gid	gname	chr	start	end	logCPM	logFC.XY46.XX46
TRINITY_DN133023_c2_g1_i5	NA	NA	NA	NA	4.404653096	-0.47192992
TRINITY_DN133024_c2_g3_i1	NA	NA	NA	NA	3.007801622	0.639759969
TRINITY_DN133025_c0_g1_i2	NA	NA	NA	NA	0.597399923	-0.215620357
TRINITY_DN133025_c0_g2_i6	NA	NA	NA	NA	4.015307853	-4.57768225
TRINITY_DN133027_c1_g1_i1	nprl3	Chr09	34054650	34054650	3.046376153	-0.007976391
TRINITY_DN133027_c2_g1_i3	emx1	Chr03	38196711	38196711	1.579171621	-0.557980188
TRINITY_DN133028_c0_g1_i1	NA	NA	NA	NA	2.004248463	-2.062945397
TRINITY_DN133029_c0_g2_i7	card14	Chr10	19349383	19349383	4.498326462	0.491552311
TRINITY_DN133030_c1_g5_i1	NA	NA	NA	NA	0.141463266	-0.010922189
TRINITY_DN133031_c0_g1_i3	NA	NA	NA	NA	3.560531543	0.914193129
TRINITY_DN133032_c0_g2_i1	NA	NA	NA	NA	4.80436432	-1.386679799
TRINITY_DN133034_c0_g4_i1	NA	NA	NA	NA	2.571258309	-0.611763025
TRINITY_DN133034_c0_g8_i2	tmigd1	Chr02	24499929	24499929	6.344252496	0.540345689
TRINITY_DN133036_c1_g2_i2	NA	NA	NA	NA	5.185979577	-0.651706329
TRINITY_DN133037_c0_g1_i2	NA	NA	NA	NA	4.582204527	-1.86761741
TRINITY_DN133039_c0_g1_i7	NA	NA	NA	NA	4.778888403	0.592870596
TRINITY_DN133040_c1_g1_i1	NA	NA	NA	NA	3.100248324	-0.042614887
TRINITY_DN133040_c2_g1_i1	NA	NA	NA	NA	4.602869712	0.867294658
TRINITY_DN133041_c0_g1_i2	NA	NA	NA	NA	0.701204602	0.001268897
TRINITY_DN133043_c0_g2_i3	NA	NA	NA	NA	9.906725121	0.373292917
TRINITY_DN133045_c7_g1_i1	NA	NA	NA	NA	2.525941338	0.206490572
TRINITY_DN133045_c7_g2_i1	psen1	Chr08	85906217	85906217	2.79825886	0.768388357
TRINITY_DN133045_c7_g3_i1	NA	NA	NA	NA	4.149715754	-3.293790623
TRINITY_DN133045_c8_g1_i3	NA	NA	NA	NA	0.127429404	-1.302744022
TRINITY_DN133045_c9_g10_i1	coro7	Chr09	14444066	14444066	0.388412805	-0.306668294
TRINITY_DN133046_c1_g5_i40	kdelc2	Chr02	156740689	156740689	4.784598506	-0.687995228
TRINITY_DN133048_c2_g2_i1	bbs10-like	Chr03	51826226	51826226	2.588718925	0.348145684
TRINITY_DN133048_c3_g1_i3	rwdd3	Chr04	91597004	91597004	4.549069345	0.427569876
TRINITY_DN133048_c3_g2_i1	NA	NA	NA	NA	3.537178835	0.428491468
TRINITY_DN133048_c4_g2_i1	LOC101731802	Chr07	53880060	53880060	5.60018199	0.962601993
TRINITY_DN133051_c5_g2_i1	tnks-like	Chr01	78868911	78868911	2.19420521	0.629695345
TRINITY_DN133051_c6_g1_i1	NA	NA	NA	NA	2.081002463	-0.606582631
TRINITY_DN133052_c1_g1_i6	NA	NA	NA	NA	4.533531488	-1.256805847
TRINITY_DN133052_c1_g4_i1	NA	NA	NA	NA	3.352464411	-1.166545762
TRINITY_DN133053_c6_g1_i3	NA	NA	NA	NA	6.486994808	0.653058681
TRINITY_DN133053_c7_g1_i2	Xetrov90014784m	Chr05	118728492	118728492	5.810667593	-3.376474739
TRINITY_DN133054_c2_g1_i1	gata4	scaffold_13	775423	775423	6.559900693	-1.775203814
TRINITY_DN133055_c0_g4_i2	NA	NA	NA	NA	6.235945337	-0.172833003
TRINITY_DN133058_c0_g1_i3	NA	NA	NA	NA	1.781607026	-0.339482509
TRINITY_DN133059_c0_g2_i2	NA	NA	NA	NA	2.514640546	1.680362553
TRINITY_DN133060_c3_g1_i1	NA	NA	NA	NA	5.598461908	0.686335258
TRINITY_DN133061_c1_g1_i3	zbtb48	Chr07	91410418	91410418	4.539566541	1.041763967
TRINITY_DN133062_c0_g4_i13	NA	NA	NA	NA	2.481884831	0.194487523
TRINITY_DN133063_c0_g1_i3	NA	NA	NA	NA	6.800167177	0.337916939
TRINITY_DN133064_c1_g1_i1	NA	NA	NA	NA	0.176525999	1.300737838
TRINITY_DN133064_c1_g2_i1	sgsm3	Chr04	111398444	111398444	0.46413582	-2.124822936
TRINITY_DN133064_c1_g5_i1	NA	NA	NA	NA	0.343714146	8.59396172
TRINITY_DN133066_c5_g2_i2	fam64a	Chr02	45019073	45019073	4.556397849	0.610269921
TRINITY_DN133067_c0_g1_i1	gtf3c3	Chr03	3499615	3499615	1.842432817	-0.011788376
TRINITY_DN133068_c4_g1_i1	NA	NA	NA	NA	3.891782686	-0.314399326
TRINITY_DN133071_c0_g1_i1	NA	NA	NA	NA	0.127213182	0.578660093
TRINITY_DN133071_c2_g1_i1	NA	NA	NA	NA	2.520798985	1.126184443
TRINITY_DN133071_c2_g6_i2	stk33	scaffold_352	96873	96873	3.678100963	1.205228243
TRINITY_DN133072_c4_g5_i1	NA	NA	NA	NA	5.729443895	0.015835357
TRINITY_DN133073_c0_g1_i1	NA	NA	NA	NA	2.726552612	0.111723177
TRINITY_DN133074_c2_g2_i1	NA	NA	NA	NA	5.417586287	0.688050824
TRINITY_DN133074_c3_g1_i3	NA	NA	NA	NA	1.739310149	0.016790878
TRINITY_DN133074_c6_g1_i1	tnni3	Chr07	96104266	96104266	1.586332149	-0.012863322
TRINITY_DN133074_c8_g1_i4	NA	NA	NA	NA	0.76011951	-0.207643575
TRINITY_DN133074_c8_g2_i1	NA	NA	NA	NA	2.597146727	0.325946288
TRINITY_DN133075_c0_g1_i1	NA	NA	NA	NA	1.33422364	1.029971471
TRINITY_DN133076_c1_g2_i3	alg2	Chr06	82192673	82192673	4.111240962	-0.299423621
TRINITY_DN133078_c0_g1_i1	NA	NA	NA	NA	1.377164164	-0.332187668
TRINITY_DN133079_c0_g1_i1	NA	NA	NA	NA	2.027008909	0.503990406
TRINITY_DN133079_c1_g1_i2	NA	NA	NA	NA	2.795132892	0.525949065
TRINITY_DN133080_c5_g1_i2	NA	NA	NA	NA	1.895616044	0.181393667
TRINITY_DN133080_c5_g5_i1	NA	NA	NA	NA	1.934543283	0.37550205
TRINITY_DN133080_c7_g8_i2	c6.2	Chr01	182876954	182876954	2.862314479	-0.681628928
TRINITY_DN133080_c7_g9_i1	NA	NA	NA	NA	3.472887075	-5.706837774
TRINITY_DN133080_c8_g1_i4	ezh1	Chr10	11719501	11719501	2.323190145	0.750552248
TRINITY_DN133081_c0_g2_i1	NA	NA	NA	NA	4.286197443	-0.244399527
TRINITY_DN133082_c10_g2_i1	trmt61b	Chr05	2273182	2273182	4.077520378	0.151100744
TRINITY_DN133085_c1_g1_i3	NA	NA	NA	NA	0.028115042	1.969776061
TRINITY_DN133088_c5_g1_i1	unc119	Chr02	27086420	27086420	4.82948435	0.058418742
TRINITY_DN133089_c1_g2_i1	NA	NA	NA	NA	2.09915949	0.504375901
TRINITY_DN133089_c2_g1_i7	NA	NA	NA	NA	3.102925609	0.194878925
TRINITY_DN133091_c3_g1_i2	NA	NA	NA	NA	3.693534197	-1.086299115
TRINITY_DN133091_c4_g1_i1	NA	NA	NA	NA	4.02538595	0.474007358
TRINITY_DN133092_c2_g1_i1	NA	NA	NA	NA	10.00428181	0.923023609
TRINITY_DN133092_c2_g4_i1	NA	NA	NA	NA	8.044143364	1.208504318
TRINITY_DN133094_c1_g1_i1	dlk2	scaffold_526	1006	1006	3.525349937	0.112802611
TRINITY_DN133094_c2_g1_i9	dennd2c	Chr02	67138198	67138198	2.165311388	-0.501083358
TRINITY_DN133096_c5_g1_i1	NA	NA	NA	NA	6.955183868	-0.160165118
TRINITY_DN133096_c6_g3_i1	NA	NA	NA	NA	1.333769634	0.212474306
TRINITY_DN133096_c6_g4_i1	NA	NA	NA	NA	2.817949261	0.082427909
TRINITY_DN133096_c6_g5_i1	NA	NA	NA	NA	3.777152639	1.438948292
TRINITY_DN133097_c3_g2_i5	NA	NA	NA	NA	4.799531833	-0.326362255
TRINITY_DN133099_c0_g3_i1	klhl36-like	Chr04	64622355	64622355	1.575736078	3.274294542
TRINITY_DN133099_c1_g2_i1	NA	NA	NA	NA	2.469830243	-0.19247339
TRINITY_DN133099_c1_g3_i1	NA	NA	NA	NA	3.584578766	-1.362577777
TRINITY_DN133101_c2_g1_i1	NA	NA	NA	NA	8.63888223	0.322756291
TRINITY_DN133102_c0_g2_i1	NA	NA	NA	NA	1.437048882	0.901717354
TRINITY_DN133103_c1_g3_i4	NA	NA	NA	NA	4.928950108	0.554394289
TRINITY_DN133104_c0_g3_i2	NA	NA	NA	NA	5.705710473	-1.339872961
TRINITY_DN133105_c0_g2_i3	npepps	Chr10	3915993	3915993	5.30772917	-0.901927967
TRINITY_DN133109_c3_g1_i1	NA	NA	NA	NA	2.860877998	-1.694612494
TRINITY_DN133109_c3_g3_i1	gfpt1	Chr03	111623642	111623642	8.150001096	0.970732553
TRINITY_DN133109_c3_g5_i1	NA	NA	NA	NA	0.448778507	-9.268267172
TRINITY_DN133110_c0_g1_i10	manea	Chr02	53762094	53762094	2.547077351	-0.884067356
TRINITY_DN133111_c7_g1_i1	NA	NA	NA	NA	0.293837146	-1.847562078
TRINITY_DN133111_c7_g4_i2	NA	NA	NA	NA	3.029980866	-0.941091977
TRINITY_DN133112_c3_g1_i1	NA	NA	NA	NA	3.668506743	-0.082225062
TRINITY_DN133112_c4_g1_i2	ankrd46	Chr06	113270910	113270910	3.671834968	0.17746537
TRINITY_DN133113_c0_g1_i5	psat1	Chr01	120348962	120348962	4.900512996	-0.839837008
TRINITY_DN133113_c0_g2_i2	NA	NA	NA	NA	3.726647276	-1.162231978
TRINITY_DN133113_c0_g3_i1	NA	NA	NA	NA	2.88346967	-0.042804337
TRINITY_DN133113_c0_g4_i1	NA	NA	NA	NA	3.471669829	0.174400215
TRINITY_DN133114_c1_g1_i2	NA	NA	NA	NA	2.211718543	-2.835087673
TRINITY_DN133115_c10_g2_i1	NA	NA	NA	NA	3.572225802	0.401529987
TRINITY_DN133115_c12_g1_i1	kcnj16	Chr10	21363670	21363670	5.03615927	-3.17538186
TRINITY_DN133116_c0_g2_i3	NA	NA	NA	NA	3.358818053	0.114919335
TRINITY_DN133117_c1_g2_i4	NA	NA	NA	NA	4.9457722	-4.221383723
TRINITY_DN133117_c1_g3_i1	NA	NA	NA	NA	2.957644839	0.970444413
TRINITY_DN133118_c1_g1_i6	NA	NA	NA	NA	6.00732601	0.764846855
TRINITY_DN133119_c0_g2_i4	LOC100495318-like	Chr08	75532517	75532517	2.227012749	0.612621304
TRINITY_DN133119_c0_g3_i2	NA	NA	NA	NA	1.620171572	0.086825445
TRINITY_DN133119_c0_g5_i1	NA	NA	NA	NA	0.509445394	0.103108737
TRINITY_DN133119_c1_g3_i2	NA	NA	NA	NA	5.97812678	-0.086086238
TRINITY_DN133120_c10_g1_i1	NA	NA	NA	NA	3.804952755	0.532631898
TRINITY_DN133121_c3_g2_i1	NA	NA	NA	NA	4.167763513	0.265484049
TRINITY_DN133121_c3_g5_i1	akr7a2	scaffold_217	248448	248448	4.427224306	0.35841537
TRINITY_DN133121_c4_g1_i1	abhd13	Chr02	114355231	114355231	5.29353458	0.126614658
TRINITY_DN133121_c4_g2_i1	dzank1	Chr05	38723318	38723318	4.210895701	0.07758315
TRINITY_DN133121_c5_g1_i3	NA	NA	NA	NA	0.311264065	-0.683649106
TRINITY_DN133123_c0_g2_i3	NA	NA	NA	NA	5.671214777	-0.839385872
TRINITY_DN133124_c4_g2_i1	LOC100487782	Chr01	90567902	90567902	0.870748259	-1.975562711
TRINITY_DN133124_c5_g2_i3	NA	NA	NA	NA	3.673268413	0.045421297
TRINITY_DN133127_c2_g1_i1	LOC101733966	Chr07	11943677	11943677	1.974932677	1.026913614
TRINITY_DN133127_c3_g1_i1	NA	NA	NA	NA	5.132130052	-0.132436885
TRINITY_DN133127_c3_g3_i4	NA	NA	NA	NA	3.423675921	0.214282381
TRINITY_DN133127_c3_g5_i1	aldh9a1	Chr04	108880000	108880000	0.434167902	-0.099712506
TRINITY_DN133129_c1_g1_i2	NA	NA	NA	NA	5.420390765	-1.246137017
TRINITY_DN133129_c1_g2_i1	NA	NA	NA	NA	3.985376168	0.331994003
TRINITY_DN133129_c1_g4_i3	NA	NA	NA	NA	4.899975963	-3.487479316
TRINITY_DN133129_c1_g8_i2	tmem52b	Chr07	10516983	10516983	5.170578013	-0.951394976
TRINITY_DN133130_c1_g2_i2	rnmt	Chr06	87920054	87920054	6.59426857	0.371396996
TRINITY_DN133130_c1_g3_i4	bin3	Chr03	119680504	119680504	6.335917109	0.083119308
TRINITY_DN133130_c2_g1_i2	NA	NA	NA	NA	6.333191154	0.32988684
TRINITY_DN133131_c1_g1_i1	NA	NA	NA	NA	6.421473845	-1.107667892
TRINITY_DN133132_c1_g1_i1	NA	NA	NA	NA	2.866675262	0.39554786
TRINITY_DN133132_c2_g1_i1	etv1	Chr06	45673995	45673995	1.97737676	0.206778025
TRINITY_DN133132_c2_g2_i1	NA	NA	NA	NA	2.093543707	0.309677639
TRINITY_DN133133_c0_g2_i1	NA	NA	NA	NA	4.676604826	-1.189793101
TRINITY_DN133134_c3_g1_i3	LOC100493612-like	Chr07	96155080	96155080	3.892444335	-1.39005331
TRINITY_DN133136_c10_g6_i1	scnm1	Chr08	114695436	114695436	0.106608444	0.3808623
TRINITY_DN133136_c11_g5_i1	NA	NA	NA	NA	2.396660185	0.650368699
TRINITY_DN133136_c6_g2_i1	NA	NA	NA	NA	2.820723579	-1.486375861
TRINITY_DN133137_c1_g2_i3	NA	NA	NA	NA	0.51150953	0.35393606
TRINITY_DN133139_c4_g3_i2	NA	NA	NA	NA	2.302063204	0.533860967
TRINITY_DN133140_c4_g1_i1	NA	NA	NA	NA	6.80496168	-0.465363507
TRINITY_DN133141_c0_g1_i2	NA	NA	NA	NA	3.729502178	0.539180915
TRINITY_DN133142_c0_g1_i3	NA	NA	NA	NA	2.543694024	-0.360119911
TRINITY_DN133143_c0_g1_i1	nek9	Chr08	61144882	61144882	3.136384827	1.125915683
TRINITY_DN133145_c0_g1_i1	Xetrov90008578m	Chr03	82862521	82862521	1.514786923	-0.340114935
TRINITY_DN133148_c5_g8_i1	NA	NA	NA	NA	1.552500517	0.665977919
TRINITY_DN133149_c0_g1_i2	NA	NA	NA	NA	1.667008183	-0.063655305
TRINITY_DN133150_c9_g3_i2	dock5	Chr03	106582469	106582469	3.59643634	0.093741569
TRINITY_DN133151_c2_g1_i1	NA	NA	NA	NA	4.132627566	1.705731725
TRINITY_DN133151_c4_g1_i1	NA	NA	NA	NA	3.355395469	-0.04478146
TRINITY_DN133151_c4_g3_i2	NA	NA	NA	NA	2.109859896	0.529892479
TRINITY_DN133152_c0_g1_i5	NA	NA	NA	NA	3.707557853	-1.028445506
TRINITY_DN133152_c0_g2_i1	NA	NA	NA	NA	1.684802602	-1.473641631
TRINITY_DN133153_c0_g1_i1	NA	NA	NA	NA	7.138124761	0.584687438
TRINITY_DN133154_c12_g2_i1	NA	NA	NA	NA	2.075266123	0.304286062
TRINITY_DN133155_c2_g1_i3	NA	NA	NA	NA	3.539752169	0.493214644
TRINITY_DN133155_c2_g4_i1	jmy	Chr01	163915558	163915558	1.424585822	0.72399513
TRINITY_DN133156_c1_g3_i1	NA	NA	NA	NA	2.387577936	0.506582566
TRINITY_DN133157_c0_g1_i1	NA	NA	NA	NA	4.708299283	0.04463454
TRINITY_DN133158_c1_g1_i1	NA	NA	NA	NA	3.85456833	0.118271242
TRINITY_DN133159_c0_g1_i1	NA	NA	NA	NA	4.840085089	-1.454081413
TRINITY_DN133160_c0_g1_i3	has1	Chr07	112598056	112598056	5.979809803	0.862711229
TRINITY_DN133160_c1_g1_i6	NA	NA	NA	NA	4.992843969	-0.548411635
TRINITY_DN133161_c0_g1_i1	trim44	Chr04	4071206	4071206	2.58120874	0.395543029
TRINITY_DN133161_c1_g1_i12	jade1	Chr01	54589520	54589520	3.474772717	-0.144620433
TRINITY_DN133162_c0_g1_i3	NA	NA	NA	NA	4.114210471	0.315171462
TRINITY_DN133162_c0_g3_i3	NA	NA	NA	NA	6.091769809	-1.007497872
TRINITY_DN133164_c3_g2_i1	NA	NA	NA	NA	4.024568669	-1.305511255
TRINITY_DN133165_c0_g1_i1	NA	NA	NA	NA	2.453901117	0.757270249
TRINITY_DN133165_c0_g2_i1	wnt9b	Chr10	8865727	8865727	1.855002683	0.585752699
TRINITY_DN133166_c0_g1_i1	NA	NA	NA	NA	4.186453284	-0.294103669
TRINITY_DN133168_c6_g1_i1	NA	NA	NA	NA	5.07981133	0.784099991
TRINITY_DN133169_c5_g1_i2	NA	NA	NA	NA	5.891480323	0.828757152
TRINITY_DN133169_c6_g7_i5	NA	NA	NA	NA	2.316725352	0.034305883
TRINITY_DN133170_c1_g1_i2	ube2m	Chr07	94905542	94905542	4.339827401	0.967357591
TRINITY_DN133172_c0_g1_i1	NA	NA	NA	NA	1.663252019	0.468939086
TRINITY_DN133173_c0_g1_i1	NA	NA	NA	NA	5.670890019	-2.162331735
TRINITY_DN133173_c1_g1_i1	NA	NA	NA	NA	3.216471341	-0.136910537
TRINITY_DN133176_c0_g1_i1	Xetrov90000956m	Chr01	49857945	49857945	7.879157321	0.616485383
TRINITY_DN133176_c0_g3_i3	NA	NA	NA	NA	5.018350263	0.518825041
TRINITY_DN133177_c1_g6_i5	NA	NA	NA	NA	3.141835624	-1.048797591
TRINITY_DN133180_c12_g1_i3	acbd6	Chr04	90825827	90825827	3.808193659	-0.806051155
TRINITY_DN133180_c9_g1_i1	pemt	Chr09	9810661	9810661	1.574799584	-0.074491258
TRINITY_DN133181_c4_g1_i1	NA	NA	NA	NA	1.253398243	-0.044445007
TRINITY_DN133181_c6_g2_i1	LOC100170590	Chr04	39759800	39759800	3.664270094	0.184659183
TRINITY_DN133182_c5_g1_i2	NA	NA	NA	NA	3.811968194	1.015103844
TRINITY_DN133183_c0_g1_i1	NA	NA	NA	NA	3.138116471	-0.45966624
TRINITY_DN133185_c0_g3_i3	NA	NA	NA	NA	4.582658847	0.474923887
TRINITY_DN133186_c3_g2_i1	NA	NA	NA	NA	4.992293275	0.838757524
TRINITY_DN133188_c4_g1_i1	engase-like	Chr10	11916420	11916420	2.69412105	0.347992136
TRINITY_DN133189_c5_g2_i2	NA	NA	NA	NA	4.337755982	0.456584465
TRINITY_DN133190_c0_g1_i1	fgf14	Chr02	116548795	116548795	2.886247257	-0.480900153
TRINITY_DN133191_c7_g3_i2	LOC100492996	Chr10	6490123	6490123	1.980618555	0.489164195
TRINITY_DN133191_c7_g4_i2	NA	NA	NA	NA	0.772486488	0.579080859
TRINITY_DN133192_c0_g1_i3	NA	NA	NA	NA	4.516503099	0.020009163
TRINITY_DN133194_c0_g3_i3	NA	NA	NA	NA	4.380543786	0.190737366
TRINITY_DN133194_c0_g4_i4	NA	NA	NA	NA	2.68615943	-0.227054862
TRINITY_DN133195_c0_g1_i2	NA	NA	NA	NA	3.797362969	0.386423142
TRINITY_DN133196_c0_g1_i1	NA	NA	NA	NA	4.085277083	-2.167410946
TRINITY_DN133197_c0_g2_i2	vamp1	Chr05	124638898	124638898	2.667992011	1.142566299
TRINITY_DN133198_c1_g1_i5	LOC548374-like	Chr08	57647437	57647437	5.62268573	0.251485733
TRINITY_DN133198_c1_g3_i2	LOC100486129-like	Chr05	89417639	89417639	4.778885827	0.441037621
TRINITY_DN133198_c1_g4_i1	NA	NA	NA	NA	3.854151568	0.420192795
TRINITY_DN133199_c6_g2_i1	LOC101731473	Chr04	31675594	31675594	1.461815549	0.551861181
TRINITY_DN133199_c6_g3_i1	LOC100490092	Chr04	35892619	35892619	1.528272095	1.019110623
TRINITY_DN133200_c0_g2_i3	NA	NA	NA	NA	2.828232872	-0.218927611
TRINITY_DN133203_c1_g5_i7	NA	NA	NA	NA	2.893200274	0.457734311
TRINITY_DN133204_c0_g2_i1	kifap3	Chr04	108205774	108205774	5.224771252	-0.931632154
TRINITY_DN133206_c0_g1_i1	rassf8	scaffold_1500	6258	6258	1.778170175	1.29586338
TRINITY_DN133206_c1_g1_i1	NA	NA	NA	NA	4.774110188	0.137398768
TRINITY_DN133206_c3_g1_i1	NA	NA	NA	NA	0.428421843	0.201893394
TRINITY_DN133209_c1_g2_i1	NA	NA	NA	NA	4.050206371	-1.515797812
TRINITY_DN133210_c0_g1_i4	NA	NA	NA	NA	3.896933503	1.60669752
TRINITY_DN133211_c1_g1_i2	tmem209	Chr03	77180208	77180208	1.760271568	0.01981035
TRINITY_DN133211_c1_g3_i1	NA	NA	NA	NA	0.170037545	0.399716426
TRINITY_DN133211_c1_g5_i1	NA	NA	NA	NA	0.23729589	0.635694938
TRINITY_DN133211_c1_g6_i1	lrrn1-like.1	Chr04	119516322	119516322	1.981316746	0.619544217
TRINITY_DN133212_c3_g1_i1	NA	NA	NA	NA	1.76334328	-2.437820295
TRINITY_DN133212_c3_g2_i3	NA	NA	NA	NA	4.335679202	-1.706797394
TRINITY_DN133212_c3_g3_i1	NA	NA	NA	NA	2.257838728	-1.959220448
TRINITY_DN133213_c0_g2_i33	NA	NA	NA	NA	5.397976504	0.536938835
TRINITY_DN133214_c0_g2_i1	NA	NA	NA	NA	2.526979168	-0.188062866
TRINITY_DN133214_c1_g4_i1	dtnbp1	Chr06	49158298	49158298	5.191707873	-2.608005735
TRINITY_DN133218_c0_g1_i2	NA	NA	NA	NA	4.923965932	0.112272359
TRINITY_DN133219_c0_g10_i4	NA	NA	NA	NA	2.998624895	-0.314721753
TRINITY_DN133219_c0_g2_i1	NA	NA	NA	NA	3.596434694	1.534332183
TRINITY_DN133219_c0_g3_i1	NA	NA	NA	NA	6.545595436	-0.017728057
TRINITY_DN133219_c0_g7_i1	phospho2	Chr09	63330238	63330238	4.020797731	1.85890255
TRINITY_DN133219_c0_g8_i1	NA	NA	NA	NA	0.210222239	-0.025621968
TRINITY_DN133220_c3_g3_i1	NA	NA	NA	NA	4.154247401	4.710694273
TRINITY_DN133220_c4_g1_i4	NA	NA	NA	NA	9.107907613	0.585377619
TRINITY_DN133220_c4_g2_i1	NA	NA	NA	NA	6.747665894	0.408374557
TRINITY_DN133220_c5_g1_i1	NA	NA	NA	NA	4.518320084	0.170487571
TRINITY_DN133220_c5_g3_i2	NA	NA	NA	NA	3.553288309	0.523550815
TRINITY_DN133220_c5_g4_i2	NA	NA	NA	NA	3.494604027	0.351809868
TRINITY_DN133221_c2_g1_i2	NA	NA	NA	NA	3.48238675	-0.33392306
TRINITY_DN133221_c2_g4_i6	dll1	Chr05	39890842	39890842	6.464653377	-0.531767718
TRINITY_DN133222_c0_g3_i3	NA	NA	NA	NA	4.304494469	0.103869203
TRINITY_DN133223_c0_g3_i3	gif	Chr07	59567845	59567845	2.341071372	0.304427667
TRINITY_DN133224_c0_g1_i2	NA	NA	NA	NA	1.237727137	-0.638188371
TRINITY_DN133225_c0_g1_i2	NA	NA	NA	NA	4.131638018	-1.287496659
TRINITY_DN133227_c0_g1_i1	NA	NA	NA	NA	0.439162142	0.016350868
TRINITY_DN133228_c1_g2_i1	NA	NA	NA	NA	5.349466767	-0.392928427
TRINITY_DN133228_c4_g1_i1	NA	NA	NA	NA	4.799759103	0.426400632
TRINITY_DN133228_c5_g1_i1	LOC100487982-like	Chr09	16630152	16630152	1.586459564	0.876310297
TRINITY_DN133229_c0_g1_i1	NA	NA	NA	NA	3.25366281	-0.432393183
TRINITY_DN133231_c0_g1_i5	LOC100495146-like	Chr01	147162306	147162306	4.570241008	-0.395268179
TRINITY_DN133231_c1_g2_i3	NA	NA	NA	NA	5.981708404	0.112227661
TRINITY_DN133231_c1_g4_i1	NA	NA	NA	NA	2.143266385	0.628925354
TRINITY_DN133234_c0_g1_i4	NA	NA	NA	NA	8.449364203	0.238982351
TRINITY_DN133235_c0_g1_i1	NA	NA	NA	NA	2.268130675	0.389452607
TRINITY_DN133235_c0_g2_i3	NA	NA	NA	NA	1.335498906	0.442642027
TRINITY_DN133236_c0_g3_i3	NA	NA	NA	NA	5.40050863	0.733149606
TRINITY_DN133237_c0_g1_i3	rhoh	Chr01	27214303	27214303	6.328030854	0.533477532
TRINITY_DN133237_c0_g2_i1	NA	NA	NA	NA	2.044088804	0.649768723
TRINITY_DN133238_c0_g1_i5	NA	NA	NA	NA	4.211058947	0.546710983
TRINITY_DN133238_c0_g2_i1	NA	NA	NA	NA	0.344429031	-2.028176919
TRINITY_DN133239_c1_g2_i1	inip	Chr01	96210940	96210940	0.372828394	0.667020492
TRINITY_DN133239_c2_g1_i1	NA	NA	NA	NA	3.575956187	-1.348589145
TRINITY_DN133239_c3_g1_i1	NA	NA	NA	NA	0.765830006	-0.090999013
TRINITY_DN133240_c1_g1_i2	NA	NA	NA	NA	4.759462791	-0.083720487
TRINITY_DN133240_c2_g1_i2	Xetrov90029025m	scaffold_48	885739	885739	3.407198255	0.048300407
TRINITY_DN133240_c2_g4_i1	NA	NA	NA	NA	0.999035533	0.022637263
TRINITY_DN133240_c2_g7_i2	NA	NA	NA	NA	3.660604277	0.121145024
TRINITY_DN133241_c3_g1_i1	pdlim5	Chr01	67033425	67033425	1.434726335	-1.859401003
TRINITY_DN133241_c4_g5_i1	NA	NA	NA	NA	3.895325534	0.399373414
TRINITY_DN133242_c5_g1_i1	NA	NA	NA	NA	5.919079405	0.655957416
TRINITY_DN133243_c1_g2_i1	NA	NA	NA	NA	5.700692546	-0.846225162
TRINITY_DN133243_c3_g1_i2	pole3	scaffold_384	24680	24680	1.278784725	0.445990166
TRINITY_DN133244_c2_g1_i3	MGC145260	Chr09	15888022	15888022	5.177458268	-1.37223478
TRINITY_DN133245_c0_g1_i1	wrn	Chr01	78544309	78544309	4.049861361	0.446357438
TRINITY_DN133247_c2_g3_i5	cnot6l	Chr01	91263426	91263426	3.996327734	1.194708911
TRINITY_DN133247_c2_g4_i1	NA	NA	NA	NA	3.197424502	0.399536288
TRINITY_DN133247_c2_g5_i5	NA	NA	NA	NA	1.783685861	-2.430367985
TRINITY_DN133247_c2_g6_i1	rab6a	Chr05	126482678	126482678	0.420255209	-0.017726473
TRINITY_DN133249_c1_g1_i4	NA	NA	NA	NA	4.237462791	-1.936080264
TRINITY_DN133251_c3_g13_i3	NA	NA	NA	NA	4.858717542	-0.415460184
TRINITY_DN133251_c3_g5_i1	rasip1-like	Chr07	97741645	97741645	5.164646436	0.613615101
TRINITY_DN133251_c4_g1_i2	NA	NA	NA	NA	11.39756367	0.673999029
TRINITY_DN133252_c0_g1_i2	NA	NA	NA	NA	1.818656443	0.977042551
TRINITY_DN133254_c2_g1_i2	NA	NA	NA	NA	4.218040534	-0.212233117
TRINITY_DN133255_c2_g1_i2	NA	NA	NA	NA	3.497259009	-0.223238541
TRINITY_DN133255_c3_g4_i7	NA	NA	NA	NA	4.209454064	0.129983281
TRINITY_DN133256_c3_g11_i2	fam185a	Chr03	68478556	68478556	3.729294953	-2.819951475
TRINITY_DN133256_c3_g3_i1	NA	NA	NA	NA	4.225402236	-0.040282488
TRINITY_DN133256_c3_g7_i1	NA	NA	NA	NA	4.759834288	-0.049823281
TRINITY_DN133257_c2_g1_i1	cox5a	Chr03	84284552	84284552	6.954461263	0.728029789
TRINITY_DN133258_c2_g2_i2	tox2	Chr10	33463458	33463458	1.070227263	0.530219351
TRINITY_DN133258_c5_g2_i3	NA	NA	NA	NA	3.472764227	0.560353235
TRINITY_DN133260_c0_g3_i1	NA	NA	NA	NA	5.399443128	-0.628154754
TRINITY_DN133262_c7_g3_i1	NA	NA	NA	NA	4.260585347	0.045276688
TRINITY_DN133263_c0_g1_i1	NA	NA	NA	NA	4.541506875	-1.943840376
