gid	gname	chr	start	end	logCPM	logFC.XYliver.XXliver	PV.XYliver.XXliver	FDR.XYliver.XXliver	A12FL1	A12ML1	A15ML1	A17FL1	A17ML1	A2FL1	A7FL1	A8FL1	A8ML1
TRINITY_DN135403_c2_g2_i1	NA	NA	NA	NA	3.372012967	0.16689558	0.693641089	0.939764183	3.490357214	3.293902915	3.519622422	3.726481275	3.419952594	1.142698395	3.440312862	3.525690537	3.596383152
TRINITY_DN135403_c2_g3_i1	NA	NA	NA	NA	5.161167893	0.491719639	0.282858876	0.778406897	5.270991245	5.814521069	5.604024255	5.763049822	4.999439188	3.04961766	5.194381265	3.789713244	5.064289119
TRINITY_DN135405_c1_g2_i2	NA	NA	NA	NA	-0.012120969	-0.070619124	0.917466771	0.983447868	-1.602158226	0.218366725	-1.2086737	-0.007389335	-1.368585353	0.678736466	0.673673325	-1.079961743	0.842147903
TRINITY_DN135406_c0_g1_i1	NA	NA	NA	NA	2.411093528	1.219046973	0.014914366	0.284053604	2.113392572	1.974368051	3.312645703	2.67028068	3.329148019	-0.009352482	1.800689353	0.895893064	2.857396531
TRINITY_DN135407_c2_g1_i2	NA	NA	NA	NA	8.602149479	0.187139923	0.673646709	0.933413426	8.834599444	8.528254867	8.630345728	8.008993614	9.252507927	9.340252458	6.985844288	8.415763888	8.188747713
TRINITY_DN135407_c2_g2_i1	NA	NA	NA	NA	10.72733038	0.256562203	0.579860268	0.90614838	10.8332829	10.67084685	10.95313393	10.7433439	11.29377122	11.29537994	8.998151308	10.27443708	10.3803317
TRINITY_DN135409_c1_g2_i1	NA	NA	NA	NA	4.446923039	0.14761444	0.735089207	0.951571657	3.922985241	4.511499689	4.784648905	4.588387648	4.301080527	2.18586301	5.139607761	4.636554153	4.46564843
TRINITY_DN135410_c4_g3_i1	NA	NA	NA	NA	4.091002018	1.173700639	0.043741425	0.440039462	2.985176847	4.502724776	3.725886217	1.070809015	4.914538077	4.875701433	1.513130625	3.689824683	5.027902668
TRINITY_DN135412_c2_g3_i1	NA	NA	NA	NA	4.643693913	0.104396553	0.771577302	0.961233654	4.49530142	4.520221553	4.922281689	3.956726574	4.770125667	4.000002227	5.467576625	4.48461852	4.556695953
TRINITY_DN135415_c2_g1_i1	NA	NA	NA	NA	0.521193849	-0.681815961	0.2051356	0.725372052	-0.581709951	-0.173317311	0.064573661	1.27293746	0.643845378	0.678736466	1.299127702	0.292455538	-0.059774198
TRINITY_DN135417_c1_g1_i2	NA	NA	NA	NA	1.664425752	-0.22859471	0.639023679	0.923946463	1.571398361	1.461501902	0.59034629	0.554609585	1.761542459	2.590868972	1.417196426	1.936100079	1.996246516
TRINITY_DN135417_c3_g1_i1	NA	NA	NA	NA	1.646632116	-0.554831193	0.180514525	0.695812974	1.666846942	1.267943822	0.917471193	1.319335213	1.308329613	1.947122742	2.094519984	2.081152035	1.692453338
TRINITY_DN135420_c1_g1_i1	NA	NA	NA	NA	0.927719629	0.095354286	0.826356894	0.969856906	0.566826213	1.044333167	1.030038712	0.630173478	0.866827075	0.896051138	1.374045019	0.754713414	0.95919652
TRINITY_DN135421_c0_g1_i1	NA	NA	NA	NA	2.765302328	-0.228937779	0.557096744	0.899750749	2.772752165	2.482654123	1.927808985	2.328512061	2.488118967	2.820797177	2.757647207	3.404880399	3.296123604
TRINITY_DN135424_c2_g12_i1	NA	NA	NA	NA	4.185025513	0.259331393	0.491160886	0.872379812	4.563033855	4.364263156	4.263721738	4.741055224	4.096048862	3.064653096	3.262437702	3.949427846	4.528559987
TRINITY_DN135424_c2_g6_i2	NA	NA	NA	NA	2.832251913	-0.172552606	0.669147089	0.931378417	3.033732003	2.963874275	1.708539694	3.126796098	2.383696129	2.48308085	3.254528332	2.414152161	3.361383196
TRINITY_DN135425_c1_g1_i2	NA	NA	NA	NA	0.201449071	-0.984422518	0.133429992	0.633854104	1.240075447	-0.712677272	-2.302225684	-0.736986579	-0.136712198	0.222833875	0.02575893	0.982878407	0.499724093
TRINITY_DN135426_c4_g1_i1	NA	NA	NA	NA	1.811092856	0.847315404	0.42448337	0.84694151	-0.198520372	2.500394514	-0.5938284	-2.987229828	-2.987229828	2.971996186	1.800689353	-0.39185369	3.578197458
TRINITY_DN135426_c4_g2_i1	NA	NA	NA	NA	2.87528211	-0.046875641	0.926088322	0.985151914	3.670047892	1.869060521	3.135253345	3.126796098	3.310280552	0.896051138	1.874794513	3.356834443	2.714854385
TRINITY_DN135426_c7_g1_i1	NA	NA	NA	NA	3.852181233	0.434862264	0.235733772	0.753801665	3.437200608	4.027513231	4.222856988	3.818192929	4.357309034	3.886123514	4.098010759	2.505126566	3.596383152
TRINITY_DN135428_c3_g2_i1	NA	NA	NA	NA	3.714264506	0.40883974	0.265079415	0.769127821	3.896973771	3.493115061	3.838374193	3.818192929	4.15010256	3.385222855	3.68944683	2.333696531	4.13337591
TRINITY_DN135432_c0_g2_i13	NA	NA	NA	NA	1.858059624	-0.616695944	0.185260497	0.704593029	2.471632644	0.995129355	1.868486031	1.407880718	0.966598392	2.213108201	1.136503704	2.658332556	1.852331542
TRINITY_DN135433_c0_g2_i2	NA	NA	NA	NA	2.786716221	0.095610426	0.80775585	0.967553737	2.869556844	2.602486126	2.961620013	2.108374098	2.488118967	3.554543741	2.460419165	2.248487704	3.180335493
TRINITY_DN135433_c1_g3_i3	NA	NA	NA	NA	5.83501654	-0.272129319	0.394315542	0.835571061	5.563320793	5.500911286	5.711321712	5.63362191	5.863791971	6.198173702	6.105492919	6.12278819	5.612122712
TRINITY_DN135433_c1_g5_i1	NA	NA	NA	NA	2.697874832	-0.479307958	0.185968901	0.706151977	2.453900446	2.602486126	1.984788646	2.723005871	2.419350167	3.336500687	2.984981667	2.784764954	2.575126344
TRINITY_DN135437_c1_g2_i3	NA	NA	NA	NA	1.707825677	0.566095508	0.226086567	0.744156094	0.863977174	1.92267492	2.168166305	1.879788362	2.383696129	0.678736466	2.213532329	0.803324633	1.307143143
TRINITY_DN135438_c2_g7_i3	NA	NA	NA	NA	0.807232319	0.405427336	0.433334772	0.851097856	0.499275817	1.182612049	0.435447971	1.015519695	1.645906793	-0.447504423	0.133185331	1.320080105	0.499724093
TRINITY_DN135439_c2_g1_i3	NA	NA	NA	NA	4.710386169	0.388777831	0.248941895	0.761225621	4.651260039	4.253550993	5.329416244	4.549989888	5.144969626	3.960355201	4.925922193	4.360164784	4.698135197
TRINITY_DN135441_c1_g3_i7	NA	NA	NA	NA	4.223039395	-0.805288937	0.032977441	0.392140721	4.10442064	3.774019723	3.758930478	3.971329115	3.617066329	4.023277781	5.532792113	4.272240096	3.742351539
TRINITY_DN135443_c0_g3_i1	NA	NA	NA	NA	3.239969197	-0.109979621	0.762879113	0.959254604	3.223597285	3.188413999	2.932950235	3.934541835	3.212054392	2.48308085	3.44726885	2.934125464	3.350709542
TRINITY_DN135443_c0_g4_i1	NA	NA	NA	NA	2.058129425	-0.263587967	0.479488427	0.867550636	2.323269562	2.119184334	1.837883997	2.23479268	1.919280406	2.23984839	2.067687933	1.936100079	1.725877839
TRINITY_DN135445_c5_g3_i2	NA	NA	NA	NA	6.421366273	0.361084807	0.2661255	0.769127821	6.458444852	6.355187146	6.532198378	6.429855195	6.892671249	6.410192013	5.714584537	6.107141643	6.610261646
TRINITY_DN135445_c7_g3_i4	NA	NA	NA	NA	4.301018284	0.065568877	0.825078209	0.969856906	4.363793183	4.156189434	4.34757567	4.43880165	4.578432808	4.112797293	4.19831126	4.219481808	4.235539387
TRINITY_DN135448_c5_g1_i4	NA	NA	NA	NA	2.535537401	0.103623402	0.796151036	0.965684009	2.380708348	3.155202248	1.708539694	2.790436359	2.347138579	1.91429838	2.870622362	2.265936839	2.763950013
TRINITY_DN135448_c5_g8_i1	NA	NA	NA	NA	1.172783034	-0.165199482	0.731837258	0.951301062	1.016725472	1.182612049	0.795371496	1.27293746	0.379985581	0.222833875	1.170528116	1.957736245	1.623187456
TRINITY_DN135449_c8_g3_i1	NA	NA	NA	NA	5.196454796	0.163902935	0.635147159	0.922889274	5.155062735	4.96236805	5.538927009	5.458119582	5.334306018	5.633901686	4.602065407	4.372299184	5.245182318
TRINITY_DN135450_c0_g1_i9	NA	NA	NA	NA	3.64011967	-0.117128504	0.742719397	0.953420998	3.802052692	3.293902915	4.086327501	3.251678134	3.170811565	3.094261892	3.752581049	4.246102105	3.559779597
TRINITY_DN135454_c0_g10_i2	NA	NA	NA	NA	4.540837375	-0.53019967	0.126008766	0.623370754	4.464638291	4.027513231	3.94272225	4.340989997	4.735186087	5.445733389	4.672023727	4.539455283	4.050058031
TRINITY_DN135458_c0_g1_i1	NA	NA	NA	NA	0.568882634	-0.222383344	0.653823285	0.928252489	0.752349422	0.779591502	0.166605626	0.554609585	0.227431964	1.303438347	-0.307295395	0.65228277	0.499724093
TRINITY_DN135458_c0_g2_i3	NA	NA	NA	NA	1.22572878	-0.651734428	0.17818146	0.692704216	1.154838422	0.380422469	0.917471193	0.630173478	1.230182482	2.342112376	1.187244067	1.447889335	0.779858418
TRINITY_DN135460_c2_g11_i1	NA	NA	NA	NA	1.540189035	-0.835082497	0.117270405	0.610242509	1.320556218	0.593768579	1.231821832	1.53127457	1.919280406	2.766658537	1.486365567	1.565291578	-0.449789157
TRINITY_DN135460_c2_g3_i2	NA	NA	NA	NA	4.80146643	-1.5495671	0.00213288	0.107068337	5.026001207	2.390524513	4.210965541	5.555822978	4.670079887	6.020655653	4.210627895	5.078025748	2.336333094
TRINITY_DN135461_c7_g4_i1	NA	NA	NA	NA	4.335155943	0.127287566	0.714493934	0.946281861	4.138121967	4.588160871	4.792649551	4.485328099	4.420253714	4.481056157	3.567061302	4.517770052	3.522223119
TRINITY_DN135462_c10_g3_i1	NA	NA	NA	NA	0.686630675	-0.239472454	0.613931026	0.919621833	0.863977174	1.182612049	0.261895749	1.070809015	-0.136712198	0.111406653	0.809434218	0.850351161	0.499724093
TRINITY_DN135463_c0_g2_i4	NA	NA	NA	NA	4.278398227	-0.11841503	0.702113359	0.943063682	4.160159948	3.817126272	4.303460796	4.500509349	4.096048862	4.388489782	4.507064788	4.028231268	4.533287585
TRINITY_DN135464_c10_g1_i1	NA	NA	NA	NA	3.116516239	-0.247908552	0.557962347	0.900381732	3.935817197	3.242122402	2.30869577	3.344341287	2.015605676	2.611492848	2.875787626	2.944998923	3.684024183
TRINITY_DN135465_c2_g2_i1	NA	NA	NA	NA	1.499278505	-0.592088471	0.15446619	0.663386691	1.538125333	1.091914056	1.083191411	2.081704545	0.866827075	1.448051063	1.431298102	1.979052722	1.47380234
TRINITY_DN135467_c1_g2_i1	NA	NA	NA	NA	2.761259436	1.016230723	0.085263742	0.545582721	2.13580862	3.062707643	2.680433594	0.102820944	3.384313627	3.686756844	0.133185331	2.10073261	3.640869069
TRINITY_DN135467_c1_g3_i2	NA	NA	NA	NA	2.164436627	0.369999858	0.449815683	0.857419491	2.020074134	1.948753	2.764193032	2.351020602	2.553758375	0.678736466	2.875787626	0.754713414	1.996246516
TRINITY_DN135468_c0_g4_i3	NA	NA	NA	NA	2.930364237	0.470169924	0.23135569	0.749064998	2.489149539	3.155202248	2.33084193	2.806812792	3.586028012	1.737942447	3.160310119	2.934125464	3.350709542
TRINITY_DN135469_c0_g1_i2	NA	NA	NA	NA	1.738551682	-0.192619644	0.754774712	0.956680117	1.016725472	1.784707229	2.516201021	2.479160787	0.759639928	0.111406653	2.886063002	0.422627404	0.499724093
TRINITY_DN135470_c3_g2_i2	NA	NA	NA	NA	1.875249208	-0.176167343	0.723975043	0.949512102	2.179622142	1.813376508	2.591509919	2.416512904	-0.36028631	1.620756718	1.925489098	1.353109494	1.692453338
TRINITY_DN135475_c0_g1_i3	NA	NA	NA	NA	4.911461978	0.158804604	0.641071511	0.924332969	4.923432374	5.285048849	4.996893733	4.95085589	4.999439188	5.304047175	4.787522932	3.888773918	4.633557881
TRINITY_DN135477_c0_g1_i3	NA	NA	NA	NA	4.445424152	0.427776986	0.159052973	0.667700858	4.579481506	4.58400712	4.776603642	4.422953316	4.742242025	3.944186202	4.115583189	4.043488282	4.552044566
TRINITY_DN135485_c10_g1_i1	NA	NA	NA	NA	0.955718284	0.074724758	0.867998438	0.976455402	0.353875255	0.593768579	1.183959767	1.17541024	0.517939376	1.142698395	0.765584897	1.064915992	1.433907477
TRINITY_DN135486_c0_g1_i1	NA	NA	NA	NA	0.980047717	-0.010822592	0.982427325	0.996667221	0.103955948	0.301668836	0.166605626	1.27293746	1.452967407	1.35327069	0.972607169	0.940041219	1.512623611
TRINITY_DN135488_c0_g1_i1	NA	NA	NA	NA	0.477568775	1.110846735	0.062465442	0.496643868	0.192161152	1.632136616	1.36656002	0.630173478	-0.136712198	-2.232063498	-0.050576895	-0.096013556	0.151759979
TRINITY_DN135490_c1_g1_i2	NA	NA	NA	NA	4.571939459	0.240837847	0.427010256	0.84784577	4.655144925	4.741480846	4.577979252	4.260047323	4.870137278	4.722965864	4.169156814	4.419841218	4.593376842
TRINITY_DN135491_c5_g1_i2	NA	NA	NA	NA	1.995186347	0.61299949	0.113986695	0.604922908	1.635727159	2.271592366	2.192559178	1.910422094	2.705871255	1.947122742	1.359369556	1.620594106	1.940391188
TRINITY_DN135493_c2_g1_i1	NA	NA	NA	NA	1.300188422	-0.496406349	0.321201839	0.803242853	0.809242671	0.658405722	1.083191411	1.015519695	0.866827075	2.390648542	1.832915897	0.54201998	1.350647321
TRINITY_DN135494_c5_g2_i1	NA	NA	NA	NA	0.364782217	-0.233744142	0.738938703	0.952166677	0.809242671	0.129958354	-0.771166274	0.474868071	-0.62497671	-2.987229828	0.296163436	1.179837806	1.215989679
TRINITY_DN135498_c2_g1_i3	NA	NA	NA	NA	0.9063033	-0.934554384	0.113934934	0.604922908	1.110253884	-0.064985595	-0.164078454	0.102820944	-0.949392365	0.422781017	1.964800026	1.565291578	1.39287795
TRINITY_DN135498_c3_g1_i1	NA	NA	NA	NA	3.958798584	-0.643701469	0.068974461	0.50603966	4.315515602	3.977722338	3.767074623	3.493428205	2.705871255	4.364389463	4.162832037	4.506803967	3.512679224
TRINITY_DN135498_c3_g2_i3	NA	NA	NA	NA	2.264741066	-0.447314491	0.235741672	0.753801665	2.283665896	2.164396832	2.216546467	2.18554643	1.704882877	2.12977871	2.746411533	2.710242511	1.852331542
TRINITY_DN135499_c5_g2_i1	NA	NA	NA	NA	2.844035508	-0.113461693	0.79113742	0.964991346	1.603921278	2.500394514	3.070920238	3.355516644	2.585491102	2.939739217	3.554231772	2.120050989	2.887247056
TRINITY_DN135499_c8_g1_i2	NA	NA	NA	NA	3.130746854	0.448476811	0.243012671	0.758404664	2.113392572	3.628342354	3.070920238	3.046325132	3.570254797	3.627236951	2.308268953	3.008572905	3.080511073
TRINITY_DN135507_c0_g1_i1	NA	NA	NA	NA	0.819737416	0.890251293	0.231756359	0.749272991	1.971049192	0.779591502	1.806618748	-2.987229828	0.517939376	0.326268582	-0.679161505	-0.505680582	1.433907477
TRINITY_DN135508_c3_g1_i4	NA	NA	NA	NA	1.843351945	-0.268322955	0.554101186	0.898843407	1.603921278	1.387165019	1.956580101	1.224997807	1.816060659	2.955957853	1.615485573	1.699765447	1.550427561
TRINITY_DN135508_c5_g1_i1	NA	NA	NA	NA	3.992434456	0.174995706	0.573252793	0.904397601	3.715404845	4.373919021	3.838374193	4.289479478	4.12872349	3.780805046	3.987829149	3.702695572	3.947533655
TRINITY_DN135509_c2_g1_i1	NA	NA	NA	NA	4.696765093	-0.490311841	0.196786005	0.716303559	5.179545232	4.274322731	3.783226273	4.374336161	4.411428016	4.429720211	4.284341521	5.659542301	4.923733009
TRINITY_DN135510_c0_g1_i2	NA	NA	NA	NA	3.387534154	0.181192511	0.63555735	0.922889274	3.334348566	3.466285702	3.65743658	2.539201076	3.617066329	2.527167094	4.106823729	3.364954042	3.156019436
TRINITY_DN135510_c0_g3_i1	NA	NA	NA	NA	3.059125816	0.133902754	0.712377016	0.945870598	2.801079755	3.086393151	3.135253345	2.67028068	3.191580351	2.23984839	3.405020771	3.481563719	3.118759196
TRINITY_DN135511_c4_g1_i1	NA	NA	NA	NA	0.445508302	0.280587127	0.554822184	0.898887604	-0.442361785	0.779591502	0.435447971	0.898147225	0.759639928	0.222833875	0.133185331	0.54201998	0.336207404
TRINITY_DN135511_c9_g12_i1	NA	NA	NA	NA	0.407454149	-0.319553421	0.526191862	0.887775786	0.499275817	0.218366725	-0.9733985	0.390459837	0.759639928	0.961777386	0.167287175	0.54201998	0.499724093
TRINITY_DN135511_c9_g17_i1	NA	NA	NA	NA	0.039690462	0.328960848	0.50958008	0.881823034	0.353875255	0.526099106	0.166605626	-0.007389335	-0.36028631	-0.141150665	-0.011904157	-0.913588409	0.246929368
TRINITY_DN135511_c9_g3_i2	NA	NA	NA	NA	6.210712644	-0.211826675	0.545823892	0.895836909	5.727293182	5.688639406	6.191526345	6.133015961	6.27966565	7.009574165	6.367170229	5.899234343	6.130267851
TRINITY_DN135512_c0_g4_i12	NA	NA	NA	NA	2.706127199	0.917526793	0.068660359	0.50603966	2.573679013	3.132628576	3.377914744	2.634028674	1.584416683	1.251822965	2.896265711	0.598204519	3.692502434
TRINITY_DN135513_c4_g2_i1	NA	NA	NA	NA	4.213608511	-0.90972463	0.020566211	0.320605882	3.213094311	3.824187119	2.94735634	4.932316607	3.99333539	5.033042564	4.686793348	4.214996943	3.61434246
TRINITY_DN135514_c1_g1_i3	NA	NA	NA	NA	5.677487599	-0.089725179	0.773716332	0.961556447	5.86950917	5.651410224	5.76313739	5.560659399	5.38927845	5.995377106	5.357421365	5.716177812	5.675508234
TRINITY_DN135515_c4_g1_i3	NA	NA	NA	NA	2.125790074	-0.281494984	0.508399235	0.881074743	1.433438274	1.755456661	2.066248645	1.816497606	2.061459186	1.774980483	2.653229733	2.912129557	1.968589147
TRINITY_DN135515_c5_g1_i1	NA	NA	NA	NA	3.680909428	0.645139651	0.06856036	0.50603966	3.700443745	3.977722338	4.019723253	3.239665291	3.632338616	2.3172179	3.394262568	3.746860379	4.297987561
TRINITY_DN135517_c6_g2_i1	NA	NA	NA	NA	6.650091658	0.232913839	0.487559556	0.870607571	6.117737289	6.835792637	6.773639141	7.09884698	6.854109933	6.117560517	6.704166299	6.421259984	6.624731407
TRINITY_DN135519_c0_g1_i1	NA	NA	NA	NA	3.38258442	-0.372817843	0.266129876	0.769127821	3.244376593	3.293902915	3.255904385	3.628541374	3.12835493	3.725114918	3.878858754	3.018901445	2.959278135
TRINITY_DN135520_c6_g7_i1	NA	NA	NA	NA	0.8187808	0.116458203	0.804132137	0.967553737	0.863977174	1.091914056	0.51497501	0.102820944	0.227431964	0.513239881	0.872806234	1.21619702	1.350647321
TRINITY_DN135521_c3_g1_i9	NA	NA	NA	NA	1.901918641	0.555326678	0.224507188	0.741665725	2.30360362	1.813376508	2.535399984	1.940418861	1.584416683	1.0246393	1.733992784	0.54201998	2.519030375
TRINITY_DN135522_c0_g2_i1	NA	NA	NA	NA	3.560086963	0.098896063	0.801562313	0.966895063	3.700443745	3.939218007	2.858679518	3.287127913	3.691860632	4.007802543	3.791364954	2.176500892	3.750494801
TRINITY_DN135523_c1_g3_i2	NA	NA	NA	NA	3.412399926	-0.790165461	0.017856251	0.30274723	3.744869487	3.098091662	2.731270472	3.64685031	2.705871255	4.061254855	3.683567958	3.30713313	3.106122156
TRINITY_DN135523_c2_g2_i4	NA	NA	NA	NA	0.228156868	-0.653139854	0.238982071	0.754746725	1.240075447	-0.712677272	0.166605626	0.474868071	-0.949392365	-0.447504423	0.098257845	0.359009121	0.420281155
TRINITY_DN135523_c2_g3_i1	NA	NA	NA	NA	4.051439312	0.116521584	0.708958155	0.945554777	4.154681933	4.156189434	3.86896594	4.329701103	4.320067905	3.533083268	3.949149164	3.905570397	4.082675268
TRINITY_DN135526_c6_g1_i2	NA	NA	NA	NA	7.771569513	-0.429434573	0.348656021	0.818026989	7.846086231	7.457029215	7.79139303	7.592421417	7.756459911	9.14430638	6.817888867	7.045215309	6.901056235
TRINITY_DN135527_c0_g2_i2	NA	NA	NA	NA	2.293160831	0.112870793	0.813532563	0.968368185	1.756370618	2.634971982	2.680433594	2.395010793	2.309630532	1.880709772	3.222449964	0.895893064	1.512623611
TRINITY_DN135530_c3_g1_i2	NA	NA	NA	NA	1.742723466	-0.217413199	0.621067963	0.920826034	1.840662162	2.229665012	1.7746609	1.910422094	1.452967407	1.69992843	2.163724166	1.416982778	0.499724093
TRINITY_DN135531_c2_g1_i4	NA	NA	NA	NA	5.213423223	0.299057435	0.343602724	0.816090997	5.135729338	5.533586174	5.721834798	5.330843174	5.051493077	5.198947046	4.786151949	4.845381493	5.054456206
TRINITY_DN135532_c0_g3_i3	NA	NA	NA	NA	2.271337164	1.249381688	0.046492345	0.447537975	1.320556218	0.995129355	3.003583928	2.916520585	2.944808824	0.422781017	-0.805753503	1.774817165	3.423818115
TRINITY_DN135533_c0_g1_i1	NA	NA	NA	NA	4.643637749	-0.480132501	0.12706665	0.624374656	4.939449627	4.660953188	4.222856988	4.540228614	3.856973806	4.99430537	4.79435837	4.874111027	4.552044566
TRINITY_DN135535_c0_g1_i2	NA	NA	NA	NA	0.697921089	-1.777335131	0.0008608	0.061707001	1.110253884	-0.712677272	-0.771166274	0.958026756	-0.36028631	1.536986683	0.326660718	1.699765447	0.049866429
TRINITY_DN135536_c0_g3_i7	NA	NA	NA	NA	1.087757705	0.365541476	0.600711642	0.915738404	-0.908723008	2.048592495	-0.5938284	1.848490025	-0.136712198	-0.836952589	0.497231185	1.750231201	1.940391188
TRINITY_DN135538_c0_g1_i1	NA	NA	NA	NA	2.791744233	-0.152989556	0.764350865	0.959506845	2.471632644	2.911796878	2.747825662	2.596842197	2.309630532	4.24407085	1.615485573	1.507784358	2.779950835
TRINITY_DN135539_c2_g1_i1	NA	NA	NA	NA	1.135144066	-0.503891315	0.29199288	0.78499315	1.635727159	1.137975675	-0.045227258	1.57016699	0.227431964	0.754870307	1.10165744	1.385399594	1.47380234
TRINITY_DN135540_c1_g1_i1	NA	NA	NA	NA	3.458340873	-0.376624048	0.281524481	0.778088497	3.558316779	3.293902915	3.135253345	3.581725928	2.616540849	3.034423875	3.80767268	3.916660383	3.692502434
TRINITY_DN135541_c0_g1_i1	NA	NA	NA	NA	11.30180339	0.221730665	0.617329888	0.920072475	11.15907565	11.18845554	11.62024779	11.34997595	11.75075929	11.7867772	9.971302962	11.18047758	10.99305001
TRINITY_DN135542_c0_g2_i2	NA	NA	NA	NA	5.035071334	0.074890793	0.830517164	0.97052262	5.392325876	5.287605353	4.739834216	5.52398475	5.217647643	4.699075989	4.152228731	4.83372755	4.997433845
TRINITY_DN135543_c0_g1_i4	NA	NA	NA	NA	2.007048463	0.624682276	0.215108675	0.734030235	0.809242671	2.500394514	2.457021848	-0.126720342	1.868593462	2.437604827	1.499810164	2.44511877	2.336333094
TRINITY_DN135545_c1_g1_i6	NA	NA	NA	NA	1.320438642	-0.282513179	0.535903099	0.891693271	0.863977174	1.137975675	1.323030637	1.124057421	0.643845378	1.536986683	2.146731841	1.024480245	1.39287795
TRINITY_DN135546_c3_g1_i6	NA	NA	NA	NA	1.90626449	0.257385448	0.571680688	0.90392322	0.967584642	1.663968869	2.554346806	2.479160787	2.149012872	2.291886303	1.299127702	1.353109494	1.587266151
TRINITY_DN135547_c1_g1_i1	NA	NA	NA	NA	0.507202186	-0.114061714	0.826123019	0.969856906	1.016725472	-0.173317311	0.661974652	-0.126720342	0.759639928	0.111406653	1.203768553	-0.188047265	0.420281155
TRINITY_DN135547_c2_g1_i4	NA	NA	NA	NA	4.515771601	0.361559656	0.300807412	0.790391912	4.396651271	4.835330469	4.685011661	4.616529833	4.957613085	4.076170122	4.846591604	3.364954042	4.252840535
TRINITY_DN135549_c0_g1_i3	NA	NA	NA	NA	0.646943224	0.207232409	0.75533063	0.956692291	0.192161152	0.301668836	1.13445521	-0.007389335	1.520188631	-0.447504423	1.8952866	-0.764432958	-0.985972104
TRINITY_DN135549_c1_g1_i4	NA	NA	NA	NA	1.006015894	0.471376801	0.296214816	0.787240681	1.016725472	0.779591502	1.449866342	0.770373284	1.868593462	0.754870307	0.523797258	0.895893064	0.575019828
