gid	gname	chr	start	end	logFC.XYliver.XXliver	bias
TRINITY_DN133824_c1_g3_i1	NA	NA	NA	NA	-0.010981719	unbias
TRINITY_DN133826_c11_g1_i2	NA	NA	NA	NA	-0.210460507	unbias
TRINITY_DN133827_c4_g1_i2	NA	NA	NA	NA	-0.932985565	unbias
TRINITY_DN133829_c2_g2_i4	NA	NA	NA	NA	-0.564229246	unbias
TRINITY_DN133832_c0_g10_i1	NA	NA	NA	NA	0.155480619	unbias
TRINITY_DN133832_c0_g5_i5	NA	NA	NA	NA	0.08323368	unbias
TRINITY_DN133833_c3_g1_i5	NA	NA	NA	NA	0.085342436	unbias
TRINITY_DN133834_c5_g1_i1	NA	NA	NA	NA	0.026953265	unbias
TRINITY_DN133836_c2_g2_i2	NA	NA	NA	NA	-0.054217362	unbias
TRINITY_DN133838_c0_g1_i1	NA	NA	NA	NA	-0.182539365	unbias
TRINITY_DN133838_c0_g2_i2	NA	NA	NA	NA	-0.571629764	unbias
TRINITY_DN133838_c0_g3_i1	NA	NA	NA	NA	-1.292353163	unbias
TRINITY_DN133839_c0_g1_i1	NA	NA	NA	NA	-0.384970317	unbias
TRINITY_DN133839_c1_g2_i4	NA	NA	NA	NA	-0.338147321	unbias
TRINITY_DN133840_c1_g1_i1	qrfp	Chr08	5863489	5863489	-0.477177646	unbias
TRINITY_DN133840_c1_g2_i1	NA	NA	NA	NA	0.109464807	unbias
TRINITY_DN133840_c2_g2_i2	paf1	Chr08	60290984	60290984	0.143690987	unbias
TRINITY_DN133840_c2_g4_i1	NA	NA	NA	NA	0.34521078	unbias
TRINITY_DN133841_c0_g2_i1	NA	NA	NA	NA	0.579259063	unbias
TRINITY_DN133842_c3_g1_i1	NA	NA	NA	NA	1.008621037	unbias
TRINITY_DN133848_c1_g2_i1	NA	NA	NA	NA	-0.335741121	unbias
TRINITY_DN133848_c9_g2_i5	NA	NA	NA	NA	-0.191567444	unbias
TRINITY_DN133851_c1_g1_i8	NA	NA	NA	NA	-0.601190238	unbias
TRINITY_DN133851_c2_g1_i1	NA	NA	NA	NA	-0.259281632	unbias
TRINITY_DN133851_c2_g2_i2	NA	NA	NA	NA	-0.304969825	unbias
TRINITY_DN133852_c4_g1_i1	NA	NA	NA	NA	-0.446258915	unbias
TRINITY_DN133853_c5_g1_i2	ccnk	Chr08	69621088	69621088	0.242649471	unbias
TRINITY_DN133854_c2_g1_i1	entpd7	Chr07	27140002	27140002	-0.693857232	unbias
TRINITY_DN133854_c3_g1_i2	NA	NA	NA	NA	-0.922760432	unbias
TRINITY_DN133855_c0_g1_i1	NA	NA	NA	NA	-0.415693944	unbias
TRINITY_DN133857_c0_g1_i4	NA	NA	NA	NA	0.153881481	unbias
TRINITY_DN133859_c1_g1_i1	NA	NA	NA	NA	-0.361018434	unbias
TRINITY_DN133862_c0_g1_i2	arhgap40-like	Chr10	31870948	31870948	0.706620784	unbias
TRINITY_DN133862_c1_g2_i1	tom1	Chr04	111630908	111630908	-0.519931949	unbias
TRINITY_DN133863_c0_g3_i3	NA	NA	NA	NA	0.028379834	unbias
TRINITY_DN133864_c7_g2_i2	prl.2	Chr07	104827826	104827826	-0.171873866	unbias
TRINITY_DN133865_c8_g2_i4	NA	NA	NA	NA	-0.223347725	unbias
TRINITY_DN133866_c1_g3_i9	NA	NA	NA	NA	-0.054729476	unbias
TRINITY_DN133866_c1_g4_i4	NA	NA	NA	NA	0.153971881	unbias
TRINITY_DN133866_c2_g2_i1	fam120b	Chr05	39928378	39928378	-0.037439524	unbias
TRINITY_DN133868_c1_g1_i1	NA	NA	NA	NA	-0.222939743	unbias
TRINITY_DN133869_c1_g3_i1	NA	NA	NA	NA	-0.766187054	unbias
TRINITY_DN133869_c1_g5_i9	NA	NA	NA	NA	-1.290054555	unbias
TRINITY_DN133870_c1_g1_i6	epha5	Chr01	89503882	89503882	-0.181704739	unbias
TRINITY_DN133871_c1_g1_i1	NA	NA	NA	NA	0.59804363	unbias
TRINITY_DN133872_c1_g1_i2	fzd3	scaffold_63	419941	419941	-0.360588123	unbias
TRINITY_DN133873_c0_g2_i5	NA	NA	NA	NA	-0.360719923	unbias
TRINITY_DN133873_c0_g3_i1	frmd4b-like	Chr04	131223615	131223615	-0.240076862	unbias
TRINITY_DN133873_c1_g1_i2	NA	NA	NA	NA	-1.056757239	unbias
TRINITY_DN133874_c8_g2_i1	NA	NA	NA	NA	-0.314756594	unbias
TRINITY_DN133876_c2_g3_i1	gpank1	scaffold_916	2757	2757	-0.531283272	unbias
TRINITY_DN133876_c2_g9_i3	NA	NA	NA	NA	0.075082141	unbias
TRINITY_DN133877_c1_g1_i1	ak1	Chr08	2452531	2452531	-0.12742053	unbias
TRINITY_DN133878_c0_g1_i1	NA	NA	NA	NA	-0.485386107	unbias
TRINITY_DN133878_c1_g2_i1	Xetrov90013484m	Chr05	38848585	38848585	-1.546691911	unbias
TRINITY_DN133878_c1_g4_i1	NA	NA	NA	NA	-0.236121802	unbias
TRINITY_DN133880_c7_g2_i1	LOC100496006	Chr01	130992669	130992669	-0.398115984	unbias
TRINITY_DN133881_c0_g2_i1	NA	NA	NA	NA	0.476292525	unbias
TRINITY_DN133885_c0_g1_i4	stambp	Chr03	107402831	107402831	-0.278095743	unbias
TRINITY_DN133886_c1_g1_i2	NA	NA	NA	NA	-0.154850491	unbias
TRINITY_DN133888_c1_g3_i3	NA	NA	NA	NA	0.782136061	unbias
TRINITY_DN133888_c1_g4_i1	NA	NA	NA	NA	1.175101578	unbias
TRINITY_DN133888_c1_g8_i1	NA	NA	NA	NA	0.469464371	unbias
TRINITY_DN133889_c1_g9_i1	NA	NA	NA	NA	0.537946269	unbias
TRINITY_DN133890_c0_g2_i4	NA	NA	NA	NA	-0.663037344	unbias
TRINITY_DN133891_c3_g1_i4	NA	NA	NA	NA	0.696337567	unbias
TRINITY_DN133893_c1_g1_i2	NA	NA	NA	NA	-0.213503254	unbias
TRINITY_DN133896_c0_g1_i3	NA	NA	NA	NA	0.180172912	unbias
TRINITY_DN133896_c1_g1_i2	NA	NA	NA	NA	1.974222177	unbias
TRINITY_DN133897_c1_g2_i1	tmem141	scaffold_678	28124	28124	-0.275908647	unbias
TRINITY_DN133898_c0_g1_i1	NA	NA	NA	NA	-0.32377463	unbias
TRINITY_DN133899_c4_g2_i1	NA	NA	NA	NA	0.150931442	unbias
TRINITY_DN133899_c4_g3_i4	NA	NA	NA	NA	0.405087131	unbias
TRINITY_DN133899_c4_g4_i2	NA	NA	NA	NA	-0.456012739	unbias
TRINITY_DN133900_c0_g1_i1	NA	NA	NA	NA	-0.789873868	unbias
TRINITY_DN133900_c0_g2_i1	NA	NA	NA	NA	0.034037135	unbias
TRINITY_DN133900_c1_g3_i3	LOC100488420	Chr07	110560941	110560941	1.531464961	unbias
TRINITY_DN133901_c1_g3_i8	NA	NA	NA	NA	0.17205499	unbias
TRINITY_DN133904_c0_g1_i14	csrp3	scaffold_299	99093	99093	0.014753242	unbias
TRINITY_DN133905_c0_g1_i1	NA	NA	NA	NA	0.002303727	unbias
TRINITY_DN133905_c1_g1_i2	NA	NA	NA	NA	-0.204390956	unbias
TRINITY_DN133905_c1_g3_i1	NA	NA	NA	NA	-0.651321812	unbias
TRINITY_DN133905_c2_g3_i4	NA	NA	NA	NA	0.071110849	unbias
TRINITY_DN133905_c3_g1_i1	NA	NA	NA	NA	0.383865864	unbias
TRINITY_DN133906_c4_g1_i1	tyr	Chr02	164573784	164573784	0.14008993	unbias
TRINITY_DN133908_c1_g1_i4	NA	NA	NA	NA	-1.863316263	unbias
TRINITY_DN133908_c2_g20_i1	glrx3	Chr07	13876176	13876176	-1.202202893	unbias
TRINITY_DN133908_c2_g4_i1	NA	NA	NA	NA	-1.073043	unbias
TRINITY_DN133909_c1_g1_i1	NA	NA	NA	NA	0.714514763	unbias
TRINITY_DN133909_c2_g1_i2	NA	NA	NA	NA	-0.249393153	unbias
TRINITY_DN133911_c2_g1_i1	NA	NA	NA	NA	0.708739312	unbias
TRINITY_DN133915_c0_g1_i1	akap11	Chr02	129556070	129556070	-0.917446202	unbias
TRINITY_DN133916_c0_g2_i1	NA	NA	NA	NA	-0.061627432	unbias
TRINITY_DN133917_c2_g2_i5	NA	NA	NA	NA	0.101386897	unbias
TRINITY_DN133918_c0_g1_i1	slc25a16	Chr07	30450891	30450891	0.339566448	unbias
TRINITY_DN133919_c2_g1_i1	NA	NA	NA	NA	-1.021545673	unbias
TRINITY_DN133919_c5_g3_i1	sept7-like	Chr06	81363530	81363530	0.092871768	unbias
TRINITY_DN133920_c0_g7_i2	NA	NA	NA	NA	0.388998938	unbias
TRINITY_DN133922_c2_g2_i1	NA	NA	NA	NA	-1.049976393	unbias
TRINITY_DN133924_c0_g1_i3	NA	NA	NA	NA	0.113827642	unbias
TRINITY_DN133926_c0_g1_i1	NA	NA	NA	NA	0.419729	unbias
TRINITY_DN133926_c0_g2_i3	NA	NA	NA	NA	0.412245753	unbias
TRINITY_DN133927_c0_g2_i4	aacs	Chr01	151434368	151434368	-0.122542849	unbias
TRINITY_DN133927_c1_g1_i1	NA	NA	NA	NA	-0.630030473	unbias
TRINITY_DN133927_c1_g2_i3	btaf1-like.1	Chr07	17540425	17540425	-0.467550235	unbias
TRINITY_DN133929_c5_g3_i4	NA	NA	NA	NA	1.641314983	unbias
TRINITY_DN133931_c0_g1_i1	NA	NA	NA	NA	0.437528324	unbias
TRINITY_DN133931_c1_g5_i1	NA	NA	NA	NA	-0.05022251	unbias
TRINITY_DN133932_c1_g3_i1	NA	NA	NA	NA	0.383405486	unbias
TRINITY_DN133933_c5_g4_i1	NA	NA	NA	NA	0.063761296	unbias
TRINITY_DN133933_c5_g5_i1	col4a6-like	Chr08	29580818	29580818	-0.193926694	unbias
TRINITY_DN133933_c5_g7_i2	NA	NA	NA	NA	0.56323168	unbias
TRINITY_DN133934_c1_g2_i1	NA	NA	NA	NA	0.272978531	unbias
TRINITY_DN133937_c0_g1_i2	rragc	Chr02	54658816	54658816	0.104353541	unbias
TRINITY_DN133938_c0_g2_i1	NA	NA	NA	NA	0.172651763	unbias
TRINITY_DN133940_c0_g1_i2	NA	NA	NA	NA	0.639763399	unbias
TRINITY_DN133942_c3_g1_i4	NA	NA	NA	NA	-1.068580725	unbias
TRINITY_DN133942_c3_g2_i1	psmd13	Chr04	14638266	14638266	0.209928833	unbias
TRINITY_DN133945_c1_g4_i1	scel-like	Chr02	122671865	122671865	0.746456555	unbias
TRINITY_DN133946_c3_g2_i1	NA	NA	NA	NA	-0.875738399	unbias
TRINITY_DN133947_c0_g1_i4	NA	NA	NA	NA	0.373512709	unbias
TRINITY_DN133948_c0_g1_i1	NA	NA	NA	NA	0.467933131	unbias
TRINITY_DN133949_c2_g1_i1	NA	NA	NA	NA	-0.039972929	unbias
TRINITY_DN133949_c2_g2_i1	NA	NA	NA	NA	-0.152127824	unbias
TRINITY_DN133949_c2_g3_i2	NA	NA	NA	NA	-0.51602506	unbias
TRINITY_DN133949_c2_g4_i4	NA	NA	NA	NA	0.152364412	unbias
TRINITY_DN133950_c1_g1_i1	arhgap5-like	Chr08	93109032	93109032	-0.226234102	unbias
TRINITY_DN133950_c1_g2_i1	NA	NA	NA	NA	-0.224997825	unbias
TRINITY_DN133950_c2_g11_i1	NA	NA	NA	NA	1.237716011	unbias
TRINITY_DN133950_c2_g2_i1	NA	NA	NA	NA	-0.233983296	unbias
TRINITY_DN133950_c3_g1_i1	NA	NA	NA	NA	0.069683037	unbias
TRINITY_DN133951_c0_g1_i5	NA	NA	NA	NA	0.533082905	unbias
TRINITY_DN133954_c0_g2_i5	NA	NA	NA	NA	-0.116289283	unbias
TRINITY_DN133955_c0_g1_i3	NA	NA	NA	NA	-1.438085089	unbias
TRINITY_DN133955_c2_g1_i1	NA	NA	NA	NA	0.1136822	unbias
TRINITY_DN133956_c3_g2_i4	NA	NA	NA	NA	-0.651237893	unbias
TRINITY_DN133957_c0_g1_i1	fgfr1op2	scaffold_1518	1038	1038	0.354477354	unbias
TRINITY_DN133957_c1_g2_i2	cnnm3-like	Chr03	109009418	109009418	0.279495444	unbias
TRINITY_DN133958_c2_g1_i6	dnajb2	Chr09	78552008	78552008	-0.011957423	unbias
TRINITY_DN133959_c0_g2_i8	NA	NA	NA	NA	-0.229459418	unbias
TRINITY_DN133961_c1_g1_i1	NA	NA	NA	NA	-0.270601888	unbias
TRINITY_DN133961_c2_g6_i1	kif5c	Chr09	71905221	71905221	-0.728359079	unbias
TRINITY_DN133963_c0_g1_i7	NA	NA	NA	NA	-0.514901637	unbias
TRINITY_DN133964_c1_g1_i1	NA	NA	NA	NA	-0.707005497	unbias
TRINITY_DN133964_c1_g2_i1	NA	NA	NA	NA	-0.206468546	unbias
TRINITY_DN133964_c1_g4_i2	lcat	Chr04	28554684	28554684	0.361912053	unbias
TRINITY_DN133965_c9_g1_i1	NA	NA	NA	NA	0.113512621	unbias
TRINITY_DN133967_c0_g2_i1	NA	NA	NA	NA	0.007071977	unbias
TRINITY_DN133969_c4_g1_i1	NA	NA	NA	NA	0.811985841	unbias
TRINITY_DN133969_c4_g3_i1	NA	NA	NA	NA	0.035173037	unbias
TRINITY_DN133971_c0_g2_i1	mcam-like	Chr07	85953457	85953457	0.075272134	unbias
TRINITY_DN133971_c1_g2_i2	NA	NA	NA	NA	-0.560772161	unbias
TRINITY_DN133972_c0_g1_i2	slc35e1	Chr01	100115756	100115756	0.252314124	unbias
TRINITY_DN133976_c1_g2_i6	NA	NA	NA	NA	0.064102888	unbias
TRINITY_DN133977_c8_g2_i1	NA	NA	NA	NA	-0.544758125	unbias
TRINITY_DN133977_c8_g3_i1	NA	NA	NA	NA	-0.84698914	unbias
TRINITY_DN133977_c8_g4_i1	mettl4	Chr06	92273564	92273564	0.171109334	unbias
TRINITY_DN133980_c0_g1_i1	aoc3	Chr10	11052561	11052561	0.90488666	unbias
TRINITY_DN133981_c1_g3_i3	NA	NA	NA	NA	-2.054744585	unbias
TRINITY_DN133982_c2_g1_i1	NA	NA	NA	NA	0.067656906	unbias
TRINITY_DN133982_c4_g1_i1	NA	NA	NA	NA	-0.667683188	unbias
TRINITY_DN133983_c9_g1_i6	capn9	Chr05	42322566	42322566	-0.022211068	unbias
TRINITY_DN133984_c0_g1_i2	NA	NA	NA	NA	-0.035875658	unbias
TRINITY_DN133987_c1_g2_i2	NA	NA	NA	NA	0.314905406	unbias
TRINITY_DN133987_c1_g4_i1	LOC733709	Chr07	91380395	91380395	-0.149355846	unbias
TRINITY_DN133988_c1_g1_i7	LOC100495392	scaffold_259	79038	79038	-0.34973738	unbias
TRINITY_DN133990_c1_g3_i1	NA	NA	NA	NA	-1.202475314	unbias
TRINITY_DN133991_c1_g1_i1	NA	NA	NA	NA	-0.349677966	unbias
TRINITY_DN133991_c3_g2_i2	Xetrov90011857m	Chr04	83477567	83477567	0.66554193	unbias
TRINITY_DN133992_c10_g1_i2	NA	NA	NA	NA	0.296120547	unbias
TRINITY_DN133993_c1_g1_i4	NA	NA	NA	NA	0.636268567	unbias
TRINITY_DN133994_c4_g2_i1	NA	NA	NA	NA	0.117659164	unbias
TRINITY_DN133995_c0_g1_i1	NA	NA	NA	NA	0.311971071	unbias
TRINITY_DN133996_c3_g8_i2	c9orf156	Chr01	95342010	95342010	-0.659900575	unbias
TRINITY_DN133996_c3_g9_i1	NA	NA	NA	NA	0.060649247	unbias
TRINITY_DN133997_c0_g1_i3	NA	NA	NA	NA	-0.295589137	unbias
TRINITY_DN133998_c0_g1_i4	gldn	Chr03	92692994	92692994	0.743335613	unbias
TRINITY_DN133999_c0_g2_i1	NA	NA	NA	NA	-0.48225183	unbias
TRINITY_DN134000_c4_g2_i1	NA	NA	NA	NA	0.13966028	unbias
TRINITY_DN134001_c2_g2_i1	NA	NA	NA	NA	0.069412185	unbias
TRINITY_DN134002_c4_g1_i1	Xetrov90001598m	Chr01	85273162	85273162	-0.160760967	unbias
TRINITY_DN134002_c4_g6_i5	hcn4	Chr03	82774587	82774587	1.19051629	unbias
TRINITY_DN134002_c4_g7_i3	NA	NA	NA	NA	0.255209001	unbias
TRINITY_DN134004_c0_g2_i2	NA	NA	NA	NA	0.181029188	unbias
TRINITY_DN134008_c0_g3_i1	NA	NA	NA	NA	0.430908807	unbias
TRINITY_DN134008_c0_g4_i3	NA	NA	NA	NA	-0.254195282	unbias
TRINITY_DN134010_c12_g2_i1	NA	NA	NA	NA	0.820414863	unbias
TRINITY_DN134012_c6_g2_i5	NA	NA	NA	NA	-0.061567746	unbias
TRINITY_DN134012_c7_g2_i6	NA	NA	NA	NA	0.214809941	unbias
TRINITY_DN134015_c7_g3_i1	NA	NA	NA	NA	-0.275806998	unbias
TRINITY_DN134016_c0_g1_i4	NA	NA	NA	NA	-0.718175547	unbias
TRINITY_DN134017_c3_g3_i1	NA	NA	NA	NA	-0.511255443	unbias
TRINITY_DN134019_c0_g1_i4	NA	NA	NA	NA	-0.028740852	unbias
TRINITY_DN134020_c1_g1_i34	plekhf1	Chr04	23348625	23348625	-0.1267199	unbias
TRINITY_DN134021_c0_g1_i1	NA	NA	NA	NA	-0.161718606	unbias
TRINITY_DN134021_c1_g2_i4	NA	NA	NA	NA	-0.063070973	unbias
TRINITY_DN134021_c2_g1_i2	gjc2	Chr06	2392875	2392875	1.010878968	unbias
TRINITY_DN134022_c4_g3_i1	NA	NA	NA	NA	-0.216563727	unbias
TRINITY_DN134022_c5_g1_i6	NA	NA	NA	NA	-0.78376782	unbias
TRINITY_DN134022_c7_g1_i1	NA	NA	NA	NA	0.262780509	unbias
TRINITY_DN134024_c1_g2_i1	NA	NA	NA	NA	0.250697443	unbias
TRINITY_DN134024_c2_g1_i1	MGC89248	Chr02	135593490	135593490	-0.343624049	unbias
TRINITY_DN134025_c0_g1_i2	psmg2	Chr06	88396592	88396592	-0.58324871	unbias
TRINITY_DN134025_c1_g2_i2	NA	NA	NA	NA	-1.366148964	unbias
TRINITY_DN134026_c0_g2_i6	NA	NA	NA	NA	0.586225869	unbias
TRINITY_DN134026_c0_g3_i4	NA	NA	NA	NA	-0.071627073	unbias
TRINITY_DN134028_c2_g3_i5	NA	NA	NA	NA	-0.347216029	unbias
TRINITY_DN134029_c0_g1_i3	NA	NA	NA	NA	-0.457677241	unbias
TRINITY_DN134030_c1_g1_i1	NA	NA	NA	NA	0.129446997	unbias
TRINITY_DN134030_c2_g3_i1	NA	NA	NA	NA	-0.05998319	unbias
TRINITY_DN134031_c5_g1_i1	NA	NA	NA	NA	0.110923876	unbias
TRINITY_DN134033_c3_g1_i1	NA	NA	NA	NA	0.475355537	unbias
TRINITY_DN134034_c2_g1_i2	NA	NA	NA	NA	0.288269286	unbias
TRINITY_DN134034_c3_g1_i1	NA	NA	NA	NA	0.948033672	unbias
TRINITY_DN134034_c3_g2_i5	ccnyl1	Chr09	41438669	41438669	-0.1001255	unbias
TRINITY_DN134036_c2_g1_i3	NA	NA	NA	NA	0.122012346	unbias
TRINITY_DN134036_c3_g1_i5	prdx6-like	Chr04	96850381	96850381	0.125939162	unbias
TRINITY_DN134037_c0_g1_i3	ppp1r14c	Chr05	39489099	39489099	-0.031688366	unbias
TRINITY_DN134038_c0_g1_i1	fuca2	Chr05	67504855	67504855	-0.08078885	unbias
TRINITY_DN134042_c2_g3_i1	NA	NA	NA	NA	-1.164663293	unbias
TRINITY_DN134043_c6_g1_i2	NA	NA	NA	NA	-0.1580104	unbias
TRINITY_DN134045_c1_g7_i1	NA	NA	NA	NA	0.725343716	unbias
TRINITY_DN134046_c4_g3_i6	pcdh1	Chr03	20861465	20861465	0.266254507	unbias
TRINITY_DN134047_c0_g2_i1	NA	NA	NA	NA	-0.685067466	unbias
TRINITY_DN134047_c0_g3_i1	NA	NA	NA	NA	-0.321498262	unbias
TRINITY_DN134048_c2_g8_i1	NA	NA	NA	NA	0.707572552	unbias
TRINITY_DN134049_c0_g4_i1	NA	NA	NA	NA	-0.8621915	unbias
TRINITY_DN134050_c6_g4_i1	setd1b	Chr01	153526852	153526852	0.169165296	unbias
TRINITY_DN134051_c5_g1_i3	NA	NA	NA	NA	0.086849704	unbias
TRINITY_DN134051_c6_g3_i1	NA	NA	NA	NA	0.487414097	unbias
TRINITY_DN134052_c2_g12_i1	NA	NA	NA	NA	0.795634036	unbias
TRINITY_DN134053_c5_g1_i1	fam210a	Chr06	87945160	87945160	0.806678469	unbias
TRINITY_DN134053_c5_g3_i1	Xetrov90019068m	Chr07	98211599	98211599	-0.490192135	unbias
TRINITY_DN134054_c8_g1_i1	NA	NA	NA	NA	0.583390219	unbias
TRINITY_DN134054_c8_g8_i3	NA	NA	NA	NA	0.394132158	unbias
TRINITY_DN134055_c0_g1_i1	NA	NA	NA	NA	-0.732523846	unbias
TRINITY_DN134056_c1_g1_i2	sstr2	Chr10	22935049	22935049	0.041714343	unbias
TRINITY_DN134056_c1_g2_i1	NA	NA	NA	NA	-0.819822929	unbias
TRINITY_DN134056_c3_g4_i3	ndrg3	Chr04	27838688	27838688	-0.123441244	unbias
TRINITY_DN134056_c4_g2_i4	NA	NA	NA	NA	0.761770183	unbias
TRINITY_DN134058_c0_g1_i11	NA	NA	NA	NA	-0.566360984	unbias
TRINITY_DN134059_c1_g1_i5	NA	NA	NA	NA	-0.352105984	unbias
TRINITY_DN134062_c1_g1_i3	apitd1	Chr07	38864484	38864484	-0.055433851	unbias
TRINITY_DN134064_c3_g1_i5	NA	NA	NA	NA	0.980527475	unbias
TRINITY_DN134065_c2_g4_i8	NA	NA	NA	NA	0.891133775	unbias
TRINITY_DN134065_c2_g5_i3	NA	NA	NA	NA	1.59214733	unbias
TRINITY_DN134066_c0_g2_i3	NA	NA	NA	NA	-0.757868514	unbias
TRINITY_DN134066_c0_g3_i3	NA	NA	NA	NA	-0.538864698	unbias
TRINITY_DN134067_c2_g1_i1	Xetrov90012485m	Chr04	113014916	113014916	-1.413335208	unbias
TRINITY_DN134068_c1_g1_i1	NA	NA	NA	NA	-0.511914241	unbias
TRINITY_DN134068_c1_g4_i1	bglap2	Chr04	117957392	117957392	0.466849778	unbias
TRINITY_DN134068_c1_g9_i6	NA	NA	NA	NA	0.161458103	unbias
TRINITY_DN134069_c0_g2_i5	NA	NA	NA	NA	-0.589547719	unbias
TRINITY_DN134069_c1_g2_i2	NA	NA	NA	NA	0.097999102	unbias
TRINITY_DN134069_c1_g3_i1	NA	NA	NA	NA	-0.0459847	unbias
TRINITY_DN134071_c2_g2_i1	NA	NA	NA	NA	0.168640674	unbias
TRINITY_DN134072_c0_g3_i1	NA	NA	NA	NA	0.168566613	unbias
TRINITY_DN134073_c0_g1_i2	NA	NA	NA	NA	-0.612782167	unbias
TRINITY_DN134073_c1_g1_i1	stk16	Chr09	78602996	78602996	-0.493726201	unbias
TRINITY_DN134074_c0_g5_i2	NA	NA	NA	NA	0.268783865	unbias
TRINITY_DN134075_c5_g2_i1	NA	NA	NA	NA	0.244822003	unbias
TRINITY_DN134076_c1_g3_i1	NA	NA	NA	NA	0.180828493	unbias
TRINITY_DN134076_c1_g4_i1	NA	NA	NA	NA	0.011754121	unbias
TRINITY_DN134077_c5_g6_i1	NA	NA	NA	NA	0.61669062	unbias
TRINITY_DN134078_c0_g3_i1	NA	NA	NA	NA	0.185288704	unbias
TRINITY_DN134080_c3_g1_i1	mrpl18	Chr03	85744578	85744578	0.482110141	unbias
TRINITY_DN134082_c3_g1_i1	NA	NA	NA	NA	-0.747076162	unbias
TRINITY_DN134083_c4_g1_i1	NA	NA	NA	NA	-0.067140676	unbias
TRINITY_DN134084_c1_g1_i4	epcam	Chr05	16787049	16787049	0.626286056	unbias
TRINITY_DN134085_c3_g2_i2	NA	NA	NA	NA	0.060628315	unbias
TRINITY_DN134085_c3_g3_i5	ube3b	Chr01	138317356	138317356	-0.435975864	unbias
TRINITY_DN134086_c0_g1_i1	NA	NA	NA	NA	-1.44802103	unbias
TRINITY_DN134088_c2_g3_i2	NA	NA	NA	NA	0.107327911	unbias
TRINITY_DN134088_c4_g4_i1	NA	NA	NA	NA	0.749969256	unbias
TRINITY_DN134091_c4_g1_i1	NA	NA	NA	NA	-0.408434732	unbias
TRINITY_DN134091_c8_g3_i2	NA	NA	NA	NA	-0.456912539	unbias
TRINITY_DN134092_c1_g3_i3	NA	NA	NA	NA	0.265675738	unbias
TRINITY_DN134094_c0_g7_i1	nicn1	Chr04	115518373	115518373	0.583015455	unbias
TRINITY_DN134095_c1_g3_i1	NA	NA	NA	NA	0.5464099	unbias
TRINITY_DN134095_c1_g4_i1	NA	NA	NA	NA	0.081565562	unbias
TRINITY_DN134095_c1_g7_i1	NA	NA	NA	NA	0.150431915	unbias
TRINITY_DN134095_c1_g9_i10	NA	NA	NA	NA	0.634148756	unbias
TRINITY_DN134096_c0_g1_i2	NA	NA	NA	NA	0.211511592	unbias
TRINITY_DN134098_c1_g4_i1	NA	NA	NA	NA	-1.628951218	unbias
TRINITY_DN134098_c2_g2_i7	NA	NA	NA	NA	0.268694877	unbias
TRINITY_DN134100_c3_g1_i5	LOC100491943	Chr04	98675994	98675994	-0.149929359	unbias
TRINITY_DN134100_c3_g3_i1	rgs9bp	Chr10	16566157	16566157	0.832044359	unbias
TRINITY_DN134101_c0_g2_i6	NA	NA	NA	NA	0.252677949	unbias
TRINITY_DN134102_c3_g2_i1	bmf	Chr08	93964574	93964574	-0.404979136	unbias
TRINITY_DN134104_c0_g2_i1	NA	NA	NA	NA	-0.02223089	unbias
TRINITY_DN134105_c3_g1_i2	NA	NA	NA	NA	-0.831897908	unbias
TRINITY_DN134106_c0_g2_i4	NA	NA	NA	NA	1.172809471	unbias
TRINITY_DN134107_c5_g1_i6	unc45b	Chr02	89390066	89390066	0.372510057	unbias
TRINITY_DN134108_c1_g1_i1	NA	NA	NA	NA	-0.422681163	unbias
TRINITY_DN134109_c0_g2_i1	NA	NA	NA	NA	-0.626083416	unbias
TRINITY_DN134109_c0_g3_i3	NA	NA	NA	NA	0.577619584	unbias
TRINITY_DN134112_c0_g2_i4	NA	NA	NA	NA	0.082227575	unbias
TRINITY_DN134113_c0_g1_i1	pxn	Chr01	143026286	143026286	-0.031840111	unbias
TRINITY_DN134114_c11_g1_i2	NA	NA	NA	NA	-1.259573528	unbias
TRINITY_DN134115_c0_g10_i1	NA	NA	NA	NA	0.549236116	unbias
TRINITY_DN134115_c0_g2_i1	NA	NA	NA	NA	0.286947624	unbias
TRINITY_DN134118_c0_g5_i1	NA	NA	NA	NA	0.505923557	unbias
TRINITY_DN134119_c1_g1_i2	NA	NA	NA	NA	0.435809354	unbias
TRINITY_DN134120_c0_g1_i2	NA	NA	NA	NA	0.396371186	unbias
TRINITY_DN134120_c0_g4_i12	NA	NA	NA	NA	0.313949219	unbias
TRINITY_DN134121_c0_g1_i3	NA	NA	NA	NA	0.421151801	unbias
TRINITY_DN134122_c6_g1_i1	NA	NA	NA	NA	-0.124915329	unbias
TRINITY_DN134123_c0_g1_i3	NA	NA	NA	NA	1.116060407	unbias
TRINITY_DN134123_c0_g2_i1	NA	NA	NA	NA	0.494687361	unbias
TRINITY_DN134123_c0_g5_i2	NA	NA	NA	NA	0.622597738	unbias
TRINITY_DN134123_c0_g6_i4	snip1	Chr02	81411244	81411244	0.410614102	unbias
TRINITY_DN134124_c0_g1_i1	NA	NA	NA	NA	-0.939960364	unbias
TRINITY_DN134124_c1_g1_i1	NA	NA	NA	NA	0.898076323	unbias
TRINITY_DN134125_c2_g4_i1	NA	NA	NA	NA	-0.620402962	unbias
TRINITY_DN134125_c2_g6_i1	NA	NA	NA	NA	0.202446969	unbias
TRINITY_DN134126_c1_g2_i1	NA	NA	NA	NA	1.079506374	unbias
