gid	gname	chr	start	end	logFC.XYliver.XXliver	abslogFC.XYliver.Xxliver	bias	tau	tissue
TRINITY_DN135139_c4_g1_i2	NA	NA	NA	NA	0.238767701	0.238767701	unbias	0.164146518	Liver_mean
TRINITY_DN135139_c5_g1_i4	NA	NA	NA	NA	-0.087803298	0.087803298	unbias	0.457364351	Brain_mean
TRINITY_DN135139_c5_g2_i1	NA	NA	NA	NA	0.068464793	0.068464793	unbias	0.593981266	Brain_mean
TRINITY_DN135140_c2_g4_i4	NA	NA	NA	NA	-0.683208967	0.683208967	unbias	0.288772502	G43_M_mean
TRINITY_DN135141_c0_g2_i1	LOC100495907-like	Chr08	23070446	23070446	0.534762071	0.534762071	unbias	0.377339308	Testis_mean
TRINITY_DN135141_c0_g3_i1	NA	NA	NA	NA	0.231016183	0.231016183	unbias	0.315719965	Brain_mean
TRINITY_DN135142_c0_g1_i1	vkorc1l1	Chr02	94109142	94109142	-0.560149448	0.560149448	unbias	0.314381827	G23_mean
TRINITY_DN135145_c0_g1_i6	NA	NA	NA	NA	0.104288394	0.104288394	unbias	0.325767776	Ovary_mean
TRINITY_DN135146_c0_g1_i1	NA	NA	NA	NA	0.678638551	0.678638551	unbias	0.391470897	Brain_mean
TRINITY_DN135148_c2_g2_i2	NA	NA	NA	NA	-0.050243061	0.050243061	unbias	0.280260681	Ovary_mean
TRINITY_DN135149_c5_g2_i1	col4a1	Chr02	113776064	113776064	-0.301346458	0.301346458	unbias	0.432195841	Ovary_mean
TRINITY_DN135149_c6_g1_i1	NA	NA	NA	NA	-0.155608903	0.155608903	unbias	0.151344802	G23_mean
TRINITY_DN135150_c2_g1_i1	NA	NA	NA	NA	-0.423197763	0.423197763	unbias	0.572806613	Brain_mean
TRINITY_DN135151_c3_g1_i2	NA	NA	NA	NA	-0.426869913	0.426869913	unbias	0.221980423	Ovary_mean
TRINITY_DN135152_c5_g1_i2	NA	NA	NA	NA	0.079214884	0.079214884	unbias	0.430819976	Liver_mean
TRINITY_DN135162_c0_g1_i2	NA	NA	NA	NA	-0.669800864	0.669800864	unbias	0.639640084	Brain_mean
TRINITY_DN135164_c1_g1_i1	NA	NA	NA	NA	-0.03376118	0.03376118	unbias	0.19102631	G43_M_mean
TRINITY_DN135164_c2_g1_i3	NA	NA	NA	NA	0.032198673	0.032198673	unbias	0.397999282	Brain_mean
TRINITY_DN135168_c1_g1_i7	enpep	Chr01	58901065	58901065	0.123272174	0.123272174	unbias	0.364256219	G46_M_mean
TRINITY_DN135168_c1_g2_i1	NA	NA	NA	NA	0.156773082	0.156773082	unbias	0.718556566	Brain_mean
TRINITY_DN135169_c4_g1_i2	lsm10	Chr02	81431037	81431037	-0.087757781	0.087757781	unbias	0.203608328	Brain_mean
TRINITY_DN135170_c0_g1_i1	NA	NA	NA	NA	0.051626843	0.051626843	unbias	0.858120219	Brain_mean
TRINITY_DN135172_c1_g1_i2	cdh26	Chr10	728051	728051	-0.22663856	0.22663856	unbias	0.288242579	G43_F_mean
TRINITY_DN135174_c1_g2_i8	NA	NA	NA	NA	-0.505780274	0.505780274	unbias	0.226285513	Brain_mean
TRINITY_DN135175_c3_g2_i2	NA	NA	NA	NA	0.006857558	0.006857558	unbias	0.665727106	Ovary_mean
TRINITY_DN135175_c4_g2_i5	NA	NA	NA	NA	0.094147296	0.094147296	unbias	0.296331634	Brain_mean
TRINITY_DN135176_c1_g2_i3	NA	NA	NA	NA	0.39790369	0.39790369	unbias	0.347029302	Brain_mean
TRINITY_DN135176_c2_g1_i3	NA	NA	NA	NA	-0.145339031	0.145339031	unbias	0.191350271	G43_M_mean
TRINITY_DN135176_c2_g2_i9	NA	NA	NA	NA	0.408549961	0.408549961	unbias	0.255092308	Brain_mean
TRINITY_DN135177_c0_g2_i3	NA	NA	NA	NA	-0.252729639	0.252729639	unbias	0.324755231	G43_M_mean
TRINITY_DN135178_c0_g14_i1	NA	NA	NA	NA	-2.177511746	2.177511746	unbias	0.292495402	G43_F_mean
TRINITY_DN135178_c0_g17_i1	NA	NA	NA	NA	-1.799439412	1.799439412	unbias	0.323811978	G43_F_mean
TRINITY_DN135178_c2_g1_i1	NA	NA	NA	NA	0.43490117	0.43490117	unbias	0.556213597	Ovary_mean
TRINITY_DN135179_c0_g1_i2	NA	NA	NA	NA	0.401812705	0.401812705	unbias	0.537459772	Brain_mean
TRINITY_DN135179_c0_g4_i4	NA	NA	NA	NA	0.541962994	0.541962994	unbias	0.604656001	Brain_mean
TRINITY_DN135182_c0_g1_i1	NA	NA	NA	NA	-0.506826999	0.506826999	unbias	0.204194026	Ovary_mean
TRINITY_DN135184_c1_g1_i1	LOC100485839	Chr04	129827549	129827549	0.136290231	0.136290231	unbias	0.326068258	Liver_mean
TRINITY_DN135185_c0_g3_i1	NA	NA	NA	NA	-1.208113064	1.208113064	unbias	0.189637174	G23_mean
TRINITY_DN135185_c0_g4_i1	NA	NA	NA	NA	-0.095291077	0.095291077	unbias	0.324934912	Brain_mean
TRINITY_DN135185_c1_g4_i1	ndufb5	Chr05	95226544	95226544	0.476472953	0.476472953	unbias	0.445190554	Ovary_mean
TRINITY_DN135186_c0_g4_i2	NA	NA	NA	NA	-1.808948799	1.808948799	unbias	0.229186671	G43_F_mean
TRINITY_DN135186_c0_g5_i3	NA	NA	NA	NA	-0.519987249	0.519987249	unbias	0.242865998	G43_M_mean
TRINITY_DN135187_c1_g1_i4	b3galnt2	Chr05	59571831	59571831	0.073015829	0.073015829	unbias	0.483761544	Ovary_mean
TRINITY_DN135189_c4_g1_i1	NA	NA	NA	NA	-0.8088941	0.8088941	unbias	0.627798779	Ovary_mean
TRINITY_DN135193_c1_g2_i2	tgs1-like	Chr06	100726362	100726362	0.186803005	0.186803005	unbias	0.424040994	G43_M_mean
TRINITY_DN135197_c0_g2_i1	NA	NA	NA	NA	-0.375481964	0.375481964	unbias	0.373568257	Ovary_mean
TRINITY_DN135198_c0_g4_i3	prkce-like.2	Chr05	15731488	15731488	-2.703687784	2.703687784	unbias	0.644234443	Ovary_mean
TRINITY_DN135200_c0_g1_i4	NA	NA	NA	NA	0.329581087	0.329581087	unbias	0.339084806	G46_F_mean
TRINITY_DN135201_c2_g1_i2	NA	NA	NA	NA	-0.572762843	0.572762843	unbias	0.261009135	G43_F_mean
TRINITY_DN135202_c0_g2_i3	NA	NA	NA	NA	0.037053437	0.037053437	unbias	0.584784636	Brain_mean
TRINITY_DN135204_c3_g2_i1	NA	NA	NA	NA	-0.744183199	0.744183199	unbias	0.156399613	G43_F_mean
TRINITY_DN135204_c3_g5_i3	cisd3	Chr02	51509213	51509213	-0.079950342	0.079950342	unbias	0.169278656	G46_M_mean
TRINITY_DN135205_c1_g2_i4	acvr2a	Chr09	72087934	72087934	-0.72777133	0.72777133	unbias	0.705395544	Brain_mean
TRINITY_DN135206_c0_g1_i2	NA	NA	NA	NA	-0.167185224	0.167185224	unbias	0.230740898	Testis_mean
TRINITY_DN135208_c0_g1_i4	NA	NA	NA	NA	0.240035654	0.240035654	unbias	0.230897332	G46_M_mean
TRINITY_DN135209_c6_g1_i3	NA	NA	NA	NA	-0.206366484	0.206366484	unbias	0.456536259	Brain_mean
TRINITY_DN135210_c0_g1_i2	NA	NA	NA	NA	0.204822594	0.204822594	unbias	0.536511528	G23_mean
TRINITY_DN135210_c0_g3_i3	NA	NA	NA	NA	0.771843482	0.771843482	unbias	0.296756624	G23_mean
TRINITY_DN135213_c4_g2_i1	arhgap9-like	Chr02	137244584	137244584	0.023696464	0.023696464	unbias	0.231681298	Testis_mean
TRINITY_DN135213_c5_g1_i5	NA	NA	NA	NA	0.11393068	0.11393068	unbias	0.225417868	G43_M_mean
TRINITY_DN135214_c3_g3_i1	NA	NA	NA	NA	-1.067558055	1.067558055	unbias	0.659372189	Brain_mean
TRINITY_DN135214_c3_g4_i1	NA	NA	NA	NA	-1.004906549	1.004906549	unbias	0.521210362	Brain_mean
TRINITY_DN135216_c1_g1_i3	NA	NA	NA	NA	0.306867921	0.306867921	unbias	0.411139179	Brain_mean
TRINITY_DN135220_c0_g4_i2	NA	NA	NA	NA	-0.559027363	0.559027363	unbias	0.437579997	Ovary_mean
TRINITY_DN135221_c0_g1_i1	NA	NA	NA	NA	-0.427115077	0.427115077	unbias	0.534517873	Ovary_mean
TRINITY_DN135222_c1_g2_i1	NA	NA	NA	NA	0.148328816	0.148328816	unbias	0.173827071	Testis_mean
TRINITY_DN135222_c1_g3_i1	NA	NA	NA	NA	0.260085307	0.260085307	unbias	0.58077053	Ovary_mean
TRINITY_DN135223_c1_g12_i1	mapre1	scaffold_284	106468	106468	0.028603312	0.028603312	unbias	0.234492619	G23_mean
TRINITY_DN135223_c2_g3_i2	NA	NA	NA	NA	0.847379383	0.847379383	unbias	0.455708042	Brain_mean
TRINITY_DN135223_c2_g4_i1	NA	NA	NA	NA	0.875351693	0.875351693	unbias	0.542879045	Brain_mean
TRINITY_DN135224_c9_g2_i1	LOC101732275	Chr02	122628970	122628970	-0.188236454	0.188236454	unbias	0.290007179	Ovary_mean
TRINITY_DN135224_c9_g6_i1	NA	NA	NA	NA	0.392006537	0.392006537	unbias	0.361730105	G27_mean
TRINITY_DN135225_c6_g1_i9	NA	NA	NA	NA	-0.223832921	0.223832921	unbias	0.350697146	Brain_mean
TRINITY_DN135226_c0_g2_i1	NA	NA	NA	NA	0.123688565	0.123688565	unbias	0.466789867	Brain_mean
TRINITY_DN135229_c0_g1_i3	NA	NA	NA	NA	-0.676731178	0.676731178	unbias	0.566176139	Brain_mean
TRINITY_DN135231_c0_g1_i2	NA	NA	NA	NA	0.212859517	0.212859517	unbias	0.201225811	Brain_mean
TRINITY_DN135232_c0_g1_i2	NA	NA	NA	NA	0.113637899	0.113637899	unbias	0.636435441	G43_M_mean
TRINITY_DN135232_c0_g3_i5	NA	NA	NA	NA	0.088761846	0.088761846	unbias	0.650972653	Liver_mean
TRINITY_DN135234_c3_g3_i2	NA	NA	NA	NA	-0.148792863	0.148792863	unbias	0.192280558	G46_M_mean
TRINITY_DN135235_c0_g1_i2	NA	NA	NA	NA	-0.106027459	0.106027459	unbias	0.242285608	Testis_mean
TRINITY_DN135237_c6_g2_i1	NA	NA	NA	NA	-0.045074004	0.045074004	unbias	0.545179399	Brain_mean
TRINITY_DN135240_c2_g1_i3	Xetrov90015320m	Chr05	144911771	144911771	-0.027340987	0.027340987	unbias	0.182820624	Ovary_mean
TRINITY_DN135241_c3_g5_i1	jakmip1	Chr01	19315484	19315484	0.153536706	0.153536706	unbias	0.246535326	Brain_mean
TRINITY_DN135242_c0_g2_i3	NA	NA	NA	NA	-0.429739127	0.429739127	unbias	0.34707851	Ovary_mean
TRINITY_DN135246_c1_g3_i4	NA	NA	NA	NA	-0.534382218	0.534382218	unbias	0.395425709	Brain_mean
TRINITY_DN135247_c0_g4_i2	NA	NA	NA	NA	0.707667028	0.707667028	unbias	0.25686473	Ovary_mean
TRINITY_DN135247_c0_g5_i4	NA	NA	NA	NA	0.133264164	0.133264164	unbias	0.4952877	Brain_mean
TRINITY_DN135248_c2_g3_i1	NA	NA	NA	NA	1.1106098	1.1106098	unbias	0.471498589	G46_M_mean
TRINITY_DN135249_c0_g2_i1	NA	NA	NA	NA	-0.607492966	0.607492966	unbias	0.18384241	Testis_mean
TRINITY_DN135249_c0_g5_i1	NA	NA	NA	NA	-0.523921492	0.523921492	unbias	0.310287135	G27_mean
TRINITY_DN135249_c1_g3_i2	chrng	Chr05	109008986	109008986	-0.114673529	0.114673529	unbias	0.251899179	Brain_mean
TRINITY_DN135250_c0_g1_i1	tcf7l1	Chr03	107518673	107518673	-0.102019913	0.102019913	unbias	0.220554631	Ovary_mean
TRINITY_DN135250_c0_g4_i1	NA	NA	NA	NA	0.165373862	0.165373862	unbias	0.220327209	Brain_mean
TRINITY_DN135251_c0_g1_i2	NA	NA	NA	NA	0.206573299	0.206573299	unbias	0.453001042	Brain_mean
TRINITY_DN135251_c1_g2_i2	NA	NA	NA	NA	-0.132483498	0.132483498	unbias	0.314989247	Ovary_mean
TRINITY_DN135252_c3_g2_i1	NA	NA	NA	NA	0.070362564	0.070362564	unbias	0.404209798	G31_mean
TRINITY_DN135252_c4_g4_i6	evx1	Chr06	32806515	32806515	0.209086037	0.209086037	unbias	0.27525094	Ovary_mean
TRINITY_DN135255_c1_g1_i2	NA	NA	NA	NA	-0.317839814	0.317839814	unbias	0.203277271	Brain_mean
TRINITY_DN135255_c2_g1_i11	sstr3	Chr04	112737648	112737648	-0.449470253	0.449470253	unbias	0.178886831	G23_mean
TRINITY_DN135255_c2_g2_i1	NA	NA	NA	NA	-0.26475875	0.26475875	unbias	0.262081202	Testis_mean
TRINITY_DN135256_c0_g1_i2	jazf1	Chr06	32491998	32491998	0.581305845	0.581305845	unbias	0.353539168	Ovary_mean
TRINITY_DN135256_c1_g1_i2	NA	NA	NA	NA	-0.256700482	0.256700482	unbias	0.61398336	Ovary_mean
TRINITY_DN135259_c1_g4_i2	NA	NA	NA	NA	-0.107889056	0.107889056	unbias	0.358275127	Brain_mean
TRINITY_DN135260_c0_g1_i3	NA	NA	NA	NA	-0.114909963	0.114909963	unbias	0.439883356	Brain_mean
TRINITY_DN135261_c0_g1_i1	fabp3	Chr02	53340522	53340522	0.05102647	0.05102647	unbias	0.19861641	Ovary_mean
TRINITY_DN135263_c2_g1_i1	sema3c	Chr03	69578158	69578158	0.39242379	0.39242379	unbias	0.375841309	G43_M_mean
TRINITY_DN135263_c4_g1_i1	NA	NA	NA	NA	-0.894096217	0.894096217	unbias	0.627831393	Brain_mean
TRINITY_DN135264_c5_g1_i1	NA	NA	NA	NA	0.191995314	0.191995314	unbias	0.60480836	Liver_mean
TRINITY_DN135264_c6_g4_i1	NA	NA	NA	NA	-1.04911609	1.04911609	unbias	0.404583344	Ovary_mean
TRINITY_DN135264_c6_g5_i1	LOC100488087	Chr03	99293050	99293050	-0.39656619	0.39656619	unbias	0.302922109	G43_M_mean
TRINITY_DN135265_c1_g2_i8	NA	NA	NA	NA	0.141166505	0.141166505	unbias	0.534292433	Ovary_mean
TRINITY_DN135269_c8_g2_i2	NA	NA	NA	NA	0.320049118	0.320049118	unbias	0.326749317	G23_mean
TRINITY_DN135270_c0_g2_i2	kiaa0226l	Chr02	131108512	131108512	0.549646595	0.549646595	unbias	0.524920951	Brain_mean
TRINITY_DN135271_c0_g2_i2	sh3glb2	Chr08	4081830	4081830	0.22861111	0.22861111	unbias	0.352016927	G43_M_mean
TRINITY_DN135272_c6_g2_i2	NA	NA	NA	NA	-1.174304923	1.174304923	unbias	0.18841651	G43_F_mean
TRINITY_DN135274_c7_g1_i1	NA	NA	NA	NA	0.40981718	0.40981718	unbias	0.230186526	Brain_mean
TRINITY_DN135274_c8_g3_i1	arrdc2	Chr01	80069097	80069097	1.243704867	1.243704867	unbias	0.420585656	Liver_mean
TRINITY_DN135274_c8_g4_i1	LOC100492460	Chr09	8826934	8826934	-0.187357712	0.187357712	unbias	0.149467765	Brain_mean
TRINITY_DN135275_c0_g8_i2	hnrnph1	Chr03	22507704	22507704	0.538458303	0.538458303	unbias	0.435138751	Ovary_mean
TRINITY_DN135276_c3_g1_i3	NA	NA	NA	NA	-0.024483316	0.024483316	unbias	0.289838249	Ovary_mean
TRINITY_DN135276_c4_g1_i4	NA	NA	NA	NA	0.151389969	0.151389969	unbias	0.382506516	Brain_mean
TRINITY_DN135277_c9_g3_i3	NA	NA	NA	NA	-0.117429059	0.117429059	unbias	0.316027897	Brain_mean
TRINITY_DN135277_c9_g9_i1	NA	NA	NA	NA	-1.577088454	1.577088454	unbias	0.262388536	Brain_mean
TRINITY_DN135279_c6_g1_i1	NA	NA	NA	NA	-0.045205173	0.045205173	unbias	0.34138694	Testis_mean
TRINITY_DN135279_c6_g2_i1	NA	NA	NA	NA	0.447205736	0.447205736	unbias	0.265391036	Brain_mean
TRINITY_DN135280_c2_g1_i9	NA	NA	NA	NA	-0.280584061	0.280584061	unbias	0.225268338	Brain_mean
TRINITY_DN135280_c2_g2_i1	NA	NA	NA	NA	-0.831278398	0.831278398	unbias	0.180863349	Brain_mean
TRINITY_DN135280_c3_g3_i1	NA	NA	NA	NA	0.176503415	0.176503415	unbias	0.190389808	G23_mean
TRINITY_DN135280_c4_g2_i1	pcbd1	Chr07	40183809	40183809	0.069028732	0.069028732	unbias	0.43323589	Ovary_mean
TRINITY_DN135283_c2_g3_i1	NA	NA	NA	NA	0.625944477	0.625944477	unbias	0.276390685	G27_mean
TRINITY_DN135283_c2_g7_i1	NA	NA	NA	NA	-0.069278468	0.069278468	unbias	0.320044622	Ovary_mean
TRINITY_DN135286_c0_g1_i1	micu1	Chr07	32279407	32279407	0.36391538	0.36391538	unbias	0.303984159	Brain_mean
TRINITY_DN135288_c5_g2_i1	NA	NA	NA	NA	0.462723357	0.462723357	unbias	0.411288548	Ovary_mean
TRINITY_DN135288_c6_g3_i7	NA	NA	NA	NA	-0.541113894	0.541113894	unbias	0.439437753	Ovary_mean
TRINITY_DN135291_c0_g1_i6	NA	NA	NA	NA	0.085494116	0.085494116	unbias	0.223591512	Ovary_mean
TRINITY_DN135293_c2_g1_i1	NA	NA	NA	NA	0.318719428	0.318719428	unbias	0.345516413	Ovary_mean
TRINITY_DN135293_c3_g1_i9	NA	NA	NA	NA	0.946451857	0.946451857	unbias	0.402571758	Brain_mean
TRINITY_DN135294_c0_g1_i1	NA	NA	NA	NA	-0.46872913	0.46872913	unbias	0.268666026	Brain_mean
TRINITY_DN135294_c1_g1_i2	NA	NA	NA	NA	-0.396638227	0.396638227	unbias	0.316649401	Brain_mean
TRINITY_DN135294_c1_g2_i5	NA	NA	NA	NA	-0.60796373	0.60796373	unbias	0.49505792	Ovary_mean
TRINITY_DN135296_c2_g2_i1	NA	NA	NA	NA	-0.241248154	0.241248154	unbias	0.672337299	Ovary_mean
TRINITY_DN135298_c0_g2_i2	NA	NA	NA	NA	-0.364574438	0.364574438	unbias	0.456397329	G23_mean
TRINITY_DN135298_c0_g3_i1	cartpt	Chr01	167102041	167102041	-0.276605182	0.276605182	unbias	0.09658521	Ovary_mean
TRINITY_DN135299_c1_g17_i1	NA	NA	NA	NA	-0.794224076	0.794224076	unbias	0.338287993	Testis_mean
TRINITY_DN135300_c3_g1_i2	NA	NA	NA	NA	0.787495207	0.787495207	unbias	0.581599569	Liver_mean
TRINITY_DN135301_c11_g2_i1	gipc1	Chr03	124363426	124363426	-0.269091633	0.269091633	unbias	0.645753342	Brain_mean
TRINITY_DN135302_c2_g2_i7	NA	NA	NA	NA	-0.253399607	0.253399607	unbias	0.239841468	Ovary_mean
TRINITY_DN135305_c0_g1_i1	b4galt3-like.1	Chr02	2149647	2149647	0.081949515	0.081949515	unbias	0.295573032	Brain_mean
TRINITY_DN135306_c0_g2_i5	NA	NA	NA	NA	0.572269097	0.572269097	unbias	0.665935847	Liver_mean
TRINITY_DN135308_c1_g1_i1	NA	NA	NA	NA	-0.019642328	0.019642328	unbias	0.296186899	G43_F_mean
TRINITY_DN135308_c2_g5_i1	numbl	Chr08	57174386	57174386	0.277695569	0.277695569	unbias	0.370191565	Brain_mean
TRINITY_DN135309_c1_g2_i1	NA	NA	NA	NA	-0.262359995	0.262359995	unbias	0.595110188	Brain_mean
TRINITY_DN135310_c4_g1_i3	NA	NA	NA	NA	-0.114118327	0.114118327	unbias	0.478811934	Ovary_mean
TRINITY_DN135311_c1_g1_i4	b3gnt7	Chr05	110295961	110295961	0.271687952	0.271687952	unbias	0.465374076	Brain_mean
TRINITY_DN135312_c8_g1_i1	NA	NA	NA	NA	-0.230013153	0.230013153	unbias	0.349439387	Testis_mean
TRINITY_DN135315_c3_g9_i2	NA	NA	NA	NA	-0.639128807	0.639128807	unbias	0.24613084	G43_F_mean
TRINITY_DN135317_c3_g1_i4	NA	NA	NA	NA	0.293287261	0.293287261	unbias	0.485157851	Brain_mean
TRINITY_DN135318_c2_g1_i19	NA	NA	NA	NA	-0.737549721	0.737549721	unbias	0.329361487	Testis_mean
TRINITY_DN135320_c7_g1_i1	NA	NA	NA	NA	-2.217469124	2.217469124	unbias	0.374207027	G43_M_mean
TRINITY_DN135321_c1_g1_i2	NA	NA	NA	NA	0.176798949	0.176798949	unbias	0.378683853	Brain_mean
TRINITY_DN135322_c0_g2_i1	NA	NA	NA	NA	0.417230051	0.417230051	unbias	0.296322204	Brain_mean
TRINITY_DN135323_c2_g3_i3	NA	NA	NA	NA	-0.300932801	0.300932801	unbias	0.352490007	G43_M_mean
TRINITY_DN135324_c0_g1_i3	lrrc17	Chr03	68401264	68401264	-0.072426025	0.072426025	unbias	0.38884522	Ovary_mean
TRINITY_DN135325_c0_g2_i6	rgs8	Chr04	90048764	90048764	0.134657371	0.134657371	unbias	0.66003996	G27_mean
TRINITY_DN135326_c0_g10_i1	lama1-like	Chr06	90673642	90673642	0.307120578	0.307120578	unbias	0.136503666	G23_mean
TRINITY_DN135326_c0_g5_i1	cdc7	Chr04	94753513	94753513	0.566209717	0.566209717	unbias	0.231648937	Ovary_mean
TRINITY_DN135326_c0_g7_i1	LOC100497395	Chr07	24594643	24594643	-1.189970969	1.189970969	unbias	0.367683885	Testis_mean
TRINITY_DN135326_c0_g8_i1	NA	NA	NA	NA	-0.047365583	0.047365583	unbias	0.360554048	G23_mean
TRINITY_DN135327_c3_g2_i1	NA	NA	NA	NA	0.14722728	0.14722728	unbias	0.204871948	Testis_mean
TRINITY_DN135328_c0_g2_i2	NA	NA	NA	NA	0.187800618	0.187800618	unbias	0.433901337	Brain_mean
TRINITY_DN135329_c0_g1_i3	NA	NA	NA	NA	-0.204485405	0.204485405	unbias	0.137849211	Brain_mean
TRINITY_DN135333_c1_g3_i1	NA	NA	NA	NA	0.306697316	0.306697316	unbias	0.716103667	Brain_mean
TRINITY_DN135335_c1_g1_i1	hhex	Chr07	17290634	17290634	-0.393363608	0.393363608	unbias	0.526768969	Liver_mean
TRINITY_DN135336_c6_g3_i3	hbp1	Chr03	67013562	67013562	0.502921932	0.502921932	unbias	0.332045823	G43_M_mean
TRINITY_DN135337_c4_g1_i1	NA	NA	NA	NA	-0.028026183	0.028026183	unbias	0.236835698	G43_M_mean
TRINITY_DN135337_c5_g4_i2	NA	NA	NA	NA	0.255388574	0.255388574	unbias	0.082911822	G27_mean
TRINITY_DN135339_c0_g1_i3	NA	NA	NA	NA	-0.54285711	0.54285711	unbias	0.591491833	Ovary_mean
TRINITY_DN135340_c5_g4_i2	NA	NA	NA	NA	-0.07141567	0.07141567	unbias	0.56040527	Brain_mean
TRINITY_DN135342_c0_g7_i6	NA	NA	NA	NA	-0.313051961	0.313051961	unbias	0.397876502	G31_mean
TRINITY_DN135344_c1_g5_i1	NA	NA	NA	NA	-0.365892869	0.365892869	unbias	0.218207924	G43_M_mean
TRINITY_DN135345_c1_g1_i9	NA	NA	NA	NA	0.437766519	0.437766519	unbias	0.273332025	G43_M_mean
TRINITY_DN135345_c1_g2_i1	NA	NA	NA	NA	-0.42181263	0.42181263	unbias	0.291566006	Ovary_mean
TRINITY_DN135346_c0_g1_i2	NA	NA	NA	NA	0.159289213	0.159289213	unbias	0.702446636	Brain_mean
TRINITY_DN135346_c0_g3_i3	NA	NA	NA	NA	-0.226587251	0.226587251	unbias	0.679022514	Brain_mean
TRINITY_DN135347_c3_g1_i2	NA	NA	NA	NA	0.019428582	0.019428582	unbias	0.296540831	G27_mean
TRINITY_DN135348_c0_g1_i1	NA	NA	NA	NA	-1.317157324	1.317157324	unbias	0.468359818	Ovary_mean
TRINITY_DN135349_c6_g6_i1	pcsk1	Chr01	172858097	172858097	-0.06011977	0.06011977	unbias	0.316522675	Ovary_mean
TRINITY_DN135351_c0_g1_i1	NA	NA	NA	NA	0.147543845	0.147543845	unbias	0.443986187	Liver_mean
TRINITY_DN135351_c0_g3_i2	NA	NA	NA	NA	-0.270804746	0.270804746	unbias	0.317309807	Brain_mean
TRINITY_DN135351_c1_g1_i1	NA	NA	NA	NA	-1.116315092	1.116315092	unbias	0.350432612	G43_F_mean
TRINITY_DN135351_c2_g1_i2	mycbpap	Chr10	35031112	35031112	-0.049539308	0.049539308	unbias	0.472202877	Brain_mean
TRINITY_DN135352_c3_g3_i2	NA	NA	NA	NA	0.396479163	0.396479163	unbias	0.686269117	Liver_mean
TRINITY_DN135353_c0_g1_i1	NA	NA	NA	NA	-0.803345892	0.803345892	unbias	0.316007597	Ovary_mean
TRINITY_DN135354_c3_g3_i1	mib2	Chr07	70827984	70827984	0.17380145	0.17380145	unbias	0.421843751	Ovary_mean
TRINITY_DN135355_c2_g1_i1	NA	NA	NA	NA	0.670959855	0.670959855	unbias	0.357810787	G46_F_mean
TRINITY_DN135355_c2_g2_i4	NA	NA	NA	NA	1.353077491	1.353077491	unbias	0.454788579	Liver_mean
TRINITY_DN135357_c0_g2_i1	NA	NA	NA	NA	-0.147725323	0.147725323	unbias	0.330138662	Ovary_mean
TRINITY_DN135357_c1_g1_i2	NA	NA	NA	NA	-0.466570994	0.466570994	unbias	0.414711837	Ovary_mean
TRINITY_DN135357_c2_g1_i1	NA	NA	NA	NA	-0.328071314	0.328071314	unbias	0.347601724	G43_M_mean
TRINITY_DN135358_c5_g1_i1	NA	NA	NA	NA	-0.182637196	0.182637196	unbias	0.414536551	Ovary_mean
TRINITY_DN135360_c8_g1_i2	fut4-like.1	Chr02	161970711	161970711	0.197507396	0.197507396	unbias	0.378540722	Ovary_mean
TRINITY_DN135363_c1_g2_i1	NA	NA	NA	NA	-0.016549556	0.016549556	unbias	0.29959142	Testis_mean
TRINITY_DN135365_c4_g1_i1	NA	NA	NA	NA	-0.12169436	0.12169436	unbias	0.16993486	Ovary_mean
TRINITY_DN135366_c2_g4_i6	LOC100486331	Chr02	85012846	85012846	-1.137142165	1.137142165	unbias	0.433252985	G43_F_mean
TRINITY_DN135368_c1_g1_i1	NA	NA	NA	NA	0.24544486	0.24544486	unbias	0.750164502	Liver_mean
TRINITY_DN135368_c2_g2_i2	smoc1	Chr08	87218453	87218453	-1.953321732	1.953321732	unbias	0.474069341	Brain_mean
TRINITY_DN135369_c3_g1_i1	NA	NA	NA	NA	0.342506167	0.342506167	unbias	0.178525457	Brain_mean
TRINITY_DN135369_c4_g2_i2	NA	NA	NA	NA	-0.040386211	0.040386211	unbias	0.602650324	Ovary_mean
TRINITY_DN135370_c2_g1_i5	NA	NA	NA	NA	0.30617448	0.30617448	unbias	0.268627774	G27_mean
TRINITY_DN135370_c2_g6_i2	NA	NA	NA	NA	0.342371446	0.342371446	unbias	0.335679851	G27_mean
TRINITY_DN135370_c2_g7_i1	NA	NA	NA	NA	0.331554251	0.331554251	unbias	0.167820457	G43_M_mean
TRINITY_DN135372_c1_g1_i1	LOC100490088	Chr09	63573510	63573510	-0.176567958	0.176567958	unbias	0.403956775	Ovary_mean
TRINITY_DN135372_c2_g1_i1	patz1	Chr01	143518974	143518974	0.545282568	0.545282568	unbias	0.708895037	Brain_mean
TRINITY_DN135373_c0_g1_i8	NA	NA	NA	NA	0.125334023	0.125334023	unbias	0.240662693	Brain_mean
TRINITY_DN135374_c8_g1_i1	NA	NA	NA	NA	0.000322863	0.000322863	unbias	0.214371009	G46_F_mean
TRINITY_DN135377_c5_g5_i2	NA	NA	NA	NA	0.214554486	0.214554486	unbias	0.373598996	Brain_mean
TRINITY_DN135378_c2_g13_i2	NA	NA	NA	NA	-0.703863257	0.703863257	unbias	0.48227031	Ovary_mean
TRINITY_DN135378_c2_g16_i3	NA	NA	NA	NA	-0.31259307	0.31259307	unbias	0.547428509	Brain_mean
TRINITY_DN135378_c2_g3_i1	NA	NA	NA	NA	0.838804069	0.838804069	unbias	0.482116925	Brain_mean
