gid	gname	chr	start	end	logFC.XY43.XX43	abslogFC.XY43.XX43	bias	tau	tissue
TRINITY_DN136568_c12_g3_i2	NA	NA	NA	NA	0.06477108	0.06477108	unbias	0.788880381	Brain_mean
TRINITY_DN136576_c6_g2_i1	gfra4	Chr01	7416468	7416468	-0.231696662	0.231696662	unbias	0.220943774	Testis_mean
TRINITY_DN136578_c0_g1_i2	mdm1	Chr03	49263816	49263816	-0.11674782	0.11674782	unbias	0.394355779	G23_mean
TRINITY_DN136578_c2_g4_i1	NA	NA	NA	NA	0.316979117	0.316979117	unbias	0.255725077	G43_M_mean
TRINITY_DN136578_c3_g1_i1	NA	NA	NA	NA	1.116049936	1.116049936	unbias	0.480285041	G43_M_mean
TRINITY_DN136578_c3_g2_i1	NA	NA	NA	NA	1.273275252	1.273275252	unbias	0.430922793	G43_M_mean
TRINITY_DN136578_c4_g1_i1	NA	NA	NA	NA	-0.814357098	0.814357098	unbias	0.26210836	G23_mean
TRINITY_DN136580_c0_g1_i1	pfkp	Chr06	12075746	12075746	-0.715966675	0.715966675	unbias	0.775659107	G27_mean
TRINITY_DN136580_c1_g1_i1	NA	NA	NA	NA	2.89297019	2.89297019	unbias	0.743829872	G23_mean
TRINITY_DN136581_c22_g1_i1	NA	NA	NA	NA	-0.104079108	0.104079108	unbias	0.238169583	Brain_mean
TRINITY_DN136584_c4_g5_i2	NA	NA	NA	NA	-0.044129023	0.044129023	unbias	0.35517331	Ovary_mean
TRINITY_DN136584_c5_g1_i1	NA	NA	NA	NA	-0.290189167	0.290189167	unbias	0.370279065	Testis_mean
TRINITY_DN136585_c0_g1_i3	NA	NA	NA	NA	0.200505786	0.200505786	unbias	0.533835137	Ovary_mean
TRINITY_DN136585_c3_g1_i1	NA	NA	NA	NA	-0.001578737	0.001578737	unbias	0.460933322	Ovary_mean
TRINITY_DN136588_c9_g1_i2	hsdl2	Chr01	96084504	96084504	0.242621345	0.242621345	unbias	0.150393135	Brain_mean
TRINITY_DN136589_c3_g1_i3	NA	NA	NA	NA	0.144320165	0.144320165	unbias	0.382791105	G27_mean
TRINITY_DN136589_c3_g3_i1	MGC79698	Chr01	36078011	36078011	-0.031095278	0.031095278	unbias	0.309439997	G43_M_mean
TRINITY_DN136591_c8_g2_i1	NA	NA	NA	NA	0.884101775	0.884101775	unbias	0.733007488	Brain_mean
TRINITY_DN136592_c4_g1_i3	NA	NA	NA	NA	0.359169057	0.359169057	unbias	0.150586203	Ovary_mean
TRINITY_DN136592_c5_g4_i5	NA	NA	NA	NA	0.628613144	0.628613144	unbias	0.208247829	Brain_mean
TRINITY_DN136592_c5_g5_i4	NA	NA	NA	NA	0.557416137	0.557416137	unbias	0.146481263	Ovary_mean
TRINITY_DN136593_c4_g15_i1	NA	NA	NA	NA	-0.398679327	0.398679327	unbias	0.550278799	Brain_mean
TRINITY_DN136593_c4_g4_i1	NA	NA	NA	NA	0.110523506	0.110523506	unbias	0.536796241	Brain_mean
TRINITY_DN136596_c10_g1_i1	NA	NA	NA	NA	-0.191503249	0.191503249	unbias	0.086499991	G23_mean
TRINITY_DN136600_c0_g1_i2	NA	NA	NA	NA	0.064491863	0.064491863	unbias	0.463945548	G46_M_mean
TRINITY_DN136606_c11_g3_i1	NA	NA	NA	NA	0.111439515	0.111439515	unbias	0.252593222	Brain_mean
TRINITY_DN136608_c13_g10_i1	LOC101733592	Chr10	36698208	36698208	0.119489409	0.119489409	unbias	0.235103083	Brain_mean
TRINITY_DN136608_c14_g1_i1	NA	NA	NA	NA	-0.056906595	0.056906595	unbias	0.848358266	Brain_mean
TRINITY_DN136609_c4_g1_i3	gpr37	Chr03	60977036	60977036	-0.33172017	0.33172017	unbias	0.286781319	Ovary_mean
TRINITY_DN136610_c17_g1_i3	kdm8	Chr09	25889994	25889994	0.199197847	0.199197847	unbias	0.21878464	Ovary_mean
TRINITY_DN136610_c26_g2_i1	NA	NA	NA	NA	-0.525131943	0.525131943	unbias	0.581045823	G43_F_mean
TRINITY_DN136610_c26_g3_i2	glyr1	Chr09	8667222	8667222	0.466172883	0.466172883	unbias	0.270251621	G43_M_mean
TRINITY_DN136610_c27_g1_i1	NA	NA	NA	NA	-0.659732478	0.659732478	unbias	0.472195643	G27_mean
TRINITY_DN136614_c0_g1_i1	apex2	Chr08	2267905	2267905	-0.12361559	0.12361559	unbias	0.286792328	Testis_mean
TRINITY_DN136614_c2_g3_i1	NA	NA	NA	NA	0.39542215	0.39542215	unbias	0.683994149	Brain_mean
TRINITY_DN136615_c4_g4_i1	NA	NA	NA	NA	-0.28009082	0.28009082	unbias	0.352154384	Ovary_mean
TRINITY_DN136618_c14_g1_i1	NA	NA	NA	NA	-0.367185253	0.367185253	unbias	0.244786288	Brain_mean
TRINITY_DN136618_c14_g2_i1	NA	NA	NA	NA	-0.168267472	0.168267472	unbias	0.343938939	Brain_mean
TRINITY_DN136618_c14_g3_i1	NA	NA	NA	NA	-0.140073679	0.140073679	unbias	0.285440884	Brain_mean
TRINITY_DN136618_c14_g4_i1	NA	NA	NA	NA	-0.760962642	0.760962642	unbias	0.16679812	Brain_mean
TRINITY_DN136620_c0_g1_i1	NA	NA	NA	NA	0.112228995	0.112228995	unbias	0.327594717	Testis_mean
TRINITY_DN136622_c3_g2_i3	NA	NA	NA	NA	0.114791359	0.114791359	unbias	0.244851162	Brain_mean
TRINITY_DN136625_c0_g1_i1	NA	NA	NA	NA	0.055872995	0.055872995	unbias	0.344213236	Liver_mean
TRINITY_DN136625_c0_g2_i1	NA	NA	NA	NA	0.252446738	0.252446738	unbias	0.20884016	G43_M_mean
TRINITY_DN136627_c3_g1_i2	NA	NA	NA	NA	-0.319597691	0.319597691	unbias	0.496662337	G31_mean
TRINITY_DN136627_c5_g1_i1	NA	NA	NA	NA	0.23701643	0.23701643	unbias	0.408769887	Ovary_mean
TRINITY_DN136627_c8_g2_i1	NA	NA	NA	NA	-0.153869983	0.153869983	unbias	0.250772657	G31_mean
TRINITY_DN136628_c4_g1_i1	NA	NA	NA	NA	0.650224794	0.650224794	unbias	0.655104236	Brain_mean
TRINITY_DN136631_c2_g6_i1	LOC100489507	Chr08	48140776	48140776	0.328768678	0.328768678	unbias	0.205924095	Ovary_mean
TRINITY_DN136631_c2_g7_i1	NA	NA	NA	NA	0.605649576	0.605649576	unbias	0.244960065	G43_M_mean
TRINITY_DN136634_c8_g12_i2	NA	NA	NA	NA	0.480583456	0.480583456	unbias	0.443004325	Brain_mean
TRINITY_DN136635_c14_g2_i1	NA	NA	NA	NA	-0.090333244	0.090333244	unbias	0.119621673	Liver_mean
TRINITY_DN136635_c14_g3_i1	NA	NA	NA	NA	0.565009241	0.565009241	unbias	0.106966617	Brain_mean
TRINITY_DN136637_c5_g3_i3	NA	NA	NA	NA	-0.138318905	0.138318905	unbias	0.543158146	Liver_mean
TRINITY_DN136637_c5_g4_i1	NA	NA	NA	NA	0.131687776	0.131687776	unbias	0.572131919	Liver_mean
TRINITY_DN136644_c1_g3_i1	NA	NA	NA	NA	0.373080436	0.373080436	unbias	0.269112678	G23_mean
TRINITY_DN136646_c17_g1_i1	NA	NA	NA	NA	-0.238262712	0.238262712	unbias	0.443037503	Brain_mean
TRINITY_DN136647_c1_g3_i1	NA	NA	NA	NA	0.446705602	0.446705602	unbias	0.650442063	Brain_mean
TRINITY_DN136647_c2_g1_i3	NA	NA	NA	NA	-0.411200081	0.411200081	unbias	0.446183562	Liver_mean
TRINITY_DN136650_c7_g4_i4	bcar1	Chr04	51234279	51234279	0.660215571	0.660215571	unbias	0.248018094	G31_mean
TRINITY_DN136650_c8_g2_i1	NA	NA	NA	NA	0.599620125	0.599620125	unbias	0.290751154	G43_M_mean
TRINITY_DN136651_c2_g1_i3	NA	NA	NA	NA	0.344089241	0.344089241	unbias	0.173745458	Brain_mean
TRINITY_DN136653_c14_g2_i1	NA	NA	NA	NA	-0.549505597	0.549505597	unbias	0.232076619	Testis_mean
TRINITY_DN136656_c12_g1_i2	NA	NA	NA	NA	0.104744031	0.104744031	unbias	0.232067774	Brain_mean
TRINITY_DN136658_c5_g2_i1	NA	NA	NA	NA	-0.007263357	0.007263357	unbias	0.216698718	G43_M_mean
TRINITY_DN136663_c13_g1_i1	sbds	Chr02	94363061	94363061	-6.019328872	6.019328872	female	0.832391742	Ovary_mean
TRINITY_DN136668_c3_g5_i1	NA	NA	NA	NA	0.144850841	0.144850841	unbias	0.346699284	G43_M_mean
TRINITY_DN136670_c26_g1_i1	NA	NA	NA	NA	-0.211263389	0.211263389	unbias	0.524697908	Ovary_mean
TRINITY_DN136674_c11_g2_i1	LOC100490493	Chr08	104648917	104648917	-0.327054685	0.327054685	unbias	0.255715297	G43_F_mean
TRINITY_DN136675_c8_g1_i3	NA	NA	NA	NA	0.396843136	0.396843136	unbias	0.568474261	Brain_mean
TRINITY_DN136675_c9_g2_i1	NA	NA	NA	NA	-0.076261668	0.076261668	unbias	0.277535047	Brain_mean
TRINITY_DN136675_c9_g3_i1	NA	NA	NA	NA	-0.62730247	0.62730247	unbias	0.401108089	Brain_mean
TRINITY_DN136675_c9_g6_i1	NA	NA	NA	NA	-0.127417301	0.127417301	unbias	0.272513629	Brain_mean
TRINITY_DN136676_c9_g1_i2	pla2g12a	Chr01	59214958	59214958	0.089788676	0.089788676	unbias	0.153153655	G23_mean
TRINITY_DN136677_c3_g1_i1	NA	NA	NA	NA	-0.090882084	0.090882084	unbias	0.31381599	Liver_mean
TRINITY_DN136677_c6_g5_i3	NA	NA	NA	NA	0.748567197	0.748567197	unbias	0.271283179	Brain_mean
TRINITY_DN136682_c10_g1_i1	NA	NA	NA	NA	-0.029441642	0.029441642	unbias	0.664988083	Brain_mean
TRINITY_DN136683_c0_g1_i4	NA	NA	NA	NA	0.561716726	0.561716726	unbias	0.679202153	Testis_mean
TRINITY_DN136686_c2_g1_i1	NA	NA	NA	NA	-0.435265151	0.435265151	unbias	0.314087036	G43_F_mean
TRINITY_DN136686_c3_g1_i2	NA	NA	NA	NA	0.501265732	0.501265732	unbias	0.45838734	Brain_mean
TRINITY_DN136688_c7_g1_i2	piwil4	Chr02	161869885	161869885	-0.243215994	0.243215994	unbias	0.313806686	G43_F_mean
TRINITY_DN136691_c24_g2_i1	kat8	Chr09	1852553	1852553	-0.580573284	0.580573284	unbias	0.359651613	G27_mean
TRINITY_DN136693_c19_g1_i1	NA	NA	NA	NA	-0.122566002	0.122566002	unbias	0.261896728	Ovary_mean
TRINITY_DN136696_c0_g1_i1	aifm1	Chr08	17173656	17173656	0.485054293	0.485054293	unbias	0.128347466	Testis_mean
TRINITY_DN136696_c0_g2_i1	NA	NA	NA	NA	0.376230625	0.376230625	unbias	0.211048566	G46_F_mean
TRINITY_DN136699_c5_g5_i1	arhgap10	Chr01	48026778	48026778	-0.318233749	0.318233749	unbias	0.271848516	Brain_mean
TRINITY_DN136699_c6_g1_i1	NA	NA	NA	NA	-0.153779496	0.153779496	unbias	0.56441607	Brain_mean
TRINITY_DN136699_c6_g6_i1	elmo3	Chr04	28457416	28457416	-0.409346742	0.409346742	unbias	0.45985747	Brain_mean
TRINITY_DN136702_c5_g1_i1	NA	NA	NA	NA	-0.773993576	0.773993576	unbias	0.295469882	G43_F_mean
TRINITY_DN136702_c5_g3_i1	NA	NA	NA	NA	0.859529585	0.859529585	unbias	0.456641907	G43_M_mean
TRINITY_DN136704_c14_g1_i1	NA	NA	NA	NA	0.243639031	0.243639031	unbias	0.354946635	Brain_mean
TRINITY_DN136704_c17_g1_i1	NA	NA	NA	NA	-0.261987743	0.261987743	unbias	0.500793346	Brain_mean
TRINITY_DN136705_c0_g2_i1	NA	NA	NA	NA	-0.424795703	0.424795703	unbias	0.19431631	Brain_mean
TRINITY_DN136707_c6_g2_i1	NA	NA	NA	NA	0.383770349	0.383770349	unbias	0.363792204	Brain_mean
TRINITY_DN136709_c0_g2_i1	NA	NA	NA	NA	0.067062516	0.067062516	unbias	0.291835017	Ovary_mean
TRINITY_DN136709_c1_g1_i1	NA	NA	NA	NA	0.292425976	0.292425976	unbias	0.371012342	Brain_mean
TRINITY_DN136709_c1_g2_i1	iqcd	Chr01	132795144	132795144	-0.174667891	0.174667891	unbias	0.176851275	G23_mean
TRINITY_DN136710_c24_g2_i1	NA	NA	NA	NA	0.031473119	0.031473119	unbias	0.205212423	Brain_mean
TRINITY_DN136712_c12_g2_i1	NA	NA	NA	NA	-0.36563548	0.36563548	unbias	0.239261017	Ovary_mean
TRINITY_DN136713_c11_g1_i2	NA	NA	NA	NA	0.305496992	0.305496992	unbias	0.344868971	Testis_mean
TRINITY_DN136713_c12_g1_i1	NA	NA	NA	NA	0.4682966	0.4682966	unbias	0.27746815	Testis_mean
TRINITY_DN136717_c2_g1_i1	NA	NA	NA	NA	0.480438836	0.480438836	unbias	0.239276386	G27_mean
TRINITY_DN136717_c7_g2_i2	NA	NA	NA	NA	0.347054778	0.347054778	unbias	0.318304478	G23_mean
TRINITY_DN136717_c8_g2_i1	NA	NA	NA	NA	0.469906214	0.469906214	unbias	0.304222927	G31_mean
TRINITY_DN136719_c11_g1_i1	NA	NA	NA	NA	0.358054229	0.358054229	unbias	0.413873327	Ovary_mean
TRINITY_DN136720_c11_g2_i1	NA	NA	NA	NA	0.71578315	0.71578315	unbias	0.466897206	Brain_mean
TRINITY_DN136720_c11_g3_i2	cbx3	Chr06	33429909	33429909	0.066538253	0.066538253	unbias	0.214765021	Brain_mean
TRINITY_DN136720_c13_g3_i2	NA	NA	NA	NA	0.241490962	0.241490962	unbias	0.40209857	Brain_mean
TRINITY_DN136720_c9_g1_i1	ddx17	Chr04	110156361	110156361	-0.610971225	0.610971225	unbias	0.28963453	G23_mean
TRINITY_DN136721_c0_g6_i2	NA	NA	NA	NA	0.405096444	0.405096444	unbias	0.425840805	Ovary_mean
TRINITY_DN136721_c2_g4_i2	NA	NA	NA	NA	0.100755794	0.100755794	unbias	0.252097779	G43_M_mean
TRINITY_DN136724_c13_g2_i2	gss	Chr10	34611770	34611770	-0.084398681	0.084398681	unbias	0.610814155	Brain_mean
TRINITY_DN136724_c16_g3_i2	aldh1a1	Chr01	118420715	118420715	0.264344508	0.264344508	unbias	0.102960264	G23_mean
TRINITY_DN136725_c10_g1_i1	mms19	Chr07	24647277	24647277	-1.950103366	1.950103366	unbias	0.362281151	G43_F_mean
TRINITY_DN136725_c4_g1_i1	mecr-like.1	Chr05	45498797	45498797	-0.54678663	0.54678663	unbias	0.335650292	Ovary_mean
TRINITY_DN136725_c5_g1_i1	NA	NA	NA	NA	-0.471953843	0.471953843	unbias	0.159204189	G43_F_mean
TRINITY_DN136725_c7_g1_i1	NA	NA	NA	NA	-0.007224196	0.007224196	unbias	0.30274628	Testis_mean
TRINITY_DN136729_c0_g2_i1	gapvd1-like	Chr08	10168645	10168645	0.817158438	0.817158438	unbias	0.418082831	Brain_mean
TRINITY_DN136729_c0_g4_i7	NA	NA	NA	NA	0.175005647	0.175005647	unbias	0.269899151	Testis_mean
TRINITY_DN136729_c1_g1_i1	NA	NA	NA	NA	0.903821706	0.903821706	unbias	0.664009725	Brain_mean
TRINITY_DN136730_c11_g1_i1	NA	NA	NA	NA	0.548253217	0.548253217	unbias	0.80356372	Brain_mean
TRINITY_DN136731_c13_g1_i1	NA	NA	NA	NA	-0.047976151	0.047976151	unbias	0.620923856	Liver_mean
TRINITY_DN136731_c16_g2_i1	NA	NA	NA	NA	0.237629994	0.237629994	unbias	0.365422109	Brain_mean
TRINITY_DN136731_c18_g1_i1	NA	NA	NA	NA	0.77515816	0.77515816	unbias	0.386298187	Brain_mean
TRINITY_DN136734_c8_g3_i2	ogt	Chr08	22869486	22869486	0.252826833	0.252826833	unbias	0.636801924	Brain_mean
TRINITY_DN136735_c0_g1_i1	NA	NA	NA	NA	0.26146016	0.26146016	unbias	0.427488174	G46_M_mean
TRINITY_DN136737_c44_g1_i1	ctns	Chr02	31890457	31890457	0.379397468	0.379397468	unbias	0.472071702	Brain_mean
TRINITY_DN136739_c19_g2_i1	NA	NA	NA	NA	0.621481292	0.621481292	unbias	0.340086035	Brain_mean
TRINITY_DN136740_c8_g1_i1	NA	NA	NA	NA	1.063290206	1.063290206	unbias	0.726370639	G23_mean
TRINITY_DN136740_c8_g2_i3	optn	Chr03	72363371	72363371	1.958688368	1.958688368	unbias	0.874143578	G23_mean
TRINITY_DN136741_c9_g1_i1	NA	NA	NA	NA	0.998427689	0.998427689	unbias	0.43942371	G43_M_mean
TRINITY_DN136743_c28_g1_i1	NA	NA	NA	NA	-0.586291942	0.586291942	unbias	0.14844306	Brain_mean
TRINITY_DN136743_c32_g7_i1	NA	NA	NA	NA	0.354634174	0.354634174	unbias	0.416808463	Liver_mean
TRINITY_DN136745_c32_g1_i1	NA	NA	NA	NA	-0.521255262	0.521255262	unbias	0.171298107	Brain_mean
TRINITY_DN136745_c32_g2_i1	NA	NA	NA	NA	0.133051316	0.133051316	unbias	0.392908928	Brain_mean
TRINITY_DN136745_c34_g3_i2	fam69b	scaffold_606	15189	15189	0.124220373	0.124220373	unbias	0.387509668	Ovary_mean
TRINITY_DN136747_c29_g1_i1	NA	NA	NA	NA	-0.186159326	0.186159326	unbias	0.594971975	Brain_mean
TRINITY_DN136748_c101_g1_i1	LOC100492971	Chr09	8482537	8482537	0.412453745	0.412453745	unbias	0.445835001	G43_M_mean
TRINITY_DN136748_c113_g2_i1	Xetrov90015733m	Chr06	20899105	20899105	-0.107058923	0.107058923	unbias	0.113477287	G43_M_mean
TRINITY_DN136793_c0_g1_i1	NA	NA	NA	NA	-0.190747078	0.190747078	unbias	0.523815633	G27_mean
TRINITY_DN136816_c0_g1_i1	NA	NA	NA	NA	-0.305130399	0.305130399	unbias	0.276648918	Testis_mean
TRINITY_DN136845_c0_g1_i1	NA	NA	NA	NA	-0.253406207	0.253406207	unbias	0.544154079	G43_F_mean
TRINITY_DN136989_c0_g1_i1	NA	NA	NA	NA	0.229942508	0.229942508	unbias	0.354243221	Testis_mean
TRINITY_DN137029_c0_g1_i1	NA	NA	NA	NA	-0.216998269	0.216998269	unbias	0.245377602	Brain_mean
TRINITY_DN137040_c0_g1_i1	LOC100492550	Chr01	98813361	98813361	-0.168413699	0.168413699	unbias	0.331181717	Ovary_mean
TRINITY_DN137084_c0_g1_i1	NA	NA	NA	NA	0.161089933	0.161089933	unbias	0.261559308	Ovary_mean
TRINITY_DN137136_c0_g1_i1	NA	NA	NA	NA	-0.075920059	0.075920059	unbias	0.557488418	G23_mean
TRINITY_DN137172_c0_g1_i1	msx2	Chr03	33076668	33076668	-0.178360614	0.178360614	unbias	0.253018878	Ovary_mean
TRINITY_DN137180_c0_g1_i1	map9-like	Chr01	44821426	44821426	-0.099901024	0.099901024	unbias	0.346730074	Ovary_mean
TRINITY_DN137267_c0_g1_i1	NA	NA	NA	NA	-0.158121402	0.158121402	unbias	0.250334859	Ovary_mean
TRINITY_DN137316_c0_g1_i1	NA	NA	NA	NA	-0.021717011	0.021717011	unbias	0.201793714	G43_M_mean
TRINITY_DN137398_c0_g2_i1	NA	NA	NA	NA	-0.344477694	0.344477694	unbias	0.377782177	Brain_mean
TRINITY_DN137516_c0_g1_i1	NA	NA	NA	NA	-3.229366592	3.229366592	unbias	0.790859794	G46_F_mean
TRINITY_DN137594_c0_g1_i1	NA	NA	NA	NA	0.425605695	0.425605695	unbias	0.266937198	Ovary_mean
TRINITY_DN137656_c0_g1_i1	chst8	Chr04	19880030	19880030	-0.010124486	0.010124486	unbias	0.531945469	G43_M_mean
TRINITY_DN137684_c0_g1_i1	NA	NA	NA	NA	1.043948219	1.043948219	unbias	0.444856388	Brain_mean
TRINITY_DN137717_c0_g1_i1	NA	NA	NA	NA	-0.123542768	0.123542768	unbias	0.494434465	Ovary_mean
TRINITY_DN137718_c0_g1_i1	NA	NA	NA	NA	0.359281585	0.359281585	unbias	0.592108105	Brain_mean
TRINITY_DN137733_c0_g1_i1	NA	NA	NA	NA	-0.638258286	0.638258286	unbias	0.628879511	G43_F_mean
TRINITY_DN13773_c0_g1_i1	NA	NA	NA	NA	0.294086268	0.294086268	unbias	0.536502005	Brain_mean
TRINITY_DN137749_c0_g1_i1	NA	NA	NA	NA	-0.131505379	0.131505379	unbias	0.603420501	G31_mean
TRINITY_DN137806_c0_g1_i1	NA	NA	NA	NA	0.840004686	0.840004686	unbias	0.790073508	G43_M_mean
TRINITY_DN137914_c0_g1_i1	ppapdc3	Chr08	6269516	6269516	-0.220253557	0.220253557	unbias	0.477907314	Ovary_mean
TRINITY_DN137921_c0_g1_i1	NA	NA	NA	NA	-0.55447853	0.55447853	unbias	0.239470782	G27_mean
TRINITY_DN138144_c0_g1_i1	NA	NA	NA	NA	-1.006053807	1.006053807	unbias	0.640277835	G43_F_mean
TRINITY_DN13815_c0_g2_i1	NA	NA	NA	NA	0.120114278	0.120114278	unbias	0.54558869	Ovary_mean
TRINITY_DN138203_c0_g1_i1	NA	NA	NA	NA	-0.046839438	0.046839438	unbias	0.165777365	G23_mean
TRINITY_DN13821_c0_g2_i1	NA	NA	NA	NA	0.098269729	0.098269729	unbias	0.326532712	Testis_mean
TRINITY_DN138220_c0_g1_i1	NA	NA	NA	NA	0.764486622	0.764486622	unbias	0.276648661	G43_M_mean
TRINITY_DN138240_c0_g1_i1	NA	NA	NA	NA	0.342988653	0.342988653	unbias	0.264418336	G43_M_mean
TRINITY_DN138298_c0_g1_i1	NA	NA	NA	NA	-0.931360764	0.931360764	unbias	0.576874675	G43_F_mean
TRINITY_DN138370_c0_g1_i1	NA	NA	NA	NA	-1.251061423	1.251061423	unbias	0.765550299	G43_F_mean
TRINITY_DN138585_c0_g1_i1	NA	NA	NA	NA	-1.551871809	1.551871809	unbias	0.635643725	G43_F_mean
TRINITY_DN13860_c0_g1_i1	NA	NA	NA	NA	-0.776804056	0.776804056	unbias	0.234948141	Ovary_mean
TRINITY_DN138635_c0_g1_i1	pdk3	Chr02	36598070	36598070	-0.128479363	0.128479363	unbias	0.409888953	Brain_mean
TRINITY_DN13880_c0_g1_i1	NA	NA	NA	NA	-0.665937828	0.665937828	unbias	0.699099529	G46_M_mean
TRINITY_DN138842_c0_g1_i1	NA	NA	NA	NA	-0.183392162	0.183392162	unbias	0.191428007	G23_mean
TRINITY_DN138856_c0_g1_i1	NA	NA	NA	NA	-0.469082003	0.469082003	unbias	0.122097965	Ovary_mean
TRINITY_DN138895_c0_g1_i1	NA	NA	NA	NA	-0.339096012	0.339096012	unbias	0.127687864	Brain_mean
TRINITY_DN13889_c0_g1_i1	NA	NA	NA	NA	-0.212810968	0.212810968	unbias	0.506784391	Ovary_mean
TRINITY_DN1388_c0_g2_i1	NA	NA	NA	NA	-0.310123293	0.310123293	unbias	0.758545182	G46_M_mean
TRINITY_DN138946_c0_g1_i1	gnl1	Chr08	52549845	52549845	0.85170039	0.85170039	unbias	0.569047474	G43_M_mean
TRINITY_DN13911_c0_g1_i1	NA	NA	NA	NA	0.235088961	0.235088961	unbias	0.255745608	G46_F_mean
TRINITY_DN13911_c0_g3_i1	NA	NA	NA	NA	-1.718662944	1.718662944	unbias	0.360318255	Brain_mean
TRINITY_DN139125_c0_g1_i1	cdh22	Chr10	16003814	16003814	0.392219396	0.392219396	unbias	0.506748304	Ovary_mean
TRINITY_DN139165_c0_g1_i1	NA	NA	NA	NA	-0.624126801	0.624126801	unbias	0.350448439	G43_F_mean
TRINITY_DN139195_c0_g1_i1	rad51d	Chr02	90287209	90287209	0.126367328	0.126367328	unbias	0.34293933	G46_F_mean
TRINITY_DN139208_c0_g1_i1	NA	NA	NA	NA	0.52459841	0.52459841	unbias	0.26806057	Ovary_mean
TRINITY_DN139239_c0_g1_i1	mkrn3	Chr02	77298584	77298584	-0.732752396	0.732752396	unbias	0.243886524	Brain_mean
TRINITY_DN13936_c0_g1_i1	LOC100492092	scaffold_703	25417	25417	0.071300245	0.071300245	unbias	0.513754175	G31_mean
TRINITY_DN139402_c0_g1_i1	NA	NA	NA	NA	-0.111481212	0.111481212	unbias	0.417293684	G31_mean
TRINITY_DN139435_c0_g1_i1	NA	NA	NA	NA	0.205875898	0.205875898	unbias	0.536475807	Brain_mean
TRINITY_DN139629_c0_g1_i1	NA	NA	NA	NA	0.010318149	0.010318149	unbias	0.263579594	Ovary_mean
TRINITY_DN139693_c0_g1_i1	NA	NA	NA	NA	-0.451275555	0.451275555	unbias	0.567962815	G43_F_mean
TRINITY_DN139732_c0_g1_i1	NA	NA	NA	NA	-0.095534171	0.095534171	unbias	0.465760124	Testis_mean
TRINITY_DN139795_c0_g1_i1	kiaa0226-like	Chr05	109048885	109048885	0.417307495	0.417307495	unbias	0.631638687	Brain_mean
TRINITY_DN139834_c0_g1_i1	NA	NA	NA	NA	-0.244567863	0.244567863	unbias	0.310537847	G23_mean
TRINITY_DN139921_c0_g1_i1	NA	NA	NA	NA	-0.005314879	0.005314879	unbias	0.454358219	G31_mean
TRINITY_DN140075_c0_g1_i1	NA	NA	NA	NA	-0.048794914	0.048794914	unbias	0.250975688	Brain_mean
TRINITY_DN140202_c0_g1_i1	NA	NA	NA	NA	0.615149884	0.615149884	unbias	0.306785112	G43_M_mean
TRINITY_DN14020_c0_g1_i1	NA	NA	NA	NA	-0.415305387	0.415305387	unbias	0.192163138	Testis_mean
TRINITY_DN14035_c0_g2_i1	Xetrov90003661m	Chr01	184914620	184914620	-0.356324262	0.356324262	unbias	0.485515181	G27_mean
TRINITY_DN140366_c0_g1_i1	tfap2a	Chr06	84402435	84402435	0.050793347	0.050793347	unbias	0.365394849	Brain_mean
TRINITY_DN14037_c0_g1_i1	phyhip	Chr03	119387027	119387027	-0.034868147	0.034868147	unbias	0.332233235	Ovary_mean
TRINITY_DN140475_c0_g1_i1	NA	NA	NA	NA	0.029932796	0.029932796	unbias	0.346312259	Brain_mean
TRINITY_DN140512_c0_g1_i1	NA	NA	NA	NA	-0.010901012	0.010901012	unbias	0.221773043	Ovary_mean
TRINITY_DN140595_c0_g1_i1	NA	NA	NA	NA	-0.818199761	0.818199761	unbias	0.373380465	Testis_mean
TRINITY_DN140661_c0_g1_i1	NA	NA	NA	NA	0.785056264	0.785056264	unbias	0.45589831	G43_M_mean
TRINITY_DN14072_c0_g1_i1	NA	NA	NA	NA	0.138106955	0.138106955	unbias	0.612853631	G46_M_mean
TRINITY_DN140746_c0_g1_i1	NA	NA	NA	NA	-0.043754077	0.043754077	unbias	0.188115781	Ovary_mean
TRINITY_DN140755_c0_g1_i1	NA	NA	NA	NA	-0.164635312	0.164635312	unbias	0.224546095	Brain_mean
TRINITY_DN140927_c0_g1_i1	NA	NA	NA	NA	0.815228078	0.815228078	unbias	0.284890585	G27_mean
TRINITY_DN140959_c0_g1_i1	NA	NA	NA	NA	0.048840887	0.048840887	unbias	0.415192479	Brain_mean
TRINITY_DN141092_c0_g1_i1	NA	NA	NA	NA	-0.08172765	0.08172765	unbias	0.442076729	G46_M_mean
TRINITY_DN141154_c0_g1_i1	NA	NA	NA	NA	-0.079973787	0.079973787	unbias	0.37969566	Ovary_mean
TRINITY_DN141165_c0_g1_i1	NA	NA	NA	NA	0.004925307	0.004925307	unbias	0.616202407	Liver_mean
TRINITY_DN1411_c0_g2_i1	traf7	Chr09	13330463	13330463	0.361376363	0.361376363	unbias	0.867099867	Brain_mean
TRINITY_DN141308_c0_g1_i1	NA	NA	NA	NA	-0.45710025	0.45710025	unbias	0.81281185	G43_F_mean
TRINITY_DN14148_c0_g1_i1	NA	NA	NA	NA	-0.501080237	0.501080237	unbias	0.452781778	G43_F_mean
TRINITY_DN141496_c0_g1_i1	NA	NA	NA	NA	-0.729481853	0.729481853	unbias	0.25949076	G43_F_mean
