G23	F-bias	23_F-bias		TRINITY_DN114651_c0_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN136102_c1_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN127257_c3_g1_i5			
Gonad	M-bias	Go_M-bias		TRINITY_DN135389_c6_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN114035_c0_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN132820_c6_g1_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN134366_c2_g3_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN128339_c0_g1_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN135660_c1_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN133963_c0_g1_i7			
Gonad	M-bias	Go_M-bias		TRINITY_DN114373_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN129486_c1_g1_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN123277_c3_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN119181_c1_g1_i7			
Gonad	M-bias	Go_M-bias		TRINITY_DN126126_c1_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN118545_c0_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN133251_c3_g5_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN135259_c1_g4_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN128039_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN132917_c2_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN128803_c1_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN112088_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN128753_c0_g3_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN129640_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN129572_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN124848_c3_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN92532_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN118456_c0_g3_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN114606_c0_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN123392_c3_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN127742_c4_g4_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN133269_c2_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN115391_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN120927_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN128150_c9_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN133911_c4_g9_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN127636_c6_g3_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN126361_c3_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN124442_c1_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN129559_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN87901_c0_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN69217_c0_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN135760_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN111980_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN130919_c4_g1_i5			
Gonad	M-bias	Go_M-bias		TRINITY_DN112596_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN135127_c7_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN123413_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN136391_c5_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN131295_c2_g2_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN108126_c0_g2_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN126300_c1_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN129948_c3_g4_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN130175_c0_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN125739_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN129549_c6_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN134451_c0_g1_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN128857_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN136568_c12_g3_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN134745_c0_g1_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN127800_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN121437_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN3134_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN120533_c0_g4_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN135524_c0_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN112489_c0_g2_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN124423_c0_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN123439_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN121902_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN134019_c0_g1_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN115447_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN135403_c2_g3_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN120764_c2_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN126542_c1_g4_i5			
Gonad	M-bias	Go_M-bias		TRINITY_DN116154_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN134613_c4_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN134707_c0_g6_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN109897_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN130294_c0_g2_i6			
Gonad	M-bias	Go_M-bias		TRINITY_DN115117_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN131322_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN117134_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN135859_c1_g2_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN134922_c4_g1_i5			
Gonad	M-bias	Go_M-bias		TRINITY_DN135956_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN126616_c6_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN123287_c0_g1_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN123969_c0_g3_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN122391_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN129034_c7_g7_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN121341_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN123280_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN122100_c0_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN130058_c1_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN127331_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN127035_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN127520_c0_g3_i7			
Gonad	M-bias	Go_M-bias		TRINITY_DN123252_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN133213_c0_g2_i33			
Gonad	M-bias	Go_M-bias		TRINITY_DN124838_c2_g3_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN124307_c0_g2_i6			
Gonad	M-bias	Go_M-bias		TRINITY_DN124643_c0_g2_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN130776_c2_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN128168_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN131742_c1_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN119547_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN121585_c3_g5_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN123880_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN117375_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN121277_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN127361_c15_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN121559_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN129857_c4_g5_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN136055_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN120819_c1_g2_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN126878_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN133089_c1_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN132310_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN68896_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN111118_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN131610_c1_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN127293_c1_g4_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN122513_c0_g2_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN126273_c0_g2_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN129017_c1_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN123854_c0_g4_i5			
Gonad	M-bias	Go_M-bias		TRINITY_DN130784_c3_g1_i5			
Gonad	M-bias	Go_M-bias		TRINITY_DN126285_c1_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN132022_c5_g3_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN133575_c2_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN119264_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN133482_c10_g6_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN124374_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN136144_c9_g4_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN128112_c3_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN134997_c1_g4_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN131962_c1_g8_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN133809_c1_g9_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN124977_c1_g2_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN127517_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN128422_c6_g7_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN128955_c5_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN131700_c2_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN131877_c0_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN130411_c5_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN165824_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN112784_c0_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN124428_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN132494_c2_g3_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN129910_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN132708_c6_g3_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN130746_c0_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN117279_c0_g1_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN129538_c1_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN126724_c4_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN119721_c1_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN125146_c0_g1_i6			
Gonad	M-bias	Go_M-bias		TRINITY_DN127164_c5_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN114996_c0_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN122876_c3_g1_i10			
Gonad	M-bias	Go_M-bias		TRINITY_DN116442_c0_g3_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN131094_c3_g3_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN126609_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN126662_c0_g2_i5			
Gonad	M-bias	Go_M-bias		TRINITY_DN131226_c2_g1_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN130247_c4_g4_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN131356_c7_g1_i9			
Gonad	M-bias	Go_M-bias		TRINITY_DN128793_c0_g1_i6			
Gonad	M-bias	Go_M-bias		TRINITY_DN132888_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN122980_c0_g2_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN133765_c0_g1_i5			
Gonad	M-bias	Go_M-bias		TRINITY_DN127701_c2_g6_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN131356_c5_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN133954_c0_g2_i5			
Gonad	M-bias	Go_M-bias		TRINITY_DN124054_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN106354_c0_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN124181_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN122959_c0_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN119127_c1_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN131002_c1_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN127284_c0_g3_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN123589_c1_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN134288_c4_g9_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN134974_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN131773_c3_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN126865_c1_g8_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN132763_c3_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN128209_c1_g2_i5			
Gonad	M-bias	Go_M-bias		TRINITY_DN112713_c0_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN119888_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN101809_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN118850_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN132100_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN134142_c5_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN130321_c2_g2_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN136126_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN123998_c4_g1_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN116177_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN122739_c0_g2_i7			
Gonad	M-bias	Go_M-bias		TRINITY_DN131033_c4_g4_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN123877_c0_g1_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN111428_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN119653_c0_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN115590_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN134767_c1_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN119453_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN127861_c1_g3_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN134220_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN129083_c0_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN127344_c0_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN119352_c0_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN133735_c0_g2_i5			
Gonad	M-bias	Go_M-bias		TRINITY_DN119800_c0_g2_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN133132_c2_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN113262_c0_g5_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN125494_c4_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN112859_c0_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN122525_c0_g1_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN119668_c0_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN107472_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN135099_c2_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN132600_c0_g8_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN124045_c0_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN130664_c0_g9_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN130341_c0_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN135869_c1_g3_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN123555_c2_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN133073_c1_g4_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN136127_c0_g2_i8			
Gonad	M-bias	Go_M-bias		TRINITY_DN129179_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN122360_c1_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN130435_c1_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN125938_c4_g5_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN124080_c4_g2_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN122829_c0_g4_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN121654_c1_g7_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN123626_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN123581_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN128829_c4_g3_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN126281_c6_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN123247_c0_g2_i5			
Gonad	M-bias	Go_M-bias		TRINITY_DN135096_c3_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN134391_c1_g4_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN134355_c0_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN114715_c1_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN130752_c0_g4_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN133061_c1_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN123710_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN126873_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN120592_c0_g2_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN131299_c0_g1_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN128342_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN124215_c0_g2_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN125086_c0_g1_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN117814_c0_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN111579_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN124062_c1_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN115771_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN126854_c0_g2_i6			
Gonad	M-bias	Go_M-bias		TRINITY_DN135869_c0_g2_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN130474_c1_g1_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN123158_c0_g1_i7			
Gonad	M-bias	Go_M-bias		TRINITY_DN126871_c1_g2_i4			
Gonad	M-bias	Go_M-bias		TRINITY_DN120342_c3_g4_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN127743_c1_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN119712_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN124067_c1_g2_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN122408_c1_g2_i10			
Gonad	M-bias	Go_M-bias		TRINITY_DN124116_c0_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN116835_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN133668_c1_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN130981_c0_g3_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN121035_c0_g3_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN134570_c1_g1_i5			
Gonad	M-bias	Go_M-bias		TRINITY_DN87344_c0_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN125085_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN132820_c6_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN131905_c2_g3_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN134910_c0_g3_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN123449_c1_g4_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN117357_c0_g2_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN120090_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN133737_c6_g3_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN133247_c2_g5_i5			
Gonad	M-bias	Go_M-bias		TRINITY_DN120426_c3_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN115766_c0_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN125051_c0_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN130203_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN132624_c1_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN134101_c0_g2_i6			
Gonad	M-bias	Go_M-bias		TRINITY_DN129311_c0_g5_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN129604_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN117287_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN128623_c0_g1_i5			
Gonad	M-bias	Go_M-bias		TRINITY_DN127166_c3_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN130241_c0_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN104667_c0_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN130053_c2_g1_i8			
Gonad	M-bias	Go_M-bias		TRINITY_DN117036_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN126094_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN130233_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN135893_c1_g15_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN121706_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN95815_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN134053_c5_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN120856_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN120559_c0_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN130304_c0_g2_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN122781_c7_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN124193_c2_g2_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN68063_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN114117_c0_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN127994_c1_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN117755_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN119782_c1_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN118323_c0_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN123295_c1_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN126840_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN130995_c1_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN128660_c0_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN127429_c4_g2_i7			
Gonad	M-bias	Go_M-bias		TRINITY_DN132826_c2_g1_i8			
Gonad	M-bias	Go_M-bias		TRINITY_DN133757_c0_g2_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN125329_c1_g5_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN135210_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN121118_c0_g3_i6			
Gonad	M-bias	Go_M-bias		TRINITY_DN99991_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN133606_c1_g1_i8			
Gonad	M-bias	Go_M-bias		TRINITY_DN122879_c0_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN181467_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN133320_c2_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN134738_c1_g2_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN129348_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN133058_c0_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN136634_c8_g12_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN123861_c1_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN134791_c10_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN133791_c4_g6_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN117095_c0_g3_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN121465_c4_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN68487_c0_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN128314_c6_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN134874_c0_g2_i5			
Gonad	M-bias	Go_M-bias		TRINITY_DN126826_c2_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN129128_c4_g1_i5			
Gonad	M-bias	Go_M-bias		TRINITY_DN122097_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN120528_c0_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN134852_c1_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN130770_c0_g2_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN125306_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN132753_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN131306_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN131904_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN129684_c6_g1_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN118973_c1_g2_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN130901_c0_g3_i2			
Gonad	M-bias	Go_M-bias		TRINITY_DN69204_c0_g1_i1			
Gonad	M-bias	Go_M-bias		TRINITY_DN133552_c1_g1_i3			
Gonad	M-bias	Go_M-bias		TRINITY_DN129692_c0_g1_i2			
