gid	gname	chr	start	end	logCPM	logFC.XYbrain.XXbrain	PV.XYbrain.XXbrain	FDR.XYbrain.XXbrain	stage 
TRINITY_DN129872_c3_g5_i2	aurkb	Chr03	131830242	131830242	6.346696974	-2.397547863	1.03602E-15	2.67895E-14	G46
TRINITY_DN129880_c2_g1_i1	ncdn-like	Chr02	56316901	56316901	4.953554513	-2.627158094	3.76805E-18	1.15808E-16	G46
TRINITY_DN129884_c4_g1_i1	hcn2	Chr01	86622350	86622350	5.536156381	-1.437282424	8.56954E-08	9.11796E-07	G46
TRINITY_DN129896_c0_g2_i2	nfx1	Chr06	62198912	62198912	5.221485867	-2.77247363	2.71398E-21	1.01722E-19	G46
TRINITY_DN129910_c0_g1_i2	LOC100497102-like	Chr03	81118493	81118493	4.233381171	1.02812848	0.007341944	0.023317539	G46
TRINITY_DN129923_c0_g2_i3	rhno1	Chr03	1807183	1807183	3.773611098	-2.628967656	8.35659E-12	1.44753E-10	G46
TRINITY_DN129928_c3_g2_i2	dstyk	Chr02	64180245	64180245	5.222892995	-2.955614917	6.37679E-14	1.39138E-12	G46
TRINITY_DN129938_c0_g1_i3	rbbp8-like	Chr06	93844336	93844336	5.80872342	-2.104419345	1.6183E-15	4.07683E-14	G46
TRINITY_DN129939_c4_g1_i15	LOC100489676	Chr05	110587254	110587254	3.870013145	-2.302571827	4.28687E-11	6.89296E-10	G46
TRINITY_DN129942_c2_g2_i2	fdx1l	Chr01	193312315	193312315	2.261929268	-2.64236037	2.08848E-08	2.45796E-07	G46
TRINITY_DN129974_c1_g1_i1	disp1	Chr05	5800592	5800592	3.058437726	-1.139325485	0.00668255	0.021573888	G46
TRINITY_DN129986_c2_g2_i1	ints5-like	Chr04	41703116	41703116	6.325749271	-1.68394291	2.31506E-12	4.28626E-11	G46
TRINITY_DN129987_c0_g1_i1	zc3h7a	Chr09	31855839	31855839	4.328441691	-1.191874085	0.000446801	0.002267095	G46
TRINITY_DN129996_c0_g1_i4	LOC100145041	Chr08	61727874	61727874	5.002281378	-2.350851966	3.40229E-12	6.16135E-11	G46
TRINITY_DN130000_c0_g1_i1	serinc3	Chr10	30125709	30125709	5.185318369	1.216101157	0.000899658	0.004133969	G46
TRINITY_DN130021_c0_g3_i2	trpv1-like.1	Chr02	31678043	31678043	5.244274582	1.069495425	0.00033488	0.001767566	G46
TRINITY_DN130021_c0_g5_i1	Xetrov90029818m	scaffold_628	16495	16495	7.724567619	1.143686876	9.00192E-05	0.000557477	G46
TRINITY_DN130024_c2_g3_i1	cnot11-like	Chr02	106854335	106854335	5.490056429	-1.147422676	5.25661E-05	0.000342907	G46
TRINITY_DN130033_c1_g1_i2	adamts1	Chr02	13989490	13989490	6.630529427	1.178604406	6.06319E-05	0.000388919	G46
TRINITY_DN130035_c0_g1_i1	msh6	Chr05	17111215	17111215	6.312669562	-1.574954458	2.80108E-10	4.15603E-09	G46
TRINITY_DN130037_c1_g4_i6	Xetrov90003234m	Chr01	157877979	157877979	2.847580077	-1.883445165	1.48122E-05	0.000108465	G46
TRINITY_DN130043_c0_g2_i4	LOC100493968	scaffold_540	52187	52187	2.822476411	1.626524725	0.000465021	0.002347366	G46
TRINITY_DN130050_c7_g2_i1	lsm1	Chr03	121884322	121884322	6.317718134	-2.154253484	8.94654E-18	2.70331E-16	G46
TRINITY_DN130051_c1_g2_i3	diras2	Chr01	126193162	126193162	4.490244042	1.132110329	0.004229926	0.015011982	G46
TRINITY_DN130053_c1_g1_i6	fcho1	Chr01	99026014	99026014	5.061728564	-1.201180381	1.62862E-05	0.000118856	G46
TRINITY_DN130057_c11_g2_i3	agpat5	Chr05	114096351	114096351	2.481752513	-3.341993346	4.51523E-12	8.00169E-11	G46
TRINITY_DN130066_c0_g1_i1	LOC100492954	Chr01	12568075	12568075	6.052352369	-3.800796687	2.83787E-29	1.65779E-27	G46
TRINITY_DN130067_c1_g5_i4	rbbp7	Chr02	90869732	90869732	8.006601604	-1.602745567	1.34836E-09	1.85714E-08	G46
TRINITY_DN130068_c0_g10_i1	LOC496814	Chr10	23704397	23704397	6.688027297	1.424406729	0.000414289	0.002131279	G46
TRINITY_DN130078_c0_g1_i1	Xetrov90014833m	Chr05	121779612	121779612	4.004067458	1.096749595	0.009193537	0.027787265	G46
TRINITY_DN130080_c0_g1_i1	e2f1	Chr10	33245209	33245209	2.574901094	-1.397285786	0.00208358	0.008363085	G46
TRINITY_DN130082_c3_g3_i1	LOC100495342	scaffold_1902	9072	9072	3.873141309	-1.511396855	1.62865E-05	0.000118856	G46
TRINITY_DN130083_c2_g6_i1	phax	Chr01	159776577	159776577	6.495101549	-2.28294812	5.20924E-20	1.8018E-18	G46
TRINITY_DN130084_c0_g2_i2	rasa2	Chr05	125811958	125811958	3.095083422	-1.378849207	0.000701521	0.003355385	G46
TRINITY_DN130087_c2_g3_i3	colec11-like	Chr05	131399052	131399052	3.834329341	1.24266079	0.006649738	0.02149376	G46
TRINITY_DN130090_c8_g4_i5	shf	Chr03	86229697	86229697	4.972929092	-1.182219631	0.00016018	0.000929875	G46
TRINITY_DN130105_c7_g7_i2	kcnj16	Chr10	21363670	21363670	6.096967565	1.234065765	3.11338E-05	0.000213997	G46
TRINITY_DN130112_c8_g1_i3	dcun1d1	Chr05	96565489	96565489	6.204082569	-1.197182932	1.12571E-06	1.01248E-05	G46
TRINITY_DN130114_c0_g2_i3	rmi1	Chr01	122039604	122039604	3.692711619	-1.319361318	0.000141398	0.000832068	G46
TRINITY_DN130129_c0_g1_i4	larp7	Chr01	59504263	59504263	6.454891046	-1.449616409	1.53504E-08	1.85324E-07	G46
TRINITY_DN130136_c5_g5_i1	hspbp1	Chr07	106179346	106179346	5.169139373	-1.8327282	3.20234E-10	4.67403E-09	G46
TRINITY_DN130136_c6_g1_i1	Xetrov90000413m	Chr01	15030282	15030282	2.897201613	2.497753598	1.01318E-06	9.20507E-06	G46
TRINITY_DN130140_c4_g1_i3	map3k9-like	Chr08	86770172	86770172	2.413988672	-1.270442734	0.006093706	0.020037846	G46
TRINITY_DN130143_c0_g1_i2	guf1-like	Chr01	28561872	28561872	6.016380448	-1.026975933	0.000333572	0.001762396	G46
TRINITY_DN130146_c0_g1_i3	recql4	scaffold_857	1078	1078	4.431627835	-2.670939323	2.92522E-14	6.62456E-13	G46
TRINITY_DN130176_c5_g1_i2	sema6d	Chr03	93535800	93535800	3.54755992	1.072358466	0.007318168	0.023249122	G46
TRINITY_DN130185_c2_g4_i3	pisd-like.1	Chr01	143615120	143615120	5.957794967	-1.035166428	4.27651E-05	0.000284668	G46
TRINITY_DN130192_c1_g2_i1	fa2h	Chr04	26638667	26638667	5.599958693	-1.509113311	3.52202E-08	3.97131E-07	G46
TRINITY_DN130202_c0_g1_i3	gen1	Chr05	137852800	137852800	4.958387587	-3.242106255	2.25709E-24	9.91001E-23	G46
TRINITY_DN130203_c1_g2_i1	cdc14a-like	Chr04	98843621	98843621	3.52994686	1.195537582	0.002369009	0.009297128	G46
TRINITY_DN130211_c0_g1_i4	Xetrov90009252m	Chr03	116173102	116173102	6.864997108	-3.297344266	2.30689E-34	1.69967E-32	G46
TRINITY_DN130215_c0_g1_i5	LOC100490892-like	Chr03	36078829	36078829	2.230770818	1.570828737	0.004416384	0.015545497	G46
TRINITY_DN130221_c2_g6_i3	nrde2	Chr08	65684380	65684380	4.837400397	-1.072978027	0.001025502	0.004621416	G46
TRINITY_DN130227_c9_g1_i1	zbtb16	Chr07	73537772	73537772	3.438186158	-2.190972099	0.003655842	0.013308827	G46
TRINITY_DN130232_c0_g1_i1	xylt2	Chr10	35342945	35342945	5.907352965	-1.058693173	3.1318E-05	0.000214945	G46
TRINITY_DN130235_c8_g2_i1	rgma	Chr03	102577849	102577849	5.201003679	1.034000268	0.001923077	0.007835811	G46
TRINITY_DN130253_c4_g4_i3	mdm1	Chr03	49263816	49263816	3.228625094	1.318126359	0.001413527	0.006057894	G46
TRINITY_DN130276_c0_g1_i3	fam83a	scaffold_81	644655	644655	6.171170995	1.128664468	0.014555293	0.039921287	G46
TRINITY_DN130280_c0_g1_i1	heatr2-like	Chr09	22213840	22213840	5.814302465	-2.512201125	3.41748E-18	1.06248E-16	G46
TRINITY_DN130285_c0_g1_i1	mrvi1	scaffold_203	255729	255729	3.685497946	-2.67882284	1.28787E-06	1.15064E-05	G46
TRINITY_DN130297_c5_g2_i2	hnf4g	Chr06	107005583	107005583	2.283152564	1.243558197	0.006933327	0.022196963	G46
TRINITY_DN130304_c0_g1_i4	pvrl1-like.2	Chr07	86275154	86275154	6.736257089	1.071112663	0.000877724	0.004045279	G46
TRINITY_DN130310_c4_g1_i2	fzr1	scaffold_72	284546	284546	5.777807061	-1.083641799	2.53707E-05	0.000177446	G46
TRINITY_DN130330_c1_g1_i1	med26	Chr01	100077708	100077708	5.662896575	-2.674336585	3.00235E-21	1.11752E-19	G46
TRINITY_DN130338_c8_g2_i4	tubg1-like.2	Chr10	20967482	20967482	6.706256582	-1.280035266	3.6098E-07	3.53971E-06	G46
TRINITY_DN130339_c2_g2_i1	ecm1	Chr08	106969358	106969358	8.583404722	1.262648864	0.000167981	0.000970684	G46
TRINITY_DN130346_c1_g1_i2	cpsf4	Chr09	38913642	38913642	5.496737955	-1.933680277	1.70977E-13	3.58519E-12	G46
TRINITY_DN130348_c1_g3_i4	phkb-like	Chr04	25471925	25471925	6.369062526	1.029609899	0.002450376	0.009567583	G46
TRINITY_DN130354_c0_g1_i2	gas2l1-like	Chr01	132491960	132491960	2.492980614	1.377955537	0.002241273	0.008883337	G46
TRINITY_DN130360_c0_g4_i1	gzf1	Chr05	20804045	20804045	4.539196056	-1.49879804	3.26689E-06	2.7649E-05	G46
TRINITY_DN130361_c2_g1_i2	minpp1-like.1	Chr07	4846309	4846309	5.657170723	-3.036534447	2.95934E-23	1.21503E-21	G46
TRINITY_DN130365_c0_g1_i1	ppil1	Chr02	76623107	76623107	5.559950375	-1.507184691	1.58627E-08	1.91295E-07	G46
TRINITY_DN130380_c0_g1_i1	irs4	Chr08	29821142	29821142	4.923603569	1.287231453	4.40186E-05	0.000292289	G46
TRINITY_DN130406_c0_g1_i1	LOC100487263	Chr02	48947409	48947409	5.773541168	-1.318192012	1.86273E-07	1.88499E-06	G46
TRINITY_DN130413_c0_g1_i1	ripk4	Chr02	5721979	5721979	3.805256373	1.299646794	0.000858442	0.003973432	G46
TRINITY_DN130420_c0_g3_i7	march7-like	Chr09	68045837	68045837	9.03098288	-1.812113816	6.52687E-09	8.25024E-08	G46
TRINITY_DN130437_c2_g7_i4	LOC101732487	Chr02	147038977	147038977	6.173825033	-1.400365708	7.24328E-08	7.82289E-07	G46
TRINITY_DN130441_c1_g1_i3	dnajb5-like	scaffold_138	303837	303837	5.85718459	-1.063025978	0.00018151	0.001039974	G46
TRINITY_DN130441_c1_g5_i1	slc19a3	Chr05	125425070	125425070	3.090413505	1.420254946	0.001862602	0.007624051	G46
TRINITY_DN130445_c0_g2_i3	b3galt1	Chr09	64355431	64355431	0.698008404	-2.03951222	0.000959968	0.004370028	G46
TRINITY_DN130449_c0_g1_i2	tap1	Chr08	47308666	47308666	5.039565353	1.916954408	5.05762E-10	7.28311E-09	G46
TRINITY_DN130458_c1_g1_i3	ldlrap1	Chr02	85423248	85423248	6.743155133	-1.059564513	4.15762E-05	0.000277786	G46
TRINITY_DN130471_c0_g1_i1	efr3a	Chr06	127338522	127338522	4.106742858	-2.954936718	2.18879E-12	4.06647E-11	G46
TRINITY_DN130479_c4_g3_i6	pkr3	Chr05	52096715	52096715	4.372278849	1.249384434	0.0021616	0.008624751	G46
TRINITY_DN130492_c2_g4_i4	med18	Chr02	52484983	52484983	4.2046192	-2.077873445	2.13705E-10	3.20618E-09	G46
TRINITY_DN130498_c1_g3_i1	xpo7	Chr03	119193706	119193706	5.93559351	-1.639768326	1.83996E-09	2.49905E-08	G46
TRINITY_DN130505_c1_g1_i3	eif2d	Chr02	65666704	65666704	5.263427657	-1.229157319	7.38977E-06	5.80655E-05	G46
TRINITY_DN130511_c0_g2_i2	slc11a2	Chr02	138877851	138877851	5.51851354	-2.887500051	1.37186E-17	4.08785E-16	G46
TRINITY_DN130514_c4_g4_i1	Xetrov90021603m	Chr08	85060951	85060951	5.594085513	-1.074680138	2.23768E-05	0.000158508	G46
TRINITY_DN130516_c0_g2_i1	bmp15	Chr08	18462588	18462588	4.090934103	-10.07858072	2.46379E-54	2.84979E-52	G46
TRINITY_DN130522_c1_g2_i1	epc2	Chr09	71955941	71955941	5.887192028	-1.354480897	6.27377E-07	5.89921E-06	G46
TRINITY_DN130525_c4_g3_i17	tarbp2	Chr02	143956850	143956850	6.258211567	-1.478745982	2.1502E-08	2.51683E-07	G46
TRINITY_DN130527_c2_g1_i1	dhx57	Chr05	51902570	51902570	5.135647035	-1.068753271	0.000131496	0.000778056	G46
TRINITY_DN130527_c4_g4_i1	itih5	Chr03	74239637	74239637	4.833350275	1.654573291	4.44571E-05	0.000294655	G46
TRINITY_DN130542_c0_g3_i1	mcm10	Chr03	72298777	72298777	4.511922585	-1.570602495	9.99381E-05	0.000609084	G46
TRINITY_DN130543_c0_g1_i1	LOC100497991-like	Chr06	52244459	52244459	2.765005046	2.06082934	0.000211311	0.001184507	G46
TRINITY_DN130553_c2_g5_i1	Xetrov90014671m	Chr05	111148589	111148589	3.284145016	-1.697769417	4.10296E-05	0.000274988	G46
TRINITY_DN130559_c0_g1_i3	rpp21	Chr02	101510727	101510727	4.665540771	-1.692914397	2.20773E-08	2.57576E-07	G46
TRINITY_DN130562_c0_g1_i2	dcun1d5	Chr02	158483905	158483905	5.863358277	-1.084787357	6.141E-05	0.000392973	G46
TRINITY_DN130571_c0_g1_i10	LOC100487774	Chr05	54154690	54154690	3.994187289	1.268776165	0.004637387	0.016112523	G46
TRINITY_DN130575_c0_g2_i1	wdr46	Chr08	50989052	50989052	5.376265671	-1.611962104	2.54265E-09	3.41038E-08	G46
TRINITY_DN130577_c0_g2_i5	LOC100496285-like.1	Chr03	124947022	124947022	5.569953038	-9.366635309	6.79169E-87	1.87329E-84	G46
TRINITY_DN130581_c0_g1_i2	Xetrov90004584m	Chr02	41868398	41868398	4.967464531	-1.590442624	3.50274E-08	3.95372E-07	G46
TRINITY_DN130591_c1_g6_i2	Xetrov90019353m	Chr07	108127519	108127519	2.555871919	-2.156389565	2.28459E-05	0.000161255	G46
TRINITY_DN130592_c2_g2_i4	phr	Chr05	109094699	109094699	5.747870613	-1.353243718	2.43679E-07	2.43385E-06	G46
TRINITY_DN130596_c3_g3_i1	qrich1.2	Chr03	62356156	62356156	6.660603133	-1.153430903	4.65129E-06	3.82522E-05	G46
TRINITY_DN130600_c2_g1_i2	nek2-like.1	Chr05	11114175	11114175	6.016971079	-2.594690184	7.79296E-19	2.51738E-17	G46
TRINITY_DN130605_c0_g1_i4	traip	Chr04	115789253	115789253	4.555655514	-2.624138367	5.26236E-14	1.16237E-12	G46
TRINITY_DN130608_c5_g1_i1	zc4h2	Chr08	25059985	25059985	4.906272928	-1.493030897	1.50079E-07	1.54784E-06	G46
TRINITY_DN130609_c0_g1_i2	stk11ip	scaffold_261	132289	132289	5.252940668	-1.635129026	2.52181E-07	2.50945E-06	G46
TRINITY_DN130612_c1_g4_i2	serpinb1	Chr06	52368538	52368538	6.400343814	1.029057425	0.000101712	0.000617449	G46
TRINITY_DN130614_c2_g1_i1	cpeb4-like	Chr03	33551739	33551739	3.171659827	-2.293068174	1.23085E-08	1.50286E-07	G46
TRINITY_DN130625_c3_g1_i1	gper1	Chr09	22528787	22528787	2.112191026	-2.244702177	0.000188638	0.001074742	G46
TRINITY_DN130650_c1_g1_i3	aen	Chr03	100090703	100090703	5.561128177	-3.21663727	1.7752E-24	7.82615E-23	G46
TRINITY_DN130667_c0_g1_i5	klhl5-like	Chr01	26330435	26330435	4.447903453	-2.471917301	9.11349E-13	1.7632E-11	G46
TRINITY_DN130671_c3_g1_i1	gnb4	Chr05	95147889	95147889	3.384735596	-3.299981404	1.39448E-12	2.63165E-11	G46
TRINITY_DN130677_c4_g1_i1	n6amt1-like	Chr03	47931146	47931146	3.883732547	-1.592104035	9.35297E-06	7.19671E-05	G46
TRINITY_DN130683_c3_g1_i1	ssg1	Chr02	68752911	68752911	6.277161581	1.091301558	9.23125E-05	0.000568732	G46
TRINITY_DN130704_c4_g1_i1	ampd1	Chr02	67073270	67073270	5.982763238	1.084052927	0.000561637	0.002761209	G46
TRINITY_DN130708_c1_g2_i5	znf639	Chr05	95093622	95093622	6.306028023	-1.84709766	2.84247E-14	6.46436E-13	G46
TRINITY_DN130709_c2_g1_i1	rnf38	Chr01	97731465	97731465	4.014509463	-2.874315322	3.92468E-14	8.79537E-13	G46
TRINITY_DN130712_c0_g1_i7	podxl2	Chr04	124297957	124297957	2.426870979	1.397512426	0.015822454	0.042785232	G46
TRINITY_DN130727_c1_g1_i1	gdpgp1	Chr03	98300941	98300941	2.563546857	-1.680734718	0.000245282	0.001351691	G46
TRINITY_DN130751_c0_g4_i5	armc8	Chr09	50956541	50956541	5.246478222	-1.471532354	7.90199E-08	8.4832E-07	G46
TRINITY_DN130753_c0_g2_i1	aaas	Chr02	144278949	144278949	5.544136518	-1.605592414	1.74938E-09	2.38506E-08	G46
TRINITY_DN130762_c4_g2_i2	creb1	Chr09	41527183	41527183	5.311174963	-1.219039407	1.3523E-05	9.99769E-05	G46
TRINITY_DN130766_c0_g1_i1	uvssa	Chr01	13985998	13985998	2.960723904	-1.178718579	0.004559591	0.015898711	G46
TRINITY_DN130769_c3_g1_i2	alg3	Chr05	111087404	111087404	5.780129305	-1.413270669	4.29047E-07	4.15041E-06	G46
TRINITY_DN130770_c0_g2_i2	fam46a	Chr05	80205014	80205014	5.534727529	1.423468599	5.70703E-07	5.40885E-06	G46
TRINITY_DN130776_c1_g1_i1	trmt6	Chr05	21006200	21006200	5.55658592	-2.274203344	1.72909E-17	5.12393E-16	G46
TRINITY_DN130777_c3_g1_i1	atf3	Chr05	10679783	10679783	1.683997973	1.771423959	0.001425704	0.006100358	G46
TRINITY_DN130785_c3_g2_i1	ube2s	Chr07	98182645	98182645	6.222845892	-2.216915281	1.15037E-15	2.9604E-14	G46
TRINITY_DN130789_c2_g1_i1	armc1	Chr06	103626898	103626898	5.50946178	-1.481535304	1.90919E-08	2.27181E-07	G46
TRINITY_DN130794_c4_g14_i1	ccdc97	Chr08	58072232	58072232	5.744500041	-1.461181662	4.01968E-08	4.49945E-07	G46
TRINITY_DN130814_c0_g1_i4	wdr62	Chr08	54813180	54813180	3.105562269	-1.187503071	0.004037964	0.014440286	G46
TRINITY_DN130816_c3_g1_i1	ddx25	Chr07	67831460	67831460	5.837094744	-5.731056753	4.4942E-66	6.62248E-64	G46
TRINITY_DN130820_c7_g1_i3	sfxn1	Chr03	32699000	32699000	5.535096226	-3.146046995	1.48305E-26	7.38574E-25	G46
TRINITY_DN130821_c0_g1_i1	chtf18	Chr09	10510275	10510275	5.03466911	-1.059845322	0.001447487	0.006169895	G46
TRINITY_DN130828_c1_g3_i2	Xetrov90025857m	scaffold_108	362631	362631	3.782065304	1.045561837	0.004100824	0.014645604	G46
TRINITY_DN130848_c0_g1_i4	tmem5	Chr03	47721326	47721326	5.153318534	-2.007609166	2.68839E-08	3.09957E-07	G46
TRINITY_DN130861_c0_g1_i1	zfyve28-like.1	Chr01	12117808	12117808	3.448785137	-2.164674403	9.27787E-08	9.84241E-07	G46
TRINITY_DN130866_c2_g2_i1	sfxn3	Chr07	21569006	21569006	5.266272395	-1.016052855	0.000584092	0.002858384	G46
TRINITY_DN130870_c2_g1_i1	LOC100490235	Chr08	24688245	24688245	3.18047379	1.526609165	0.004007817	0.014356338	G46
TRINITY_DN130873_c6_g6_i1	kat2a	Chr10	2470905	2470905	6.097138638	-1.764111362	2.32372E-12	4.29488E-11	G46
TRINITY_DN130886_c1_g3_i1	pmm2	Chr04	104014979	104014979	3.21141921	1.222091131	0.002899885	0.011007078	G46
TRINITY_DN130890_c0_g1_i8	ppp1r26-like	scaffold_606	46255	46255	4.022446187	-1.068530759	0.001312885	0.005685467	G46
TRINITY_DN130898_c0_g2_i1	LOC101733008	scaffold_81	275486	275486	3.769165604	1.457667659	0.000148392	0.000866584	G46
TRINITY_DN130901_c0_g5_i1	atxn1l-like	Chr04	63453722	63453722	6.472325138	1.033233863	0.000439841	0.002235996	G46
TRINITY_DN130930_c1_g1_i1	ttc39b	Chr01	111805496	111805496	6.314121235	-1.234765559	1.9026E-06	1.66392E-05	G46
TRINITY_DN130941_c3_g2_i1	upk3a	scaffold_419	37376	37376	5.469020679	-2.960447943	2.1844E-23	9.17873E-22	G46
TRINITY_DN130947_c1_g6_i1	ace	Chr10	7775718	7775718	8.294067633	-1.651848705	1.35122E-08	1.64424E-07	G46
TRINITY_DN130948_c0_g1_i3	otud3	scaffold_788	58568	58568	3.718455001	-1.836408685	0.000243754	0.001345337	G46
TRINITY_DN130955_c0_g1_i1	oca2	Chr02	110870608	110870608	6.661095653	-5.355492476	4.9155E-75	9.79185E-73	G46
TRINITY_DN130956_c0_g2_i1	nat10	Chr04	7175772	7175772	5.419737063	-1.350376518	1.46239E-05	0.000107232	G46
TRINITY_DN130961_c1_g4_i1	narfl	Chr09	10863035	10863035	6.181389049	-1.806547165	9.36404E-12	1.61944E-10	G46
TRINITY_DN130962_c1_g2_i12	pak3	Chr08	30378107	30378107	4.043568585	-2.282587558	1.23584E-08	1.50725E-07	G46
TRINITY_DN130963_c1_g3_i3	wwtr1	Chr05	119024271	119024271	4.948005446	1.098013296	0.000265915	0.001449794	G46
TRINITY_DN130970_c0_g3_i2	Xetrov90017963m	Chr07	35463883	35463883	1.899947417	-1.707388845	0.001360063	0.005854419	G46
TRINITY_DN130979_c3_g1_i7	pola2	Chr04	35541278	35541278	6.949186582	-1.253236638	6.74728E-07	6.31134E-06	G46
TRINITY_DN130989_c0_g1_i2	lrp6	scaffold_269	164732	164732	2.793368624	-1.90542023	5.46563E-06	4.43058E-05	G46
TRINITY_DN130994_c0_g1_i1	itch	Chr10	32764004	32764004	4.436036905	-2.349152964	1.27434E-10	1.94441E-09	G46
TRINITY_DN131008_c4_g2_i1	cep41	Chr03	77138706	77138706	2.184239664	-2.005158874	1.09437E-05	8.30041E-05	G46
TRINITY_DN131011_c0_g1_i2	bahd1	Chr08	94462181	94462181	2.563543026	-2.397630931	1.84938E-07	1.87324E-06	G46
TRINITY_DN131033_c3_g1_i5	mettl25-like	Chr03	43495950	43495950	3.569779825	-2.14295568	5.79076E-09	7.36303E-08	G46
TRINITY_DN131047_c0_g1_i1	kif1c	scaffold_313	77793	77793	1.614921125	1.464280174	0.008669042	0.026552643	G46
TRINITY_DN131052_c1_g4_i2	LOC733459	Chr01	191362246	191362246	8.001855073	-2.587942551	2.12773E-17	6.23652E-16	G46
TRINITY_DN131067_c2_g1_i4	uvrag	Chr02	169458915	169458915	4.221382402	-2.071949518	1.26647E-07	1.32267E-06	G46
TRINITY_DN131077_c0_g6_i7	LOC100495200-like	Chr05	144838881	144838881	5.706948774	1.182657436	0.000356462	0.001872095	G46
TRINITY_DN131080_c0_g1_i2	LOC100489703	Chr07	95316671	95316671	6.22413441	-1.16014517	3.02647E-06	2.57561E-05	G46
TRINITY_DN131085_c8_g2_i1	elmod2	Chr01	51080887	51080887	2.714618195	-1.611981577	0.000195957	0.001108843	G46
TRINITY_DN131088_c0_g1_i1	ttc39a	Chr04	86079771	86079771	1.965643353	1.27193133	0.008709854	0.026653153	G46
TRINITY_DN131094_c4_g2_i3	LOC100495084-like	Chr08	71593101	71593101	3.982460901	-4.18626976	1.05819E-26	5.31912E-25	G46
TRINITY_DN131111_c0_g1_i3	ncapd3	Chr07	49509701	49509701	4.854086431	-1.424252729	2.98356E-05	0.000205996	G46
TRINITY_DN131136_c0_g1_i1	b3galt4	Chr08	51010210	51010210	3.210983851	1.164485723	0.004740855	0.016382069	G46
TRINITY_DN131142_c0_g4_i1	armc10-like	Chr03	68351176	68351176	4.066235042	-1.235169577	0.000204515	0.00115242	G46
TRINITY_DN131144_c0_g2_i3	LOC100489505-like	Chr09	55831560	55831560	6.842105018	1.474731447	0.00023718	0.001313096	G46
TRINITY_DN131147_c0_g2_i1	LOC100493862-like	Chr05	70483831	70483831	5.972174635	-5.341539896	4.11178E-39	3.4555E-37	G46
TRINITY_DN131149_c0_g2_i1	mcm2	Chr04	124282463	124282463	7.562928199	-2.668024695	2.52346E-22	9.87085E-21	G46
TRINITY_DN131150_c0_g3_i3	LOC100492277-like	Chr02	133431396	133431396	6.055520441	-2.815887486	5.07956E-24	2.20326E-22	G46
TRINITY_DN131152_c2_g1_i2	carhsp1	Chr09	34960491	34960491	6.215510152	-1.166667195	3.30159E-06	2.78988E-05	G46
TRINITY_DN131155_c5_g5_i1	scnn1g-like	Chr09	16874522	16874522	4.4215833	1.092187283	0.004326935	0.015288521	G46
TRINITY_DN131157_c1_g4_i5	zic2	Chr02	117356097	117356097	5.039116707	-3.70609259	2.31853E-17	6.75893E-16	G46
TRINITY_DN131160_c3_g1_i12	mlc1	Chr03	62452569	62452569	2.407449179	-1.730614514	0.000176995	0.001018147	G46
TRINITY_DN131163_c0_g1_i9	dus3l	Chr06	22621002	22621002	5.92835871	-2.047338648	1.79612E-12	3.36601E-11	G46
TRINITY_DN131170_c0_g1_i3	kcnt2	scaffold_467	3376	3376	3.020548939	-2.456245047	3.24712E-09	4.28054E-08	G46
TRINITY_DN131183_c0_g1_i4	sall4	Chr10	27044374	27044374	6.367473244	-6.841196735	1.0298E-86	2.76938E-84	G46
TRINITY_DN131187_c0_g1_i2	tnfrsf12a	scaffold_1023	35989	35989	4.679475525	1.094674071	0.001898722	0.007760088	G46
TRINITY_DN131191_c4_g2_i6	snx29	Chr09	28574551	28574551	2.847354963	-1.358687504	0.006019039	0.019854891	G46
TRINITY_DN131193_c0_g3_i1	exosc9	Chr01	57467351	57467351	5.912934071	-1.027646664	0.000139856	0.000823894	G46
TRINITY_DN131198_c0_g1_i3	gapvd1-like	Chr08	10168645	10168645	3.291967103	-3.580942909	8.7266E-15	2.06767E-13	G46
TRINITY_DN131199_c3_g10_i1	Xetrov90007307m	Chr03	14435253	14435253	4.848092964	1.127762951	0.003312073	0.012277038	G46
TRINITY_DN131201_c5_g3_i7	fsd1l-like	Chr01	108048773	108048773	3.941548891	-1.99425053	4.16944E-07	4.03697E-06	G46
TRINITY_DN131222_c0_g2_i4	vldlr	Chr01	115822994	115822994	7.917862569	-3.189620552	1.48947E-25	7.08946E-24	G46
TRINITY_DN131236_c0_g1_i1	dennd2c	Chr02	67138198	67138198	3.640948591	1.438170845	0.000178115	0.001022981	G46
TRINITY_DN131239_c0_g1_i1	sppl2a	Chr03	94816434	94816434	3.88283937	-1.695065697	4.27442E-05	0.000284668	G46
TRINITY_DN131244_c1_g1_i2	ssh1-like	Chr01	138007941	138007941	3.157925053	-1.891774954	2.52648E-06	2.17767E-05	G46
TRINITY_DN131258_c0_g1_i1	tnfaip8l3-like	Chr03	92576431	92576431	3.365407499	-4.515524345	6.20816E-22	2.38504E-20	G46
TRINITY_DN131259_c7_g1_i1	yod1	Chr02	76281146	76281146	4.587041795	1.237728513	0.010584659	0.031185751	G46
TRINITY_DN131263_c0_g2_i5	prmt9	Chr01	48135580	48135580	4.795660068	-1.080014394	0.000207303	0.001165689	G46
TRINITY_DN131272_c0_g3_i1	prpf3	Chr08	107074048	107074048	5.861588034	-1.693117738	1.37899E-10	2.09517E-09	G46
TRINITY_DN131276_c1_g3_i1	c19orf24	Chr01	80980659	80980659	5.917792831	-1.063608756	1.87463E-05	0.000134795	G46
