gid	gname	chr	start	end	logCPM	logFC.MB.FB	PV.MB.FB	FDR.MB.FB	A17MB	A17FB	A16MB	A15MB	A15FB	A12FB	A10MB	A10FB	A8MB	average	ward.D
TRINITY_DN81743_c0_g3_i1	diablo	Chr01	153284825	153284825	1.68413061760356	-4.46491207202077	3.2555053237305e-06	7.70972833285148e-05	-2.14124688619374	3.23405969264225	-2.76073336601957	-2.76073336601957	1.5505394988444	3.44691627224727	0.620114757187685	1.86372637822473	-2.76073336601958	1	1
TRINITY_DN81837_c0_g3_i1	ckb	Chr08	77501502	77501502	0.124293150561877	-5.34248360510546	8.66138116092228e-11	3.91742693505353e-09	-2.76073336601957	1.24683230382755	-2.76073336601957	-2.76073336601957	-0.142099724706935	2.06050534635323	-1.72770341095746	0.64241840589888	-2.16867773884217	1	1
TRINITY_DN81846_c0_g1_i1	NA	NA	NA	NA	0.240517221772403	-5.47460873446587	5.61702384684564e-12	3.53733965888685e-10	-2.76073336601957	1.66126802366683	-2.76073336601957	-2.76073336601957	0.104052437594963	1.74422370037448	-1.39925911009131	1.15449924137904	-2.76073336601958	1	1
TRINITY_DN81880_c0_g2_i1	NA	NA	NA	NA	0.329435819404025	-1.76178378585631	0.000352527903077001	0.00762823668237575	-0.511501138249449	1.24683230382755	-0.762341274656494	-0.515285175921068	0.939401830483732	1.19068645241334	-1.39925911009131	0.479915404221083	0.0647910393346623	1	1
TRINITY_DN81883_c0_g1_i1	NA	NA	NA	NA	0.0100146364554849	-6.39059021260152	2.07872563858363e-11	1.09540651052342e-09	-2.76073336601957	1.41163135195454	-2.76073336601957	-2.76073336601957	-0.439069186170932	1.94217760238254	-2.15366708707112	0.195649108662036	-2.76073336601958	1	1
TRINITY_DN82005_c0_g1_i1	NA	NA	NA	NA	0.396359859200468	-5.64204974325679	1.17358960790527e-10	5.13436313352574e-09	-2.76073336601957	1.95638947678689	-2.76073336601957	-2.76073336601957	-0.282956751940792	2.2215773904731	-1.39925911009131	0.71728440606937	-2.76073336601958	1	1
TRINITY_DN82158_c0_g2_i1	st18	Chr06	99182223	99182223	0.389116812154826	-4.48639181390015	3.07513383383985e-07	7.82348586875543e-06	-2.76073336601957	1.84547589274277	-2.76073336601957	-2.76073336601957	-0.0137801987182962	1.9726817570001	-0.539750013497393	1.0995844413127	-2.76073336601958	1	1
TRINITY_DN82158_c0_g3_i1	NA	NA	NA	NA	0.99869306058131	-4.67288195769415	1.34817179923923e-08	3.92801880967138e-07	-2.76073336601957	2.46784886028011	-2.76073336601957	-2.76073336601957	0.735391793568115	2.71209866127658	-0.247639751583682	1.53166705128661	-2.16867773884217	1	1
TRINITY_DN82183_c0_g1_i1	NA	NA	NA	NA	0.22344027487254	-5.08651569314899	2.31532834801518e-10	9.41108933584695e-09	-2.76073336601957	1.41163135195454	-2.76073336601957	-2.76073336601957	-0.0137801987182962	2.11621822545447	-1.39925911009131	0.71728440606937	-2.16867773884217	1	1
TRINITY_DN82390_c0_g3_i1	plekhn1	Chr07	79850680	79850680	0.356761833511594	-5.22962365873224	3.10659931782558e-10	1.21694637433427e-08	-2.76073336601957	1.95638947678689	-2.76073336601957	-2.76073336601957	-0.0137801987182962	1.94217760238254	-1.13189686064402	0.921060765796632	-2.76073336601958	1	1
TRINITY_DN82446_c0_g1_i1	NA	NA	NA	NA	1.48284998434736	-5.40672838708488	1.71087593295558e-14	2.77765157970655e-12	-2.76073336601957	2.901233988274	-2.76073336601957	-2.36916322704831	1.06096175949599	3.35727682871377	-0.711467750267295	2.0490417558576	-1.75010671133744	1	1
TRINITY_DN82512_c0_g2_i1	NA	NA	NA	NA	1.08918921662621	-6.04543191948786	8.50779967654027e-16	2.48915176578111e-13	-2.76073336601957	2.66036488359192	-2.08346519122015	-2.76073336601957	0.735391793568115	2.84993613211285	-1.39925911009131	1.61234258243278	-2.76073336601958	1	1
TRINITY_DN82615_c0_g1_i1	LOC101733203	Chr01	26292904	26292904	0.356923507855788	-4.44749856464832	7.63041836021408e-07	1.88492137628261e-05	-2.76073336601957	1.87401388248913	-2.76073336601957	-2.76073336601957	-0.813445150034577	2.14328809581483	-0.711467750267295	0.788456284782641	-2.16867773884217	1	1
TRINITY_DN82615_c0_g2_i1	NA	NA	NA	NA	0.389713337894899	-8.17951021879498	8.24276396228402e-18	5.78786278521678e-15	-2.76073336601957	1.59423981166946	-2.76073336601957	-2.76073336601957	0.660431295060162	2.2215773904731	-2.76073336601957	0.983055884720433	-2.76073336601958	1	1
TRINITY_DN82648_c0_g1_i1	NA	NA	NA	NA	0.177226648614036	-4.2404361084624	5.54124046982586e-07	1.38000943432267e-05	-2.76073336601957	1.45004900318208	-2.76073336601957	-2.76073336601957	0.314264004723763	1.7084201324398	-0.539750013497393	0.856281522322073	-2.76073336601958	1	1
TRINITY_DN82908_c0_g4_i1	nbeal1	Chr09	46506382	46506382	0.0697662387830938	-6.46204127787494	6.74924093052846e-13	5.59191533969772e-11	-2.76073336601957	1.55952052907784	-2.76073336601957	-2.76073336601957	0.314264004723763	1.81327063875985	-2.15366708707112	0.0869175213595669	-2.76073336601958	1	1
TRINITY_DN82951_c0_g1_i1	NA	NA	NA	NA	1.59434808992827	-5.83791395252062	1.18114530917647e-15	3.09846120032176e-13	-1.70925234684164	3.32988068582213	-2.76073336601957	-2.76073336601957	1.22601848374833	3.27399623293265	-0.906421051844555	1.98987593428234	-2.76073336601958	1	1
TRINITY_DN83069_c0_g2_i1	NA	NA	NA	NA	0.0560071167888556	-5.74100228108525	6.94530497057482e-12	4.28731386172604e-10	-2.76073336601957	1.59423981166946	-2.76073336601957	-2.76073336601957	0.104052437594963	1.63403179125792	-1.72770341095746	0.479915404221083	-2.76073336601958	1	1
TRINITY_DN83069_c0_g4_i1	NA	NA	NA	NA	0.0143954477398605	-5.68355096847	2.93754902700423e-10	1.15880533035769e-08	-2.76073336601957	1.69364937380351	-2.76073336601957	-2.76073336601957	-0.439069186170932	1.67170536084323	-1.72770341095746	0.195649108662036	-2.76073336601958	1	1
TRINITY_DN83126_c0_g1_i1	NA	NA	NA	NA	0.00863983547390788	-4.51255638955132	2.23578085744121e-07	5.72959643640066e-06	-2.76073336601957	1.41163135195454	-2.76073336601957	-2.76073336601957	-0.439069186170932	1.63403179125792	-0.906421051844555	0.64241840589888	-2.76073336601958	1	1
TRINITY_DN83284_c0_g2_i1	NA	NA	NA	NA	0.186786871350883	-5.89594501010321	6.51894832104114e-13	5.43316621641194e-11	-2.76073336601957	1.59423981166946	-2.76073336601957	-2.76073336601957	0.212983515738366	1.84659317763125	-1.72770341095746	0.788456284782641	-2.76073336601958	1	1
TRINITY_DN83336_c0_g1_i1	NA	NA	NA	NA	1.41816520210906	-5.16288347430518	9.3836403627399e-12	5.54859593406896e-10	-2.14124688619374	3.08334661226315	-2.08346519122015	-2.36916322704831	0.497705471871747	3.23677831044005	-0.539750013497393	1.76130331944283	-2.76073336601958	1	1
TRINITY_DN83532_c0_g1_i1	NA	NA	NA	NA	0.887074891661082	-5.5371577264006	1.93331867891067e-13	2.04139555393098e-11	-2.76073336601957	2.42990854024157	-2.76073336601957	-2.76073336601957	0.939401830483732	2.47698493666323	-0.906421051844555	1.48957192256813	-2.76073336601958	1	1
TRINITY_DN83646_c0_g3_i1	NA	NA	NA	NA	0.138535528789998	-4.73042320809787	1.24090903123836e-10	5.38692611443458e-09	-2.76073336601957	1.48747010722928	-2.76073336601957	-2.36916322704831	0.314264004723763	1.81327063875985	-1.39925911009131	0.479915404221083	-2.16867773884217	1	1
TRINITY_DN83668_c0_g2_i1	NA	NA	NA	NA	2.61369891743237	-5.55182297082	1.32563888303735e-13	1.45927710703915e-11	-2.14124688619374	4.23925099211442	-2.08346519122015	-2.76073336601957	2.17978540233179	4.42062207691239	0.296582073442255	3.05230334852133	-1.75010671133744	1	1
TRINITY_DN83704_c0_g1_i1	NA	NA	NA	NA	0.858347872221877	-5.29326529414826	1.1531618655147e-12	8.94719815378771e-11	-2.76073336601957	2.70869812167597	-2.76073336601957	-2.36916322704831	0.497705471871747	2.34329988268801	-1.13189686064402	1.15449924137904	-2.16867773884217	1	1
TRINITY_DN8371_c0_g1_i1	NA	NA	NA	NA	0.979130211745469	-5.65229825665651	1.85760306293205e-16	7.45349960408177e-14	-2.76073336601957	2.33044857192329	-2.76073336601957	-2.76073336601957	1.11810476063242	2.69390480947332	-1.39925911009131	1.65104932058724	-1.75010671133744	1	1
TRINITY_DN84079_c0_g1_i1	NA	NA	NA	NA	0.431967874801647	-5.68789743080218	8.73441510171737e-13	7.04952634948092e-11	-2.14124688619374	2.08402030127614	-2.76073336601957	-2.76073336601957	0.314264004723763	2.06050534635323	-1.72770341095746	0.71728440606937	-2.76073336601958	1	1
TRINITY_DN84079_c0_g2_i1	maea	Chr01	14027089	14027089	0.65297707885523	-6.41466870762412	2.2098913812945e-14	3.28408567335548e-12	-2.76073336601957	2.37105901305649	-2.76073336601957	-2.76073336601957	0.104052437594963	2.24675736136014	-1.72770341095746	1.25842976403465	-2.76073336601958	1	1
TRINITY_DN84296_c0_g2_i1	NA	NA	NA	NA	0.0255039898014418	-5.21395357414496	3.71437213739564e-10	1.427162383352e-08	-2.76073336601957	1.75630999370538	-2.76073336601957	-2.76073336601957	0.104052437594963	1.38464924988001	-1.39925911009131	0.296757133447198	-2.76073336601958	1	1
TRINITY_DN84323_c0_g2_i1	NA	NA	NA	NA	0.0333971754158242	-5.71232612635589	6.02840548085309e-11	2.8126216734339e-09	-2.76073336601957	1.48747010722928	-2.76073336601957	-2.76073336601957	-0.439069186170932	1.74422370037448	-1.72770341095746	0.64241840589888	-2.76073336601958	1	1
TRINITY_DN84399_c0_g1_i1	NA	NA	NA	NA	3.85569199406831	-5.42467287572871	7.05955383304911e-12	4.34828264273795e-10	-1.10752980123919	5.47860711317236	-2.76073336601957	-2.06150099111154	3.65799785907913	5.5354278348052	1.58671065406693	4.49265046516561	-0.938221361433542	1	1
TRINITY_DN84416_c0_g1_i1	NA	NA	NA	NA	0.659319285370218	-5.57163495634689	5.4174371236424e-11	2.55345891455079e-09	-2.76073336601957	2.15550838033749	-2.76073336601957	-2.76073336601957	-0.0137801987182962	2.51892865311341	-1.13189686064402	1.0995844413127	-2.76073336601958	1	1
TRINITY_DN84416_c0_g2_i1	NA	NA	NA	NA	0.306828732616135	-4.3987528522041	2.05123895496851e-09	6.66818848706025e-08	-2.14124688619374	1.55952052907784	-2.08346519122015	-2.76073336601957	0.40889839351045	1.9726817570001	-0.906421051844555	0.856281522322073	-2.76073336601958	1	1
TRINITY_DN84581_c0_g1_i1	NA	NA	NA	NA	0.108678810143659	-5.79652187980927	1.98026095214787e-11	1.0554001776656e-09	-2.76073336601957	1.84547589274277	-2.76073336601957	-2.76073336601957	-0.142099724706935	1.5953480001835	-1.72770341095746	0.479915404221083	-2.76073336601958	1	1
TRINITY_DN84662_c0_g1_i1	NA	NA	NA	NA	4.35605346214137	0.987698136859642	0.00148011339798915	0.030322352304392	4.94728383953035	3.51341274860387	4.96232831567774	5.2166345244909	4.19147265766747	3.87601681619122	4.16201756965932	3.13655201144537	3.79159643015072	3	2
TRINITY_DN84755_c0_g1_i1	calcr	Chr06	24060098	24060098	0.063449570273136	-4.13468988048892	2.05432603139771e-07	5.28386952782669e-06	-2.14124688619374	1.55952052907784	-2.08346519122015	-2.36916322704831	-0.614147378587069	1.84659317763125	-1.13189686064402	0.0869175213595669	-2.76073336601958	1	1
TRINITY_DN84802_c0_g1_i1	NA	NA	NA	NA	1.74590075197174	-4.82202700514775	1.1230808846391e-07	2.95632359951813e-06	-2.76073336601957	3.36045708956681	-2.76073336601957	-2.36916322704831	1.37411509281721	3.4684821384669	0.384517037878066	2.16055673268715	-2.76073336601958	1	1
TRINITY_DN84996_c0_g1_i1	NA	NA	NA	NA	0.842046836835192	-5.00122600235674	1.08390490076259e-08	3.17783266677651e-07	-2.76073336601957	2.62721902933678	-2.76073336601957	-2.76073336601957	0.314264004723763	2.38925181312247	-0.539750013497393	1.20740018370384	-2.76073336601958	1	1
TRINITY_DN85003_c0_g2_i1	NA	NA	NA	NA	1.13086969864344	-5.33765141640084	4.95921326068779e-13	4.32575847369373e-11	-2.14124688619374	2.81555092012231	-2.76073336601957	-2.76073336601957	0.87455185300601	2.57964279592259	-0.711467750267295	1.89631286158633	-2.76073336601958	1	1
TRINITY_DN85057_c0_g1_i1	NA	NA	NA	NA	0.0456959225358775	-7.78690235224409	3.1297038481279e-13	2.90112184760291e-11	-2.76073336601957	1.52394506010683	-2.76073336601957	-2.76073336601957	-0.0137801987182962	1.9726817570001	-2.76073336601957	-0.15872444518517	-2.76073336601958	1	1
TRINITY_DN85087_c0_g1_i1	NA	NA	NA	NA	1.90759131556474	-5.17627608532439	5.5502747696383e-11	2.61123228567556e-09	-2.14124688619374	3.41002033159108	-2.76073336601957	-2.76073336601957	1.17307038161853	3.77578750873633	-0.004831877434283	2.47293081461169	-1.75010671133744	1	1
TRINITY_DN85089_c1_g1_i1	NA	NA	NA	NA	0.0344438908592232	-4.54833332112223	1.46191697518673e-07	3.80545524393601e-06	-2.76073336601957	1.37216262065418	-2.76073336601957	-2.76073336601957	-1.04475582062015	1.74422370037448	-1.13189686064402	0.856281522322073	-2.16867773884217	1	1
TRINITY_DN85273_c0_g3_i1	NA	NA	NA	NA	0.251044449283539	-5.09393743555606	6.66585391529617e-09	2.0350417273796e-07	-2.76073336601957	2.26730559000411	-2.76073336601957	-2.76073336601957	0.104052437594963	1.4293227308393	-1.13189686064402	0.195649108662036	-2.76073336601958	1	1
TRINITY_DN85315_c0_g2_i1	NA	NA	NA	NA	0.0491669482901916	-4.56611816010472	4.1085647389129e-08	1.13134566492006e-06	-2.14124688619374	1.33158367395653	-2.76073336601957	-2.76073336601957	-0.813445150034577	1.51472232121254	-1.13189686064402	1.25842976403465	-2.76073336601958	1	1
TRINITY_DN85325_c0_g1_i1	vbp1	Chr08	29483296	29483296	1.04580108352313	-5.23464201010377	1.96754029649374e-10	8.13877824854486e-09	-2.76073336601957	2.78582047847631	-2.76073336601957	-2.76073336601957	1.06096175949599	2.61874431321717	-0.539750013497393	1.20740018370384	-2.76073336601958	1	1
TRINITY_DN85353_c0_g1_i1	NA	NA	NA	NA	1.16622875684889	-7.01997983933369	1.03405432785448e-18	1.16173935625795e-15	-2.76073336601957	2.78582047847631	-2.76073336601957	-2.36916322704831	0.40889839351045	2.79977759476219	-2.15366708707112	2.10587643792215	-2.76073336601958	1	1
TRINITY_DN85368_c0_g1_i1	NA	NA	NA	NA	1.68712430916925	-5.74381281557134	1.08532801840786e-12	8.44619394999964e-11	-2.76073336601957	3.31954282791059	-2.76073336601957	-2.76073336601957	1.27709194463223	3.35727682871377	-0.386314334012995	2.36064530333189	-2.76073336601958	1	1
TRINITY_DN85368_c0_g3_i1	sox9	Chr10	22455490	22455490	1.74288884793042	-5.63161396955508	4.01455544403242e-11	1.96098815228763e-09	-2.76073336601957	3.30913035748523	-2.76073336601957	-2.76073336601957	1.17307038161853	3.52102722898105	-0.247639751583682	2.38381243742716	-2.76073336601958	1	1
TRINITY_DN85405_c0_g2_i1	NA	NA	NA	NA	0.163142333888214	-4.06109342336321	9.61697028365086e-06	0.000222864558050249	-2.76073336601957	1.75630999370538	-2.76073336601957	-2.36916322704831	-0.439069186170932	1.94217760238254	-0.539750013497393	-0.15872444518517	-2.76073336601958	1	1
TRINITY_DN85489_c0_g1_i1	dock3	Chr04	116967349	116967349	0.143884180841158	-4.29128319566706	2.87799838036208e-08	8.01927981242358e-07	-2.76073336601957	1.55952052907784	-2.76073336601957	-2.06150099111154	-0.0137801987182962	1.77916020078898	-0.906421051844555	0.563453708283176	-2.76073336601958	1	1
TRINITY_DN85489_c0_g3_i1	NA	NA	NA	NA	1.19507278325097	-5.87229492162799	1.85633350379749e-14	2.9127843084447e-12	-2.76073336601957	2.66036488359192	-2.76073336601957	-2.76073336601957	1.00146173000584	3.00555504025979	-0.906421051844555	1.7254800953304	-2.76073336601958	1	1
TRINITY_DN85574_c0_g1_i1	NA	NA	NA	NA	0.550200756687963	-2.55047566858693	0.000852993660864425	0.0178657963853088	-0.217991414827	1.48747010722928	-1.27668463650643	-1.23921924045531	-1.66137363046342	2.71209866127658	-1.13189686064402	-0.29924798363227	-0.574311660659276	1	1
TRINITY_DN85591_c0_g1_i1	NA	NA	NA	NA	0.600080198932827	-4.96340320881196	1.82427339396981e-10	7.62475696673066e-09	-2.76073336601957	1.92945019617136	-2.76073336601957	-2.76073336601957	1.00146173000584	2.24675736136014	-0.711467750267295	1.04249636575762	-2.76073336601958	1	1
TRINITY_DN85591_c0_g2_i1	NA	NA	NA	NA	1.80520025489508	-5.5429634388835	3.52012653644749e-12	2.35404271498097e-10	-2.76073336601957	3.47666710556706	-2.08346519122015	-2.76073336601957	1.63126986671507	3.5717256123178	-0.247639751583682	1.98987593428234	-2.76073336601958	1	1
TRINITY_DN85683_c0_g2_i1	NA	NA	NA	NA	5.53241301192307	-5.23304494454216	7.97968299595927e-10	2.83344318972829e-08	-0.880384341349751	7.19512900215157	-0.560777363225674	-0.515285175921068	5.30117688822638	7.28698712935731	3.50339041689239	5.91904945882683	-0.283953204326809	1	1
TRINITY_DN856_c0_g1_i1	NA	NA	NA	NA	0.0654746623980752	-5.74417306538025	2.84645106554089e-10	1.12921286833117e-08	-2.76073336601957	1.66126802366683	-2.76073336601957	-2.76073336601957	-0.142099724706935	1.87916339568051	-1.72770341095746	-0.15872444518517	-2.76073336601958	1	1
TRINITY_DN85783_c0_g1_i1	NA	NA	NA	NA	0.348132191297278	-4.90987118967025	5.4259737644368e-08	1.47388128744426e-06	-2.76073336601957	1.87401388248913	-2.76073336601957	-2.76073336601957	-0.614147378587069	2.08863070379364	-0.906421051844555	0.921060765796632	-2.76073336601958	1	1
TRINITY_DN85852_c0_g1_i1	NA	NA	NA	NA	2.88851155004847	-5.16168594009662	2.67449064432786e-08	7.48937375146925e-07	-2.76073336601957	4.53566618082405	-2.08346519122015	-2.06150099111154	2.40313456598951	4.62168089605585	1.10737321756872	3.43156660100597	-2.76073336601958	1	1
TRINITY_DN85867_c0_g1_i1	NA	NA	NA	NA	4.01901638765847	-5.30795809578304	3.36277856613738e-07	8.50138268110716e-06	-0.880384341349751	5.70793346859621	-2.76073336601957	-2.76073336601957	3.76920728223361	5.75094478345683	2.03009571112384	4.40477953511408	-2.16867773884217	1	1
TRINITY_DN85867_c0_g2_i1	NA	NA	NA	NA	1.39986699520379	-9.2623298332919	2.20885558553086e-28	2.06800422769351e-24	-2.76073336601957	3.08334661226315	-2.76073336601957	-2.76073336601957	1.7077211162514	2.79977759476219	-2.76073336601957	2.16055673268715	-2.76073336601958	1	1
TRINITY_DN85917_c0_g1_i1	NA	NA	NA	NA	0.631017907259212	-4.99317348259584	8.97768997858606e-10	3.15195473035684e-08	-2.76073336601957	2.00880433628241	-2.76073336601957	-2.76073336601957	0.314264004723763	2.24675736136014	-0.711467750267295	1.53166705128661	-2.76073336601958	1	1
TRINITY_DN85946_c0_g1_i1	NA	NA	NA	NA	0.202637080976924	-4.20729598932691	1.14048932435471e-07	2.999337420707e-06	-2.76073336601957	1.33158367395653	-2.76073336601957	-1.80805613539913	-0.282956751940792	2.08863070379364	-0.906421051844555	0.71728440606937	-2.76073336601958	1	1
TRINITY_DN85950_c0_g3_i1	NA	NA	NA	NA	0.603094512294929	-4.53338839440902	9.99560276162482e-07	2.44765906508942e-05	-2.76073336601957	2.28866179433312	-2.76073336601957	-2.76073336601957	0.212983515738366	2.27150538369811	-0.386314334012995	0.64241840589888	-2.76073336601958	1	1
TRINITY_DN85972_c0_g1_i1	NA	NA	NA	NA	2.37360235620369	-5.76467742711586	4.22955644209262e-10	1.60534529444669e-08	-2.76073336601957	4.04586544265766	-2.76073336601957	-2.76073336601957	1.78032413390401	4.05059920034958	0.202937409264039	3.09504257335095	-2.76073336601958	1	1
TRINITY_DN86016_c0_g1_i1	NA	NA	NA	NA	2.04763736037008	-5.08701789812803	9.92465773801457e-11	4.43875576254164e-09	-2.14124688619374	3.82248513440677	-2.76073336601957	-2.06150099111154	1.5505394988444	3.52102722898105	0.296582073442255	2.76528383538707	-2.76073336601958	1	1
TRINITY_DN86144_c0_g3_i1	NA	NA	NA	NA	1.11129806504588	-6.07228629667097	4.82297488978031e-14	6.4506140823457e-12	-2.76073336601957	2.69276628508192	-2.76073336601957	-2.76073336601957	0.497705471871747	2.92984283408149	-1.13189686064402	1.61234258243278	-2.76073336601958	1	1
TRINITY_DN86179_c0_g2_i1	NA	NA	NA	NA	0.542484270390828	-5.4446427262704	1.73235004595677e-11	9.50322573062264e-10	-2.76073336601957	2.08402030127614	-2.76073336601957	-2.76073336601957	0.40889839351045	2.24675736136014	-1.13189686064402	0.921060765796632	-2.76073336601958	1	1
TRINITY_DN86330_c0_g1_i1	NA	NA	NA	NA	0.172947147194433	-4.02752961917159	1.48687054374349e-05	0.000342871370789191	-2.76073336601957	1.55952052907784	-2.76073336601957	-2.76073336601957	-0.142099724706935	1.84659317763125	-0.386314334012995	0.563453708283176	-2.76073336601958	1	1
TRINITY_DN86330_c0_g2_i1	Xetrov90003223m	Chr01	157376647	157376647	0.0805857161272229	-5.81868379827992	6.01351529653100e-11	2.81034283084303e-09	-2.76073336601957	1.84547589274277	-2.76073336601957	-2.36916322704831	-0.282956751940792	1.74422370037448	-2.15366708707112	-0.0306817044032732	-2.76073336601958	1	1
