gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46	ID	tau	tissue
TRINITY_DN26036_c0_g2_i1	NA	NA	NA	NA	0.465462936	-6.579583627	2.90E-16	1.15E-14	TRINITY_DN26036_c0_g2_i1	0.86481018540607	G46_F_mean
TRINITY_DN27210_c0_g2_i1	NA	NA	NA	NA	3.873793844	-1.479117656	0.000582876	0.004233404	TRINITY_DN27210_c0_g2_i1	0.20639366258123	G23_mean
TRINITY_DN3025_c0_g1_i1	NA	NA	NA	NA	1.957910977	-3.888095324	1.44E-08	2.47E-07	TRINITY_DN3025_c0_g1_i1	0.670706992344505	Ovary_mean
TRINITY_DN33172_c0_g1_i1	aqr	Chr08	91389644	91389644	0.395272958	-2.3372669	0.002230207	0.013730831	TRINITY_DN33172_c0_g1_i1	0.66046690009115	Ovary_mean
TRINITY_DN33369_c0_g1_i1	NA	NA	NA	NA	5.688616814	-4.578667711	3.35E-38	4.43E-36	TRINITY_DN33369_c0_g1_i1	0.568067913680367	Ovary_mean
TRINITY_DN33377_c0_g1_i1	NA	NA	NA	NA	2.801251451	-2.720631789	7.27E-09	1.31E-07	TRINITY_DN33377_c0_g1_i1	0.612245533522281	Ovary_mean
TRINITY_DN3392_c0_g1_i1	fkbp10	Chr10	2108818	2108818	4.022577396	-1.473372446	1.12E-05	0.000119427	TRINITY_DN3392_c0_g1_i1	0.399802447630234	Ovary_mean
TRINITY_DN34529_c0_g1_i1	LOC100158464	Chr07	116295586	116295586	1.087669222	-1.790273852	0.000342689	0.002650235	TRINITY_DN34529_c0_g1_i1	0.555140315775216	Ovary_mean
TRINITY_DN3617_c0_g2_i1	NA	NA	NA	NA	1.040167862	-2.340241079	0.002561917	0.015524	TRINITY_DN3617_c0_g2_i1	0.719240438387096	G27_mean
TRINITY_DN39782_c0_g1_i1	NA	NA	NA	NA	0.069249372	-2.059121677	0.001327365	0.008686909	TRINITY_DN39782_c0_g1_i1	0.544784170744716	Ovary_mean
TRINITY_DN40100_c0_g1_i1	epyc	Chr03	45984667	45984667	5.440155077	-1.785616286	9.16E-09	1.63E-07	TRINITY_DN40100_c0_g1_i1	0.320571832444339	Ovary_mean
TRINITY_DN43625_c0_g1_i1	NA	NA	NA	NA	4.194551063	-1.002517769	0.002428007	0.014798855	TRINITY_DN43625_c0_g1_i1	0.448338952449582	Ovary_mean
TRINITY_DN43901_c0_g2_i1	NA	NA	NA	NA	6.012176322	-1.421954501	7.95E-05	0.000708146	TRINITY_DN43901_c0_g2_i1	0.228018319182708	G23_mean
TRINITY_DN44004_c1_g1_i1	NA	NA	NA	NA	3.259226258	-1.979708464	5.92E-07	7.99E-06	TRINITY_DN44004_c1_g1_i1	0.515657960995701	Ovary_mean
TRINITY_DN44076_c0_g1_i1	cdk10	Chr04	55286757	55286757	4.417353764	-1.88411695	9.09E-09	1.62E-07	TRINITY_DN44076_c0_g1_i1	0.381386886407365	Ovary_mean
TRINITY_DN44076_c0_g2_i1	NA	NA	NA	NA	4.181137498	-2.028994368	2.11E-09	4.04E-08	TRINITY_DN44076_c0_g2_i1	0.393166211071187	Ovary_mean
TRINITY_DN44948_c0_g1_i1	LOC100486545	scaffold_4016	1017	1017	3.32020308	-1.035276407	0.004009262	0.022618186	TRINITY_DN44948_c0_g1_i1	0.311670086408296	Brain_mean
TRINITY_DN45056_c0_g2_i1	NA	NA	NA	NA	3.341008646	-1.56162816	3.08E-05	0.000299857	TRINITY_DN45056_c0_g2_i1	0.51993131335694	Ovary_mean
TRINITY_DN45107_c0_g1_i1	NA	NA	NA	NA	2.754141497	-11.63315435	2.34E-38	3.12E-36	TRINITY_DN45107_c0_g1_i1	0.916788840237419	Ovary_mean
TRINITY_DN45107_c0_g2_i1	NA	NA	NA	NA	3.280568582	-12.16131876	3.62E-46	5.90E-44	TRINITY_DN45107_c0_g2_i1	0.899440081246414	Ovary_mean
TRINITY_DN45542_c0_g1_i1	NA	NA	NA	NA	6.463270241	-10.59525847	1.39E-87	1.05E-84	TRINITY_DN45542_c0_g1_i1	0.836261984426912	Ovary_mean
TRINITY_DN46536_c0_g1_i1	NA	NA	NA	NA	2.063699135	-2.218500595	0.001165298	0.00777936	TRINITY_DN46536_c0_g1_i1	0.741083151402102	G27_mean
TRINITY_DN47771_c0_g1_i1	NA	NA	NA	NA	0.271809107	-4.941982303	3.58E-11	8.64E-10	TRINITY_DN47771_c0_g1_i1	0.767174523175528	Ovary_mean
TRINITY_DN48650_c0_g2_i1	LOC100496945	scaffold_14	132823	132823	1.584666061	-2.054541851	1.01E-05	0.000108052	TRINITY_DN48650_c0_g2_i1	0.514388420505925	Ovary_mean
TRINITY_DN48675_c0_g1_i1	NA	NA	NA	NA	1.427947958	-1.346019676	0.003775642	0.021484892	TRINITY_DN48675_c0_g1_i1	0.436233227643385	Ovary_mean
TRINITY_DN49077_c0_g1_i1	NA	NA	NA	NA	0.118854988	-8.946544981	1.07E-14	3.72E-13	TRINITY_DN49077_c0_g1_i1	0.892119475933982	Ovary_mean
TRINITY_DN49526_c0_g2_i1	NA	NA	NA	NA	3.050100996	-2.212030656	5.86E-05	0.000540584	TRINITY_DN49526_c0_g2_i1	0.56961990902701	G46_F_mean
TRINITY_DN50226_c0_g2_i1	tsr3	Chr09	22694346	22694346	3.779375962	-1.988346095	1.65E-07	2.41E-06	TRINITY_DN50226_c0_g2_i1	0.322662066587068	G23_mean
TRINITY_DN55232_c0_g2_i1	NA	NA	NA	NA	3.797811186	-3.251190924	0.000348284	0.002685177	TRINITY_DN55232_c0_g2_i1	0.663795811569603	G46_F_mean
TRINITY_DN57905_c0_g1_i1	NA	NA	NA	NA	3.780343562	-1.639877819	2.14E-06	2.63E-05	TRINITY_DN57905_c0_g1_i1	0.45772060242514	Ovary_mean
TRINITY_DN57905_c0_g2_i1	NA	NA	NA	NA	0.49904272	-3.189911735	7.62E-05	0.000681035	TRINITY_DN57905_c0_g2_i1	0.932877331857257	Ovary_mean
TRINITY_DN58689_c0_g1_i1	NA	NA	NA	NA	3.256637578	-1.940262555	1.20E-05	0.000126628	TRINITY_DN58689_c0_g1_i1	0.465309316595927	Ovary_mean
TRINITY_DN60784_c0_g1_i1	NA	NA	NA	NA	4.423858723	-3.026710857	5.80E-17	2.44E-15	TRINITY_DN60784_c0_g1_i1	0.57676047504917	Ovary_mean
TRINITY_DN61433_c0_g1_i1	NA	NA	NA	NA	3.741235565	-4.11454765	6.67E-24	4.55E-22	TRINITY_DN61433_c0_g1_i1	0.609027571744622	Ovary_mean
TRINITY_DN62962_c0_g2_i1	NA	NA	NA	NA	3.246267664	-2.035575787	4.96E-06	5.67E-05	TRINITY_DN62962_c0_g2_i1	0.549202968091367	Ovary_mean
TRINITY_DN63296_c0_g2_i1	serpina3	Chr08	67264454	67264454	4.250103456	-1.656526743	1.47E-07	2.17E-06	TRINITY_DN63296_c0_g2_i1	0.314884112195763	Testis_mean
TRINITY_DN63832_c0_g1_i1	Xetrov90028445m	scaffold_384	7659	7659	3.763126818	-4.047190307	5.44E-12	1.43E-10	TRINITY_DN63832_c0_g1_i1	0.536299252066273	Ovary_mean
TRINITY_DN63832_c0_g2_i1	NA	NA	NA	NA	4.273896313	-2.165230831	1.88E-07	2.73E-06	TRINITY_DN63832_c0_g2_i1	0.312913804938597	Testis_mean
TRINITY_DN64301_c0_g1_i1	NA	NA	NA	NA	2.617288621	-1.224771513	0.001075121	0.007243271	TRINITY_DN64301_c0_g1_i1	0.466481050055019	Ovary_mean
TRINITY_DN66959_c0_g1_i1	NA	NA	NA	NA	3.645410712	-1.218893868	0.000777178	0.005446361	TRINITY_DN66959_c0_g1_i1	0.422510718693634	Testis_mean
TRINITY_DN67021_c0_g1_i1	NA	NA	NA	NA	2.120028555	-1.729295469	3.77E-05	0.000359714	TRINITY_DN67021_c0_g1_i1	0.436116134771856	G46_F_mean
TRINITY_DN67240_c0_g1_i1	NA	NA	NA	NA	1.390936518	-2.750738583	1.38E-08	2.38E-07	TRINITY_DN67240_c0_g1_i1	0.40509328417225	G46_F_mean
TRINITY_DN67392_c0_g2_i1	NA	NA	NA	NA	2.778760085	-1.338806872	0.000323178	0.00251651	TRINITY_DN67392_c0_g2_i1	0.329806459931775	Ovary_mean
TRINITY_DN67679_c0_g1_i1	NA	NA	NA	NA	1.930194896	-2.780555115	2.88E-06	3.43E-05	TRINITY_DN67679_c0_g1_i1	0.664133294430354	Ovary_mean
TRINITY_DN67822_c0_g1_i2	NA	NA	NA	NA	3.351146871	-1.683945305	3.20E-06	3.77E-05	TRINITY_DN67822_c0_g1_i2	0.43960300408694	Ovary_mean
TRINITY_DN67822_c0_g2_i1	NA	NA	NA	NA	1.314117125	-3.215783066	1.68E-07	2.44E-06	TRINITY_DN67822_c0_g2_i1	0.744688061629146	Ovary_mean
TRINITY_DN67963_c0_g1_i1	NA	NA	NA	NA	4.48951776	-1.002585252	0.001082831	0.007285375	TRINITY_DN67963_c0_g1_i1	0.256814413353754	G23_mean
TRINITY_DN67995_c0_g1_i1	NA	NA	NA	NA	7.376510543	-1.466818811	1.12E-05	0.000119313	TRINITY_DN67995_c0_g1_i1	0.154841318986386	G23_mean
TRINITY_DN68190_c0_g1_i1	NA	NA	NA	NA	5.614067247	-1.722327113	5.76E-09	1.05E-07	TRINITY_DN68190_c0_g1_i1	0.341249737368082	Ovary_mean
TRINITY_DN68190_c0_g2_i1	NA	NA	NA	NA	2.011180026	-10.87712982	2.44E-35	2.85E-33	TRINITY_DN68190_c0_g2_i1	0.755311366386137	Ovary_mean
TRINITY_DN69029_c0_g1_i1	NA	NA	NA	NA	3.214890215	-3.327103351	3.66E-17	1.57E-15	TRINITY_DN69029_c0_g1_i1	0.606623241598741	Ovary_mean
TRINITY_DN69092_c0_g1_i1	tes	Chr03	58424303	58424303	3.503472384	-1.671349934	5.95E-06	6.69E-05	TRINITY_DN69092_c0_g1_i1	0.540915268354269	Ovary_mean
TRINITY_DN69236_c0_g1_i1	NA	NA	NA	NA	3.765246333	-1.837973007	1.56E-07	2.29E-06	TRINITY_DN69236_c0_g1_i1	0.370870183855931	Ovary_mean
TRINITY_DN69434_c0_g2_i1	NA	NA	NA	NA	3.841369997	-10.08495166	6.26E-58	1.55E-55	TRINITY_DN69434_c0_g2_i1	0.873029421767115	Ovary_mean
TRINITY_DN69456_c0_g1_i2	NA	NA	NA	NA	7.474527895	-12.0777447	6.89E-98	5.41E-94	TRINITY_DN69456_c0_g1_i2	0.831705858207851	Ovary_mean
TRINITY_DN69456_c0_g2_i1	NA	NA	NA	NA	2.309422655	-9.300172125	2.21E-34	2.54E-32	TRINITY_DN69456_c0_g2_i1	0.851683354069946	Ovary_mean
TRINITY_DN71292_c0_g1_i1	NA	NA	NA	NA	3.644823957	-1.024361079	0.006245907	0.032630741	TRINITY_DN71292_c0_g1_i1	0.501910553611663	Brain_mean
TRINITY_DN71808_c0_g2_i1	NA	NA	NA	NA	0.492137141	-1.881938955	0.009683353	0.046943996	TRINITY_DN71808_c0_g2_i1	0.715126396193103	G27_mean
TRINITY_DN72428_c0_g1_i1	zfyve21	Chr08	77719925	77719925	5.553372871	-1.122262071	0.000167253	0.001384026	TRINITY_DN72428_c0_g1_i1	0.241953261231963	Ovary_mean
TRINITY_DN72469_c0_g1_i1	kiaa1715	Chr09	59802739	59802739	2.150256377	-1.257512778	0.006392682	0.033244345	TRINITY_DN72469_c0_g1_i1	0.351627788492463	G23_mean
TRINITY_DN72469_c0_g2_i1	NA	NA	NA	NA	5.0312966	-1.433231586	1.40E-06	1.77E-05	TRINITY_DN72469_c0_g2_i1	0.229959355580227	Ovary_mean
TRINITY_DN72899_c0_g1_i1	NA	NA	NA	NA	2.296600392	-2.450375923	1.21E-09	2.40E-08	TRINITY_DN72899_c0_g1_i1	0.379762861416532	Ovary_mean
TRINITY_DN73171_c0_g1_i1	NA	NA	NA	NA	4.948155772	-1.572602582	2.09E-07	3.01E-06	TRINITY_DN73171_c0_g1_i1	0.399004138362814	Ovary_mean
TRINITY_DN73574_c0_g2_i1	NA	NA	NA	NA	6.257347033	-3.394816682	4.21E-25	3.05E-23	TRINITY_DN73574_c0_g2_i1	0.448972236744538	Ovary_mean
TRINITY_DN74421_c0_g1_i1	NA	NA	NA	NA	0.446945194	-3.047586592	2.62E-06	3.16E-05	TRINITY_DN74421_c0_g1_i1	0.867852924518716	Ovary_mean
TRINITY_DN74421_c0_g3_i1	NA	NA	NA	NA	0.983706101	-2.647789187	2.98E-05	0.000290553	TRINITY_DN74421_c0_g3_i1	0.87305777917607	Ovary_mean
TRINITY_DN74428_c0_g1_i1	NA	NA	NA	NA	8.863830545	-12.55346993	7.58E-90	7.27E-87	TRINITY_DN74428_c0_g1_i1	0.829234531549773	G46_F_mean
TRINITY_DN74662_c0_g1_i1	smpd3-like	Chr04	49860482	49860482	4.695596594	-1.928795658	1.17E-10	2.66E-09	TRINITY_DN74662_c0_g1_i1	0.347119781780243	Ovary_mean
TRINITY_DN74831_c0_g1_i1	gata2	Chr04	124937942	124937942	6.629136013	-2.593281291	2.42E-10	5.26E-09	TRINITY_DN74831_c0_g1_i1	0.408788948143661	Ovary_mean
TRINITY_DN74851_c0_g1_i1	NA	NA	NA	NA	0.055017308	-2.394469231	0.000198969	0.001616969	TRINITY_DN74851_c0_g1_i1	0.738322195738951	Ovary_mean
TRINITY_DN75302_c0_g2_i1	NA	NA	NA	NA	6.681680989	-12.04477145	4.29E-94	7.14E-91	TRINITY_DN75302_c0_g2_i1	0.847883472022448	Ovary_mean
TRINITY_DN75941_c0_g1_i4	LOC100487630	Chr03	12456429	12456429	0.733925986	-4.203197347	3.08E-12	8.24E-11	TRINITY_DN75941_c0_g1_i4	0.827571022538205	G46_F_mean
TRINITY_DN77366_c0_g1_i1	NA	NA	NA	NA	3.100584657	-1.536392398	3.40E-05	0.000327905	TRINITY_DN77366_c0_g1_i1	0.502065984265882	Ovary_mean
TRINITY_DN78309_c0_g2_i1	NA	NA	NA	NA	0.44679718	-1.557067996	0.004297159	0.023880445	TRINITY_DN78309_c0_g2_i1	0.567087299597438	Ovary_mean
TRINITY_DN78386_c0_g1_i1	NA	NA	NA	NA	0.654142929	-9.482352606	4.57E-20	2.49E-18	TRINITY_DN78386_c0_g1_i1	0.902116605676589	G46_F_mean
TRINITY_DN78607_c0_g1_i1	NA	NA	NA	NA	4.489074196	-1.918212648	5.38E-09	9.90E-08	TRINITY_DN78607_c0_g1_i1	0.510138204465524	Ovary_mean
TRINITY_DN78711_c0_g1_i1	NA	NA	NA	NA	1.891743794	-1.157102012	0.005499892	0.029423595	TRINITY_DN78711_c0_g1_i1	0.325702739055252	Testis_mean
TRINITY_DN79145_c1_g1_i1	NA	NA	NA	NA	0.60405361	-4.162656212	2.07E-10	4.54E-09	TRINITY_DN79145_c1_g1_i1	0.810200680225896	Ovary_mean
TRINITY_DN79303_c0_g1_i1	NA	NA	NA	NA	1.164582675	-6.840947463	5.16E-20	2.79E-18	TRINITY_DN79303_c0_g1_i1	0.889936595721093	Ovary_mean
TRINITY_DN79505_c0_g1_i1	NA	NA	NA	NA	4.239887691	-4.675327817	1.79E-38	2.40E-36	TRINITY_DN79505_c0_g1_i1	0.744877567280534	Ovary_mean
TRINITY_DN79738_c0_g1_i1	NA	NA	NA	NA	1.782299783	-10.63061029	1.07E-29	1.00E-27	TRINITY_DN79738_c0_g1_i1	0.868637354567598	G46_F_mean
TRINITY_DN80077_c0_g1_i1	NA	NA	NA	NA	4.700062386	-2.05583746	0.00428783	0.0238605	TRINITY_DN80077_c0_g1_i1	0.632373915487261	G27_mean
TRINITY_DN80346_c0_g3_i1	NA	NA	NA	NA	3.355998038	-1.612354387	6.66E-06	7.40E-05	TRINITY_DN80346_c0_g3_i1	0.473391314539528	Ovary_mean
TRINITY_DN80690_c2_g2_i1	NA	NA	NA	NA	2.573699056	-3.098729251	4.46E-13	1.32E-11	TRINITY_DN80690_c2_g2_i1	0.697731716314024	Ovary_mean
TRINITY_DN81198_c0_g1_i2	NA	NA	NA	NA	4.151374221	-2.073782711	4.80E-11	1.14E-09	TRINITY_DN81198_c0_g1_i2	0.462025464572446	Ovary_mean
TRINITY_DN81305_c0_g2_i1	NA	NA	NA	NA	4.45458097	-2.068428512	2.94E-11	7.15E-10	TRINITY_DN81305_c0_g2_i1	0.399712881009809	Ovary_mean
TRINITY_DN81421_c0_g2_i1	NA	NA	NA	NA	3.856012485	-2.086537845	7.12E-09	1.28E-07	TRINITY_DN81421_c0_g2_i1	0.502188389266215	Ovary_mean
TRINITY_DN82182_c0_g1_i1	NA	NA	NA	NA	1.825254061	-4.746248675	2.42E-15	8.95E-14	TRINITY_DN82182_c0_g1_i1	0.781130007942926	Ovary_mean
TRINITY_DN82945_c0_g1_i1	NA	NA	NA	NA	5.504837514	-2.192877202	2.65E-10	5.73E-09	TRINITY_DN82945_c0_g1_i1	0.370477338357288	Ovary_mean
TRINITY_DN83093_c0_g1_i1	NA	NA	NA	NA	1.519913379	-1.375662423	0.002958131	0.01746656	TRINITY_DN83093_c0_g1_i1	0.361735332874521	G46_F_mean
TRINITY_DN83270_c0_g1_i1	LOC101731749	Chr04	23281296	23281296	8.083421124	-12.21851828	3.70E-97	1.66E-93	TRINITY_DN83270_c0_g1_i1	0.816230812348879	Ovary_mean
TRINITY_DN83270_c0_g2_i1	NA	NA	NA	NA	4.286241384	-13.16881241	1.62E-78	8.07E-76	TRINITY_DN83270_c0_g2_i1	0.877683389438565	Ovary_mean
TRINITY_DN84260_c0_g2_i1	rrad	Chr04	69542809	69542809	0.885118077	-1.653020417	0.002065392	0.012855735	TRINITY_DN84260_c0_g2_i1	0.693104537052492	Ovary_mean
TRINITY_DN84774_c0_g1_i1	Xetrov90008553m	Chr03	81946359	81946359	3.418813528	-1.453242136	0.000207373	0.001677071	TRINITY_DN84774_c0_g1_i1	0.607453663067574	Ovary_mean
TRINITY_DN84979_c0_g1_i1	NA	NA	NA	NA	5.444394634	-2.736790822	9.18E-19	4.55E-17	TRINITY_DN84979_c0_g1_i1	0.334541713448727	Ovary_mean
TRINITY_DN85639_c0_g1_i2	NA	NA	NA	NA	2.951801957	-3.180269208	2.86E-12	7.68E-11	TRINITY_DN85639_c0_g1_i2	0.613175305121063	Ovary_mean
TRINITY_DN85639_c0_g2_i1	NA	NA	NA	NA	0.10696436	-4.195783401	6.27E-06	7.02E-05	TRINITY_DN85639_c0_g2_i1	0.859366619673728	Ovary_mean
TRINITY_DN86263_c0_g1_i1	atf5	Chr07	95470407	95470407	5.276384958	-1.246025956	3.50E-05	0.000336642	TRINITY_DN86263_c0_g1_i1	0.302800908656459	Ovary_mean
TRINITY_DN86297_c0_g2_i1	NA	NA	NA	NA	4.251651297	-1.00198702	0.002867052	0.017047407	TRINITY_DN86297_c0_g2_i1	0.368878925476836	Ovary_mean
TRINITY_DN86402_c1_g1_i1	NA	NA	NA	NA	5.565730805	-1.218035202	8.59E-05	0.00075959	TRINITY_DN86402_c1_g1_i1	0.30290114106336	Ovary_mean
TRINITY_DN86565_c0_g1_i1	NA	NA	NA	NA	4.810483761	-1.551258125	1.84E-07	2.67E-06	TRINITY_DN86565_c0_g1_i1	0.425832418895503	Ovary_mean
TRINITY_DN86639_c0_g1_i1	NA	NA	NA	NA	0.938832981	-1.538243289	0.003649223	0.020888118	TRINITY_DN86639_c0_g1_i1	0.717903949654167	Ovary_mean
TRINITY_DN87009_c0_g2_i1	NA	NA	NA	NA	5.839300205	-3.622655208	7.63E-28	6.67E-26	TRINITY_DN87009_c0_g2_i1	0.549752483997493	Ovary_mean
TRINITY_DN87383_c0_g1_i1	NA	NA	NA	NA	5.921754655	-3.185785508	1.98E-21	1.16E-19	TRINITY_DN87383_c0_g1_i1	0.510979433038977	Ovary_mean
TRINITY_DN878_c0_g1_i1	NA	NA	NA	NA	4.850089806	-1.807219043	2.10E-07	3.03E-06	TRINITY_DN878_c0_g1_i1	0.689200522605171	Ovary_mean
TRINITY_DN89374_c0_g2_i1	NA	NA	NA	NA	3.030402318	-3.649105492	2.73E-15	1.01E-13	TRINITY_DN89374_c0_g2_i1	0.473979777599474	Ovary_mean
TRINITY_DN89464_c0_g1_i1	NA	NA	NA	NA	3.332654667	-1.120960411	0.00291845	0.017302379	TRINITY_DN89464_c0_g1_i1	0.343626517707508	Ovary_mean
TRINITY_DN90058_c0_g2_i2	NA	NA	NA	NA	1.734375615	-2.877673761	5.73E-10	1.18E-08	TRINITY_DN90058_c0_g2_i2	0.597163139736905	Ovary_mean
TRINITY_DN90201_c0_g1_i1	NA	NA	NA	NA	1.633572381	-1.628597738	0.002383916	0.014555018	TRINITY_DN90201_c0_g1_i1	0.59345787567682	Brain_mean
TRINITY_DN91264_c0_g1_i2	csnk1g3	Chr01	160600427	160600427	5.24294991	-3.685362227	4.37E-30	4.23E-28	TRINITY_DN91264_c0_g1_i2	0.628317788464112	Ovary_mean
TRINITY_DN91510_c0_g1_i1	NA	NA	NA	NA	4.863178277	-1.004477334	0.000718543	0.005079702	TRINITY_DN91510_c0_g1_i1	0.34367226519945	Ovary_mean
TRINITY_DN91515_c0_g3_i1	NA	NA	NA	NA	3.838060582	-2.905260326	1.76E-10	3.91E-09	TRINITY_DN91515_c0_g3_i1	0.704626769307865	Ovary_mean
TRINITY_DN91682_c1_g1_i1	NA	NA	NA	NA	2.913239743	-1.263721499	0.00067141	0.004789943	TRINITY_DN91682_c1_g1_i1	0.235442118627224	Ovary_mean
TRINITY_DN91750_c0_g1_i3	rps16	Chr03	42724912	42724912	3.898024943	-2.746089373	3.58E-14	1.18E-12	TRINITY_DN91750_c0_g1_i3	0.456677168161748	Ovary_mean
TRINITY_DN91852_c0_g1_i1	NA	NA	NA	NA	1.369886333	-10.22641091	1.11E-25	8.39E-24	TRINITY_DN91852_c0_g1_i1	0.914554482955401	Ovary_mean
TRINITY_DN91963_c0_g1_i2	NA	NA	NA	NA	5.628441059	-1.40693776	3.44E-06	4.03E-05	TRINITY_DN91963_c0_g1_i2	0.362261804439062	Testis_mean
TRINITY_DN9222_c0_g1_i1	dyrk3	Chr02	65700950	65700950	3.898632362	-10.93332083	4.12E-40	5.94E-38	TRINITY_DN9222_c0_g1_i1	0.906683984310246	Ovary_mean
TRINITY_DN92285_c0_g1_i1	NA	NA	NA	NA	4.638194243	-11.65052315	1.69E-78	8.27E-76	TRINITY_DN92285_c0_g1_i1	0.865061582171299	Ovary_mean
TRINITY_DN92438_c0_g1_i1	NA	NA	NA	NA	5.563935299	-2.19450893	0.004154533	0.023288228	TRINITY_DN92438_c0_g1_i1	0.736012954161413	G31_mean
TRINITY_DN92463_c0_g1_i2	NA	NA	NA	NA	4.439604122	-1.84842253	1.56E-09	3.05E-08	TRINITY_DN92463_c0_g1_i2	0.421953754974921	Ovary_mean
TRINITY_DN92528_c0_g1_i2	NA	NA	NA	NA	0.330659959	-2.111795859	0.000124915	0.001062881	TRINITY_DN92528_c0_g1_i2	0.560813049852221	Brain_mean
TRINITY_DN92573_c0_g1_i1	NA	NA	NA	NA	4.270736409	-1.338750405	1.22E-05	0.000128763	TRINITY_DN92573_c0_g1_i1	0.35162115606071	Ovary_mean
TRINITY_DN92629_c0_g4_i1	NA	NA	NA	NA	3.621465983	-2.775946276	7.95E-10	1.61E-08	TRINITY_DN92629_c0_g4_i1	0.719542327610444	Ovary_mean
TRINITY_DN92751_c0_g1_i1	NA	NA	NA	NA	4.353611509	-2.246937864	7.71E-12	2.00E-10	TRINITY_DN92751_c0_g1_i1	0.390866696116442	Ovary_mean
TRINITY_DN92907_c0_g1_i1	NA	NA	NA	NA	4.579032101	-2.277103707	2.39E-13	7.28E-12	TRINITY_DN92907_c0_g1_i1	0.426771026644727	Ovary_mean
TRINITY_DN92997_c0_g1_i1	NA	NA	NA	NA	7.043518813	-1.506106349	6.84E-06	7.58E-05	TRINITY_DN92997_c0_g1_i1	0.294874067791189	Ovary_mean
TRINITY_DN93157_c0_g1_i1	NA	NA	NA	NA	0.03955362	-1.987838032	0.000874048	0.006035336	TRINITY_DN93157_c0_g1_i1	0.584290905615364	Ovary_mean
TRINITY_DN93157_c0_g4_i1	NA	NA	NA	NA	3.470787714	-2.039088644	9.83E-08	1.49E-06	TRINITY_DN93157_c0_g4_i1	0.399850204929206	Ovary_mean
TRINITY_DN93370_c0_g1_i1	NA	NA	NA	NA	2.119906764	-1.569525225	0.000239971	0.001915239	TRINITY_DN93370_c0_g1_i1	0.314569850023375	G46_F_mean
TRINITY_DN93558_c0_g2_i1	NA	NA	NA	NA	5.167520357	-6.685550727	3.54E-70	1.32E-67	TRINITY_DN93558_c0_g2_i1	0.644594234654805	Ovary_mean
TRINITY_DN93605_c0_g1_i1	NA	NA	NA	NA	0.032886084	-3.050293386	4.14E-06	4.78E-05	TRINITY_DN93605_c0_g1_i1	0.669030809268948	Ovary_mean
TRINITY_DN93647_c0_g1_i1	NA	NA	NA	NA	4.551639085	-1.246371623	5.52E-05	0.000511873	TRINITY_DN93647_c0_g1_i1	0.327446485626673	Ovary_mean
TRINITY_DN93756_c0_g2_i1	NA	NA	NA	NA	2.131122339	-1.247144186	0.002314164	0.014177736	TRINITY_DN93756_c0_g2_i1	0.22383456666448	G43_F_mean
TRINITY_DN94143_c0_g2_i1	NA	NA	NA	NA	1.785027123	-1.701809665	0.000364652	0.002793239	TRINITY_DN94143_c0_g2_i1	0.638060023356559	Ovary_mean
TRINITY_DN94293_c0_g1_i1	NA	NA	NA	NA	3.640435932	-1.882958281	2.79E-07	3.93E-06	TRINITY_DN94293_c0_g1_i1	0.330437726732374	Ovary_mean
TRINITY_DN94938_c0_g2_i1	NA	NA	NA	NA	0.549743088	-3.7950897	9.67E-10	1.93E-08	TRINITY_DN94938_c0_g2_i1	0.74548121594119	Ovary_mean
TRINITY_DN95619_c0_g1_i1	NA	NA	NA	NA	1.208234294	-1.941949624	9.33E-05	0.000818421	TRINITY_DN95619_c0_g1_i1	0.536689350217512	Ovary_mean
TRINITY_DN95685_c0_g1_i1	NA	NA	NA	NA	4.506795451	-3.926585672	9.67E-30	9.10E-28	TRINITY_DN95685_c0_g1_i1	0.596816179606418	Ovary_mean
TRINITY_DN95685_c0_g2_i1	NA	NA	NA	NA	0.433509641	-4.537651236	3.24E-07	4.53E-06	TRINITY_DN95685_c0_g2_i1	0.678727635525806	Ovary_mean
TRINITY_DN95726_c0_g2_i1	gcm1	Chr05	114278468	114278468	7.897977539	-1.295495199	0.003469506	0.020026137	TRINITY_DN95726_c0_g2_i1	0.180288460411266	Ovary_mean
TRINITY_DN95890_c0_g1_i1	NA	NA	NA	NA	4.925081231	-6.835551662	3.13E-53	6.51E-51	TRINITY_DN95890_c0_g1_i1	0.682672379110245	Ovary_mean
TRINITY_DN95955_c0_g1_i1	colq-like	Chr06	80429440	80429440	5.819318422	-3.108740249	2.15E-22	1.36E-20	TRINITY_DN95955_c0_g1_i1	0.434932961203554	Ovary_mean
TRINITY_DN96008_c0_g1_i1	NA	NA	NA	NA	4.501479653	-5.509868152	2.69E-48	4.86E-46	TRINITY_DN96008_c0_g1_i1	0.721723116590746	Ovary_mean
TRINITY_DN96170_c0_g2_i2	NA	NA	NA	NA	4.028439563	-1.37936762	1.97E-05	0.000200325	TRINITY_DN96170_c0_g2_i2	0.265122811109576	Ovary_mean
TRINITY_DN96200_c0_g1_i1	NA	NA	NA	NA	1.797694977	-2.142606193	1.95E-06	2.40E-05	TRINITY_DN96200_c0_g1_i1	0.558846726720708	Ovary_mean
TRINITY_DN96300_c0_g1_i2	NA	NA	NA	NA	0.960747666	-1.965082691	0.002174262	0.013452809	TRINITY_DN96300_c0_g1_i2	0.520778216144315	Brain_mean
