ID	A10FB	A10MB	A12FB	A15FB	A15MB	A16FB	A16MB	A17FB	A17MB	A8MB
TRINITY_DN75188_c0_g1_i1	7.00507	7	14.0109	10.0149	11.0095	28	12.152	39.0467	12.0255	11.0323
TRINITY_DN46371_c0_g2_i1	4.63203	0	1.53666	1.53081	1.52598	0	0	3.01151	1	1
TRINITY_DN86938_c1_g3_i3	52	40	16	26	38	26	26	51	40	75
TRINITY_DN87827_c0_g1_i1	93	111	98	60	114	320	167	115	72	73
TRINITY_DN87120_c0_g1_i1	286	309	240	223.455	393	301	158	221	289	303
TRINITY_DN84054_c5_g6_i3	6	7	5	4	17	7	3	5	5	7
TRINITY_DN90470_c2_g3_i1	560	634	632	1102	1150	1300.45	1033.34	932.469	516	593
TRINITY_DN89901_c0_g1_i1	76	112	130	66	189	137	117	88	101	73
TRINITY_DN100550_c0_g1_i1	20.1953	10.121	13.3069	12.0607	35.2756	22.1466	13.5273	14.26	22	28
TRINITY_DN91402_c3_g1_i1	0	1	3	0	0	4	5	2	1	3
TRINITY_DN92215_c0_g2_i1	559	545	456	587	983	745	539	642	624	716
TRINITY_DN85155_c3_g2_i3	295	245	211	220	410	327	232	234	255	287
TRINITY_DN93846_c0_g1_i2	251.984	314	255	213	514	334	220	321	391	310
TRINITY_DN89542_c1_g1_i1	4	4.17475	1	4	24	5.12089	3	4	1.04533	33
TRINITY_DN92089_c3_g2_i1	50	64	81	67	88	76	46	73	78	81
TRINITY_DN78580_c1_g2_i1	5	7	13	4	30	11	16	18	21	18.2849
TRINITY_DN94822_c0_g1_i1	26.3454	18.2713	20.2906	15.2493	27.1514	45.9031	17.2409	21.194	5.08871	16.0984
TRINITY_DN84426_c0_g2_i1	412	425	374	394	712	572	340	372	436	399
TRINITY_DN75524_c0_g1_i4	31	45	42	62	88	47	42	46	47	48
TRINITY_DN21393_c0_g2_i1	0	0	1	0	0	0	0	0	1	0
TRINITY_DN93443_c2_g2_i1	16121	12813	9778	8508	19877	14822	12678	8989	6681	13036
TRINITY_DN87578_c3_g1_i1	13	14	21.7645	11	17	24	14	29	30	17
TRINITY_DN88527_c6_g4_i1	33.8899	40.5471	37.9161	59.3233	66.386	54.0981	44.78	36.3891	62.9002	37.9236
TRINITY_DN28091_c0_g1_i1	4	9	3	9	18	8	1	5	9	8
TRINITY_DN80777_c0_g1_i1	11	4	15	14	1	17	1	15	4	21
TRINITY_DN74218_c0_g1_i1	12.3465	26.5225	12.5232	17.7119	21.9913	13.3707	12.6657	16.7095	14.793	9.33583
TRINITY_DN85985_c6_g7_i2	32.5362	52.4658	51.4647	60.5521	109.675	72.8587	50.3131	87.6817	74.5157	41.7602
TRINITY_DN85336_c0_g1_i1	12500	8618	7172	7440	13845	11169	7109	6820	6027	10707
TRINITY_DN94386_c1_g1_i3	656	754	535	679	1116	1044	615	658	554	822
TRINITY_DN94071_c2_g1_i5	47	60	44	65	101	85	63	52	38	57
TRINITY_DN93455_c0_g1_i1	8	11	10	4	22	7	5	10	9	5
TRINITY_DN91509_c5_g1_i1	200	100	87.6276	36.2697	78	131	138.477	109.605	297.636	61.7795
TRINITY_DN82231_c0_g3_i1	0	3	2	1	8	3	2	3	0	3
TRINITY_DN92637_c1_g2_i1	22	17	9.56207	12	20	25	16	22	11	15
TRINITY_DN89138_c3_g2_i1	37	38	57	36	88	36	39	54	71	45
TRINITY_DN88594_c4_g3_i1	12	7	16	14	10	14	10	24	10	13
TRINITY_DN94254_c0_g2_i1	1376	1352	1755	1816	3176	2171	1200	1683	1980	1982
TRINITY_DN93628_c2_g1_i1	10	12	15	7	19	11	12	18	28	21
TRINITY_DN65113_c0_g2_i1	1	2	3	2	1	3	0	5	2	6
TRINITY_DN88217_c0_g2_i1	18	21	23	33	74	21	9	25	36	13
TRINITY_DN77254_c0_g1_i2	51	91	88	113	182	120	95	107	87	90
TRINITY_DN92135_c5_g1_i1	244	272	196	145	372	286	215	165	289	170
TRINITY_DN87701_c3_g2_i3	18	22.1746	14.089	16	17.0636	21	21.1093	24.1183	11	11.0623
TRINITY_DN85002_c0_g1_i1	348	423	489	472	942	562	459	529	457	465
TRINITY_DN77142_c1_g1_i15	5660	6096	5426	4776	8751	6624	3903	5495	6565	6145
TRINITY_DN55699_c0_g1_i1	37	47	38	28	84	39	35	78	50	30
TRINITY_DN91633_c3_g4_i1	33	32	10.147	21	32.5938	22	12	16.4341	30	12.1699
TRINITY_DN84939_c3_g1_i1	52.8334	36.3245	64.2713	88.2987	103.216	69.219	63.6656	71.7825	56.8323	76.3146
TRINITY_DN93535_c1_g2_i2	1102	1059.47	669.975	658.987	1468.99	1101	661.243	714.91	1083	791.832
TRINITY_DN74862_c0_g1_i1	40	40	42	52	113	41	41.3807	67	65	81
TRINITY_DN88463_c4_g1_i1	271.789	327.516	219.858	315.92	549.408	469.834	237.745	319.682	293	349.893
TRINITY_DN89807_c0_g2_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN85147_c0_g1_i1	1484.7	1542.59	1334.82	1284.41	2541.99	1964.93	1557.92	1449.83	1742.67	1208.41
TRINITY_DN81235_c4_g1_i1	365	612	360	319	578	540	456	438	413	434
TRINITY_DN72779_c0_g2_i1	45	53	39	22	67	84	61	52	57	53
TRINITY_DN89720_c5_g1_i1	126.379	111.305	108.498	93.3536	213.627	134.369	115.529	130.386	154.415	160.105
TRINITY_DN93793_c0_g1_i1	174	163	257	249	561	231	148	332	387	243
TRINITY_DN81297_c0_g1_i1	359.304	334.108	579.268	402.516	874.685	331.567	207.408	728.456	520.95	650.806
TRINITY_DN91507_c0_g2_i1	418	616	593	767	1302	759	572	634	628	547
TRINITY_DN92314_c0_g2_i1	7.10982	3.04208	6.08197	10.1109	15.1581	10.1749	5.04366	4.0403	7.10924	2.01289
TRINITY_DN82100_c2_g1_i2	55	39	67	62	130	57	37	65	65	42
TRINITY_DN85446_c1_g1_i1	23	43.0026	21	17.0017	26	37	32	39	13.0014	23
TRINITY_DN78730_c1_g1_i2	9.35275	18.3942	12.2336	18.4835	24.6669	19.6271	12.8992	13.2218	10.1608	16.389
TRINITY_DN82792_c2_g1_i5	11.7424	2.6159	7.65931	6.67992	11.3892	19.5153	19.5529	13.6897	10.3471	8.77875
TRINITY_DN76210_c0_g1_i1	6	24	6	2	0	2	3	0	1	0
TRINITY_DN87022_c1_g3_i1	290.44	329	442	375	859	596	352.409	596.582	509	232
TRINITY_DN87384_c4_g1_i1	219.379	201.895	240.641	226.93	210.404	221.567	124.304	116.056	262.46	230.227
TRINITY_DN89323_c1_g3_i1	168.526	115.515	135.521	130.385	246.083	133.442	105.414	140.052	107.808	135.945
TRINITY_DN92884_c8_g2_i1	5.76721	7	9	8.01731	10.0501	16.5749	7	14.6569	5	9.51365
TRINITY_DN91876_c4_g2_i1	74	57	71	38	58	52	50	78	58	88
TRINITY_DN93557_c1_g2_i1	25	38	23	71	62.1997	30.0683	21	33.119	51	36.21
TRINITY_DN90235_c0_g1_i4	1533.88	1651.99	2077.25	1774.78	3577.1	1704.87	1218.31	2422.76	2773.17	1775.57
TRINITY_DN68140_c0_g3_i1	0	2	5	1	4	3	1	1	4	5
TRINITY_DN89315_c0_g2_i1	5.01257	6.01974	2.01517	1.0029	19.0694	1.00467	2.00235	0	6.01801	13.0382
TRINITY_DN93905_c2_g1_i1	20	14	22	15	37	28	9	17	21	27
TRINITY_DN94230_c4_g2_i1	131.857	138.909	84.3781	201.558	316.232	81.1006	53.682	106	234.511	213.95
TRINITY_DN72753_c0_g1_i1	2	4	4	4	8	2	4	11	2	4
TRINITY_DN91139_c3_g2_i1	0	0	0	1	0	0	0	1	0	0
TRINITY_DN92724_c8_g1_i1	10.185	18.3298	22.1618	28.2725	36.863	15.3585	14.1013	21.3921	18.1832	43.8853
TRINITY_DN87037_c3_g1_i1	811	1500	774	743	1972	1340	1143	817	1208	833
TRINITY_DN88939_c3_g1_i1	171.658	226.513	187.58	242.073	386.531	293.188	235.968	275.747	210.098	215.777
TRINITY_DN82396_c1_g6_i1	6.67352	9	12.3328	14.7152	16.6439	17.0649	18.816	13.9186	11.3215	3.22714
TRINITY_DN91916_c0_g8_i1	11.1653	16	13	14	17.5641	26	15.6684	25	19.5071	21
TRINITY_DN78368_c0_g1_i2	121.732	140.03	93.4542	97.4768	172.3	135.995	105.84	106.395	143.841	88.0523
TRINITY_DN82804_c0_g1_i2	362	351	353	277	703	427	232	352	531	520
TRINITY_DN77444_c2_g5_i1	35	11	14	13	32	29	6	24	29	17
TRINITY_DN75790_c0_g1_i1	31	33	50	34	63	42	25	46	49	39
TRINITY_DN2518_c0_g2_i1	12	11	14	13	31	10	7	18	6	16
TRINITY_DN93454_c1_g3_i1	60.3885	73.4795	62.8673	72.6556	71.3614	61.2333	59.3412	59.0255	62.5204	64.195
TRINITY_DN90965_c0_g1_i1	73	80.6417	102.698	84	127.371	85	89	108	94	109.41
TRINITY_DN83932_c1_g2_i1	95.6398	111.431	128.721	99.9229	192.32	147	67	120	153.759	141.819
TRINITY_DN73974_c0_g2_i1	22.6504	7.61795	14	24	21	43	22	15	11	32.7841
TRINITY_DN77524_c0_g2_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN71639_c0_g1_i1	2270	2438	1962	2065	3669	3241	1996	2515	2286	1843
TRINITY_DN12009_c0_g2_i1	0	0	0	0	0	0	0	1	0	0
TRINITY_DN81469_c0_g3_i2	75.5187	76.7719	107.691	97.2319	180.919	103.934	78.9234	108.623	113.656	87.3954
TRINITY_DN67767_c1_g2_i1	0	38.9794	0	0	13.3566	23.9985	0	0	0	0
TRINITY_DN76201_c0_g1_i1	9	9	8	5	21	8	9	8	4	8
TRINITY_DN82297_c1_g1_i1	27	44	71	98	137	46	31	93	74	50
TRINITY_DN74244_c0_g1_i1	8	15	9	12	46	10	15	19	19	19
TRINITY_DN71744_c0_g1_i1	24	26	16	17	36	37	20	25	28	21
TRINITY_DN89588_c0_g8_i2	313	265	488	643	817	680	378	414	264	553
TRINITY_DN78289_c0_g2_i2	74	109	70	65	90	82	58	98	103	77
TRINITY_DN74154_c0_g1_i1	52.1352	27.0062	30.6512	39.5248	168.159	38.5898	72.3463	59.9856	33.015	25.9151
TRINITY_DN82941_c12_g1_i2	111.959	122.383	117.355	82.1905	150.482	167.943	125.938	113.741	82.1947	119.464
TRINITY_DN86857_c2_g2_i2	251	232	274	249	507	403	233	250	331	224
TRINITY_DN63276_c0_g1_i1	8.10321	23.3157	36.1801	30.6887	76.0753	36.562	23.0976	17.303	34.1304	39.6507
TRINITY_DN67617_c0_g1_i2	82	74	130	137	273	162	101	94	81	116
TRINITY_DN93754_c0_g2_i1	256	183	227	182	325	218	189	256	256	270
TRINITY_DN80667_c0_g2_i1	26	31	44	18	29	41	36	51	27	20
TRINITY_DN66634_c0_g1_i1	19	29	25	48	45	42	18	28	22	18
TRINITY_DN88621_c4_g1_i1	14.9424	15.5774	11.6367	4.43031	11.7656	12.5428	5.18994	8.89143	23.9807	17
TRINITY_DN92415_c4_g1_i1	90.4331	78.6685	97.1771	90.5121	169.812	103.319	86.6729	105.472	88.5828	102.17
TRINITY_DN89112_c1_g1_i1	450	497	398	367	810	679	436	446	361	435
TRINITY_DN90969_c0_g1_i1	97	131	83	108	251	139	93	132	141	124
TRINITY_DN88878_c0_g2_i1	20	39	40	47	87.1634	31.1392	21	36	49.3141	36
TRINITY_DN90264_c3_g1_i1	38	42	52	58	89	56	57	38	29	47
TRINITY_DN90216_c2_g3_i2	121.38	92.0177	139.622	94.3012	312.678	224.925	120.631	182.67	128.138	77.1182
TRINITY_DN87247_c2_g2_i4	34	51	62	47	76	65	39	67	56	66
TRINITY_DN85873_c0_g2_i1	40.4853	85.5658	76	38.9384	158.505	87.5241	64.2101	71.2782	95.0036	17.187
TRINITY_DN44266_c0_g2_i1	2	2	0	1	1	0	6	0	0	0
TRINITY_DN88368_c0_g1_i2	85	114	112	111	213	154	115	137	91	102
TRINITY_DN87452_c0_g1_i1	721	707	564	470	847	1194	708	668	396	498
TRINITY_DN88768_c3_g1_i1	5.11242	3.06345	4.08688	2.02887	12.1479	7.07852	9.23767	8.05687	7.12735	9.13384
TRINITY_DN83164_c0_g1_i3	290	370	300	285	735	413	318	449	385	148
TRINITY_DN87698_c1_g1_i2	77.2095	103.202	87.3455	66.8813	99.5543	95.1	44.8084	89.9397	87.4472	63.4792
TRINITY_DN49540_c0_g1_i1	4.16785	9.8024	4.31214	5.35071	2.09001	11.1481	10.2388	17.1169	4.25787	14.8081
TRINITY_DN20531_c0_g1_i1	8.19255	2.43041	16.0847	7.80906	14.9259	7.4076	1.32995	2.46869	5.08832	6.35602
TRINITY_DN83327_c2_g3_i1	48	66	57	107	145	49	33	64	76	58
TRINITY_DN84173_c2_g1_i4	222	231	220	187	327	319	136	209	339	230
TRINITY_DN82126_c0_g4_i1	601.394	456.324	493.592	322.914	766.128	701.017	568.349	897.885	508.253	520.799
TRINITY_DN82641_c3_g2_i1	18	22	37	38	43	21	17	27	27	37
TRINITY_DN90203_c0_g3_i4	942	1082	802	697	1667	1550	937	458	873	1005
TRINITY_DN68055_c0_g2_i1	59	86	74	66	166	65	54	50	119	107
TRINITY_DN81940_c1_g2_i1	26253	25018	17140	15829	34100	27911	21881	16015	11612	18080
TRINITY_DN83922_c0_g2_i2	73	102	115	74	133	132	63	192	142	159
TRINITY_DN92129_c0_g2_i2	95	75	78	78	177	89	66	88	137	121
TRINITY_DN94074_c2_g4_i3	27	64	105	91	181	45	60	123	93	90
TRINITY_DN73660_c0_g1_i1	26	34	21	26	70	50	39	28	33	19
TRINITY_DN84292_c5_g1_i1	38.6519	38	58	47	82	61.7311	33.7619	48	48	48.8098
TRINITY_DN82308_c3_g1_i2	18.0534	24.0961	9.05876	24.094	57.8283	30.0507	27.0638	16.1679	35.3619	38.7948
TRINITY_DN88836_c1_g2_i2	57	42	30	66	145	51	43	39	35	93
TRINITY_DN92363_c6_g8_i2	94	88	65.9441	75	145	128	86	91	78	73
TRINITY_DN81582_c0_g1_i1	71.0688	9	12.0083	14	69	28.0189	15	27	11	161
TRINITY_DN100444_c0_g1_i1	5	2	6	250	4	7	3	2	4	156
TRINITY_DN69851_c1_g1_i1	9.09308	7.06376	6.04978	11.1104	12.1909	11.0862	7.05211	12.0989	6.03989	6.03101
TRINITY_DN62045_c0_g1_i1	2	2	2	0	2	3	3	3	0	3
TRINITY_DN89446_c1_g4_i1	80.6234	83.6366	125.129	92.3046	110.496	167.7	68.5303	110.205	161.548	114.607
TRINITY_DN83785_c0_g1_i7	58	47	48	31	56	58	35	55	62	73
TRINITY_DN81141_c4_g7_i1	774.795	729.011	874.431	753.203	1251.49	1012.88	629.497	865.313	940.075	772.243
TRINITY_DN94126_c2_g3_i2	461	578	489	434	802	643	408	770	547	493
TRINITY_DN52590_c0_g1_i1	22.5231	8.4388	8	26.4445	1	32	6	33	3	8.04488
TRINITY_DN76549_c3_g1_i1	26	5.52499	28	15	19	21	10	9	7	24
TRINITY_DN93409_c0_g1_i1	1016	1075	1160	1455	2699	1307	1053	1041	996	1691
TRINITY_DN79255_c0_g1_i1	845	869	664	579	2312	1097	724	674	575	608
TRINITY_DN61856_c0_g1_i1	0	7	6	6.0108	0	17	0	0	0	3
TRINITY_DN60407_c0_g1_i1	29	11	17.3764	25.9759	65	12.0958	29	34.1262	37	25
TRINITY_DN68502_c0_g1_i1	149.572	142.682	185.022	123.64	269.072	182.227	94.9687	196.208	234.566	171.083
TRINITY_DN87031_c0_g1_i2	39	57	54	43	63	46	41	72	51	44
TRINITY_DN78018_c0_g1_i1	5466	6457	4944	4120	8082	7837	6404	6055	5579	4522
TRINITY_DN71714_c0_g2_i1	6	5	19	13	20	27	18	9	14	10
TRINITY_DN71329_c0_g1_i1	9	17	19	19	21	21	9	24	11	15
TRINITY_DN90722_c0_g5_i3	544.182	549	495.549	616.873	1174.58	643	642	603.423	501.524	524.376
TRINITY_DN92277_c0_g2_i2	177	176	172	147	362	257	142	173	195	211
TRINITY_DN66102_c0_g1_i1	14	6	25	25	29	30	23	26	13	33
TRINITY_DN92585_c0_g1_i1	18	5	31	8	132	50	9	46	35	30
TRINITY_DN93585_c1_g4_i1	185.562	227.104	144.155	133.871	309.294	280.485	137.693	169.909	204.615	185.016
TRINITY_DN32672_c0_g1_i1	2	3.02584	1	2	1	5	2	5	4	1
TRINITY_DN79609_c0_g3_i1	58	60	85	35	115	61	40	81	124	69
TRINITY_DN90881_c0_g2_i1	22	0	0	19	8.41466	35.9996	0.00421643	12.6818	0	10.5841
TRINITY_DN90344_c0_g2_i3	336	329	205	271	438	453	246	329	409	316
TRINITY_DN90858_c2_g2_i2	76	70	86	70	178	92	87	104	66	89
TRINITY_DN81469_c0_g2_i1	13.214	25.1089	30.2788	22.9773	48.5973	37.2029	17	42	36.6752	20.0434
TRINITY_DN89325_c0_g1_i1	17	15	20	19.4591	42	35	19.5497	23	39	16
TRINITY_DN89357_c0_g1_i1	35	14	19	18	32	24	17	30	17	24
TRINITY_DN62371_c0_g1_i1	37.8024	21.6353	17.7824	34.7778	47.3067	32.8401	26.109	42.0772	24.5238	38.4285
TRINITY_DN661_c0_g1_i1	50	29	29	57	76	30	48	50	61	20
TRINITY_DN83034_c5_g2_i1	102.126	78.9919	108.875	83.0533	159.332	68.1966	82.716	119.341	99.1718	84.4608
TRINITY_DN65284_c0_g1_i2	68	96	81	86	189	100	108	106	87	107
TRINITY_DN91878_c4_g1_i1	45.2995	47.8429	73	73.4879	137.258	69.4126	37.2706	79.4123	75.8705	46.8016
TRINITY_DN86578_c2_g1_i2	885	975	983	975	1594	1117.08	736	1257	1435	1130
TRINITY_DN94559_c0_g1_i1	856	1610	591	882	8867	1061	2387.5	2543	7047.98	2442
TRINITY_DN110910_c0_g1_i1	53	4	106	26	0	1	0	85	0	3
TRINITY_DN72052_c2_g1_i1	9	21	12	5	27	26	18	26	22	19
TRINITY_DN81094_c0_g1_i2	124.338	139.509	152.399	95.4849	203.731	144.153	110.621	98.2512	87.0536	125.843
TRINITY_DN83308_c6_g1_i1	167.05	234.256	219.66	321.149	476.689	401.246	276.744	285.954	237.462	157.777
TRINITY_DN84970_c1_g1_i1	38	57.3884	38.2701	49	69.4158	52	47.1288	53	44.2545	92.3476
TRINITY_DN86340_c4_g3_i2	24	18	40	49	40	55	47	50	28	25
TRINITY_DN83087_c7_g1_i1	73.7366	54.2882	82.5789	45.3199	66.0265	86.5971	29.8312	41	76.0413	58
TRINITY_DN91227_c0_g1_i9	46	29	233	88	108	66	38	145	145	58
TRINITY_DN87145_c2_g3_i4	168.363	179.034	138.823	166.878	416.217	222.857	173.933	197.475	181.77	237.866
TRINITY_DN81156_c0_g3_i1	13	14	13	11	115	23	14	20	17	76
TRINITY_DN88299_c6_g2_i1	59	50	28	47	90	54	48	34	52	52
TRINITY_DN84333_c8_g2_i1	24	38	24	20	53	46	23	34	30	28
TRINITY_DN76927_c0_g1_i1	28	47	33	38	52	58	50	31	17	25
TRINITY_DN74405_c0_g1_i2	26	24	42	42	51	37	28	35	27	30
TRINITY_DN93059_c0_g1_i1	53	42	63	66	34	113	37	78	51	59
TRINITY_DN93179_c4_g2_i2	1048	875	1280	1224	1831	1770	868	1425	1621	1237
TRINITY_DN78911_c2_g1_i1	26	38	42	47	64	50	31	56	35	42
TRINITY_DN116592_c0_g3_i1	11	48.3333	23.3651	16.5682	44.3333	14.5714	20.8	15.3	24	36
TRINITY_DN20378_c0_g1_i1	1	1	1	0	5	0	9	1	2	5
TRINITY_DN86680_c2_g3_i3	26.1934	42.9278	48	62.7365	85.7328	40.9006	37.5172	72	64.7152	75
TRINITY_DN12540_c0_g1_i1	0	0	0	0	2	0	0	1	0	0
TRINITY_DN76619_c0_g1_i1	328	320	221	280	555	445	308	319	270	288
TRINITY_DN47438_c0_g2_i1	13	20	7	55	33	4	16	12	10	16
TRINITY_DN91132_c0_g1_i1	0	0	0	0	0	1	0	0	0	0
TRINITY_DN90512_c0_g2_i2	210	220	145	191	303	251	163	233	213.328	217.368
TRINITY_DN91448_c0_g2_i1	148.331	176.806	139.144	159.634	288.261	223.038	185.1	153.723	155.99	194.179
TRINITY_DN38268_c0_g1_i1	5	3	3	1	4	7	0	1	4	4
TRINITY_DN89639_c3_g1_i1	25	31	28	29	35	37	30	45	18	16
TRINITY_DN62063_c0_g2_i1	17	38	50	85	144	9	79	28	30	31
TRINITY_DN70102_c0_g1_i1	11.6583	10.5668	13.6261	7.94311	3.84076	15.5369	9.336	6.4757	13.293	15.535
TRINITY_DN94627_c3_g2_i2	83	71	56	47	109	71	115	71	74	133
TRINITY_DN65480_c0_g1_i1	74.4935	79.6181	103.671	68.4392	123.85	138	73.2643	133.912	119.921	117
TRINITY_DN89060_c2_g3_i1	1	0	10	4	4	2	8	1	2	9
TRINITY_DN94092_c2_g2_i1	0	0	0	1	0	0	0	0	0	0
TRINITY_DN81571_c1_g3_i1	428.774	326.632	370.275	307.932	625.856	456.619	184.838	320.684	559.928	435.958
TRINITY_DN84608_c8_g4_i1	24.2985	19.1449	16.1331	19.1245	22.2136	30.1805	24.1274	24.1071	13.0781	16.0728
TRINITY_DN78485_c0_g1_i4	49.2823	48	50	67	82.231	53.248	62	78	56	32.2626
TRINITY_DN75023_c1_g1_i1	72	81	94	84	145	115	60	119	117	101
TRINITY_DN74102_c0_g2_i6	20	17	13	16	30	31	11	17	22	11
TRINITY_DN94612_c6_g2_i2	155.75	191.466	241.432	190.736	403.508	252.369	174.73	306.037	317.854	238.32
TRINITY_DN88630_c0_g1_i5	16	23	33	20	58	54	17	31	37	47
TRINITY_DN89807_c0_g1_i1	6.00676	4.01257	8.01001	1.00054	5.00729	0	7.00621	4.00422	10.0141	2.00213
TRINITY_DN92339_c0_g3_i1	19	31	39	46	94	38	50	49	27	23
TRINITY_DN79046_c0_g1_i1	114.479	103.921	152.53	109.365	163.803	166.381	73.7703	166.217	172.824	133.211
TRINITY_DN94476_c0_g1_i1	8	4	6	7	11	15	14	15	4	11
TRINITY_DN92223_c4_g1_i1	396	479	348	347	656	603	326	574	457	419
TRINITY_DN84692_c0_g1_i2	65	195	203	150	338	259	187	200	179	106
TRINITY_DN92479_c3_g11_i1	77.4341	87.0463	48.306	91	94.664	78	71.2269	62.9966	83.1133	52.017
TRINITY_DN84399_c0_g1_i1	20	29	20	12	46	22	16	21	29	25
TRINITY_DN54038_c0_g1_i1	93	74	74	99	134	111	63	112	104	87
TRINITY_DN90028_c7_g1_i1	154	126	97	74	171	149	91	120	174.512	133
TRINITY_DN82641_c4_g2_i3	66	49	71	53.035	91.1412	67	35.0495	61	48.404	70.0427
TRINITY_DN84509_c0_g1_i1	30	35	43	18	86	64	29	62	30	50
TRINITY_DN91973_c2_g2_i1	52	75	54	68	120	93	53	44	30	53
TRINITY_DN60361_c0_g1_i1	0	13.029	27.3685	14.6198	16.2316	5.47747	15.6425	11.9366	6.2601	36.3364
TRINITY_DN94199_c3_g4_i1	18.4345	11.288	9.05466	27.0306	34.5321	16.5413	16.5791	33.5742	25.9744	12.2583
TRINITY_DN62707_c0_g1_i1	12	11	11	13	27	32	11	16	12	14
TRINITY_DN90075_c2_g1_i2	159	150	167	153	290	109	125	133	131	201
TRINITY_DN78771_c0_g1_i1	1028	927	855	836	1362	1366	879	964	734	938
TRINITY_DN71028_c0_g1_i1	4	1	3	1	2	2	0	2	0	5
TRINITY_DN92206_c2_g1_i1	203.272	62.9922	57.8442	98	117	67.5817	39.1349	63.2457	37.3104	122.255
TRINITY_DN88204_c1_g1_i3	113	114.269	128	141.65	204.866	113.227	130.034	177.637	122.243	160.099
TRINITY_DN83361_c0_g1_i1	78	117	75	71	135	118	68	57	53	81
TRINITY_DN69830_c0_g1_i1	9	3	9	4	4	10	9	10	8	6
TRINITY_DN80542_c0_g1_i1	10	16	18	11	16	23	21	25	4	6
TRINITY_DN60222_c0_g1_i1	22.0971	30	24	23	61.3355	35	15.1138	26	33.3254	21.1132
TRINITY_DN93069_c1_g1_i1	90	97	134	119	218	136	129	117	78	106
TRINITY_DN88402_c4_g3_i1	73	81	82	70	107	107	51	120	96	63
TRINITY_DN68223_c0_g2_i1	85.4385	104.319	126.046	135.711	207.601	144.023	95.0578	152.029	115.446	111.316
TRINITY_DN79646_c2_g2_i1	214	215	199	177	268	264	334	201	209	211
TRINITY_DN82332_c0_g1_i1	249	267	247	263	531	403	301	292	281	315
TRINITY_DN24160_c0_g1_i1	0	2	0	2	3	0	1	0	0	0
TRINITY_DN93297_c0_g2_i5	182	196	224	188	569	230	165	229	314	184
TRINITY_DN83245_c1_g1_i1	104	91	123	81	176	139	107	167	129	101
TRINITY_DN90805_c10_g8_i1	15	17	9	27	31	20	10	20	21	19.1409
TRINITY_DN73361_c0_g1_i1	19	25	30	22	39	22	15	18	21	12
TRINITY_DN87338_c1_g1_i2	62	88	80	97	124	75	128	106	73	73
TRINITY_DN94306_c0_g3_i4	94.9108	111.542	127.237	131.05	163.342	133.669	84.2095	139.296	174.954	150.392
TRINITY_DN87250_c2_g1_i1	11559	11840	12183	7623	17424	17747	10651	10858	7524	9671
TRINITY_DN89334_c3_g1_i1	57	53	82	100	84	70	59	82	68	84
TRINITY_DN86324_c3_g1_i4	483.23	483	451.44	450	770	735	458.374	594	500	535.207
TRINITY_DN77848_c0_g1_i1	34	35	57	65	186	65	34	83	47	162
TRINITY_DN55539_c0_g1_i1	7	4	15	1	4	6	1	9	5	7
TRINITY_DN94225_c2_g1_i8	65.1629	73.0236	84.9035	94.2475	161.158	125.898	101	70	85.0432	114.029
TRINITY_DN90299_c0_g1_i1	27	34.5309	52	40.3063	57.5363	63	42	59	52	52
TRINITY_DN80961_c2_g1_i3	124	104	82	86	138	214	127	127	88	77
TRINITY_DN92896_c0_g1_i1	3	1	2	0	0	2	0	0	0	1
TRINITY_DN69531_c0_g1_i1	35	30	27	29	34	43	19	37	44	37
TRINITY_DN65802_c0_g1_i1	9	23	13	11	30	30	30	17	24	17
TRINITY_DN79918_c4_g4_i1	59.021	73.8009	73.2832	77.3537	155.813	96.4772	74.7389	125.284	78.3728	71.7639
TRINITY_DN90565_c5_g1_i4	532.965	231.935	204.906	391	379.955	616	176.972	4.23085	1.19048	2.28194
TRINITY_DN73179_c1_g1_i1	190	168	101	128	184	229	157	199	129	165
TRINITY_DN94021_c2_g2_i1	14	21	16	17	51	25	19	24	14	17
TRINITY_DN90474_c0_g1_i4	199	283	120	196	379	181	113	115	126	200
TRINITY_DN38007_c0_g2_i1	3	0	0	3	2	3	0	1	1	1
TRINITY_DN90132_c2_g1_i2	424	394	280	308	564	395	266	348	373	387
TRINITY_DN91937_c1_g2_i1	31	0	21	0	134	46	74	31	0	0
TRINITY_DN91719_c2_g1_i2	55	44	48	55	86	65	64	47	48	36
TRINITY_DN88427_c3_g5_i2	26.7031	27	29	21.6964	26.2118	38	11.5451	22.0918	27	45.4398
TRINITY_DN58081_c0_g5_i1	13	14	22	17	57	15	16	26	32	21
TRINITY_DN80881_c1_g1_i3	90	108	126	90	189	141	63	154	126	115
TRINITY_DN87072_c1_g1_i1	293.775	263.995	288.655	296	554.133	393.646	220.789	306.375	243	322.019
TRINITY_DN91105_c1_g1_i2	364	408	385	301	621	369	324	515	484	435
TRINITY_DN94471_c1_g1_i3	49	80	51	52	88	80	80	78	50	52
TRINITY_DN88980_c3_g3_i2	34	35	32	12	55	25	15	60	42	25
TRINITY_DN81803_c1_g1_i1	474	494	871	712	832	559	817	992	815	771
TRINITY_DN78151_c0_g1_i3	0	0	0	0	1	0	0	0	1	0
TRINITY_DN77466_c0_g1_i1	9.28645	10.0362	6.12966	13.372	37.7041	12.2286	10.2978	24.5704	5.06889	20.6434
