gid	gname	chr	logFC.XY46.XX46	tau	tissue	bias
TRINITY_DN132565_c0_g2_i5	NA	NA	0.05898647	0.578393417	Brain_mean	unbias
TRINITY_DN132565_c0_g5_i4	hmx2	Chr07	-0.661288733	0.75052651	Brain_mean	unbias
TRINITY_DN132566_c3_g3_i1	NA	NA	-0.013660058	0.744620925	Brain_mean	unbias
TRINITY_DN132566_c3_g5_i1	NA	NA	0.508970812	0.22254888	G46_M_mean	unbias
TRINITY_DN132567_c2_g1_i3	NA	NA	-0.575853216	0.306998688	Testis_mean	unbias
TRINITY_DN132568_c0_g1_i6	NA	NA	0.475477212	0.739065756	Brain_mean	unbias
TRINITY_DN132569_c1_g4_i1	NA	NA	0.343161331	0.407742796	Brain_mean	unbias
TRINITY_DN132570_c8_g1_i3	NA	NA	-0.68356294	0.261022808	Ovary_mean	unbias
TRINITY_DN132570_c8_g2_i4	malsu1	Chr06	1.231826272	0.569616932	G23_mean	unbias
TRINITY_DN132573_c0_g1_i1	NA	NA	0.658835899	0.357528328	Testis_mean	unbias
TRINITY_DN132574_c2_g1_i2	LOC100487453-like	Chr01	-0.005372311	0.415595732	Brain_mean	unbias
TRINITY_DN132577_c1_g1_i2	NA	NA	-0.728110388	0.463543396	G46_F_mean	unbias
TRINITY_DN132577_c1_g2_i1	NA	NA	-0.008172352	0.52902337	Brain_mean	unbias
TRINITY_DN132579_c1_g1_i1	LOC101731830	Chr10	-0.126584676	0.228322851	G23_mean	unbias
TRINITY_DN132580_c3_g2_i1	LOC101732514	scaffold_222	-0.615396894	0.318639018	Ovary_mean	unbias
TRINITY_DN132580_c3_g3_i1	NA	NA	0.720852485	0.56514733	Liver_mean	unbias
TRINITY_DN132582_c1_g2_i4	NA	NA	0.395513972	0.570785185	Brain_mean	unbias
TRINITY_DN132584_c1_g1_i5	dctn6	Chr01	-0.246523982	0.250562281	Ovary_mean	unbias
TRINITY_DN132587_c0_g1_i1	ovol2	Chr05	0.840599258	0.540475431	Brain_mean	unbias
TRINITY_DN132588_c3_g1_i1	tmem2	Chr01	-0.665538924	0.187162007	G23_mean	unbias
TRINITY_DN132589_c1_g1_i6	NA	NA	0.483770808	0.417044426	Brain_mean	unbias
TRINITY_DN132591_c7_g1_i4	NA	NA	-0.268075477	0.424690721	G23_mean	unbias
TRINITY_DN132593_c0_g1_i1	LOC100496507	scaffold_3869	-0.269342136	0.6298294	Brain_mean	unbias
TRINITY_DN132594_c5_g3_i1	med21	scaffold_3413	0.804095906	0.270358205	Brain_mean	unbias
TRINITY_DN132595_c0_g1_i1	NA	NA	0.705641807	0.316982545	G46_M_mean	unbias
TRINITY_DN132597_c4_g2_i2	pde6d	Chr05	-0.21519977	0.106999096	Testis_mean	unbias
TRINITY_DN132599_c0_g1_i3	atg4b	Chr05	-0.669263175	0.334100823	Brain_mean	unbias
TRINITY_DN132600_c0_g1_i3	NA	NA	0.394209047	0.14109898	G46_M_mean	unbias
TRINITY_DN132600_c0_g8_i1	NA	NA	0.433624405	0.074499884	Testis_mean	unbias
TRINITY_DN132602_c1_g1_i2	NA	NA	-0.299037675	0.285251149	Ovary_mean	unbias
TRINITY_DN132603_c3_g2_i1	NA	NA	0.172153123	0.431734675	G27_mean	unbias
TRINITY_DN132603_c6_g1_i1	clcn3	Chr01	-0.566988607	0.329593067	G23_mean	unbias
TRINITY_DN132603_c7_g1_i2	NA	NA	-0.00071009	0.685391959	G46_F_mean	unbias
TRINITY_DN132606_c0_g1_i1	NA	NA	0.66766282	0.234080778	G46_M_mean	unbias
TRINITY_DN132606_c2_g1_i2	NA	NA	0.633603406	0.145961877	G43_M_mean	unbias
TRINITY_DN132607_c2_g3_i1	NA	NA	0.836237431	0.464190264	Brain_mean	unbias
TRINITY_DN132608_c1_g3_i1	LOC496670	Chr03	0.145589674	0.238320971	G43_M_mean	unbias
TRINITY_DN132608_c2_g3_i1	NA	NA	0.652374099	0.239567079	G43_M_mean	unbias
TRINITY_DN132609_c0_g1_i7	NA	NA	0.327533558	0.47011708	G46_M_mean	unbias
TRINITY_DN132609_c0_g2_i16	sfswap	Chr01	0.058958372	0.419705628	G43_F_mean	unbias
TRINITY_DN132609_c0_g3_i1	NA	NA	0.103399349	0.452914257	G46_F_mean	unbias
TRINITY_DN132610_c3_g1_i1	NA	NA	0.264860072	0.234173814	Liver_mean	unbias
TRINITY_DN132610_c3_g2_i2	NA	NA	0.288024585	0.341121959	Brain_mean	unbias
TRINITY_DN132610_c4_g1_i1	NA	NA	0.479666388	0.171077927	G23_mean	unbias
TRINITY_DN132610_c4_g3_i2	NA	NA	0.150071397	0.288678344	G43_F_mean	unbias
TRINITY_DN132611_c0_g2_i1	NA	NA	-0.751023497	0.366497949	Testis_mean	unbias
TRINITY_DN132613_c1_g1_i1	NA	NA	-0.761814322	0.252507927	Testis_mean	unbias
TRINITY_DN132613_c1_g2_i2	LOC100489423	Chr04	-0.557808314	0.265898145	Testis_mean	unbias
TRINITY_DN132616_c0_g2_i1	NA	NA	1.046855353	0.392053224	Brain_mean	unbias
TRINITY_DN132617_c0_g1_i1	lrpprc	Chr05	-0.130685927	0.263625393	Testis_mean	unbias
TRINITY_DN132618_c0_g1_i4	NA	NA	0.10399891	0.154917993	Brain_mean	unbias
TRINITY_DN132618_c0_g5_i4	NA	NA	0.460917685	0.475848322	G23_mean	unbias
TRINITY_DN132619_c0_g1_i1	tbc1d9	Chr01	-0.42742338	0.319168354	Ovary_mean	unbias
TRINITY_DN132619_c0_g2_i2	NA	NA	-0.411637414	0.347365917	Ovary_mean	unbias
TRINITY_DN132620_c0_g1_i4	NA	NA	0.058172162	0.240945882	Ovary_mean	unbias
TRINITY_DN132620_c1_g2_i1	cep97	Chr02	0.329560971	0.528843749	Brain_mean	unbias
TRINITY_DN132620_c2_g1_i1	NA	NA	0.230353592	0.54721089	Brain_mean	unbias
TRINITY_DN132622_c5_g3_i4	NA	NA	-0.39176135	0.335031743	Testis_mean	unbias
TRINITY_DN132624_c0_g1_i1	NA	NA	-1.124866413	0.618319922	Ovary_mean	unbias
TRINITY_DN132624_c0_g5_i1	NA	NA	-0.851472103	0.490202724	Ovary_mean	unbias
TRINITY_DN132624_c1_g1_i2	NA	NA	0.708219552	0.342765541	Brain_mean	unbias
TRINITY_DN132624_c2_g1_i1	NA	NA	0.804509502	0.353117606	G43_M_mean	unbias
TRINITY_DN132624_c3_g1_i1	NA	NA	0.964052497	0.305142317	G23_mean	unbias
TRINITY_DN132625_c0_g2_i13	NA	NA	0.106826669	0.41579234	Brain_mean	unbias
TRINITY_DN132626_c0_g1_i1	NA	NA	0.34735635	0.276799096	G43_M_mean	unbias
TRINITY_DN132626_c0_g3_i1	NA	NA	0.04505953	0.475350387	Brain_mean	unbias
TRINITY_DN132626_c10_g7_i4	NA	NA	0.400941508	0.304912421	G43_M_mean	unbias
TRINITY_DN132626_c5_g1_i1	NA	NA	0.237236924	0.256496855	G43_F_mean	unbias
TRINITY_DN132627_c5_g3_i2	NA	NA	-0.569019904	0.476301042	Brain_mean	unbias
TRINITY_DN132628_c0_g2_i3	NA	NA	0.847351969	0.279701504	G43_M_mean	unbias
TRINITY_DN132628_c1_g1_i2	NA	NA	0.106075389	0.201571911	Brain_mean	unbias
TRINITY_DN132629_c1_g1_i2	NA	NA	-0.22768087	0.25816497	G23_mean	unbias
TRINITY_DN132630_c5_g5_i1	NA	NA	-0.369841142	0.723612618	Brain_mean	unbias
TRINITY_DN132632_c0_g1_i2	LOC100489073	Chr06	0.502767377	0.342072984	G46_M_mean	unbias
TRINITY_DN132635_c2_g3_i1	NA	NA	-0.941798771	0.316314845	Ovary_mean	unbias
TRINITY_DN132637_c3_g9_i1	NA	NA	-0.723873532	0.492194598	Ovary_mean	unbias
TRINITY_DN132638_c6_g3_i3	NA	NA	0.370004646	0.691178301	Brain_mean	unbias
TRINITY_DN132638_c6_g5_i1	NA	NA	0.604662449	0.163296952	G27_mean	unbias
TRINITY_DN132639_c0_g1_i4	NA	NA	-0.588345726	0.345481198	Testis_mean	unbias
TRINITY_DN132640_c0_g1_i1	NA	NA	0.245059206	0.53338177	Brain_mean	unbias
TRINITY_DN132642_c5_g3_i2	NA	NA	-1.01231524	0.369709737	Ovary_mean	unbias
TRINITY_DN132643_c1_g5_i2	NA	NA	-0.553965573	0.506722048	Ovary_mean	unbias
TRINITY_DN132644_c3_g1_i1	cep83	Chr03	0.529767101	0.130497291	Brain_mean	unbias
TRINITY_DN132644_c4_g3_i1	NA	NA	-0.479139936	0.206013823	Brain_mean	unbias
TRINITY_DN132644_c5_g1_i1	NA	NA	-0.300340154	0.226076614	Ovary_mean	unbias
TRINITY_DN132644_c6_g1_i3	NA	NA	-1.290044283	0.565758478	Ovary_mean	unbias
TRINITY_DN132644_c7_g3_i4	bspry-like	scaffold_384	0.229880703	0.605332391	Brain_mean	unbias
TRINITY_DN132645_c10_g1_i1	NA	NA	0.291782778	0.252520097	Brain_mean	unbias
TRINITY_DN132645_c9_g8_i1	NA	NA	0.505404519	0.615915755	Testis_mean	unbias
TRINITY_DN132647_c0_g1_i2	angptl1	Chr04	0.977313677	0.650951863	G43_M_mean	unbias
TRINITY_DN132647_c0_g2_i1	NA	NA	0.797976627	0.447674892	G43_M_mean	unbias
TRINITY_DN132647_c2_g2_i1	NA	NA	0.224088477	0.469489108	Brain_mean	unbias
TRINITY_DN132648_c0_g6_i1	ppp1r13l	Chr08	0.687715921	0.408971607	G46_M_mean	unbias
TRINITY_DN132650_c6_g5_i5	NA	NA	0.264251187	0.25788075	Ovary_mean	unbias
TRINITY_DN132651_c5_g1_i2	NA	NA	-0.110429106	0.590066695	Brain_mean	unbias
TRINITY_DN132653_c2_g1_i1	NA	NA	0.179303233	0.297745127	Brain_mean	unbias
TRINITY_DN132653_c3_g3_i1	NA	NA	0.155500827	0.395517095	G46_M_mean	unbias
TRINITY_DN132653_c4_g1_i2	NA	NA	-0.29839769	0.246593658	Ovary_mean	unbias
TRINITY_DN132654_c0_g2_i12	fam107b	Chr03	-0.28779556	0.243185883	Ovary_mean	unbias
TRINITY_DN132656_c6_g3_i5	NA	NA	0.417529934	0.56737536	Brain_mean	unbias
TRINITY_DN132657_c3_g11_i2	NA	NA	0.257961426	0.622677897	Brain_mean	unbias
TRINITY_DN132657_c3_g12_i1	NA	NA	-0.741578648	0.326588791	Ovary_mean	unbias
TRINITY_DN132657_c3_g2_i3	NA	NA	-0.760118237	0.734320519	Brain_mean	unbias
TRINITY_DN132657_c3_g5_i1	NA	NA	-0.603612331	0.27138073	Ovary_mean	unbias
TRINITY_DN132658_c2_g5_i1	NA	NA	0.120284206	0.297476046	G23_mean	unbias
TRINITY_DN132660_c2_g1_i1	NA	NA	1.1677337	0.34724849	Brain_mean	unbias
TRINITY_DN132660_c2_g6_i1	tcea3-like	Chr02	-0.18501759	0.13163168	Ovary_mean	unbias
TRINITY_DN132663_c2_g2_i1	NA	NA	1.169156325	0.73154812	Brain_mean	unbias
TRINITY_DN132663_c2_g4_i1	NA	NA	0.883306737	0.572198138	Brain_mean	unbias
TRINITY_DN132666_c1_g1_i2	ildr2	Chr02	-0.041800659	0.142155662	G43_F_mean	unbias
TRINITY_DN132667_c0_g7_i3	NA	NA	0.118665657	0.27307306	Brain_mean	unbias
TRINITY_DN132669_c0_g1_i1	NA	NA	-0.283160756	0.403843973	Ovary_mean	unbias
TRINITY_DN132670_c0_g2_i1	NA	NA	0.523124822	0.736828762	Brain_mean	unbias
TRINITY_DN132670_c0_g3_i1	fnbp1l	Chr04	0.066798017	0.822041845	Brain_mean	unbias
TRINITY_DN132672_c1_g1_i1	NA	NA	0.444261558	0.309032964	G43_F_mean	unbias
TRINITY_DN132674_c0_g1_i3	camk4	Chr01	1.504431545	0.824878789	G23_mean	unbias
TRINITY_DN132675_c5_g1_i8	NA	NA	0.199812774	0.626689871	Brain_mean	unbias
TRINITY_DN132676_c0_g2_i1	NA	NA	0.507589821	0.36977957	Brain_mean	unbias
TRINITY_DN132678_c0_g2_i1	morn4-like	Chr07	0.079892581	0.148016442	Ovary_mean	unbias
TRINITY_DN132679_c1_g1_i4	NA	NA	0.706103811	0.514035211	G46_M_mean	unbias
TRINITY_DN132679_c2_g1_i1	NA	NA	-0.720198461	0.636184441	Ovary_mean	unbias
TRINITY_DN132680_c0_g1_i2	NA	NA	-0.567843145	0.859242622	G46_F_mean	unbias
TRINITY_DN132681_c1_g1_i1	NA	NA	0.541679765	0.298190999	G43_F_mean	unbias
TRINITY_DN132681_c2_g5_i3	NA	NA	0.812377259	0.545110114	Brain_mean	unbias
TRINITY_DN132681_c2_g7_i2	NA	NA	0.431894012	0.508798965	G46_M_mean	unbias
TRINITY_DN132682_c1_g1_i3	mrpl4	Chr03	0.627182318	0.755976705	Brain_mean	unbias
TRINITY_DN132686_c0_g1_i3	NA	NA	-0.648338728	0.58456299	Ovary_mean	unbias
TRINITY_DN132687_c4_g1_i1	NA	NA	-0.283461263	0.303415241	G27_mean	unbias
TRINITY_DN132688_c0_g1_i2	NA	NA	-0.747258995	0.156758466	Ovary_mean	unbias
TRINITY_DN132689_c2_g3_i2	NA	NA	0.105209932	0.6106552	Brain_mean	unbias
TRINITY_DN132689_c3_g2_i8	NA	NA	-0.579488159	0.14765843	G23_mean	unbias
TRINITY_DN132690_c3_g2_i1	NA	NA	0.468214829	0.679998959	G46_M_mean	unbias
TRINITY_DN132690_c4_g1_i1	NA	NA	0.437157264	0.365416836	Brain_mean	unbias
TRINITY_DN132691_c0_g1_i1	zbtb7b	scaffold_831	0.022074245	0.250792536	Testis_mean	unbias
TRINITY_DN132691_c1_g2_i1	NA	NA	0.295580636	0.626077366	G31_mean	unbias
TRINITY_DN132693_c0_g4_i2	pthlh	Chr03	-0.484716335	0.444515688	Brain_mean	unbias
TRINITY_DN132698_c0_g1_i1	NA	NA	-0.627702172	0.390149069	Ovary_mean	unbias
TRINITY_DN132700_c0_g2_i2	btg5	Chr07	0.193351008	0.759095958	Brain_mean	unbias
TRINITY_DN132703_c5_g1_i1	NA	NA	0.303460158	0.45740794	Brain_mean	unbias
TRINITY_DN132703_c7_g5_i1	NA	NA	0.171017871	0.367754506	Brain_mean	unbias
TRINITY_DN132705_c5_g2_i1	NA	NA	-0.969404916	0.440299031	Ovary_mean	unbias
TRINITY_DN132705_c7_g1_i2	NA	NA	0.317426386	0.280026191	G43_M_mean	unbias
TRINITY_DN132708_c6_g3_i1	NA	NA	0.801342508	0.574750344	Liver_mean	unbias
TRINITY_DN132709_c1_g2_i2	NA	NA	0.743186377	0.342166964	G27_mean	unbias
TRINITY_DN132709_c2_g1_i1	NA	NA	0.392179154	0.166344909	G43_F_mean	unbias
TRINITY_DN132709_c3_g2_i1	NA	NA	0.343758935	0.644172041	G23_mean	unbias
TRINITY_DN132709_c3_g8_i2	prl.2	Chr07	-0.019010976	0.460889319	Ovary_mean	unbias
TRINITY_DN132710_c0_g1_i1	rnf26	Chr07	0.648839221	0.539545477	G43_M_mean	unbias
TRINITY_DN132711_c2_g1_i3	NA	NA	-0.355835987	0.160495132	G43_F_mean	unbias
TRINITY_DN132712_c0_g4_i1	NA	NA	-0.783630212	0.475542662	Ovary_mean	unbias
TRINITY_DN132715_c5_g1_i1	NA	NA	0.999551401	0.359637593	Brain_mean	unbias
TRINITY_DN132716_c1_g3_i9	NA	NA	0.105236071	0.188780399	Brain_mean	unbias
TRINITY_DN132719_c0_g1_i3	NA	NA	-0.510152781	0.13949879	Brain_mean	unbias
TRINITY_DN132721_c0_g1_i1	NA	NA	-0.073672222	0.135311918	G43_M_mean	unbias
TRINITY_DN132722_c2_g2_i3	NA	NA	0.218472898	0.255756993	Brain_mean	unbias
TRINITY_DN132722_c2_g5_i3	NA	NA	0.048241171	0.65899859	Brain_mean	unbias
TRINITY_DN132724_c0_g2_i1	NA	NA	0.514317989	0.200975495	G43_F_mean	unbias
TRINITY_DN132725_c0_g1_i1	ankle2-like	Chr01	0.271092577	0.280316867	Liver_mean	unbias
TRINITY_DN132726_c0_g2_i1	NA	NA	-0.841796355	0.719711346	Brain_mean	unbias
TRINITY_DN132727_c0_g1_i6	NA	NA	0.126920152	0.243408423	Ovary_mean	unbias
TRINITY_DN132728_c0_g1_i5	NA	NA	0.720083531	0.422740359	Ovary_mean	unbias
TRINITY_DN132729_c0_g1_i1	NA	NA	0.539837273	0.563437505	Brain_mean	unbias
TRINITY_DN132730_c1_g1_i4	NA	NA	0.572452693	0.258333637	G43_M_mean	unbias
TRINITY_DN132731_c1_g1_i2	ppp2r2b	Chr03	-0.798296236	0.201404069	Ovary_mean	unbias
TRINITY_DN132731_c2_g1_i3	NA	NA	0.094821569	0.2973255	G23_mean	unbias
TRINITY_DN132731_c3_g10_i1	NA	NA	0.040079722	0.107490186	Testis_mean	unbias
TRINITY_DN132731_c3_g12_i1	mrpl44	Chr05	-0.045997257	0.165164933	G46_F_mean	unbias
TRINITY_DN132733_c0_g2_i1	NA	NA	0.344225349	0.086386352	Brain_mean	unbias
TRINITY_DN132733_c0_g3_i1	NA	NA	0.555825929	0.410461219	Liver_mean	unbias
TRINITY_DN132734_c0_g1_i6	NA	NA	0.764524429	0.400853578	G43_M_mean	unbias
TRINITY_DN132735_c0_g1_i1	mylk	Chr10	0.764192605	0.358017964	Brain_mean	unbias
TRINITY_DN132736_c0_g1_i2	NA	NA	0.068425843	0.382441086	G46_F_mean	unbias
TRINITY_DN132737_c5_g1_i3	NA	NA	0.386658199	0.441677892	Liver_mean	unbias
TRINITY_DN132740_c2_g1_i1	NA	NA	0.746297011	0.356511943	Brain_mean	unbias
TRINITY_DN132741_c0_g2_i1	fam105a	Chr06	1.133924341	0.553364339	Ovary_mean	unbias
TRINITY_DN132741_c1_g1_i4	NA	NA	0.239358062	0.517076645	Brain_mean	unbias
TRINITY_DN132742_c6_g2_i4	ninj2	scaffold_98	0.45793883	0.24483617	Brain_mean	unbias
TRINITY_DN132743_c2_g2_i1	tespa1	Chr02	1.075982708	0.532750143	G27_mean	unbias
TRINITY_DN132743_c2_g3_i2	NA	NA	0.883705095	0.458454009	G27_mean	unbias
TRINITY_DN132745_c0_g3_i2	NA	NA	0.678277408	0.428913447	G27_mean	unbias
TRINITY_DN132748_c0_g1_i1	gas8	Chr04	0.405183455	0.888453857	Brain_mean	unbias
TRINITY_DN132751_c3_g1_i2	NA	NA	0.307700448	0.434241119	Brain_mean	unbias
TRINITY_DN132753_c0_g1_i1	NA	NA	0.714263921	0.616294587	Brain_mean	unbias
TRINITY_DN132755_c5_g2_i1	Xetrov90001733m	Chr01	0.461748798	0.345564849	Testis_mean	unbias
TRINITY_DN132755_c6_g1_i1	NA	NA	-0.660008897	0.512567947	Ovary_mean	unbias
TRINITY_DN132755_c7_g2_i5	LOC100488928	Chr09	0.580475156	0.317283681	G43_M_mean	unbias
TRINITY_DN132756_c0_g1_i2	NA	NA	-0.404225492	0.598308144	Brain_mean	unbias
TRINITY_DN132756_c0_g2_i4	NA	NA	0.960308477	0.609852264	G23_mean	unbias
TRINITY_DN132757_c0_g1_i3	NA	NA	-0.482512715	0.243505127	Testis_mean	unbias
TRINITY_DN132758_c1_g4_i1	topors	Chr01	0.506150549	0.644562706	G46_M_mean	unbias
TRINITY_DN132758_c1_g5_i1	NA	NA	0.302941383	0.294853504	G43_F_mean	unbias
TRINITY_DN132758_c1_g6_i4	NA	NA	0.423603417	0.4875936	G46_M_mean	unbias
TRINITY_DN132758_c3_g1_i1	NA	NA	0.05044526	0.250094604	Brain_mean	unbias
TRINITY_DN132760_c0_g3_i2	NA	NA	0.155071425	0.312101449	Brain_mean	unbias
TRINITY_DN132761_c1_g1_i1	NA	NA	0.477177099	0.585145562	Brain_mean	unbias
TRINITY_DN132761_c2_g1_i3	NA	NA	-0.080854509	0.848855946	Brain_mean	unbias
TRINITY_DN132762_c1_g1_i6	NA	NA	0.427757361	0.758996969	Brain_mean	unbias
TRINITY_DN132762_c1_g2_i4	NA	NA	-0.370700438	0.228221595	Testis_mean	unbias
TRINITY_DN132762_c1_g3_i1	NA	NA	-0.294039611	0.725752994	Brain_mean	unbias
TRINITY_DN132763_c3_g1_i2	NA	NA	0.93401691	0.610291006	Brain_mean	unbias
TRINITY_DN132764_c3_g5_i2	NA	NA	-0.020880551	0.455832947	Brain_mean	unbias
TRINITY_DN132764_c3_g6_i2	NA	NA	-0.253320505	0.458001452	Ovary_mean	unbias
TRINITY_DN132765_c1_g1_i7	NA	NA	0.717252526	0.655222249	Liver_mean	unbias
TRINITY_DN132766_c0_g1_i5	NA	NA	0.073838527	0.301187645	Brain_mean	unbias
TRINITY_DN132767_c0_g1_i1	cdh16-like.1	Chr04	-0.1502475	0.26719808	G43_M_mean	unbias
TRINITY_DN132768_c0_g2_i1	NA	NA	-0.559052037	0.606947093	Brain_mean	unbias
TRINITY_DN132769_c0_g1_i1	pdcl	Chr08	0.540464744	0.714699424	Brain_mean	unbias
TRINITY_DN132769_c0_g2_i1	rab5a	Chr06	-0.127760406	0.322508021	Brain_mean	unbias
TRINITY_DN132769_c0_g3_i5	NA	NA	0.38376471	0.56825522	Brain_mean	unbias
TRINITY_DN132770_c5_g6_i2	NA	NA	0.953334186	0.373371461	G27_mean	unbias
TRINITY_DN132771_c1_g1_i1	NA	NA	-0.433034232	0.397484533	Ovary_mean	unbias
TRINITY_DN132771_c1_g4_i5	NA	NA	-0.239177354	0.476264263	Liver_mean	unbias
TRINITY_DN132772_c0_g2_i1	NA	NA	0.504872687	0.367444915	Brain_mean	unbias
TRINITY_DN132776_c3_g1_i1	NA	NA	0.35604128	0.515486424	Brain_mean	unbias
TRINITY_DN132776_c4_g1_i1	LOC100124783	Chr08	0.795396488	0.569572613	Brain_mean	unbias
TRINITY_DN132779_c2_g1_i2	NA	NA	-0.202922087	0.235113036	G43_M_mean	unbias
TRINITY_DN132781_c1_g2_i4	LOC101734664	Chr01	0.510806563	0.359125348	Brain_mean	unbias
TRINITY_DN132782_c0_g1_i7	NA	NA	-0.075773311	0.517276638	Brain_mean	unbias
TRINITY_DN132782_c1_g1_i2	NA	NA	0.550912723	0.281785109	Ovary_mean	unbias
TRINITY_DN132782_c2_g1_i2	NA	NA	-0.344444586	0.517863685	Brain_mean	unbias
TRINITY_DN132783_c3_g1_i1	dazl	Chr01	-0.248245061	0.320531361	Ovary_mean	unbias
TRINITY_DN132788_c6_g1_i5	NA	NA	0.626384436	0.373853926	Brain_mean	unbias
TRINITY_DN132791_c0_g2_i1	ca14	Chr08	0.291926964	0.675847467	Brain_mean	unbias
TRINITY_DN132793_c0_g1_i2	NA	NA	0.38006027	0.586527731	Testis_mean	unbias
TRINITY_DN132795_c0_g1_i1	NA	NA	0.512184097	0.352035928	G46_M_mean	unbias
TRINITY_DN132796_c0_g1_i6	NA	NA	-0.380684023	0.376843676	Brain_mean	unbias
TRINITY_DN132797_c2_g1_i1	NA	NA	0.401363421	0.551830161	Brain_mean	unbias
TRINITY_DN132798_c5_g1_i2	NA	NA	0.558394621	0.296040548	Liver_mean	unbias
TRINITY_DN132799_c0_g1_i1	NA	NA	0.080239357	0.181915819	G27_mean	unbias
TRINITY_DN132800_c0_g1_i1	xpot	Chr03	0.947509207	0.433962899	Liver_mean	unbias
TRINITY_DN132803_c1_g2_i1	htr3b	Chr07	-0.637719548	0.619346183	Ovary_mean	unbias
TRINITY_DN132807_c1_g1_i7	NA	NA	0.106519926	0.872268836	Brain_mean	unbias
TRINITY_DN132807_c1_g3_i1	NA	NA	0.006883831	0.299260364	Brain_mean	unbias
TRINITY_DN132809_c9_g2_i1	rundc3a	Chr10	0.761413079	0.341414543	G46_M_mean	unbias
TRINITY_DN132809_c9_g5_i1	NA	NA	0.462699222	0.285230534	G43_F_mean	unbias
TRINITY_DN132818_c0_g2_i3	NA	NA	-0.027779241	0.161650489	Ovary_mean	unbias
TRINITY_DN132819_c2_g2_i4	cdh2	Chr06	0.028061617	0.243173046	Brain_mean	unbias
TRINITY_DN132820_c4_g1_i2	nbeal1	Chr09	0.654059612	0.450390684	Brain_mean	unbias
TRINITY_DN132820_c6_g1_i4	NA	NA	0.509418	0.594311084	Brain_mean	unbias
TRINITY_DN132820_c6_g2_i1	NA	NA	-0.621577387	0.635958933	Brain_mean	unbias
TRINITY_DN132822_c6_g2_i1	NA	NA	-0.494639581	0.440709417	Ovary_mean	unbias
TRINITY_DN132826_c1_g1_i2	NA	NA	0.85186412	0.387770918	Brain_mean	unbias
TRINITY_DN132826_c2_g1_i8	NA	NA	0.705983825	0.287483889	Brain_mean	unbias
TRINITY_DN132826_c2_g2_i1	NA	NA	0.192832327	0.23856837	Brain_mean	unbias
TRINITY_DN132827_c3_g1_i7	NA	NA	-0.471302432	0.214800844	Brain_mean	unbias
TRINITY_DN132829_c1_g2_i1	ldlrad2	Chr07	0.196501743	0.657486161	Brain_mean	unbias
TRINITY_DN132830_c6_g1_i1	NA	NA	-0.540833072	0.42025866	Ovary_mean	unbias
TRINITY_DN132832_c0_g1_i1	NA	NA	-0.448589233	0.385070749	Brain_mean	unbias
TRINITY_DN132832_c1_g1_i15	NA	NA	0.370548799	0.525007452	Brain_mean	unbias
TRINITY_DN132832_c1_g6_i1	NA	NA	0.397365774	0.350329114	Brain_mean	unbias
TRINITY_DN132833_c0_g2_i8	NA	NA	-0.134980006	0.337902598	Ovary_mean	unbias
TRINITY_DN132835_c0_g1_i1	spdef	Chr02	0.86909941	0.635955974	Brain_mean	unbias
TRINITY_DN132836_c0_g2_i2	cbln2	scaffold_21	0.465073177	0.272089988	Brain_mean	unbias
TRINITY_DN132837_c1_g8_i1	coch-like	Chr08	0.572985059	0.430274083	G43_F_mean	unbias
TRINITY_DN132838_c0_g1_i9	NA	NA	0.576477886	0.240765424	G46_M_mean	unbias
TRINITY_DN132838_c0_g3_i1	NA	NA	0.803022118	0.60764152	Brain_mean	unbias
TRINITY_DN132840_c2_g1_i1	lims1	Chr02	-0.006944809	0.43355001	Brain_mean	unbias
TRINITY_DN132840_c4_g2_i1	tlr1	Chr01	0.492335591	0.382131267	G27_mean	unbias
TRINITY_DN132840_c4_g3_i1	zdhhc20	Chr02	0.663740003	0.255972612	G27_mean	unbias
TRINITY_DN132840_c4_g4_i1	cnst-like	Chr05	0.609471677	0.565900638	G27_mean	unbias
TRINITY_DN132840_c4_g5_i1	NA	NA	0.634890921	0.39448795	G27_mean	unbias
TRINITY_DN132840_c4_g6_i1	NA	NA	0.404122649	0.144832773	G27_mean	unbias
TRINITY_DN132840_c4_g7_i1	NA	NA	1.05085426	0.488815427	G27_mean	unbias
TRINITY_DN132840_c4_g8_i1	NA	NA	0.658570922	0.290436085	G27_mean	unbias
TRINITY_DN132840_c6_g3_i1	NA	NA	0.372859609	0.515653383	G43_F_mean	unbias
TRINITY_DN132841_c3_g1_i1	gtf2a1	Chr08	0.187814797	0.233880628	Brain_mean	unbias
TRINITY_DN132841_c4_g2_i1	NA	NA	0.355343202	0.528354083	G43_F_mean	unbias
TRINITY_DN132844_c0_g2_i1	NA	NA	-0.374875375	0.288888867	G27_mean	unbias
TRINITY_DN132844_c0_g3_i1	NA	NA	-0.561523208	0.318858858	G27_mean	unbias
TRINITY_DN132844_c0_g8_i1	NA	NA	-0.723100567	0.37000988	Liver_mean	unbias
TRINITY_DN132846_c6_g3_i2	pim1	Chr04	-1.111246441	0.61608565	Liver_mean	unbias
TRINITY_DN132847_c1_g5_i6	NA	NA	0.196988053	0.220043678	G43_M_mean	unbias
TRINITY_DN132848_c0_g1_i1	asb6	Chr08	0.507861421	0.921136774	Brain_mean	unbias
TRINITY_DN132849_c0_g1_i1	NA	NA	-0.45199723	0.200277312	Testis_mean	unbias
