gid	gname	chr	start	end	logFC.XYtestis.XXovary	abslogFC.XYtestis.XXovary	bias	tau	tissue
TRINITY_DN655_c0_g2_i1	banp	Chr04	68290887	68290887	0.812486925	0.812486925	unbias	0.436736989	Brain_fmean
TRINITY_DN65656_c0_g2_i1	NA	NA	NA	NA	-0.66630177	0.66630177	unbias	0.226412691	Brain_mmean
TRINITY_DN65712_c0_g1_i1	NA	NA	NA	NA	-1.321854408	1.321854408	unbias	0.539470533	Brain_mmean
TRINITY_DN65875_c0_g1_i1	NA	NA	NA	NA	-0.313283848	0.313283848	unbias	0.1740741	G23_fmean
TRINITY_DN65943_c0_g1_i1	NA	NA	NA	NA	0.218451917	0.218451917	unbias	0.823681404	Ovary_mean
TRINITY_DN65943_c0_g3_i1	znf366	Chr01	166911909	166911909	0.596702684	0.596702684	unbias	0.849700662	Testis_mean
TRINITY_DN66153_c0_g1_i1	NA	NA	NA	NA	-0.20783647	0.20783647	unbias	0.160829522	G23_mmean
TRINITY_DN66234_c0_g1_i1	NA	NA	NA	NA	-1.521409118	1.521409118	female	0.226918184	Ovary_mean
TRINITY_DN66254_c0_g1_i1	NA	NA	NA	NA	-1.736323794	1.736323794	female	0.855951539	Ovary_mean
TRINITY_DN66300_c0_g1_i1	NA	NA	NA	NA	-0.929241629	0.929241629	unbias	0.69008405	Ovary_mean
TRINITY_DN66352_c1_g1_i1	NA	NA	NA	NA	0.263612214	0.263612214	unbias	0.683646258	Brain_fmean
TRINITY_DN66422_c0_g1_i1	NA	NA	NA	NA	0.096787028	0.096787028	unbias	0.316185601	Brain_mmean
TRINITY_DN66687_c0_g1_i1	NA	NA	NA	NA	-0.07109203	0.07109203	unbias	0.496874312	Brain_mmean
TRINITY_DN66959_c0_g1_i1	NA	NA	NA	NA	1.413589069	1.413589069	male	0.449911218	Testis_mean
TRINITY_DN66959_c0_g2_i1	NA	NA	NA	NA	2.397517244	2.397517244	male	0.481188773	Testis_mean
TRINITY_DN67016_c0_g1_i1	NA	NA	NA	NA	-3.725885816	3.725885816	female	0.628955326	Ovary_mean
TRINITY_DN67021_c0_g1_i1	NA	NA	NA	NA	-3.114742773	3.114742773	female	0.465479451	G46_F_mean
TRINITY_DN67030_c0_g1_i1	NA	NA	NA	NA	0.312509402	0.312509402	unbias	0.228349688	Brain_mmean
TRINITY_DN67050_c0_g1_i1	NA	NA	NA	NA	0.280676784	0.280676784	unbias	0.421258503	Brain_mmean
TRINITY_DN67193_c0_g3_i1	NA	NA	NA	NA	-0.343202519	0.343202519	unbias	0.444738633	Ovary_mean
TRINITY_DN6721_c0_g2_i1	NA	NA	NA	NA	1.484354061	1.484354061	male	0.246591042	Brain_fmean
TRINITY_DN67240_c0_g1_i1	NA	NA	NA	NA	-1.12236496	1.12236496	female	0.449598077	G46_F_mean
TRINITY_DN67257_c0_g2_i1	NA	NA	NA	NA	3.390834143	3.390834143	male	0.502133231	G23_fmean
TRINITY_DN67261_c0_g1_i1	srd5a1	Chr06	60053555	60053555	-0.76458258	0.76458258	unbias	0.39206446	Ovary_mean
TRINITY_DN67378_c0_g1_i1	rapgef4-like	Chr09	61837922	61837922	0.296124987	0.296124987	unbias	0.491009084	Brain_mmean
TRINITY_DN67380_c0_g1_i1	zbtb9	Chr08	50709723	50709723	9.957552226	9.957552226	male	1.048391569	Testis_mean
TRINITY_DN67380_c0_g2_i1	ubfd1	Chr09	16738145	16738145	10.94090823	10.94090823	male	1.031497185	Testis_mean
TRINITY_DN67391_c0_g1_i1	NA	NA	NA	NA	-8.874925936	8.874925936	female	1.048711757	Ovary_mean
TRINITY_DN67392_c0_g2_i1	NA	NA	NA	NA	0.369474241	0.369474241	unbias	0.342575713	Ovary_mean
TRINITY_DN67409_c0_g1_i1	NA	NA	NA	NA	-1.475027499	1.475027499	unbias	0.999277863	Ovary_mean
TRINITY_DN67442_c0_g2_i1	NA	NA	NA	NA	-0.227150519	0.227150519	unbias	0.599601085	G27_fmean
TRINITY_DN67462_c0_g1_i1	NA	NA	NA	NA	-1.513025082	1.513025082	female	0.221500862	G23_fmean
TRINITY_DN67528_c0_g1_i1	NA	NA	NA	NA	-0.211102543	0.211102543	unbias	0.297019502	Brain_fmean
TRINITY_DN67606_c0_g1_i1	NA	NA	NA	NA	-1.577936706	1.577936706	female	0.365160758	G27_mmean
TRINITY_DN67663_c0_g2_i1	NA	NA	NA	NA	0.451035465	0.451035465	unbias	0.44225585	Brain_mmean
TRINITY_DN67679_c0_g1_i1	NA	NA	NA	NA	-3.236031172	3.236031172	female	0.694648521	Ovary_mean
TRINITY_DN67680_c0_g3_i1	NA	NA	NA	NA	1.360004614	1.360004614	male	0.498984452	Brain_fmean
TRINITY_DN67721_c0_g1_i1	LOC100491044	Chr06	68491759	68491759	0.127826734	0.127826734	unbias	0.655978257	Ovary_mean
TRINITY_DN67779_c0_g1_i1	NA	NA	NA	NA	2.882779069	2.882779069	male	0.40261924	G43_M_mean
TRINITY_DN67806_c0_g1_i1	NA	NA	NA	NA	-1.026617001	1.026617001	female	0.182863872	Brain_fmean
TRINITY_DN67822_c0_g2_i1	NA	NA	NA	NA	-4.111640689	4.111640689	female	0.80167206	Ovary_mean
TRINITY_DN67832_c0_g1_i1	NA	NA	NA	NA	2.236676841	2.236676841	male	0.286069209	G31_mmean
TRINITY_DN67963_c0_g1_i1	NA	NA	NA	NA	-0.059788105	0.059788105	unbias	0.259302217	G23_fmean
TRINITY_DN67966_c0_g2_i1	dock7	Chr03	128261352	128261352	0.398424568	0.398424568	unbias	0.215165041	Brain_fmean
TRINITY_DN67991_c0_g1_i1	NA	NA	NA	NA	0.488932737	0.488932737	unbias	0.342391995	G46_M_mean
TRINITY_DN67991_c0_g3_i1	NA	NA	NA	NA	2.835293436	2.835293436	male	0.304077985	G46_F_mean
TRINITY_DN67995_c0_g1_i1	NA	NA	NA	NA	-0.490084204	0.490084204	unbias	0.168011468	G23_mmean
TRINITY_DN68047_c0_g1_i1	NA	NA	NA	NA	0.433529367	0.433529367	unbias	0.396381712	Brain_fmean
TRINITY_DN68049_c0_g1_i1	NA	NA	NA	NA	-1.250979138	1.250979138	female	0.459908855	G46_M_mean
TRINITY_DN68063_c0_g1_i1	tulp3	Chr03	1815971	1815971	2.63671628	2.63671628	male	0.711540412	Brain_mmean
TRINITY_DN68064_c0_g1_i1	NA	NA	NA	NA	-0.13682225	0.13682225	unbias	0.201932867	Ovary_mean
TRINITY_DN68190_c0_g1_i1	NA	NA	NA	NA	-1.837960323	1.837960323	female	0.337377284	Ovary_mean
TRINITY_DN68190_c0_g2_i1	NA	NA	NA	NA	-1.045296409	1.045296409	unbias	0.798388849	Ovary_mean
TRINITY_DN68223_c0_g1_i1	NA	NA	NA	NA	2.555357416	2.555357416	male	0.969300552	Testis_mean
TRINITY_DN68228_c0_g1_i1	NA	NA	NA	NA	-1.245542822	1.245542822	female	0.482960697	Ovary_mean
TRINITY_DN68318_c0_g1_i1	msantd3	Chr06	40631899	40631899	-3.854164903	3.854164903	female	0.830589962	Ovary_mean
TRINITY_DN68487_c0_g2_i1	NA	NA	NA	NA	2.71511763	2.71511763	male	0.649702783	Testis_mean
TRINITY_DN68646_c0_g1_i1	deptor	scaffold_1764	1	1	0.595566461	0.595566461	unbias	0.161974943	Brain_fmean
TRINITY_DN68698_c0_g1_i1	Xetrov90012386m	Chr04	109890106	109890106	-0.39050729	0.39050729	unbias	0.201289116	Ovary_mean
TRINITY_DN68733_c0_g1_i1	NA	NA	NA	NA	-0.080246083	0.080246083	unbias	0.665322743	Brain_mmean
TRINITY_DN68733_c0_g2_i1	NA	NA	NA	NA	2.55934106	2.55934106	male	0.431961553	Brain_mmean
TRINITY_DN68896_c0_g1_i1	NA	NA	NA	NA	2.163355053	2.163355053	male	0.659791563	Testis_mean
TRINITY_DN68927_c0_g1_i1	scmh1	Chr02	52910601	52910601	-0.359949426	0.359949426	unbias	0.215865119	Ovary_mean
TRINITY_DN68950_c0_g1_i1	LOC100495220-like	Chr08	59096602	59096602	-0.199886034	0.199886034	unbias	0.277922579	Brain_fmean
TRINITY_DN69000_c0_g1_i1	NA	NA	NA	NA	-1.092876948	1.092876948	female	0.263453057	Ovary_mean
TRINITY_DN69029_c0_g1_i1	NA	NA	NA	NA	-1.572530464	1.572530464	female	0.653944539	Ovary_mean
TRINITY_DN69092_c0_g1_i1	NA	NA	NA	NA	-2.616471656	2.616471656	female	0.564113702	Ovary_mean
TRINITY_DN69130_c0_g1_i1	gltp	Chr01	138816845	138816845	6.349347169	6.349347169	male	0.837430448	Testis_mean
TRINITY_DN69144_c0_g1_i1	NA	NA	NA	NA	-8.263173959	8.263173959	female	0.976618373	Brain_fmean
TRINITY_DN69169_c0_g1_i1	supt5h	Chr08	60552800	60552800	0.148423357	0.148423357	unbias	0.194397026	G43_F_mean
TRINITY_DN69181_c0_g1_i2	NA	NA	NA	NA	-1.969839455	1.969839455	female	0.933344558	Ovary_mean
TRINITY_DN69204_c0_g1_i1	NA	NA	NA	NA	2.801334	2.801334	male	0.878183046	Testis_mean
TRINITY_DN69217_c0_g2_i1	xkr8	Chr02	53629649	53629649	2.030897638	2.030897638	male	0.367150996	Testis_mean
TRINITY_DN69236_c0_g1_i1	NA	NA	NA	NA	-1.683742262	1.683742262	female	0.390073079	Ovary_mean
TRINITY_DN69284_c0_g1_i1	NA	NA	NA	NA	-2.280959906	2.280959906	female	0.557113093	Brain_mmean
TRINITY_DN69307_c0_g2_i1	NA	NA	NA	NA	0.004627781	0.004627781	unbias	0.854444082	Brain_fmean
TRINITY_DN69343_c0_g1_i1	glrb	Chr01	44226997	44226997	0.180899258	0.180899258	unbias	0.445795476	Brain_mmean
TRINITY_DN69414_c0_g1_i1	NA	NA	NA	NA	-2.366605015	2.366605015	female	0.61809734	Ovary_mean
TRINITY_DN69428_c0_g1_i1	ss18	Chr06	95000576	95000576	1.432914028	1.432914028	unbias	0.549125981	Brain_mmean
TRINITY_DN69434_c0_g1_i1	NA	NA	NA	NA	-6.556858173	6.556858173	female	0.926423813	Ovary_mean
TRINITY_DN69434_c0_g2_i1	NA	NA	NA	NA	-9.114576972	9.114576972	female	0.940602739	Ovary_mean
TRINITY_DN69456_c0_g1_i2	ttc9	Chr08	86821176	86821176	-8.585878778	8.585878778	female	0.89657454	Ovary_mean
TRINITY_DN69456_c0_g2_i1	adamts9	Chr04	132113275	132113275	-7.245858466	7.245858466	female	0.909355215	Ovary_mean
TRINITY_DN69475_c0_g1_i1	NA	NA	NA	NA	4.775868718	4.775868718	male	0.973257123	Testis_mean
TRINITY_DN69512_c0_g1_i2	Xetrov90028034m	scaffold_316	172984	172984	0.208013535	0.208013535	unbias	0.153848745	Ovary_mean
TRINITY_DN69610_c0_g1_i1	NA	NA	NA	NA	-0.364277749	0.364277749	unbias	0.326513449	Brain_fmean
TRINITY_DN69632_c0_g1_i1	NA	NA	NA	NA	2.672033809	2.672033809	male	0.442009047	Brain_mmean
TRINITY_DN69784_c0_g1_i1	NA	NA	NA	NA	1.349095506	1.349095506	male	0.222587552	G43_F_mean
TRINITY_DN69788_c0_g2_i1	NA	NA	NA	NA	-0.340522422	0.340522422	unbias	0.23089684	Brain_fmean
TRINITY_DN69916_c0_g1_i1	NA	NA	NA	NA	2.529769523	2.529769523	male	0.429773489	Brain_mmean
TRINITY_DN69978_c0_g1_i1	NA	NA	NA	NA	1.709613442	1.709613442	male	0.646154289	Testis_mean
TRINITY_DN69999_c0_g2_i1	NA	NA	NA	NA	1.909794246	1.909794246	male	0.726416367	Brain_fmean
TRINITY_DN70122_c0_g1_i1	NA	NA	NA	NA	-1.021823719	1.021823719	unbias	0.994348242	Ovary_mean
TRINITY_DN70359_c0_g2_i1	gtf2b	Chr04	95618743	95618743	6.897087854	6.897087854	male	0.815729537	Testis_mean
TRINITY_DN70452_c0_g1_i1	elp2	Chr06	61012013	61012013	2.309975514	2.309975514	male	0.574988655	Brain_fmean
TRINITY_DN70457_c0_g1_i1	NA	NA	NA	NA	-0.014857494	0.014857494	unbias	0.632899407	Ovary_mean
TRINITY_DN70457_c0_g2_i1	NA	NA	NA	NA	0.508971579	0.508971579	unbias	0.440765581	Brain_mmean
TRINITY_DN70496_c1_g1_i1	NA	NA	NA	NA	3.557890102	3.557890102	male	0.521560344	Brain_fmean
TRINITY_DN70530_c0_g1_i1	NA	NA	NA	NA	0.153927157	0.153927157	unbias	0.404521779	Liver_fmean
TRINITY_DN70625_c0_g1_i1	NA	NA	NA	NA	0.053116357	0.053116357	unbias	0.36496	Ovary_mean
TRINITY_DN70684_c0_g1_i1	arl13b	Chr02	17633081	17633081	1.091558041	1.091558041	male	0.243899	Testis_mean
TRINITY_DN70708_c0_g1_i1	NA	NA	NA	NA	-0.953866715	0.953866715	unbias	0.401359167	Brain_mmean
TRINITY_DN70728_c0_g1_i1	NA	NA	NA	NA	-0.448825694	0.448825694	unbias	0.621755051	Brain_mmean
TRINITY_DN70809_c0_g1_i1	NA	NA	NA	NA	-0.094303323	0.094303323	unbias	0.638424696	Brain_mmean
TRINITY_DN70854_c0_g1_i1	NA	NA	NA	NA	-1.190769141	1.190769141	female	0.268543291	Ovary_mean
TRINITY_DN70872_c0_g2_i1	NA	NA	NA	NA	1.833361132	1.833361132	male	0.366050116	G23_fmean
TRINITY_DN70925_c0_g2_i1	NA	NA	NA	NA	-6.234467956	6.234467956	female	0.300443184	G31_mmean
TRINITY_DN70977_c0_g1_i1	tmigd1	Chr02	24499929	24499929	-0.270175335	0.270175335	unbias	0.450674543	Ovary_mean
TRINITY_DN71072_c0_g1_i1	phlda1	Chr03	51760443	51760443	-3.596017706	3.596017706	female	0.932559651	Ovary_mean
TRINITY_DN71111_c0_g1_i1	NA	NA	NA	NA	0.446724549	0.446724549	unbias	0.444153894	Brain_fmean
TRINITY_DN71185_c0_g1_i1	NA	NA	NA	NA	0.469139655	0.469139655	unbias	0.320557623	G43_M_mean
TRINITY_DN71194_c0_g1_i1	atg4c	Chr04	78174727	78174727	-1.613360982	1.613360982	female	0.462738954	G23_mmean
TRINITY_DN71270_c0_g1_i1	NA	NA	NA	NA	1.206386329	1.206386329	male	0.214006231	G23_mmean
TRINITY_DN71292_c0_g1_i1	ddb2	Chr04	7403232	7403232	-0.114627001	0.114627001	unbias	0.536835248	Brain_fmean
TRINITY_DN71343_c0_g1_i1	NA	NA	NA	NA	2.727632384	2.727632384	male	0.330864523	Brain_fmean
TRINITY_DN71343_c0_g2_i1	mrpl4	Chr03	126796661	126796661	2.071704211	2.071704211	unbias	0.573567831	G46_F_mean
TRINITY_DN71487_c0_g1_i1	NA	NA	NA	NA	0.850264578	0.850264578	unbias	0.400966604	Brain_mmean
TRINITY_DN71668_c0_g1_i1	igfals	scaffold_458	6357	6357	1.21368853	1.21368853	unbias	0.769117823	Brain_fmean
TRINITY_DN71760_c0_g1_i1	mrps31-like	Chr02	147391167	147391167	0.590411158	0.590411158	unbias	0.270673332	Brain_mmean
TRINITY_DN71765_c0_g1_i2	NA	NA	NA	NA	-4.973350987	4.973350987	female	0.992195853	Ovary_mean
TRINITY_DN71766_c0_g1_i1	NA	NA	NA	NA	0.264859782	0.264859782	unbias	0.38800412	Brain_mmean
TRINITY_DN72111_c0_g1_i1	NA	NA	NA	NA	-2.878326728	2.878326728	female	0.645438925	Liver_fmean
TRINITY_DN72144_c0_g1_i1	NA	NA	NA	NA	-0.002483327	0.002483327	unbias	0.463175993	Brain_fmean
TRINITY_DN7216_c0_g1_i1	NA	NA	NA	NA	-0.356309728	0.356309728	unbias	0.468722277	Brain_mmean
TRINITY_DN72257_c0_g1_i1	NA	NA	NA	NA	1.647053384	1.647053384	unbias	0.334014288	Brain_mmean
TRINITY_DN72354_c0_g1_i1	NA	NA	NA	NA	8.13410825	8.13410825	male	1.039041388	Testis_mean
TRINITY_DN72371_c0_g1_i1	NA	NA	NA	NA	-0.023944664	0.023944664	unbias	0.591830898	G23_fmean
TRINITY_DN72403_c0_g1_i1	NA	NA	NA	NA	-0.783291331	0.783291331	unbias	0.374458093	Brain_mmean
TRINITY_DN72428_c0_g1_i1	NA	NA	NA	NA	0.162634482	0.162634482	unbias	0.256687282	Ovary_mean
TRINITY_DN72469_c0_g1_i1	NA	NA	NA	NA	-1.36618999	1.36618999	female	0.352187924	G23_fmean
TRINITY_DN72469_c0_g2_i1	NA	NA	NA	NA	0.329445306	0.329445306	unbias	0.2360508	Ovary_mean
TRINITY_DN72683_c0_g1_i1	NA	NA	NA	NA	-1.039143115	1.039143115	unbias	0.237583477	Liver_mmean
TRINITY_DN72690_c0_g1_i1	NA	NA	NA	NA	0.965890802	0.965890802	unbias	0.362466155	Brain_mmean
TRINITY_DN72771_c0_g1_i1	NA	NA	NA	NA	-8.857663967	8.857663967	female	0.996576443	Ovary_mean
TRINITY_DN72823_c0_g1_i1	NA	NA	NA	NA	-1.131801158	1.131801158	female	0.191274568	Ovary_mean
TRINITY_DN72899_c0_g1_i1	kal1	Chr02	28711469	28711469	-1.515212282	1.515212282	female	0.406212046	Ovary_mean
TRINITY_DN72914_c0_g1_i1	NA	NA	NA	NA	0.97952886	0.97952886	unbias	0.309938443	G43_F_mean
TRINITY_DN72917_c0_g1_i1	NA	NA	NA	NA	2.835618354	2.835618354	male	0.359256076	G43_M_mean
TRINITY_DN7291_c0_g1_i1	NA	NA	NA	NA	-6.499955327	6.499955327	female	1.041880608	Ovary_mean
TRINITY_DN73072_c0_g1_i1	NA	NA	NA	NA	-0.764635195	0.764635195	unbias	0.390066792	Brain_mmean
TRINITY_DN73117_c0_g3_i1	NA	NA	NA	NA	-0.920125784	0.920125784	unbias	0.406814314	G46_M_mean
TRINITY_DN73171_c0_g1_i1	NA	NA	NA	NA	-1.269838967	1.269838967	female	0.418853902	Ovary_mean
TRINITY_DN73244_c0_g1_i1	ighx	Chr01	128349384	128349384	0.083756555	0.083756555	unbias	0.251034267	Ovary_mean
TRINITY_DN73244_c0_g2_i1	NA	NA	NA	NA	0.290999004	0.290999004	unbias	0.291496026	Ovary_mean
TRINITY_DN73521_c0_g1_i1	NA	NA	NA	NA	-2.065472856	2.065472856	female	0.83160944	Ovary_mean
TRINITY_DN73574_c0_g2_i1	NA	NA	NA	NA	-1.526030092	1.526030092	female	0.483956549	Ovary_mean
TRINITY_DN73625_c0_g2_i1	map7d2	Chr02	39317646	39317646	-1.179617273	1.179617273	unbias	0.347766218	Brain_mmean
TRINITY_DN73699_c0_g1_i1	mci-like	Chr01	178830590	178830590	-0.444795573	0.444795573	unbias	0.16142989	G23_fmean
TRINITY_DN73701_c0_g1_i1	NA	NA	NA	NA	-0.048899723	0.048899723	unbias	0.341461668	Ovary_mean
TRINITY_DN7393_c0_g2_i1	NA	NA	NA	NA	-0.051963244	0.051963244	unbias	0.397459837	G23_mmean
TRINITY_DN74016_c0_g1_i1	NA	NA	NA	NA	-1.913948862	1.913948862	female	0.555727091	Ovary_mean
TRINITY_DN7404_c0_g1_i1	NA	NA	NA	NA	-0.245454103	0.245454103	unbias	0.191597189	G43_F_mean
TRINITY_DN74308_c0_g1_i1	NA	NA	NA	NA	0.360710768	0.360710768	unbias	0.206909361	G46_M_mean
TRINITY_DN74316_c0_g2_i1	NA	NA	NA	NA	0.953993921	0.953993921	unbias	0.380361491	Brain_mmean
TRINITY_DN74364_c0_g1_i1	c6.2	Chr01	182876954	182876954	0.172069126	0.172069126	unbias	0.174905627	G43_M_mean
TRINITY_DN74387_c0_g1_i1	qrfp	Chr08	5863489	5863489	2.140397715	2.140397715	male	0.328713682	G46_M_mean
TRINITY_DN74421_c0_g1_i1	ube2v1	Chr10	28241745	28241745	-7.0481186	7.0481186	female	0.929888062	Ovary_mean
TRINITY_DN74421_c0_g3_i1	NA	NA	NA	NA	-7.496683438	7.496683438	female	0.944027587	Ovary_mean
TRINITY_DN74428_c0_g1_i1	NA	NA	NA	NA	-11.22724964	11.22724964	female	0.905248032	G46_F_mean
TRINITY_DN74497_c0_g1_i1	NA	NA	NA	NA	2.249186328	2.249186328	male	0.316973417	Brain_fmean
TRINITY_DN74498_c0_g1_i1	NA	NA	NA	NA	-1.024029183	1.024029183	unbias	0.182286862	G27_mmean
TRINITY_DN7453_c0_g1_i1	NA	NA	NA	NA	-2.673998634	2.673998634	female	0.453683242	Ovary_mean
TRINITY_DN74579_c0_g1_i1	NA	NA	NA	NA	-3.227246506	3.227246506	female	0.421513502	Ovary_mean
TRINITY_DN74606_c0_g1_i1	ube2h	Chr03	77340995	77340995	0.245466786	0.245466786	unbias	0.926449463	Ovary_mean
TRINITY_DN74628_c0_g2_i1	NA	NA	NA	NA	1.262848645	1.262848645	unbias	0.580676641	Brain_mmean
TRINITY_DN74662_c0_g1_i1	NA	NA	NA	NA	-0.076377543	0.076377543	unbias	0.372170989	Ovary_mean
TRINITY_DN74734_c0_g1_i1	NA	NA	NA	NA	0.036017492	0.036017492	unbias	0.383289141	Ovary_mean
TRINITY_DN74753_c0_g1_i1	NA	NA	NA	NA	-0.239514186	0.239514186	unbias	0.155479101	Ovary_mean
TRINITY_DN74831_c0_g1_i1	NA	NA	NA	NA	-0.345534123	0.345534123	unbias	0.454505273	Ovary_mean
TRINITY_DN74831_c0_g2_i1	NA	NA	NA	NA	0.050600146	0.050600146	unbias	0.554828335	G43_M_mean
TRINITY_DN74851_c0_g1_i1	NA	NA	NA	NA	-2.044639198	2.044639198	female	0.807164187	Ovary_mean
TRINITY_DN74871_c0_g1_i1	NA	NA	NA	NA	-0.420008881	0.420008881	unbias	0.249887316	Ovary_mean
TRINITY_DN74972_c0_g1_i1	NA	NA	NA	NA	-0.181443678	0.181443678	unbias	0.289152205	Ovary_mean
TRINITY_DN75040_c0_g1_i1	MGC147631	Chr06	24368790	24368790	-2.092382243	2.092382243	female	0.341814446	Ovary_mean
TRINITY_DN75079_c0_g1_i1	NA	NA	NA	NA	-1.667623047	1.667623047	female	0.552174855	Ovary_mean
TRINITY_DN75111_c0_g1_i1	NA	NA	NA	NA	-0.929918014	0.929918014	unbias	0.197182304	G46_M_mean
TRINITY_DN75148_c0_g1_i1	NA	NA	NA	NA	-0.69042732	0.69042732	unbias	0.464200751	Ovary_mean
TRINITY_DN75266_c0_g2_i1	NA	NA	NA	NA	1.039488158	1.039488158	male	0.396252933	G23_fmean
TRINITY_DN75270_c0_g2_i1	LOC100145050-like	Chr01	132701995	132701995	1.215898371	1.215898371	male	0.28644898	Testis_mean
TRINITY_DN75302_c0_g2_i1	NA	NA	NA	NA	-8.454897951	8.454897951	female	0.918910589	Ovary_mean
TRINITY_DN75308_c0_g1_i1	itln1	Chr07	28636900	28636900	-1.251678608	1.251678608	female	0.461674296	Ovary_mean
TRINITY_DN75379_c0_g1_i1	NA	NA	NA	NA	1.059597514	1.059597514	unbias	0.321892263	G43_M_mean
TRINITY_DN75406_c0_g1_i1	NA	NA	NA	NA	-2.890215939	2.890215939	female	0.395729657	Ovary_mean
TRINITY_DN75471_c0_g1_i1	dock8	Chr01	116644276	116644276	0.380970972	0.380970972	unbias	0.556079422	Ovary_mean
TRINITY_DN75599_c0_g1_i1	NA	NA	NA	NA	-8.54889449	8.54889449	female	1.038592492	Ovary_mean
TRINITY_DN75754_c0_g1_i1	NA	NA	NA	NA	-1.493263856	1.493263856	female	0.839387402	Ovary_mean
TRINITY_DN75788_c0_g1_i1	NA	NA	NA	NA	-0.408165447	0.408165447	unbias	0.187982758	G43_F_mean
TRINITY_DN75938_c0_g1_i1	NA	NA	NA	NA	2.491364071	2.491364071	male	0.384743681	G23_mmean
TRINITY_DN76076_c0_g1_i1	klf15.2	Chr02	65032340	65032340	-1.040085266	1.040085266	unbias	0.422558379	Brain_mmean
TRINITY_DN76183_c0_g3_i1	ube2z	Chr10	5254451	5254451	3.708594189	3.708594189	male	0.908315628	Testis_mean
TRINITY_DN76185_c0_g2_i1	NA	NA	NA	NA	0.912388452	0.912388452	unbias	0.740169422	Brain_mmean
TRINITY_DN76213_c0_g1_i1	NA	NA	NA	NA	1.339842755	1.339842755	male	0.313631145	Testis_mean
TRINITY_DN76258_c0_g1_i1	NA	NA	NA	NA	2.539936298	2.539936298	male	0.769849155	Testis_mean
TRINITY_DN76339_c0_g2_i1	NA	NA	NA	NA	6.195963657	6.195963657	male	1.033629445	Testis_mean
TRINITY_DN76396_c0_g1_i1	flt4	Chr03	9835265	9835265	-1.610309336	1.610309336	female	0.659320439	Ovary_mean
TRINITY_DN76422_c0_g1_i1	NA	NA	NA	NA	2.15439633	2.15439633	male	0.804684606	Liver_fmean
TRINITY_DN76635_c0_g1_i2	NA	NA	NA	NA	1.260820795	1.260820795	unbias	0.387285238	G43_F_mean
TRINITY_DN76742_c0_g1_i1	NA	NA	NA	NA	-2.163835778	2.163835778	female	0.451897994	Ovary_mean
TRINITY_DN7679_c0_g1_i1	NA	NA	NA	NA	1.710794785	1.710794785	male	0.576622598	Testis_mean
TRINITY_DN76855_c0_g2_i1	chadl	Chr04	106064910	106064910	0.830694472	0.830694472	unbias	0.534503048	Brain_fmean
TRINITY_DN76919_c0_g1_i1	irf5	Chr03	78077134	78077134	0.467694259	0.467694259	unbias	0.886053267	Ovary_mean
TRINITY_DN77326_c0_g1_i2	NA	NA	NA	NA	-2.20778847	2.20778847	female	0.669978564	Ovary_mean
TRINITY_DN77366_c0_g1_i1	NA	NA	NA	NA	-2.185291159	2.185291159	female	0.516308922	Ovary_mean
TRINITY_DN77427_c0_g2_i1	NA	NA	NA	NA	-2.181029577	2.181029577	female	0.583637187	Ovary_mean
TRINITY_DN77474_c0_g1_i1	NA	NA	NA	NA	1.025837582	1.025837582	unbias	0.329407528	Liver_fmean
TRINITY_DN77572_c0_g1_i1	nek6	scaffold_22	733968	733968	0.82103619	0.82103619	unbias	0.336876243	G46_M_mean
TRINITY_DN77605_c0_g1_i1	NA	NA	NA	NA	0.921211261	0.921211261	unbias	0.245936685	Brain_fmean
TRINITY_DN77617_c1_g1_i1	NA	NA	NA	NA	-1.144154916	1.144154916	female	0.773617424	Ovary_mean
TRINITY_DN77746_c0_g1_i1	mkks	Chr05	22680242	22680242	1.165975736	1.165975736	male	0.339403832	Brain_fmean
TRINITY_DN77810_c0_g1_i1	NA	NA	NA	NA	4.308446848	4.308446848	male	0.856345025	G46_M_mean
TRINITY_DN77965_c0_g2_i1	NA	NA	NA	NA	-0.738090813	0.738090813	unbias	0.444768262	Ovary_mean
TRINITY_DN78015_c0_g1_i1	NA	NA	NA	NA	-3.645976419	3.645976419	female	0.815679629	Ovary_mean
TRINITY_DN78025_c0_g1_i1	ercc4	Chr09	32584652	32584652	-0.771220714	0.771220714	unbias	0.387550102	G43_F_mean
TRINITY_DN78049_c0_g2_i1	Xetrov90030572m	scaffold_81	578357	578357	4.477001791	4.477001791	male	0.998583547	Testis_mean
TRINITY_DN78049_c0_g3_i1	NA	NA	NA	NA	4.717479609	4.717479609	male	1.007626562	Testis_mean
TRINITY_DN78105_c0_g1_i1	LOC594879	Chr01	96973380	96973380	0.546661478	0.546661478	unbias	0.383454494	Brain_fmean
TRINITY_DN78109_c0_g1_i2	NA	NA	NA	NA	0.24899264	0.24899264	unbias	0.296649301	Brain_fmean
TRINITY_DN78254_c0_g1_i1	NA	NA	NA	NA	1.035674139	1.035674139	unbias	0.616728402	Brain_fmean
TRINITY_DN7826_c0_g1_i1	NA	NA	NA	NA	0.240930529	0.240930529	unbias	0.655969963	Ovary_mean
TRINITY_DN78309_c0_g2_i1	NA	NA	NA	NA	-1.731652319	1.731652319	female	0.594089177	Ovary_mean
TRINITY_DN78364_c0_g1_i1	NA	NA	NA	NA	-1.606951885	1.606951885	female	0.466058312	G46_M_mean
