gid	gname	chr	logFC.XY46.XX46	tau	tissue	bias	RBH	TRANS	dNdS	dN	dS
TRINITY_DN133957_c0_g1_i1	NA	NA	-0.15927206	0.486506375	Ovary_mean	unbias	RBH_pair_9439.fa.best.phy	TRINITY_DN133957_c0_g1_i1	0.0387	0.0381	0.9839
TRINITY_DN133959_c0_g2_i8	NA	NA	-0.743781775	0.367990052	Brain_mean	unbias	RBH_pair_9441.fa.best.phy	TRINITY_DN133959_c0_g2_i8	0.0194	0.0257	1.3247
TRINITY_DN133991_c3_g2_i2	NA	NA	0.055884794	0.136766811	G27_mean	unbias	RBH_pair_9454.fa.best.phy	TRINITY_DN133991_c3_g2_i2	0.037	0.0607	1.6414
TRINITY_DN133994_c4_g2_i1	NA	NA	0.132548888	0.137226782	G43_M_mean	unbias	RBH_pair_9456.fa.best.phy	TRINITY_DN133994_c4_g2_i1	0.1163	0.1857	1.5963
TRINITY_DN134000_c4_g2_i1	NA	NA	0.506866232	0.423857211	G46_M_mean	unbias	RBH_pair_9458.fa.best.phy	TRINITY_DN134000_c4_g2_i1	0.2866	0.5151	1.7976
TRINITY_DN134012_c6_g2_i5	NA	NA	0.081144773	0.350628586	Brain_mean	unbias	RBH_pair_9463.fa.best.phy	TRINITY_DN134012_c6_g2_i5	0.0611	0.0914	1.4946
TRINITY_DN134012_c7_g2_i6	NA	NA	0.490655713	0.579079928	Brain_mean	unbias	RBH_pair_9464.fa.best.phy	TRINITY_DN134012_c7_g2_i6	0.0432	0.0347	0.8027
TRINITY_DN134017_c3_g3_i1	sipa1-like	Chr04	-0.380804269	0.256751453	G43_M_mean	unbias	RBH_pair_9466.fa.best.phy	TRINITY_DN134017_c3_g3_i1	0.0309	0.0569	1.8453
TRINITY_DN134021_c1_g2_i4	NA	NA	0.044692242	0.368587219	Brain_mean	unbias	RBH_pair_9469.fa.best.phy	TRINITY_DN134021_c1_g2_i4	0.0303	0.0282	0.9301
TRINITY_DN134025_c1_g2_i2	klhl30	Chr05	0.44971633	0.392584763	Brain_mean	unbias	RBH_pair_9474.fa.best.phy	TRINITY_DN134025_c1_g2_i2	0.0484	0.0936	1.933
TRINITY_DN134056_c3_g4_i3	Xetrov90028823m	scaffold_438	-0.295994874	0.369224913	Ovary_mean	unbias	RBH_pair_9490.fa.best.phy	TRINITY_DN134056_c3_g4_i3	0.0446	0.0802	1.798
TRINITY_DN134058_c0_g1_i11	NA	NA	-0.361694878	0.363939726	Brain_mean	unbias	RBH_pair_9493.fa.best.phy	TRINITY_DN134058_c0_g1_i11	0.0783	0.1434	1.8311
TRINITY_DN134102_c3_g2_i1	NA	NA	0.390844696	0.408824377	Brain_mean	unbias	RBH_pair_9520.fa.best.phy	TRINITY_DN134102_c3_g2_i1	0.0501	0.0596	1.1893
TRINITY_DN134109_c0_g3_i3	NA	NA	0.506189444	0.186393961	G23_mean	unbias	RBH_pair_9523.fa.best.phy	TRINITY_DN134109_c0_g3_i3	0.0297	0.0556	1.8715
TRINITY_DN134120_c0_g4_i12	NA	NA	-0.273211193	0.377872454	Brain_mean	unbias	RBH_pair_9529.fa.best.phy	TRINITY_DN134120_c0_g4_i12	0.0213	0.0284	1.3296
TRINITY_DN134122_c6_g1_i1	NA	NA	0.044037608	0.317595378	Brain_mean	unbias	RBH_pair_9530.fa.best.phy	TRINITY_DN134122_c6_g1_i1	0.0504	0.0941	1.8657
TRINITY_DN134147_c3_g2_i1	NA	NA	0.152336502	0.363680954	G43_M_mean	unbias	RBH_pair_9546.fa.best.phy	TRINITY_DN134147_c3_g2_i1	0.0924	0.1653	1.7877
TRINITY_DN134148_c3_g3_i1	NA	NA	-0.438850539	0.226526446	Ovary_mean	unbias	RBH_pair_9547.fa.best.phy	TRINITY_DN134148_c3_g3_i1	0.1031	0.1609	1.5603
TRINITY_DN134156_c10_g2_i4	NA	NA	0.268151923	0.187583551	Brain_mean	unbias	RBH_pair_9552.fa.best.phy	TRINITY_DN134156_c10_g2_i4	0.0747	0.1487	1.9912
TRINITY_DN134158_c0_g1_i3	NA	NA	0.182847442	0.292386592	Ovary_mean	unbias	RBH_pair_9554.fa.best.phy	TRINITY_DN134158_c0_g1_i3	0.0245	0.0383	1.5638
TRINITY_DN134197_c7_g2_i4	NA	NA	0.496637469	0.112694245	G23_mean	unbias	RBH_pair_9572.fa.best.phy	TRINITY_DN134197_c7_g2_i4	0.0713	0.0979	1.3725
TRINITY_DN134209_c5_g3_i2	rmi1	Chr01	-0.280284856	0.321133298	Ovary_mean	unbias	RBH_pair_9577.fa.best.phy	TRINITY_DN134209_c5_g3_i2	0.101	0.1573	1.5569
TRINITY_DN134237_c0_g2_i1	fat3-like	Chr02	-0.198043261	0.21704185	Ovary_mean	unbias	RBH_pair_9595.fa.best.phy	TRINITY_DN134237_c0_g2_i1	0.1001	0.1115	1.1142
TRINITY_DN134243_c5_g2_i1	NA	NA	-0.708070355	0.750318313	Brain_mean	unbias	RBH_pair_9598.fa.best.phy	TRINITY_DN134243_c5_g2_i1	0.0115	0.0204	1.7712
TRINITY_DN134253_c0_g1_i9	NA	NA	-0.51335738	0.346302742	Brain_mean	unbias	RBH_pair_9599.fa.best.phy	TRINITY_DN134253_c0_g1_i9	0.0762	0.1224	1.6055
TRINITY_DN134287_c0_g1_i1	NA	NA	-0.526089886	0.321032214	Ovary_mean	unbias	RBH_pair_9611.fa.best.phy	TRINITY_DN134287_c0_g1_i1	0.1093	0.1887	1.7273
TRINITY_DN134320_c1_g4_i1	NA	NA	0.112694205	0.417333449	Ovary_mean	unbias	RBH_pair_9625.fa.best.phy	TRINITY_DN134320_c1_g4_i1	0.2076	0.3488	1.6802
TRINITY_DN134349_c4_g7_i1	NA	NA	0.342989244	0.062362611	Testis_mean	unbias	RBH_pair_9634.fa.best.phy	TRINITY_DN134349_c4_g7_i1	0.0838	0.1233	1.4709
TRINITY_DN134399_c4_g2_i2	fis1	Chr03	-0.302668745	0.269574565	Ovary_mean	unbias	RBH_pair_9660.fa.best.phy	TRINITY_DN134399_c4_g2_i2	0.0534	0.0763	1.4291
TRINITY_DN134400_c0_g2_i4	smyd4	Chr02	-0.305097735	0.220786568	Brain_mean	unbias	RBH_pair_9661.fa.best.phy	TRINITY_DN134400_c0_g2_i4	0.0136	0.0205	1.5152
TRINITY_DN134410_c0_g2_i3	app	Chr02	0.304837849	0.183563464	G27_mean	unbias	RBH_pair_9665.fa.best.phy	TRINITY_DN134410_c0_g2_i3	0.0796	0.1498	1.882
TRINITY_DN134419_c0_g1_i3	nostrin	Chr09	0.533089713	0.228334489	Brain_mean	unbias	RBH_pair_9669.fa.best.phy	TRINITY_DN134419_c0_g1_i3	0.0539	0.0631	1.1718
TRINITY_DN134421_c3_g2_i3	NA	NA	-0.106475989	0.489671497	Ovary_mean	unbias	RBH_pair_9673.fa.best.phy	TRINITY_DN134421_c3_g2_i3	0.0173	0.0211	1.2166
TRINITY_DN134442_c4_g4_i2	neurod1	Chr09	-0.497727676	0.314916235	Ovary_mean	unbias	RBH_pair_9685.fa.best.phy	TRINITY_DN134442_c4_g4_i2	0.0072	0.006	0.8303
TRINITY_DN134444_c1_g1_i2	NA	NA	0.332709647	0.74450675	Brain_mean	unbias	RBH_pair_9687.fa.best.phy	TRINITY_DN134444_c1_g1_i2	0.079	0.1092	1.3815
TRINITY_DN134450_c4_g1_i2	NA	NA	-0.277162576	0.227677134	G23_mean	unbias	RBH_pair_9688.fa.best.phy	TRINITY_DN134450_c4_g1_i2	0.0273	0.0498	1.8215
TRINITY_DN134453_c2_g1_i11	NA	NA	0.192104081	0.719488783	Brain_mean	unbias	RBH_pair_9690.fa.best.phy	TRINITY_DN134453_c2_g1_i11	0.0142	0.0117	0.8275
TRINITY_DN134455_c1_g1_i6	NA	NA	0.144248685	0.081870959	G27_mean	unbias	RBH_pair_9691.fa.best.phy	TRINITY_DN134455_c1_g1_i6	0.0293	0.0339	1.1552
TRINITY_DN134460_c0_g1_i5	NA	NA	0.045989573	0.51211165	Brain_mean	unbias	RBH_pair_9692.fa.best.phy	TRINITY_DN134460_c0_g1_i5	0.013	0.0078	0.5988
TRINITY_DN134460_c1_g1_i1	NA	NA	0.302387039	0.734237394	Brain_mean	unbias	RBH_pair_9693.fa.best.phy	TRINITY_DN134460_c1_g1_i1	0.0494	0.0689	1.3934
TRINITY_DN134468_c2_g1_i1	NA	NA	-0.18548411	0.218019959	G31_mean	unbias	RBH_pair_9700.fa.best.phy	TRINITY_DN134468_c2_g1_i1	0.2789	0.5082	1.8224
TRINITY_DN134485_c8_g1_i1	NA	NA	0.466607719	0.242493451	Brain_mean	unbias	RBH_pair_9714.fa.best.phy	TRINITY_DN134485_c8_g1_i1	0.0157	0.0163	1.0356
TRINITY_DN134489_c4_g1_i1	NA	NA	-0.275508736	0.313333427	Brain_mean	unbias	RBH_pair_9715.fa.best.phy	TRINITY_DN134489_c4_g1_i1	0.0432	0.0431	0.9983
TRINITY_DN134489_c4_g2_i3	mad2l2-like	Chr07	0.883284454	0.656633651	Brain_mean	unbias	RBH_pair_9716.fa.best.phy	TRINITY_DN134489_c4_g2_i3	0.0777	0.0655	0.8427
TRINITY_DN134490_c0_g1_i3	NA	NA	0.426340689	0.193977559	G23_mean	unbias	RBH_pair_9717.fa.best.phy	TRINITY_DN134490_c0_g1_i3	0.0699	0.1016	1.4522
TRINITY_DN134500_c0_g1_i1	NA	NA	0.714733807	0.348657016	Brain_mean	unbias	RBH_pair_9725.fa.best.phy	TRINITY_DN134500_c0_g1_i1	0.0543	0.065	1.1968
TRINITY_DN134505_c1_g3_i1	NA	NA	-0.673628003	0.24363141	Ovary_mean	unbias	RBH_pair_9726.fa.best.phy	TRINITY_DN134505_c1_g3_i1	0.0521	0.0622	1.1935
TRINITY_DN134514_c0_g1_i2	NA	NA	-0.390480751	0.518355322	Ovary_mean	unbias	RBH_pair_9733.fa.best.phy	TRINITY_DN134514_c0_g1_i2	0.139	0.1792	1.2895
TRINITY_DN134518_c0_g1_i1	NA	NA	-0.162451798	0.173764604	Brain_mean	unbias	RBH_pair_9735.fa.best.phy	TRINITY_DN134518_c0_g1_i1	0.036	0.0657	1.8256
TRINITY_DN134519_c0_g1_i3	NA	NA	-0.242850579	0.319163328	G27_mean	unbias	RBH_pair_9736.fa.best.phy	TRINITY_DN134519_c0_g1_i3	0.2266	0.2194	0.9682
TRINITY_DN134519_c1_g6_i6	NA	NA	-0.61366499	0.331212211	Ovary_mean	unbias	RBH_pair_9737.fa.best.phy	TRINITY_DN134519_c1_g6_i6	0.1341	0.2351	1.7531
TRINITY_DN134521_c1_g1_i1	NA	NA	0.10480554	0.462346622	G27_mean	unbias	RBH_pair_9740.fa.best.phy	TRINITY_DN134521_c1_g1_i1	0.0566	0.0816	1.4424
TRINITY_DN134527_c2_g1_i1	NA	NA	-0.037190614	0.311193117	Liver_mean	unbias	RBH_pair_9746.fa.best.phy	TRINITY_DN134527_c2_g1_i1	0.066	0.0758	1.1489
TRINITY_DN134529_c3_g1_i2	NA	NA	0.379411133	0.385445486	G27_mean	unbias	RBH_pair_9749.fa.best.phy	TRINITY_DN134529_c3_g1_i2	0.0602	0.085	1.4114
TRINITY_DN134533_c0_g2_i6	NA	NA	-0.304227007	0.224603635	G23_mean	unbias	RBH_pair_9751.fa.best.phy	TRINITY_DN134533_c0_g2_i6	0.0748	0.112	1.4972
TRINITY_DN134535_c3_g1_i4	NA	NA	-0.04783492	0.060740835	G43_F_mean	unbias	RBH_pair_9752.fa.best.phy	TRINITY_DN134535_c3_g1_i4	0.0237	0.0257	1.0825
TRINITY_DN134542_c1_g3_i2	vac14	Chr04	0.170541906	0.594821467	Brain_mean	unbias	RBH_pair_9757.fa.best.phy	TRINITY_DN134542_c1_g3_i2	0.0701	0.1346	1.9193
TRINITY_DN134556_c5_g1_i1	NA	NA	-0.037933991	0.442365585	Ovary_mean	unbias	RBH_pair_9763.fa.best.phy	TRINITY_DN134556_c5_g1_i1	0.1191	0.1659	1.3928
TRINITY_DN134567_c2_g3_i2	Xetrov90004173m	Chr02	0.645658288	0.247706343	Ovary_mean	unbias	RBH_pair_9765.fa.best.phy	TRINITY_DN134567_c2_g3_i2	0.1122	0.1797	1.6023
TRINITY_DN134584_c5_g1_i1	NA	NA	0.000301881	0.817465334	Brain_mean	unbias	RBH_pair_9776.fa.best.phy	TRINITY_DN134584_c5_g1_i1	0.0511	0.0698	1.364
TRINITY_DN134595_c0_g1_i2	NA	NA	0.370863482	0.290555841	Testis_mean	unbias	RBH_pair_9780.fa.best.phy	TRINITY_DN134595_c0_g1_i2	0.098	0.1398	1.4272
TRINITY_DN134607_c1_g3_i5	ap1s3	Chr05	-0.586137199	0.433717358	Brain_mean	unbias	RBH_pair_9787.fa.best.phy	TRINITY_DN134607_c1_g3_i5	0.0215	0.0286	1.3303
TRINITY_DN134608_c3_g5_i2	cers1	Chr01	0.287955354	0.12732373	Brain_mean	unbias	RBH_pair_9788.fa.best.phy	TRINITY_DN134608_c3_g5_i2	0.0642	0.1043	1.6241
TRINITY_DN134620_c2_g1_i1	NA	NA	0.337083138	0.405394123	Liver_mean	unbias	RBH_pair_9793.fa.best.phy	TRINITY_DN134620_c2_g1_i1	0.0607	0.0732	1.2066
TRINITY_DN134624_c1_g6_i1	apoo	Chr02	-0.512333452	0.740593804	Brain_mean	unbias	RBH_pair_9796.fa.best.phy	TRINITY_DN134624_c1_g6_i1	0.021	0.0221	1.0502
TRINITY_DN134630_c1_g1_i1	LOC549067	Chr09	0.727071032	0.60287132	Brain_mean	unbias	RBH_pair_9799.fa.best.phy	TRINITY_DN134630_c1_g1_i1	0.1284	0.1652	1.2868
TRINITY_DN134638_c4_g1_i1	stk24	Chr02	-0.908446753	0.487749519	Brain_mean	unbias	RBH_pair_9803.fa.best.phy	TRINITY_DN134638_c4_g1_i1	0.0942	0.135	1.433
TRINITY_DN134638_c5_g1_i2	NA	NA	-0.136781024	0.276411268	Brain_mean	unbias	RBH_pair_9804.fa.best.phy	TRINITY_DN134638_c5_g1_i2	0.1792	0.2355	1.3145
TRINITY_DN134642_c6_g2_i1	NA	NA	-0.027731998	0.429629859	Brain_mean	unbias	RBH_pair_9805.fa.best.phy	TRINITY_DN134642_c6_g2_i1	0.0167	0.0258	1.5413
TRINITY_DN134648_c0_g1_i1	surf6	scaffold_124	-0.891941547	0.532998359	Ovary_mean	unbias	RBH_pair_9810.fa.best.phy	TRINITY_DN134648_c0_g1_i1	0.123	0.1863	1.5151
TRINITY_DN134651_c6_g4_i2	NA	NA	-0.319035079	0.434766963	Brain_mean	unbias	RBH_pair_9812.fa.best.phy	TRINITY_DN134651_c6_g4_i2	0.0969	0.1799	1.8573
TRINITY_DN134672_c3_g2_i1	NA	NA	-0.030516527	0.450361769	Brain_mean	unbias	RBH_pair_9815.fa.best.phy	TRINITY_DN134672_c3_g2_i1	0.1245	0.1307	1.05
TRINITY_DN134676_c2_g2_i2	NA	NA	-0.451399317	0.300504351	Brain_mean	unbias	RBH_pair_9817.fa.best.phy	TRINITY_DN134676_c2_g2_i2	0.0722	0.1019	1.411
TRINITY_DN134691_c0_g1_i1	NA	NA	-0.535468749	0.467419206	Brain_mean	unbias	RBH_pair_9822.fa.best.phy	TRINITY_DN134691_c0_g1_i1	0.0447	0.0809	1.8104
TRINITY_DN134714_c3_g1_i2	NA	NA	-0.466800185	0.24384507	Brain_mean	unbias	RBH_pair_9829.fa.best.phy	TRINITY_DN134714_c3_g1_i2	0.032	0.0489	1.5295
TRINITY_DN134717_c3_g1_i3	NA	NA	-0.043835082	0.411278959	Brain_mean	unbias	RBH_pair_9830.fa.best.phy	TRINITY_DN134717_c3_g1_i3	0.1522	0.1645	1.0807
TRINITY_DN134726_c2_g5_i2	prmt8	Chr03	0.157416682	0.334301209	Brain_mean	unbias	RBH_pair_9834.fa.best.phy	TRINITY_DN134726_c2_g5_i2	0.0946	0.0931	0.984
TRINITY_DN134735_c2_g3_i2	NA	NA	0.614968213	0.391006979	G27_mean	unbias	RBH_pair_9839.fa.best.phy	TRINITY_DN134735_c2_g3_i2	0.0719	0.0542	0.7541
TRINITY_DN134735_c4_g2_i4	NA	NA	0.198779435	0.493436966	G23_mean	unbias	RBH_pair_9840.fa.best.phy	TRINITY_DN134735_c4_g2_i4	0.0961	0.0965	1.0036
TRINITY_DN134774_c1_g2_i2	NA	NA	0.582225889	0.381697843	Liver_mean	unbias	RBH_pair_9862.fa.best.phy	TRINITY_DN134774_c1_g2_i2	0.1943	0.383	1.9714
TRINITY_DN134781_c1_g12_i2	coq6	Chr08	0.063479573	0.107021197	G27_mean	unbias	RBH_pair_9867.fa.best.phy	TRINITY_DN134781_c1_g12_i2	0.0357	0.0463	1.2969
TRINITY_DN134789_c0_g2_i6	NA	NA	0.732020619	0.565838308	G23_mean	unbias	RBH_pair_9874.fa.best.phy	TRINITY_DN134789_c0_g2_i6	0.0749	0.1349	1.8018
TRINITY_DN134790_c1_g1_i4	NA	NA	0.073958654	0.190135194	G43_M_mean	unbias	RBH_pair_9875.fa.best.phy	TRINITY_DN134790_c1_g1_i4	0.0758	0.1134	1.4949
TRINITY_DN134802_c8_g5_i2	tmem121	Chr08	-0.193726621	0.208788467	G23_mean	unbias	RBH_pair_9882.fa.best.phy	TRINITY_DN134802_c8_g5_i2	0.064	0.1233	1.9269
TRINITY_DN134824_c3_g6_i5	NA	NA	-0.864791872	0.501112623	Ovary_mean	unbias	RBH_pair_9894.fa.best.phy	TRINITY_DN134824_c3_g6_i5	0.0794	0.1548	1.9479
TRINITY_DN134829_c6_g2_i1	morn2	Chr05	0.293870639	0.673632101	Brain_mean	unbias	RBH_pair_9897.fa.best.phy	TRINITY_DN134829_c6_g2_i1	0.0244	0.0462	1.8943
TRINITY_DN134835_c6_g3_i1	NA	NA	0.712284366	0.375395681	Liver_mean	unbias	RBH_pair_9903.fa.best.phy	TRINITY_DN134835_c6_g3_i1	0.0622	0.1196	1.9248
TRINITY_DN134844_c1_g6_i1	NA	NA	0.251242674	0.536601922	Brain_mean	unbias	RBH_pair_9907.fa.best.phy	TRINITY_DN134844_c1_g6_i1	0.0469	0.0893	1.9049
TRINITY_DN134850_c2_g14_i1	NA	NA	0.080323638	0.221668362	Brain_mean	unbias	RBH_pair_9911.fa.best.phy	TRINITY_DN134850_c2_g14_i1	0.0826	0.1317	1.5939
TRINITY_DN134873_c3_g2_i6	NA	NA	0.31418289	0.524614128	Brain_mean	unbias	RBH_pair_9923.fa.best.phy	TRINITY_DN134873_c3_g2_i6	0.2053	0.345	1.6807
TRINITY_DN134877_c3_g1_i4	NA	NA	0.674540377	0.567431617	Liver_mean	unbias	RBH_pair_9925.fa.best.phy	TRINITY_DN134877_c3_g1_i4	0.037	0.0685	1.8516
TRINITY_DN134890_c1_g1_i1	klf11	Chr05	-0.5819881	0.714703178	Brain_mean	unbias	RBH_pair_9931.fa.best.phy	TRINITY_DN134890_c1_g1_i1	0.0797	0.1194	1.4982
TRINITY_DN134915_c0_g1_i2	NA	NA	-0.562318743	0.29698631	Testis_mean	unbias	RBH_pair_9938.fa.best.phy	TRINITY_DN134915_c0_g1_i2	0.1256	0.1816	1.4459
TRINITY_DN134924_c0_g2_i1	NA	NA	0.528336633	0.511269222	G43_M_mean	unbias	RBH_pair_9942.fa.best.phy	TRINITY_DN134924_c0_g2_i1	0.2134	0.3664	1.7169
TRINITY_DN134984_c0_g1_i1	NA	NA	0.734030952	0.53496871	G46_M_mean	unbias	RBH_pair_9968.fa.best.phy	TRINITY_DN134984_c0_g1_i1	0.1267	0.2206	1.7406
TRINITY_DN134987_c3_g1_i5	NA	NA	-0.008654262	0.402017405	Brain_mean	unbias	RBH_pair_9972.fa.best.phy	TRINITY_DN134987_c3_g1_i5	0.0505	0.0809	1.6017
TRINITY_DN134998_c0_g3_i2	trit1	Chr02	0.615285816	0.561130111	G46_M_mean	unbias	RBH_pair_9977.fa.best.phy	TRINITY_DN134998_c0_g3_i2	0.1289	0.2311	1.793
TRINITY_DN135015_c6_g6_i1	NA	NA	0.112471699	0.306087776	Brain_mean	unbias	RBH_pair_9985.fa.best.phy	TRINITY_DN135015_c6_g6_i1	0.035	0.0409	1.1689
TRINITY_DN135033_c2_g1_i1	dapk3	Chr01	0.083758314	0.228690658	Ovary_mean	unbias	RBH_pair_9990.fa.best.phy	TRINITY_DN135033_c2_g1_i1	0.0481	0.0533	1.1078
TRINITY_DN135037_c6_g3_i7	NA	NA	-0.025260064	0.467494091	Brain_mean	unbias	RBH_pair_9994.fa.best.phy	TRINITY_DN135037_c6_g3_i7	0.0056	0.0088	1.57
TRINITY_DN135038_c3_g2_i1	NA	NA	-0.353501622	0.263526687	Brain_mean	unbias	RBH_pair_9995.fa.best.phy	TRINITY_DN135038_c3_g2_i1	0.008	0.0067	0.8483
TRINITY_DN135062_c1_g1_i2	c19orf47	Chr08	-0.356941161	0.223450501	Ovary_mean	unbias	RBH_pair_10000.fa.best.phy	TRINITY_DN135062_c1_g1_i2	0.0258	0.0413	1.6004
TRINITY_DN135063_c4_g1_i1	LOC100485226	Chr03	-0.274058488	0.429736669	Ovary_mean	unbias	RBH_pair_10001.fa.best.phy	TRINITY_DN135063_c4_g1_i1	0.0392	0.0704	1.7965
TRINITY_DN135097_c0_g3_i1	NA	NA	-0.055271352	0.525074968	Brain_mean	unbias	RBH_pair_10020.fa.best.phy	TRINITY_DN135097_c0_g3_i1	0.0296	0.0399	1.3457
TRINITY_DN135129_c0_g4_i2	NA	NA	-0.680543765	0.254105051	G23_mean	unbias	RBH_pair_10035.fa.best.phy	TRINITY_DN135129_c0_g4_i2	0.0085	0.0118	1.3859
TRINITY_DN135150_c2_g1_i1	NA	NA	0.083274837	0.572806613	Brain_mean	unbias	RBH_pair_10045.fa.best.phy	TRINITY_DN135150_c2_g1_i1	0.0996	0.1559	1.5647
TRINITY_DN135168_c1_g1_i7	NA	NA	0.858660852	0.364256219	G46_M_mean	unbias	RBH_pair_10050.fa.best.phy	TRINITY_DN135168_c1_g1_i7	0.0811	0.1298	1.6018
TRINITY_DN135208_c0_g1_i4	NA	NA	1.084617193	0.230897332	G46_M_mean	unbias	RBH_pair_10064.fa.best.phy	TRINITY_DN135208_c0_g1_i4	0.0966	0.1687	1.747
TRINITY_DN135210_c0_g3_i3	NA	NA	0.181340364	0.296756624	G23_mean	unbias	RBH_pair_10066.fa.best.phy	TRINITY_DN135210_c0_g3_i3	0.082	0.1138	1.3882
TRINITY_DN135216_c1_g1_i3	NA	NA	0.161942769	0.411139179	Brain_mean	unbias	RBH_pair_10067.fa.best.phy	TRINITY_DN135216_c1_g1_i3	0.0766	0.078	1.0185
TRINITY_DN135246_c1_g3_i4	NA	NA	-0.422109382	0.395425709	Brain_mean	unbias	RBH_pair_10082.fa.best.phy	TRINITY_DN135246_c1_g3_i4	0.1593	0.1934	1.2139
TRINITY_DN135247_c0_g4_i2	NA	NA	-0.062297918	0.25686473	Ovary_mean	unbias	RBH_pair_10083.fa.best.phy	TRINITY_DN135247_c0_g4_i2	0.0478	0.0542	1.1354
TRINITY_DN135255_c1_g1_i2	NA	NA	0.134284873	0.203277271	Brain_mean	unbias	RBH_pair_10088.fa.best.phy	TRINITY_DN135255_c1_g1_i2	0.0031	0.0052	1.6533
TRINITY_DN135270_c0_g2_i2	NA	NA	-0.251042499	0.524920951	Brain_mean	unbias	RBH_pair_10097.fa.best.phy	TRINITY_DN135270_c0_g2_i2	0.0842	0.1228	1.4581
TRINITY_DN135274_c8_g3_i1	NA	NA	-0.144278588	0.420585656	Liver_mean	unbias	RBH_pair_10099.fa.best.phy	TRINITY_DN135274_c8_g3_i1	0.1988	0.3216	1.6178
TRINITY_DN135275_c0_g8_i2	NA	NA	-0.330161375	0.435138751	Ovary_mean	unbias	RBH_pair_10100.fa.best.phy	TRINITY_DN135275_c0_g8_i2	0.0292	0.0411	1.4091
TRINITY_DN135276_c4_g1_i4	NA	NA	0.495417801	0.382506516	Brain_mean	unbias	RBH_pair_10102.fa.best.phy	TRINITY_DN135276_c4_g1_i4	0.0418	0.0504	1.2061
TRINITY_DN135300_c3_g1_i2	NA	NA	0.81488689	0.581599569	Liver_mean	unbias	RBH_pair_10113.fa.best.phy	TRINITY_DN135300_c3_g1_i2	0.0839	0.1229	1.4644
TRINITY_DN135308_c2_g5_i1	NA	NA	-0.113018732	0.370191565	Brain_mean	unbias	RBH_pair_10115.fa.best.phy	TRINITY_DN135308_c2_g5_i1	0.0799	0.1413	1.7674
TRINITY_DN135311_c1_g1_i4	NA	NA	-0.2317093	0.465374076	Brain_mean	unbias	RBH_pair_10118.fa.best.phy	TRINITY_DN135311_c1_g1_i4	0.0733	0.1128	1.538
TRINITY_DN135322_c0_g2_i1	NA	NA	0.399929851	0.296322204	Brain_mean	unbias	RBH_pair_10120.fa.best.phy	TRINITY_DN135322_c0_g2_i1	0.0347	0.0408	1.1753
TRINITY_DN135324_c0_g1_i3	Xetrov90005752m	Chr02	-0.286462969	0.38884522	Ovary_mean	unbias	RBH_pair_10121.fa.best.phy	TRINITY_DN135324_c0_g1_i3	0.0667	0.1156	1.732
TRINITY_DN135333_c1_g3_i1	use1	Chr01	0.544842759	0.716103667	Brain_mean	unbias	RBH_pair_10125.fa.best.phy	TRINITY_DN135333_c1_g3_i1	0.0246	0.0233	0.9475
TRINITY_DN135337_c5_g4_i2	NA	NA	0.067254276	0.082911822	G27_mean	unbias	RBH_pair_10126.fa.best.phy	TRINITY_DN135337_c5_g4_i2	0.1236	0.13	1.0517
TRINITY_DN135346_c0_g1_i2	NA	NA	0.375728327	0.702446636	Brain_mean	unbias	RBH_pair_10129.fa.best.phy	TRINITY_DN135346_c0_g1_i2	0.0634	0.0667	1.0519
TRINITY_DN135388_c0_g1_i1	NA	NA	-0.930200893	0.484551755	Brain_mean	unbias	RBH_pair_10143.fa.best.phy	TRINITY_DN135388_c0_g1_i1	0.0385	0.0409	1.063
TRINITY_DN135395_c0_g1_i7	NA	NA	-0.391373615	0.671879991	Brain_mean	unbias	RBH_pair_10149.fa.best.phy	TRINITY_DN135395_c0_g1_i7	0.0235	0.0288	1.2276
TRINITY_DN135424_c2_g12_i1	NA	NA	-0.633597923	0.265373061	Ovary_mean	unbias	RBH_pair_10162.fa.best.phy	TRINITY_DN135424_c2_g12_i1	0.0759	0.0915	1.2057
TRINITY_DN135426_c7_g1_i1	NA	NA	0.557363621	0.208646883	Ovary_mean	unbias	RBH_pair_10164.fa.best.phy	TRINITY_DN135426_c7_g1_i1	0.0829	0.1372	1.6544
TRINITY_DN135447_c0_g1_i1	rassf3	Chr03	0.19467188	0.266973338	G23_mean	unbias	RBH_pair_10173.fa.best.phy	TRINITY_DN135447_c0_g1_i1	0.0467	0.0602	1.2894
TRINITY_DN135454_c0_g10_i2	NA	NA	-0.019985745	0.26215251	Ovary_mean	unbias	RBH_pair_10176.fa.best.phy	TRINITY_DN135454_c0_g10_i2	0.0644	0.1188	1.8446
TRINITY_DN135491_c5_g1_i2	ephb1	Chr05	-0.066497663	0.314275841	Brain_mean	unbias	RBH_pair_10190.fa.best.phy	TRINITY_DN135491_c5_g1_i2	0.1117	0.1308	1.1706
TRINITY_DN135499_c8_g1_i2	NA	NA	-0.774218151	0.459683114	Ovary_mean	unbias	RBH_pair_10191.fa.best.phy	TRINITY_DN135499_c8_g1_i2	0.0476	0.0674	1.4151
TRINITY_DN135508_c5_g1_i1	pir	Chr02	-0.154536454	0.371430798	Ovary_mean	unbias	RBH_pair_10195.fa.best.phy	TRINITY_DN135508_c5_g1_i1	0.0726	0.0912	1.2567
