gid	gname	chr	start	end	logFC.XYbrain.XXrain	bias	tau	tissue
TRINITY_DN135029_c1_g1_i9	NA	NA	NA	NA	0.193705342	unbias	0.211163485	G46_M_mean
TRINITY_DN135030_c0_g1_i3	NA	NA	NA	NA	-0.021933545	unbias	0.656470718	Brain_fmean
TRINITY_DN135032_c0_g4_i1	NA	NA	NA	NA	0.28913801	unbias	0.241741573	G43_F_mean
TRINITY_DN135033_c2_g1_i1	NA	NA	NA	NA	0.065859768	unbias	0.241704102	Brain_mmean
TRINITY_DN135034_c4_g2_i1	NA	NA	NA	NA	0.244404073	unbias	0.212005169	G23_mmean
TRINITY_DN135035_c1_g2_i1	NA	NA	NA	NA	-0.036911796	unbias	0.555364874	Liver_mmean
TRINITY_DN135035_c1_g3_i1	NA	NA	NA	NA	0.021337597	unbias	0.530742472	Liver_fmean
TRINITY_DN135036_c1_g1_i1	NA	NA	NA	NA	-0.068059982	unbias	0.143488703	Brain_fmean
TRINITY_DN135036_c1_g4_i1	NA	NA	NA	NA	-0.196435641	unbias	0.561976057	Ovary_mean
TRINITY_DN135037_c4_g1_i1	NA	NA	NA	NA	-0.184485366	unbias	0.770948383	Brain_fmean
TRINITY_DN135037_c4_g3_i1	Xetrov90029818m	scaffold_628	16495	16495	-0.230087899	unbias	0.649180249	Brain_fmean
TRINITY_DN135037_c6_g3_i7	LOC100485932	Chr05	84788497	84788497	0.121786379	unbias	0.48028768	Brain_mmean
TRINITY_DN135038_c3_g2_i1	NA	NA	NA	NA	-0.058058488	unbias	0.298977817	Brain_fmean
TRINITY_DN135038_c3_g5_i1	Xetrov90011930m	Chr04	87259647	87259647	-0.33019634	unbias	0.737899351	Brain_fmean
TRINITY_DN135040_c2_g1_i2	asna1	scaffold_185	56318	56318	0.052787399	unbias	0.172705232	Testis_mean
TRINITY_DN135040_c2_g2_i1	NA	NA	NA	NA	-0.06330308	unbias	0.33857419	Ovary_mean
TRINITY_DN135040_c5_g1_i1	NA	NA	NA	NA	0.052416976	unbias	0.619970291	Ovary_mean
TRINITY_DN135042_c5_g1_i1	NA	NA	NA	NA	-0.112115649	unbias	0.216216971	G46_F_mean
TRINITY_DN135043_c1_g1_i2	NA	NA	NA	NA	-0.214210579	unbias	0.31491866	Ovary_mean
TRINITY_DN135043_c3_g1_i2	NA	NA	NA	NA	-0.311334768	unbias	0.400112877	G46_M_mean
TRINITY_DN135048_c12_g2_i1	hlx	Chr05	6663419	6663419	-0.381880955	unbias	0.51766848	Brain_fmean
TRINITY_DN135049_c4_g1_i1	NA	NA	NA	NA	0.209730765	unbias	0.557474013	Ovary_mean
TRINITY_DN135049_c6_g1_i2	LOC100127543	Chr05	76873288	76873288	-0.060084399	unbias	0.229942791	G23_fmean
TRINITY_DN135049_c7_g1_i1	NA	NA	NA	NA	0.024345264	unbias	0.49533913	Brain_mmean
TRINITY_DN135049_c9_g1_i1	NA	NA	NA	NA	0.022804676	unbias	0.351709484	Testis_mean
TRINITY_DN135050_c0_g1_i1	NA	NA	NA	NA	-0.324680192	unbias	0.576678324	Ovary_mean
TRINITY_DN135050_c0_g2_i1	NA	NA	NA	NA	-0.232700161	unbias	0.248375218	Brain_fmean
TRINITY_DN135053_c0_g2_i2	NA	NA	NA	NA	0.004537707	unbias	0.368163084	Brain_fmean
TRINITY_DN135058_c4_g10_i1	myf6	Chr03	43029921	43029921	-0.134368783	unbias	0.221170849	Ovary_mean
TRINITY_DN135058_c4_g17_i2	NA	NA	NA	NA	-0.373394474	unbias	0.521046061	Ovary_mean
TRINITY_DN135058_c4_g6_i1	NA	NA	NA	NA	0.380676489	unbias	0.368410863	G31_fmean
TRINITY_DN135059_c1_g1_i2	NA	NA	NA	NA	0.834622144	unbias	0.329695654	Ovary_mean
TRINITY_DN135060_c1_g2_i12	NA	NA	NA	NA	0.053040221	unbias	0.484652711	Brain_mmean
TRINITY_DN135060_c1_g3_i1	NA	NA	NA	NA	0.054200115	unbias	0.760480252	Liver_fmean
TRINITY_DN135060_c1_g6_i1	NA	NA	NA	NA	0.462917722	unbias	0.854015191	Brain_mmean
TRINITY_DN135061_c4_g3_i3	abtb1	Chr04	124323403	124323403	-0.150959346	unbias	0.45586585	Brain_fmean
TRINITY_DN135062_c1_g1_i2	NA	NA	NA	NA	0.132403552	unbias	0.252287813	Ovary_mean
TRINITY_DN135063_c4_g1_i1	LOC100488348	Chr01	40704275	40704275	-0.030144492	unbias	0.459793562	Brain_fmean
TRINITY_DN135064_c0_g1_i1	tmem47	Chr02	103649160	103649160	0.077071216	unbias	0.282161192	Brain_mmean
TRINITY_DN135064_c0_g3_i2	NA	NA	NA	NA	0.032319458	unbias	0.327198414	Brain_mmean
TRINITY_DN135064_c0_g5_i2	pkr3	Chr05	52096715	52096715	-0.15212322	unbias	0.488143159	Brain_fmean
TRINITY_DN135065_c0_g1_i7	NA	NA	NA	NA	0.179521939	unbias	0.449502892	G27_mmean
TRINITY_DN135065_c1_g1_i2	NA	NA	NA	NA	0.738117869	unbias	0.438413841	G27_mmean
TRINITY_DN135066_c3_g1_i4	Xetrov90029418m	scaffold_546	69350	69350	-0.184879197	unbias	0.525592391	Brain_fmean
TRINITY_DN135066_c4_g2_i1	NA	NA	NA	NA	-0.045051021	unbias	0.557076218	Brain_mmean
TRINITY_DN135067_c6_g1_i6	NA	NA	NA	NA	-0.159508532	unbias	0.18063876	Brain_fmean
TRINITY_DN135067_c7_g2_i5	NA	NA	NA	NA	0.077222897	unbias	0.312480642	Brain_mmean
TRINITY_DN135068_c0_g3_i4	NA	NA	NA	NA	0.067384911	unbias	0.380194374	Ovary_mean
TRINITY_DN135070_c2_g5_i1	afg3l1p	Chr04	61782935	61782935	0.484929294	unbias	0.368904803	Brain_mmean
TRINITY_DN135071_c1_g2_i2	NA	NA	NA	NA	0.374632079	unbias	0.249559552	Testis_mean
TRINITY_DN135072_c3_g3_i1	NA	NA	NA	NA	-0.193746228	unbias	0.571711481	Brain_fmean
TRINITY_DN135072_c3_g5_i1	NA	NA	NA	NA	0.520777235	unbias	0.659598653	Brain_mmean
TRINITY_DN135072_c3_g6_i1	NA	NA	NA	NA	0.389079298	unbias	0.570454807	Brain_mmean
TRINITY_DN135072_c5_g1_i2	spdef	Chr02	60898382	60898382	0.366744155	unbias	0.614751163	Ovary_mean
TRINITY_DN135072_c5_g3_i6	NA	NA	NA	NA	0.192126395	unbias	0.485284919	Brain_mmean
TRINITY_DN135074_c0_g3_i1	LOC733778	Chr04	113477703	113477703	-0.277651981	unbias	0.650500578	Testis_mean
TRINITY_DN135074_c3_g2_i4	NA	NA	NA	NA	0.179415843	unbias	0.167051781	G23_fmean
TRINITY_DN135074_c4_g1_i3	glrx	Chr01	172667785	172667785	0.005973118	unbias	0.210932875	G46_F_mean
TRINITY_DN135075_c0_g2_i2	NA	NA	NA	NA	0.011871418	unbias	0.576407894	Brain_mmean
TRINITY_DN135076_c4_g3_i1	NA	NA	NA	NA	0.285305687	unbias	0.683887236	Liver_mmean
TRINITY_DN135078_c3_g2_i3	NA	NA	NA	NA	0.075640696	unbias	0.271276233	Brain_mmean
TRINITY_DN135078_c4_g5_i1	NA	NA	NA	NA	-0.238311511	unbias	0.503677979	Brain_fmean
TRINITY_DN135078_c4_g6_i2	prkce-like.2	Chr05	15731488	15731488	-0.017553153	unbias	0.294842015	Brain_fmean
TRINITY_DN135079_c1_g4_i4	NA	NA	NA	NA	0.107440523	unbias	0.317899353	Brain_mmean
TRINITY_DN135080_c0_g1_i2	NA	NA	NA	NA	0.319429673	unbias	0.278162789	G27_mmean
TRINITY_DN135082_c3_g2_i3	srp72	Chr01	100771709	100771709	0.274942985	unbias	0.933068908	Brain_mmean
TRINITY_DN135082_c3_g3_i1	NA	NA	NA	NA	-0.049566158	unbias	0.315575505	Ovary_mean
TRINITY_DN135083_c1_g1_i1	rab3gap1	Chr09	79014539	79014539	0.073050984	unbias	0.393785963	G43_M_mean
TRINITY_DN135084_c0_g1_i3	NA	NA	NA	NA	0.008878771	unbias	0.503355255	Ovary_mean
TRINITY_DN135085_c0_g5_i1	NA	NA	NA	NA	0.351316764	unbias	0.527828148	Testis_mean
TRINITY_DN135087_c0_g1_i1	NA	NA	NA	NA	-0.208970692	unbias	0.315633802	Brain_fmean
TRINITY_DN135089_c2_g1_i2	NA	NA	NA	NA	0.465089182	unbias	0.64381121	G43_F_mean
TRINITY_DN135089_c3_g1_i1	NA	NA	NA	NA	-0.391651906	unbias	0.658712019	Brain_fmean
TRINITY_DN135089_c3_g2_i1	tmem120a	Chr02	89748608	89748608	-0.105010431	unbias	0.828419827	Brain_fmean
TRINITY_DN135089_c4_g1_i1	NA	NA	NA	NA	-0.131112611	unbias	0.491475969	Brain_fmean
TRINITY_DN135090_c1_g1_i1	snx12	Chr08	23417049	23417049	-0.044426334	unbias	0.594222474	Ovary_mean
TRINITY_DN135090_c2_g7_i2	NA	NA	NA	NA	0.374534322	unbias	0.404192339	G46_M_mean
TRINITY_DN135090_c3_g1_i7	NA	NA	NA	NA	0.323276419	unbias	0.15914037	G31_mmean
TRINITY_DN135095_c6_g3_i3	NA	NA	NA	NA	0.131338324	unbias	0.367660867	Brain_mmean
TRINITY_DN135096_c3_g2_i1	NA	NA	NA	NA	0.103682152	unbias	0.615417013	Testis_mean
TRINITY_DN135097_c0_g2_i1	coro7	Chr09	14444066	14444066	-0.545897554	unbias	0.786159329	Brain_fmean
TRINITY_DN135097_c0_g3_i1	gbe1-like	Chr02	20392922	20392922	-0.050654649	unbias	0.539896957	Brain_fmean
TRINITY_DN135098_c1_g1_i4	NA	NA	NA	NA	0.219060783	unbias	0.420310222	Testis_mean
TRINITY_DN135098_c1_g4_i3	NA	NA	NA	NA	-0.061075157	unbias	0.466332535	Testis_mean
TRINITY_DN135099_c2_g1_i1	NA	NA	NA	NA	0.057130361	unbias	0.622711159	G43_M_mean
TRINITY_DN135099_c3_g1_i1	NA	NA	NA	NA	0.092751615	unbias	0.156788951	Brain_mmean
TRINITY_DN135099_c5_g1_i1	NA	NA	NA	NA	-0.013336072	unbias	0.510314206	Ovary_mean
TRINITY_DN135100_c1_g1_i8	NA	NA	NA	NA	0.098435869	unbias	0.251767766	Ovary_mean
TRINITY_DN135100_c1_g8_i1	Xetrov90023285m	Chr09	14657996	14657996	0.14706478	unbias	0.188869119	Testis_mean
TRINITY_DN135100_c2_g2_i4	nek1	Chr01	40766102	40766102	0.319229672	unbias	0.216261447	G23_mmean
TRINITY_DN135100_c2_g4_i1	NA	NA	NA	NA	0.154721613	unbias	0.230166742	G23_mmean
TRINITY_DN135102_c0_g1_i1	usp39	Chr03	108520024	108520024	0.180068349	unbias	0.324433673	G43_F_mean
TRINITY_DN135102_c0_g2_i6	fndc3b	Chr05	92867431	92867431	0.04401172	unbias	0.265488124	G43_F_mean
TRINITY_DN135103_c0_g1_i2	NA	NA	NA	NA	-0.078621207	unbias	0.596886416	Brain_fmean
TRINITY_DN135103_c0_g4_i2	NA	NA	NA	NA	-0.147003129	unbias	0.67462977	Brain_fmean
TRINITY_DN135104_c0_g1_i2	NA	NA	NA	NA	0.264552194	unbias	0.416830361	Brain_mmean
TRINITY_DN135105_c1_g2_i3	NA	NA	NA	NA	0.319453715	unbias	0.285655272	Liver_fmean
TRINITY_DN135106_c10_g2_i1	NA	NA	NA	NA	-0.251429951	unbias	0.426353591	Brain_fmean
TRINITY_DN135107_c10_g4_i1	NA	NA	NA	NA	-0.124035563	unbias	0.579347609	Ovary_mean
TRINITY_DN135109_c0_g1_i1	meis3	Chr08	58917012	58917012	0.09818017	unbias	0.764046195	Brain_mmean
TRINITY_DN135113_c7_g6_i1	Xetrov90028828m	scaffold_440	79277	79277	-0.07345704	unbias	0.303460843	Brain_mmean
TRINITY_DN135114_c0_g1_i1	LOC101734438	scaffold_2326	2835	2835	-0.410756054	unbias	0.671332487	Brain_fmean
TRINITY_DN135114_c0_g2_i1	NA	NA	NA	NA	-0.026229522	unbias	0.686742425	Brain_mmean
TRINITY_DN135114_c0_g3_i1	memo1	Chr05	40600707	40600707	-0.033574067	unbias	0.839903008	Brain_fmean
TRINITY_DN135115_c0_g3_i2	NA	NA	NA	NA	0.715390425	unbias	0.448611904	G23_fmean
TRINITY_DN135116_c3_g2_i1	ppp1r9a	scaffold_73	192812	192812	-0.163097337	unbias	0.218370143	Liver_fmean
TRINITY_DN135119_c0_g1_i1	NA	NA	NA	NA	-0.214847374	unbias	0.574375742	Brain_fmean
TRINITY_DN135121_c0_g2_i2	NA	NA	NA	NA	0.115024702	unbias	0.706945155	Ovary_mean
TRINITY_DN135123_c1_g2_i12	NA	NA	NA	NA	-0.106265354	unbias	0.336368979	Brain_fmean
TRINITY_DN135124_c0_g4_i4	NA	NA	NA	NA	-0.158019338	unbias	0.436066426	G46_M_mean
TRINITY_DN135125_c3_g4_i9	caln1	Chr02	94521446	94521446	-0.185784295	unbias	0.309416466	Brain_fmean
TRINITY_DN135125_c4_g1_i1	pebp1	Chr01	156785559	156785559	-0.210906508	unbias	0.250986808	G46_M_mean
TRINITY_DN135126_c4_g1_i1	NA	NA	NA	NA	0.020733326	unbias	0.067454562	Testis_mean
TRINITY_DN135126_c4_g3_i1	hprt1	Chr08	47343274	47343274	0.120870165	unbias	0.297099032	G23_mmean
TRINITY_DN135127_c7_g1_i2	NA	NA	NA	NA	0.054565416	unbias	0.342121673	Brain_mmean
TRINITY_DN135127_c9_g1_i3	NA	NA	NA	NA	0.116164979	unbias	0.474054988	G43_M_mean
TRINITY_DN135127_c9_g2_i1	NA	NA	NA	NA	-0.346231646	unbias	0.340636363	G23_fmean
TRINITY_DN135128_c0_g1_i1	LOC101730450	Chr07	96776470	96776470	-0.125136134	unbias	0.839272606	Brain_fmean
TRINITY_DN135128_c0_g2_i1	NA	NA	NA	NA	-0.28275918	unbias	0.716400759	Brain_fmean
TRINITY_DN135128_c0_g3_i3	NA	NA	NA	NA	-0.322437763	unbias	0.690719041	Ovary_mean
TRINITY_DN135128_c0_g4_i1	Xetrov90028385m	scaffold_37	979152	979152	0.102647816	unbias	0.844322406	Brain_mmean
TRINITY_DN135128_c0_g5_i7	NA	NA	NA	NA	-0.061098325	unbias	0.438090329	Brain_fmean
TRINITY_DN135129_c0_g4_i2	NA	NA	NA	NA	-0.03004532	unbias	0.260650633	G23_fmean
TRINITY_DN135129_c1_g2_i6	NA	NA	NA	NA	-0.033410778	unbias	0.408170266	Brain_fmean
TRINITY_DN135130_c8_g1_i4	NA	NA	NA	NA	0.26265185	unbias	0.572628813	Ovary_mean
TRINITY_DN135131_c7_g1_i1	NA	NA	NA	NA	0.069546988	unbias	0.14871718	G23_fmean
TRINITY_DN135131_c8_g2_i1	NA	NA	NA	NA	0.013796155	unbias	0.110108709	Testis_mean
TRINITY_DN135134_c0_g1_i3	NA	NA	NA	NA	-0.238547552	unbias	0.60621809	Brain_fmean
TRINITY_DN135135_c3_g2_i1	ykt6	Chr03	107776645	107776645	-0.341349602	unbias	0.64776312	Ovary_mean
TRINITY_DN135136_c0_g4_i3	NA	NA	NA	NA	-0.089628599	unbias	0.459644251	Brain_fmean
TRINITY_DN135137_c1_g1_i5	NA	NA	NA	NA	0.087011297	unbias	0.356959789	Ovary_mean
TRINITY_DN135138_c0_g2_i1	NA	NA	NA	NA	0.100720323	unbias	0.490593791	Ovary_mean
TRINITY_DN135138_c0_g7_i3	NA	NA	NA	NA	-0.006481648	unbias	0.580656854	Brain_mmean
TRINITY_DN135139_c3_g1_i2	NA	NA	NA	NA	1.296930212	unbias	0.468501146	G23_fmean
TRINITY_DN135139_c4_g1_i2	NA	NA	NA	NA	-0.0935883	unbias	0.203476809	Liver_fmean
TRINITY_DN135139_c5_g1_i4	NA	NA	NA	NA	-0.047252282	unbias	0.457091941	Brain_fmean
TRINITY_DN135139_c5_g2_i1	NA	NA	NA	NA	-0.030869169	unbias	0.571592482	Brain_fmean
TRINITY_DN135140_c2_g3_i3	NA	NA	NA	NA	0.039834185	unbias	0.356683406	G23_fmean
TRINITY_DN135140_c2_g4_i4	NA	NA	NA	NA	-0.051358249	unbias	0.303983555	G43_M_mean
TRINITY_DN135141_c0_g2_i1	NA	NA	NA	NA	0.168505296	unbias	0.364054291	Testis_mean
TRINITY_DN135141_c0_g3_i1	NA	NA	NA	NA	-0.005062626	unbias	0.345638552	Brain_fmean
TRINITY_DN135142_c0_g1_i1	NA	NA	NA	NA	-0.050512021	unbias	0.333551358	G23_fmean
TRINITY_DN135144_c0_g1_i1	NA	NA	NA	NA	-0.093329826	unbias	0.49827601	Brain_fmean
TRINITY_DN135145_c0_g1_i6	NA	NA	NA	NA	0.091863768	unbias	0.334003441	Ovary_mean
TRINITY_DN135146_c0_g1_i1	NA	NA	NA	NA	0.202271346	unbias	0.453612006	Brain_mmean
TRINITY_DN135147_c2_g1_i1	mdk	Chr04	5269582	5269582	-0.053477635	unbias	0.745827639	Brain_mmean
TRINITY_DN135148_c2_g2_i2	NA	NA	NA	NA	-0.342464799	unbias	0.277951101	Ovary_mean
TRINITY_DN135149_c5_g2_i1	NA	NA	NA	NA	0.098815816	unbias	0.45959299	Ovary_mean
TRINITY_DN135149_c6_g1_i1	NA	NA	NA	NA	-0.003102576	unbias	0.1664062	G23_fmean
TRINITY_DN135150_c2_g1_i1	NA	NA	NA	NA	0.343091011	unbias	0.605672032	Brain_mmean
TRINITY_DN135150_c3_g5_i2	me2	Chr01	191673355	191673355	0.113757497	unbias	0.481564529	G27_mmean
TRINITY_DN135151_c3_g1_i2	NA	NA	NA	NA	-0.037809767	unbias	0.228901691	Ovary_mean
TRINITY_DN135152_c5_g1_i2	NA	NA	NA	NA	0.130202421	unbias	0.439923426	Liver_fmean
TRINITY_DN135153_c3_g1_i2	NA	NA	NA	NA	-0.808369673	unbias	0.751747501	Brain_fmean
TRINITY_DN135153_c3_g2_i4	NA	NA	NA	NA	-0.354257471	unbias	0.836322101	Brain_fmean
TRINITY_DN135154_c3_g2_i2	NA	NA	NA	NA	0.071639124	unbias	0.864349502	Brain_mmean
TRINITY_DN135154_c4_g3_i5	NA	NA	NA	NA	0.035399845	unbias	0.772175652	Brain_mmean
TRINITY_DN135154_c4_g4_i1	NA	NA	NA	NA	0.186800759	unbias	0.828331358	Brain_mmean
TRINITY_DN135154_c4_g5_i3	NA	NA	NA	NA	-0.044903304	unbias	0.716461846	Brain_fmean
TRINITY_DN135158_c2_g1_i1	NA	NA	NA	NA	0.00396408	unbias	0.406934188	Ovary_mean
TRINITY_DN135161_c0_g1_i1	NA	NA	NA	NA	0.074408349	unbias	0.633376154	Brain_mmean
TRINITY_DN135161_c1_g2_i7	rhpn1	Chr06	133191075	133191075	0.16064493	unbias	0.639348894	Brain_mmean
TRINITY_DN135162_c0_g1_i2	NA	NA	NA	NA	0.007861645	unbias	0.64483157	Brain_fmean
TRINITY_DN135164_c1_g1_i1	NA	NA	NA	NA	0.160183103	unbias	0.198729306	G43_M_mean
TRINITY_DN135164_c2_g1_i3	LOC100496145	Chr05	103544076	103544076	-0.071368446	unbias	0.461916036	Brain_fmean
TRINITY_DN135165_c0_g1_i3	NA	NA	NA	NA	-0.56794765	unbias	0.802962382	Brain_fmean
TRINITY_DN135168_c1_g1_i7	NA	NA	NA	NA	0.201910535	unbias	0.371261833	G46_M_mean
TRINITY_DN135168_c1_g2_i1	c16orf13	Chr09	15813756	15813756	-0.227076975	unbias	0.743595607	Brain_fmean
TRINITY_DN135169_c4_g1_i2	NA	NA	NA	NA	0.121478093	unbias	0.290300306	Brain_mmean
TRINITY_DN135170_c0_g1_i1	NA	NA	NA	NA	-0.031928801	unbias	0.855492373	Brain_fmean
TRINITY_DN135172_c1_g1_i2	NA	NA	NA	NA	0.078572606	unbias	0.269182332	G43_F_mean
TRINITY_DN135174_c1_g2_i8	NA	NA	NA	NA	-0.204008955	unbias	0.271905163	Brain_fmean
TRINITY_DN135175_c3_g2_i2	NA	NA	NA	NA	0.036029318	unbias	0.69166279	Ovary_mean
TRINITY_DN135175_c4_g2_i5	NA	NA	NA	NA	-0.086421496	unbias	0.354795451	Brain_fmean
TRINITY_DN135176_c1_g2_i3	dpp4	Chr09	67017578	67017578	-0.110679148	unbias	0.390337339	Brain_fmean
TRINITY_DN135176_c2_g1_i3	LOC100486592	Chr08	58368689	58368689	-0.123444494	unbias	0.221375198	Brain_fmean
TRINITY_DN135176_c2_g2_i9	NA	NA	NA	NA	-0.022233543	unbias	0.298255348	Brain_mmean
TRINITY_DN135177_c0_g2_i3	NA	NA	NA	NA	0.556721637	unbias	0.338682335	G43_M_mean
TRINITY_DN135178_c0_g14_i1	rhbg	Chr08	111308404	111308404	0.694078117	unbias	0.315739785	G43_F_mean
TRINITY_DN135178_c0_g17_i1	chmp1b	Chr08	43241324	43241324	0.561778022	unbias	0.340308646	G43_F_mean
TRINITY_DN135178_c2_g1_i1	NA	NA	NA	NA	-0.190170751	unbias	0.627708858	Ovary_mean
TRINITY_DN135179_c0_g1_i2	cyth3	Chr09	19532939	19532939	0.060691967	unbias	0.560649272	Brain_mmean
TRINITY_DN135179_c0_g4_i4	NA	NA	NA	NA	-0.005370561	unbias	0.623420785	Brain_mmean
TRINITY_DN135181_c2_g2_i6	LOC100492058	Chr01	100030752	100030752	0.003355591	unbias	0.712294916	Brain_mmean
TRINITY_DN135182_c0_g1_i1	NA	NA	NA	NA	0.140241006	unbias	0.224749435	Ovary_mean
TRINITY_DN135184_c1_g1_i1	NA	NA	NA	NA	-0.371758079	unbias	0.370649882	Liver_fmean
TRINITY_DN135185_c0_g3_i1	NA	NA	NA	NA	-0.658344309	unbias	0.29676712	Liver_fmean
TRINITY_DN135185_c0_g4_i1	NA	NA	NA	NA	0.000798061	unbias	0.351003681	Brain_mmean
TRINITY_DN135185_c1_g4_i1	srp54	Chr08	89146521	89146521	-0.319172374	unbias	0.468193609	Ovary_mean
TRINITY_DN135186_c0_g4_i2	NA	NA	NA	NA	-0.042599956	unbias	0.242537651	G43_F_mean
TRINITY_DN135186_c0_g5_i3	NA	NA	NA	NA	0.166788186	unbias	0.300139982	Brain_mmean
TRINITY_DN135187_c1_g1_i4	rbm22	Chr06	83130402	83130402	0.062368312	unbias	0.520067019	Ovary_mean
TRINITY_DN135189_c4_g1_i1	NA	NA	NA	NA	0.021677804	unbias	0.675221909	Ovary_mean
TRINITY_DN135189_c5_g7_i1	prmt5	Chr01	127965063	127965063	-0.339749908	unbias	0.773958392	G31_mmean
TRINITY_DN135193_c1_g2_i2	NA	NA	NA	NA	0.348144819	unbias	0.425626289	G43_M_mean
TRINITY_DN135193_c1_g3_i1	spef1	Chr01	9437248	9437248	0.520071529	unbias	0.660795261	Brain_mmean
TRINITY_DN135193_c1_g4_i1	NA	NA	NA	NA	-0.047239346	unbias	0.448059037	G43_M_mean
TRINITY_DN135194_c0_g1_i3	NA	NA	NA	NA	0.109628024	unbias	0.800033386	Brain_mmean
TRINITY_DN135197_c0_g2_i1	NA	NA	NA	NA	0.128582016	unbias	0.410489838	Ovary_mean
TRINITY_DN135198_c0_g4_i3	NA	NA	NA	NA	-1.830097861	unbias	0.680129587	Ovary_mean
TRINITY_DN135200_c0_g1_i4	NA	NA	NA	NA	-0.014877729	unbias	0.359580117	G46_F_mean
TRINITY_DN135200_c0_g7_i1	NA	NA	NA	NA	0.223118191	unbias	0.802662975	Brain_mmean
TRINITY_DN135201_c2_g1_i2	NA	NA	NA	NA	-0.565236072	unbias	0.330931616	Liver_fmean
TRINITY_DN135202_c0_g1_i1	trappc5	Chr10	12735841	12735841	0.399756186	unbias	0.349211912	Brain_mmean
TRINITY_DN135202_c0_g2_i3	NA	NA	NA	NA	0.392157585	unbias	0.653091964	Brain_mmean
TRINITY_DN135204_c3_g2_i1	NA	NA	NA	NA	-0.10141736	unbias	0.164178409	G43_F_mean
TRINITY_DN135204_c3_g5_i3	pdia6	Chr05	134624381	134624381	0.05432577	unbias	0.234779379	Brain_mmean
TRINITY_DN135205_c1_g2_i4	NA	NA	NA	NA	0.111131303	unbias	0.697552637	Brain_mmean
TRINITY_DN135206_c0_g1_i2	pms1	Chr09	39041438	39041438	-0.052284082	unbias	0.280956837	Brain_fmean
TRINITY_DN135207_c1_g1_i1	NA	NA	NA	NA	0.375381181	unbias	0.454991239	G43_F_mean
TRINITY_DN135208_c0_g1_i4	NA	NA	NA	NA	0.237941631	unbias	0.253879763	G46_M_mean
TRINITY_DN135209_c6_g1_i3	phkg1	Chr02	94190300	94190300	-0.094442081	unbias	0.495714741	Brain_fmean
TRINITY_DN135210_c0_g1_i2	cdh8	Chr04	58368696	58368696	0.128304259	unbias	0.522957996	G23_fmean
TRINITY_DN135210_c0_g3_i3	NA	NA	NA	NA	-0.3350889	unbias	0.327713979	G23_fmean
TRINITY_DN135213_c4_g2_i1	atp6v1b1	Chr03	119006995	119006995	0.112977431	unbias	0.228375285	Testis_mean
TRINITY_DN135213_c5_g1_i5	gjd2	Chr08	91544976	91544976	0.066077834	unbias	0.244808461	G43_M_mean
TRINITY_DN135214_c3_g3_i1	NA	NA	NA	NA	0.099711748	unbias	0.676159591	Brain_mmean
TRINITY_DN135214_c3_g4_i1	NA	NA	NA	NA	-0.606426366	unbias	0.626200894	Brain_fmean
TRINITY_DN135214_c5_g1_i1	zzz3-like	Chr04	70166629	70166629	-0.812139948	unbias	0.31326527	G43_M_mean
TRINITY_DN135216_c1_g1_i3	NA	NA	NA	NA	-0.156715565	unbias	0.437182474	Brain_fmean
TRINITY_DN135218_c0_g2_i1	NA	NA	NA	NA	-0.169251551	unbias	0.594877823	Brain_fmean
TRINITY_DN135218_c2_g5_i1	NA	NA	NA	NA	-0.122611864	unbias	0.833623305	Brain_fmean
TRINITY_DN135220_c0_g2_i1	NA	NA	NA	NA	-0.114646597	unbias	0.440798224	Brain_mmean
TRINITY_DN135220_c0_g4_i2	NA	NA	NA	NA	0.429260935	unbias	0.49967643	Ovary_mean
TRINITY_DN135221_c0_g1_i1	fam221a	Chr06	34602793	34602793	0.137286011	unbias	0.57543846	Ovary_mean
TRINITY_DN135222_c1_g2_i1	NA	NA	NA	NA	-0.155318841	unbias	0.176399128	Testis_mean
TRINITY_DN135222_c1_g3_i1	NA	NA	NA	NA	0.061423916	unbias	0.592121006	Ovary_mean
TRINITY_DN135223_c1_g12_i1	NA	NA	NA	NA	0.083743199	unbias	0.244425942	G23_fmean
TRINITY_DN135223_c2_g3_i2	NA	NA	NA	NA	0.102197215	unbias	0.478857638	Brain_mmean
TRINITY_DN135223_c2_g4_i1	Xetrov90015377m	Chr06	50700	50700	-0.060568704	unbias	0.559567008	Brain_fmean
TRINITY_DN135224_c9_g2_i1	NA	NA	NA	NA	0.107206427	unbias	0.298737801	Ovary_mean
TRINITY_DN135224_c9_g6_i1	NA	NA	NA	NA	-0.025953916	unbias	0.390351395	G27_mmean
TRINITY_DN135225_c6_g1_i9	NA	NA	NA	NA	0.18685357	unbias	0.397832523	Brain_mmean
TRINITY_DN135225_c6_g3_i1	NA	NA	NA	NA	0.757420073	unbias	0.772111686	Brain_mmean
TRINITY_DN135225_c6_g5_i1	NA	NA	NA	NA	1.78019954	unbias	0.82817703	Brain_mmean
TRINITY_DN135226_c0_g2_i1	NA	NA	NA	NA	0.079447491	unbias	0.448024696	Brain_mmean
TRINITY_DN135228_c1_g1_i1	NA	NA	NA	NA	0.654246971	unbias	0.465147693	G31_fmean
TRINITY_DN135229_c0_g1_i3	mgat4a	Chr01	51145888	51145888	0.109128925	unbias	0.600860591	Brain_mmean
TRINITY_DN135230_c0_g1_i5	prss8	Chr09	1863296	1863296	-0.007221639	unbias	0.660659621	Ovary_mean
TRINITY_DN135231_c0_g1_i2	NA	NA	NA	NA	-0.121560298	unbias	0.255422633	Brain_fmean
