gid	gname	chr	start	end	logFC.XYbrain.XXrain	bias	tau	tissue	dNdS	dN	dS
TRINITY_DN134417_c0_g1_i1	NA	NA	NA	NA	0.01976757	unbias	0.47921612	G27_mmean	0.1486	0.2072	1.3946
TRINITY_DN134419_c0_g1_i3	NA	NA	NA	NA	0.065480004	unbias	0.277452494	Brain_mmean	0.0539	0.0631	1.1718
TRINITY_DN134419_c0_g3_i4	NA	NA	NA	NA	0.040772795	unbias	0.402562316	Ovary_mean	0.0919	0.1591	1.7309
TRINITY_DN134421_c3_g1_i14	rgs22	Chr06	113316148	113316148	-0.024875341	unbias	0.402842565	G23_fmean	0.0137	0.02	1.453
TRINITY_DN134421_c3_g2_i3	NA	NA	NA	NA	-0.073324692	unbias	0.504292602	Ovary_mean	0.0173	0.0211	1.2166
TRINITY_DN134425_c0_g2_i3	NA	NA	NA	NA	0.056057727	unbias	0.412864768	Brain_mmean	0.0627	0.0599	0.9556
TRINITY_DN134427_c3_g1_i4	NA	NA	NA	NA	-0.190610006	unbias	0.275469594	Ovary_mean	0.1006	0.1594	1.5843
TRINITY_DN134429_c5_g1_i1	ap1m1	Chr01	79874854	79874854	1.290366018	male 	0.612634544	Brain_mmean	0.0836	0.1517	1.8149
TRINITY_DN134432_c1_g1_i2	NA	NA	NA	NA	0.090463732	unbias	0.469669825	Ovary_mean	0.085	0.1569	1.8464
TRINITY_DN134435_c0_g1_i1	NA	NA	NA	NA	0.117886276	unbias	0.75373892	Brain_mmean	0.0939	0.1381	1.4715
TRINITY_DN134436_c0_g1_i2	NA	NA	NA	NA	-0.098297528	unbias	0.346069521	Brain_fmean	0.0693	0.1068	1.5411
TRINITY_DN134438_c0_g1_i3	vps33a	Chr01	153248054	153248054	-0.460732376	unbias	0.610384316	G23_mmean	0.052	0.0688	1.3232
TRINITY_DN134440_c2_g1_i1	NA	NA	NA	NA	0.00914899	unbias	0.402007461	Ovary_mean	0.1421	0.2218	1.5607
TRINITY_DN134442_c2_g3_i3	NA	NA	NA	NA	-0.015784963	unbias	0.441352115	Ovary_mean	0.0236	0.0128	0.5416
TRINITY_DN134442_c4_g4_i2	zcchc11	Chr04	86567588	86567588	-0.03792548	unbias	0.329096869	Ovary_mean	0.0072	0.006	0.8303
TRINITY_DN134444_c1_g1_i2	NA	NA	NA	NA	-0.393457926	unbias	0.762377851	Brain_fmean	0.079	0.1092	1.3815
TRINITY_DN134450_c4_g1_i2	NA	NA	NA	NA	0.069598237	unbias	0.249410381	Brain_mmean	0.0273	0.0498	1.8215
TRINITY_DN134451_c0_g1_i4	nvl	Chr05	5107382	5107382	0.008315711	unbias	0.431594393	Brain_fmean	0.0764	0.1272	1.665
TRINITY_DN134453_c2_g1_i11	NA	NA	NA	NA	-0.099210564	unbias	0.704772719	Brain_fmean	0.0142	0.0117	0.8275
TRINITY_DN134455_c1_g1_i6	pah	Chr03	40248117	40248117	0.079436057	unbias	0.085427306	G27_mmean	0.0293	0.0339	1.1552
TRINITY_DN134460_c0_g1_i5	NA	NA	NA	NA	-0.051312457	unbias	0.494968998	Brain_fmean	0.013	0.0078	0.5988
TRINITY_DN134460_c1_g1_i1	NA	NA	NA	NA	0.161158806	unbias	0.726882958	Brain_mmean	0.0494	0.0689	1.3934
TRINITY_DN134462_c0_g1_i2	NA	NA	NA	NA	0.219127967	unbias	0.832064453	Brain_mmean	0.0286	0.0305	1.0657
TRINITY_DN134462_c0_g2_i2	NA	NA	NA	NA	-0.0618369	unbias	0.467505613	Ovary_mean	0.0239	0.0208	0.8709
TRINITY_DN134466_c2_g1_i1	rbm14	Chr04	36804557	36804557	0.074782119	unbias	0.591192651	Ovary_mean	0.0584	0.0699	1.1967
TRINITY_DN134467_c1_g1_i2	NA	NA	NA	NA	0.001799981	unbias	0.719302902	Brain_mmean	0.0646	0.0807	1.249
TRINITY_DN134468_c2_g1_i1	NA	NA	NA	NA	-0.339415601	unbias	0.231419688	G31_mmean	0.2789	0.5082	1.8224
TRINITY_DN134468_c2_g2_i4	LOC100498174	Chr07	774900	774900	-0.254635516	unbias	0.628573765	Brain_fmean	0.0765	0.1131	1.4791
TRINITY_DN134469_c0_g1_i7	NA	NA	NA	NA	0.095035256	unbias	0.239588104	G23_fmean	0.0588	0.0631	1.0732
TRINITY_DN134469_c0_g2_i11	NA	NA	NA	NA	0.190180058	unbias	0.583972365	Ovary_mean	0.0438	0.0627	1.4329
TRINITY_DN134475_c0_g2_i1	pyurf	Chr01	58346443	58346443	0.112219681	unbias	0.908680949	Brain_mmean	0.0559	0.0797	1.4274
TRINITY_DN134478_c5_g1_i1	fam134a	Chr09	77884200	77884200	0.094025508	unbias	0.228021019	Testis_mean	0.0333	0.0499	1.496
TRINITY_DN134478_c6_g1_i2	gyltl1b	Chr04	5589270	5589270	0.185853919	unbias	0.638235029	Brain_mmean	0.0287	0.0259	0.9031
TRINITY_DN134478_c7_g1_i1	NA	NA	NA	NA	-0.043264505	unbias	0.330497355	Ovary_mean	0.0342	0.06	1.7523
TRINITY_DN134482_c0_g4_i3	NA	NA	NA	NA	0.285556649	unbias	0.652868826	Brain_mmean	0.0874	0.15	1.7167
TRINITY_DN134485_c8_g1_i1	eif5	Chr08	77431892	77431892	-0.002079108	unbias	0.273383172	Brain_fmean	0.0157	0.0163	1.0356
TRINITY_DN134489_c4_g1_i1	NA	NA	NA	NA	0.137657717	unbias	0.398324725	Brain_mmean	0.0432	0.0431	0.9983
TRINITY_DN134489_c4_g2_i3	NA	NA	NA	NA	0.211740976	unbias	0.690954538	Brain_mmean	0.0777	0.0655	0.8427
TRINITY_DN134490_c0_g1_i3	Xetrov90015754m	Chr06	21655584	21655584	0.642152136	unbias	0.201423901	G23_fmean	0.0699	0.1016	1.4522
TRINITY_DN134492_c1_g7_i3	NA	NA	NA	NA	1.292823846	unbias	0.65390567	Liver_fmean	0.1483	0.2446	1.6491
TRINITY_DN134499_c1_g7_i2	NA	NA	NA	NA	0.008039331	unbias	0.856154805	Brain_fmean	0.0311	0.0451	1.4516
TRINITY_DN134500_c0_g1_i1	NA	NA	NA	NA	0.019349123	unbias	0.375702192	Brain_fmean	0.0543	0.065	1.1968
TRINITY_DN134505_c1_g3_i1	NA	NA	NA	NA	0.136481433	unbias	0.289678943	Ovary_mean	0.0521	0.0622	1.1935
TRINITY_DN134505_c1_g8_i1	NA	NA	NA	NA	0.304946479	unbias	0.286726057	Liver_fmean	0.0988	0.1264	1.2793
TRINITY_DN134506_c3_g2_i1	NA	NA	NA	NA	-0.099124972	unbias	0.546754226	Ovary_mean	0.1924	0.2636	1.3698
TRINITY_DN134510_c2_g1_i1	NA	NA	NA	NA	-0.449113048	unbias	0.711775734	Brain_fmean	0.0572	0.0947	1.6545
TRINITY_DN134513_c3_g1_i2	NA	NA	NA	NA	-0.029919891	unbias	0.297298593	Ovary_mean	0.0761	0.132	1.7341
TRINITY_DN134514_c0_g1_i2	NA	NA	NA	NA	-0.367861014	unbias	0.549908081	Brain_fmean	0.139	0.1792	1.2895
TRINITY_DN134518_c0_g1_i1	NA	NA	NA	NA	0.063467515	unbias	0.242716104	Brain_mmean	0.036	0.0657	1.8256
TRINITY_DN134519_c0_g1_i3	NA	NA	NA	NA	-0.1049112	unbias	0.301525031	G27_mmean	0.2266	0.2194	0.9682
TRINITY_DN134519_c1_g6_i6	NA	NA	NA	NA	0.064541651	unbias	0.405266388	Brain_mmean	0.1341	0.2351	1.7531
TRINITY_DN134521_c1_g1_i1	nat16	scaffold_48	657496	657496	0.472724221	unbias	0.485787649	G27_mmean	0.0566	0.0816	1.4424
TRINITY_DN134521_c1_g11_i1	slc25a29	Chr08	75736187	75736187	0.244807622	unbias	0.317530019	Liver_fmean	0.2121	0.3776	1.7804
TRINITY_DN134521_c1_g12_i3	hs2st1	Chr04	96449348	96449348	0.173507024	unbias	0.186290711	G46_M_mean	0.0298	0.0502	1.6849
TRINITY_DN134522_c2_g3_i1	NA	NA	NA	NA	0.069546424	unbias	0.496626765	Ovary_mean	0.1057	0.0905	0.8562
TRINITY_DN134524_c2_g2_i1	NA	NA	NA	NA	-0.017482223	unbias	0.314807861	Liver_mmean	0.0707	0.0894	1.2633
TRINITY_DN134524_c3_g1_i2	NA	NA	NA	NA	-0.227195723	unbias	0.791343998	Brain_fmean	0.1436	0.2166	1.5077
TRINITY_DN134527_c2_g1_i1	wwtr1	Chr05	119024271	119024271	0.061458616	unbias	0.348960263	Liver_fmean	0.066	0.0758	1.1489
TRINITY_DN134528_c5_g1_i2	LOC100497689	Chr06	52416686	52416686	-0.01277966	unbias	0.389672447	Brain_fmean	0.0243	0.0117	0.4798
TRINITY_DN134529_c3_g1_i2	NA	NA	NA	NA	0.19649658	unbias	0.369979242	G27_fmean	0.0602	0.085	1.4114
TRINITY_DN134533_c0_g2_i6	NA	NA	NA	NA	0.05093758	unbias	0.236923431	G23_mmean	0.0748	0.112	1.4972
TRINITY_DN134535_c3_g1_i4	NA	NA	NA	NA	-0.026100522	unbias	0.06258858	G43_F_mean	0.0237	0.0257	1.0825
TRINITY_DN134536_c0_g1_i1	rab11a	Chr03	117367989	117367989	0.168554315	unbias	0.735352308	Brain_mmean	0.4148	0.3511	0.8466
TRINITY_DN134537_c4_g1_i1	NA	NA	NA	NA	0.188775014	unbias	0.585129634	Ovary_mean	0.1376	0.2365	1.7191
TRINITY_DN134542_c1_g3_i2	NA	NA	NA	NA	0.111081145	unbias	0.618193398	Brain_mmean	0.0701	0.1346	1.9193
TRINITY_DN134546_c3_g7_i2	traf7	Chr09	13330463	13330463	-0.001761055	unbias	0.526924414	Ovary_mean	0.1217	0.2368	1.9456
TRINITY_DN134555_c0_g1_i2	NA	NA	NA	NA	-0.055919874	unbias	0.837367297	Brain_fmean	0.0298	0.0349	1.1702
TRINITY_DN134556_c5_g1_i1	xpnpep3	Chr04	105928342	105928342	-0.179722261	unbias	0.451033532	Ovary_mean	0.1191	0.1659	1.3928
TRINITY_DN134567_c2_g3_i2	NA	NA	NA	NA	0.157961196	unbias	0.277122825	Ovary_mean	0.1122	0.1797	1.6023
TRINITY_DN134568_c0_g1_i1	NA	NA	NA	NA	-0.24405766	unbias	0.66531987	Brain_fmean	0.027	0.0445	1.6497
TRINITY_DN134568_c0_g5_i1	NA	NA	NA	NA	-0.358702922	unbias	0.65558352	G43_M_mean	0.1364	0.1372	1.0062
TRINITY_DN134570_c1_g1_i5	znf462-like	Chr01	108361163	108361163	0.145512561	unbias	0.375820055	Brain_mmean	0.0406	0.0204	0.5026
TRINITY_DN134570_c2_g1_i3	NA	NA	NA	NA	-0.050136746	unbias	0.32026128	G23_fmean	0.0718	0.1379	1.9201
TRINITY_DN134575_c4_g1_i1	NA	NA	NA	NA	0.221600723	unbias	0.846655209	Brain_mmean	0.0315	0.0538	1.7052
TRINITY_DN134577_c1_g1_i2	NA	NA	NA	NA	-0.068498304	unbias	0.257242028	Brain_fmean	0.0282	0.0451	1.5996
TRINITY_DN134581_c1_g1_i1	prkcd	Chr04	113363332	113363332	0.206828725	unbias	0.701703796	Ovary_mean	0.1377	0.1542	1.1201
TRINITY_DN134584_c5_g1_i1	NA	NA	NA	NA	-0.101017718	unbias	0.796022491	Brain_fmean	0.0511	0.0698	1.364
TRINITY_DN134584_c7_g2_i1	NA	NA	NA	NA	-0.026874407	unbias	0.475462117	Ovary_mean	0.0757	0.1289	1.7035
TRINITY_DN134585_c0_g1_i1	NA	NA	NA	NA	-0.024880213	unbias	0.351855942	Brain_fmean	0.0176	0.0165	0.9414
TRINITY_DN134595_c0_g1_i2	NA	NA	NA	NA	0.180879249	unbias	0.297778276	Testis_mean	0.098	0.1398	1.4272
TRINITY_DN134596_c7_g1_i2	NA	NA	NA	NA	0.037529249	unbias	0.409853249	G23_fmean	0.0739	0.106	1.4342
TRINITY_DN134600_c6_g3_i2	NA	NA	NA	NA	0.871239674	unbias	0.493374559	G27_mmean	0.1068	0.1503	1.4071
TRINITY_DN134602_c2_g3_i2	NA	NA	NA	NA	-0.019269997	unbias	0.215532692	G23_fmean	0.1073	0.2135	1.9907
TRINITY_DN134606_c0_g2_i7	NA	NA	NA	NA	-0.209665151	unbias	0.493267896	Ovary_mean	0.0483	0.0744	1.5399
TRINITY_DN134606_c0_g3_i1	btbd10-like	Chr04	305910	305910	0.112101097	unbias	0.562666342	Ovary_mean	0.028	0.0302	1.0776
TRINITY_DN134607_c1_g3_i5	NA	NA	NA	NA	0.12716256	unbias	0.453368014	Brain_mmean	0.0215	0.0286	1.3303
TRINITY_DN134608_c3_g5_i2	NA	NA	NA	NA	0.146866394	unbias	0.190705913	Brain_mmean	0.0642	0.1043	1.6241
TRINITY_DN134613_c4_g1_i1	NA	NA	NA	NA	-0.178111826	unbias	0.581262735	Brain_fmean	0.0628	0.0862	1.3723
TRINITY_DN134620_c2_g1_i1	npy2r-like.2	Chr03	6132179	6132179	0.288605275	unbias	0.411088708	Liver_mmean	0.0607	0.0732	1.2066
TRINITY_DN134620_c2_g3_i1	NA	NA	NA	NA	-0.190004025	unbias	0.258897999	Ovary_mean	0.0514	0.0816	1.5874
TRINITY_DN134623_c0_g1_i4	krt80	Chr02	145364548	145364548	-0.029705186	unbias	0.424016951	Brain_fmean	0.2808	0.3336	1.1882
TRINITY_DN134624_c1_g6_i1	NA	NA	NA	NA	0.001199553	unbias	0.753861716	Brain_fmean	0.021	0.0221	1.0502
TRINITY_DN134629_c1_g1_i3	NA	NA	NA	NA	0.184538107	unbias	0.529824506	Brain_mmean	0.0638	0.1115	1.747
TRINITY_DN134630_c1_g1_i1	NA	NA	NA	NA	-0.379619772	unbias	0.621764373	Brain_fmean	0.1284	0.1652	1.2868
TRINITY_DN134631_c2_g2_i1	rnf144b	Chr06	48092168	48092168	0.089716544	unbias	0.696003297	Brain_mmean	0.0762	0.0947	1.2422
TRINITY_DN134636_c0_g1_i1	NA	NA	NA	NA	-0.040671094	unbias	0.455980036	Brain_mmean	0.0676	0.0733	1.0854
TRINITY_DN134636_c1_g1_i2	LOC100498157	Chr09	9090158	9090158	0.035939188	unbias	0.401695107	Ovary_mean	0.0568	0.0954	1.6801
TRINITY_DN134638_c4_g1_i1	gkap1	Chr01	121832567	121832567	0.010200723	unbias	0.522935578	Brain_mmean	0.0942	0.135	1.433
TRINITY_DN134638_c5_g1_i2	LOC100493336	Chr09	46295541	46295541	-0.094786313	unbias	0.353367023	Brain_fmean	0.1792	0.2355	1.3145
TRINITY_DN134642_c6_g2_i1	NA	NA	NA	NA	0.099830658	unbias	0.44049878	Brain_mmean	0.0167	0.0258	1.5413
TRINITY_DN134642_c6_g4_i1	NA	NA	NA	NA	-0.007774619	unbias	0.398388354	Ovary_mean	0.0147	0.0275	1.8696
TRINITY_DN134645_c1_g2_i1	NA	NA	NA	NA	0.273338811	unbias	0.260825405	Ovary_mean	0.0813	0.1333	1.6394
TRINITY_DN134647_c1_g1_i1	NA	NA	NA	NA	-0.119484018	unbias	0.745288507	Brain_fmean	0.0193	0.0237	1.2249
TRINITY_DN134648_c0_g1_i1	mthfr	Chr07	54101219	54101219	0.2957582	unbias	0.578133446	Ovary_mean	0.123	0.1863	1.5151
TRINITY_DN134649_c2_g2_i1	ago2	Chr06	130407717	130407717	0.011156115	unbias	0.414904281	Ovary_mean	0.0429	0.0824	1.9204
TRINITY_DN134651_c6_g4_i2	NA	NA	NA	NA	-0.15452074	unbias	0.47124277	Brain_fmean	0.0969	0.1799	1.8573
TRINITY_DN134672_c3_g2_i1	NA	NA	NA	NA	-0.021722504	unbias	0.505243431	Brain_fmean	0.1245	0.1307	1.05
TRINITY_DN134676_c2_g2_i2	NA	NA	NA	NA	0.150870875	unbias	0.356576949	Brain_mmean	0.0722	0.1019	1.411
TRINITY_DN134686_c3_g2_i1	NA	NA	NA	NA	0.064326332	unbias	0.687318525	Ovary_mean	0.0841	0.1304	1.5501
TRINITY_DN134688_c3_g2_i2	NA	NA	NA	NA	0.031252818	unbias	0.517397363	Ovary_mean	0.027	0.0335	1.242
TRINITY_DN134690_c6_g1_i4	NA	NA	NA	NA	0.396383251	unbias	0.636578352	Ovary_mean	0.0727	0.1184	1.6291
TRINITY_DN134691_c0_g1_i1	NA	NA	NA	NA	-0.474748098	unbias	0.540217195	Brain_fmean	0.0447	0.0809	1.8104
TRINITY_DN134692_c0_g1_i1	NA	NA	NA	NA	0.070273149	unbias	0.81205933	Brain_mmean	0.0384	0.0565	1.4689
TRINITY_DN134695_c2_g1_i7	NA	NA	NA	NA	0.002583633	unbias	0.362333933	Brain_mmean	0.0564	0.0663	1.176
TRINITY_DN134707_c0_g6_i1	NA	NA	NA	NA	0.110089843	unbias	0.077134639	Testis_mean	0.0028	0.0028	1.0242
TRINITY_DN134708_c12_g1_i1	NA	NA	NA	NA	-0.131407627	unbias	0.185104207	Brain_fmean	0.038	0.0524	1.3789
TRINITY_DN134710_c5_g2_i3	NA	NA	NA	NA	-0.706854725	unbias	0.717539919	G43_M_mean	0.1332	0.2193	1.6457
TRINITY_DN134714_c3_g1_i2	echdc3-like	Chr03	72869909	72869909	-0.002501482	unbias	0.293743246	Brain_fmean	0.032	0.0489	1.5295
TRINITY_DN134717_c3_g1_i3	arr3	Chr08	22687472	22687472	0.511493811	unbias	0.44673602	Brain_mmean	0.1522	0.1645	1.0807
TRINITY_DN134720_c3_g2_i3	NA	NA	NA	NA	-0.023712219	unbias	0.690009145	Brain_mmean	0.02	0.0107	0.5353
TRINITY_DN134725_c1_g2_i7	NA	NA	NA	NA	0.132203515	unbias	0.627141793	G46_M_mean	0.193	0.289	1.4972
TRINITY_DN134726_c2_g5_i2	NA	NA	NA	NA	-0.098824108	unbias	0.361481336	Brain_fmean	0.0946	0.0931	0.984
TRINITY_DN134728_c0_g1_i6	NA	NA	NA	NA	0.254537992	unbias	0.363960045	Brain_mmean	0.1006	0.1931	1.9204
TRINITY_DN134732_c2_g1_i3	NA	NA	NA	NA	-0.279596574	unbias	0.291803319	Brain_fmean	0.1053	0.1364	1.2954
TRINITY_DN134732_c3_g2_i2	NA	NA	NA	NA	-0.478864005	unbias	0.550389765	G27_mmean	0.1386	0.1888	1.362
TRINITY_DN134735_c2_g3_i2	tec	Chr01	29623054	29623054	0.208243331	unbias	0.389703774	Liver_mmean	0.0719	0.0542	0.7541
TRINITY_DN134735_c4_g2_i4	ccdc64b	Chr09	6894864	6894864	-0.155581926	unbias	0.454783955	G23_mmean	0.0961	0.0965	1.0036
TRINITY_DN134738_c1_g2_i2	NA	NA	NA	NA	0.120315928	unbias	0.708805523	Brain_mmean	0.0726	0.1259	1.7351
TRINITY_DN134741_c2_g3_i1	NA	NA	NA	NA	0.117674638	unbias	0.440162328	Testis_mean	0.0352	0.0668	1.9
TRINITY_DN134745_c0_g1_i4	lpar3	Chr04	29443833	29443833	0.018234023	unbias	0.079588849	Testis_mean	0.0118	0.012	1.0141
TRINITY_DN134746_c1_g7_i4	NA	NA	NA	NA	0.251806913	unbias	0.682945592	Brain_mmean	0.1343	0.1613	1.2006
TRINITY_DN134748_c9_g1_i2	NA	NA	NA	NA	-0.080068793	unbias	0.16584256	G46_M_mean	0.073	0.1177	1.613
TRINITY_DN134750_c7_g1_i1	NA	NA	NA	NA	-0.0308508	unbias	0.367558998	Ovary_mean	0.0459	0.0547	1.1915
TRINITY_DN134750_c8_g2_i1	NA	NA	NA	NA	-0.570465503	unbias	0.267668845	Ovary_mean	0.1413	0.2271	1.6076
TRINITY_DN134752_c6_g1_i2	NA	NA	NA	NA	0.021371698	unbias	0.672090634	Ovary_mean	0.0698	0.1387	1.9875
TRINITY_DN134753_c4_g3_i2	ndufb8	Chr07	33248984	33248984	0.303105459	unbias	0.683458708	Brain_mmean	0.0551	0.1043	1.893
TRINITY_DN134759_c2_g1_i5	NA	NA	NA	NA	-0.067768886	unbias	0.382437305	Ovary_mean	0.0107	0.0083	0.7764
TRINITY_DN134766_c0_g2_i4	LOC100493961	scaffold_48	179210	179210	0.513433953	unbias	0.541865223	G43_F_mean	0.154	0.2101	1.3648
TRINITY_DN134767_c1_g1_i3	AK6	Chr01	167473348	167473348	-0.060089856	unbias	0.359694405	Brain_fmean	0.0438	0.0603	1.3749
TRINITY_DN134768_c0_g1_i1	NA	NA	NA	NA	-0.044777299	unbias	0.485185095	Brain_fmean	0.0516	0.0934	1.8099
TRINITY_DN134774_c1_g2_i2	sars	Chr02	48662793	48662793	0.798300512	unbias	0.36828807	Liver_fmean	0.1943	0.383	1.9714
TRINITY_DN134775_c0_g2_i2	NA	NA	NA	NA	-0.159933033	unbias	0.837904846	Brain_fmean	0.0363	0.0505	1.3905
TRINITY_DN134781_c1_g12_i2	NA	NA	NA	NA	0.036067705	unbias	0.110618503	G27_mmean	0.0357	0.0463	1.2969
TRINITY_DN134787_c1_g9_i1	tnfaip8	Chr01	162017162	162017162	1.929326746	unbias	0.671619187	G43_M_mean	0.3216	0.4605	1.4319
TRINITY_DN134788_c1_g1_i6	NA	NA	NA	NA	-0.048096468	unbias	0.705754442	Brain_fmean	0.0953	0.0875	0.9181
TRINITY_DN134788_c5_g1_i10	NA	NA	NA	NA	-0.057201249	unbias	0.624705235	Brain_fmean	0.0756	0.0661	0.8737
TRINITY_DN134789_c0_g2_i6	uggt1-like	Chr05	129409251	129409251	0.322507653	unbias	0.499608119	G23_fmean	0.0749	0.1349	1.8018
TRINITY_DN134790_c1_g1_i4	NA	NA	NA	NA	-0.162168502	unbias	0.270958475	Brain_fmean	0.0758	0.1134	1.4949
TRINITY_DN134791_c10_g1_i1	NA	NA	NA	NA	0.890378553	unbias	0.372189184	G27_mmean	0.1648	0.2604	1.58
TRINITY_DN134797_c0_g1_i7	NA	NA	NA	NA	0.134034444	unbias	0.257900045	Brain_mmean	0.0462	0.0858	1.8568
TRINITY_DN134800_c12_g2_i2	NA	NA	NA	NA	0.07612084	unbias	0.247638989	G23_mmean	0.0357	0.0489	1.3696
TRINITY_DN134802_c8_g5_i2	NA	NA	NA	NA	0.198971259	unbias	0.226416604	G23_fmean	0.064	0.1233	1.9269
TRINITY_DN134807_c6_g7_i1	NA	NA	NA	NA	0.070638622	unbias	0.405277429	Ovary_mean	0.0076	0.0105	1.3772
TRINITY_DN134809_c0_g1_i1	NA	NA	NA	NA	0.003737689	unbias	0.438823989	Ovary_mean	0.0637	0.0784	1.2298
TRINITY_DN134810_c1_g7_i2	wtip	Chr04	19300359	19300359	-0.13767898	unbias	0.457606407	Testis_mean	0.15	0.1041	0.6942
TRINITY_DN134813_c1_g1_i1	cdc42ep1-like	Chr04	112484058	112484058	0.001791967	unbias	0.39741143	Ovary_mean	0.1761	0.3351	1.9028
TRINITY_DN134814_c5_g2_i1	NA	NA	NA	NA	-0.169313428	unbias	0.369844045	Ovary_mean	0.028	0.0403	1.4383
TRINITY_DN134815_c1_g2_i1	camkmt	Chr05	14847666	14847666	0.165141937	unbias	0.313777737	Ovary_mean	0.1962	0.3457	1.7616
TRINITY_DN134824_c3_g6_i5	plxnd1	Chr04	121538289	121538289	-0.166036211	unbias	0.544554022	Ovary_mean	0.0794	0.1548	1.9479
TRINITY_DN134829_c5_g1_i1	NA	NA	NA	NA	-0.038824602	unbias	0.4756321	Ovary_mean	0.0108	0.0214	1.9804
TRINITY_DN134829_c6_g2_i1	NA	NA	NA	NA	0.411723377	unbias	0.671605137	Brain_mmean	0.0244	0.0462	1.8943
TRINITY_DN134832_c5_g1_i1	tctex1d1-like	Chr04	79790523	79790523	-0.011987118	unbias	0.202125226	Ovary_mean	0.0414	0.0493	1.1915
TRINITY_DN134834_c0_g3_i2	NA	NA	NA	NA	0.132448873	unbias	0.430573042	Testis_mean	0.0158	0.0169	1.0653
TRINITY_DN134835_c6_g3_i1	NA	NA	NA	NA	-0.595644136	unbias	0.363242956	Liver_fmean	0.0622	0.1196	1.9248
TRINITY_DN134836_c4_g1_i1	hic1	Chr02	27583882	27583882	0.162452631	unbias	0.584146325	G23_fmean	0.1232	0.202	1.6399
TRINITY_DN134837_c3_g1_i1	NA	NA	NA	NA	0.124892458	unbias	0.428414301	Ovary_mean	0.0957	0.1793	1.8731
TRINITY_DN134844_c0_g1_i1	NA	NA	NA	NA	-0.312398837	unbias	0.654718629	Ovary_mean	0.1496	0.2003	1.3386
TRINITY_DN134844_c1_g6_i1	NA	NA	NA	NA	-0.035308951	unbias	0.545037377	Brain_mmean	0.0469	0.0893	1.9049
TRINITY_DN134846_c0_g4_i1	NA	NA	NA	NA	0.272098849	unbias	0.491176764	Ovary_mean	0.0579	0.0565	0.9752
TRINITY_DN134848_c4_g3_i2	trio	Chr06	40238959	40238959	-0.079171204	unbias	0.244943392	G23_fmean	0.0126	0.0241	1.9126
TRINITY_DN134849_c5_g1_i2	NA	NA	NA	NA	-0.107554621	unbias	0.832618239	Brain_fmean	0.016	0.0113	0.708
TRINITY_DN134850_c2_g14_i1	NA	NA	NA	NA	0.189769245	unbias	0.272117957	Brain_mmean	0.0826	0.1317	1.5939
TRINITY_DN134852_c1_g1_i1	aktip	Chr04	25921420	25921420	0.202089106	unbias	0.218482633	Brain_mmean	0.0459	0.0495	1.079
TRINITY_DN134855_c0_g2_i1	NA	NA	NA	NA	-0.030756576	unbias	0.507556748	Ovary_mean	0.0073	0.012	1.649
TRINITY_DN134863_c0_g5_i4	NA	NA	NA	NA	-0.096242421	unbias	0.404983675	Brain_fmean	0.0198	0.0281	1.421
TRINITY_DN134864_c1_g1_i1	NA	NA	NA	NA	-0.911900907	unbias	0.584038341	Ovary_mean	0.1524	0.2431	1.5951
TRINITY_DN134871_c2_g2_i4	NA	NA	NA	NA	0.082780266	unbias	0.244590154	Ovary_mean	0.0634	0.0678	1.0691
TRINITY_DN134873_c3_g2_i6	NA	NA	NA	NA	0.052095228	unbias	0.580241242	Brain_mmean	0.2053	0.345	1.6807
TRINITY_DN134874_c0_g2_i5	NA	NA	NA	NA	-0.060180884	unbias	0.434059445	Brain_fmean	0.1161	0.1385	1.1932
TRINITY_DN134877_c3_g1_i4	NA	NA	NA	NA	-1.48115506	unbias	0.632092362	Liver_fmean	0.037	0.0685	1.8516
TRINITY_DN134879_c0_g2_i4	wrap73	Chr07	93279117	93279117	-0.047609647	unbias	0.804289508	Brain_fmean	0.0339	0.0326	0.9616
TRINITY_DN134879_c1_g1_i1	NA	NA	NA	NA	-0.149875264	unbias	0.569433814	Brain_mmean	0.0552	0.0954	1.7302
TRINITY_DN134881_c1_g2_i1	LOC100036725	Chr07	964038	964038	-0.019137786	unbias	0.734222397	Brain_mmean	0.0332	0.0238	0.7157
TRINITY_DN134885_c0_g2_i1	flcn	Chr09	10012256	10012256	-0.144090796	unbias	0.759607919	Brain_fmean	0.0442	0.0541	1.2245
TRINITY_DN134890_c0_g2_i1	NA	NA	NA	NA	0.097345272	unbias	0.822191489	Brain_mmean	0.0604	0.0825	1.3664
TRINITY_DN134890_c1_g1_i1	NA	NA	NA	NA	-0.100296883	unbias	0.731882539	Brain_fmean	0.0797	0.1194	1.4982
TRINITY_DN134891_c1_g1_i2	NA	NA	NA	NA	-0.009269962	unbias	0.318184975	Ovary_mean	0.028	0.0382	1.3659
TRINITY_DN134895_c0_g1_i3	NA	NA	NA	NA	-0.001923166	unbias	0.41447208	Brain_fmean	0.0399	0.0513	1.2856
TRINITY_DN134910_c0_g2_i3	LOC100496038	Chr08	106991256	106991256	-0.120244942	unbias	0.316181226	Ovary_mean	0.056	0.0961	1.7177
TRINITY_DN134910_c0_g3_i1	NA	NA	NA	NA	0.688772845	unbias	0.579082448	Liver_fmean	0.1493	0.2896	1.9402
TRINITY_DN134915_c0_g1_i2	NA	NA	NA	NA	0.034726309	unbias	0.313769341	Testis_mean	0.1256	0.1816	1.4459
