gid	gname	chr	start	end	logFC.XYliver.XXliver	abslogFC.XYliver.Xxliver	bias	tau	tissue	tau	tissue
TRINITY_DN136658_c5_g2_i1	ddb1-like	Chr04	14691079	14691079	-0.691391095	0.691391095	unbias	0.232479091	G43_M_mean	0.232479091	G43_M_mean
TRINITY_DN136668_c3_g5_i1	NA	NA	NA	NA	-0.702235024	0.702235024	unbias	0.379598079	G43_M_mean	0.379598079	G43_M_mean
TRINITY_DN136670_c26_g1_i1	NA	NA	NA	NA	-0.071469176	0.071469176	unbias	0.553158764	Ovary_mean	0.553158764	Ovary_mean
TRINITY_DN136674_c11_g2_i1	NA	NA	NA	NA	-0.285840044	0.285840044	unbias	0.263958079	G43_F_mean	0.263958079	G43_F_mean
TRINITY_DN136675_c8_g1_i3	NA	NA	NA	NA	-0.304852174	0.304852174	unbias	0.61664223	Brain_fmean	0.61664223	Brain_fmean
TRINITY_DN136675_c9_g2_i1	NA	NA	NA	NA	-0.821968412	0.821968412	unbias	0.34194772	Brain_mmean	0.34194772	Brain_mmean
TRINITY_DN136675_c9_g3_i1	NA	NA	NA	NA	0.135683286	0.135683286	unbias	0.415223769	Brain_mmean	0.415223769	Brain_mmean
TRINITY_DN136675_c9_g6_i1	NA	NA	NA	NA	-0.097862191	0.097862191	unbias	0.320998583	Brain_fmean	0.320998583	Brain_fmean
TRINITY_DN136676_c9_g1_i2	NA	NA	NA	NA	-0.090853759	0.090853759	unbias	0.177317082	G23_fmean	0.177317082	G23_fmean
TRINITY_DN136677_c3_g1_i1	NA	NA	NA	NA	-1.233052313	1.233052313	unbias	0.412432787	Liver_fmean	0.412432787	Liver_fmean
TRINITY_DN136677_c6_g5_i3	NA	NA	NA	NA	-0.632389069	0.632389069	unbias	0.339951638	Brain_mmean	0.339951638	Brain_mmean
TRINITY_DN136686_c2_g1_i1	ctbp2-like.1	Chr03	38595490	38595490	0.248563838	0.248563838	unbias	0.31422511	G43_F_mean	0.31422511	G43_F_mean
TRINITY_DN136686_c3_g1_i2	NA	NA	NA	NA	0.29554808	0.29554808	unbias	0.515293858	Brain_mmean	0.515293858	Brain_mmean
TRINITY_DN136688_c7_g1_i2	NA	NA	NA	NA	-0.306722759	0.306722759	unbias	0.331550055	Brain_mmean	0.331550055	Brain_mmean
TRINITY_DN136693_c19_g1_i1	NA	NA	NA	NA	-0.688335219	0.688335219	unbias	0.277183467	Ovary_mean	0.277183467	Ovary_mean
TRINITY_DN136696_c0_g1_i1	NA	NA	NA	NA	0.041359785	0.041359785	unbias	0.16372047	Brain_fmean	0.16372047	Brain_fmean
TRINITY_DN136696_c0_g2_i1	asap1	Chr06	128018927	128018927	1.34052995	1.34052995	unbias	0.316515862	Brain_mmean	0.316515862	Brain_mmean
TRINITY_DN136699_c5_g5_i1	NA	NA	NA	NA	0.069893711	0.069893711	unbias	0.32983934	Brain_mmean	0.32983934	Brain_mmean
TRINITY_DN136699_c6_g1_i1	NA	NA	NA	NA	0.541700851	0.541700851	unbias	0.588856439	Brain_fmean	0.588856439	Brain_fmean
TRINITY_DN136699_c6_g6_i1	NA	NA	NA	NA	-0.542860592	0.542860592	unbias	0.507605141	Brain_mmean	0.507605141	Brain_mmean
TRINITY_DN136700_c0_g1_i1	NA	NA	NA	NA	1.131237444	1.131237444	unbias	0.717554308	Liver_mmean	0.717554308	Liver_mmean
TRINITY_DN136702_c5_g1_i1	NA	NA	NA	NA	-3.906641123	3.906641123	female	0.32050283	G43_F_mean	0.32050283	G43_F_mean
TRINITY_DN136702_c5_g3_i1	NA	NA	NA	NA	-3.692267988	3.692267988	female	0.495629576	G43_M_mean	0.495629576	G43_M_mean
TRINITY_DN136704_c14_g1_i1	NA	NA	NA	NA	0.086469154	0.086469154	unbias	0.386960842	Brain_mmean	0.386960842	Brain_mmean
TRINITY_DN136705_c0_g2_i1	NA	NA	NA	NA	0.074889527	0.074889527	unbias	0.222335316	Brain_mmean	0.222335316	Brain_mmean
TRINITY_DN136707_c6_g2_i1	NA	NA	NA	NA	0.089651505	0.089651505	unbias	0.369674551	Brain_mmean	0.369674551	Brain_mmean
TRINITY_DN136709_c0_g2_i1	NA	NA	NA	NA	-0.660184012	0.660184012	unbias	0.307274326	Ovary_mean	0.307274326	Ovary_mean
TRINITY_DN136709_c1_g1_i1	atf7ip-like	Chr04	104642391	104642391	-0.232118364	0.232118364	unbias	0.449712842	Brain_fmean	0.449712842	Brain_fmean
TRINITY_DN136709_c1_g2_i1	NA	NA	NA	NA	-0.28108588	0.28108588	unbias	0.183836915	G23_fmean	0.183836915	G23_fmean
TRINITY_DN136710_c24_g2_i1	NA	NA	NA	NA	-0.267028828	0.267028828	unbias	0.233705713	Brain_mmean	0.233705713	Brain_mmean
TRINITY_DN136712_c12_g2_i1	NA	NA	NA	NA	-0.277373651	0.277373651	unbias	0.257603114	Ovary_mean	0.257603114	Ovary_mean
TRINITY_DN136713_c11_g1_i2	NA	NA	NA	NA	-0.54550929	0.54550929	unbias	0.350780856	Testis_mean	0.350780856	Testis_mean
TRINITY_DN136713_c12_g1_i1	NA	NA	NA	NA	-0.041282306	0.041282306	unbias	0.267500329	Testis_mean	0.267500329	Testis_mean
TRINITY_DN136717_c2_g1_i1	NA	NA	NA	NA	-0.20179701	0.20179701	unbias	0.235735558	G27_fmean	0.235735558	G27_fmean
TRINITY_DN136717_c7_g2_i2	NA	NA	NA	NA	0.164253212	0.164253212	unbias	0.30595939	G23_fmean	0.30595939	G23_fmean
TRINITY_DN136717_c8_g2_i1	abcd1	Chr08	3184305	3184305	0.308935441	0.308935441	unbias	0.335890267	G31_mmean	0.335890267	G31_mmean
TRINITY_DN136719_c11_g1_i1	LOC100491557-like	Chr02	108995527	108995527	-0.003258323	0.003258323	unbias	0.427566062	Ovary_mean	0.427566062	Ovary_mean
TRINITY_DN136720_c11_g2_i1	cdh18	Chr06	57986739	57986739	0.305996725	0.305996725	unbias	0.518715223	Brain_fmean	0.518715223	Brain_fmean
TRINITY_DN136720_c11_g3_i2	NA	NA	NA	NA	-0.206726839	0.206726839	unbias	0.275323728	Brain_fmean	0.275323728	Brain_fmean
TRINITY_DN136720_c13_g3_i2	NA	NA	NA	NA	0.582640867	0.582640867	unbias	0.44404512	Brain_mmean	0.44404512	Brain_mmean
TRINITY_DN136721_c0_g6_i2	NA	NA	NA	NA	-0.187174239	0.187174239	unbias	0.462092473	Ovary_mean	0.462092473	Ovary_mean
TRINITY_DN136721_c2_g4_i2	NA	NA	NA	NA	-1.706790198	1.706790198	unbias	0.266591815	G43_M_mean	0.266591815	G43_M_mean
TRINITY_DN136724_c16_g3_i2	NA	NA	NA	NA	0.273811177	0.273811177	unbias	0.115739516	G23_mmean	0.115739516	G23_mmean
TRINITY_DN136725_c10_g1_i1	limk1	Chr02	37624113	37624113	-0.702047251	0.702047251	unbias	0.355910629	G43_F_mean	0.355910629	G43_F_mean
TRINITY_DN136725_c4_g1_i1	NA	NA	NA	NA	-0.314487509	0.314487509	unbias	0.323607307	Ovary_mean	0.323607307	Ovary_mean
TRINITY_DN136725_c5_g1_i1	NA	NA	NA	NA	-0.485303542	0.485303542	unbias	0.172982673	G43_F_mean	0.172982673	G43_F_mean
TRINITY_DN136725_c7_g1_i1	NA	NA	NA	NA	0.155625558	0.155625558	unbias	0.324619987	Testis_mean	0.324619987	Testis_mean
TRINITY_DN136729_c0_g2_i1	NA	NA	NA	NA	1.137175979	1.137175979	unbias	0.5218374	Brain_mmean	0.5218374	Brain_mmean
TRINITY_DN136729_c0_g4_i7	NA	NA	NA	NA	0.200767691	0.200767691	unbias	0.327845916	Brain_mmean	0.327845916	Brain_mmean
TRINITY_DN136729_c1_g1_i1	NA	NA	NA	NA	0.744374737	0.744374737	unbias	0.698518019	Brain_mmean	0.698518019	Brain_mmean
TRINITY_DN136729_c1_g5_i2	NA	NA	NA	NA	0.599597029	0.599597029	unbias	0.820134774	Brain_mmean	0.820134774	Brain_mmean
TRINITY_DN136729_c1_g6_i1	NA	NA	NA	NA	0.209612272	0.209612272	unbias	0.816130088	Brain_mmean	0.816130088	Brain_mmean
TRINITY_DN136731_c13_g1_i1	NA	NA	NA	NA	2.167867925	2.167867925	unbias	0.701228737	Liver_mmean	0.701228737	Liver_mmean
TRINITY_DN136731_c16_g2_i1	xrn2	Chr05	25122722	25122722	0.53163874	0.53163874	unbias	0.385192403	Brain_fmean	0.385192403	Brain_fmean
TRINITY_DN136731_c18_g1_i1	ddx17	Chr04	110156361	110156361	0.023165725	0.023165725	unbias	0.424520582	Brain_fmean	0.424520582	Brain_fmean
TRINITY_DN136735_c0_g1_i1	NA	NA	NA	NA	-0.259385346	0.259385346	unbias	0.463470526	G46_M_mean	0.463470526	G46_M_mean
TRINITY_DN136737_c44_g1_i1	NA	NA	NA	NA	-0.089301819	0.089301819	unbias	0.518677121	Brain_fmean	0.518677121	Brain_fmean
TRINITY_DN136739_c19_g2_i1	NA	NA	NA	NA	0.877569523	0.877569523	unbias	0.39877973	Brain_mmean	0.39877973	Brain_mmean
TRINITY_DN136743_c28_g1_i1	NA	NA	NA	NA	-0.037138057	0.037138057	unbias	0.17894486	Brain_fmean	0.17894486	Brain_fmean
TRINITY_DN136743_c32_g7_i1	NA	NA	NA	NA	0.162374159	0.162374159	unbias	0.430485371	Liver_fmean	0.430485371	Liver_fmean
TRINITY_DN136745_c32_g1_i1	NA	NA	NA	NA	-0.000524577	0.000524577	unbias	0.278369816	Brain_fmean	0.278369816	Brain_fmean
TRINITY_DN136745_c32_g2_i1	NA	NA	NA	NA	1.910799125	1.910799125	unbias	0.471790256	Brain_mmean	0.471790256	Brain_mmean
TRINITY_DN136745_c34_g3_i2	NA	NA	NA	NA	0.300364766	0.300364766	unbias	0.426423571	Ovary_mean	0.426423571	Ovary_mean
TRINITY_DN136748_c113_g2_i1	NA	NA	NA	NA	-0.982240864	0.982240864	unbias	0.132717795	Brain_mmean	0.132717795	Brain_mmean
TRINITY_DN136816_c0_g1_i1	NA	NA	NA	NA	-0.900531422	0.900531422	unbias	0.343094534	Liver_fmean	0.343094534	Liver_fmean
TRINITY_DN136989_c0_g1_i1	NA	NA	NA	NA	0.806206288	0.806206288	unbias	0.357473614	Testis_mean	0.357473614	Testis_mean
TRINITY_DN137029_c0_g1_i1	NA	NA	NA	NA	-0.129132142	0.129132142	unbias	0.289160404	Brain_fmean	0.289160404	Brain_fmean
TRINITY_DN137040_c0_g1_i1	NA	NA	NA	NA	-0.390952644	0.390952644	unbias	0.35785154	Ovary_mean	0.35785154	Ovary_mean
TRINITY_DN137084_c0_g1_i1	NA	NA	NA	NA	-0.003320855	0.003320855	unbias	0.294223437	Brain_fmean	0.294223437	Brain_fmean
TRINITY_DN137091_c0_g1_i1	trmu	Chr03	65104977	65104977	-0.634561954	0.634561954	unbias	0.906555512	Liver_fmean	0.906555512	Liver_fmean
TRINITY_DN137172_c0_g1_i1	pank4	Chr07	81022269	81022269	0.228185727	0.228185727	unbias	0.272308907	Ovary_mean	0.272308907	Ovary_mean
TRINITY_DN137180_c0_g1_i1	NA	NA	NA	NA	0.642572111	0.642572111	unbias	0.350973949	Ovary_mean	0.350973949	Ovary_mean
TRINITY_DN137684_c0_g1_i1	NA	NA	NA	NA	0.786450235	0.786450235	unbias	0.542579798	Brain_fmean	0.542579798	Brain_fmean
TRINITY_DN137718_c0_g1_i1	NA	NA	NA	NA	-0.144367577	0.144367577	unbias	0.597697295	Brain_fmean	0.597697295	Brain_fmean
TRINITY_DN13773_c0_g1_i1	NA	NA	NA	NA	-0.155830169	0.155830169	unbias	0.557873788	Brain_fmean	0.557873788	Brain_fmean
TRINITY_DN137921_c0_g1_i1	NA	NA	NA	NA	-1.214202988	1.214202988	unbias	0.231888185	G27_mmean	0.231888185	G27_mmean
TRINITY_DN138203_c0_g1_i1	NA	NA	NA	NA	-0.929097463	0.929097463	unbias	0.190025796	G23_fmean	0.190025796	G23_fmean
TRINITY_DN13821_c0_g2_i1	NA	NA	NA	NA	0.618070955	0.618070955	unbias	0.365814104	Testis_mean	0.365814104	Testis_mean
TRINITY_DN138220_c0_g1_i1	NA	NA	NA	NA	0.742756997	0.742756997	unbias	0.28789284	G43_M_mean	0.28789284	G43_M_mean
TRINITY_DN138243_c0_g1_i1	NA	NA	NA	NA	-1.006834186	1.006834186	unbias	0.996131659	Liver_fmean	0.996131659	Liver_fmean
TRINITY_DN13860_c0_g1_i1	NA	NA	NA	NA	-0.841461036	0.841461036	unbias	0.236001023	Ovary_mean	0.236001023	Ovary_mean
TRINITY_DN138635_c0_g1_i1	NA	NA	NA	NA	-0.07268172	0.07268172	unbias	0.465527107	Brain_mmean	0.465527107	Brain_mmean
TRINITY_DN138651_c0_g1_i1	mrps18c	Chr01	121827523	121827523	-0.845235201	0.845235201	unbias	0.64065244	Liver_fmean	0.64065244	Liver_fmean
TRINITY_DN138775_c0_g1_i1	LOC101734377	Chr06	6753915	6753915	0.477730156	0.477730156	unbias	0.579356907	Liver_mmean	0.579356907	Liver_mmean
TRINITY_DN138842_c0_g1_i1	mapk8ip1	Chr04	5628393	5628393	-0.313155787	0.313155787	unbias	0.225142071	Brain_fmean	0.225142071	Brain_fmean
TRINITY_DN138856_c0_g1_i1	NA	NA	NA	NA	0.371972222	0.371972222	unbias	0.118392555	Ovary_mean	0.118392555	Ovary_mean
TRINITY_DN138895_c0_g1_i1	NA	NA	NA	NA	-0.57975896	0.57975896	unbias	0.167676623	Brain_fmean	0.167676623	Brain_fmean
TRINITY_DN138946_c0_g1_i1	NA	NA	NA	NA	0.218543436	0.218543436	unbias	0.613050687	G43_M_mean	0.613050687	G43_M_mean
TRINITY_DN13911_c0_g3_i1	LOC100487674-like	Chr01	96530150	96530150	-0.227959344	0.227959344	unbias	0.486468207	Brain_fmean	0.486468207	Brain_fmean
TRINITY_DN139165_c0_g1_i1	cybrd1	Chr09	62647009	62647009	-0.295162677	0.295162677	unbias	0.389460254	G43_F_mean	0.389460254	G43_F_mean
TRINITY_DN139208_c0_g1_i1	ywhae	Chr02	39506581	39506581	0.135024368	0.135024368	unbias	0.290365982	Ovary_mean	0.290365982	Ovary_mean
TRINITY_DN139239_c0_g1_i1	NA	NA	NA	NA	-0.530476455	0.530476455	unbias	0.312581774	Brain_mmean	0.312581774	Brain_mmean
TRINITY_DN139402_c0_g1_i1	NA	NA	NA	NA	0.523372027	0.523372027	unbias	0.404861082	G27_mmean	0.404861082	G27_mmean
TRINITY_DN139435_c0_g1_i1	NA	NA	NA	NA	0.225157605	0.225157605	unbias	0.572116256	Brain_mmean	0.572116256	Brain_mmean
TRINITY_DN139629_c0_g1_i1	NA	NA	NA	NA	-0.067202552	0.067202552	unbias	0.291494242	Ovary_mean	0.291494242	Ovary_mean
TRINITY_DN139693_c0_g1_i1	pno1	Chr05	30907029	30907029	1.038711019	1.038711019	unbias	0.606168219	G43_F_mean	0.606168219	G43_F_mean
TRINITY_DN139834_c0_g1_i1	NA	NA	NA	NA	-0.476077629	0.476077629	unbias	0.301307659	G23_fmean	0.301307659	G23_fmean
TRINITY_DN14020_c0_g1_i1	NA	NA	NA	NA	0.507999575	0.507999575	unbias	0.190181051	Testis_mean	0.190181051	Testis_mean
TRINITY_DN140366_c0_g1_i1	NA	NA	NA	NA	0.787147101	0.787147101	unbias	0.425066648	Brain_mmean	0.425066648	Brain_mmean
TRINITY_DN14037_c0_g1_i1	NA	NA	NA	NA	0.357147194	0.357147194	unbias	0.351969275	Ovary_mean	0.351969275	Ovary_mean
TRINITY_DN140443_c0_g1_i1	NA	NA	NA	NA	0.251312907	0.251312907	unbias	0.651042795	Liver_fmean	0.651042795	Liver_fmean
TRINITY_DN140475_c0_g1_i1	NA	NA	NA	NA	-0.031957871	0.031957871	unbias	0.396689991	Brain_fmean	0.396689991	Brain_fmean
TRINITY_DN140512_c0_g1_i1	NA	NA	NA	NA	-0.482262854	0.482262854	unbias	0.248948784	Brain_mmean	0.248948784	Brain_mmean
TRINITY_DN140595_c0_g1_i1	f8a1	Chr04	104090044	104090044	0.168725274	0.168725274	unbias	0.389963713	Testis_mean	0.389963713	Testis_mean
TRINITY_DN140661_c0_g1_i1	NA	NA	NA	NA	-0.027535897	0.027535897	unbias	0.451495379	G43_M_mean	0.451495379	G43_M_mean
TRINITY_DN140746_c0_g1_i1	NA	NA	NA	NA	-0.03590783	0.03590783	unbias	0.197884272	Ovary_mean	0.197884272	Ovary_mean
TRINITY_DN140755_c0_g1_i1	NA	NA	NA	NA	0.223171762	0.223171762	unbias	0.252914466	Brain_fmean	0.252914466	Brain_fmean
TRINITY_DN140852_c0_g1_i1	slc35b2	scaffold_870	18567	18567	-1.322312203	1.322312203	unbias	0.701918914	Liver_fmean	0.701918914	Liver_fmean
TRINITY_DN140959_c0_g1_i1	NA	NA	NA	NA	0.390745465	0.390745465	unbias	0.490358532	Brain_mmean	0.490358532	Brain_mmean
TRINITY_DN141165_c0_g1_i1	NA	NA	NA	NA	0.086663906	0.086663906	unbias	0.691533427	Liver_fmean	0.691533427	Liver_fmean
TRINITY_DN141264_c0_g1_i1	eif5	Chr08	77431892	77431892	0.980268505	0.980268505	unbias	0.336359515	G46_F_mean	0.336359515	G46_F_mean
TRINITY_DN141496_c0_g1_i1	NA	NA	NA	NA	-1.376326256	1.376326256	unbias	0.261010613	G43_F_mean	0.261010613	G43_F_mean
TRINITY_DN141534_c0_g1_i1	NA	NA	NA	NA	-0.428476619	0.428476619	unbias	0.717860306	Liver_fmean	0.717860306	Liver_fmean
TRINITY_DN14210_c0_g1_i1	NA	NA	NA	NA	-0.104324153	0.104324153	unbias	0.416846332	Brain_mmean	0.416846332	Brain_mmean
TRINITY_DN14225_c0_g1_i1	brf2	Chr03	115193216	115193216	0.702804831	0.702804831	unbias	0.367726131	Ovary_mean	0.367726131	Ovary_mean
TRINITY_DN142363_c0_g1_i1	NA	NA	NA	NA	0.463842783	0.463842783	unbias	0.649792422	Liver_mmean	0.649792422	Liver_mmean
TRINITY_DN142384_c0_g1_i1	NA	NA	NA	NA	2.570256684	2.570256684	male	0.355543252	Brain_mmean	0.355543252	Brain_mmean
TRINITY_DN142426_c0_g1_i1	athl1	Chr04	37986854	37986854	-0.250496733	0.250496733	unbias	0.146179847	Brain_fmean	0.146179847	Brain_fmean
TRINITY_DN14256_c0_g1_i1	NA	NA	NA	NA	-0.285039989	0.285039989	unbias	0.329709721	Brain_mmean	0.329709721	Brain_mmean
TRINITY_DN14256_c0_g2_i1	NA	NA	NA	NA	0.905216683	0.905216683	unbias	0.452350244	Liver_mmean	0.452350244	Liver_mmean
TRINITY_DN142998_c0_g1_i1	NA	NA	NA	NA	-9.818867834	9.818867834	female	1.028461861	Liver_fmean	1.028461861	Liver_fmean
TRINITY_DN14300_c0_g2_i1	LOC100489764	Chr07	101144462	101144462	0.551194982	0.551194982	unbias	0.547308433	Ovary_mean	0.547308433	Ovary_mean
TRINITY_DN14309_c0_g2_i1	march7-like	Chr09	68045837	68045837	1.024134558	1.024134558	unbias	0.421452606	G43_M_mean	0.421452606	G43_M_mean
TRINITY_DN14321_c0_g1_i1	LOC100494106	Chr06	111251261	111251261	-0.524782179	0.524782179	unbias	0.119069146	G23_fmean	0.119069146	G23_fmean
TRINITY_DN143381_c0_g1_i1	NA	NA	NA	NA	0.854336441	0.854336441	unbias	0.572374789	G43_M_mean	0.572374789	G43_M_mean
TRINITY_DN14348_c0_g1_i1	NA	NA	NA	NA	0.328528678	0.328528678	unbias	0.595177671	G43_M_mean	0.595177671	G43_M_mean
TRINITY_DN14350_c0_g1_i1	NA	NA	NA	NA	0.658545377	0.658545377	unbias	0.364072389	Brain_mmean	0.364072389	Brain_mmean
TRINITY_DN143531_c0_g1_i1	NA	NA	NA	NA	-0.545167063	0.545167063	unbias	0.553444976	Liver_fmean	0.553444976	Liver_fmean
TRINITY_DN14364_c0_g1_i1	NA	NA	NA	NA	-0.678930737	0.678930737	unbias	0.609340507	Brain_mmean	0.609340507	Brain_mmean
TRINITY_DN14374_c0_g1_i1	NA	NA	NA	NA	0.073998948	0.073998948	unbias	0.382808136	G23_fmean	0.382808136	G23_fmean
TRINITY_DN143816_c0_g1_i1	NA	NA	NA	NA	0.352334526	0.352334526	unbias	0.578369615	Liver_fmean	0.578369615	Liver_fmean
TRINITY_DN144099_c0_g1_i1	Xetrov90030659m	scaffold_84	600278	600278	1.007160472	1.007160472	unbias	0.745142583	Liver_mmean	0.745142583	Liver_mmean
TRINITY_DN14446_c0_g2_i1	NA	NA	NA	NA	0.404930625	0.404930625	unbias	0.215355249	Ovary_mean	0.215355249	Ovary_mean
TRINITY_DN144998_c0_g1_i1	LOC100492536	Chr08	50375420	50375420	1.21782076	1.21782076	unbias	0.293476882	G27_mmean	0.293476882	G27_mmean
TRINITY_DN145125_c0_g1_i1	lbx1	Chr07	22002966	22002966	-0.247896998	0.247896998	unbias	0.26064437	Brain_mmean	0.26064437	Brain_mmean
TRINITY_DN1451_c0_g1_i1	NA	NA	NA	NA	0.039169128	0.039169128	unbias	0.112202148	Brain_fmean	0.112202148	Brain_fmean
TRINITY_DN14585_c0_g2_i1	NA	NA	NA	NA	-0.246755702	0.246755702	unbias	0.517791577	G31_mmean	0.517791577	G31_mmean
TRINITY_DN145884_c0_g1_i1	NA	NA	NA	NA	-0.344459179	0.344459179	unbias	0.316704334	G46_F_mean	0.316704334	G46_F_mean
TRINITY_DN1460_c0_g2_i1	NA	NA	NA	NA	0.62755306	0.62755306	unbias	0.650066522	G43_M_mean	0.650066522	G43_M_mean
TRINITY_DN146124_c0_g1_i1	NA	NA	NA	NA	1.117952247	1.117952247	unbias	0.576507545	G46_M_mean	0.576507545	G46_M_mean
TRINITY_DN146163_c0_g1_i1	LOC100492337-like	Chr10	5330114	5330114	0.602759337	0.602759337	unbias	0.367178364	Brain_fmean	0.367178364	Brain_fmean
TRINITY_DN146514_c0_g1_i1	NA	NA	NA	NA	-0.184003234	0.184003234	unbias	0.203340856	Brain_fmean	0.203340856	Brain_fmean
TRINITY_DN146560_c0_g1_i1	NA	NA	NA	NA	0.606393104	0.606393104	unbias	0.687476565	Liver_mmean	0.687476565	Liver_mmean
TRINITY_DN14657_c0_g1_i1	NA	NA	NA	NA	-0.41244188	0.41244188	unbias	0.47537434	Ovary_mean	0.47537434	Ovary_mean
TRINITY_DN147173_c0_g1_i1	abl1-like	Chr08	5810400	5810400	-0.378861746	0.378861746	unbias	0.542002813	G46_M_mean	0.542002813	G46_M_mean
TRINITY_DN14754_c0_g2_i1	NA	NA	NA	NA	-0.117241613	0.117241613	unbias	0.256185974	G23_fmean	0.256185974	G23_fmean
TRINITY_DN147848_c0_g1_i1	NA	NA	NA	NA	0.080185831	0.080185831	unbias	0.45991374	Testis_mean	0.45991374	Testis_mean
TRINITY_DN148554_c0_g1_i1	NA	NA	NA	NA	-0.140583751	0.140583751	unbias	0.331157257	Brain_mmean	0.331157257	Brain_mmean
TRINITY_DN148612_c0_g1_i1	NA	NA	NA	NA	0.455256951	0.455256951	unbias	0.62781124	Liver_fmean	0.62781124	Liver_fmean
TRINITY_DN150955_c0_g1_i1	NA	NA	NA	NA	1.183155424	1.183155424	unbias	0.744008529	Liver_mmean	0.744008529	Liver_mmean
TRINITY_DN151017_c0_g1_i1	atp6v0a1	scaffold_113	510986	510986	-1.391953283	1.391953283	unbias	0.73627076	Testis_mean	0.73627076	Testis_mean
TRINITY_DN151109_c0_g1_i1	zcrb1	Chr03	55333053	55333053	0.005488906	0.005488906	unbias	0.362050624	Ovary_mean	0.362050624	Ovary_mean
TRINITY_DN151117_c0_g1_i1	NA	NA	NA	NA	-0.804289433	0.804289433	unbias	0.496336397	G43_M_mean	0.496336397	G43_M_mean
TRINITY_DN151167_c0_g2_i1	NA	NA	NA	NA	-0.313085302	0.313085302	unbias	0.532938615	G46_F_mean	0.532938615	G46_F_mean
TRINITY_DN151549_c0_g1_i1	LOC100489687-like	Chr07	94876922	94876922	-0.509470208	0.509470208	unbias	0.225656682	Brain_fmean	0.225656682	Brain_fmean
TRINITY_DN151691_c0_g1_i1	cldn1	Chr05	99769722	99769722	-1.223811944	1.223811944	unbias	0.375586465	Ovary_mean	0.375586465	Ovary_mean
TRINITY_DN151856_c0_g1_i1	NA	NA	NA	NA	0.010738944	0.010738944	unbias	0.291494883	Brain_mmean	0.291494883	Brain_mmean
TRINITY_DN151862_c0_g1_i1	mdh2	Chr02	89791445	89791445	0.563892625	0.563892625	unbias	0.29281782	G27_fmean	0.29281782	G27_fmean
TRINITY_DN151905_c0_g1_i1	NA	NA	NA	NA	0.43927426	0.43927426	unbias	0.405255438	G23_mmean	0.405255438	G23_mmean
TRINITY_DN151924_c0_g1_i1	NA	NA	NA	NA	-0.834607929	0.834607929	unbias	0.306760005	Brain_fmean	0.306760005	Brain_fmean
TRINITY_DN152033_c0_g1_i1	NA	NA	NA	NA	0.179946839	0.179946839	unbias	0.348519347	Ovary_mean	0.348519347	Ovary_mean
TRINITY_DN152048_c0_g1_i1	NA	NA	NA	NA	0.274329408	0.274329408	unbias	0.832557004	Liver_fmean	0.832557004	Liver_fmean
TRINITY_DN152174_c0_g1_i1	zbtb5	Chr01	96937185	96937185	-0.01687628	0.01687628	unbias	0.907273272	Liver_mmean	0.907273272	Liver_mmean
TRINITY_DN152464_c0_g1_i1	NA	NA	NA	NA	2.166220783	2.166220783	unbias	0.988178789	Liver_mmean	0.988178789	Liver_mmean
TRINITY_DN152467_c0_g1_i1	klf12	Chr02	123650995	123650995	-0.003406704	0.003406704	unbias	0.515062051	Ovary_mean	0.515062051	Ovary_mean
TRINITY_DN152752_c0_g1_i1	NA	NA	NA	NA	0.140961302	0.140961302	unbias	0.229259718	Ovary_mean	0.229259718	Ovary_mean
TRINITY_DN152826_c0_g1_i1	clpp	Chr03	129787873	129787873	0.650893369	0.650893369	unbias	0.216175123	G43_F_mean	0.216175123	G43_F_mean
TRINITY_DN152946_c0_g1_i1	NA	NA	NA	NA	0.390771281	0.390771281	unbias	0.559375702	Brain_fmean	0.559375702	Brain_fmean
TRINITY_DN152984_c0_g1_i1	NA	NA	NA	NA	-0.183281185	0.183281185	unbias	0.18472159	Brain_fmean	0.18472159	Brain_fmean
TRINITY_DN153017_c0_g1_i1	Xetrov90024872m	Chr10	9132195	9132195	-0.049252796	0.049252796	unbias	0.387208668	Brain_mmean	0.387208668	Brain_mmean
TRINITY_DN153346_c0_g1_i1	NA	NA	NA	NA	0.005253757	0.005253757	unbias	0.362920921	Brain_mmean	0.362920921	Brain_mmean
TRINITY_DN153359_c0_g1_i1	NA	NA	NA	NA	0.561458768	0.561458768	unbias	0.40987762	Liver_fmean	0.40987762	Liver_fmean
TRINITY_DN153428_c0_g1_i1	NA	NA	NA	NA	0.414926734	0.414926734	unbias	0.224288618	G23_fmean	0.224288618	G23_fmean
TRINITY_DN153451_c0_g1_i1	NA	NA	NA	NA	0.044910571	0.044910571	unbias	0.523775623	Liver_fmean	0.523775623	Liver_fmean
TRINITY_DN153555_c0_g1_i1	clec3b	Chr06	63663538	63663538	-0.236625886	0.236625886	unbias	0.330842601	G23_fmean	0.330842601	G23_fmean
TRINITY_DN153581_c0_g1_i1	NA	NA	NA	NA	-0.203158047	0.203158047	unbias	0.366939351	Brain_fmean	0.366939351	Brain_fmean
TRINITY_DN153705_c0_g1_i1	ccdc174	Chr04	122095444	122095444	-3.464816925	3.464816925	female	0.556931939	Brain_fmean	0.556931939	Brain_fmean
TRINITY_DN153798_c0_g1_i1	NA	NA	NA	NA	0.263997825	0.263997825	unbias	0.365981631	Brain_mmean	0.365981631	Brain_mmean
TRINITY_DN153995_c0_g1_i1	dctn4	Chr03	5764985	5764985	0.019109397	0.019109397	unbias	0.1870733	Testis_mean	0.1870733	Testis_mean
