RBH	gid	dnds	dn	ds	gname	chr	start	end
RBH_pair_10883.fa.best.phy	TRINITY_DN52793_c0_g2_i1	0.2025	0.3438	1.6974	ripply2.1	Chr05	81152092	81152092
RBH_pair_10887.fa.best.phy	TRINITY_DN5447_c0_g2_i1	0.3462	0.3333	0.9627	Xetrov90030986m	scaffold_99	91253	91253
RBH_pair_10889.fa.best.phy	TRINITY_DN54783_c0_g1_i1	0.2663	0.458	1.7202	gp5	Chr05	97198480	97198480
RBH_pair_10891.fa.best.phy	TRINITY_DN55232_c0_g1_i1	0.1201	0.1718	1.4309	map4k1	Chr08	59230874	59230874
RBH_pair_10892.fa.best.phy	TRINITY_DN55634_c0_g2_i1	0.1004	0.1801	1.7946	rs1	Chr02	37029032	37029032
RBH_pair_10899.fa.best.phy	TRINITY_DN58689_c0_g1_i1	0.0213	0.0405	1.9036	LOC101734694	scaffold_63	195737	195737
RBH_pair_10900.fa.best.phy	TRINITY_DN59224_c0_g1_i1	0.2449	0.4302	1.7564	NA	NA	NA	NA
RBH_pair_10906.fa.best.phy	TRINITY_DN61677_c0_g1_i1	0.0617	0.0879	1.4245	slc6a19	Chr06	67421542	67421542
RBH_pair_10907.fa.best.phy	TRINITY_DN61744_c0_g2_i1	0.0974	0.0911	0.9349	dynlt3	Chr02	71534734	71534734
RBH_pair_10910.fa.best.phy	TRINITY_DN62101_c0_g1_i1	0.0055	0.0071	1.298	stt3a	Chr07	65856265	65856265
RBH_pair_10911.fa.best.phy	TRINITY_DN62383_c0_g1_i1	0.0375	0.0489	1.3037	mxd1	Chr03	111953768	111953768
RBH_pair_10914.fa.best.phy	TRINITY_DN62982_c0_g1_i1	0.0843	0.1473	1.7478	ctsk-like	Chr08	106212432	106212432
RBH_pair_10916.fa.best.phy	TRINITY_DN63296_c0_g2_i1	0.0773	0.0786	1.0168	trmt112	Chr04	39935188	39935188
RBH_pair_10922.fa.best.phy	TRINITY_DN64165_c0_g1_i1	0.0772	0.1168	1.513	dgke	Chr10	18307218	18307218
RBH_pair_10924.fa.best.phy	TRINITY_DN64613_c0_g2_i1	0.03	0.0339	1.1298	rnf182	Chr06	86040381	86040381
RBH_pair_10925.fa.best.phy	TRINITY_DN64941_c0_g1_i1	0.0826	0.1272	1.5405	pyroxd2	Chr07	26604879	26604879
RBH_pair_10926.fa.best.phy	TRINITY_DN64977_c0_g2_i1	0.088	0.158	1.7948	LOC100485697	Chr08	58494160	58494160
RBH_pair_10928.fa.best.phy	TRINITY_DN65638_c0_g1_i1	0.137	0.1686	1.2309	LOC100135109	Chr01	54415657	54415657
RBH_pair_10929.fa.best.phy	TRINITY_DN65924_c0_g1_i1	0.0775	0.0992	1.2805	slc35d3	Chr05	62013746	62013746
RBH_pair_10930.fa.best.phy	TRINITY_DN66241_c0_g1_i1	0.046	0.0381	0.8287	hoxc13	Chr02	143021924	143021924
RBH_pair_10931.fa.best.phy	TRINITY_DN66300_c0_g1_i1	0.0435	0.0853	1.9624	cdyl2	Chr04	55427916	55427916
RBH_pair_10940.fa.best.phy	TRINITY_DN67392_c0_g2_i1	0.085	0.1345	1.5821	LOC100498157	Chr09	9090158	9090158
RBH_pair_10941.fa.best.phy	TRINITY_DN67442_c0_g2_i1	0.1776	0.2202	1.24	LOC100127750	Chr06	52694011	52694011
RBH_pair_10946.fa.best.phy	TRINITY_DN67711_c0_g2_i1	0.0318	0.0472	1.4845	slc1a7-like	Chr04	86946632	86946632
RBH_pair_10948.fa.best.phy	TRINITY_DN67779_c0_g1_i1	0.0524	0.1005	1.9189	mmp2	Chr04	45356050	45356050
RBH_pair_10949.fa.best.phy	TRINITY_DN67822_c0_g1_i2	0.2509	0.3595	1.4324	LOC100488382	Chr07	59717190	59717190
RBH_pair_10950.fa.best.phy	TRINITY_DN67847_c0_g1_i1	0.1104	0.1619	1.4668	plekhb2	Chr05	123326745	123326745
RBH_pair_10953.fa.best.phy	TRINITY_DN67995_c0_g1_i1	0.03	0.0447	1.4927	dnaja1	Chr01	75529973	75529973
RBH_pair_10954.fa.best.phy	TRINITY_DN68049_c0_g1_i1	0.8522	0.7755	0.91	NA	NA	NA	NA
RBH_pair_10957.fa.best.phy	TRINITY_DN68063_c0_g1_i1	0.0247	0.0361	1.4646	orai1	Chr02	42375547	42375547
RBH_pair_10960.fa.best.phy	TRINITY_DN68190_c0_g1_i1	0.1156	0.1533	1.3264	fkbp8	Chr01	87448898	87448898
RBH_pair_10962.fa.best.phy	TRINITY_DN68358_c0_g1_i1	0.1412	0.2318	1.6411	Xetrov90002939m	Chr01	144645843	144645843
RBH_pair_10963.fa.best.phy	TRINITY_DN68487_c0_g2_i1	0.0847	0.1215	1.4337	lrrc52	Chr04	108836082	108836082
RBH_pair_10964.fa.best.phy	TRINITY_DN68896_c0_g1_i1	0.0686	0.1154	1.6836	sgms2	Chr01	62313713	62313713
RBH_pair_10965.fa.best.phy	TRINITY_DN68927_c0_g1_i1	0.0263	0.0282	1.0736	psma6	Chr08	89236156	89236156
RBH_pair_10967.fa.best.phy	TRINITY_DN69027_c0_g2_i2	0.1148	0.1378	1.2	cryab	Chr07	74673791	74673791
RBH_pair_10968.fa.best.phy	TRINITY_DN69029_c0_g1_i1	0.019	0.0277	1.4551	gins1	Chr05	49169493	49169493
RBH_pair_10969.fa.best.phy	TRINITY_DN69048_c0_g1_i1	0.055	0.1063	1.9305	slc5a2	Chr09	8214167	8214167
RBH_pair_10971.fa.best.phy	TRINITY_DN69130_c0_g1_i1	0.1023	0.1644	1.607	LOC100496628-like	Chr08	43710702	43710702
RBH_pair_10972.fa.best.phy	TRINITY_DN69204_c0_g1_i1	0.0297	0.0467	1.5727	nr5a1	scaffold_22	1098151	1098151
RBH_pair_10973.fa.best.phy	TRINITY_DN69217_c0_g2_i1	0.0894	0.1288	1.4406	reck	Chr06	69993686	69993686
RBH_pair_10975.fa.best.phy	TRINITY_DN69338_c0_g1_i2	0.0168	0.0233	1.3893	sec23a	Chr08	93784237	93784237
RBH_pair_10976.fa.best.phy	TRINITY_DN69343_c0_g1_i1	0.1084	0.1794	1.6548	foxj1.2	Chr09	14421454	14421454
RBH_pair_10978.fa.best.phy	TRINITY_DN69512_c0_g1_i2	0.1234	0.2075	1.6814	fam173b	Chr06	41031573	41031573
RBH_pair_10979.fa.best.phy	TRINITY_DN69538_c0_g1_i1	0.1338	0.2098	1.5675	Xetrov90005511m	Chr02	87562677	87562677
RBH_pair_10982.fa.best.phy	TRINITY_DN70214_c0_g1_i1	0.1017	0.1187	1.1673	cartpt	Chr01	167102041	167102041
RBH_pair_10983.fa.best.phy	TRINITY_DN70457_c0_g2_i1	0.0463	0.0665	1.4348	tab1	Chr04	110510190	110510190
RBH_pair_10985.fa.best.phy	TRINITY_DN70625_c0_g1_i1	0.0872	0.1277	1.4642	ift52	Chr10	31527784	31527784
RBH_pair_10986.fa.best.phy	TRINITY_DN70826_c0_g1_i1	0.1935	0.3509	1.8134	LOC100493955	Chr07	103011511	103011511
RBH_pair_10988.fa.best.phy	TRINITY_DN71185_c0_g1_i1	0.0977	0.1272	1.302	apcdd1	Chr06	89607524	89607524
RBH_pair_10992.fa.best.phy	TRINITY_DN71917_c0_g3_i1	0.1387	0.1604	1.1564	chrd	Chr05	111426049	111426049
RBH_pair_10993.fa.best.phy	TRINITY_DN71930_c0_g1_i1	0.1593	0.289	1.8145	LOC101732051	Chr07	75136955	75136955
RBH_pair_10995.fa.best.phy	TRINITY_DN72428_c0_g1_i1	0.0317	0.051	1.6086	nmd3	Chr05	103196258	103196258
RBH_pair_11002.fa.best.phy	TRINITY_DN73171_c0_g1_i1	0.0551	0.1035	1.8781	dhrs12	Chr02	147132920	147132920
RBH_pair_11004.fa.best.phy	TRINITY_DN73521_c0_g1_i1	0.1803	0.2337	1.2965	fam98b	Chr08	90495078	90495078
RBH_pair_11005.fa.best.phy	TRINITY_DN73574_c0_g2_i1	0.1511	0.2453	1.6235	ndc1	Chr04	87192605	87192605
RBH_pair_11007.fa.best.phy	TRINITY_DN7393_c0_g2_i1	0.1214	0.2193	1.8069	Xetrov90028738m	scaffold_42	916253	916253
RBH_pair_11019.fa.best.phy	TRINITY_DN75266_c0_g2_i1	0.1068	0.161	1.507	lrrc17	Chr03	68401264	68401264
RBH_pair_11020.fa.best.phy	TRINITY_DN75270_c0_g2_i1	0.0833	0.153	1.8366	psmd5	scaffold_19	226306	226306
RBH_pair_11023.fa.best.phy	TRINITY_DN75539_c0_g1_i1	0.0124	0.0083	0.6661	cacng8	Chr07	108368484	108368484
RBH_pair_11024.fa.best.phy	TRINITY_DN75622_c0_g2_i1	0.0419	0.0541	1.2903	NA	NA	NA	NA
RBH_pair_11025.fa.best.phy	TRINITY_DN75692_c0_g1_i1	0.126	0.2232	1.7721	fam124b	Chr05	120408947	120408947
RBH_pair_11026.fa.best.phy	TRINITY_DN75926_c0_g1_i1	0.1068	0.1499	1.4043	LOC101733132	Chr03	85964111	85964111
RBH_pair_11027.fa.best.phy	TRINITY_DN75931_c0_g1_i1	0.2243	0.3464	1.5443	kiaa1024l	Chr01	158720253	158720253
RBH_pair_11031.fa.best.phy	TRINITY_DN7620_c0_g2_i1	0.0712	0.0546	0.766	pou4f3	Chr03	30477346	30477346
RBH_pair_11032.fa.best.phy	TRINITY_DN76339_c0_g2_i1	0.1202	0.1765	1.4684	NA	NA	NA	NA
RBH_pair_11033.fa.best.phy	TRINITY_DN76864_c0_g2_i1	0.1037	0.1517	1.4633	LOC100485254	Chr10	16373164	16373164
RBH_pair_11035.fa.best.phy	TRINITY_DN77326_c0_g1_i2	0.156	0.2143	1.3739	NA	NA	NA	NA
RBH_pair_11038.fa.best.phy	TRINITY_DN77733_c0_g1_i1	0.2155	0.3796	1.7616	NA	NA	NA	NA
RBH_pair_11039.fa.best.phy	TRINITY_DN77746_c0_g1_i1	0.1463	0.2064	1.4114	fbxw9	scaffold_185	7258	7258
RBH_pair_11040.fa.best.phy	TRINITY_DN77810_c0_g1_i1	0.1964	0.384	1.9556	LOC101733979	Chr09	1793364	1793364
RBH_pair_11042.fa.best.phy	TRINITY_DN7826_c0_g1_i1	0.1265	0.1553	1.2273	LOC100496857-like	Chr08	79766328	79766328
RBH_pair_11045.fa.best.phy	TRINITY_DN78872_c0_g1_i1	0.0933	0.1359	1.4568	nfu1	Chr03	111667417	111667417
RBH_pair_11047.fa.best.phy	TRINITY_DN79256_c0_g4_i1	0.0421	0.0567	1.3483	mchr2	Chr05	36434520	36434520
RBH_pair_11049.fa.best.phy	TRINITY_DN79312_c0_g1_i1	0.0571	0.1028	1.7998	sgsh	Chr10	19328606	19328606
RBH_pair_11052.fa.best.phy	TRINITY_DN79505_c0_g1_i1	0.1183	0.165	1.3956	fignl1	Chr06	68645174	68645174
RBH_pair_11056.fa.best.phy	TRINITY_DN79915_c0_g1_i1	0.0222	0.0209	0.9396	wnt9a	Chr06	1655021	1655021
RBH_pair_11057.fa.best.phy	TRINITY_DN80005_c0_g2_i1	0.3474	0.6461	1.86	NA	NA	NA	NA
RBH_pair_11059.fa.best.phy	TRINITY_DN80194_c0_g1_i1	0.0522	0.0428	0.8196	rnd1	Chr02	132763503	132763503
RBH_pair_11062.fa.best.phy	TRINITY_DN80427_c0_g1_i1	0.096	0.1252	1.3042	hoxc3	Chr02	142746879	142746879
RBH_pair_11064.fa.best.phy	TRINITY_DN80734_c0_g1_i1	0.0276	0.0444	1.6074	LOC100488336	Chr03	77015387	77015387
RBH_pair_11065.fa.best.phy	TRINITY_DN80782_c0_g1_i1	0.0593	0.073	1.232	hoxa13	Chr06	32871331	32871331
RBH_pair_11066.fa.best.phy	TRINITY_DN80828_c0_g1_i1	0.0858	0.1415	1.6495	tmem43-like	Chr04	122489246	122489246
RBH_pair_11067.fa.best.phy	TRINITY_DN81136_c0_g1_i1	0.2016	0.2957	1.4672	prtn3-like.2	Chr01	86801295	86801295
RBH_pair_11068.fa.best.phy	TRINITY_DN81198_c0_g1_i2	0.001	0.0014	1.3963	ppp6c	Chr08	10412899	10412899
RBH_pair_11069.fa.best.phy	TRINITY_DN81305_c0_g2_i1	0.082	0.1423	1.7362	men1	Chr04	43044229	43044229
RBH_pair_11070.fa.best.phy	TRINITY_DN81329_c0_g1_i1	0.0643	0.1027	1.5958	efemp2	Chr04	37822660	37822660
RBH_pair_11071.fa.best.phy	TRINITY_DN81414_c0_g1_i1	0.059	0.0696	1.1784	mstn.1	Chr09	38947773	38947773
RBH_pair_11072.fa.best.phy	TRINITY_DN81421_c0_g2_i1	0.0453	0.0785	1.7353	cdk7	Chr01	163626702	163626702
RBH_pair_11073.fa.best.phy	TRINITY_DN81535_c0_g1_i1	0.0206	0.0342	1.6648	arpc1a	Chr09	32905568	32905568
RBH_pair_11074.fa.best.phy	TRINITY_DN81596_c0_g1_i1	0.0396	0.0626	1.5796	lbx1	Chr07	22002966	22002966
RBH_pair_11075.fa.best.phy	TRINITY_DN82106_c0_g2_i1	0.1348	0.1938	1.4382	fgf1	Chr03	27860985	27860985
RBH_pair_11078.fa.best.phy	TRINITY_DN82636_c0_g1_i1	0.1158	0.2126	1.8362	LOC100492846-like	Chr07	41478976	41478976
RBH_pair_11079.fa.best.phy	TRINITY_DN82724_c0_g1_i1	0.0073	0.0123	1.6849	lin7b	Chr07	109141278	109141278
RBH_pair_11082.fa.best.phy	TRINITY_DN83270_c0_g1_i1	0.0289	0.0568	1.9672	42Sp50	Chr06	128138777	128138777
RBH_pair_11083.fa.best.phy	TRINITY_DN83609_c0_g2_i1	0.0611	0.086	1.4062	edar	Chr02	105608691	105608691
RBH_pair_11085.fa.best.phy	TRINITY_DN84019_c0_g1_i1	0.0291	0.0431	1.4805	dpysl5	scaffold_1818	4180	4180
RBH_pair_11088.fa.best.phy	TRINITY_DN84364_c0_g1_i1	0.0658	0.0605	0.9193	hoxb6	Chr10	5083753	5083753
RBH_pair_11089.fa.best.phy	TRINITY_DN84398_c0_g1_i1	0.2118	0.1866	0.8809	nts	Chr03	44657305	44657305
RBH_pair_11091.fa.best.phy	TRINITY_DN84461_c0_g1_i1	0.0113	0.0145	1.2756	atp6v1b1	Chr03	119006995	119006995
RBH_pair_11096.fa.best.phy	TRINITY_DN84774_c0_g1_i1	0.1305	0.2537	1.9442	nuf2	Chr04	98028874	98028874
RBH_pair_11099.fa.best.phy	TRINITY_DN85011_c0_g1_i1	0.1768	0.2514	1.4222	LOC100498184	Chr04	87340563	87340563
RBH_pair_11102.fa.best.phy	TRINITY_DN85324_c0_g2_i1	0.0513	0.0674	1.3146	foxa1	Chr08	88810978	88810978
RBH_pair_11104.fa.best.phy	TRINITY_DN85438_c0_g1_i1	0.2485	0.4538	1.8261	trem2	Chr02	62982645	62982645
RBH_pair_11105.fa.best.phy	TRINITY_DN85515_c0_g1_i1	0.076	0.0772	1.0163	foxi1	Chr03	23280861	23280861
RBH_pair_11106.fa.best.phy	TRINITY_DN85619_c0_g1_i1	0.059	0.0919	1.5572	dbt	Chr04	98799493	98799493
RBH_pair_11107.fa.best.phy	TRINITY_DN85654_c0_g1_i1	0.0734	0.1124	1.5311	LOC100486632-like	Chr03	45352886	45352886
RBH_pair_11108.fa.best.phy	TRINITY_DN85713_c0_g1_i1	0.0328	0.0426	1.2976	ehd2	Chr08	58578040	58578040
RBH_pair_11109.fa.best.phy	TRINITY_DN86108_c0_g1_i1	0.0605	0.1053	1.7397	miox	Chr03	79772753	79772753
RBH_pair_11111.fa.best.phy	TRINITY_DN86129_c0_g1_i1	0.0633	0.0874	1.3816	LOC100498011-like	Chr07	35926805	35926805
RBH_pair_11112.fa.best.phy	TRINITY_DN86249_c0_g1_i1	0.2623	0.3796	1.4472	sftpb	Chr03	108508881	108508881
RBH_pair_11113.fa.best.phy	TRINITY_DN86263_c0_g1_i1	0.0756	0.1208	1.5975	hps1	Chr07	26633014	26633014
RBH_pair_11116.fa.best.phy	TRINITY_DN86388_c0_g1_i1	0.0283	0.0193	0.6806	NA	NA	NA	NA
RBH_pair_11117.fa.best.phy	TRINITY_DN86402_c1_g1_i1	0.0439	0.0661	1.5044	tgfbr1	Chr06	69927305	69927305
RBH_pair_11120.fa.best.phy	TRINITY_DN86565_c0_g1_i1	0.0778	0.1063	1.3667	ints8	Chr06	115589497	115589497
RBH_pair_11122.fa.best.phy	TRINITY_DN86639_c0_g1_i1	0.0556	0.081	1.4561	tmem129	Chr01	13302596	13302596
RBH_pair_11125.fa.best.phy	TRINITY_DN87009_c0_g2_i1	0.1889	0.3131	1.6576	Xetrov90021782m	Chr08	94033061	94033061
RBH_pair_11127.fa.best.phy	TRINITY_DN87087_c0_g1_i1	0.0285	0.0342	1.2022	nrl	Chr01	128219236	128219236
RBH_pair_11130.fa.best.phy	TRINITY_DN87344_c0_g2_i1	0.0657	0.1231	1.8733	slc52a1	scaffold_2708	973	973
RBH_pair_11131.fa.best.phy	TRINITY_DN87377_c0_g1_i1	0.0944	0.1411	1.4949	Xetrov90018310m	Chr07	57139881	57139881
RBH_pair_11132.fa.best.phy	TRINITY_DN87383_c0_g1_i1	0.1046	0.1886	1.803	znf526	Chr07	99014188	99014188
RBH_pair_11133.fa.best.phy	TRINITY_DN87480_c0_g1_i1	0.0843	0.1418	1.6829	thap7	Chr07	94861977	94861977
RBH_pair_11135.fa.best.phy	TRINITY_DN87508_c0_g1_i1	0.1317	0.1854	1.4085	NA	NA	NA	NA
RBH_pair_11137.fa.best.phy	TRINITY_DN87751_c0_g2_i1	0.0448	0.0536	1.1979	psmb7	scaffold_22	868646	868646
RBH_pair_11138.fa.best.phy	TRINITY_DN87865_c0_g1_i1	0.0832	0.1578	1.8975	pphln1	Chr03	55279330	55279330
RBH_pair_11139.fa.best.phy	TRINITY_DN878_c0_g2_i1	0.0527	0.1049	1.9916	stx11	Chr05	55567762	55567762
RBH_pair_11140.fa.best.phy	TRINITY_DN87901_c0_g2_i1	0.0973	0.1036	1.0646	LOC100497845-like	Chr04	91113105	91113105
RBH_pair_11143.fa.best.phy	TRINITY_DN88313_c0_g2_i1	0.1625	0.1749	1.0767	hba-l5	Chr09	37066299	37066299
RBH_pair_11150.fa.best.phy	TRINITY_DN8977_c0_g1_i1	0.1052	0.2068	1.9657	NA	NA	NA	NA
RBH_pair_11157.fa.best.phy	TRINITY_DN9080_c0_g1_i1	0.0398	0.0579	1.4565	lars	Chr03	30353727	30353727
RBH_pair_11159.fa.best.phy	TRINITY_DN90898_c0_g1_i1	0.267	0.4326	1.6201	tespa1	Chr02	141351166	141351166
RBH_pair_11160.fa.best.phy	TRINITY_DN91112_c0_g1_i1	0.0464	0.0466	1.0035	tlx3	Chr03	22640473	22640473
RBH_pair_11162.fa.best.phy	TRINITY_DN91267_c0_g1_i1	0.0623	0.1056	1.6965	LOC100495930	scaffold_389	2417	2417
RBH_pair_11164.fa.best.phy	TRINITY_DN9141_c0_g1_i1	0.1015	0.1268	1.2486	gpx7	Chr04	86623907	86623907
RBH_pair_11166.fa.best.phy	TRINITY_DN91485_c0_g1_i1	0.2894	0.4858	1.6785	LOC101734633	Chr10	16918626	16918626
RBH_pair_11167.fa.best.phy	TRINITY_DN91515_c0_g3_i1	0.1922	0.2984	1.5527	LOC100489839-like	Chr04	93699303	93699303
RBH_pair_11170.fa.best.phy	TRINITY_DN91682_c1_g1_i1	0.0705	0.1053	1.493	acadsb	Chr07	11851467	11851467
RBH_pair_11171.fa.best.phy	TRINITY_DN91684_c0_g1_i1	0.169	0.2416	1.4292	LOC100497282	Chr02	57669904	57669904
RBH_pair_11172.fa.best.phy	TRINITY_DN91750_c0_g1_i3	0.1988	0.2423	1.219	rnaseh2c	Chr04	37683520	37683520
RBH_pair_11173.fa.best.phy	TRINITY_DN91963_c0_g1_i2	0.0907	0.1762	1.944	LOC100489687-like	Chr07	94876922	94876922
RBH_pair_11174.fa.best.phy	TRINITY_DN92129_c0_g2_i1	0.2751	0.4038	1.4681	LOC101731102	Chr02	139450852	139450852
RBH_pair_11175.fa.best.phy	TRINITY_DN92149_c0_g1_i1	0.0716	0.105	1.4673	cpt2	Chr04	86990194	86990194
RBH_pair_11176.fa.best.phy	TRINITY_DN92213_c0_g1_i1	0.1421	0.2256	1.5874	LOC101732366	Chr10	3963956	3963956
RBH_pair_11177.fa.best.phy	TRINITY_DN9222_c0_g1_i1	0.1056	0.1922	1.8209	gdf1	Chr01	100408473	100408473
RBH_pair_11179.fa.best.phy	TRINITY_DN92438_c0_g1_i1	0.1061	0.1902	1.7927	LOC100497154	Chr02	138395702	138395702
RBH_pair_11180.fa.best.phy	TRINITY_DN92455_c0_g1_i1	0.1348	0.2518	1.8678	tm4sf20	Chr05	125327778	125327778
RBH_pair_11182.fa.best.phy	TRINITY_DN92463_c0_g1_i2	0.0705	0.0691	0.981	rnf126	Chr01	86710924	86710924
RBH_pair_11183.fa.best.phy	TRINITY_DN92468_c0_g1_i1	0.1114	0.1201	1.0778	uncx	Chr09	23392661	23392661
RBH_pair_11184.fa.best.phy	TRINITY_DN92528_c0_g1_i2	0.0394	0.0637	1.6171	pxk	scaffold_87	303710	303710
RBH_pair_11185.fa.best.phy	TRINITY_DN92532_c0_g1_i2	0.0533	0.0542	1.017	rhoj-like	Chr08	81238951	81238951
RBH_pair_11186.fa.best.phy	TRINITY_DN92573_c0_g1_i1	0.0689	0.1227	1.7804	sike1	Chr02	66934574	66934574
RBH_pair_11188.fa.best.phy	TRINITY_DN92629_c0_g4_i1	0.0348	0.0635	1.8219	LOC496503	Chr03	19331358	19331358
RBH_pair_11189.fa.best.phy	TRINITY_DN92643_c0_g1_i1	0.0172	0.0222	1.2925	foxb1	Chr03	86582836	86582836
RBH_pair_11190.fa.best.phy	TRINITY_DN92751_c0_g1_i1	0.0607	0.1145	1.8854	c9orf114	Chr07	68571851	68571851
RBH_pair_11191.fa.best.phy	TRINITY_DN92858_c0_g1_i4	0.0543	0.0564	1.0388	esr1	Chr05	37563765	37563765
RBH_pair_11195.fa.best.phy	TRINITY_DN92997_c0_g1_i1	0.0537	0.094	1.7494	dnmt1	Chr03	126639545	126639545
RBH_pair_11196.fa.best.phy	TRINITY_DN93035_c0_g1_i1	0.09	0.1172	1.3019	NA	NA	NA	NA
RBH_pair_11200.fa.best.phy	TRINITY_DN93204_c0_g1_i1	0.1187	0.1547	1.3026	dmtf1	Chr03	71609761	71609761
RBH_pair_11201.fa.best.phy	TRINITY_DN93213_c0_g1_i1	0.1346	0.1899	1.4108	LOC100494358	Chr04	15488890	15488890
RBH_pair_11202.fa.best.phy	TRINITY_DN93238_c0_g1_i1	0.0867	0.1547	1.7857	LOC100496487	Chr10	35579404	35579404
RBH_pair_11203.fa.best.phy	TRINITY_DN93335_c0_g2_i1	0.1508	0.1968	1.3051	haao	Chr05	13379087	13379087
RBH_pair_11204.fa.best.phy	TRINITY_DN93345_c0_g1_i1	0.0035	0.0056	1.6231	srsf1	Chr02	50295128	50295128
RBH_pair_11205.fa.best.phy	TRINITY_DN93347_c0_g1_i1	0.1577	0.2154	1.3656	ptgr2	Chr08	85428706	85428706
RBH_pair_11207.fa.best.phy	TRINITY_DN93525_c0_g1_i1	0.0077	0.015	1.9543	guca1a	Chr03	80338727	80338727
RBH_pair_11208.fa.best.phy	TRINITY_DN93605_c0_g1_i1	0.21	0.3647	1.737	LOC101731874-like	Chr02	5837480	5837480
RBH_pair_11209.fa.best.phy	TRINITY_DN93628_c0_g1_i1	0.1214	0.2269	1.8687	wbscr27	Chr02	38053295	38053295
RBH_pair_11212.fa.best.phy	TRINITY_DN93825_c0_g1_i2	0.0707	0.1013	1.4332	cdx1	Chr03	7371260	7371260
RBH_pair_11213.fa.best.phy	TRINITY_DN93844_c0_g1_i1	0.0341	0.0228	0.6675	cryba4	Chr01	140326949	140326949
RBH_pair_11215.fa.best.phy	TRINITY_DN94043_c0_g1_i1	0.1691	0.3098	1.8317	Xetrov90021648m	Chr08	86951927	86951927
RBH_pair_11216.fa.best.phy	TRINITY_DN94147_c0_g2_i1	0.0705	0.0996	1.412	slc25a46	Chr01	135394990	135394990
RBH_pair_11219.fa.best.phy	TRINITY_DN94316_c0_g1_i2	0.1435	0.2568	1.789	ciapin1	Chr04	28280963	28280963
RBH_pair_11220.fa.best.phy	TRINITY_DN94374_c0_g1_i1	0.1434	0.1183	0.8248	Xetrov90012012m	Chr04	91156711	91156711
RBH_pair_11222.fa.best.phy	TRINITY_DN94462_c0_g2_i1	0.0536	0.1048	1.9561	pdx1	Chr02	152198011	152198011
RBH_pair_11223.fa.best.phy	TRINITY_DN94467_c0_g1_i1	0.1152	0.1628	1.414	neurog1	Chr03	16393119	16393119
RBH_pair_11225.fa.best.phy	TRINITY_DN94658_c0_g3_i1	0.0974	0.165	1.6937	Xetrov90010199m	Chr04	4316979	4316979
RBH_pair_11226.fa.best.phy	TRINITY_DN94689_c0_g1_i2	0.1052	0.112	1.0647	wwc3	Chr02	72028101	72028101
RBH_pair_11227.fa.best.phy	TRINITY_DN94738_c0_g1_i1	0.3089	0.5464	1.7687	LOC100490785	scaffold_51	1641469	1641469
RBH_pair_11228.fa.best.phy	TRINITY_DN94759_c0_g1_i1	0.3254	0.3818	1.1731	nrn1l	Chr04	44036045	44036045
RBH_pair_11229.fa.best.phy	TRINITY_DN94880_c0_g1_i1	0.084	0.1092	1.3007	avp	Chr01	6322131	6322131
RBH_pair_11230.fa.best.phy	TRINITY_DN95040_c0_g1_i1	0.0165	0.0236	1.4333	rac2	Chr04	112690763	112690763
RBH_pair_11231.fa.best.phy	TRINITY_DN95086_c0_g2_i1	0.0451	0.0619	1.3733	kissr1b	Chr01	122621667	122621667
RBH_pair_11232.fa.best.phy	TRINITY_DN951_c0_g2_i1	0.2351	0.3624	1.5418	LOC100491943	Chr04	98675994	98675994
RBH_pair_11233.fa.best.phy	TRINITY_DN95205_c0_g1_i2	0.3331	0.4682	1.4053	LOC100492376	Chr02	135224758	135224758
RBH_pair_11236.fa.best.phy	TRINITY_DN95472_c0_g1_i1	0.0584	0.0757	1.2948	NA	NA	NA	NA
RBH_pair_11237.fa.best.phy	TRINITY_DN95548_c0_g1_i2	0.0653	0.1187	1.8186	ppapdc3	Chr08	6269516	6269516
RBH_pair_11238.fa.best.phy	TRINITY_DN95622_c0_g1_i2	0.1122	0.1661	1.4797	LOC100492075	Chr03	7116317	7116317
RBH_pair_11240.fa.best.phy	TRINITY_DN95674_c0_g1_i2	0.0692	0.0843	1.2191	myom2	Chr05	112594554	112594554
RBH_pair_11241.fa.best.phy	TRINITY_DN95685_c0_g1_i1	0.0446	0.0718	1.6115	gins2	Chr04	67310826	67310826
RBH_pair_11242.fa.best.phy	TRINITY_DN95728_c0_g1_i3	0.0729	0.1103	1.5139	herc4	Chr07	30384019	30384019
RBH_pair_11243.fa.best.phy	TRINITY_DN95731_c0_g1_i1	0.0749	0.1096	1.4625	capn9	Chr05	42322566	42322566
RBH_pair_11244.fa.best.phy	TRINITY_DN95737_c0_g2_i1	0.1031	0.0998	0.9682	hoxa7	Chr06	32907170	32907170
RBH_pair_11245.fa.best.phy	TRINITY_DN95747_c0_g2_i1	0.034	0.0455	1.3397	Xetrov90001474m	Chr01	81284059	81284059
RBH_pair_11247.fa.best.phy	TRINITY_DN95788_c0_g1_i1	0.0629	0.1041	1.6562	Xetrov90010712m	Chr04	25092171	25092171
RBH_pair_11249.fa.best.phy	TRINITY_DN95815_c0_g1_i1	0.1193	0.1722	1.4428	rdh7	Chr02	135656638	135656638
RBH_pair_11250.fa.best.phy	TRINITY_DN95824_c0_g2_i1	0.0338	0.0389	1.1513	myl10	Chr02	42252404	42252404
RBH_pair_11251.fa.best.phy	TRINITY_DN95885_c0_g1_i1	0.0675	0.1192	1.7663	LOC100495196	Chr03	6274250	6274250
