gid	gname	chr	start	end	logFC.XY43.XX43	bias	tau	tissue
TRINITY_DN135441_c1_g2_i1	NA	NA	NA	NA	0.882330163	unbias	0.302023737	Ovary_mean
TRINITY_DN135441_c1_g3_i7	NA	NA	NA	NA	-0.037535056	unbias	0.151550501	Brain_mmean
TRINITY_DN135442_c5_g1_i1	NA	NA	NA	NA	0.447905288	unbias	0.776578723	Brain_fmean
TRINITY_DN135443_c0_g3_i1	NA	NA	NA	NA	0.265418267	unbias	0.545010676	Brain_fmean
TRINITY_DN135443_c0_g4_i1	LOC100492396	Chr10	3046934	3046934	-0.313297499	unbias	0.340460508	Brain_mmean
TRINITY_DN135444_c3_g1_i3	NA	NA	NA	NA	-0.432831309	unbias	0.534433179	Testis_mean
TRINITY_DN135445_c5_g3_i2	ccdc176	Chr08	60797297	60797297	-0.219177518	unbias	0.159752544	G23_fmean
TRINITY_DN135445_c7_g3_i4	NA	NA	NA	NA	0.222408947	unbias	0.404791458	G23_mmean
TRINITY_DN135446_c3_g1_i8	NA	NA	NA	NA	-0.314971429	unbias	0.295146314	Brain_fmean
TRINITY_DN135447_c0_g1_i1	NA	NA	NA	NA	0.101002139	unbias	0.271519824	G23_fmean
TRINITY_DN135448_c4_g1_i2	NA	NA	NA	NA	0.470961907	unbias	0.387492543	G31_mmean
TRINITY_DN135448_c5_g1_i4	NA	NA	NA	NA	0.306865027	unbias	0.173045505	G23_mmean
TRINITY_DN135448_c5_g8_i1	NA	NA	NA	NA	-0.070339127	unbias	0.378040932	Brain_mmean
TRINITY_DN135449_c8_g2_i1	NA	NA	NA	NA	-1.207588255	unbias	0.451305015	G27_fmean
TRINITY_DN135449_c8_g3_i1	NA	NA	NA	NA	-0.890599165	unbias	0.354630814	G27_mmean
TRINITY_DN135450_c0_g1_i9	NA	NA	NA	NA	-0.398538039	unbias	0.333546775	Ovary_mean
TRINITY_DN135450_c1_g2_i4	NA	NA	NA	NA	0.317102362	unbias	0.675132475	G43_M_mean
TRINITY_DN135452_c1_g1_i3	npm2	Chr03	119223238	119223238	0.568657062	unbias	0.837315556	G46_M_mean
TRINITY_DN135453_c1_g1_i1	prkcsh	Chr03	128407665	128407665	-0.289805825	unbias	0.355682408	Brain_mmean
TRINITY_DN135453_c2_g1_i3	NA	NA	NA	NA	0.535010565	unbias	0.426234529	Brain_mmean
TRINITY_DN135453_c2_g2_i5	LOC100496511	scaffold_112	316478	316478	0.068586962	unbias	0.36389249	Brain_fmean
TRINITY_DN135454_c0_g10_i2	NA	NA	NA	NA	0.408008609	unbias	0.282265992	Ovary_mean
TRINITY_DN135454_c0_g9_i1	srsf1	Chr02	50295128	50295128	2.955417249	unbias	0.789009826	G46_M_mean
TRINITY_DN135455_c2_g10_i1	NA	NA	NA	NA	0.326826556	unbias	0.701616596	Brain_mmean
TRINITY_DN135456_c1_g1_i1	NA	NA	NA	NA	0.57642086	unbias	0.768975946	G27_mmean
TRINITY_DN135458_c0_g1_i1	znf507	Chr04	21520780	21520780	0.64571483	unbias	0.29075227	Brain_fmean
TRINITY_DN135458_c0_g2_i3	NA	NA	NA	NA	0.581833229	unbias	0.403013125	Ovary_mean
TRINITY_DN135460_c2_g11_i1	NA	NA	NA	NA	-0.030928541	unbias	0.611637571	G31_mmean
TRINITY_DN135460_c2_g3_i2	NA	NA	NA	NA	0.356389098	unbias	0.667423973	Liver_fmean
TRINITY_DN135460_c2_g4_i1	NA	NA	NA	NA	0.359635919	unbias	0.676334546	G43_M_mean
TRINITY_DN135461_c6_g3_i2	NA	NA	NA	NA	0.321724613	unbias	0.443629004	Brain_mmean
TRINITY_DN135461_c7_g4_i1	hnrnpu	Chr05	54720792	54720792	-0.560485371	unbias	0.374235987	Ovary_mean
TRINITY_DN135462_c10_g3_i1	NA	NA	NA	NA	0.524207517	unbias	0.618355289	Brain_fmean
TRINITY_DN135463_c0_g2_i4	NA	NA	NA	NA	0.053690167	unbias	0.358242209	Ovary_mean
TRINITY_DN135464_c10_g1_i1	NA	NA	NA	NA	-0.033425953	unbias	0.285158867	G43_M_mean
TRINITY_DN135465_c2_g2_i1	NA	NA	NA	NA	0.040975871	unbias	0.479749364	Brain_mmean
TRINITY_DN135467_c1_g1_i2	foxc1	Chr06	51752878	51752878	-0.01909582	unbias	0.364399138	Liver_fmean
TRINITY_DN135467_c1_g2_i1	NA	NA	NA	NA	0.054985371	unbias	0.554109315	Liver_mmean
TRINITY_DN135467_c1_g3_i2	NA	NA	NA	NA	0.531853335	unbias	0.469317281	Brain_mmean
TRINITY_DN135468_c0_g4_i3	LOC101734694	scaffold_63	195737	195737	0.534882768	unbias	0.571261471	G43_M_mean
TRINITY_DN135469_c0_g1_i2	NA	NA	NA	NA	0.477706996	unbias	0.441922932	Brain_mmean
TRINITY_DN135470_c3_g2_i2	NA	NA	NA	NA	0.479977672	unbias	0.775701687	Brain_fmean
TRINITY_DN135471_c0_g1_i10	NA	NA	NA	NA	0.363888731	unbias	0.4478147	Brain_fmean
TRINITY_DN135472_c1_g1_i1	NA	NA	NA	NA	0.310214211	unbias	0.353756725	Brain_mmean
TRINITY_DN135475_c0_g1_i3	NA	NA	NA	NA	0.292866613	unbias	0.329398206	Brain_fmean
TRINITY_DN135476_c0_g1_i2	NA	NA	NA	NA	0.395295799	unbias	0.734051326	Brain_fmean
TRINITY_DN135477_c0_g1_i3	NA	NA	NA	NA	0.085788427	unbias	0.169230087	Brain_mmean
TRINITY_DN135479_c1_g1_i2	gmcl1	Chr03	111833197	111833197	-0.299730457	unbias	0.043202807	Testis_mean
TRINITY_DN135479_c1_g3_i2	NA	NA	NA	NA	-0.402228179	unbias	0.053354234	Testis_mean
TRINITY_DN135480_c3_g9_i2	NA	NA	NA	NA	0.252454541	unbias	0.742025199	Brain_mmean
TRINITY_DN135483_c0_g1_i2	znf366	Chr01	166911909	166911909	0.115497369	unbias	0.410699837	G43_M_mean
TRINITY_DN135484_c0_g1_i2	htra3	Chr01	20681225	20681225	0.336587833	unbias	0.836867404	Brain_fmean
TRINITY_DN135485_c10_g1_i1	NA	NA	NA	NA	-0.267269345	unbias	0.549980515	Brain_mmean
TRINITY_DN135486_c0_g1_i1	NA	NA	NA	NA	-0.155359287	unbias	0.596330221	Ovary_mean
TRINITY_DN135486_c0_g3_i8	NA	NA	NA	NA	-0.188837241	unbias	0.609262633	Brain_mmean
TRINITY_DN135488_c0_g1_i1	NA	NA	NA	NA	0.244690899	unbias	0.525857368	Brain_mmean
TRINITY_DN135488_c0_g3_i1	NA	NA	NA	NA	0.995991707	unbias	0.626038289	G46_M_mean
TRINITY_DN135489_c0_g4_i3	NA	NA	NA	NA	-0.256653755	unbias	0.052212868	Testis_mean
TRINITY_DN135490_c1_g1_i2	ccdc174	Chr04	122095444	122095444	-0.006007243	unbias	0.388464683	Brain_mmean
TRINITY_DN135490_c1_g2_i1	NA	NA	NA	NA	-0.103963962	unbias	0.326541223	Brain_fmean
TRINITY_DN135491_c5_g1_i2	NA	NA	NA	NA	0.045971536	unbias	0.377171634	Brain_mmean
TRINITY_DN135493_c2_g1_i1	NA	NA	NA	NA	-0.258536219	unbias	0.516584611	Brain_mmean
TRINITY_DN135494_c5_g2_i1	NA	NA	NA	NA	-0.17263301	unbias	0.511849998	Brain_mmean
TRINITY_DN135495_c0_g4_i4	nt5dc2	Chr08	14266416	14266416	0.126205674	unbias	0.266010632	Liver_fmean
TRINITY_DN135497_c0_g1_i1	NA	NA	NA	NA	0.060135528	unbias	0.352740384	Brain_fmean
TRINITY_DN135498_c2_g1_i3	NA	NA	NA	NA	-0.282846348	unbias	0.521654945	Brain_mmean
TRINITY_DN135498_c3_g1_i1	tor1a	Chr08	4504061	4504061	-0.304553333	unbias	0.275180665	G43_F_mean
TRINITY_DN135498_c3_g2_i3	NA	NA	NA	NA	-0.097694687	unbias	0.270851549	G43_M_mean
TRINITY_DN135499_c5_g2_i1	NA	NA	NA	NA	0.072048721	unbias	0.461749099	Brain_mmean
TRINITY_DN135499_c8_g1_i2	NA	NA	NA	NA	0.7238547	unbias	0.47186449	Ovary_mean
TRINITY_DN135500_c0_g1_i2	NA	NA	NA	NA	0.063474342	unbias	0.621904485	G43_M_mean
TRINITY_DN135501_c1_g1_i5	NA	NA	NA	NA	-0.141169378	unbias	0.364535324	Brain_fmean
TRINITY_DN135502_c4_g2_i2	NA	NA	NA	NA	-0.3156759	unbias	0.537665433	Brain_fmean
TRINITY_DN135503_c1_g1_i7	NA	NA	NA	NA	-0.342819919	unbias	0.730326066	Brain_mmean
TRINITY_DN135503_c1_g3_i2	NA	NA	NA	NA	0.137627302	unbias	0.725500369	Brain_mmean
TRINITY_DN135504_c0_g3_i1	NA	NA	NA	NA	-0.038033658	unbias	0.659896822	Brain_mmean
TRINITY_DN135505_c7_g1_i1	tbx5	Chr01	133487176	133487176	-0.369241068	unbias	0.527636534	Brain_fmean
TRINITY_DN135507_c0_g1_i1	NA	NA	NA	NA	0.085121736	unbias	0.737985915	G27_mmean
TRINITY_DN135507_c2_g1_i2	yrdc	Chr02	57898946	57898946	0.134609604	unbias	0.248820218	Brain_fmean
TRINITY_DN135508_c3_g1_i4	NA	NA	NA	NA	0.005707884	unbias	0.503308269	Ovary_mean
TRINITY_DN135508_c5_g1_i1	NA	NA	NA	NA	0.748479623	unbias	0.361451477	Ovary_mean
TRINITY_DN135509_c1_g4_i1	NA	NA	NA	NA	-0.247283547	unbias	0.39652246	Brain_mmean
TRINITY_DN135509_c2_g1_i1	LOC100491587	Chr09	18240571	18240571	-0.505601639	unbias	0.273889686	G43_F_mean
TRINITY_DN135510_c0_g1_i2	NA	NA	NA	NA	0.124326574	unbias	0.190605222	Testis_mean
TRINITY_DN135510_c0_g3_i1	NA	NA	NA	NA	-0.399469132	unbias	0.12026789	G43_F_mean
TRINITY_DN135511_c4_g1_i1	iscu	Chr01	132867555	132867555	0.956463177	unbias	0.528959631	Brain_fmean
TRINITY_DN135511_c9_g12_i1	NA	NA	NA	NA	0.125770192	unbias	0.475434499	Brain_mmean
TRINITY_DN135511_c9_g3_i2	NA	NA	NA	NA	0.003061089	unbias	0.19571261	Ovary_mean
TRINITY_DN135511_c9_g7_i1	NA	NA	NA	NA	0.928402771	unbias	0.589663013	Brain_mmean
TRINITY_DN135512_c0_g4_i12	NA	NA	NA	NA	-0.249113394	unbias	0.245461411	G23_mmean
TRINITY_DN135513_c4_g2_i1	NA	NA	NA	NA	-0.525346827	unbias	0.489383126	Liver_fmean
TRINITY_DN135513_c5_g1_i10	NA	NA	NA	NA	0.016083322	unbias	0.496891249	Brain_mmean
TRINITY_DN135514_c1_g1_i3	NA	NA	NA	NA	-0.055237994	unbias	0.19249591	Ovary_mean
TRINITY_DN135515_c4_g1_i3	sp7	Chr02	144239427	144239427	0.082886856	unbias	0.269445579	Brain_fmean
TRINITY_DN135515_c5_g1_i1	zbtb38	Chr05	125792901	125792901	0.069604403	unbias	0.236179566	G43_M_mean
TRINITY_DN135515_c6_g3_i2	csgalnact1	Chr01	77265025	77265025	-0.8012084	unbias	0.408258996	G27_fmean
TRINITY_DN135517_c5_g2_i3	NA	NA	NA	NA	-0.149630181	unbias	0.323619711	Brain_mmean
TRINITY_DN135517_c6_g2_i1	NA	NA	NA	NA	0.109647132	unbias	0.225786981	Ovary_mean
TRINITY_DN135519_c0_g1_i1	NA	NA	NA	NA	-0.107205742	unbias	0.405326104	Brain_fmean
TRINITY_DN135520_c6_g7_i1	NA	NA	NA	NA	0.265834148	unbias	0.610084957	Brain_mmean
TRINITY_DN135521_c3_g1_i9	NA	NA	NA	NA	0.187333158	unbias	0.366135684	Liver_fmean
TRINITY_DN135522_c0_g2_i1	NA	NA	NA	NA	0.629271663	unbias	0.352004084	Brain_fmean
TRINITY_DN135523_c1_g3_i2	NA	NA	NA	NA	-0.156147134	unbias	0.276231702	Ovary_mean
TRINITY_DN135523_c2_g1_i1	NA	NA	NA	NA	-0.215081176	unbias	0.224154738	Brain_fmean
TRINITY_DN135523_c2_g2_i4	NA	NA	NA	NA	-0.18042539	unbias	0.378077858	G43_F_mean
TRINITY_DN135523_c2_g3_i1	NA	NA	NA	NA	0.506339997	unbias	0.386866487	Brain_fmean
TRINITY_DN135524_c0_g2_i1	NA	NA	NA	NA	0.08250617	unbias	0.720646559	Brain_mmean
TRINITY_DN135526_c5_g1_i1	postn	Chr02	148527377	148527377	-5.088309739	female	0.960526878	Ovary_mean
TRINITY_DN135526_c5_g2_i2	NA	NA	NA	NA	-6.919504177	female	0.963244561	Ovary_mean
TRINITY_DN135526_c6_g1_i2	NA	NA	NA	NA	-0.317738395	unbias	0.199849694	Brain_fmean
TRINITY_DN135527_c0_g2_i2	drg1	Chr01	143548439	143548439	0.753706962	unbias	0.508607179	Testis_mean
TRINITY_DN135530_c1_g1_i1	NA	NA	NA	NA	-0.207696401	unbias	0.376813183	G23_fmean
TRINITY_DN135530_c3_g1_i2	agpat3	scaffold_724	1289	1289	-0.128200042	unbias	0.278170182	Brain_mmean
TRINITY_DN135531_c2_g1_i4	NA	NA	NA	NA	-0.202341634	unbias	0.53005819	Ovary_mean
TRINITY_DN135532_c0_g3_i3	NA	NA	NA	NA	-0.012857439	unbias	0.444010388	Brain_fmean
TRINITY_DN135533_c0_g1_i1	NA	NA	NA	NA	-0.228388513	unbias	0.256478501	Brain_mmean
TRINITY_DN135534_c3_g2_i1	hmgcll1-like	Chr05	88279793	88279793	0.482170405	unbias	0.63198313	G43_M_mean
TRINITY_DN135535_c0_g1_i2	ctdspl2	Chr03	115925040	115925040	-5.149671868	female	0.87371289	Ovary_mean
TRINITY_DN135536_c0_g3_i7	pde6c	Chr07	27765851	27765851	-0.208381392	unbias	0.479278669	G46_M_mean
TRINITY_DN135536_c0_g5_i3	NA	NA	NA	NA	-0.185770027	unbias	0.561841679	Testis_mean
TRINITY_DN135537_c0_g1_i1	lingo3-like	Chr01	83536071	83536071	0.667895313	unbias	0.36774154	Testis_mean
TRINITY_DN135538_c0_g1_i1	NA	NA	NA	NA	-0.284095254	unbias	0.217583645	Brain_fmean
TRINITY_DN135539_c2_g1_i1	NA	NA	NA	NA	-0.630042199	unbias	0.272058231	Ovary_mean
TRINITY_DN135540_c1_g1_i1	NA	NA	NA	NA	-0.27123954	unbias	0.393496304	Brain_fmean
TRINITY_DN135541_c0_g1_i1	LOC101731913	Chr05	99819264	99819264	-0.36598204	unbias	0.054945764	Testis_mean
TRINITY_DN135542_c0_g1_i2	mterf1	Chr06	23212520	23212520	-0.119192932	unbias	0.629448876	Brain_fmean
TRINITY_DN135542_c0_g2_i2	NA	NA	NA	NA	0.303852063	unbias	0.417203181	Brain_fmean
TRINITY_DN135543_c0_g1_i4	NA	NA	NA	NA	0.614400551	unbias	0.616957078	Testis_mean
TRINITY_DN135544_c0_g1_i6	NA	NA	NA	NA	0.44341947	unbias	0.249436038	Brain_mmean
TRINITY_DN135545_c0_g1_i2	NA	NA	NA	NA	0.186172501	unbias	0.715790726	Brain_mmean
TRINITY_DN135545_c1_g1_i6	NA	NA	NA	NA	0.282430996	unbias	0.830179606	Brain_mmean
TRINITY_DN135547_c1_g1_i1	ccdc85b	Chr04	37863394	37863394	0.180725239	unbias	0.587185069	Testis_mean
TRINITY_DN135547_c2_g1_i4	NA	NA	NA	NA	0.689225908	unbias	0.405974639	Brain_fmean
TRINITY_DN135549_c0_g1_i3	NA	NA	NA	NA	0.904815261	unbias	0.583524702	Brain_fmean
TRINITY_DN135549_c1_g1_i4	NA	NA	NA	NA	-0.310342869	unbias	0.602973813	Testis_mean
TRINITY_DN135550_c0_g1_i5	NA	NA	NA	NA	0.265884362	unbias	0.537968487	Brain_fmean
TRINITY_DN135550_c0_g3_i1	NA	NA	NA	NA	0.053239761	unbias	0.670616423	Brain_mmean
TRINITY_DN135551_c0_g1_i3	NA	NA	NA	NA	0.147116046	unbias	0.582321523	Brain_mmean
TRINITY_DN135551_c0_g2_i1	NA	NA	NA	NA	-0.419721605	unbias	0.485513354	Brain_mmean
TRINITY_DN135551_c2_g1_i1	NA	NA	NA	NA	0.689761157	unbias	0.46469835	G23_mmean
TRINITY_DN135552_c3_g2_i3	tmem125-like	Chr04	75284214	75284214	0.263026452	unbias	0.279143954	Testis_mean
TRINITY_DN135554_c11_g1_i2	NA	NA	NA	NA	-0.222198494	unbias	0.458824682	G43_M_mean
TRINITY_DN135554_c4_g1_i1	LOC101731153	Chr05	143074895	143074895	-0.324812603	unbias	0.735018605	Brain_fmean
TRINITY_DN135555_c3_g1_i1	NA	NA	NA	NA	0.103147731	unbias	0.209701648	G43_M_mean
TRINITY_DN135555_c3_g2_i2	znf319	Chr04	27889132	27889132	-0.095273376	unbias	0.350587797	Brain_mmean
TRINITY_DN135556_c3_g2_i2	NA	NA	NA	NA	0.466591201	unbias	0.195671844	Brain_fmean
TRINITY_DN135556_c5_g2_i5	NA	NA	NA	NA	-0.581883433	unbias	0.557181717	Ovary_mean
TRINITY_DN135556_c7_g4_i1	NA	NA	NA	NA	-0.301317452	unbias	0.253688045	Brain_fmean
TRINITY_DN135557_c0_g1_i1	NA	NA	NA	NA	0.035154263	unbias	0.468502118	Brain_fmean
TRINITY_DN135558_c3_g1_i2	NA	NA	NA	NA	0.753972591	unbias	0.83061565	Brain_mmean
TRINITY_DN135559_c0_g3_i1	NA	NA	NA	NA	-0.724641054	unbias	0.285646735	G43_F_mean
TRINITY_DN135559_c2_g1_i1	ufd1l	Chr01	145764214	145764214	0.445784147	unbias	0.536409709	Brain_mmean
TRINITY_DN135560_c6_g2_i1	NA	NA	NA	NA	0.187013651	unbias	0.597384081	Liver_fmean
TRINITY_DN135562_c1_g2_i1	NA	NA	NA	NA	-0.517316786	unbias	0.250012551	G43_F_mean
TRINITY_DN135562_c3_g3_i4	NA	NA	NA	NA	0.443185765	unbias	0.461785614	Brain_fmean
TRINITY_DN135564_c2_g5_i9	NA	NA	NA	NA	-0.873088873	unbias	0.458118908	G43_F_mean
TRINITY_DN135564_c2_g6_i1	NA	NA	NA	NA	-0.764225127	unbias	0.416396748	G43_F_mean
TRINITY_DN135566_c0_g2_i7	bnip3l	Chr03	106313880	106313880	0.305467602	unbias	0.320152326	Ovary_mean
TRINITY_DN135566_c1_g1_i3	NA	NA	NA	NA	-0.030095187	unbias	0.491083127	Brain_fmean
TRINITY_DN135566_c1_g3_i1	NA	NA	NA	NA	-0.240824319	unbias	0.57020717	Brain_fmean
TRINITY_DN135567_c0_g1_i3	NA	NA	NA	NA	-0.573898312	unbias	0.694825728	Ovary_mean
TRINITY_DN135567_c0_g2_i4	NA	NA	NA	NA	-0.273779444	unbias	0.234597895	Brain_fmean
TRINITY_DN135570_c0_g1_i1	NA	NA	NA	NA	-0.294138225	unbias	0.384809699	Brain_fmean
TRINITY_DN135570_c1_g2_i2	ralgps2-like	Chr04	89548701	89548701	0.279142544	unbias	0.418253292	Liver_fmean
TRINITY_DN135571_c1_g2_i3	LOC100487194-like	Chr02	34648527	34648527	-0.211943131	unbias	0.571585633	Brain_mmean
TRINITY_DN135572_c0_g1_i1	LOC100496565	Chr05	16075215	16075215	0.445475262	unbias	0.386545976	Liver_fmean
TRINITY_DN135574_c3_g2_i1	NA	NA	NA	NA	0.097690764	unbias	0.45418252	G43_M_mean
TRINITY_DN135574_c5_g1_i1	eif3d	Chr04	113138469	113138469	-0.812564593	unbias	0.195041401	Brain_mmean
TRINITY_DN135574_c5_g2_i1	NA	NA	NA	NA	-0.612133488	unbias	0.174949628	Brain_fmean
TRINITY_DN135574_c5_g5_i2	esco2	Chr05	145188248	145188248	-0.178725445	unbias	0.161839082	Brain_mmean
TRINITY_DN135575_c6_g1_i1	NA	NA	NA	NA	-0.69597623	unbias	0.441254273	G46_M_mean
TRINITY_DN135575_c7_g6_i17	NA	NA	NA	NA	0.11151423	unbias	0.603386468	Brain_mmean
TRINITY_DN135577_c3_g1_i1	tom1l2-like	Chr09	9551041	9551041	-0.30863852	unbias	0.220081211	Brain_fmean
TRINITY_DN135577_c6_g6_i1	NA	NA	NA	NA	-0.403811092	unbias	0.15738259	G31_mmean
TRINITY_DN135578_c8_g7_i3	NA	NA	NA	NA	-0.163745625	unbias	0.529502708	G46_M_mean
TRINITY_DN135580_c5_g2_i3	NA	NA	NA	NA	-0.004069273	unbias	0.239282532	Brain_fmean
TRINITY_DN135580_c6_g1_i3	rsu1	Chr06	20489221	20489221	0.74418328	unbias	0.437221423	Brain_mmean
TRINITY_DN135581_c7_g7_i1	NA	NA	NA	NA	0.284879413	unbias	0.319238486	Brain_mmean
TRINITY_DN135584_c0_g2_i4	scaper	Chr03	80708276	80708276	0.012293524	unbias	0.529359075	Ovary_mean
TRINITY_DN135585_c3_g1_i1	tmco1	Chr04	108906135	108906135	-4.886519956	female	0.932328867	G46_F_mean
TRINITY_DN135587_c1_g2_i3	NA	NA	NA	NA	1.002479744	unbias	0.667523316	Brain_fmean
TRINITY_DN135589_c1_g1_i6	LOC100486003-like	Chr10	36199178	36199178	-0.300112885	unbias	0.049450921	Testis_mean
TRINITY_DN135591_c3_g7_i1	NA	NA	NA	NA	-1.2026944	unbias	0.723772133	Liver_fmean
TRINITY_DN135593_c0_g1_i1	NA	NA	NA	NA	-0.124154712	unbias	0.292711876	Brain_mmean
TRINITY_DN135593_c1_g1_i2	NA	NA	NA	NA	0.466222679	unbias	0.514853172	Ovary_mean
TRINITY_DN135594_c6_g2_i2	NA	NA	NA	NA	0.576392035	unbias	0.46459859	G23_mmean
TRINITY_DN135595_c0_g1_i1	NA	NA	NA	NA	0.533502493	unbias	0.711553913	Brain_fmean
TRINITY_DN135596_c1_g1_i1	NA	NA	NA	NA	0.365190864	unbias	0.316531577	G43_M_mean
TRINITY_DN135596_c2_g1_i2	NA	NA	NA	NA	0.060011637	unbias	0.350422509	Brain_fmean
TRINITY_DN135597_c8_g1_i1	NA	NA	NA	NA	0.272388645	unbias	0.241084688	Ovary_mean
TRINITY_DN135599_c4_g1_i1	ndufb9	Chr06	129767268	129767268	-0.515207414	unbias	0.539327273	G43_F_mean
TRINITY_DN135599_c6_g1_i1	NA	NA	NA	NA	0.639764282	unbias	0.624027449	Ovary_mean
TRINITY_DN135599_c7_g1_i3	MGC147419	Chr01	99496874	99496874	0.310657862	unbias	0.742352687	Brain_mmean
TRINITY_DN135602_c1_g1_i9	dnajc27	scaffold_100	664	664	0.156605306	unbias	0.319534219	Ovary_mean
TRINITY_DN135606_c0_g1_i1	NA	NA	NA	NA	-0.387322291	unbias	0.299715434	Ovary_mean
TRINITY_DN135606_c1_g3_i9	NA	NA	NA	NA	-0.275514063	unbias	0.377740747	Brain_fmean
TRINITY_DN135606_c1_g4_i2	NA	NA	NA	NA	0.276912294	unbias	0.71007162	Brain_mmean
TRINITY_DN135607_c6_g1_i1	NA	NA	NA	NA	-0.150635897	unbias	0.406659402	Brain_mmean
TRINITY_DN135608_c0_g2_i3	NA	NA	NA	NA	-0.234004719	unbias	0.340964001	Brain_mmean
TRINITY_DN135609_c5_g1_i4	NA	NA	NA	NA	0.145073084	unbias	0.221693458	G23_mmean
TRINITY_DN135609_c7_g3_i1	slc7a3	Chr08	23584404	23584404	0.15647275	unbias	0.589770336	Ovary_mean
TRINITY_DN135609_c9_g2_i2	NA	NA	NA	NA	-0.632845224	unbias	0.25945053	Ovary_mean
TRINITY_DN135611_c0_g1_i6	NA	NA	NA	NA	-0.231098551	unbias	0.194629178	G43_F_mean
TRINITY_DN135612_c1_g1_i1	NA	NA	NA	NA	-0.013767668	unbias	0.216475639	G23_fmean
TRINITY_DN135612_c2_g11_i1	NA	NA	NA	NA	-0.667595168	unbias	0.344896657	G23_fmean
TRINITY_DN135612_c2_g12_i1	NA	NA	NA	NA	-0.320150062	unbias	0.207973628	Brain_mmean
TRINITY_DN135612_c2_g36_i1	NA	NA	NA	NA	0.02580565	unbias	0.27251887	Brain_fmean
TRINITY_DN135613_c6_g1_i1	NA	NA	NA	NA	-0.328085494	unbias	0.107021889	Brain_mmean
TRINITY_DN135614_c7_g3_i3	pdlim5	Chr01	67033425	67033425	-0.291510966	unbias	0.383367477	Brain_fmean
TRINITY_DN135615_c0_g1_i2	NA	NA	NA	NA	0.212300982	unbias	0.569052235	Ovary_mean
TRINITY_DN135616_c2_g2_i1	NA	NA	NA	NA	-0.244082779	unbias	0.351390719	Brain_mmean
TRINITY_DN135616_c5_g4_i1	NA	NA	NA	NA	-0.188644815	unbias	0.616827692	Ovary_mean
TRINITY_DN135618_c1_g1_i1	NA	NA	NA	NA	0.485428226	unbias	0.297515098	G43_M_mean
TRINITY_DN135618_c2_g1_i1	NA	NA	NA	NA	-0.125752573	unbias	0.699640951	Brain_mmean
TRINITY_DN135618_c2_g3_i1	LOC100496423	Chr08	14103378	14103378	0.353508955	unbias	0.514780903	Brain_mmean
TRINITY_DN135618_c2_g4_i1	prdx3	scaffold_83	452653	452653	0.547396069	unbias	0.65974923	Brain_mmean
TRINITY_DN135619_c1_g2_i2	NA	NA	NA	NA	-0.056897515	unbias	0.394873538	G23_mmean
TRINITY_DN135619_c1_g3_i1	NA	NA	NA	NA	-0.02165759	unbias	0.475572479	Ovary_mean
TRINITY_DN135620_c4_g1_i1	NA	NA	NA	NA	-0.078202171	unbias	0.481325285	Brain_mmean
TRINITY_DN135620_c6_g2_i4	NA	NA	NA	NA	0.160143955	unbias	0.520498747	G43_M_mean
TRINITY_DN135621_c9_g1_i1	LOC100495760	Chr06	46023776	46023776	-0.368019828	unbias	0.200557902	Testis_mean
TRINITY_DN135621_c9_g3_i1	NA	NA	NA	NA	0.081032163	unbias	0.55728453	Brain_mmean
TRINITY_DN135621_c9_g7_i1	NA	NA	NA	NA	-0.414177076	unbias	0.489719842	G23_mmean
TRINITY_DN135622_c2_g1_i3	gpaa1	Chr06	134387832	134387832	0.056638446	unbias	0.372384534	Ovary_mean
TRINITY_DN135623_c1_g2_i3	NA	NA	NA	NA	0.171869935	unbias	0.752571171	Liver_fmean
TRINITY_DN135624_c0_g4_i1	NA	NA	NA	NA	-0.178229086	unbias	0.186780531	Ovary_mean
TRINITY_DN135625_c0_g1_i3	NA	NA	NA	NA	0.270964331	unbias	0.708155649	Brain_fmean
TRINITY_DN135625_c1_g1_i3	znf711	Chr08	42001949	42001949	0.107524608	unbias	0.406440029	Ovary_mean
TRINITY_DN135626_c2_g1_i1	NA	NA	NA	NA	0.061125652	unbias	0.304134684	Ovary_mean
TRINITY_DN135626_c2_g2_i1	NA	NA	NA	NA	-1.937098248	unbias	0.627793254	Brain_fmean
TRINITY_DN135629_c0_g11_i1	NA	NA	NA	NA	0.014686044	unbias	0.275167962	G46_M_mean
TRINITY_DN135630_c3_g5_i3	NA	NA	NA	NA	0.511140961	unbias	0.617019531	Brain_mmean
TRINITY_DN135630_c3_g6_i1	NA	NA	NA	NA	-0.162482105	unbias	0.338378674	Brain_mmean
TRINITY_DN135631_c3_g1_i1	NA	NA	NA	NA	-0.858304335	unbias	0.49496259	G43_F_mean
TRINITY_DN135631_c3_g2_i1	NA	NA	NA	NA	-0.421075813	unbias	0.258033408	G43_F_mean
TRINITY_DN135631_c3_g3_i11	NA	NA	NA	NA	-0.093705141	unbias	0.115948664	Liver_fmean
TRINITY_DN135632_c3_g3_i2	tbce	Chr05	59538370	59538370	-0.107348894	unbias	0.24573277	Brain_fmean
TRINITY_DN135633_c0_g1_i4	MGC89248	Chr02	135593490	135593490	0.306739512	unbias	0.589083634	Brain_fmean
TRINITY_DN135636_c4_g6_i2	cybb	Chr02	105244588	105244588	0.329181925	unbias	0.378704266	Liver_fmean
TRINITY_DN135638_c10_g1_i1	NA	NA	NA	NA	-0.321445279	unbias	0.717052644	Ovary_mean
