gid	A10FO1	A15MT1	A17FO1	A17MT1	A2FO2	A6FO1	A6MT1	A8FO2	A8MT1	A12MT1	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary
TRINITY_DN132482_c0_g1_i10	0.812974972	2.885335433	1.062747551	2.564862219	0.265457754	1.290688342	2.44884893	0.88229397	5.322560567	3.056972914	NA	NA	NA	NA	1.358707569	1.927362716
TRINITY_DN132483_c2_g1_i2	22.27123935	18.86493383	18.74921934	17.07689887	9.948296538	11.0425984	21.24032793	41.02243328	27.66018959	14.28232624	NA	NA	NA	NA	3.998428083	-0.074504755
TRINITY_DN132483_c3_g1_i1	21.21022933	15.57635749	15.92640774	25.58047686	21.03974783	26.6369412	26.66562795	15.23979671	28.23007995	25.22474331	NA	NA	NA	NA	5.181515064	0.283420493
TRINITY_DN132485_c2_g2_i9	0.062972172	0.864180662	0.998807378	1.713342896	0.682660853	1.830317752	1.286941267	0.206076052	1.962452098	2.787662379	NA	NA	NA	NA	2.781180386	1.212343352
TRINITY_DN132487_c0_g2_i3	4.324421732	0.200625319	3.247308292	0.149807224	0.516824243	1.594701656	0.336184389	0.363370875	0.259064606	0.169081616	NA	NA	NA	NA	1.495905084	-3.104818291
TRINITY_DN132489_c2_g2_i5	728.4312434	89.83670914	761.2324418	115.5777274	720.0244059	715.4595113	99.44297103	687.1752177	124.0835585	89.88976988	NA	NA	NA	NA	9.542046253	-2.800193743
TRINITY_DN132489_c2_g3_i3	8.067756455	0	6.895093345	1.136164643	10.15555272	8.296228026	0.316076309	10.79571967	0.401889286	0.279784376	NA	NA	NA	NA	1.532270715	-4.304927967
TRINITY_DN132491_c0_g1_i2	0.177244043	0.999092329	0.265015456	0.976277967	0.558322094	0.463473566	1.330310385	0.207153591	0.967585231	1.309790391	NA	NA	NA	NA	2.306018785	1.727135913
TRINITY_DN132491_c0_g7_i1	0.543808174	0.505484985	0.43442904	0.754892782	0.431235844	0.796944058	0.777029794	0.136194563	0.489544151	0.743579576	gmeb1	Chr02	52625851	52625851	0.172925981	0.488919084
TRINITY_DN132492_c0_g1_i1	71.4412932	70.05789524	70.35182864	67.59333651	61.62936499	63.01578549	64.66157893	68.71003262	44.67300233	64.44615175	NA	NA	NA	NA	7.470419918	-0.111330259
TRINITY_DN132492_c0_g2_i2	2.636675585	3.921382519	4.902042758	8.041189661	3.230590116	6.48295849	5.742830755	3.463141405	7.048796427	5.047385254	NA	NA	NA	NA	4.801736728	0.536436896
TRINITY_DN132493_c3_g2_i2	87.01168084	23.01191888	118.3982453	17.15429992	83.29114825	78.49889605	9.777927548	91.01201647	12.18661271	17.12364527	NA	NA	NA	NA	6.838683742	-2.541409563
TRINITY_DN132493_c4_g9_i3	0.864337297	1.107753775	0.622485732	2.290600782	2.046159573	1.200702786	1.927637908	1.389014473	1.237869185	0.60323957	NA	NA	NA	NA	1.438270278	0.219329859
TRINITY_DN132494_c2_g1_i2	2.583813804	2.94948999	2.258348212	2.002171425	2.427439675	2.673833427	3.357570783	1.74832077	2.596796085	2.603258949	NA	NA	NA	NA	1.991184387	0.213919747
TRINITY_DN132494_c2_g3_i3	4.814381239	17.31922862	1.898044834	6.639734735	1.764514888	3.02374942	12.82861538	3.157896636	20.65674801	12.75451387	NA	NA	NA	NA	3.595448316	2.259360798
TRINITY_DN132494_c2_g5_i2	1.300442581	1.888122394	0.480802763	1.200995091	1.428296788	1.718091608	1.885553084	0.483601188	2.234930001	1.414452183	lhb	Chr07	105507839	105507839	0.825114968	0.663601607
TRINITY_DN132494_c2_g6_i3	4.888612176	26.04373245	3.482467608	16.8338034	4.77861487	24.94160648	17.96257538	6.84170904	23.26028403	16.95067916	NA	NA	NA	NA	5.017987411	1.190514042
TRINITY_DN132495_c2_g2_i2	14.9487068	20.08768851	11.39917326	30.93199753	15.49233528	17.08518977	32.5917708	14.90754991	12.10070401	19.63482091	NA	NA	NA	NA	4.024290138	0.642732793
TRINITY_DN132497_c3_g1_i1	12.38862997	0.465275952	3.198977477	0.173711123	7.833589364	4.875056228	0.744216036	9.422961301	0.225301569	0	NA	NA	NA	NA	0.609438197	-4.324594569
TRINITY_DN132500_c0_g1_i5	0.374156821	11.80375748	2.916545231	9.364750993	1.873304962	4.691200426	7.214968537	0.145764991	5.429970798	9.997628371	fbln5	Chr08	66166459	66166459	1.624396539	2.136829209
TRINITY_DN132501_c4_g2_i1	6.815876445	10.39285977	5.235963135	32.37944924	5.143524042	3.431262695	33.45180125	5.57622858	20.47729976	22.19908419	NA	NA	NA	NA	3.748103612	2.179248241
TRINITY_DN132501_c5_g2_i1	0.884588012	1.65695717	1.049291867	0.716304013	1.781188007	1.512411407	1.115927772	1.120015349	0.92903906	0.793765259	asic2-like.2	Chr10	8365536	8365536	0.281943653	-0.298694041
TRINITY_DN132501_c5_g3_i1	171.9503984	441.0655121	102.422593	240.9728708	82.26545626	84.41118922	228.0456864	159.5843107	216.7777683	311.3363132	NA	NA	NA	NA	7.145133955	1.242379936
TRINITY_DN132501_c6_g2_i2	48.14468853	43.18709166	39.13347861	39.18037783	34.03231205	34.41085153	30.24862352	29.78340864	17.88176941	36.92440937	NA	NA	NA	NA	5.791197036	-0.152358314
TRINITY_DN132502_c2_g1_i5	6.379042818	7.633130271	9.459242087	4.956936572	6.791889192	7.656408021	4.822454779	7.199143162	6.219679767	4.832948176	anxa1-like.2	Chr01	118556373	118556373	4.647724993	-0.397987603
TRINITY_DN132503_c1_g2_i7	54.99396178	54.24481065	66.08441419	41.86268315	42.37927087	57.77130543	48.28365591	46.35495064	42.29504903	50.00360718	NA	NA	NA	NA	7.409398957	-0.173419469
TRINITY_DN132504_c0_g1_i5	1.031353133	3.740391336	3.609984353	2.957247296	2.870774899	2.558289702	3.793533341	3.458091056	4.339173949	2.933157162	NA	NA	NA	NA	3.697160677	0.388905996
TRINITY_DN132505_c2_g1_i1	0.443305657	1.273655671	0.643892996	1.286701969	0.413574229	0.757935359	2.294025746	0.296064301	1.668839439	0.757696023	NA	NA	NA	NA	0.27787136	1.527243924
TRINITY_DN132507_c3_g1_i2	0.68817576	12.34773761	1.924157123	13.32351361	3.071002803	3.725895043	2.976511809	0.469177292	2.693912386	13.3109677	NA	NA	NA	NA	2.726479933	2.16467117
TRINITY_DN132507_c3_g2_i1	0.912377134	10.79374792	3.957961588	15.09851898	3.574982152	2.755864765	3.913346887	0.142178506	3.484453095	14.5546881	NA	NA	NA	NA	2.760679329	2.07142824
TRINITY_DN132507_c3_g3_i2	1.727857332	10.77807167	3.087666611	13.41333694	4.547721035	2.99893907	4.670852318	1.407481176	2.459570537	11.40131914	mob1b	Chr01	69566339	69566339	2.912935188	1.615375884
TRINITY_DN132508_c1_g1_i4	24.73592317	0.983646457	2.113438573	1.193546695	10.52037207	10.48412216	4.551498843	4.130008088	1.071704763	2.735669455	rassf5-like	Chr02	65643191	65643191	2.104660834	-2.266870145
TRINITY_DN132508_c1_g2_i1	10.60613892	10.37203393	16.45925508	11.31264847	10.97925786	13.89501075	13.65209747	12.31914707	10.27067344	11.66812337	NA	NA	NA	NA	4.685015001	-0.160899092
TRINITY_DN132510_c5_g3_i1	99.23718696	34.87728749	94.94684275	27.1339739	78.90476512	98.56061886	26.88448468	101.7991488	23.25657535	39.70550531	rhobtb1	Chr07	8498256	8498256	6.335425558	-1.647810194
TRINITY_DN132511_c0_g1_i1	42.28294791	27.42082931	18.63879114	26.18340442	9.334292709	11.22817758	62.58124888	25.57099555	105.8220096	95.75751575	NA	NA	NA	NA	6.394925485	1.565216449
TRINITY_DN132513_c0_g1_i1	0.884540113	2.287984668	1.493826173	1.576004228	1.517558544	2.281310621	1.232047241	0.595751654	1.305451069	1.650224849	NA	NA	NA	NA	2.790619271	0.255466338
TRINITY_DN132514_c3_g4_i2	28.64234975	22.80441121	36.80150606	22.6329443	35.9103741	56.66773166	17.15172705	26.90767023	12.3234353	17.82120228	NA	NA	NA	NA	5.985873227	-0.990549343
TRINITY_DN132516_c3_g2_i3	0.072670879	0.902708618	0.738871438	0.320978033	0.142373742	0.21743395	0.844728453	0.127400898	0.457935788	1.434610911	NA	NA	NA	NA	0.155483109	1.615268609
TRINITY_DN132516_c3_g3_i2	6.972611089	0.299958123	11.08510144	0	0	4.768527905	0.342705448	11.55708146	0.580997454	1.365101791	NA	NA	NA	NA	1.08915736	-3.73777155
TRINITY_DN132517_c0_g1_i3	0.541478581	1.985824454	2.459083599	2.694583386	2.263129945	1.990437919	1.883369737	0.843802557	2.977858136	3.044871113	pdia3	Chr03	97524834	97524834	3.004221156	0.639573816
TRINITY_DN132519_c0_g3_i5	3.843667725	6.479267021	11.6904482	9.792736865	3.285776282	3.82171332	4.129420966	8.656793855	6.955353694	8.1710907	NA	NA	NA	NA	4.813373738	0.172879746
TRINITY_DN132520_c9_g3_i2	11.02443793	38.20041096	8.942659404	19.21133144	9.874777604	7.776446944	22.34332147	9.57558011	21.46580802	27.89369873	NA	NA	NA	NA	4.347103261	1.441054389
TRINITY_DN132521_c2_g3_i2	0.149565713	11.92586312	2.676413308	8.323720537	0.117209153	1.662165626	7.374713193	0.489452888	17.23897782	14.95987955	ttc9c	Chr04	39766314	39766314	3.913733768	3.585860857
TRINITY_DN132522_c0_g2_i1	12.92692367	3.12166661	9.403540261	3.743651958	10.11294891	10.98245376	2.161538406	11.99319774	3.206448212	4.01803546	NA	NA	NA	NA	4.230278027	-1.782090543
TRINITY_DN132522_c1_g4_i2	37.7253202	40.15035028	31.82583825	20.45268026	32.6192639	27.37370382	16.19781637	43.81126308	20.59543433	28.27449753	NA	NA	NA	NA	5.439442679	-0.482997903
TRINITY_DN132524_c0_g1_i3	12.0749691	19.77485682	25.86046705	25.63098385	23.59974993	25.04912654	19.2748562	8.601684342	10.61893517	18.04374769	NA	NA	NA	NA	6.701420787	-0.018370719
TRINITY_DN132525_c0_g1_i2	1.102958664	3.242328603	4.162841284	2.952501946	3.54688328	3.928682153	1.978689582	1.250017502	2.546527831	2.219361531	h2afy	Chr03	16514310	16514310	3.486214999	-0.103346846
TRINITY_DN132526_c0_g1_i3	0.231243915	0.442922573	1.04121984	0.097273807	0.280455435	0	0.279812511	0.038609404	0.630815721	0.355716948	NA	NA	NA	NA	1.161755232	0.205942866
TRINITY_DN132527_c4_g4_i2	1.312269138	1.085215693	0.906759675	0.855350628	1.19810924	0.82774808	1.494733182	0.729629843	1.167769592	0.853617857	NA	NA	NA	NA	2.539138684	0.13817695
TRINITY_DN132528_c0_g1_i1	1.14727644	2.035903613	1.360890971	3.716074411	2.247695961	0.326923184	10.02782649	1.117397378	3.505244307	3.889157404	NA	NA	NA	NA	0.288182023	1.887113389
TRINITY_DN132528_c3_g2_i1	19.01006789	14.55208793	20.12410064	11.50815143	18.87745871	20.40946051	22.94376988	17.12091065	24.91929992	21.20575733	NA	NA	NA	NA	4.570332015	-0.000689664
TRINITY_DN132528_c3_g3_i1	7.82269655	1.121761199	3.73579219	1.256431136	4.334597843	6.0794277	5.767310178	5.956646435	4.3455426	3.545212984	NA	NA	NA	NA	1.438160156	-0.776585149
TRINITY_DN132528_c4_g1_i3	28.32491536	8.167913385	28.97897244	14.70013718	36.18605265	38.28847406	15.79249812	15.93162891	14.40086144	20.54518927	NA	NA	NA	NA	3.12981981	-0.99674983
TRINITY_DN132528_c5_g1_i4	23.02157061	15.31531613	27.4701316	15.17071978	21.08026381	25.51064828	9.81051259	20.55851761	9.281259482	12.20274005	NA	NA	NA	NA	6.328607838	-0.931530585
TRINITY_DN132529_c0_g1_i1	5.50407845	11.95152722	4.852399655	12.30927334	3.29870718	5.092400334	7.251143658	9.160746499	9.778564343	12.25362634	NA	NA	NA	NA	4.027534939	0.921436314
TRINITY_DN132530_c6_g5_i1	20.47993701	3.005085047	30.5076797	2.804876849	15.13700649	10.99316697	2.575006991	12.9884631	3.456002056	2.089398918	NA	NA	NA	NA	2.216044959	-2.680215971
TRINITY_DN132531_c0_g2_i1	8.770217356	5.981954789	18.3858689	4.214376664	11.71601341	15.48317913	3.274357493	13.25510911	3.960398038	4.477473779	NA	NA	NA	NA	4.443051201	-1.628291396
TRINITY_DN132532_c0_g2_i1	0.228728664	14.71355922	0.23255681	11.79484893	0.261400779	0.195532743	8.625475709	0.601483793	5.896368212	12.31467291	NA	NA	NA	NA	3.737317151	5.118979536
TRINITY_DN132532_c0_g3_i1	2.630083354	7.637275728	1.823251412	8.026113926	2.107942844	2.043975692	10.01836341	2.794458383	4.520039777	7.580755253	rhbg	Chr08	111308404	111308404	1.576325254	1.725783294
TRINITY_DN132533_c4_g2_i1	12.03269562	7.631192673	10.0899648	7.561103506	4.455558202	5.196203795	19.71772378	9.713747676	23.02436684	11.87328678	NA	NA	NA	NA	2.671048339	0.760821648
TRINITY_DN132533_c5_g1_i1	10.42421773	2.316369838	22.26284405	2.411747098	18.3516067	23.45706406	1.640070854	13.11797812	3.538760587	3.497416169	NA	NA	NA	NA	4.663552173	-2.707462897
TRINITY_DN132533_c5_g5_i1	1.157785145	0.750074493	0	1.436731423	1.944243579	1.296105255	0.402402526	0.934323989	1.168589263	0	NA	NA	NA	NA	1.280566818	-0.51956616
TRINITY_DN132533_c5_g8_i3	7.753607243	15.40391918	12.01810154	12.72483929	17.52631855	16.5131787	12.56277757	6.771455796	10.46936644	14.52324009	NA	NA	NA	NA	6.15414718	0.119882499
TRINITY_DN132534_c3_g1_i1	4.609162254	3.474352895	3.276265677	4.3238408	4.315258362	3.242839101	5.667544359	3.38471979	4.065783891	4.245732028	NA	NA	NA	NA	2.81523832	0.210242098
TRINITY_DN132535_c6_g1_i4	0.201437648	2.234136982	1.152050819	3.892544627	1.118169916	2.174057011	1.905886101	0.235429815	3.259947336	2.681207567	NA	NA	NA	NA	2.398395572	1.530850974
TRINITY_DN132536_c6_g3_i1	0.974915661	1.730040159	0.991232458	4.629034434	0.557087399	1.041779864	5.336792658	0.712144104	1.535858586	2.770259385	wwp1	Chr06	110569123	110569123	0.372603658	1.92441572
TRINITY_DN132537_c1_g1_i2	0	1.454873027	0.714492431	1.034624625	0.803110768	0.400494729	3.229433471	0.068442953	1.47608744	0.980902246	NA	NA	NA	NA	0.436535123	2.02043314
TRINITY_DN132537_c1_g5_i1	0	1.548719953	0.887344422	0.530031102	0.783672648	0.652815877	1.504015115	0	1.437384954	0.913653628	MGC145330	Chr03	97111032	97111032	0.234249875	1.343966595
TRINITY_DN132537_c1_g7_i2	161.3279087	155.0497821	109.8750835	106.578536	112.8554041	117.205668	85.42613265	136.9116687	134.3948555	134.2711232	NA	NA	NA	NA	8.37526358	-0.061267824
TRINITY_DN132538_c0_g2_i4	10.51125634	0.070654502	1.123368277	0.131894554	3.627213701	5.080002657	0.371328302	1.675228373	0.307918625	0.10718228	NA	NA	NA	NA	2.44505323	-4.393877931
TRINITY_DN132540_c0_g1_i3	0.817804961	1.277090136	2.228399244	0.664633862	1.452669706	1.53805307	0.990412267	1.261666265	0.936981952	0.704485423	NA	NA	NA	NA	1.397143886	-0.667014621
TRINITY_DN132540_c1_g2_i1	34.88175378	19.3247357	26.40021432	16.02310032	23.75748082	21.90626426	17.53418559	22.98916006	20.89876977	21.86444746	mrps22	Chr05	124920712	124920712	5.523792243	-0.444744724
TRINITY_DN132542_c0_g2_i2	0.181677197	0.601805746	0.110830716	1.669085772	0.450850184	0.590177863	1.159046016	0.127400898	0.957502103	0.999880332	Xetrov90008345m	Chr03	72064571	72064571	0.522961822	1.844854565
TRINITY_DN132543_c1_g2_i1	3.67964657	6.406527851	0.635303451	2.422547096	1.972276178	1.661832192	3.772372328	0.852001492	3.49997062	5.150053028	NA	NA	NA	NA	2.60799063	1.262982801
TRINITY_DN132543_c1_g7_i1	7.214140685	75.58640757	13.36238746	84.15916257	11.72350735	9.893113564	80.7786423	7.845989679	39.16518554	81.97702468	NA	NA	NA	NA	7.412312361	2.85261499
TRINITY_DN132544_c0_g2_i1	37.70240922	15.85251449	55.27646014	18.80094203	43.91395719	64.05651616	14.63934887	26.07632927	11.89311789	15.34862386	NA	NA	NA	NA	6.99849391	-1.558086113
TRINITY_DN132545_c1_g2_i2	0.771198632	12.19577347	2.544343614	22.24513517	1.973420495	3.794182163	16.60994656	0.864547476	43.34970225	20.26152902	plcb2	Chr08	94159012	94159012	5.780480018	3.54928693
TRINITY_DN132546_c6_g1_i1	6.862229628	3.529679635	3.791891406	4.216987263	4.189132583	3.443262068	2.661580502	8.89197862	4.785716096	4.819044684	NA	NA	NA	NA	1.212958958	-0.462333426
TRINITY_DN132547_c1_g11_i1	7.400774857	6.180269247	7.08201303	17.49784495	12.50918982	10.04826163	20.59465759	5.851226775	44.64088455	14.58398056	NA	NA	NA	NA	2.263467797	1.272905229
TRINITY_DN132547_c1_g3_i1	28.53410994	13.41650024	17.25463685	12.8088829	15.84376493	18.22974558	9.733596739	20.87578143	11.11399854	11.43628869	NA	NA	NA	NA	5.77073146	-0.791168122
TRINITY_DN132547_c1_g4_i1	15.25629534	19.7522201	35.20618105	34.01055577	10.67961731	26.23076829	72.38163121	19.31331988	87.67277477	30.64075431	chodl	Chr02	16223230	16223230	6.155428855	1.221647493
TRINITY_DN132547_c1_g7_i1	2.932001649	5.718606319	2.699080023	9.100195753	3.881253281	4.132294073	9.446900289	2.361693234	6.945530237	8.485458146	NA	NA	NA	NA	3.301335185	1.310857922
TRINITY_DN132547_c1_g9_i1	14.16316793	14.04508029	13.12960465	1.042615206	10.51880629	17.27118457	3.753604306	11.84687788	5.249955929	9.386386971	NA	NA	NA	NA	3.33388325	-1.007139823
TRINITY_DN132549_c3_g1_i2	1.555955918	0.348250287	0.726863655	6.5009752	0.714031132	0.970640097	0.773023565	2.899802334	0.722717064	0.40250875	LOC100492679	Chr07	102938459	102938459	1.436335197	0.31755122
TRINITY_DN132549_c3_g3_i1	0.981829956	0.165934281	0.5704357	6.442975473	0.915981018	0.719429742	0.113749042	2.049127918	0.080350712	0.083906966	NA	NA	NA	NA	0.408471669	0.355590016
TRINITY_DN132550_c2_g2_i3	46.69018256	45.67605241	24.81470972	22.35301621	30.91759984	32.44751152	35.61404716	46.26921173	34.88348451	32.42331392	NA	NA	NA	NA	4.911475919	-0.094263525
TRINITY_DN132550_c2_g3_i2	3.670705177	0.155091984	3.665495025	0.347422246	3.167680945	5.715583163	0.389827447	6.205364759	0.525703662	0.235273225	NA	NA	NA	NA	1.420065648	-3.708402831
TRINITY_DN132552_c1_g1_i4	1.254876938	2.494068047	3.54694457	4.145888674	3.163273024	4.569930931	4.233543038	3.813250227	3.709388566	3.693397231	Xetrov90029025m	scaffold_48	885739	885739	3.275513286	0.163303332
TRINITY_DN132553_c1_g3_i1	12.12182369	5.897049053	8.466033682	6.50492716	10.46860613	11.52471106	12.00489893	9.533173574	9.085811246	8.606918383	NA	NA	NA	NA	3.544529501	-0.301018261
TRINITY_DN132553_c1_g4_i2	0.508215946	0.841732706	1.136787885	1.436624148	0.431459341	0.73857756	0.934212032	0.356385772	2.096197862	0.972877243	NA	NA	NA	NA	0.489293973	0.993860158
TRINITY_DN132553_c1_g6_i14	5.95959439	10.01097657	11.41044147	8.933788893	13.93344371	14.20330749	10.64259443	6.573278532	9.695273203	8.056288392	NA	NA	NA	NA	4.741071413	-0.129649113
TRINITY_DN132554_c1_g2_i2	13.72129085	2.681307078	4.048263532	3.517265925	8.840716434	5.027094905	5.663192366	10.3809183	5.474229992	4.03087579	NA	NA	NA	NA	2.878711024	-0.982068464
TRINITY_DN132554_c1_g3_i1	0.674895911	0.44911463	2.144348095	0.931540453	2.203713015	1.262070914	0.524521026	0.295793675	0.338295592	0.807470326	NA	NA	NA	NA	0.773896001	-1.103742827
TRINITY_DN132558_c3_g1_i1	0.327276652	2.613464921	2.162902029	3.613848422	1.816695685	0.979223816	2.963794492	1.147511634	1.781107443	3.230418186	NA	NA	NA	NA	0.904630688	1.128898467
TRINITY_DN132558_c4_g2_i2	19.68390233	37.14334555	13.72816186	13.93934803	8.711399257	12.44651496	18.60177788	30.89584056	14.16514121	24.13444357	NA	NA	NA	NA	4.056390517	0.312690076
TRINITY_DN132560_c1_g7_i1	0.122728745	19.8913719	0	9.757390741	0	0	0.928950513	0	10.96787215	14.39004465	NA	NA	NA	NA	1.686738988	8.247994949
TRINITY_DN132560_c1_g8_i3	6.023639204	3.500579986	5.58722173	4.294245045	3.933753898	4.51703025	6.113446623	6.669582886	2.421561907	2.781611995	NA	NA	NA	NA	1.652667176	-0.4662897
TRINITY_DN132561_c0_g1_i4	4.765956002	0.984139019	6.0086953	2.204574212	8.318651093	6.222508873	2.267519092	4.59794753	1.111954065	0.850141008	NA	NA	NA	NA	3.913087709	-1.998416137
TRINITY_DN132561_c2_g3_i3	2.520983784	3.067625839	6.869313133	5.408362956	5.597539982	7.758387233	3.668353351	3.821894367	4.043706004	4.550149903	NA	NA	NA	NA	4.507322472	-0.349442186
TRINITY_DN132562_c0_g2_i3	75.82313074	72.7606146	67.09330959	77.96646174	56.18645386	66.16028411	67.81892837	64.77467948	72.77347108	72.9902622	NA	NA	NA	NA	8.521497599	0.140036058
TRINITY_DN132563_c3_g2_i1	3.760045091	2.965511911	2.432802624	5.938489882	4.241331364	2.922128211	7.361482262	3.196032403	2.871992352	5.112109587	traf3	Chr08	76953094	76953094	2.353718689	0.54899445
TRINITY_DN132563_c3_g5_i3	2.398779267	4.256762541	2.521602217	6.446850865	2.801166796	2.95431024	6.682363712	2.185832734	7.942260789	5.399468699	NA	NA	NA	NA	3.905501317	1.259540235
TRINITY_DN132564_c3_g10_i1	1.43831713	2.765068514	0.731194852	3.176431964	1.878593796	1.383267186	6.609853443	0.840515015	3.707820114	1.720855591	NA	NA	NA	NA	0.112964918	1.511005285
TRINITY_DN132564_c4_g11_i7	6.785010625	5.421685038	3.691339444	3.785498454	3.614738331	6.868760101	5.277251358	7.72128314	4.636989137	2.777154632	NA	NA	NA	NA	2.591341566	-0.388648518
TRINITY_DN132565_c0_g1_i1	9.276774791	0	2.720779813	0.157593596	4.194154319	1.067555861	0.192904304	4.795593078	1.226383801	0	NA	NA	NA	NA	0.067018995	-3.773784464
TRINITY_DN132565_c0_g2_i5	2.258085708	4.829062326	3.620423694	5.984206517	4.083643352	14.40348893	7.79459247	1.62408171	2.587151774	1.039098812	NA	NA	NA	NA	1.983845213	-0.182204512
TRINITY_DN132565_c0_g5_i4	0.37962895	1.447147141	1.629704552	1.341418252	2.727094856	2.037343047	2.098084103	0.542288405	2.295577234	1.059804803	NA	NA	NA	NA	2.390878295	0.182781218
TRINITY_DN132566_c3_g5_i1	4.561711386	3.871522534	3.730612702	4.029699863	4.792365441	4.069210059	3.484990359	4.172470669	2.72685911	2.372956313	NA	NA	NA	NA	1.471047491	-0.372042657
TRINITY_DN132567_c2_g1_i3	41.75335187	23.38501177	15.86667185	41.11140037	24.18713042	14.34858647	35.13603059	18.07675767	24.63417561	33.19285584	NA	NA	NA	NA	4.769438096	0.456402929
TRINITY_DN132568_c0_g1_i6	0	0.194438608	0.115689048	0.569582115	0.041281884	0.054039357	0.164047934	0.059104709	0.246247414	0.151262421	NA	NA	NA	NA	-0.007396714	2.281571782
TRINITY_DN132569_c1_g4_i1	0.951464081	0.281404012	1.995238529	3.729715109	1.165042866	0.61003192	2.957865991	1.668032375	0.340662167	2.063289591	tmem110	Chr03	74287462	74287462	0.984476908	0.557493025
TRINITY_DN132569_c4_g2_i1	5.424497986	5.970482767	10.06270802	5.592732179	8.357891889	10.48866059	4.043789629	3.83217785	4.016377945	4.374921289	NA	NA	NA	NA	4.827744624	-0.659843395
TRINITY_DN132570_c8_g1_i3	11.94163656	9.855664622	11.68559314	10.13198406	10.75763959	15.9583768	9.148517847	8.660915459	6.949090071	10.39084641	NA	NA	NA	NA	4.951140509	-0.339812011
