gid	PV.XYtestis.XXovary	FDR.XYtestis.XXovary	A10FO1	base	logA10FO1	A15MT1	logA15MT1	A17FO1	logA17FO1	A17MT1	logA17MT1	A2FO2	logA2FO2	A6FO1	logA6FO1	A6MT1	logA6MT1	A8FO2	logA8FO2	A8MT1	logA8MT1	A12MT1	logA12MT1	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	cutoff	co_sb
TRINITY_DN131903_c0_g4_i1	6.36E-08	3.58E-07	0	2	NA	1.815711032	0.860534618	0	NA	1.17502158	0.232687253	0.200459704	-2.318615837	0.08746947	-3.515076638	0.414893957	-1.269185451	0.059792735	-4.063885987	2.461831783	1.299732186	1.040558005	0.057357389	NA	NA	NA	NA	0.115800338	4.048969416	3	male
TRINITY_DN131904_c0_g1_i1	6.02E-14	7.84E-13	0.573276246	2	-0.802697593	8.11909839	3.021319528	1.565424851	0.646554253	9.535121105	3.253251262	0.909207613	-0.137318331	1.582243228	0.661971393	6.951584577	2.79734187	1.014594704	0.020903535	6.493120858	2.698912063	7.172437332	2.842463458	NA	NA	NA	NA	4.219286705	2.765121489	1	male
TRINITY_DN131905_c2_g3_i1	1.01E-15	1.60E-14	13.10434302	2	3.711973122	88.69877294	6.470842241	25.83839414	4.691444504	93.72460906	6.550355998	15.67916108	3.970776464	15.68347109	3.971172989	56.85629364	5.82924815	19.30868714	4.271178169	174.3233953	7.445622391	112.4373766	6.812977888	NA	NA	NA	NA	6.509458288	2.551378309	1	male
TRINITY_DN131905_c3_g2_i1	3.33E-36	2.18E-34	24.19851636	2	4.596846692	0.332880356	-1.586924358	22.60090591	4.498308696	0.310702822	-1.68639275	25.63378463	4.679974592	24.7757273	4.630855504	0.608511137	-0.716644427	26.2265883	4.712958241	0.24178705	-2.048191118	0.252488339	-1.985711335	NA	NA	NA	NA	3.642707411	-6.030788884	5	female
TRINITY_DN131905_c3_g3_i7	1.06E-31	5.72E-30	6.146963486	2	2.619873915	0.217540787	-2.200642176	22.00799381	4.459955734	0.116027164	-3.10746549	18.61327309	4.218259866	22.74851861	4.507700695	0.355061052	-1.493860981	10.43865422	3.383863823	0.331069327	-1.594794741	0.251434308	-1.991746577	NA	NA	NA	NA	4.417638698	-5.926942467	5	female
TRINITY_DN131905_c4_g1_i4	0.003686087	0.008489854	0.61591181	2	-0.699204303	2.718408984	1.442762526	1.324696354	0.405661704	3.055223147	1.611277755	1.933763827	0.951411607	1.275805977	0.351408943	3.099408369	1.631992853	0.83059107	-0.267789734	4.668260856	2.222885179	1.445456859	0.531525551	pmf1	scaffold_848	35681	35681	2.64855326	1.322991073	1	male
TRINITY_DN131906_c2_g1_i1	8.32E-09	5.35E-08	344.2097168	2	8.427144014	1213.432441	10.24487807	456.7691731	8.835321478	937.4777	9.872640563	169.6016819	7.406006667	210.617081	7.718478633	1097.074548	10.09944585	390.726037	8.610013586	3578.420118	11.80510706	1467.248055	10.51889708	NA	NA	NA	NA	9.991206116	2.400689356	1	male
TRINITY_DN131906_c4_g3_i1	6.04E-09	3.97E-08	129.2364546	2	7.013869268	1514.301043	10.56443633	532.9304921	9.05780357	955.0541847	9.899438776	152.6097325	7.253703161	208.7003216	7.705289013	738.9223614	9.529278978	217.5568681	7.765248752	3454.329059	11.75418981	1516.924543	10.56693361	trim59	Chr05	103438523	103438523	10.61983149	2.733987109	1	male
TRINITY_DN131908_c4_g1_i2	0.036931534	0.0650496	0.896551011	2	-0.157542425	0.311956448	-1.680583465	0.348536213	-1.520619535	0.139763006	-2.838945552	0.82658127	-0.274771422	0.315589847	-1.663877302	0.427696399	-1.225341034	0.924566516	-0.11315098	0.422966146	-1.2413859	0.220843134	-2.178906115	slc24a4	Chr08	66385913	66385913	0.49586149	-1.115297642	1	female
TRINITY_DN131909_c0_g1_i1	5.26E-10	4.08E-09	54.3809865	2	5.765030418	11.04916472	3.465865406	64.71054547	6.015928933	22.48906918	4.491152044	53.56560309	5.743234973	41.53062797	5.376103781	14.25266836	3.833160138	66.72674016	6.06019312	12.59923641	3.655264395	15.77021837	3.979130732	NA	NA	NA	NA	5.047322481	-1.891961829	1	female
TRINITY_DN131910_c0_g2_i3	0.020461032	0.03881282	0.417989202	2	-1.258462422	1.28569007	0.362542907	0.42498493	-1.234516411	1.993901586	0.995594204	1.583220089	0.662861824	0.285860369	-1.806617473	1.536711096	0.619845962	0.293114385	-1.770464323	1.245144906	0.316313648	1.900371173	0.926281228	NA	NA	NA	NA	0.057881037	1.327534488	1	male
TRINITY_DN131911_c1_g1_i1	9.02E-11	7.78E-10	109.4704568	2	6.774397767	0.796969027	-0.327404438	20.7194113	4.372911107	3.421813265	1.774761031	16.754318	4.066461056	17.70873684	4.146389404	5.311517529	2.409124106	37.9237239	5.245028731	2.37982777	1.250857168	2.0149921	1.010774183	riok1	Chr06	83143440	83143440	4.752265703	-3.846501934	3	female
TRINITY_DN131911_c1_g2_i2	0.001312608	0.00334755	50.0454844	2	5.645167996	18.10884392	4.178622542	121.5428171	6.925320826	27.91957221	4.803204931	50.0464504	5.645195843	65.05481052	6.023583837	9.530058337	3.252485045	3.058935338	1.61302961	11.58583149	3.534289682	19.50011347	4.285410614	NA	NA	NA	NA	7.013566416	-1.721131592	1	female
TRINITY_DN131915_c0_g1_i1	5.64E-05	0.000191013	17.8581299	2	4.158509105	1.952898087	0.965616663	9.803262143	3.293261902	8.086558772	3.015525896	15.80290665	3.982118035	16.42093512	4.037464381	6.571920281	2.71631498	16.04837002	4.00435487	4.513358269	2.174201304	4.488681589	2.16629176	NA	NA	NA	NA	4.242907785	-1.567244861	1	female
TRINITY_DN131920_c5_g1_i4	9.80E-08	5.34E-07	3.542124276	2	1.82461483	19.90468379	4.315036048	2.175850352	1.121579336	4.302405981	2.105143666	1.879470006	0.910325892	1.766361083	0.820780292	6.902190025	2.787054193	1.466196901	0.552078861	25.27989294	4.659918449	20.04186759	4.324945046	arhgap6	Chr02	103227477	103227477	3.046720772	2.812883017	1	male
TRINITY_DN131924_c0_g1_i1	0.000123515	0.000392234	5.807922594	2	2.538022226	2.658280872	1.410493547	2.90416112	1.538121495	1.497117486	0.582187441	5.732844221	2.519251077	6.023121217	2.590511294	1.811973741	0.857562048	4.273099719	2.095282985	1.287225033	0.364264288	1.86820533	0.901653027	NA	NA	NA	NA	3.637449221	-1.445158859	1	female
TRINITY_DN131927_c4_g1_i1	2.13E-12	2.29E-11	2.140794182	2	1.0981461	17.07905889	4.094156575	2.288245586	1.194241898	8.800996216	3.137666837	2.455551888	1.296047308	1.994335124	0.995907858	8.561983329	3.097945026	1.956730286	0.96844491	17.45238486	4.125352288	10.80353754	3.433431885	NA	NA	NA	NA	4.220497728	2.525361523	1	male
TRINITY_DN131927_c5_g1_i2	1.76E-09	1.27E-08	21.40918179	2	4.420157755	14.5136992	3.85934337	43.74900474	5.451178292	8.101488344	3.018186973	37.19189319	5.216916283	31.10314791	4.958988696	10.7620825	3.427885366	41.22293477	5.365375313	8.922803425	3.157497057	9.641500862	3.269257744	NA	NA	NA	NA	5.712871245	-1.757088885	1	female
TRINITY_DN131928_c0_g1_i1	0.002460741	0.005896996	1.608675575	2	0.685873404	0.271874394	-1.878987815	1.35521091	0.438517394	0.121805409	-3.037349895	1.380722781	0.465423687	1.296621632	0.374757547	0.820035427	-0.286241857	2.148726964	1.103482173	0.895222172	-0.159682327	0.164972461	-2.599702881	NA	NA	NA	NA	0.726753009	-1.733085919	1	female
TRINITY_DN131928_c0_g2_i1	7.39E-09	4.79E-08	0.111553605	2	-3.164190958	34.64262526	5.114476358	0.964075404	-0.052782105	19.85653914	4.311542288	0.36425192	-1.456991518	0	NA	1.176078938	0.233984897	1.499347393	0.584334689	14.82596887	3.890054482	53.92060407	5.752764754	NA	NA	NA	NA	3.972680003	5.355245414	5	male
TRINITY_DN131929_c0_g7_i2	1.51E-09	1.10E-08	23.68272173	2	4.565762987	1.594492275	0.673097108	8.515775925	3.090137989	1.70087108	0.766273794	12.07107557	3.593482325	14.56695138	3.864627072	3.487302003	1.802111308	18.67778672	4.223251604	0.772104405	-0.373132151	1.151824413	0.203920805	NA	NA	NA	NA	2.670252109	-3.115105209	3	female
TRINITY_DN131929_c1_g1_i1	1.99E-05	7.33E-05	1.821063937	2	0.864781576	0.692480504	-0.530154641	3.863677763	1.949974776	0.566321578	-0.820306594	4.793408583	2.261051918	6.560668124	2.713842743	1.517030517	0.601250108	1.455106363	0.541124613	1.117737719	0.160581695	0.944882537	-0.081793103	mapkapk2	Chr02	65789469	65789469	4.119354492	-1.905613573	1	female
TRINITY_DN131932_c1_g15_i1	0.00077593	0.002075526	10.66131907	2	3.414314041	3.953241191	1.983035978	6.309707299	2.657573082	4.216987263	2.076212664	18.28929822	4.192927813	8.025776277	3.004640941	3.097111856	1.630923489	6.137208773	2.617582661	2.552381918	1.351844219	2.855730183	1.513859676	NA	NA	NA	NA	1.59721222	-1.576978164	1	female
TRINITY_DN131932_c1_g16_i1	0.012286496	0.024783918	2.129815751	2	1.090728629	7.768915381	2.957713198	1.443641118	0.52971214	5.644275259	2.496788347	1.274975116	0.35046909	3.337969534	1.738970787	1.631277933	0.706002606	1.037173977	0.052657914	5.693775048	2.509385496	3.185237512	1.671400953	NA	NA	NA	NA	0.481758781	1.354723575	1	male
TRINITY_DN131939_c0_g2_i2	0.000274703	0.000810739	1.638319808	2	0.712217006	2.907286421	1.53967321	2.290392158	1.195594636	8.50259414	3.087903074	2.674772971	1.419416444	1.225478325	0.293344968	7.307534632	2.869384761	1.914782726	0.937180696	18.53605338	4.212262199	4.165310593	2.058424076	NA	NA	NA	NA	0.895657917	2.070615352	1	male
TRINITY_DN131939_c1_g2_i3	2.87E-09	1.99E-08	21.15664151	2	4.403038721	3.047016466	1.607397296	16.36686151	4.032705794	3.412817599	1.77096331	16.12914761	4.011598292	13.83982053	3.79075333	3.655312249	1.869994651	28.43579577	4.829636273	6.692279974	2.742497802	2.916450028	1.544213354	NA	NA	NA	NA	4.145240299	-2.292430857	1	female
TRINITY_DN131939_c2_g8_i2	6.87E-05	0.000229178	54.96231052	2	5.780370749	33.04113839	5.046191489	59.84266138	5.903102432	25.94503193	4.697386406	56.21839939	5.812970474	63.86831664	5.997028521	17.795612	4.153449644	46.43644434	5.537185603	4.864586729	2.282317246	22.97601262	4.522056542	NA	NA	NA	NA	6.097324787	-1.433302228	1	female
TRINITY_DN131943_c0_g1_i2	5.78E-13	6.74E-12	23.36051803	2	4.546000362	5.272161149	2.398394468	38.25817611	5.257696192	9.651339488	3.270729185	28.89185328	4.852590844	28.75701875	4.845842214	6.41211502	2.680800305	25.49638583	4.672220851	4.611780412	2.205323821	5.718873996	2.515731119	LOC100489217-like	Chr10	20091650	20091650	5.08936109	-2.189639822	1	female
TRINITY_DN131943_c0_g3_i1	0.000205609	0.000624298	1.118075082	2	0.161017073	11.96462918	3.580703779	6.148989012	2.620349229	7.991221824	2.998416102	1.593080642	0.671819298	6.125849174	2.614909846	17.47526036	4.127242045	1.009759687	0.014011986	14.38224644	3.846217131	8.755895187	3.130254685	pde4b	Chr04	79616143	79616143	3.398585973	1.960285417	1	male
TRINITY_DN131945_c1_g5_i4	0.000494467	0.001382087	7.243182969	2	2.856623819	4.683225163	2.227502402	10.22267523	3.353700888	5.99299775	2.583277832	10.82789778	3.436681268	8.484828559	3.08488551	3.280172602	1.713771731	6.789126798	2.76322603	3.418085311	1.773188405	4.101339805	2.036095279	NA	NA	NA	NA	4.975438821	-1.025430097	1	female
TRINITY_DN131947_c7_g4_i1	4.26E-07	2.10E-06	1454.204311	2	10.50601426	4398.217783	12.10270333	682.3665033	9.414403018	2903.060288	11.50335882	401.06397	8.647688556	511.8679727	8.99962793	2236.966195	11.12732774	1219.575164	10.25216296	3580.145924	11.80580268	3337.260211	11.70444846	NA	NA	NA	NA	10.21084981	1.928449741	1	male
TRINITY_DN131953_c1_g3_i5	1.17E-05	4.47E-05	31.24585115	2	4.965592735	7.43245633	2.893839081	25.43765222	4.668893617	13.11330617	3.712959563	36.45339588	5.187981312	36.78712974	5.201129211	15.17978686	3.924079629	19.55885191	4.289749783	9.491258406	3.246599381	10.04437146	3.328315383	kcnk5	scaffold_386	35647	35647	4.677209095	-1.425114674	1	female
TRINITY_DN131955_c2_g1_i2	9.59E-15	1.36E-13	0	2	NA	1.701580624	0.76687551	0.091399356	-3.45167219	1.694097047	0.760516522	0.039137371	-4.675309342	0	NA	1.23124721	0.300120455	0.105064377	-3.250654501	4.566111808	2.190966187	1.756706749	0.812873379	Xetrov90012754m	Chr04	125254875	125254875	1.429266971	5.507127808	5	male
TRINITY_DN131956_c1_g3_i3	0.002550658	0.006091768	1.433105836	2	0.519145158	6.612120359	2.725112986	3.351309737	1.74472503	6.203249379	2.633024124	0.327562777	-1.610156671	1.041348485	0.058452944	1.937030794	0.953846889	2.093674177	1.066036944	6.731992237	2.751033513	5.143861821	2.362851888	NA	NA	NA	NA	1.789901946	1.692349859	1	male
TRINITY_DN131956_c1_g6_i2	4.12E-06	1.71E-05	0.896361305	2	-0.157847724	3.299107757	1.722075901	0.506312982	-0.981898619	3.871133631	1.95275611	0.455288694	-1.135146461	0.255423437	-1.969037186	1.615400069	0.691891506	0	NA	2.738629725	1.45345422	2.38319929	1.252899599	NA	NA	NA	NA	0.293081406	2.666673329	1	male
TRINITY_DN131960_c0_g1_i1	0.001147039	0.002965188	5.472659799	2	2.452242176	2.877489928	1.524810879	5.62607869	2.492129731	2.05909993	1.042013847	5.903611653	2.561597822	6.515105183	2.703788471	2.904014717	1.538048765	5.85130127	2.548757501	3.251203907	1.700974041	3.031338774	1.599955093	NA	NA	NA	NA	3.906105402	-1.057178343	1	female
TRINITY_DN131961_c0_g1_i3	0.011916504	0.024104397	35.36517202	2	5.144257374	5.363879969	2.423276953	14.90527933	3.897751507	9.879535661	3.304443237	32.27423116	5.012310823	12.66149222	3.662375538	17.73119079	4.148217523	20.8431207	4.381499394	10.73576736	3.424353409	8.3177818	3.056198839	NA	NA	NA	NA	2.980998873	-1.152957198	1	female
TRINITY_DN131962_c1_g8_i4	2.34E-08	1.41E-07	5.607087798	2	2.48725166	30.97774555	4.953160249	12.27892943	3.618112876	38.42078023	5.263814912	3.770757836	1.914854501	12.595841	3.654875546	23.49213815	4.554106122	3.268505248	1.708631014	57.92935839	5.856222781	19.32654865	4.272512118	NA	NA	NA	NA	6.688965889	2.21029057	1	male
TRINITY_DN131963_c0_g1_i1	0.001536599	0.003861179	0.395415075	2	-1.338560221	0.088500845	-3.49816496	0.684542656	-0.546787652	0.028321591	-5.141953877	1.961128511	0.971684077	0.7856857	-0.347975792	0.057778964	-4.113311854	0.324747387	-1.622610177	0.416305262	-1.264286301	0.332441031	-1.588829639	NA	NA	NA	NA	1.78292848	-2.188777267	1	female
TRINITY_DN131964_c0_g1_i1	0.003789482	0.008703116	0.271802403	2	-1.879369884	0.375143961	-1.414483761	0.253322169	-1.980954758	0.120051666	-3.05827267	0.606462759	-0.721509038	0.948783285	-0.075849501	0.134704772	-2.892127135	1.058894898	0.0825594	0.129754831	-2.946139841	0.243895804	-2.035663157	NA	NA	NA	NA	0.479765724	-1.677235639	1	female
TRINITY_DN131967_c0_g1_i17	2.40E-18	4.91E-17	5.240640025	2	2.389743015	0.031471394	-4.989815107	4.679211482	2.226265434	0.023499737	-5.411211579	2.067346627	1.047780302	3.229277353	1.691211355	0.100677957	-3.312180249	1.212560814	0.278057105	0	NA	0	NA	hyi	Chr04	74973316	74973316	2.136397669	-6.293541123	5	female
TRINITY_DN131967_c0_g3_i2	2.95E-14	3.98E-13	29.17564632	2	4.866692711	0	NA	6.374773957	2.672374186	0	NA	3.166440177	1.662861823	6.503323383	2.701177165	0.045197385	-4.467616885	0.781638359	-0.355426825	0	NA	0	NA	NA	NA	NA	NA	1.962579914	-8.602665185	7	female
TRINITY_DN131967_c0_g4_i1	1.11E-14	1.56E-13	4.5950474	2	2.200079744	0	NA	2.534783001	1.341862246	0	NA	1.436557094	0.522615332	2.17302331	1.11970365	0.026428979	-5.241735498	0.457059719	-1.129545416	0	NA	0	NA	pcdh9	Chr02	124710610	124710610	0.767493332	-7.318518945	7	female
TRINITY_DN131970_c0_g3_i1	0.00011949	0.000380856	0.448503317	2	-1.15680944	9.196988146	3.201161481	0.912019497	-0.132863428	2.641309517	1.401253371	0.48816051	-1.034572503	0.766821982	-0.3830364	2.667329056	1.415395814	1.397832746	0.483191749	4.967340002	2.312473499	1.430949033	0.516972288	NA	NA	NA	NA	0.33464487	2.366108039	1	male
TRINITY_DN131970_c0_g8_i2	0.011800491	0.023908314	1.204126195	2	0.267986598	1.726696205	0.788014277	0.704888026	-0.504533996	1.128160799	0.173972713	0.691041768	-0.533155182	0.779824674	-0.358778292	1.499304721	0.584293629	0.511752684	-0.966481331	2.466559301	1.302499973	1.615286498	0.691790074	NA	NA	NA	NA	1.296523495	1.112921601	1	male
TRINITY_DN131974_c1_g5_i2	0.00081646	0.002176971	0.211194544	2	-2.24335553	0.562164079	-0.830936823	0.644187684	-0.634447016	0.979460428	-0.029940889	0.310322631	-1.688159182	0.135407543	-2.884619987	0.713642924	-0.486725702	0.185124875	-2.433429334	2.964150625	1.567618761	1.200234425	0.263316215	NA	NA	NA	NA	0.199870228	2.091204791	1	male
TRINITY_DN131975_c3_g6_i5	0.013403806	0.026745964	1.445177354	2	0.531246553	5.718640065	2.515672104	26.19522665	4.71123204	5.678815461	2.505590031	4.686340895	2.228461903	46.7761409	5.547700937	1.805162088	0.852128385	3.086880648	1.626149703	4.053806209	2.019277123	7.333613797	2.874524293	NA	NA	NA	NA	3.863344698	-1.703510544	1	female
TRINITY_DN131979_c3_g2_i1	1.38E-05	5.22E-05	17.26636432	2	4.10989243	8.45731077	3.080198992	17.57269215	4.135263325	7.460543771	2.899280787	17.76057165	4.150606113	24.94108815	4.640452504	11.51206478	3.52507471	16.51093027	4.045349503	8.22969933	3.040839723	7.001712628	2.80770785	grik1-like	Chr02	12204231	12204231	5.795268894	-1.13153807	1	female
TRINITY_DN131982_c0_g3_i1	0.017290088	0.033496297	0.54077353	2	-0.886903559	1.777095649	0.829521334	0.794190589	-0.33244283	1.167724772	0.223700277	0.863264402	-0.212125597	0.462289815	-1.113130517	2.69630651	1.430984508	1.05337982	0.075025727	1.032632193	0.046326481	1.653447945	0.725477626	LOC100485470	scaffold_3458	958	958	0.610369695	1.166666771	1	male
TRINITY_DN131986_c2_g1_i1	2.00E-09	1.43E-08	19.46061957	2	4.282485737	7.622086238	2.930185931	25.46355532	4.670361963	3.940216022	1.978274727	15.10384928	3.916844368	18.02025557	4.171547567	4.019223322	2.006916741	19.26915777	4.26822161	3.785496537	1.920482548	5.969089485	2.577510882	NA	NA	NA	NA	4.687981474	-1.947750331	1	female
TRINITY_DN131986_c3_g1_i2	3.40E-22	9.76E-21	18.93094763	2	4.242674725	1.621897461	0.697682613	19.18847257	4.26216797	1.056468153	0.079249278	18.72532699	4.226919007	25.58432229	4.677188113	1.403575941	0.489107124	11.76163157	3.556016299	2.473095357	1.306317868	1.046980725	0.066234882	kiaa1524	Chr02	100067652	100067652	4.593355699	-3.618911699	3	female
TRINITY_DN131987_c0_g1_i1	8.23E-06	3.24E-05	0.130711521	2	-2.935541788	0.678682001	-0.559192342	0.066449595	-3.911595783	0.891663641	-0.165428505	0.123299963	-3.019755728	0.049662691	-4.331693753	0.698842994	-0.516959727	0.347973393	-1.522951097	2.188157584	1.12971664	0.408346647	-1.292133713	fkbp10	Chr10	2108818	2108818	2.452709686	2.734209002	1	male
TRINITY_DN131988_c1_g3_i1	3.84E-05	0.000134157	35.20769494	2	5.137818871	50.34630448	5.65381398	25.02311271	4.645189357	119.2730595	6.898124405	15.51434367	3.95553076	11.54240643	3.528872132	143.3178953	7.163074952	24.36974707	4.607019373	26.43538415	4.724398387	71.36504984	6.1571458	NA	NA	NA	NA	4.416622995	1.877810604	1	male
TRINITY_DN131991_c1_g1_i2	5.58E-19	1.20E-17	1.231424369	2	0.300328024	15.18158836	3.924250834	2.520542647	1.333734365	16.76084626	4.067023088	2.158601895	1.110097196	2.313180496	1.209877843	11.0553312	3.466670342	1.287727241	0.364827042	11.36127465	3.506052798	12.60077574	3.655440648	NA	NA	NA	NA	5.030105026	2.815114847	1	male
TRINITY_DN131991_c4_g2_i4	1.82E-12	1.97E-11	257.1330052	2	8.006370994	56.45942276	5.819142474	126.5543497	6.983613284	39.10520165	5.289288618	152.4927955	7.252597274	137.1261629	7.099360045	43.59241429	5.446005202	258.4691466	8.013848266	50.28509119	5.65205882	48.9986263	5.614669398	NA	NA	NA	NA	7.431456908	-1.983218717	1	female
TRINITY_DN131996_c0_g1_i1	6.92E-16	1.12E-14	0.029675889	2	-5.07456494	4.054932283	2.019677822	0.045258845	-4.465656422	2.005441853	1.003920136	0.01937992	-5.689293574	0.063422397	-3.978863786	0.858372463	-0.2203243	0	NA	0.714010376	-0.485983055	1.295944437	0.374003865	NA	NA	NA	NA	2.106196395	5.730891122	5	male
TRINITY_DN131997_c11_g1_i1	3.21E-16	5.41E-15	0.027102197	2	-5.205446383	1.795520666	0.844402258	0	NA	0.81400733	-0.296886309	0.035398327	-4.820175013	0.046337585	-4.431673333	1.670427401	0.740217283	0	NA	5.868779488	2.553060502	1.848285823	0.886187876	hes5.1	Chr07	81014444	81014444	1.682301845	6.498519247	5	male
TRINITY_DN131997_c11_g2_i1	0.030973224	0.055708836	20.41073428	2	4.351256179	2.729618918	1.448699551	17.41392098	4.122169177	0	NA	4.95501693	2.308889987	0	NA	2.255001849	1.173128616	3.111521931	1.637620415	0	NA	2.760539177	1.464950076	NA	NA	NA	NA	3.075543	-2.556309351	1	female
TRINITY_DN132001_c1_g3_i4	0.000210836	0.000638707	3.460950595	2	1.791168347	3.930651241	1.974768362	2.111325135	1.078148765	8.438191513	3.076933831	1.26570257	0.339938423	0.355038578	-1.493952301	5.68836211	2.508013307	2.426987106	1.279166444	30.92939946	4.950906917	4.968970519	2.312946982	NA	NA	NA	NA	1.724694575	2.484662218	1	male
TRINITY_DN132003_c1_g3_i1	2.17E-05	7.95E-05	0.291244089	2	-1.779699325	2.813842783	1.492541724	0.049353089	-4.340715804	0.42879604	-1.221636513	0.063399247	-3.979390484	0.2074793	-2.268960687	1.994516869	0.996039325	0.62404998	-0.680266516	1.501589142	0.586490123	2.555337808	1.353514024	NA	NA	NA	NA	0.691594069	2.906026139	1	male
TRINITY_DN132003_c1_g9_i1	0.002513657	0.006012309	0.41709621	2	-1.261547892	2.915780274	1.543882006	2.390252138	1.25716281	2.813634887	1.492435129	1.101924411	0.140025262	2.009713486	1.006989839	4.253827855	2.088761651	0.310214731	-1.688660898	4.86567465	2.282639856	2.926126161	1.548991973	NA	NA	NA	NA	3.148723517	1.543220339	1	male
