"gid"	"Am2_463"	"base"	"logAm2_463"	"Am2_464"	"logAm2_464"	"Am4_461"	"logAm4_461"	"Am6_462"	"logAm6_462"	"Am6_464"	"logAm6_464"	"gname"	"chr"	"start"	"end"	"logCPM"	"logFC.XY46.XX46"	"PV.XY46.XX46"	"FDR.XY46.XX46"	"meanXY"	"group1"	"meanXX"	"group2"
"22273"	"TRINITY_DN136079_c1_g2_i5"	5.000327417	2	2.322022564	3.389076703	1.760892289	8.299574282	3.053037337	8.341070321	3.060232521	3.209196217	1.682212002	"Xetrov90012204m"	"Chr04"	101936590	101936590	3.083579893	1.160840585	0.00498028055934586	0.0270734911575076	2.85075089383983	"meanmale"	1.72213218118994	"meanfemale"
"22277"	"TRINITY_DN136085_c1_g2_i1"	5.690479144	2	2.508550134	3.233060581	1.692900541	8.274737918	3.048713619	15.36495729	3.941571852	3.480471095	1.799282594	NA	NA	NA	NA	3.100586151	1.570919071	0.00109910731883654	0.00738492339415465	3.28936599767649	"meanmale"	1.74711487879302	"meanfemale"
"22301"	"TRINITY_DN136100_c0_g1_i2"	4.188342698	2	2.066379491	0.589323742	-0.762867706	3.244855547	1.698154254	9.302154709	3.217564934	2.25146832	1.170866178	NA	NA	NA	NA	1.283451643	1.964206979	0.00342037779259546	0.0198021454329441	2.47989043411331	"meanmale"	0.506394800506956	"meanfemale"
"22330"	"TRINITY_DN136124_c0_g1_i1"	3.365429837	2	1.750790779	1.949791313	0.96331972	5.335208791	2.415544731	6.776695921	2.760582037	2.677648755	1.420966725	NA	NA	NA	NA	2.527971606	1.184981879	0.00820119449222069	0.040933758621268	2.36715059502902	"meanmale"	1.21027665781077	"meanfemale"
"22373"	"TRINITY_DN136162_c10_g7_i1"	4.716259807	2	2.237643195	0.705387213	-0.503512672	2.318455704	1.213164163	3.010384732	1.589947878	0.790228068	-0.339659005	NA	NA	NA	NA	0.494570541	2.158978389	0.000652555963103849	0.00467952796888243	1.74350064127253	"meanmale"	-0.419067972929043	"meanfemale"
"22402"	"TRINITY_DN136190_c9_g1_i4"	7.920953704	2	2.985674145	4.426982236	2.146323584	18.64662921	4.22084295	10.25389415	3.358100005	5.340935476	2.417092455	NA	NA	NA	NA	4.865570162	1.360904674	0.000589371107345261	0.0042768416608374	3.61752484876152	"meanmale"	2.28808058581829	"meanfemale"
"22441"	"TRINITY_DN136227_c3_g1_i1"	4.896837965	2	2.291850458	2.010266607	1.007386848	3.651409801	1.868453593	4.741150886	2.245237307	1.882788903	0.912871255	NA	NA	NA	NA	1.954864303	1.213370285	0.00593641266874171	0.0313363440200034	2.14727398559788	"meanmale"	0.96097703025249	"meanfemale"
"22469"	"TRINITY_DN136247_c3_g2_i9"	14.71765541	2	3.879475957	5.657158576	2.500077612	15.5586765	3.959647437	9.60224846	3.263372266	7.373011645	2.882254036	NA	NA	NA	NA	5.281406788	1.060361909	0.00191277176620181	0.0120212698126008	3.73259049970664	"meanmale"	2.70380616946209	"meanfemale"
"22492"	"TRINITY_DN136279_c3_g2_i1"	167.4843085	2	7.387882126	48.60113923	5.602918226	185.2588204	7.533398422	164.7716623	7.364324337	97.18615057	6.602678833	NA	NA	NA	NA	6.662896109	1.278169461	0.000808327423697703	0.00564403535118825	7.43049462254853	"meanmale"	6.18772311535277	"meanfemale"
"22542"	"TRINITY_DN136334_c3_g3_i1"	43.94239995	2	5.457541761	10.10985389	3.337690242	79.13643656	6.306270198	28.58123183	4.836996192	23.57487489	4.55917821	"frzb"	"Chr09"	56970590	56970590	3.855731088	1.617394113	0.00134633552269002	0.00880182287586155	5.65973782098447	"meanmale"	4.07403134392758	"meanfemale"
"22547"	"TRINITY_DN136339_c3_g3_i1"	76.24680532	2	6.252604986	23.27102901	4.540463101	64.11881666	6.002675895	64.12470058	6.002808279	42.43759166	5.40727088	NA	NA	NA	NA	4.557306059	1.082827235	0.00186204203778371	0.0117394313610626	6.09092837527009	"meanmale"	5.03801514401485	"meanfemale"
"22561"	"TRINITY_DN136352_c4_g1_i1"	234.5922373	2	7.874011465	54.47581818	5.767544054	192.5253771	7.588904812	87.60149922	6.452883655	96.56784067	6.593470913	NA	NA	NA	NA	7.647236086	1.221262277	0.00944812868702491	0.046024565934197	7.42267988660697	"meanmale"	6.23882371785409	"meanfemale"
"22568"	"TRINITY_DN136357_c0_g1_i1"	9.162312684	2	3.195711799	3.690814842	1.883939363	6.961141393	2.799323879	9.212522663	3.203596263	4.566543168	2.191102471	"plk1"	"Chr09"	15428870	15428870	3.872758609	1.06006979	0.0034271107833111	0.019836521245431	3.07817012482482	"meanmale"	2.0457151995935	"meanfemale"
"22586"	"TRINITY_DN136373_c3_g1_i3"	9.559609671	2	3.256951713	2.805814062	1.488419406	8.276248939	3.04897704	8.363622076	3.064127873	2.04271835	1.030490299	"agr2"	"Chr06"	44561203	44561203	1.940611385	1.886204558	4.4228753839088e-05	0.000416739459577141	3.1265203294196	"meanmale"	1.27760763762105	"meanfemale"
"22588"	"TRINITY_DN136373_c4_g8_i1"	89.75970344	2	6.487996004	28.34839725	4.825195266	63.35611256	5.985411911	36.03737159	5.171421886	32.85858375	5.038198394	NA	NA	NA	NA	4.922876837	1.073677231	0.00613608484114905	0.0321580357266439	5.97845106592942	"meanmale"	4.93562901880746	"meanfemale"
"22591"	"TRINITY_DN136375_c6_g1_i1"	5.297156381	2	2.4052181	0.391781367	-1.35187931	4.545474096	2.184430776	5.810522196	2.538667826	1.417994621	0.50385206	"entpd2"	"scaffold_1427"	2327	2327	0.728840173	2.467867805	0.000100983204474542	0.000875433473340132	2.38344650083396	"meanmale"	-0.144029442041303	"meanfemale"
"22600"	"TRINITY_DN136384_c2_g2_i1"	2.893088808	2	1.53261061	0.51091956	-0.968831926	2.344297441	1.229155628	0.541247473	-0.885639711	0.308199611	-1.698063054	NA	NA	NA	NA	0.512673879	2.267376416	0.00355294114742362	0.0204226561783573	0.945840823165324	"meanmale"	-1.28750252248575	"meanfemale"
"22625"	"TRINITY_DN136417_c0_g1_i2"	25.19074215	2	4.654821721	15.3781729	3.9428122	42.86582687	5.421756068	40.56462247	5.342150156	13.68284212	3.774296024	NA	NA	NA	NA	3.083820879	1.349981673	0.00125486409559227	0.00828855016106111	5.17820326732018	"meanmale"	3.86102311673921	"meanfemale"
"22648"	"TRINITY_DN136441_c1_g1_i2"	1.913959177	2	0.936560059	1.179189807	0.237795959	2.803664682	1.487313813	2.555152946	1.35340965	1.023865578	0.034026318	NA	NA	NA	NA	2.654747788	1.172328108	0.00402646685971217	0.0227025154072769	1.27760331077829	"meanmale"	0.139636731225189	"meanfemale"
"22666"	"TRINITY_DN136469_c4_g1_i3"	21.33216795	2	4.414958687	11.6399602	3.54101422	18.46207053	4.206492456	34.03042749	5.088753369	13.14667315	3.716625857	NA	NA	NA	NA	5.678635861	1.018411341	0.00416314071551389	0.0233175146161311	4.62107438050785	"meanmale"	3.6315020661077	"meanfemale"
"22680"	"TRINITY_DN136488_c1_g26_i1"	9.032465767	2	3.175119882	3.473846711	1.796534094	7.787515077	2.961163051	9.347333093	3.224554805	4.05132371	2.018393364	NA	NA	NA	NA	1.801884784	1.235206027	0.0055490115422705	0.0296418712520386	3.12474797410445	"meanmale"	1.91176259733906	"meanfemale"
"22743"	"TRINITY_DN136561_c3_g4_i2"	4.195727998	2	2.068921153	2.679615529	1.422026018	12.55954899	3.650712753	6.943838405	2.795733374	4.138725005	2.049186393	NA	NA	NA	NA	3.612387882	1.244350697	0.00951977874562997	0.0463193136353408	2.98181706594704	"meanmale"	1.76946297243333	"meanfemale"
"22772"	"TRINITY_DN136592_c3_g1_i2"	4.100239846	2	2.035708304	1.017376941	0.024854301	3.075958083	1.621035843	1.535819248	0.619008434	0.613707522	-0.704376829	"tmem63a"	"Chr05"	4554595	4554595	0.030156202	1.868713867	0.00653491986865546	0.0338710383300365	1.53809397644609	"meanmale"	-0.293991619191657	"meanfemale"
"22865"	"TRINITY_DN136721_c2_g4_i2"	8.022051815	2	3.003971285	3.17174816	1.665278224	9.993521145	3.320993091	12.2335326	3.612769157	4.435328061	2.149040818	NA	NA	NA	NA	2.641310992	1.431174533	0.000661559154141186	0.00473456151031143	3.33387238600579	"meanmale"	1.92737999040902	"meanfemale"
"22884"	"TRINITY_DN136741_c9_g1_i1"	7.84812788	2	2.97234855	3.301326388	1.723045779	8.242395233	3.043063644	5.995356621	2.583845572	3.520587861	1.815816347	"ptdss1"	"Chr06"	114987607	114987607	2.540547786	1.137542016	0.0054262160629765	0.0290793413894922	2.88010949020442	"meanmale"	1.77021891576714	"meanfemale"
"22929"	"TRINITY_DN138946_c0_g1_i1"	3.31558767	2	1.729264603	1.725217111	0.78677793	2.9869252	1.578661109	5.19681218	2.377626919	1.131189814	0.177841034	"LOC100494131"	"Chr07"	103073032	103073032	2.190848195	1.461945502	0.00171509398434705	0.0109290135573837	1.9385524164381	"meanmale"	0.514302532120416	"meanfemale"
"22962"	"TRINITY_DN141092_c0_g1_i1"	8.91942141	2	3.156950128	1.250655856	0.322684857	3.583631548	1.841422314	6.359491777	2.668911476	1.61662986	0.6929894	"ercc8"	"Chr01"	46198772	46198772	0.576073563	2.122834352	0.00100236402910381	0.00680641471545825	2.65251286167391	"meanmale"	0.519786299664887	"meanfemale"
"22972"	"TRINITY_DN142384_c0_g1_i1"	5.984788482	2	2.581300259	1.543838863	0.62652218	9.273249829	3.213075023	4.014360773	2.005170278	2.201213605	1.138299151	"LOC100494612"	"Chr03"	85589084	85589084	1.011956579	1.791730165	0.00258587649181545	0.0156349928684531	2.68352422508477	"meanmale"	0.90506297423937	"meanfemale"
"23000"	"TRINITY_DN146124_c0_g1_i1"	21.74159879	2	4.442386129	10.85109159	3.439768276	29.74789585	4.894715721	18.35852113	4.198377942	8.759624004	3.130868945	NA	NA	NA	NA	2.733299142	1.281432308	0.00241845554962143	0.014751455090024	4.54119092297828	"meanmale"	3.29358498850448	"meanfemale"
"23023"	"TRINITY_DN151454_c0_g1_i1"	1.706415129	2	0.770968662	0.820349716	-0.285689032	2.220492787	1.150879885	1.533609243	0.616930937	0.232873277	-2.102383	"gtsf1"	"Chr02"	141879537	141879537	0.736770891	1.867501409	0.00393008101294143	0.0222130519081917	0.864154352077109	"meanmale"	-0.924915145434365	"meanfemale"
"23042"	"TRINITY_DN152850_c0_g1_i1"	4.562842436	2	2.189932836	1.90493497	0.929741748	7.423818774	2.892161493	5.907268254	2.562491127	1.218747717	0.285399516	NA	NA	NA	NA	2.125998599	1.979111508	3.25499640358168e-05	0.000314906382085845	2.57646001596466	"meanmale"	0.643340276123552	"meanfemale"
"23109"	"TRINITY_DN16306_c0_g2_i1"	2.83307161	2	1.502367068	0.881283533	-0.182321847	7.893036198	2.980580366	4.888648425	2.289435655	1.884808073	0.914417624	NA	NA	NA	NA	1.488038987	1.922579389	0.00120091461379589	0.00798507368240023	2.37990335897293	"meanmale"	0.467953244830976	"meanfemale"
"23198"	"TRINITY_DN173927_c0_g1_i1"	1.354773673	2	0.438051857	0.930428592	-0.104032663	13.83210388	3.789948704	6.623624024	2.727620784	2.357283923	1.237125534	NA	NA	NA	NA	0.77883994	2.149744515	0.0100485377136293	0.0484808376859513	2.8620083861491	"meanmale"	0.717171912202444	"meanfemale"
"23206"	"TRINITY_DN177482_c0_g1_i1"	2.15963412	2	1.110786915	0.830585809	-0.267798872	2.87870413	1.525419518	2.243716796	1.165890589	0.563659181	-0.827105001	"lmbrd1"	"Chr05"	90577488	90577488	0.096214742	1.854296057	0.00264573082836475	0.0159273889911285	1.2794425793385	"meanmale"	-0.520308977946133	"meanfemale"
"23226"	"TRINITY_DN179981_c0_g1_i1"	3.61100591	2	1.852400781	0.179583237	-2.477275405	1.589138347	0.668244728	33.82524134	5.080028323	2.491570543	1.317055421	NA	NA	NA	NA	3.047247817	3.301074837	0.00377406787875041	0.0214808368242615	3.70138957162765	"meanmale"	0.417571051545076	"meanfemale"
"23244"	"TRINITY_DN181775_c0_g1_i1"	3.547344964	2	1.826739633	1.154402033	0.207145746	4.086137593	2.030737785	4.002305636	2.000831343	2.247358242	1.168230117	"Xetrov90027335m"	"scaffold_230"	103845	103845	1.784659972	1.202971377	0.0104020624394007	0.049777022122236	1.95557173032703	"meanmale"	0.766366294618255	"meanfemale"
"23315"	"TRINITY_DN194375_c0_g2_i1"	0.165890654	2	-2.591695485	0.106334696	-3.233315684	0.501845039	-0.994686141	3.294915012	1.720241253	0.176395396	-2.503115188	NA	NA	NA	NA	0.999792674	3.21475934	0.00191193163298805	0.0120205411793181	0.401612521065095	"meanmale"	-2.8214824672151	"meanfemale"
"23340"	"TRINITY_DN197948_c0_g1_i1"	14.82221226	2	3.889688885	6.815884344	2.768900855	21.29266936	4.41228492	16.63990501	4.056575293	8.129584412	3.023181603	NA	NA	NA	NA	2.380617399	1.262995157	0.00256599898529942	0.015541180352684	4.13627579892591	"meanmale"	2.90165554790061	"meanfemale"
"23365"	"TRINITY_DN201779_c0_g1_i1"	15.24745763	2	3.930496802	3.566009991	1.834310745	18.54387119	4.212870545	24.3450904	4.605558953	8.684100596	3.118376438	NA	NA	NA	NA	2.663193605	1.678162382	0.00038274427827529	0.00291392705874969	4.27641525355599	"meanmale"	2.61474642180047	"meanfemale"
"23370"	"TRINITY_DN202533_c0_g1_i1"	7.611049017	2	2.928095311	2.240185763	1.16361837	8.369914709	3.065212922	6.549927108	2.711478851	3.783742913	1.919814068	NA	NA	NA	NA	1.218356692	1.326990099	0.0101619969479893	0.0489097579852954	2.90888916006555	"meanmale"	1.59075258645148	"meanfemale"
"23377"	"TRINITY_DN205013_c0_g1_i1"	44.90058401	2	5.488662305	12.29287866	3.61975089	17.69835179	4.145543106	193.8503662	7.59879965	29.30838911	4.87324177	NA	NA	NA	NA	4.577503843	2.068520568	0.00572345591166043	0.0303720667856857	6.41756902136286	"meanmale"	4.37856252486778	"meanfemale"
"23383"	"TRINITY_DN207170_c0_g1_i1"	23.80868272	2	4.573415897	9.969004158	3.317449395	16.11849118	4.010644797	41.77366865	5.384521944	14.78332427	3.885898814	NA	NA	NA	NA	4.75545817	1.167030991	0.00437517878435242	0.0242384127189102	4.76732184805361	"meanmale"	3.62950399641192	"meanfemale"
"23384"	"TRINITY_DN207176_c0_g1_i1"	5.934980997	2	2.569243411	3.27955123	1.713498412	16.09690567	4.008711479	13.2993281	3.733281456	5.816226437	2.540083437	"dnase1l3"	"scaffold_87"	422866	422866	3.006359396	1.401495362	0.00424852271795407	0.0236734595863477	3.55792119734304	"meanmale"	2.18522871204152	"meanfemale"
"23397"	"TRINITY_DN208125_c0_g1_i1"	4.78143819	2	2.257444626	1.779600148	0.831553124	3.412011196	1.770622381	4.053257967	2.019081998	0.984041532	-0.023208888	NA	NA	NA	NA	2.266884048	1.601999817	0.000424487635306005	0.00319241461715967	2.02939485323513	"meanmale"	0.466674976789618	"meanfemale"
"23429"	"TRINITY_DN209985_c0_g1_i1"	3.965936574	2	1.987661605	0.224306148	-2.156458931	3.616916052	1.854760114	3.184119278	1.670894381	0.135307146	-2.88569006	NA	NA	NA	NA	0.872013276	4.359739294	1.00424032241461e-09	2.00695175331272e-08	1.84361835573496	"meanmale"	-2.47467960414687	"meanfemale"
"23437"	"TRINITY_DN210686_c0_g1_i1"	100.6413572	2	6.653079473	27.70030124	4.791829761	96.44341548	6.591610839	103.5968347	6.694836113	57.9984554	5.857942574	NA	NA	NA	NA	6.191232906	1.260788863	0.000783955698458318	0.00548768988920823	6.64713174978742	"meanmale"	5.42120573493738	"meanfemale"
"23442"	"TRINITY_DN211734_c0_g1_i1"	17.86106475	2	4.158746181	7.325638393	2.872954489	25.46942793	4.67069465	27.40341534	4.776283805	12.64126774	3.660069248	NA	NA	NA	NA	4.149426444	1.269139638	0.000666514924173577	0.00476183005551795	4.55937368480631	"meanmale"	3.31955335054867	"meanfemale"
"23475"	"TRINITY_DN2177_c0_g1_i1"	2.710413292	2	1.438512855	1.042413062	0.059927067	3.228522382	1.690874029	4.389553329	2.134074142	1.100417402	0.13805086	"ddx41"	"Chr03"	36612533	36612533	0.281457729	1.708313437	0.00476606227718491	0.0260623458134771	1.78363670976496	"meanmale"	0.0996523586235784	"meanfemale"
"23559"	"TRINITY_DN2947_c0_g2_i1"	31.47273892	2	4.97603083	9.631586415	3.267773443	57.52266731	5.84605867	20.81475699	4.37953481	22.52173752	4.493246228	"stc1-like"	"Chr03"	106930538	106930538	5.568890197	1.224411958	0.00882513256700266	0.0434308664865062	5.19390921622376	"meanmale"	4.0069049563891	"meanfemale"
"23603"	"TRINITY_DN37972_c0_g1_i1"	1.210454328	2	0.275548646	1.058035056	0.081387429	46.06393903	5.525565879	1.647633996	0.720395799	0.574410174	-0.799846792	"peli2"	"Chr05"	28834853	28834853	3.511223058	4.347370905	0.000539344587175954	0.00395176067824778	4.0274586321731	"meanmale"	-0.292788669311543	"meanfemale"
"23625"	"TRINITY_DN40257_c0_g1_i1"	1.971180333	2	0.979059767	0	NA	1.14535675	0.195797032	0.793314153	-0.334035807	0.25096254	-1.994456059	"wdr5"	"scaffold_19"	484953	484953	0.168692956	3.183510741	6.59939297975343e-05	0.000600275201706894	0.38226190814335	"meanmale"	-2.99330678745009	"meanfemale"
"23651"	"TRINITY_DN43685_c0_g1_i1"	16.82714919	2	4.072718875	0	NA	15.02243273	3.909046556	10.55197247	3.399440801	4.582794211	2.196227503	NA	NA	NA	NA	1.999881491	2.618157643	0.00142252469562758	0.00923937198792906	3.82109295472721	"meanmale"	1.19629046337601	"meanfemale"
"23662"	"TRINITY_DN44160_c0_g1_i1"	1.588005444	2	0.667215858	0.628702866	-0.669549755	3.232078415	1.6924622	1.826804114	0.869321944	0.758498965	-0.398780883	NA	NA	NA	NA	1.137328445	1.701477261	0.00275025801603292	0.0164682878520798	1.14778165111043	"meanmale"	-0.527614306331826	"meanfemale"
"23690"	"TRINITY_DN45789_c0_g2_i1"	3.950721983	2	1.982116326	0.949643965	-0.074541367	4.108344863	2.03855729	3.018042973	1.593613348	0.668324156	-0.581380075	NA	NA	NA	NA	0.033730038	2.231932573	0.000522260220486899	0.00384238706759993	1.88458617608272	"meanmale"	-0.305638494375064	"meanfemale"
"23699"	"TRINITY_DN46695_c0_g1_i1"	2.148477953	2	1.103314973	0	NA	1.801486329	0.849187704	0.456701029	-1.130678055	0.460517229	-1.118672963	"serpini1"	"Chr05"	101568110	101568110	0.428366975	2.592027986	0.00435745456421331	0.0241617598000543	0.554823039904803	"meanmale"	-2.11804654485474	"meanfemale"
"23703"	"TRINITY_DN4687_c0_g1_i1"	209.8371685	2	7.713126435	0.576681484	-0.794153394	50.39893703	5.655321401	0.261819852	-1.933353604	0	NA	NA	NA	NA	NA	5.223264464	8.286850128	1.51689865091186e-05	0.000157318427207148	6.44016723337574	"meanmale"	-1.79365313651539	"meanfemale"
"23742"	"TRINITY_DN495_c0_g1_i1"	2.508237545	2	1.326673986	0.511560613	-0.967022905	1.508939256	0.59353473	5.202495155	2.379203716	0.96984269	-0.044177336	NA	NA	NA	NA	0.855236406	2.04827427	0.00291572611071982	0.0172939654999912	1.61979986175545	"meanmale"	-0.432840780025438	"meanfemale"
"23748"	"TRINITY_DN50226_c0_g1_i1"	9.625214214	2	3.266818649	0	NA	0	NA	6.535921562	2.70839067	0	NA	NA	NA	NA	NA	1.387386987	9.672172839	3.09443975807897e-06	3.65774511877951e-05	2.42952096644537	"meanmale"	-13.2877123795494	"meanfemale"
"23761"	"TRINITY_DN51310_c0_g2_i1"	2.498051013	2	1.320802939	1.692211551	0.758909938	5.249104504	2.39207132	2.220585695	1.150940248	1.004320568	0.006219835	NA	NA	NA	NA	2.467767101	1.339701627	0.00807082770582904	0.0403800428908891	1.73234753235034	"meanmale"	0.431212217982593	"meanfemale"
"23773"	"TRINITY_DN52336_c0_g1_i1"	3.097725191	2	1.631209164	0	NA	6.540247349	2.709345199	5.994930814	2.583743104	0	NA	NA	NA	NA	NA	0.28711798	8.469614652	3.07635719617874e-11	7.45650387073799e-10	2.38157902121859	"meanmale"	-13.2877123795494	"meanfemale"
"23832"	"TRINITY_DN61744_c0_g2_i1"	4.362390231	2	2.12511883	2.716821032	1.441919533	7.760682395	2.956183514	6.392389546	2.676355327	3.133951197	1.647982714	NA	NA	NA	NA	2.603571079	1.108517056	0.00857464730288679	0.0424157632648352	2.62571953115256	"meanmale"	1.54867637057915	"meanfemale"
"23868"	"TRINITY_DN6466_c0_g1_i1"	2.333815666	2	1.222690616	0.292687587	-1.772566533	5.295116632	2.404662462	0.744147279	-0.426339912	0.529669683	-0.91683516	"usp5"	"Chr07"	1158013	1158013	0.273737841	2.740628928	0.00148632811459874	0.00962620345526021	1.48084752526906	"meanmale"	-1.28181196586485	"meanfemale"
"23873"	"TRINITY_DN64977_c0_g2_i1"	2.038218071	2	1.027308415	0.911499685	-0.133685937	0.645271408	-0.632021994	7.647598093	2.935006707	0.714791585	-0.484405445	NA	NA	NA	NA	1.664211937	2.107415043	0.0097826715780729	0.0473582321096111	1.78399962463317	"meanmale"	-0.298236921095599	"meanfemale"
"23933"	"TRINITY_DN67847_c0_g1_i1"	5.011296984	2	2.325184039	1.228195925	0.296540722	4.932558265	2.302336093	3.81322672	1.931012311	1.51025308	0.594790329	NA	NA	NA	NA	2.061097128	1.763118684	7.82145883489341e-05	0.000697443706832594	2.19717154533257	"meanmale"	0.453464376961823	"meanfemale"
"23938"	"TRINITY_DN67991_c0_g1_i1"	50.9210646	2	5.670190677	0	NA	39.11541224	5.289665265	67.08920205	6.068008679	0.194472817	-2.362359582	NA	NA	NA	NA	6.426149959	8.878152666	2.94922739371487e-44	4.65548610295206e-42	5.71081542167294	"meanmale"	-3.36087664645921	"meanfemale"
"23950"	"TRINITY_DN68322_c0_g2_i1"	3.60855975	2	1.851423143	1.181137234	0.240176598	4.877564866	2.286161059	6.381369442	2.67386606	1.558575978	0.640228486	NA	NA	NA	NA	1.533164999	1.874210312	0.00025371922079533	0.00201352772889298	2.30915620405372	"meanmale"	0.454130195886456	"meanfemale"
"23984"	"TRINITY_DN69581_c0_g1_i1"	4.374772856	2	2.129208112	0.940230898	-0.088913004	2.773378706	1.47164463	3.58575301	1.842276117	1.850768775	0.888124664	NA	NA	NA	NA	1.711319926	1.363807048	0.00607358706255164	0.0319109616446388	1.83918088247064	"meanmale"	0.480885333627547	"meanfemale"
"24081"	"TRINITY_DN74683_c0_g1_i1"	2.700918213	2	1.433449954	0	NA	4.103587081	2.036885569	3.537069471	1.822554555	1.007047136	0.010131212	"stk11"	"Chr01"	81121898	81121898	0.623236713	2.676411882	0.00039614133926761	0.00300217597771907	1.78546333388091	"meanmale"	-0.989582296657416	"meanfemale"
"24083"	"TRINITY_DN74689_c0_g1_i1"	2.18816921	2	1.129724305	0.885852925	-0.174860902	4.376743473	2.129857828	2.674544546	1.419293233	1.135533927	0.183370811	"slc45a3"	"Chr02"	65049364	65049364	0.370813593	1.627667742	0.00804945125637165	0.0402811725090621	1.62289244517137	"meanmale"	0.015488186423382	"meanfemale"
