gid	Am2_463	base	logAm2_463	Am2_464	logAm2_464	Am4_461	logAm4_461	Am6_462	logAm6_462	Am6_464	logAm6_464	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46	meanXY	meanXX	log2meanXY	male	female	log2meanXX	cutoff
TRINITY_DN124356_c7_g4_i1	34.10417588	2	5.091876496	81.30319436	6.345240131	25.43928616	4.668986283	33.11933635	5.049601859	60.46971437	5.918140859	NA	NA	NA	NA	5.187560155	-1.172351607	0.000168848	0.001396299	30.88759946	70.88645437	4.948960517	meanmale	meanfemale	6.1474401	FC1
TRINITY_DN128650_c0_g2_i1	5.349489362	2	2.419401185	11.58000317	3.533563743	3.932749372	1.975538248	3.050104406	1.608858627	7.262685054	2.860503019	NA	NA	NA	NA	3.663634065	-1.172247545	0.002777428	0.016588081	4.110781047	9.421344112	2.039447626	meanmale	meanfemale	3.235948212	FC1
TRINITY_DN119150_c0_g2_i1	6.602896563	2	2.723099046	16.57283181	4.050748233	6.597777474	2.72198012	6.522134945	2.705344291	13.60414175	3.765974038	LOC100490298	Chr03	57160004	57160004	3.979205112	-1.169714205	0.000422331	0.003180361	6.574269661	15.08848678	2.716852578	meanmale	meanfemale	3.915385782	FC1
TRINITY_DN125361_c0_g3_i3	2.580611599	2	1.367713022	7.035975445	2.814750448	2.879426869	1.525781681	2.702556881	1.434324983	5.452914072	2.447027421	NA	NA	NA	NA	4.36898894	-1.169487002	0.000172402	0.001420976	2.720865116	6.244444759	1.444118461	meanmale	meanfemale	2.6425964	FC1
TRINITY_DN117117_c1_g1_i2	8.275799407	2	3.048898677	24.08560351	4.590099169	7.602344939	2.926444486	8.735943339	3.126963499	13.46239716	3.750863419	NA	NA	NA	NA	4.757279174	-1.169174133	0.000379108	0.002888986	8.204695895	18.77400034	3.036467445	meanmale	meanfemale	4.23067187	FC1
TRINITY_DN125476_c1_g2_i1	14.44380208	2	3.852378652	35.57391076	5.152747678	13.77179401	3.783644602	16.23800203	4.021302225	32.30584514	5.013723312	NA	NA	NA	NA	5.655164834	-1.167226639	8.64E-05	0.000763917	14.81786604	33.93987795	3.889275527	meanmale	meanfemale	5.084913722	FC1
TRINITY_DN128018_c0_g5_i1	9.147866904	2	3.193435376	26.94340299	4.751860172	12.24487077	3.614105643	10.6858391	3.417628294	21.9808097	4.458172626	NA	NA	NA	NA	5.887858647	-1.165727463	0.000202788	0.001643725	10.69285892	24.46210635	3.418589222	meanmale	meanfemale	4.612482627	FC1
TRINITY_DN132837_c0_g1_i1	35.21353349	2	5.138058096	85.23020425	6.413292884	32.08646894	5.003893127	32.70661131	5.031510386	67.18574132	6.07008318	NA	NA	NA	NA	5.131471483	-1.165485715	7.93E-05	0.000706907	33.33553791	76.20797279	5.05899343	meanmale	meanfemale	6.251871927	FC1
TRINITY_DN131359_c6_g1_i1	16.67836969	2	4.059906367	42.79544577	5.41938537	15.20946596	3.926897592	16.38716831	4.034494674	30.71096154	4.940681778	NA	NA	NA	NA	5.442272428	-1.165088541	0.000153938	0.001282352	16.09166799	36.75320366	4.008250937	meanmale	meanfemale	5.199802031	FC1
TRINITY_DN128904_c3_g5_i1	2.43204352	2	1.282169045	6.156151618	2.622028764	2.04109048	1.029340137	1.804808656	0.851845892	3.396887475	1.764213428	sphk1	Chr10	36648006	36648006	2.958729445	-1.164881034	0.003881681	0.021989032	2.092647552	4.776519547	1.06539829	meanmale	meanfemale	2.255989972	FC1
TRINITY_DN107530_c1_g1_i1	40.07147275	2	5.324503629	104.9164457	6.713097029	34.2613941	5.098511951	44.80543565	5.485601861	76.33685705	6.254307884	psmd11	Chr10	6662497	6662497	7.374248307	-1.16468088	0.000827656	0.005753225	39.7127675	90.62665138	5.31153463	meanmale	meanfemale	6.501865065	FC1
TRINITY_DN128032_c3_g1_i2	5.842802666	2	2.546660565	19.76826345	4.305114237	6.909659008	2.788614515	7.141511694	2.836229492	10.55001761	3.399173502	gab2	Chr02	165684353	165684353	3.470286239	-1.164264454	0.003052299	0.017974973	6.631324456	15.15914053	2.7293188	meanmale	meanfemale	3.922125572	FC1
TRINITY_DN97717_c0_g1_i1	4.632857114	2	2.211902188	10.81104944	3.434434669	3.650558305	1.868117122	4.070968589	2.02537209	7.988472754	2.997919713	NA	NA	NA	NA	3.91625683	-1.164261211	0.000826531	0.005748607	4.118128003	9.399761097	2.042023706	meanmale	meanfemale	3.232639438	FC1
TRINITY_DN118198_c0_g3_i1	29.23812347	2	4.869778816	84.65852342	6.403583421	31.83849909	4.992700422	32.81478116	5.036273907	58.13397725	5.861309709	NA	NA	NA	NA	6.554455768	-1.164158847	0.000432016	0.003241553	31.29713457	71.39625034	4.967963281	meanmale	meanfemale	6.157778423	FC1
TRINITY_DN126278_c3_g10_i1	27.4086798	2	4.776560934	68.60061118	6.100149525	29.90794449	4.902456855	31.56882738	4.980428768	66.78866858	6.06153145	NA	NA	NA	NA	6.659497986	-1.163037299	0.000272457	0.002149065	29.62848389	67.69463988	4.888917769	meanmale	meanfemale	6.080971831	FC1
TRINITY_DN126723_c3_g2_i1	1.337308681	2	0.41933251	3.06789189	1.617247644	1.423933062	0.509881328	1.433823669	0.519867613	3.333855588	1.737191613	NA	NA	NA	NA	2.467705941	-1.162737136	0.00212241	0.013167915	1.398355137	3.200873739	0.483833973	meanmale	meanfemale	1.678510841	FC1
TRINITY_DN133113_c0_g2_i2	0.925452183	2	-0.111769645	3.69177371	1.884314125	2.066221343	1.046994811	1.251492937	0.323650149	2.786569274	1.478490019	NA	NA	NA	NA	3.726647276	-1.162231978	0.003974755	0.022448904	1.414388821	3.239171492	0.500280775	meanmale	meanfemale	1.695669389	FC1
TRINITY_DN120251_c0_g1_i2	14.07173127	2	3.814727932	33.95266148	5.085452764	10.24925486	3.357447122	11.58036234	3.53360849	20.52747711	4.359484422	NA	NA	NA	NA	5.36015788	-1.162163059	0.000524358	0.003855543	11.96711616	27.2400693	3.581015683	meanmale	meanfemale	4.767663764	FC1
TRINITY_DN124420_c1_g1_i2	9.544557696	2	3.254678343	20.37523565	4.34874484	7.332658888	2.874336427	7.546030381	2.915717909	16.74752013	4.065875581	NA	NA	NA	NA	4.94643629	-1.162098823	0.000131859	0.00111557	8.141082322	18.56137789	3.025238328	meanmale	meanfemale	4.214239679	FC1
TRINITY_DN134462_c0_g2_i2	3.418014679	2	1.773158593	10.09509638	3.335582779	3.966990826	1.988045061	3.738554158	1.902480433	6.821591731	2.770108413	NA	NA	NA	NA	4.278331213	-1.161331846	0.000364631	0.002793239	3.707853221	8.458344056	1.890623043	meanmale	meanfemale	3.080392302	FC1
TRINITY_DN128074_c0_g1_i1	6.31183499	2	2.65805949	21.77501666	4.444601918	7.937187174	2.988627827	7.617756697	2.929366211	11.3969227	3.510572428	NA	NA	NA	NA	5.070949922	-1.161111044	0.000600989	0.004348496	7.288926287	16.58596968	2.865726103	meanmale	meanfemale	4.051900153	FC1
TRINITY_DN125045_c0_g1_i2	9.642823405	2	3.269455627	23.23637862	4.538313338	8.714999839	3.123500638	10.02559057	3.325615318	19.91124196	4.315511307	NA	NA	NA	NA	4.436924245	-1.160928439	0.000114523	0.0009829	9.461137938	21.57381029	3.242028963	meanmale	meanfemale	4.431215785	FC1
TRINITY_DN107774_c0_g1_i2	75.54089955	2	6.239186059	164.7206885	7.363877955	57.61680363	5.848417722	62.56161157	5.967205771	132.5868689	7.050794091	NA	NA	NA	NA	6.498556429	-1.160881475	0.000374674	0.002858591	65.23977158	148.6537787	6.027682037	meanmale	meanfemale	7.215813297	FC1
TRINITY_DN129582_c1_g1_i1	29.02872106	2	4.859409106	70.76197676	6.144902446	24.80634972	4.632637552	24.10098369	4.591020127	47.4808206	5.569272964	NA	NA	NA	NA	7.032002485	-1.160706807	0.000812672	0.005669607	25.97868482	59.12139868	4.699262044	meanmale	meanfemale	5.885610936	FC1
TRINITY_DN130083_c1_g2_i1	5.324321285	2	2.41259763	8.906496402	3.154858022	6.733465017	2.751349102	6.756807239	2.756341698	19.8519247	4.311206982	NA	NA	NA	NA	4.403746225	-1.160696167	0.001395786	0.009084631	6.27153118	14.37921055	2.64884072	meanmale	meanfemale	3.845922599	FC1
TRINITY_DN123707_c0_g2_i3	8.743582762	2	3.128224558	17.52999733	4.131753871	6.093742707	2.607328587	7.835581859	2.970040411	16.89652002	4.078654237	NA	NA	NA	NA	4.141520909	-1.160498423	0.000336784	0.002611853	7.557635776	17.21325868	2.917954082	meanmale	meanfemale	4.105456719	FC1
TRINITY_DN128397_c3_g2_i2	4.742316946	2	2.245592087	15.69540065	3.972269951	6.934319582	2.793754328	7.005215716	2.808429477	12.72978361	3.67013599	NA	NA	NA	NA	4.581905468	-1.160114178	0.000257468	0.002040518	6.227284081	14.21259213	2.638626262	meanmale	meanfemale	3.829107947	FC1
TRINITY_DN129787_c7_g1_i1	7.697965144	2	2.944477139	21.69987885	4.439615083	6.909354255	2.788550883	10.05055524	3.3292033	15.7028258	3.972952297	LOC100493968	scaffold_540	52187	52187	5.102390719	-1.159542425	0.000228355	0.001831911	8.219291546	18.70135233	3.0390316	meanmale	meanfemale	4.225078407	FC1
TRINITY_DN116953_c0_g1_i2	19.15108342	2	4.259354106	48.32064021	5.594567664	16.20604854	4.018460462	16.63442233	4.056099861	30.43749935	4.927777931	NA	NA	NA	NA	6.669237006	-1.159168482	0.000784907	0.005492805	17.3305181	39.37906978	4.115251204	meanmale	meanfemale	5.299360791	FC1
TRINITY_DN113587_c0_g1_i2	8.795830676	2	3.136819832	23.05240338	4.526845265	8.730998174	3.1261466	10.66422304	3.414706954	19.78901341	4.306627783	mtmr14	Chr04	128348652	128348652	3.604758958	-1.158903315	0.000958782	0.006549705	9.397017297	21.4207084	3.232218257	meanmale	meanfemale	4.420941022	FC1
TRINITY_DN125092_c6_g5_i2	11.19046867	2	3.484198554	32.39330685	5.017623847	12.10241492	3.597223047	12.87539751	3.686545069	22.44816652	4.488525711	NA	NA	NA	NA	5.206594276	-1.158625093	0.000171501	0.001414952	12.0560937	27.42073669	3.591702596	meanmale	meanfemale	4.777200687	FC1
TRINITY_DN128790_c6_g2_i1	12.11554741	2	3.598787686	33.18698219	5.052545541	14.23867959	3.83174346	12.86424533	3.68529492	26.36370512	4.720481234	NA	NA	NA	NA	4.778684309	-1.158538289	0.000100346	0.000872033	13.07282411	29.77534366	3.70850997	meanmale	meanfemale	4.896051099	FC1
TRINITY_DN122124_c0_g1_i2	19.27324209	2	4.268527373	52.87809756	5.724598368	24.99298794	4.643451482	22.17266476	4.470710262	48.00797774	5.585202261	NA	NA	NA	NA	5.944806434	-1.158518361	0.000182163	0.001493529	22.14629826	50.44303765	4.469000183	meanmale	meanfemale	5.656586111	FC1
TRINITY_DN113789_c0_g1_i1	18.9012537	2	4.240410025	48.45224886	5.598491723	16.97656162	4.085472384	18.44383807	4.205066999	33.83011281	5.080236083	NA	NA	NA	NA	5.725536685	-1.157966118	0.000250065	0.001989429	18.1072178	41.14118084	4.178500953	meanmale	meanfemale	5.362514804	FC1
TRINITY_DN125404_c0_g1_i1	1.964290113	2	0.974008022	4.500100945	2.169957364	1.691900083	0.758644371	2.208237687	1.142895467	4.402393318	2.138288044	NA	NA	NA	NA	2.892598005	-1.15781128	0.001648259	0.010562493	1.954809294	4.451247132	0.96710167	meanmale	meanfemale	2.154242012	FC1
TRINITY_DN134123_c0_g5_i2	21.53875096	2	4.428862685	52.20462527	5.706105728	18.7499142	4.228812089	20.79593067	4.378229346	40.38328084	5.335686219	NA	NA	NA	NA	4.637617398	-1.15775653	0.00014558	0.001222527	20.36153194	46.29395306	4.34778129	meanmale	meanfemale	5.532754971	FC1
TRINITY_DN132323_c5_g1_i4	2.380198856	2	1.25108211	7.026769732	2.812861622	2.852299598	1.512125527	2.786331206	1.478366759	5.172022687	2.370728604	NA	NA	NA	NA	2.879588078	-1.157334497	0.002007551	0.012542667	2.67294322	6.09939621	1.418483164	meanmale	meanfemale	2.608690088	FC1
TRINITY_DN78711_c0_g1_i1	3.97064159	2	1.989372142	10.47428033	3.388779217	4.388930066	2.133869282	3.79546379	1.924276188	8.030801285	3.005543942	NA	NA	NA	NA	1.891743794	-1.157102012	0.005499892	0.029423595	4.051678482	9.252540808	2.018555302	meanmale	meanfemale	3.209865186	FC1
TRINITY_DN114695_c0_g1_i1	18.20833716	2	4.186527272	38.18860025	5.255070136	14.49902475	3.857883958	16.69169663	4.0610587	36.70145818	5.197765479	NA	NA	NA	NA	4.909910095	-1.157046108	9.25E-05	0.000812407	16.46635285	37.44502922	4.041457902	meanmale	meanfemale	5.226706163	FC1
TRINITY_DN129951_c2_g1_i2	2.148518356	2	1.103342103	6.260311512	2.646234447	2.526522242	1.337152881	2.289813919	1.195230363	4.300664291	2.104559519	NA	NA	NA	NA	4.021354728	-1.156565219	0.000675345	0.004815994	2.321618172	5.280487902	1.215192858	meanmale	meanfemale	2.400698557	FC1
TRINITY_DN135256_c0_g1_i2	9.650268691	2	3.270569112	23.15758295	4.533412776	8.739669977	3.127578802	10.9032021	3.446679989	21.25958439	4.410041488	NA	NA	NA	NA	3.465666202	-1.1562047	0.001129463	0.007562398	9.764380256	22.20858367	3.287543254	meanmale	meanfemale	4.47305198	FC1
TRINITY_DN126619_c1_g3_i3	4.965007941	2	2.311796025	12.8268009	3.681089491	7.106388106	2.829116482	5.458908826	2.448612602	13.80630382	3.787255232	NA	NA	NA	NA	4.526634692	-1.155910949	0.000169866	0.001403788	5.843434958	13.31655236	2.54684137	meanmale	meanfemale	3.735159547	FC1
TRINITY_DN112081_c0_g3_i7	5.315444403	2	2.410190315	18.04179866	4.173271269	8.018363629	3.003307845	6.258900616	2.645909268	11.64071328	3.541107556	NA	NA	NA	NA	4.704440161	-1.155891387	0.000513011	0.0037788	6.530902883	14.84125597	2.707304545	meanmale	meanfemale	3.891551004	FC1
TRINITY_DN135433_c1_g3_i3	42.50973696	2	5.409721427	102.609372	6.681018698	40.58188484	5.342763968	42.19277151	5.398923952	87.04698897	6.44372249	atp12a-like.1	Chr05	19690899	19690899	7.710903573	-1.155487408	0.000792704	0.00554426	41.76146444	94.82818049	5.384103853	meanmale	meanfemale	6.567245471	FC1
TRINITY_DN119580_c0_g1_i7	3.096761069	2	1.630760076	9.707471641	3.279095588	3.561193255	1.832360728	3.301154754	1.722970772	5.355507801	2.421023376	NA	NA	NA	NA	4.424222728	-1.155361003	0.000691827	0.004913111	3.319703026	7.531489721	1.731097645	meanmale	meanfemale	2.912954412	FC1
TRINITY_DN124856_c0_g1_i2	17.87910795	2	4.160202852	44.04629256	5.460948685	16.84872554	4.074567563	18.28014472	4.192205587	36.17392181	5.176878112	NA	NA	NA	NA	6.415958146	-1.155327373	0.000256847	0.002036245	17.66932607	40.11010719	4.143183275	meanmale	meanfemale	5.325897513	FC1
TRINITY_DN135222_c1_g3_i1	0.938528321	2	-0.091527814	2.091891776	1.064808216	0.689633818	-0.536097572	0.964640214	-0.05193714	1.830966138	0.87260511	pcdh1	Chr03	20861465	20861465	1.911039913	-1.155154829	0.005702991	0.030282797	0.864267451	1.961428957	-0.210283348	meanmale	meanfemale	0.971978633	FC1
TRINITY_DN128703_c7_g2_i2	6.530685409	2	2.707234414	17.24970797	4.108500033	9.750434783	3.285466552	6.30784694	2.657147654	17.04492791	4.091270593	NA	NA	NA	NA	4.199688538	-1.154964042	0.000530431	0.003894461	7.529655711	17.14731794	2.91260306	meanmale	meanfemale	4.099919446	FC1
TRINITY_DN134021_c0_g1_i1	4.117985704	2	2.041938822	8.613427431	3.106587425	2.602152186	1.37970534	2.649111065	1.405508331	5.510101806	2.462078975	Xetrov90019667m	Chr08	353743	353743	2.985621295	-1.154360032	0.004283371	0.023841006	3.123082985	7.061764619	1.643017098	meanmale	meanfemale	2.820049164	FC1
TRINITY_DN127570_c3_g1_i2	2.687195985	2	1.426101545	6.414726958	2.681387858	2.588550054	1.372144215	2.619099625	1.389070938	5.53557144	2.468732255	NA	NA	NA	NA	3.381047727	-1.153828107	0.001146156	0.007663709	2.631615221	5.975149199	1.396003383	meanmale	meanfemale	2.578998882	FC1
TRINITY_DN135149_c5_g2_i1	6.876292127	2	2.781630836	19.85216355	4.31122434	7.89480535	2.980903696	8.213191564	3.037942948	14.89431363	3.896689737	NA	NA	NA	NA	5.244331	-1.153483924	0.000152772	0.001275198	7.66142968	17.37323859	2.937632466	meanmale	meanfemale	4.118803115	FC1
TRINITY_DN125666_c4_g9_i1	23.69403015	2	4.566451704	61.9911292	5.953989879	23.44472095	4.551191202	25.09920484	4.649569754	47.07538096	5.556900865	NA	NA	NA	NA	6.379746849	-1.152673363	0.000295355	0.002317949	24.07931865	54.53325508	4.589728656	meanmale	meanfemale	5.769067013	FC1
TRINITY_DN103557_c0_g2_i2	13.13585592	2	3.715438303	28.95654275	4.855817458	11.25319996	3.492263399	10.21174117	3.352156971	23.29928872	4.542214008	NA	NA	NA	NA	5.41429887	-1.152357093	0.000179177	0.001471957	11.53359902	26.12791574	3.527783374	meanmale	meanfemale	4.70752566	FC1
TRINITY_DN133323_c0_g1_i1	6.186851913	2	2.629205502	16.56190239	4.049796493	6.501014615	2.700664897	6.80039073	2.765617642	12.88188321	3.687271612	NA	NA	NA	NA	4.735101202	-1.151979633	0.00010474	0.000906425	6.496085753	14.7218928	2.699592886	meanmale	meanfemale	3.879901066	FC1
TRINITY_DN128320_c1_g2_i2	30.02364202	2	4.908027089	69.465375	6.118222141	28.47846314	4.831799387	30.19734345	4.916349732	64.51627192	6.011591169	NA	NA	NA	NA	6.664237235	-1.151390766	0.000311045	0.002431828	29.56648287	66.99082346	4.88589561	meanmale	meanfemale	6.065893734	FC1
TRINITY_DN121241_c1_g1_i1	11.78411907	2	3.558772008	29.16667391	4.866248969	10.70508208	3.420223952	10.39466594	3.377771489	20.41072999	4.351255876	NA	NA	NA	NA	5.438680271	-1.150927879	0.000214165	0.001729198	10.96128903	24.78870195	3.454358723	meanmale	meanfemale	4.631616642	FC1
TRINITY_DN120319_c0_g2_i1	4.010372838	2	2.003736368	12.17661948	3.606041757	4.998464561	2.321484993	5.740240618	2.521111213	10.16092236	3.344959464	NA	NA	NA	NA	3.09841991	-1.150655191	0.002239747	0.013786164	4.916359339	11.16877092	2.297619711	meanmale	meanfemale	3.481411444	FC1
TRINITY_DN124922_c6_g7_i1	9.493134554	2	3.246884532	23.75178776	4.569964202	8.686861582	3.11883505	10.25699107	3.358535667	19.16441216	4.260357841	dcun1d3	Chr09	18524639	18524639	4.04465332	-1.150429775	0.00039498	0.002995196	9.478995735	21.45809996	3.244749439	meanmale	meanfemale	4.423457154	FC1
TRINITY_DN126279_c0_g3_i1	9.416956807	2	3.235260912	21.4870718	4.425396984	10.76263303	3.427959165	8.847324117	3.145241176	22.41776751	4.486570708	polr1b-like	Chr05	39090670	39090670	2.665204934	-1.149936308	0.002096396	0.01302596	9.675637985	21.95241966	3.274371702	meanmale	meanfemale	4.456314633	FC1
TRINITY_DN132023_c0_g1_i1	1.554987582	2	0.636903059	6.457379561	2.69094883	2.261854117	1.177505883	2.821783044	1.496607069	3.546673756	1.826466629	NA	NA	NA	NA	4.403710576	-1.149763686	0.00186803	0.011774206	2.212874914	5.002026659	1.145987097	meanmale	meanfemale	2.322541588	FC1
TRINITY_DN124621_c1_g3_i2	14.03630493	2	3.81109129	34.68645355	5.116300437	19.31043544	4.271308792	13.65725787	3.771595941	36.38446746	5.18525079	NA	NA	NA	NA	4.537685085	-1.149479177	0.000192679	0.001568921	15.66799941	35.53546051	3.969758282	meanmale	meanfemale	5.15119155	FC1
TRINITY_DN123715_c0_g1_i1	12.46992049	2	3.640380361	23.4972244	4.554418444	10.20201873	3.350782749	9.173606999	3.197489103	24.52840279	4.616381388	NA	NA	NA	NA	4.853306894	-1.148868006	0.000135714	0.001145465	10.61518207	24.0128136	3.408070802	meanmale	meanfemale	4.585738558	FC1
TRINITY_DN125700_c0_g1_i1	103.9196656	2	6.699324883	199.4192031	7.639660531	65.08080674	6.02416023	101.6764306	6.66784148	208.8844876	7.706561547	NA	NA	NA	NA	6.828572901	-1.148687723	0.000978758	0.006673377	90.22563431	204.1518454	6.495467075	meanmale	meanfemale	7.673499505	FC1
TRINITY_DN132533_c5_g8_i3	6.742770593	2	2.753341514	17.54250582	4.132782936	7.272235034	2.862398827	6.66921094	2.737516081	13.59754212	3.76527399	NA	NA	NA	NA	5.869816565	-1.14777782	0.000191274	0.00155901	6.894738856	15.57002397	2.785516834	meanmale	meanfemale	3.960708526	FC1
TRINITY_DN120688_c2_g1_i2	15.20225752	2	3.926213673	34.9145509	5.125756511	12.41565126	3.634088035	14.22513333	3.83037027	28.06146223	4.810518282	als2cl-like	Chr06	3554644	3554644	5.913735392	-1.147686078	0.000220533	0.001774292	13.9476807	31.48800657	3.801963681	meanmale	meanfemale	4.976735103	FC1
TRINITY_DN126027_c4_g1_i1	2.178701739	2	1.123468707	5.874884135	2.554560399	2.601675689	1.379441135	2.362637427	1.240398249	4.90252404	2.293524705	NA	NA	NA	NA	3.732006705	-1.147649503	0.00085501	0.005923558	2.381004952	5.388704088	1.251631211	meanmale	meanfemale	2.429965138	FC1
TRINITY_DN128639_c1_g5_i1	3.595117927	2	1.846039095	11.32058266	3.500876309	3.517638682	1.814607302	4.888572871	2.289413358	6.828861998	2.771645179	acot11-like	Chr04	87471353	87471353	2.043559598	-1.147187902	0.008223516	0.041020541	4.00044316	9.074722329	2.00019589	meanmale	meanfemale	3.181869398	FC1
TRINITY_DN132832_c1_g5_i6	6.610537477	2	2.724767576	13.92405751	3.799507773	5.720671919	2.516184608	5.501835436	2.459912988	12.92711526	3.692328463	LOC549932	Chr09	34024216	34024216	5.063964669	-1.147024923	8.30E-05	0.000735134	5.944348277	13.42558639	2.571542915	meanmale	meanfemale	3.746923942	FC1
TRINITY_DN126359_c3_g3_i1	3.358254081	2	1.747711387	8.382784679	3.067429573	3.534976322	1.821700552	3.315342728	1.729158019	7.004476867	2.808277306	NA	NA	NA	NA	3.270115679	-1.14686382	0.001719754	0.010953112	3.40285771	7.693630773	1.766789223	meanmale	meanfemale	2.943683346	FC1
TRINITY_DN114799_c0_g1_i1	9.894983126	2	3.306697247	13.13188648	3.715002278	12.56906065	3.651804929	9.226941195	3.205852462	34.89226114	5.124835187	NA	NA	NA	NA	4.374200018	-1.146766113	0.003541689	0.020371121	10.56366166	24.01207381	3.401051751	meanmale	meanfemale	4.585694111	FC1
TRINITY_DN122523_c0_g1_i1	2.66526813	2	1.414280678	9.70137015	3.278188517	4.038624366	2.013863967	4.584036106	2.196618407	7.35378606	2.878487206	NA	NA	NA	NA	3.18109483	-1.146543419	0.003593805	0.020624271	3.762642867	8.527578105	1.911784704	meanmale	meanfemale	3.092152982	FC1
TRINITY_DN132821_c9_g1_i1	2.891679607	2	1.531907713	8.2842135	3.050364735	2.543997457	1.347097228	2.831148738	1.501387545	4.141554243	2.050172284	NA	NA	NA	NA	3.09478431	-1.146373782	0.005220923	0.028130785	2.755608601	6.212883872	1.46242334	meanmale	meanfemale	2.635286309	FC1
TRINITY_DN132102_c2_g4_i4	3.663808153	2	1.873343962	8.23300344	3.041418829	3.715521552	1.893564738	3.426487093	1.776730253	8.033101056	3.005957026	NA	NA	NA	NA	4.562055263	-1.14544077	0.000108953	0.000938651	3.601938933	8.133052248	1.848813775	meanmale	meanfemale	3.023814621	FC1
