gid	Am2_463	base	logAm2_463	Am2_464	logAm2_464	Am4_461	logAm4_461	Am6_462	logAm6_462	Am6_464	logAm6_464	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46	meanXY	meanXX	log2meanXY	group1	log2meanXX	group2	cutoff
TRINITY_DN124874_c1_g1_i1	32.38725761	2	5.017354408	5.869318053	2.553192889	26.61812292	4.734336932	28.88647988	4.852322502	4.081434173	2.029076189	NA	NA	NA	NA	4.81899807	2.590029401	1.55E-13	4.80E-12	29.2972868	4.975376113	4.872700083	meanmale	2.314834587	meanfemale	FC1
TRINITY_DN46695_c0_g1_i1	2.148477953	2	1.103314973	0	NA	1.801486329	0.849187704	0.456701029	-1.130678055	0.460517229	-1.118672963	serpini1	Chr05	101568110	101568110	0.428366975	2.592027986	0.004357455	0.02416176	1.468888437	0.230258615	0.55482304	meanmale	-2.118046545	meanfemale	FC1
TRINITY_DN120629_c2_g4_i6	41.72241494	2	5.38275076	3.278682475	1.71311619	54.72681423	5.774175971	50.26074213	5.651360069	13.03010805	3.703777142	NA	NA	NA	NA	3.322416888	2.59562233	8.40E-07	1.11E-05	48.90332377	8.154395263	5.611863568	meanmale	3.027595581	meanfemale	FC1
TRINITY_DN43685_c0_g1_i1	16.82714919	2	4.072718875	0	NA	15.02243273	3.909046556	10.55197247	3.399440801	4.582794211	2.196227503	NA	NA	NA	NA	1.999881491	2.618157643	0.001422525	0.009239372	14.13385146	2.291397106	3.821092955	meanmale	1.196290463	meanfemale	FC1
TRINITY_DN115900_c0_g1_i2	2.555124235	2	1.353393439	1.586634205	0.665969556	6.582278684	2.718587109	17.76242936	4.150757007	1.358461553	0.441973735	NA	NA	NA	NA	2.796872194	2.633055804	0.000110178	0.000947894	8.96661076	1.472547879	3.164578861	meanmale	0.558412513	meanfemale	FC1
TRINITY_DN127277_c0_g2_i2	5.030962507	2	2.330834438	0.925150463	-0.112240076	10.22166575	3.353558416	7.199291435	2.847854921	1.506800275	0.591488202	NA	NA	NA	NA	4.470789267	2.647536197	1.54E-10	3.46E-09	7.483973231	1.215975369	2.903823675	meanmale	0.282232646	meanfemale	FC1
TRINITY_DN130045_c0_g3_i2	9.006652229	2	3.170990956	1.186875778	0.247168946	8.402164232	3.070760986	3.464637407	1.792704374	1.047413469	0.066831062	NA	NA	NA	NA	3.633784238	2.669187443	7.73E-08	1.19E-06	6.957817956	1.117144624	2.798655668	meanmale	0.159945102	meanfemale	FC1
TRINITY_DN74683_c0_g1_i1	2.700918213	2	1.433449954	0	NA	4.103587081	2.036885569	3.537069471	1.822554555	1.007047136	0.010131212	stk11	Chr01	81121898	81121898	0.623236713	2.676411882	0.000396141	0.003002176	3.447191588	0.503523568	1.785463334	meanmale	-0.989582297	meanfemale	FC1
TRINITY_DN132208_c6_g4_i1	18.96107597	2	4.244968929	12.85848562	3.684648837	183.1300747	7.516724928	15.30115335	3.935568497	10.18270387	3.348048794	NA	NA	NA	NA	6.588928397	2.681631522	0.001741459	0.011065918	72.46410134	11.52059475	6.179196548	meanmale	3.526155815	meanfemale	FC1
TRINITY_DN127832_c2_g1_i1	1.14839312	2	0.199616593	1.10416739	0.142958899	19.62305521	4.294477774	2.36866311	1.244073022	1.332123436	0.41372777	NA	NA	NA	NA	1.2142044	2.685351448	0.006623168	0.034235946	7.71337048	1.218145413	2.94738011	meanmale	0.28480479	meanfemale	FC1
TRINITY_DN135232_c0_g3_i5	90.0395295	2	6.492486613	24.75942582	4.629905953	173.4771703	7.438602006	62.34883285	5.962290648	8.530874243	3.092693596	NA	NA	NA	NA	6.617542589	2.728703235	1.01E-06	1.32E-05	108.6218442	16.64515003	6.763171781	meanmale	4.057038637	meanfemale	FC1
TRINITY_DN135982_c2_g1_i3	108.7665562	2	6.765091211	27.90606826	4.80250697	335.3261451	8.389421163	76.9574395	6.265988894	25.14926579	4.652444377	NA	NA	NA	NA	7.913105982	2.740573281	4.80E-06	5.49E-05	173.6833803	26.52766703	7.44031673	meanmale	4.729431337	meanfemale	FC1
TRINITY_DN129053_c3_g4_i1	2.20505413	2	1.140814072	0.294463245	-1.763840527	1.806629453	0.853300634	1.759355283	0.815046849	0.284204292	-1.814999753	tmem237	Chr09	49027410	49027410	0.427477654	2.74059366	1.65E-05	0.000169894	1.923679622	0.289333769	0.943943541	meanmale	-1.788694843	meanfemale	FC1
TRINITY_DN6466_c0_g1_i1	2.333815666	2	1.222690616	0.292687587	-1.772566533	5.295116632	2.404662462	0.744147279	-0.426339912	0.529669683	-0.91683516	usp5	Chr07	1158013	1158013	0.273737841	2.740628928	0.001486328	0.009626203	2.791026526	0.411178635	1.480847525	meanmale	-1.281811966	meanfemale	FC1
TRINITY_DN131013_c0_g1_i2	0.776637655	2	-0.364686437	0.135768834	-2.880775751	4.365170829	2.126038114	1.898529597	0.92488249	0.532344782	-0.909567161	NA	NA	NA	NA	0.546470012	2.768920451	0.000835469	0.005801066	2.34677936	0.334056808	1.230743683	meanmale	-1.581402827	meanfemale	FC1
TRINITY_DN134157_c4_g3_i1	1.901082504	2	0.926821144	0.642224587	-0.638850196	0.641166628	-0.641228758	3.768074008	1.913827301	0	NA	NA	NA	NA	NA	0.790768108	2.78582082	0.007241305	0.036948727	2.103441047	0.321112294	1.07281997	meanmale	-1.638400986	meanfemale	FC1
TRINITY_DN127333_c1_g1_i5	17.49588062	2	4.128943376	7.186399986	2.845269236	85.34601473	6.415251882	15.63654944	3.966850279	4.448670536	2.153374258	NA	NA	NA	NA	5.829618911	2.790124305	3.47E-05	0.000334218	39.49281493	5.817535261	5.30352195	meanmale	2.540432849	meanfemale	FC1
TRINITY_DN79346_c0_g2_i1	0.646080487	2	-0.630214192	0	NA	0.750386088	-0.414295014	1.090521571	0.125018307	0.21412751	-2.223457937	cdc73	Chr04	103623641	103623641	0.229606928	2.805404571	0.000190199	0.001550755	0.828996049	0.107063755	-0.270388851	meanmale	-3.222111056	meanfemale	FC1
TRINITY_DN132758_c1_g2_i4	87.85445294	2	6.457043507	14.80255344	3.887774157	42.47628277	5.408585612	175.1354219	7.452327094	14.75271507	3.882908585	NA	NA	NA	NA	5.609685418	2.810698154	7.33E-08	1.13E-06	101.8220525	14.77763426	6.66990766	meanmale	3.885353185	meanfemale	FC1
TRINITY_DN132313_c0_g2_i1	77.79561525	2	6.281616939	20.22301321	4.337926068	272.7027933	8.091185668	54.51826323	5.768667698	18.43323981	4.204237755	NA	NA	NA	NA	7.351895759	2.834124255	5.80E-06	6.54E-05	135.0055573	19.32812651	7.076876053	meanmale	4.272637362	meanfemale	FC1
TRINITY_DN134215_c3_g1_i1	1.234542779	2	0.303976829	0.081862024	-3.610661853	1.472946488	0.558705018	0.44227868	-1.176972396	0.197524979	-2.339892987	NA	NA	NA	NA	0.095037307	2.83840641	0.000245983	0.001958205	1.049922649	0.139693502	0.070420447	meanmale	-2.838630798	meanfemale	FC1
TRINITY_DN125075_c1_g1_i1	0.924607566	2	-0.113086927	0.490482778	-1.027725614	0.994651914	-0.007736363	8.027782515	3.005001532	0.406823486	-1.297525126	NA	NA	NA	NA	2.091320171	2.908260585	0.000758119	0.005335281	3.315680665	0.448653132	1.729348577	meanmale	-1.156006087	meanfemale	FC1
TRINITY_DN121601_c6_g1_i1	0.982900943	2	-0.024882066	0.248696968	-2.007539176	0.90963431	-0.136641423	4.679040492	2.226212714	0.330044673	-1.599266782	NA	NA	NA	NA	0.844524693	2.919982238	0.00052873	0.003883115	2.190525248	0.289370821	1.131342703	meanmale	-1.788510167	meanfemale	FC1
TRINITY_DN128743_c0_g1_i5	3.492286395	2	1.804171876	0.516583857	-0.952925534	2.895136795	1.533631517	10.58924878	3.404528341	0.934849374	-0.097194163	mrpl21	Chr04	15711681	15711681	0.829404181	2.941894282	0.000125946	0.001070991	5.658890657	0.725716616	2.500544755	meanmale	-0.462323011	meanfemale	FC1
TRINITY_DN130656_c3_g2_i12	12.23949163	2	3.613471732	1.489637592	0.574961386	7.557596967	2.917927584	12.40356484	3.632682912	1.25802194	0.331157083	NA	NA	NA	NA	1.500131341	2.99294251	1.17E-07	1.75E-06	10.73355115	1.373829766	3.424069	meanmale	0.458308257	meanfemale	FC1
TRINITY_DN131744_c0_g4_i2	2.295894353	2	1.199056257	0.036188152	-4.788338753	1.835986588	0.87655552	3.887296853	1.958767283	0.622143855	-0.684679889	NA	NA	NA	NA	2.514922189	3.010080874	3.52E-05	0.000338537	2.673059265	0.329166004	1.418545795	meanmale	-1.602674533	meanfemale	FC3
TRINITY_DN117241_c3_g1_i2	1.011612505	2	0.016656776	0.457719684	-1.127463759	15.22266878	3.928149404	3.454838976	1.788618471	1.173459422	0.230767955	NA	NA	NA	NA	2.177989005	3.022049618	0.000766181	0.005383124	6.563040087	0.815589553	2.714386227	meanmale	-0.29390792	meanfemale	FC3
TRINITY_DN126888_c6_g2_i3	47.80532263	2	5.579099351	22.51431676	4.492770792	85.21178228	6.412981021	155.96535	7.285081739	0.670241322	-0.57724746	dazap1	Chr01	80534503	80534503	5.969386486	3.063693907	0.00123151	0.008155889	96.32748497	11.59227904	6.589877091	meanmale	3.535104768	meanfemale	FC3
TRINITY_DN131783_c3_g1_i1	2.211355446	2	1.144930938	0.193290365	-2.37115837	3.116789385	1.640060669	5.897202552	2.560030747	0.660719962	-0.597889162	NA	NA	NA	NA	1.207284592	3.082200252	7.08E-06	7.82E-05	3.741782461	0.427005164	1.903764242	meanmale	-1.227336755	meanfemale	FC3
TRINITY_DN130291_c2_g1_i1	2.088887485	2	1.062734786	0	NA	3.046761797	1.607276711	2.826751579	1.499145102	0.562502245	-0.830069241	NA	NA	NA	NA	0.583267369	3.094575518	2.55E-05	0.000252085	2.65413362	0.281251123	1.408295359	meanmale	-1.829556376	meanfemale	FC3
TRINITY_DN40257_c0_g1_i1	1.971180333	2	0.979059767	0	NA	1.14535675	0.195797032	0.793314153	-0.334035807	0.25096254	-1.994456059	wdr5	scaffold_19	484953	484953	0.168692956	3.183510741	6.60E-05	0.000600275	1.303283745	0.12548127	0.382261908	meanmale	-2.993306787	meanfemale	FC3
TRINITY_DN194375_c0_g2_i1	0.165890654	2	-2.591695485	0.106334696	-3.233315684	0.501845039	-0.994686141	3.294915012	1.720241253	0.176395396	-2.503115188	NA	NA	NA	NA	0.999792674	3.21475934	0.001911932	0.012020541	1.320883568	0.141365046	0.401612521	meanmale	-2.821482467	meanfemale	FC3
TRINITY_DN133099_c0_g3_i1	0.645179398	2	-0.632227724	0.132928482	-2.911277837	2.979931597	1.575279215	1.408190458	0.493842472	0.213828866	-2.225471471	klhl36-like	Chr04	64622355	64622355	1.575736078	3.274294542	3.96E-06	4.58E-05	1.677767151	0.173378674	0.746628492	meanmale	-2.527169774	meanfemale	FC3
TRINITY_DN179981_c0_g1_i1	3.61100591	2	1.852400781	0.179583237	-2.477275405	1.589138347	0.668244728	33.82524134	5.080028323	2.491570543	1.317055421	NA	NA	NA	NA	3.047247817	3.301074837	0.003774068	0.021480837	13.00846187	1.33557689	3.701389572	meanmale	0.417571052	meanfemale	FC3
TRINITY_DN109035_c0_g1_i1	3.987069744	2	1.995328842	0.247324118	-2.015525163	5.471449441	2.451923068	6.681131223	2.740092395	0.745960841	-0.422828196	LOC100145251	scaffold_51	15926	15926	0.789949809	3.356025597	6.63E-07	8.87E-06	5.379883469	0.49664248	2.42760174	meanmale	-1.009429969	meanfemale	FC3
TRINITY_DN125925_c5_g1_i1	4.749668331	2	2.247826774	0	NA	8.435596627	3.07649011	10.6115115	3.407558263	1.445131337	0.531200614	NA	NA	NA	NA	2.024875919	3.404852812	9.07E-06	9.80E-05	7.932258819	0.722565669	2.987749939	meanmale	-0.468599737	meanfemale	FC3
TRINITY_DN134898_c1_g7_i3	4.51110808	2	2.173481851	0.309812925	-1.690530762	2.558775717	1.355453697	9.550714712	3.255608699	0.654104493	-0.612406971	NA	NA	NA	NA	0.511548793	3.45625798	1.82E-05	0.000186604	5.540199503	0.481958709	2.469963969	meanmale	-1.052719235	meanfemale	FC3
TRINITY_DN117820_c0_g3_i1	1.515627511	2	0.599915232	0	NA	0.967150344	-0.04818792	2.199859939	1.137411673	0.247234402	-2.016048591	NA	NA	NA	NA	0.443604055	3.47249265	1.05E-05	0.00011244	1.560879265	0.123617201	0.642451373	meanmale	-3.014881996	meanfemale	FC3
TRINITY_DN125075_c1_g2_i3	0.33975175	2	-1.557447113	0.130667033	-2.936032897	0.578138572	-0.790512766	4.339572277	2.117552853	0.177348738	-2.495339031	capsl	Chr01	185311838	185311838	1.085258121	3.500302464	0.000551778	0.004028658	1.752487533	0.154007886	0.809486501	meanmale	-2.69798741	meanfemale	FC3
TRINITY_DN99070_c0_g2_i1	8.623544293	2	3.108280942	0	NA	4.166763571	2.058927241	2.147106846	1.102393985	0.802727281	-0.317018166	NA	NA	NA	NA	0.892979527	3.505639143	5.70E-05	0.000526952	4.979138237	0.401363641	2.315925044	meanmale	-1.316658762	meanfemale	FC3
TRINITY_DN119556_c0_g19_i1	1.208103019	2	0.272743483	0.138283072	-2.854303536	2.496290352	1.319785749	0.597685243	-0.742542172	0.116782189	-3.098107836	NA	NA	NA	NA	1.027289463	3.515503247	5.19E-06	5.92E-05	1.434026205	0.127532631	0.520171988	meanmale	-2.96993088	meanfemale	FC3
TRINITY_DN117870_c0_g5_i2	2.331313994	2	1.221143328	0.280191605	-1.835514364	2.00420213	1.003028016	0.178094177	-2.489287748	0	NA	NA	NA	NA	NA	0.736910951	3.517749556	0.002203036	0.013598257	1.504536767	0.140095803	0.589415249	meanmale	-2.83448494	meanfemale	FC3
TRINITY_DN127208_c2_g6_i1	0.655400556	2	-0.609551198	0	NA	0.80989291	-0.304196938	1.645074428	0.718152857	0.162912314	-2.617832438	usp1	Chr04	28432236	28432236	0.859852271	3.528729144	1.12E-05	0.000118763	1.036789298	0.081456157	0.052261875	meanmale	-3.616062394	meanfemale	FC3
TRINITY_DN121580_c0_g1_i1	2.340298906	2	1.226692804	0.086545067	-3.5304046	2.34857699	1.231786888	2.530432464	1.33938397	0.208824699	-2.259635736	NA	NA	NA	NA	0.150031706	3.888745557	1.33E-07	1.98E-06	2.40643612	0.147684883	1.266958077	meanmale	-2.758429392	meanfemale	FC3
TRINITY_DN107294_c0_g1_i2	0.467781753	2	-1.096092508	0.112441756	-3.152750205	9.154009544	3.194403796	3.859366149	1.948363923	0.406966281	-1.297018829	NA	NA	NA	NA	0.682473252	4.023757759	0.000151889	0.001268254	4.493719149	0.259704019	2.167942065	meanmale	-1.944504349	meanfemale	FC3
TRINITY_DN129733_c3_g5_i1	5.859453735	2	2.550766171	0.43336927	-1.206331239	5.419991762	2.438290659	5.288761019	2.402929786	0.20913545	-2.257490465	eif6	Chr10	6210596	6210596	1.272492906	4.182105379	8.23E-11	1.91E-09	5.522735505	0.32125236	2.465409158	meanmale	-1.637772027	meanfemale	FC3
TRINITY_DN107052_c0_g1_i1	0.081861807	2	-3.610665677	0.157418459	-2.667323373	20.29138782	4.342795636	20.11158582	4.329954939	1.186984987	0.247301688	NA	NA	NA	NA	2.675289067	4.321922754	0.000950649	0.006499491	13.49494515	0.672201723	3.754357898	meanmale	-0.572819248	meanfemale	FC3
TRINITY_DN37972_c0_g1_i1	1.210454328	2	0.275548646	1.058035056	0.081387429	46.06393903	5.525565879	1.647633996	0.720395799	0.574410174	-0.799846792	peli2	Chr05	28834853	28834853	3.511223058	4.347370905	0.000539345	0.003951761	16.30734245	0.816222615	4.027458632	meanmale	-0.292788669	meanfemale	FC3
TRINITY_DN209985_c0_g1_i1	3.965936574	2	1.987661605	0.224306148	-2.156458931	3.616916052	1.854760114	3.184119278	1.670894381	0.135307146	-2.88569006	NA	NA	NA	NA	0.872013276	4.359739294	1.00E-09	2.01E-08	3.588990635	0.179806647	1.843618356	meanmale	-2.474679604	meanfemale	FC3
TRINITY_DN131895_c1_g9_i1	6.335936786	2	2.663557942	0.445751249	-1.165689255	2.717300452	1.442174093	4.816550214	2.268000206	0	NA	NA	NA	NA	NA	0.258896519	4.591396551	2.94E-07	4.13E-06	4.623262484	0.222875625	2.208942478	meanmale	-2.16504209	meanfemale	FC3
TRINITY_DN117170_c0_g1_i1	0.622248659	2	-0.684436879	0.175966253	-2.506629321	11.16982353	3.481534488	3.042235946	1.605132048	0.233524055	-2.098356927	NA	NA	NA	NA	2.390828892	4.595205694	2.43E-06	2.94E-05	4.944769378	0.204745154	2.305932412	meanmale	-2.287394331	meanfemale	FC3
TRINITY_DN128683_c0_g1_i2	0.736159376	2	-0.441909956	0.723538259	-0.46685879	0.426841025	-1.22822925	64.18496359	6.004163456	1.091141479	0.125838176	NA	NA	NA	NA	5.643181697	4.607017897	0.002134011	0.01322673	21.78265466	0.907339869	4.445114505	meanmale	-0.140126048	meanfemale	FC3
TRINITY_DN113348_c0_g3_i1	3.778728239	2	1.917900766	0.22707536	-2.138756928	3.348996344	1.743728801	3.391817496	1.762058545	0.068488802	-3.867988065	NA	NA	NA	NA	0.265526767	4.658107381	8.59E-09	1.53E-07	3.506514026	0.147782081	1.810078642	meanmale	-2.757480844	meanfemale	FC3
TRINITY_DN126888_c6_g1_i1	0.718829674	2	-0.476278129	0.439820722	-1.185012517	35.54683246	5.151649103	13.45867017	3.750463961	0.833834545	-0.262166952	NA	NA	NA	NA	3.276678658	4.709437918	1.81E-05	0.000184991	16.57477743	0.636827634	4.050926297	meanmale	-0.650798629	meanfemale	FC3
TRINITY_DN133220_c3_g3_i1	0.420903571	2	-1.248438345	0.186781924	-2.420573251	44.81032286	5.485759216	0.277016879	-1.851954211	0.995265659	-0.00684643	NA	NA	NA	NA	4.154247401	4.710694273	0.003058135	0.01800164	15.16941444	0.591023792	3.923103002	meanmale	-0.758467808	meanfemale	FC3
TRINITY_DN114581_c0_g1_i2	2.863443454	2	1.517751114	0.428270808	-1.223404752	0.469211273	-1.09169042	32.66587688	5.029712463	0.221437535	-2.175028307	NA	NA	NA	NA	2.834918222	5.224771771	6.82E-05	0.000616024	11.99951054	0.324854172	3.584915677	meanmale	-1.621691827	meanfemale	FC5
TRINITY_DN121580_c0_g2_i1	1.758512888	2	0.814355908	0.058303133	-4.100282779	3.061163685	1.61408019	2.14938636	1.103924836	0.035169926	-4.82951389	NA	NA	NA	NA	0.610554433	5.593426841	1.27E-10	2.88E-09	2.323020978	0.04673653	1.216064285	meanmale	-4.416222011	meanfemale	FC5
TRINITY_DN124034_c2_g15_i1	1.692937974	2	0.759529117	0.141542721	-2.820690536	2.17102859	1.118378725	5.847840252	2.547903901	0	NA	NA	NA	NA	NA	0.80273262	5.712865346	1.21E-08	2.10E-07	3.237268939	0.070771361	1.694821788	meanmale	-3.818653445	meanfemale	FC5
TRINITY_DN95726_c0_g1_i1	0	2	NA	0.325390111	-1.619757688	51.80499768	5.695019378	66.36434829	6.052336512	0	NA	homez	Chr01	127437443	127437443	5.099545662	7.948712309	0.000111199	0.000956024	39.38978199	0.162695056	5.29975319	meanmale	-2.618871213	meanfemale	FC7
TRINITY_DN119556_c0_g16_i1	0	2	NA	0	NA	1.436299461	0.522356575	0.510169873	-0.970950389	0	NA	NA	NA	NA	NA	-0.007809241	8.095463522	1.28E-05	0.000135034	0.648823111	0	-0.623880547	meanmale	-13.28771238	meanfemale	FC7
TRINITY_DN124728_c6_g7_i1	0	2	NA	0	NA	5.253930044	2.393396991	9.28363555	3.214689888	0	NA	NA	NA	NA	NA	0.12749915	8.254258508	6.71E-06	7.45E-05	4.845855198	0	2.276781067	meanmale	-13.28771238	meanfemale	FC7
TRINITY_DN4687_c0_g1_i1	209.8371685	2	7.713126435	0.576681484	-0.794153394	50.39893703	5.655321401	0.261819852	-1.933353604	0	NA	NA	NA	NA	NA	5.223264464	8.286850128	1.52E-05	0.000157318	86.83264179	0.288340742	6.440167233	meanmale	-1.793653137	meanfemale	FC7
TRINITY_DN134306_c3_g1_i1	2.162159231	2	1.112472773	0	NA	0	NA	1.025205982	0.035913802	0	NA	NA	NA	NA	NA	0.103236373	8.36144499	2.25E-05	0.0002251	1.062455071	0	0.087537616	meanmale	-13.28771238	meanfemale	FC7
TRINITY_DN105833_c0_g2_i1	2.577776046	2	1.36612693	0	NA	5.848630211	2.548098775	2.75690734	1.463050779	0	NA	NA	NA	NA	NA	0.224419153	8.403004378	1.28E-10	2.90E-09	3.727771199	0	1.898352015	meanmale	-13.28771238	meanfemale	FC7
TRINITY_DN132950_c0_g4_i1	4.41880045	2	2.143654781	0	NA	1.093709363	0.129229414	1.718496618	0.781147012	0	NA	pop5-like	Chr01	143273044	143273044	0.192587727	8.424844749	2.19E-09	4.20E-08	2.410335477	0	1.269293812	meanmale	-13.28771238	meanfemale	FC7
TRINITY_DN52336_c0_g1_i1	3.097725191	2	1.631209164	0	NA	6.540247349	2.709345199	5.994930814	2.583743104	0	NA	NA	NA	NA	NA	0.28711798	8.469614652	3.08E-11	7.46E-10	5.210967785	0	2.381579021	meanmale	-13.28771238	meanfemale	FC7
TRINITY_DN133064_c1_g5_i1	5.589017409	2	2.482594669	0	NA	3.425843849	1.776459394	0	NA	0	NA	NA	NA	NA	NA	0.343714146	8.59396172	1.32E-05	0.000138523	3.004953753	0	1.587390797	meanmale	-13.28771238	meanfemale	FC7
TRINITY_DN127055_c1_g5_i1	1.30692494	2	0.386176286	0	NA	1.923397924	0.943657267	0.431735593	-1.211780059	0	NA	NA	NA	NA	NA	0.441340887	8.64976726	6.51E-10	1.33E-08	1.220686152	0	0.287810503	meanmale	-13.28771238	meanfemale	FC7
TRINITY_DN124908_c0_g1_i1	0.993935237	2	-0.008776243	0	NA	0	NA	4.507778174	2.172416523	0	NA	NA	NA	NA	NA	0.472154087	8.664428823	2.73E-05	0.000267753	1.83390447	0	0.874997155	meanmale	-13.28771238	meanfemale	FC7
TRINITY_DN93756_c0_g1_i1	2.616042627	2	1.387386049	0	NA	3.292321021	1.719105014	3.647175278	1.866779535	0	NA	ddx3x	Chr02	69939262	69939262	0.610536606	8.824715464	1.29E-13	4.03E-12	3.185179642	0	1.671420035	meanmale	-13.28771238	meanfemale	FC7
TRINITY_DN67991_c0_g1_i1	50.9210646	2	5.670190677	0	NA	39.11541224	5.289665265	67.08920205	6.068008679	0.194472817	-2.362359582	NA	NA	NA	NA	6.426149959	8.878152666	2.95E-44	4.66E-42	52.3752263	0.097236409	5.710815422	meanmale	-3.360876646	meanfemale	FC7
TRINITY_DN121465_c5_g2_i1	6.349867618	2	2.666726515	0	NA	6.411116398	2.680575602	7.683671669	2.941795873	0	NA	entpd4	Chr03	107142946	107142946	1.042314324	9.281980254	4.02E-16	1.57E-14	6.814885228	0	2.76871053	meanmale	-13.28771238	meanfemale	FC7
TRINITY_DN127464_c0_g7_i1	14.59515427	2	3.867417555	0	NA	6.854337025	2.77701713	11.4133107	3.512645435	0	NA	NA	NA	NA	NA	1.392039905	9.653653991	1.19E-16	4.93E-15	10.95426733	0	3.453434259	meanmale	-13.28771238	meanfemale	FC7
TRINITY_DN50226_c0_g1_i1	9.625214214	2	3.266818649	0	NA	0	NA	6.535921562	2.70839067	0	NA	NA	NA	NA	NA	1.387386987	9.672172839	3.09E-06	3.66E-05	5.387045259	0	2.429520966	meanmale	-13.28771238	meanfemale	FC7
TRINITY_DN129279_c4_g4_i1	12.51843973	2	3.645982854	0	NA	5.713180937	2.514294221	13.71811647	3.778010505	0	NA	NA	NA	NA	NA	1.478378166	9.739966754	1.51E-16	6.19E-15	10.64991238	0	3.412783202	meanmale	-13.28771238	meanfemale	FC7
TRINITY_DN127464_c0_g2_i1	12.82302464	2	3.680664694	0	NA	10.9519514	3.453116045	10.71907039	3.422107889	0	NA	NA	NA	NA	NA	1.556849235	9.818036278	2.33E-20	1.29E-18	11.49801548	0	3.52332552	meanmale	-13.28771238	meanfemale	FC7
TRINITY_DN120758_c3_g3_i1	4.820583493	2	2.269207784	0	NA	2.244351313	1.166298522	2.554369397	1.352967174	0	NA	LOC100497560	scaffold_8947	665	665	2.095732959	10.3751399	1.77E-21	1.05E-19	3.206434734	0	1.681015035	meanmale	-13.28771238	meanfemale	FC7
TRINITY_DN135864_c0_g11_i1	5.215301867	2	2.38275076	0	NA	6.684408183	2.740799834	5.700303681	2.51103878	0	NA	NA	NA	NA	NA	2.133114123	10.40619987	1.33E-25	9.88E-24	5.866671244	0	2.55256674	meanmale	-13.28771238	meanfemale	FC7
TRINITY_DN96776_c0_g2_i1	0	2	NA	0	NA	115.8938856	6.856660644	99.40062524	6.635183021	0	NA	aasdh-like	Chr01	31594777	31594777	6.201558251	14.5014552	5.36E-08	8.46E-07	71.76483695	0	6.165207236	meanmale	-13.28771238	meanfemale	FC7
