gid	PV.XYtestis.XXovary	FDR.XYtestis.XXovary	A10FO1	base	logA10FO1	A15MT1	logA15MT1	A17FO1	logA17FO1	A17MT1	logA17MT1	A2FO2	logA2FO2	A6FO1	logA6FO1	A6MT1	logA6MT1	A8FO2	logA8FO2	A8MT1	logA8MT1	A12MT1	logA12MT1	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	cutoff	co_sb	meanXY	group1	meanXX	group2
TRINITY_DN135606_c1_g3_i9	0.006580002	0.014248014	33.28177554	2	5.056660496	10.05281647	3.329527849	41.39853205	5.371507707	18.4533637	4.205811911	22.89085759	4.516699608	32.99164959	5.04402901	11.77258951	3.557359787	24.41470405	4.609678385	20.89139054	4.384836617	13.76739487	3.783183687	foxc2	Chr04	63959102	63959102	3.182799131	-1.040193808	1	female	3.905698535	meanmale	4.953991701	meanfemale
TRINITY_DN130525_c4_g3_i17	0.000160778	0.000498098	97.14076131	2	6.602004888	82.37332015	6.364105234	118.615109	6.89014398	60.57751238	5.92071043	113.5730092	6.827476207	99.23065533	6.632713976	42.09147439	5.395456141	130.2602805	7.025253428	28.50326832	4.83305545	61.17541576	5.934880096	NA	NA	NA	NA	7.625904675	-1.039919645	1	female	5.779897869	meanmale	6.804312564	meanfemale
TRINITY_DN127496_c2_g4_i1	0.000208275	0.000631884	22.07478995	2	4.464327805	11.99480254	3.584337503	25.40201645	4.66687112	13.94498785	3.801674772	24.50161473	4.614804925	24.1739287	4.595380051	8.974222963	3.165787028	21.19988737	4.405984695	9.852000397	3.300416686	12.54015016	3.648482718	NA	NA	NA	NA	4.825284737	-1.039479231	1	female	3.518702913	meanmale	4.552779587	meanfemale
TRINITY_DN135310_c4_g1_i3	0.000354382	0.001021446	156.1171294	2	7.28648503	95.66047595	6.579851064	108.9795411	6.767913511	49.41202591	5.626790303	111.4476917	6.800222926	79.53062347	6.313438576	46.58995668	5.541947084	170.4367079	7.41309228	47.70544551	5.576082052	69.98631424	6.129000927	NA	NA	NA	NA	7.076463502	-1.039424339	1	female	5.951190133	meanmale	6.969270683	meanfemale
TRINITY_DN119033_c0_g1_i2	0.000324721	0.000944765	272.7955595	2	8.09167635	189.0913579	7.562939619	238.1501895	7.895727886	71.74032105	6.164712297	186.6966536	7.544552258	172.9249722	7.434002414	73.9052306	6.207604569	256.4824619	8.002716368	110.7777528	6.791524368	107.5240925	6.748516145	Xetrov90016715m	Chr06	95328043	95328043	7.871876559	-1.038812475	1	female	6.789309982	meanmale	7.816408141	meanfemale
TRINITY_DN131715_c2_g1_i2	0.005378667	0.011889675	5.121515633	2	2.356570817	2.676339928	1.420261368	5.878102962	2.55535063	1.99842701	0.998864881	4.30901919	2.107359523	4.512519371	2.173933125	1.868623624	0.901976012	4.443417155	2.15166959	2.051952197	1.036997122	3.270543464	1.709530387	nkiras2	Chr10	2283277	2283277	3.012167948	-1.038382102	1	female	1.246880645	meanmale	2.278881278	meanfemale
TRINITY_DN132260_c0_g11_i3	0.003883544	0.008896502	9.038151235	2	3.176027698	11.78778106	3.559220265	24.11662256	4.591955972	8.412486692	3.072532317	20.38483666	4.349424492	16.50816317	4.045107698	4.743479969	2.245945855	13.80960816	3.787600479	7.32445357	2.872721133	8.756359937	3.130331259	NA	NA	NA	NA	4.298065927	-1.03829297	1	female	3.036505487	meanmale	4.067946389	meanfemale
TRINITY_DN129566_c4_g7_i1	5.97E-05	0.000201411	42.78993463	2	5.41919957	28.95877524	4.855928682	47.60078485	5.572913456	23.34677494	4.545151369	36.65606144	5.195979877	46.04742765	5.52504866	16.75549246	4.066562184	41.77359625	5.384519444	13.19365991	3.721772917	22.81209193	4.511726847	NA	NA	NA	NA	6.136685576	-1.038141094	1	female	4.39324175	meanmale	5.425380782	meanfemale
TRINITY_DN125463_c6_g3_i1	5.84E-06	2.36E-05	34.49475295	2	5.108305023	16.8610081	4.075618891	35.25875639	5.139909685	17.67890814	4.143957271	35.52144623	5.150618416	42.77100461	5.418561189	16.55267314	4.048992316	27.41358115	4.776818901	15.90856175	3.991731506	18.28765675	4.192798325	NA	NA	NA	NA	6.29569186	-1.037978294	1	female	4.092364892	meanmale	5.133070608	meanfemale
TRINITY_DN134932_c0_g1_i3	0.000135504	0.000426297	11.94874131	2	3.578786746	7.260404966	2.86005002	17.0460291	4.091363795	10.55521429	3.399883963	19.14658116	4.2590149	22.84571181	4.513851489	7.023178211	2.812124044	9.248459731	3.209213114	6.775754024	2.760381502	7.287022411	2.865329428	NA	NA	NA	NA	6.464507126	-1.037056595	1	female	2.959847069	meanmale	4.004250101	meanfemale
TRINITY_DN132849_c2_g5_i1	0.010411871	0.021400493	42.81588365	2	5.420074196	8.442120364	3.077605399	18.28364034	4.19248144	11.72496355	3.551511533	21.43678874	4.422016899	25.01130874	4.644508645	18.51881316	4.210919737	37.03031873	5.210635062	18.47751593	4.207698912	13.31889005	3.735401953	NA	NA	NA	NA	3.408900984	-1.037044644	1	female	3.8172713	meanmale	4.853780526	meanfemale
TRINITY_DN123654_c2_g1_i6	0.000114362	0.00036575	88.85976911	2	6.473458488	36.41418567	5.186428677	87.6272581	6.453307812	73.80285807	6.205604782	84.85557955	6.40693762	101.0860676	6.659440358	26.36876225	4.720757948	85.69615667	6.421158598	44.46014581	5.474440775	38.22959496	5.25661801	NA	NA	NA	NA	6.977413244	-1.036877843	1	female	5.454676319	meanmale	6.485830374	meanfemale
TRINITY_DN132960_c3_g1_i1	0.011769894	0.023859179	8.115174777	2	3.020622167	7.247733189	2.857529846	9.064473828	3.180223277	5.391699533	2.430740101	4.224780941	2.078876538	25.05281025	4.646900539	3.88076571	1.956341337	8.148734778	3.026576075	5.788196728	2.533113957	3.965767972	1.987600271	LOC100490493	Chr08	104648917	104648917	4.605326541	-1.036352511	1	female	2.393672267	meanmale	3.449072019	meanfemale
TRINITY_DN118379_c0_g1_i1	0.000953083	0.002504549	11.8238095	2	3.563623026	10.693622	3.418678681	19.414484	4.279061459	9.429652073	3.237204541	15.42870881	3.947545426	16.89040488	4.078132006	5.866828401	2.552580795	11.28771142	3.496681105	3.899472375	1.963278931	6.636928481	2.730515728	LOC100487426	scaffold_130	95291	95291	5.122806722	-1.035985005	1	female	2.8689634	meanmale	3.903917865	meanfemale
TRINITY_DN125305_c3_g2_i1	0.001108122	0.002874465	11.07610436	2	3.469378647	9.175541718	3.197793336	15.69045668	3.971815438	6.569826664	2.715855307	15.5767036	3.961318052	20.61748712	4.365796601	9.061468704	3.179744905	10.49273013	3.3913182	4.382227917	2.13166452	6.419365853	2.682430786	NA	NA	NA	NA	4.82975432	-1.035404683	1	female	2.83223912	meanmale	3.8768407	meanfemale
TRINITY_DN117642_c0_g1_i1	0.005398336	0.011926986	87.65249201	2	6.453723203	79.57513895	6.314245866	109.3819046	6.773230278	63.28021248	5.983682539	88.49175782	6.467471183	114.0194518	6.83313616	28.43683527	4.829689012	75.65639074	6.241390048	10.64224646	3.411730815	51.05907942	5.674095622	NA	NA	NA	NA	7.405903361	-1.035091476	1	female	5.542220976	meanmale	6.570470512	meanfemale
TRINITY_DN123791_c1_g1_i1	0.000696019	0.001882531	94.27083267	2	6.558739566	38.34576147	5.260995214	51.90793641	5.69788323	39.33082031	5.297588371	69.86020679	6.126399008	50.54580094	5.659519341	28.95020438	4.855501628	91.30689054	6.512651833	38.22474929	5.256435134	31.81959394	4.99184352	NA	NA	NA	NA	4.97610297	-1.034734892	1	female	5.14299848	meanmale	6.161453065	meanfemale
TRINITY_DN128397_c3_g2_i2	0.001789909	0.004429127	8.849794991	2	3.145644035	12.30583509	3.621270659	28.62719891	4.839314609	8.635533909	3.110285378	18.93859218	4.243257185	24.32568277	4.604408394	7.331577733	2.874123695	11.96626215	3.580900669	7.362805656	2.880255622	9.382792482	3.230017358	gjb3	Chr02	85066401	85066401	5.12432385	-1.034505346	1	female	3.170535449	meanmale	4.21269432	meanfemale
TRINITY_DN130561_c0_g1_i2	0.005313091	0.011754764	20.67381993	2	4.369733077	12.6818578	3.6646942	30.98478627	4.953488112	15.6924172	3.971995692	21.20171815	4.406109278	27.2300974	4.767130238	12.25369108	3.615144481	22.5516501	4.495161094	9.474628832	3.244069427	9.527524593	3.252101427	rnf25-like	Chr09	8246066	8246066	3.061433237	-1.034413259	1	female	3.576053325	meanmale	4.616387951	meanfemale
TRINITY_DN130763_c0_g2_i1	0.000188215	0.000576137	23.03629858	2	4.525837021	19.28015907	4.269045049	39.9917986	5.321632262	21.01114239	4.393082699	27.01001576	4.755422577	48.29112057	5.593686036	17.62223471	4.139324982	37.1937254	5.216987353	10.14351679	3.342486021	17.62775097	4.139776516	NA	NA	NA	NA	6.357409324	-1.034194536	1	female	4.099047786	meanmale	5.133591956	meanfemale
TRINITY_DN125428_c5_g1_i2	0.006327651	0.01374861	3.418852781	2	1.7735123	3.078744522	1.622342156	6.640855565	2.731369121	2.276364853	1.18673181	6.248202619	2.643441238	7.197612153	2.847518364	2.317411378	1.212514169	2.981922971	1.57624299	2.923190286	1.547543745	2.258900469	1.175620705	NA	NA	NA	NA	3.425767052	-1.034136052	1	female	1.362342124	meanmale	2.40533598	meanfemale
TRINITY_DN130828_c1_g4_i3	0.025181309	0.046461955	5.582178379	2	2.480828227	2.075516689	1.053470533	3.40536312	1.767808644	2.113351912	1.079533023	5.936886644	2.569706567	10.22576549	3.354136941	3.362935397	1.749721065	5.778540728	2.530705211	3.106462193	1.635272496	4.38887565	2.133851395	NA	NA	NA	NA	1.085741014	-1.034033146	1	female	1.589537416	meanmale	2.628971121	meanfemale
TRINITY_DN129343_c0_g2_i1	4.17E-05	0.000144777	17.04647308	2	4.091401371	9.609157693	3.264409975	19.99402083	4.321496724	7.741633333	2.952637979	20.4381977	4.353196076	23.13019384	4.531705451	10.51631265	3.394557034	13.6567468	3.771541952	8.204084736	3.036342393	9.781941448	3.290120829	NA	NA	NA	NA	5.766315194	-1.033519813	1	female	3.197035945	meanmale	4.236739535	meanfemale
TRINITY_DN127749_c2_g2_i1	5.22E-05	0.000178052	37.03997398	2	5.21101118	22.42970093	4.487338479	43.76937309	5.451849815	15.65497785	3.968549562	47.06616191	5.556618306	50.23349661	5.650577795	21.14099201	4.40197117	21.84435142	4.449188366	17.26280592	4.109595076	20.60210632	4.364719938	NA	NA	NA	NA	6.835685483	-1.033486881	1	female	4.279338803	meanmale	5.321595205	meanfemale
TRINITY_DN130763_c0_g1_i1	0.011886094	0.024059341	41.97718253	2	5.391533432	12.45174998	3.638276609	26.18697841	4.710777699	24.83043573	4.634037673	26.44293	4.724810138	47.42316124	5.567519931	31.59903629	4.981808655	72.79514098	6.18577025	11.63346065	3.54020842	25.18559893	4.654527135	NA	NA	NA	NA	4.18429435	-1.033383687	1	female	4.401914139	meanmale	5.425095988	meanfemale
TRINITY_DN118551_c2_g14_i2	0.008586612	0.018041722	13.4349137	2	3.747915149	7.86061144	2.974641537	15.07028841	3.913635122	3.870019956	1.952341006	13.63739207	3.769495874	12.54619446	3.649177924	4.105524507	2.037566547	7.851013141	2.97287884	8.616596732	3.107118165	6.11511843	2.612380439	NA	NA	NA	NA	3.15749043	-1.033317702	1	female	2.612039676	meanmale	3.644786181	meanfemale
TRINITY_DN136052_c0_g2_i1	0.000385608	0.001102295	14.43781535	2	3.851780553	10.47601063	3.389017524	20.15978575	4.333408401	8.891359318	3.152403996	12.71521397	3.668483835	21.51107791	4.427007914	8.385704133	3.067931929	15.55637345	3.959433869	5.608460523	2.487604817	7.765044646	2.95699422	NA	NA	NA	NA	4.981810771	-1.032974765	1	female	3.040088619	meanmale	4.076914192	meanfemale
TRINITY_DN120849_c0_g1_i1	0.024308994	0.04511071	3.526441654	2	1.81821317	5.065886638	2.340814793	19.87370578	4.312789007	4.583748527	2.196527897	16.35096115	4.031303538	17.65718302	4.142183293	6.400660269	2.678220736	5.18134074	2.373325463	6.233671372	2.640082101	7.956139113	2.992068502	NA	NA	NA	NA	3.676710196	-1.032959412	1	female	2.596487047	meanmale	3.645935227	meanfemale
TRINITY_DN124145_c0_g1_i10	6.20E-05	0.00020841	53.90054361	2	5.752227918	29.15945079	4.865891642	52.20174898	5.706026239	19.80608909	4.307872129	38.9144579	5.282234355	53.61597072	5.744590899	14.96937397	3.903941983	45.1630644	5.497071474	30.75699478	4.942842641	24.59280336	4.620164294	tnnc2	Chr10	16545216	16545216	6.383112609	-1.032837674	1	female	4.576343295	meanmale	5.607604241	meanfemale
TRINITY_DN123922_c3_g5_i1	0.027263146	0.049790057	4.791115578	2	2.260361617	3.728987592	1.898783997	11.79368017	3.559942071	3.229951082	1.691512315	13.91515316	3.798584883	11.42504227	3.514127598	6.816654815	2.769063929	4.420741541	2.144288389	4.189213882	2.066679543	4.374624925	2.129159327	NA	NA	NA	NA	1.964377833	-1.032551343	1	female	2.159624814	meanmale	3.212452073	meanfemale
TRINITY_DN132869_c0_g1_i1	2.68E-05	9.66E-05	29.48076467	2	4.88170204	19.05639552	4.252203357	36.0385355	5.17146848	17.19949868	4.10429461	35.10602824	5.133646879	48.56935537	5.601974433	16.66801177	4.059010119	24.75384763	4.629580884	12.53576943	3.647978645	19.29498706	4.270154171	NA	NA	NA	NA	6.553627428	-1.032228361	1	female	4.083301246	meanmale	5.120592741	meanfemale
TRINITY_DN134088_c2_g3_i2	0.00095514	0.002509369	9.923194284	2	3.3108046	5.757789904	2.525515147	9.869345356	3.302954392	5.469728987	2.451469352	9.800012924	3.292783652	10.30906287	3.365841288	6.139782294	2.618187501	12.45094948	3.638183858	3.717475896	1.894323388	4.593709724	2.199659696	NA	NA	NA	NA	4.333564444	-1.032050797	1	female	2.36058828	meanmale	3.388274	meanfemale
TRINITY_DN130873_c6_g6_i1	0.000128521	0.000406083	16.3268431	2	4.029173958	10.82458215	3.43623943	23.43034855	4.550306511	10.6818256	3.41708633	16.34884331	4.031116663	25.80644862	4.689659712	8.146723182	3.026219888	11.72745612	3.551818198	7.774730916	2.958792744	8.05779003	3.010384212	NA	NA	NA	NA	5.816472219	-1.031776413	1	female	3.185427388	meanmale	4.227131709	meanfemale
TRINITY_DN123164_c1_g1_i2	0.011146215	0.022729694	5.462222517	2	2.449488087	3.358782083	1.747938197	15.31173526	3.936565886	6.215497053	2.635869768	12.49499385	3.643278286	15.59130624	3.962669897	4.004290853	2.001546769	6.961041929	2.799303265	9.652509861	3.270904123	3.802971938	1.927127293	NA	NA	NA	NA	4.21875159	-1.031461309	1	female	2.434804438	meanmale	3.48082864	meanfemale
TRINITY_DN132671_c4_g1_i3	0.000599006	0.001643586	18.25036789	2	4.189853641	9.760625023	3.286973534	25.2378346	4.657516228	11.56935064	3.532235987	27.09440879	4.759923262	29.18236032	4.867024671	5.943270917	2.571257146	15.47259539	3.951643311	13.32603381	3.736175554	15.810875	3.982845306	NA	NA	NA	NA	5.648175736	-1.03125814	1	female	3.495967699	meanmale	4.526545461	meanfemale
TRINITY_DN119473_c0_g1_i1	0.0123641	0.024920406	1.917144644	2	0.938959189	0.875387991	-0.192005502	2.598974898	1.3779427	1.663845315	0.734521315	2.108625689	1.076303019	3.277809998	1.712732229	1.400196545	0.485629352	2.751686061	1.460315883	1.156066362	0.209224216	1.046268493	0.065253123	NA	NA	NA	NA	1.998603051	-1.0306058	1	female	0.296842593	meanmale	1.339678014	meanfemale
TRINITY_DN132603_c6_g1_i1	0.024690996	0.04569556	7.784794021	2	2.960658867	2.330162491	1.220430563	4.100586305	2.035830202	2.982747088	1.576641654	9.984006916	3.319618934	8.418936463	3.073637994	5.578018757	2.479752786	4.055940511	2.020036492	3.116366424	1.639864876	2.580991914	1.367925622	NA	NA	NA	NA	1.966055614	-1.02978281	1	female	1.73020837	meanmale	2.78009018	meanfemale
TRINITY_DN136137_c2_g4_i2	0.019275208	0.036839096	9.909045484	2	3.308746093	2.446982907	1.291004024	12.91150881	3.690585695	2.50704142	1.325985832	7.947551629	2.990510483	7.278414205	2.863624155	9.15430792	3.19445082	8.657771932	3.113995797	5.290750963	2.403472511	3.107764744	1.635877297	rnmt	Chr06	87920054	87920054	3.339373578	-1.02957596	1	female	2.170396074	meanmale	3.223570583	meanfemale
TRINITY_DN115333_c0_g1_i1	0.000828125	0.002205206	28.17024177	2	4.816100041	12.14782378	3.60262598	21.80676144	4.446703624	8.548737786	3.095711423	10.80642536	3.43381747	21.70311713	4.439830361	6.856303447	2.777430962	22.4481198	4.488522708	13.48571358	3.753359957	10.45881972	3.386648147	NA	NA	NA	NA	5.460921259	-1.029279237	1	female	3.364513555	meanmale	4.391426325	meanfemale
TRINITY_DN129797_c1_g3_i1	0.000549939	0.001522845	16.34764714	2	4.031011103	19.17455356	4.261121083	27.78732313	4.796354955	8.73871442	3.127421056	27.64777948	4.789091711	31.34239092	4.970043333	12.97809068	3.698006246	31.8764556	4.994419317	10.05334351	3.329603483	15.5802736	3.961648663	NA	NA	NA	NA	5.646829046	-1.029239221	1	female	3.733906923	meanmale	4.754909904	meanfemale
TRINITY_DN122587_c0_g2_i1	4.60E-06	1.89E-05	62.81825354	2	5.973111929	33.41033089	5.062222366	62.52846697	5.966441242	30.00964116	4.907354163	55.08887542	5.783689107	76.69764963	6.261110462	33.37829014	5.060838147	50.47061596	5.657371789	22.74384503	4.507404269	30.83938799	4.94670223	NA	NA	NA	NA	7.192815473	-1.028419156	1	female	4.910559943	meanmale	5.943004054	meanfemale
TRINITY_DN133418_c1_g2_i2	0.006829982	0.014715699	29.071985	2	4.861557675	10.75469854	3.426895181	10.41587066	3.380711534	10.02799571	3.325961379	13.50082741	3.754975922	17.27854411	4.110909756	13.42253866	3.746585655	23.35300926	4.545536562	5.762913745	2.526798427	6.07318619	2.6024536	NA	NA	NA	NA	4.405017803	-1.028082309	1	female	3.202945266	meanmale	4.226828114	meanfemale
TRINITY_DN131756_c1_g1_i2	0.026565165	0.04863346	3.477422597	2	1.798018403	7.145221387	2.836978712	22.96294039	4.521235485	6.273075182	2.649172853	10.94832245	3.452637926	17.33574582	4.115678001	3.206026684	1.680786433	4.620387933	2.208013987	5.326219652	2.413111926	6.832006001	2.772309242	NA	NA	NA	NA	4.050656069	-1.02807368	1	female	2.525219421	meanmale	3.569134243	meanfemale
TRINITY_DN133660_c1_g2_i3	0.014057355	0.027899528	4.186633784	2	2.065790727	4.237513239	2.083217876	11.24085141	3.490679408	2.506670184	1.325772186	11.00725401	3.460382698	13.33515566	3.73716276	4.418044402	2.143407918	2.881503508	1.526821776	6.697674613	2.743660289	2.708593547	1.437543918	NA	NA	NA	NA	4.815042018	-1.027758901	1	female	2.040471375	meanmale	3.092609955	meanfemale
TRINITY_DN114830_c0_g1_i1	0.00340882	0.007914271	10.29632802	2	3.364058016	14.73994216	3.881658958	24.60280261	4.620750763	7.312080206	2.870281895	16.97020857	4.084932391	27.71273342	4.792477112	5.239280891	2.389368811	13.4832617	3.753097632	6.774067188	2.760022296	11.52525106	3.526726273	NA	NA	NA	NA	5.050214648	-1.027459803	1	female	3.188752899	meanmale	4.218251633	meanfemale
TRINITY_DN97507_c0_g1_i2	0.024890309	0.046015355	2.483823717	2	1.312562786	2.716682335	1.441845879	4.050161057	2.017979279	2.649535667	1.405739549	5.876170168	2.554876176	4.166555188	2.058855089	2.432396583	1.282378468	11.06412538	3.467817505	3.060562417	1.613796791	2.97173818	1.571307015	NA	NA	NA	NA	2.660381943	-1.027258096	1	female	1.467948776	meanmale	2.466827322	meanfemale
TRINITY_DN129219_c4_g1_i1	0.002198731	0.005325107	25.18393837	2	4.65443201	5.575391832	2.4790732	18.76733453	4.230151858	15.04806483	3.911506064	22.24917892	4.475680191	21.27713462	4.411231972	12.28868821	3.619259014	18.87656638	4.238524459	7.649387754	2.935344281	11.62950547	3.539717844	zc3h12b	Chr08	24983382	24983382	4.491670264	-1.02697798	1	female	3.383815919	meanmale	4.410811245	meanfemale
TRINITY_DN122191_c0_g1_i2	2.32E-05	8.45E-05	118.0794909	2	6.883614596	72.68279392	6.183541973	114.8119289	6.843128735	49.47656101	5.628673321	101.5752903	6.666405678	90.73208096	6.503540843	50.16697062	5.648665917	121.1378531	6.920505938	38.46089223	5.265320326	59.27039998	5.889239888	NA	NA	NA	NA	6.968608123	-1.026878032	1	female	5.75519801	meanmale	6.771719607	meanfemale
TRINITY_DN67806_c0_g1_i1	0.011965175	0.02419417	22.49221897	2	4.491354092	6.183804871	2.628494796	12.40061292	3.632339525	6.576377161	2.717293041	15.51613154	3.955697007	12.45749395	3.638941968	7.707343579	2.946233705	9.626493478	3.267010381	7.440622999	2.895423422	7.580427946	2.922279297	NA	NA	NA	NA	2.27723541	-1.026617001	1	female	2.827375035	meanmale	3.857850666	meanfemale
TRINITY_DN132963_c1_g4_i2	0.000133267	0.000419669	32.8163672	2	5.036343635	14.32479677	3.840442766	47.40189578	5.566872854	19.14441738	4.25885185	41.19955043	5.36455669	44.33861532	5.470491811	19.74372862	4.303322565	23.84171177	4.575415916	20.98630775	4.391376462	18.27030943	4.191429163	NA	NA	NA	NA	5.660065442	-1.025571631	1	female	4.208986324	meanmale	5.244876714	meanfemale
TRINITY_DN120361_c0_g2_i1	0.000748834	0.002010436	11.51860206	2	3.525893732	9.021083467	3.173300717	19.62817134	4.294853865	10.64961039	3.412728746	18.04288962	4.173358504	21.73658735	4.44205355	5.951748767	2.573313629	12.33263425	3.624409087	5.844906503	2.547179947	9.444513399	3.239476468	NA	NA	NA	NA	4.998865206	-1.025519722	1	female	3.03253685	meanmale	4.057612895	meanfemale
TRINITY_DN131945_c1_g5_i4	0.000494467	0.001382087	7.243182969	2	2.856623819	4.683225163	2.227502402	10.22267523	3.353700888	5.99299775	2.583277832	10.82789778	3.436681268	8.484828559	3.08488551	3.280172602	1.713771731	6.789126798	2.76322603	3.418085311	1.773188405	4.101339805	2.036095279	NA	NA	NA	NA	4.975438821	-1.025430097	1	female	2.102746849	meanmale	3.123275886	meanfemale
