gid	gname	chr	start	end	logFC.XY46.XX46	abslogFC.XY46.XX46	bias	tau	tissue	dNdS	dN	dS
TRINITY_DN133130_c1_g2_i2	rnmt	Chr06	87920054	87920054	0.371396996	0.371396996	unbias	0.339038915	Brain_mmean	0.0535	0.0497	0.9303
TRINITY_DN133130_c1_g3_i4	bin3	Chr03	119680504	119680504	0.083119308	0.083119308	unbias	0.460093811	Brain_mmean	0.0244	0.0283	1.1591
TRINITY_DN133130_c2_g1_i2	NA	NA	NA	NA	0.32988684	0.32988684	unbias	0.278644603	Ovary_mean	0.1424	0.2378	1.6698
TRINITY_DN133131_c1_g1_i1	NA	NA	NA	NA	-1.107667892	1.107667892	female	0.261088604	Testis_mean	0.0143	0.0199	1.3908
TRINITY_DN133132_c2_g1_i1	etv1	Chr06	45673995	45673995	0.206778025	0.206778025	unbias	0.595719498	Brain_fmean	0.2159	0.2515	1.1651
TRINITY_DN133133_c0_g2_i1	NA	NA	NA	NA	-1.189793101	1.189793101	female	0.483342975	Ovary_mean	0.0894	0.123	1.3763
TRINITY_DN133140_c4_g1_i1	NA	NA	NA	NA	-0.465363507	0.465363507	unbias	0.268589487	G23_fmean	0.0299	0.0408	1.3645
TRINITY_DN133142_c0_g1_i3	NA	NA	NA	NA	-0.360119911	0.360119911	unbias	0.556583285	Brain_fmean	0.2221	0.255	1.148
TRINITY_DN133143_c0_g1_i1	nek9	Chr08	61144882	61144882	1.125915683	1.125915683	male	0.470550124	G27_mmean	0.1158	0.1618	1.3972
TRINITY_DN133149_c0_g1_i2	NA	NA	NA	NA	-0.063655305	0.063655305	unbias	0.611208708	Brain_fmean	0.0492	0.0751	1.528
TRINITY_DN133151_c4_g1_i1	NA	NA	NA	NA	-0.04478146	0.04478146	unbias	0.472931209	Ovary_mean	0.0935	0.1094	1.1704
TRINITY_DN133153_c0_g1_i1	NA	NA	NA	NA	0.584687438	0.584687438	unbias	0.435494241	G43_M_mean	0.0323	0.0516	1.5996
TRINITY_DN133156_c1_g3_i1	NA	NA	NA	NA	0.506582566	0.506582566	unbias	0.642218315	Brain_fmean	0.0265	0.0381	1.438
TRINITY_DN133157_c0_g1_i1	NA	NA	NA	NA	0.04463454	0.04463454	unbias	0.248755131	Testis_mean	0.0987	0.1366	1.3848
TRINITY_DN133159_c0_g1_i1	NA	NA	NA	NA	-1.454081413	1.454081413	female	0.294224338	Brain_mmean	0.0406	0.0625	1.5409
TRINITY_DN133160_c0_g1_i3	has1	Chr07	112598056	112598056	0.862711229	0.862711229	unbias	0.503255327	G46_M_mean	0.0804	0.1032	1.2839
TRINITY_DN133162_c0_g1_i3	NA	NA	NA	NA	0.315171462	0.315171462	unbias	0.668462781	Brain_fmean	0.1065	0.1698	1.5945
TRINITY_DN133164_c3_g2_i1	NA	NA	NA	NA	-1.305511255	1.305511255	female	0.568096172	Ovary_mean	0.0282	0.0336	1.1912
TRINITY_DN133166_c0_g1_i1	NA	NA	NA	NA	-0.294103669	0.294103669	unbias	0.541257288	Brain_mmean	0.081	0.1306	1.6124
TRINITY_DN133173_c0_g1_i1	NA	NA	NA	NA	-2.162331735	2.162331735	female	0.46404609	Ovary_mean	0.1917	0.3123	1.629
TRINITY_DN133180_c12_g1_i3	acbd6	Chr04	90825827	90825827	-0.806051155	0.806051155	unbias	0.346618635	Testis_mean	0.1012	0.1772	1.7507
TRINITY_DN133183_c0_g1_i1	NA	NA	NA	NA	-0.45966624	0.45966624	unbias	0.540964815	Ovary_mean	0.1118	0.1897	1.6966
TRINITY_DN133186_c3_g2_i1	NA	NA	NA	NA	0.838757524	0.838757524	unbias	0.718496081	G46_M_mean	0.1836	0.3496	1.9035
TRINITY_DN133190_c0_g1_i1	fgf14	Chr02	116548795	116548795	-0.480900153	0.480900153	unbias	0.54752594	Brain_fmean	0.1209	0.2069	1.7116
TRINITY_DN133194_c0_g3_i3	NA	NA	NA	NA	0.190737366	0.190737366	unbias	0.506858635	Brain_mmean	0.0184	0.0135	0.7324
TRINITY_DN133194_c0_g4_i4	NA	NA	NA	NA	-0.227054862	0.227054862	unbias	0.413435399	G23_fmean	0.0719	0.1076	1.4975
TRINITY_DN133198_c1_g1_i5	LOC548374-like	Chr08	57647437	57647437	0.251485733	0.251485733	unbias	0.255950848	G43_M_mean	0.1198	0.142	1.1851
TRINITY_DN133203_c1_g5_i7	NA	NA	NA	NA	0.457734311	0.457734311	unbias	0.686430784	Brain_mmean	0.0312	0.0398	1.2773
TRINITY_DN133209_c1_g2_i1	NA	NA	NA	NA	-1.515797812	1.515797812	female	0.633984426	Ovary_mean	0.0996	0.1119	1.1228
TRINITY_DN133210_c0_g1_i4	NA	NA	NA	NA	1.60669752	1.60669752	male	0.60072912	Liver_mmean	0.0854	0.1037	1.2139
TRINITY_DN133213_c0_g2_i33	NA	NA	NA	NA	0.536938835	0.536938835	unbias	0.543212093	Brain_mmean	0.0348	0.042	1.2039
TRINITY_DN133214_c0_g2_i1	NA	NA	NA	NA	-0.188062866	0.188062866	unbias	0.582465973	Brain_fmean	0.1031	0.1992	1.9318
TRINITY_DN133221_c2_g4_i6	dll1	Chr05	39890842	39890842	-0.531767718	0.531767718	unbias	0.386074098	Brain_mmean	0.0263	0.043	1.6326
TRINITY_DN133228_c1_g2_i1	NA	NA	NA	NA	-0.392928427	0.392928427	unbias	0.180352974	Brain_mmean	0.1249	0.1829	1.4641
TRINITY_DN133228_c5_g1_i1	LOC100487982-like	Chr09	16630152	16630152	0.876310297	0.876310297	unbias	0.848272751	Brain_fmean	0.0306	0.0423	1.3833
TRINITY_DN133231_c1_g4_i1	NA	NA	NA	NA	0.628925354	0.628925354	unbias	0.597079161	Ovary_mean	0.1198	0.1506	1.2569
TRINITY_DN133234_c0_g1_i4	NA	NA	NA	NA	0.238982351	0.238982351	unbias	0.717218801	G46_M_mean	0.1759	0.3265	1.8566
TRINITY_DN133238_c0_g2_i1	NA	NA	NA	NA	-2.028176919	2.028176919	female	0.832733454	Brain_fmean	0.0419	0.0784	1.8688
TRINITY_DN133241_c3_g1_i1	pdlim5	Chr01	67033425	67033425	-1.859401003	1.859401003	female	0.611411812	Brain_mmean	0.0685	0.0654	0.9544
TRINITY_DN133247_c2_g3_i5	cnot6l	Chr01	91263426	91263426	1.194708911	1.194708911	male	0.375879974	G46_M_mean	0.1033	0.1482	1.4347
TRINITY_DN133247_c2_g5_i5	NA	NA	NA	NA	-2.430367985	2.430367985	female	0.669706477	Brain_fmean	0.0646	0.0938	1.4509
TRINITY_DN133251_c3_g5_i1	rasip1-like	Chr07	97741645	97741645	0.613615101	0.613615101	unbias	0.445022357	G43_M_mean	0.2212	0.2659	1.202
TRINITY_DN133254_c2_g1_i2	NA	NA	NA	NA	-0.212233117	0.212233117	unbias	0.379342678	Brain_mmean	0.0386	0.057	1.4776
TRINITY_DN133255_c3_g4_i7	NA	NA	NA	NA	0.129983281	0.129983281	unbias	0.475787781	Brain_mmean	0.0597	0.0906	1.5182
TRINITY_DN133256_c3_g11_i2	fam185a	Chr03	68478556	68478556	-2.819951475	2.819951475	female	0.689538971	Ovary_mean	0.0995	0.113	1.1358
TRINITY_DN133256_c3_g3_i1	NA	NA	NA	NA	-0.040282488	0.040282488	unbias	0.452389396	Ovary_mean	0.0186	0.0231	1.2434
TRINITY_DN133257_c2_g1_i1	cox5a	Chr03	84284552	84284552	0.728029789	0.728029789	unbias	0.426804188	G43_F_mean	0.1119	0.1503	1.3427
TRINITY_DN133258_c5_g2_i3	NA	NA	NA	NA	0.560353235	0.560353235	unbias	0.550436313	G27_mmean	0.0768	0.1374	1.7894
TRINITY_DN133262_c7_g3_i1	NA	NA	NA	NA	0.045276688	0.045276688	unbias	0.31243282	Ovary_mean	0.0223	0.0409	1.8388
TRINITY_DN133269_c2_g1_i1	NA	NA	NA	NA	-0.024770675	0.024770675	unbias	0.641950779	Brain_fmean	0.0489	0.0499	1.0209
TRINITY_DN133276_c0_g2_i3	NA	NA	NA	NA	0.556027654	0.556027654	unbias	0.379309207	Brain_mmean	0.0675	0.1012	1.4993
TRINITY_DN133281_c3_g3_i6	NA	NA	NA	NA	0.47288913	0.47288913	unbias	0.553159407	Liver_fmean	0.1016	0.1459	1.4367
TRINITY_DN133282_c1_g1_i2	NA	NA	NA	NA	-2.940744134	2.940744134	female	0.552891757	Ovary_mean	0.0424	0.052	1.2267
TRINITY_DN133283_c1_g1_i1	NA	NA	NA	NA	0.01907994	0.01907994	unbias	0.266040432	Brain_mmean	0.0771	0.0768	0.9969
TRINITY_DN133285_c0_g1_i1	mmadhc	Chr09	71696330	71696330	0.590239399	0.590239399	unbias	0.352692842	G23_mmean	0.0585	0.0774	1.3248
TRINITY_DN133294_c1_g1_i6	NA	NA	NA	NA	-0.189478694	0.189478694	unbias	0.25487964	Brain_fmean	0.0208	0.0221	1.0626
TRINITY_DN133296_c0_g1_i1	NA	NA	NA	NA	-0.296033173	0.296033173	unbias	0.337181718	Brain_mmean	0.0432	0.0556	1.2859
TRINITY_DN133299_c0_g1_i4	NA	NA	NA	NA	-1.279010656	1.279010656	female	0.45087626	Ovary_mean	0.1031	0.1676	1.6255
TRINITY_DN133301_c2_g3_i5	NA	NA	NA	NA	-2.59767879	2.59767879	female	0.538719235	Ovary_mean	0.1214	0.1634	1.3455
TRINITY_DN133308_c0_g1_i2	NA	NA	NA	NA	-2.273393335	2.273393335	female	0.556563672	Ovary_mean	0.0514	0.0744	1.4471
TRINITY_DN133312_c3_g1_i2	NA	NA	NA	NA	0.384132641	0.384132641	unbias	0.451787538	Brain_fmean	0.024	0.0244	1.0179
TRINITY_DN133314_c3_g1_i1	NA	NA	NA	NA	0.153494708	0.153494708	unbias	0.521645456	Brain_mmean	0.1771	0.2621	1.4799
TRINITY_DN133314_c5_g2_i2	zcchc6	Chr01	122728621	122728621	0.545960571	0.545960571	unbias	0.506351785	Brain_mmean	0.0314	0.0392	1.2516
TRINITY_DN133319_c0_g1_i4	NA	NA	NA	NA	0.190581229	0.190581229	unbias	0.633338031	Brain_mmean	0.0255	0.029	1.1364
TRINITY_DN133319_c2_g2_i1	NA	NA	NA	NA	-4.482114694	4.482114694	female	0.590520337	Ovary_mean	0.1059	0.1488	1.4052
TRINITY_DN133320_c2_g1_i1	NA	NA	NA	NA	-0.011936105	0.011936105	unbias	0.291790773	Testis_mean	0.0771	0.0926	1.2017
TRINITY_DN133322_c0_g2_i1	slc16a5-like	Chr10	35772183	35772183	0.225048622	0.225048622	unbias	0.756014567	Brain_fmean	0.0366	0.0711	1.9464
TRINITY_DN133322_c1_g2_i1	NA	NA	NA	NA	1.412505233	1.412505233	male	0.689595879	G46_M_mean	0.0806	0.1018	1.2634
TRINITY_DN133325_c1_g1_i1	NA	NA	NA	NA	0.104243651	0.104243651	unbias	0.553638802	Brain_mmean	0.0504	0.0751	1.4922
TRINITY_DN133333_c1_g6_i3	ipo5	Chr02	118134307	118134307	0.582618327	0.582618327	unbias	0.231146121	G23_mmean	0.1063	0.1718	1.6161
TRINITY_DN133334_c6_g9_i1	NA	NA	NA	NA	0.367764587	0.367764587	unbias	0.408763705	Brain_fmean	0.1719	0.3134	1.8237
TRINITY_DN133337_c5_g1_i2	NA	NA	NA	NA	0.753240336	0.753240336	unbias	0.513728582	G46_M_mean	0.1069	0.1753	1.6391
TRINITY_DN133338_c1_g1_i1	NA	NA	NA	NA	-1.391739268	1.391739268	female	0.347126565	Ovary_mean	0.0221	0.0348	1.5764
TRINITY_DN133347_c3_g1_i1	NA	NA	NA	NA	0.135759293	0.135759293	unbias	0.501984141	Ovary_mean	0.03	0.0372	1.2412
TRINITY_DN133350_c2_g2_i3	NA	NA	NA	NA	-0.698593926	0.698593926	unbias	0.309515932	Ovary_mean	0.0413	0.0777	1.8822
TRINITY_DN133351_c7_g2_i4	NA	NA	NA	NA	-1.253742437	1.253742437	female	0.43858733	Ovary_mean	0.2102	0.2483	1.1814
TRINITY_DN133352_c2_g1_i3	pank4	Chr07	81022269	81022269	-0.466692534	0.466692534	unbias	0.307918176	Ovary_mean	0.0839	0.1083	1.2912
TRINITY_DN133352_c5_g1_i11	NA	NA	NA	NA	0.436226583	0.436226583	unbias	0.180821107	G43_M_mean	0.02	0.0345	1.7284
TRINITY_DN133355_c0_g1_i1	NA	NA	NA	NA	0.403199773	0.403199773	unbias	0.33699222	G43_M_mean	0.1219	0.1871	1.5348
TRINITY_DN133356_c6_g2_i2	NA	NA	NA	NA	-1.241661392	1.241661392	female	0.665845509	Brain_fmean	0.0818	0.0965	1.1793
TRINITY_DN133361_c0_g8_i2	siglec15	Chr01	193182992	193182992	-0.112505074	0.112505074	unbias	0.457978065	Ovary_mean	0.1107	0.1627	1.4707
TRINITY_DN133362_c6_g3_i1	NA	NA	NA	NA	-0.033921594	0.033921594	unbias	0.469594592	Ovary_mean	0.0835	0.1227	1.4696
TRINITY_DN133364_c2_g4_i1	NA	NA	NA	NA	-1.943914002	1.943914002	female	0.714022593	Ovary_mean	0.0658	0.0879	1.337
TRINITY_DN133368_c1_g2_i1	NA	NA	NA	NA	-1.704419197	1.704419197	female	0.518600824	Ovary_mean	0.0268	0.0429	1.5999
TRINITY_DN133368_c1_g3_i2	mdm4	scaffold_61	113566	113566	-0.333918715	0.333918715	unbias	0.301653181	Brain_fmean	0.1104	0.1755	1.5905
TRINITY_DN133373_c1_g1_i2	NA	NA	NA	NA	0.340030144	0.340030144	unbias	0.726352721	Brain_mmean	0.1171	0.1611	1.3755
TRINITY_DN133380_c1_g8_i4	NA	NA	NA	NA	-1.208832992	1.208832992	female	0.379695713	Brain_mmean	0.0574	0.0872	1.519
TRINITY_DN133382_c5_g1_i1	LOC101732597	Chr09	62747122	62747122	0.429833496	0.429833496	unbias	0.712575351	Brain_mmean	0.0926	0.1237	1.3351
TRINITY_DN133392_c2_g1_i5	NA	NA	NA	NA	-1.228687813	1.228687813	female	0.482888855	Ovary_mean	0.0312	0.0445	1.4264
TRINITY_DN133392_c2_g3_i1	NA	NA	NA	NA	0.549817339	0.549817339	unbias	0.557122902	Ovary_mean	0.0536	0.0981	1.8322
TRINITY_DN133397_c2_g1_i1	larp6	Chr03	88251258	88251258	-0.093589232	0.093589232	unbias	0.628108978	Brain_fmean	0.0034	0.0048	1.4223
TRINITY_DN133402_c0_g1_i2	NA	NA	NA	NA	-0.32568738	0.32568738	unbias	0.320080519	Ovary_mean	0.0893	0.1371	1.5346
TRINITY_DN133405_c0_g1_i1	NA	NA	NA	NA	0.04720746	0.04720746	unbias	0.754547192	Brain_fmean	0.1137	0.0965	0.8482
TRINITY_DN133407_c1_g3_i7	sp5	Chr09	62974197	62974197	-0.792764879	0.792764879	unbias	0.821718896	Brain_fmean	0.0969	0.1245	1.2846
TRINITY_DN133410_c3_g2_i1	mtx3-like	Chr01	163732821	163732821	-0.700341173	0.700341173	unbias	0.544503588	Ovary_mean	0.1888	0.2348	1.2437
TRINITY_DN133416_c2_g2_i2	NA	NA	NA	NA	0.3985357	0.3985357	unbias	0.561932997	Brain_fmean	0.0915	0.1804	1.972
TRINITY_DN133416_c3_g1_i1	NA	NA	NA	NA	0.177398515	0.177398515	unbias	0.362591195	Brain_fmean	0.1272	0.208	1.6348
TRINITY_DN133418_c0_g1_i1	NA	NA	NA	NA	-2.990199779	2.990199779	female	0.556188066	Ovary_mean	0.0895	0.137	1.5305
TRINITY_DN133420_c3_g1_i1	NA	NA	NA	NA	-0.056039339	0.056039339	unbias	0.251366647	Ovary_mean	0.0764	0.1437	1.8812
TRINITY_DN133421_c0_g2_i2	NA	NA	NA	NA	-1.256575396	1.256575396	female	0.640431228	Ovary_mean	0.0847	0.1578	1.8634
TRINITY_DN133425_c9_g1_i1	ttc24	Chr08	111785239	111785239	0.604985614	0.604985614	unbias	0.503315565	Brain_fmean	0.0342	0.0387	1.1315
TRINITY_DN133437_c0_g1_i4	nck2	Chr02	106546703	106546703	-1.288115483	1.288115483	female	0.276670992	G23_fmean	0.0314	0.057	1.8167
TRINITY_DN133444_c0_g2_i2	NA	NA	NA	NA	-0.028372881	0.028372881	unbias	0.62874578	G43_M_mean	0.0221	0.0418	1.8893
TRINITY_DN133445_c0_g1_i1	hoxc6	Chr02	142890157	142890157	-2.147958636	2.147958636	female	0.591025881	Brain_fmean	0.0882	0.1187	1.3453
TRINITY_DN133445_c0_g3_i2	Xetrov90009822m	Chr03	129480934	129480934	-1.012958636	1.012958636	unbias	0.741472429	Ovary_mean	0.1057	0.1492	1.4116
TRINITY_DN133449_c1_g3_i1	NA	NA	NA	NA	-1.228132389	1.228132389	female	0.581280245	Ovary_mean	0.1347	0.221	1.6409
TRINITY_DN133450_c2_g1_i8	NA	NA	NA	NA	-4.098710771	4.098710771	female	0.712043692	Ovary_mean	0.0554	0.0358	0.6458
TRINITY_DN133452_c0_g1_i1	NA	NA	NA	NA	0.200590216	0.200590216	unbias	0.538359242	Ovary_mean	0.0607	0.0882	1.4543
TRINITY_DN133456_c2_g1_i4	fam8a1	Chr06	48700110	48700110	-0.758163315	0.758163315	unbias	0.428569619	Brain_mmean	0.1364	0.1891	1.3871
TRINITY_DN133457_c1_g5_i1	ccdc146	Chr03	68541057	68541057	0.402027204	0.402027204	unbias	0.140036225	Liver_fmean	0.1516	0.1325	0.874
TRINITY_DN133458_c2_g1_i1	gle1-like	Chr08	4208561	4208561	0.430278544	0.430278544	unbias	0.508709639	G46_M_mean	0.0418	0.0707	1.6894
TRINITY_DN133462_c3_g1_i1	NA	NA	NA	NA	0.067172991	0.067172991	unbias	0.431069945	G23_fmean	0.074	0.0896	1.2104
TRINITY_DN133462_c5_g1_i4	adam33	Chr01	9999783	9999783	0.232179084	0.232179084	unbias	0.240892513	Brain_mmean	0.0398	0.0521	1.3089
TRINITY_DN133466_c6_g1_i2	NA	NA	NA	NA	0.387432134	0.387432134	unbias	0.451689993	Brain_fmean	0.1494	0.1727	1.1559
TRINITY_DN133467_c3_g3_i2	NA	NA	NA	NA	0.243090595	0.243090595	unbias	0.415283194	G43_F_mean	0.2212	0.2389	1.0798
TRINITY_DN133473_c0_g7_i11	NA	NA	NA	NA	-2.584688845	2.584688845	female	0.693514321	Ovary_mean	0.136	0.225	1.6541
TRINITY_DN133481_c0_g2_i6	NA	NA	NA	NA	-0.119983343	0.119983343	unbias	0.478581298	Brain_mmean	0.1569	0.1334	0.8506
TRINITY_DN133482_c10_g3_i1	NA	NA	NA	NA	0.133740019	0.133740019	unbias	0.381259923	Liver_fmean	0.0734	0.1018	1.3866
TRINITY_DN133482_c10_g6_i2	NA	NA	NA	NA	-0.420449739	0.420449739	unbias	0.497078831	G27_mmean	0.0571	0.1012	1.773
TRINITY_DN133482_c7_g1_i3	cap2	Chr06	48623034	48623034	0.19993785	0.19993785	unbias	0.781431649	Brain_mmean	0.0506	0.0515	1.018
TRINITY_DN133483_c0_g1_i1	NA	NA	NA	NA	-0.253467596	0.253467596	unbias	0.613819397	Brain_fmean	0.0809	0.1338	1.6532
TRINITY_DN133485_c1_g9_i5	NA	NA	NA	NA	0.105654014	0.105654014	unbias	0.050849154	Brain_mmean	0.0408	0.0334	0.8186
TRINITY_DN133490_c0_g3_i3	NA	NA	NA	NA	-1.355669457	1.355669457	female	0.790925129	Brain_mmean	0.0612	0.0998	1.632
TRINITY_DN133493_c3_g2_i1	NA	NA	NA	NA	-0.199002747	0.199002747	unbias	0.249070287	Brain_fmean	0.0509	0.0446	0.8753
TRINITY_DN133494_c5_g6_i3	NA	NA	NA	NA	-1.500696087	1.500696087	female	0.352566626	Ovary_mean	0.0634	0.1046	1.6501
TRINITY_DN133494_c5_g7_i2	NA	NA	NA	NA	0.608351532	0.608351532	unbias	0.54218524	Liver_fmean	0.073	0.1326	1.817
TRINITY_DN133495_c3_g4_i2	NA	NA	NA	NA	0.700278186	0.700278186	unbias	0.340624938	Liver_fmean	0.1039	0.1653	1.5913
TRINITY_DN133501_c1_g1_i1	NA	NA	NA	NA	0.901693381	0.901693381	unbias	0.818972396	Brain_mmean	0.0531	0.0689	1.2967
TRINITY_DN133501_c1_g3_i3	NA	NA	NA	NA	-0.349008562	0.349008562	unbias	0.297981076	G23_fmean	0.0407	0.0666	1.6357
TRINITY_DN133509_c2_g1_i2	NA	NA	NA	NA	0.22713322	0.22713322	unbias	0.523999751	Brain_mmean	0.0562	0.0592	1.0532
TRINITY_DN133510_c3_g4_i3	NA	NA	NA	NA	-0.001372561	0.001372561	unbias	0.257792696	G43_M_mean	0.101	0.1638	1.6219
TRINITY_DN133511_c4_g2_i1	NA	NA	NA	NA	-0.81073038	0.81073038	unbias	0.733186125	Brain_mmean	0.0996	0.1289	1.2937
TRINITY_DN133520_c0_g2_i1	LOC101730671	Chr07	38369617	38369617	0.382929128	0.382929128	unbias	0.535424093	Brain_mmean	0.1126	0.2028	1.801
TRINITY_DN133528_c1_g1_i3	atp8b3	Chr01	79408984	79408984	0.183738745	0.183738745	unbias	0.444259594	Brain_fmean	0.1513	0.1875	1.2391
TRINITY_DN133529_c0_g1_i3	NA	NA	NA	NA	-0.050996924	0.050996924	unbias	0.354613307	G43_M_mean	0.0824	0.1489	1.8069
TRINITY_DN133530_c1_g2_i1	NA	NA	NA	NA	-2.048025929	2.048025929	female	0.399974608	Ovary_mean	0.0685	0.1099	1.606
TRINITY_DN133531_c8_g13_i6	NA	NA	NA	NA	-1.388361171	1.388361171	female	0.340346029	Ovary_mean	0.0346	0.0493	1.4233
TRINITY_DN133533_c1_g1_i4	NA	NA	NA	NA	-1.217368301	1.217368301	female	0.271375095	G23_fmean	0.1528	0.1973	1.2916
TRINITY_DN133534_c1_g2_i1	NA	NA	NA	NA	0.24675145	0.24675145	unbias	0.782167974	Brain_mmean	0.0305	0.0306	1.0042
TRINITY_DN133534_c2_g6_i1	NA	NA	NA	NA	1.368033797	1.368033797	male	0.706769932	Liver_mmean	0.0431	0.0641	1.4874
TRINITY_DN133539_c0_g1_i1	NA	NA	NA	NA	-3.245460674	3.245460674	female	0.501580827	Ovary_mean	0.0363	0.0591	1.6258
TRINITY_DN133541_c1_g1_i4	NA	NA	NA	NA	0.856230507	0.856230507	unbias	0.180920882	Liver_fmean	0.1633	0.2318	1.4193
TRINITY_DN133543_c6_g1_i3	NA	NA	NA	NA	-0.468025562	0.468025562	unbias	0.267648091	Ovary_mean	0.0248	0.0403	1.6263
TRINITY_DN133544_c1_g1_i2	NA	NA	NA	NA	0.011276976	0.011276976	unbias	0.783970487	Brain_fmean	0.0467	0.0611	1.3096
TRINITY_DN133549_c7_g2_i2	NA	NA	NA	NA	-0.469842438	0.469842438	unbias	0.477672814	Ovary_mean	0.0509	0.0974	1.9151
TRINITY_DN133552_c1_g1_i3	NA	NA	NA	NA	0.743491578	0.743491578	unbias	0.54952705	Brain_mmean	0.0766	0.0611	0.7975
TRINITY_DN133553_c1_g2_i1	NA	NA	NA	NA	0.343807515	0.343807515	unbias	0.411544109	G27_mmean	0.0883	0.1443	1.6345
TRINITY_DN133555_c0_g3_i9	NA	NA	NA	NA	-0.241524033	0.241524033	unbias	0.234767576	Brain_fmean	0.0542	0.084	1.5508
TRINITY_DN133563_c2_g1_i1	NA	NA	NA	NA	-2.483574831	2.483574831	female	0.723222145	Ovary_mean	0.1241	0.1976	1.5924
TRINITY_DN133566_c0_g1_i1	NA	NA	NA	NA	-1.278953627	1.278953627	female	0.641230458	Ovary_mean	0.0866	0.1536	1.7731
TRINITY_DN133568_c1_g3_i2	NA	NA	NA	NA	-0.559600145	0.559600145	unbias	0.245942447	Ovary_mean	0.1577	0.2338	1.4823
TRINITY_DN133569_c3_g2_i2	tekt1	Chr02	37000751	37000751	-0.548516438	0.548516438	unbias	0.435764206	Ovary_mean	0.0713	0.1284	1.8005
TRINITY_DN133570_c0_g1_i3	NA	NA	NA	NA	0.167904981	0.167904981	unbias	0.248187521	G43_F_mean	0.0943	0.0864	0.9153
TRINITY_DN133572_c0_g1_i1	nipa1	Chr02	111193960	111193960	-1.858882878	1.858882878	female	0.601586834	Ovary_mean	0.1557	0.222	1.4255
TRINITY_DN133575_c2_g1_i3	en2	Chr06	9034168	9034168	1.761125417	1.761125417	male	0.543805186	G23_fmean	0.0359	0.0475	1.3211
TRINITY_DN133582_c8_g1_i2	NA	NA	NA	NA	-0.650406461	0.650406461	unbias	0.296766737	Ovary_mean	0.1872	0.2347	1.2537
TRINITY_DN133583_c0_g1_i3	NA	NA	NA	NA	-0.236888157	0.236888157	unbias	0.174364379	G23_mmean	0.0415	0.0628	1.5125
TRINITY_DN133585_c15_g11_i1	NA	NA	NA	NA	-3.574448714	3.574448714	female	0.552103115	Ovary_mean	0.03	0.0579	1.93
TRINITY_DN133586_c6_g4_i1	LOC101731285	Chr03	80615558	80615558	0.222878135	0.222878135	unbias	0.665513549	Brain_fmean	0.001	0.0004	0.4166
TRINITY_DN133588_c4_g3_i1	NA	NA	NA	NA	-2.180986185	2.180986185	female	0.670504083	Ovary_mean	0.154	0.2506	1.6275
TRINITY_DN133589_c0_g1_i1	NA	NA	NA	NA	-0.581989568	0.581989568	unbias	0.220088496	Ovary_mean	0.0254	0.0384	1.5099
TRINITY_DN133591_c2_g19_i1	NA	NA	NA	NA	-0.565714424	0.565714424	unbias	0.374696091	Ovary_mean	0.1378	0.1934	1.4037
TRINITY_DN133594_c0_g2_i3	NA	NA	NA	NA	0.483314486	0.483314486	unbias	0.265289537	G43_M_mean	0.1063	0.1332	1.2529
TRINITY_DN133595_c5_g1_i1	NA	NA	NA	NA	-1.108180285	1.108180285	female	0.456596837	Ovary_mean	0.0723	0.1259	1.7413
TRINITY_DN133596_c0_g1_i1	NA	NA	NA	NA	-2.925645322	2.925645322	female	0.683648636	Ovary_mean	0.0703	0.084	1.1943
TRINITY_DN133597_c0_g2_i1	arhgap33	scaffold_37	915529	915529	0.195255458	0.195255458	unbias	0.119972868	Ovary_mean	0.0642	0.0462	0.7204
TRINITY_DN133599_c1_g4_i3	fermt1	Chr05	21125029	21125029	0.335075433	0.335075433	unbias	0.340400029	Brain_mmean	0.0305	0.0415	1.3603
TRINITY_DN133600_c2_g1_i2	NA	NA	NA	NA	0.223965555	0.223965555	unbias	0.349355584	Brain_mmean	0.1247	0.2139	1.7146
TRINITY_DN133604_c0_g1_i1	NA	NA	NA	NA	-4.06949776	4.06949776	female	0.687998298	Ovary_mean	0.1169	0.1083	0.9271
TRINITY_DN133604_c1_g1_i1	NA	NA	NA	NA	-0.833567163	0.833567163	unbias	0.557296032	Brain_mmean	0.0377	0.0452	1.2
TRINITY_DN133605_c8_g1_i2	NA	NA	NA	NA	0.018370608	0.018370608	unbias	0.153823612	Liver_mmean	0.1044	0.2036	1.9504
TRINITY_DN133606_c1_g1_i8	NA	NA	NA	NA	0.437807607	0.437807607	unbias	0.297717837	Liver_fmean	0.0354	0.0599	1.6948
TRINITY_DN133613_c0_g1_i1	cdc45-like	Chr01	145780872	145780872	-2.002131807	2.002131807	female	0.281226309	G46_F_mean	0.1277	0.2435	1.9067
TRINITY_DN133616_c0_g1_i1	NA	NA	NA	NA	1.263367394	1.263367394	male	0.699765951	Liver_fmean	0.1033	0.1611	1.5588
TRINITY_DN133629_c1_g1_i1	ldb2	Chr01	16710027	16710027	0.43182032	0.43182032	unbias	0.431251888	G43_M_mean	0.049	0.0852	1.7382
TRINITY_DN133629_c2_g3_i2	NA	NA	NA	NA	-1.14252225	1.14252225	female	0.460188808	Brain_fmean	0.1277	0.2174	1.7025
TRINITY_DN133633_c4_g1_i9	NA	NA	NA	NA	-1.984344143	1.984344143	female	0.306736778	Testis_mean	0.0035	0.0034	0.9905
TRINITY_DN133638_c8_g1_i1	NA	NA	NA	NA	0.653684178	0.653684178	unbias	0.342036255	Brain_mmean	0.0155	0.0266	1.7212
