gid	cutoff	bias	log2RPKM	sex	gname	chr	chr_all	start	end	target_id	length	eff_length
TRINITY_DN129948_c4_g1_i1	FC1	female	1.493069467	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129948_c4_g1_i1	802	586.019
TRINITY_DN129952_c1_g2_i8	FC1	female	2.311851015	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129952_c1_g2_i8	434	222.282
TRINITY_DN129955_c1_g1_i1	FC1	female	1.171905239	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129955_c1_g1_i1	524	309.267
TRINITY_DN129964_c1_g5_i2	FC1	female	0.737364557	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129964_c1_g5_i2	587	371.552
TRINITY_DN129966_c0_g1_i1	FC1	female	1.995754893	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129966_c0_g1_i1	337	135.075
TRINITY_DN129994_c0_g1_i1	FC1	female	0.012051976	meanmale	NA	NA	NA	NA	NA	TRINITY_DN129994_c0_g1_i1	727	511.093
TRINITY_DN130001_c0_g1_i2	FC1	female	0.847042646	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130001_c0_g1_i2	4731	4514.83
TRINITY_DN130008_c0_g2_i4	FC1	female	0.844419875	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130008_c0_g2_i4	1798	1581.83
TRINITY_DN130013_c3_g2_i1	FC1	female	2.287786023	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130013_c3_g2_i1	689	473.142
TRINITY_DN130024_c2_g4_i1	FC1	female	3.171024068	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130024_c2_g4_i1	2158	1941.83
TRINITY_DN130026_c0_g3_i3	FC1	female	1.737111447	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130026_c0_g3_i3	356	151.349
TRINITY_DN130028_c1_g1_i1	FC1	female	3.424578301	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130028_c1_g1_i1	1257	1040.83
TRINITY_DN130045_c0_g2_i1	FC1	female	0.29713149	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130045_c0_g2_i1	1315	1098.83
TRINITY_DN130046_c9_g8_i2	FC1	female	0.711361171	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130046_c9_g8_i2	1632	1415.83
TRINITY_DN130067_c1_g1_i1	FC1	female	-1.29487584	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130067_c1_g1_i1	3311	3094.83
TRINITY_DN130074_c1_g1_i3	FC1	female	3.409775113	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130074_c1_g1_i3	2905	2688.83
TRINITY_DN130090_c5_g1_i1	FC1	female	1.440493785	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130090_c5_g1_i1	402	192.673
TRINITY_DN130099_c8_g2_i2	FC1	female	2.384579903	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130099_c8_g2_i2	1106	889.835
TRINITY_DN130115_c1_g1_i1	FC1	female	1.79842467	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130115_c1_g1_i1	444	231.754
TRINITY_DN130116_c0_g1_i2	FC1	female	-0.357776281	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130116_c0_g1_i2	2367	2150.83
TRINITY_DN130120_c0_g3_i1	FC1	female	1.953570348	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130120_c0_g3_i1	725	509.093
TRINITY_DN130137_c3_g1_i1	FC1	female	3.660971855	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130137_c3_g1_i1	1355	1138.83
TRINITY_DN130138_c1_g1_i1	FC1	female	2.568045081	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130138_c1_g1_i1	2588	2371.83
TRINITY_DN130160_c0_g1_i3	FC1	female	0.612975053	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130160_c0_g1_i3	410	200.044
TRINITY_DN130168_c1_g3_i2	FC1	female	3.090001362	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130168_c1_g3_i2	800	584.019
TRINITY_DN130184_c1_g1_i1	FC1	female	-2.444153663	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130184_c1_g1_i1	2604	2387.83
TRINITY_DN130186_c4_g1_i1	FC1	female	2.583713617	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130186_c4_g1_i1	1896	1679.83
TRINITY_DN130206_c0_g1_i1	FC1	female	4.618433287	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130206_c0_g1_i1	4793	4576.83
TRINITY_DN130225_c8_g1_i1	FC1	female	2.226536661	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130225_c8_g1_i1	344	141.142
TRINITY_DN130226_c4_g1_i1	FC1	female	5.584003643	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130226_c4_g1_i1	1116	899.835
TRINITY_DN130227_c7_g1_i1	FC1	female	0.628990424	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130227_c7_g1_i1	1618	1401.83
TRINITY_DN130230_c0_g1_i1	FC1	female	1.848327529	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130230_c0_g1_i1	3231	3014.83
TRINITY_DN130252_c1_g4_i2	FC1	female	4.039936964	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130252_c1_g4_i2	3958	3741.83
TRINITY_DN130266_c3_g6_i3	FC1	female	0.756803749	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130266_c3_g6_i3	4190	3973.83
TRINITY_DN130284_c1_g1_i1	FC1	female	-0.6966624	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130284_c1_g1_i1	4226	4009.83
TRINITY_DN130325_c1_g5_i1	FC1	female	1.68989828	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130325_c1_g5_i1	1893	1676.83
TRINITY_DN130349_c0_g1_i4	FC1	female	2.975584647	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130349_c0_g1_i4	351	147.047
TRINITY_DN130360_c0_g2_i1	FC1	female	3.84971989	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130360_c0_g2_i1	323	123.528
TRINITY_DN130368_c4_g4_i1	FC1	female	1.985109252	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130368_c4_g4_i1	340	137.618
TRINITY_DN130393_c6_g2_i4	FC1	female	3.754127935	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130393_c6_g2_i4	824	607.999
TRINITY_DN130408_c2_g3_i12	FC1	female	-0.235524022	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130408_c2_g3_i12	727	511.093
TRINITY_DN130408_c2_g6_i1	FC1	female	1.310211285	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130408_c2_g6_i1	495	280.898
TRINITY_DN130411_c6_g2_i1	FC1	female	0.426088403	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130411_c6_g2_i1	359	153.937
TRINITY_DN130417_c0_g1_i2	FC1	female	-0.568525871	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130417_c0_g1_i2	4106	3889.83
TRINITY_DN130418_c8_g2_i1	FC1	female	4.796517469	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130418_c8_g2_i1	1231	1014.83
TRINITY_DN130427_c1_g1_i10	FC1	female	3.220569236	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130427_c1_g1_i10	2758	2541.83
TRINITY_DN130435_c2_g6_i1	FC1	female	1.329392938	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130435_c2_g6_i1	2970	2753.83
TRINITY_DN130440_c0_g1_i3	FC1	female	-0.521190161	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130440_c0_g1_i3	1558	1341.83
TRINITY_DN130448_c1_g11_i1	FC1	female	2.631316459	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130448_c1_g11_i1	2134	1917.83
TRINITY_DN130451_c1_g1_i1	FC1	female	1.887717325	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130451_c1_g1_i1	310	113.028
TRINITY_DN130456_c4_g1_i1	FC1	female	0.748929497	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130456_c4_g1_i1	959	742.911
TRINITY_DN130492_c1_g4_i2	FC1	female	3.050735296	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130492_c1_g4_i2	1521	1304.83
TRINITY_DN130492_c2_g5_i1	FC1	female	3.333411629	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130492_c2_g5_i1	852	635.958
TRINITY_DN130493_c1_g1_i4	FC1	female	1.413409934	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130493_c1_g1_i4	364	158.273
TRINITY_DN130504_c1_g4_i4	FC1	female	1.921883574	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130504_c1_g4_i4	370	163.673
TRINITY_DN130521_c5_g1_i1	FC1	female	3.858197065	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130521_c5_g1_i1	637	421.275
TRINITY_DN130523_c0_g1_i1	FC1	female	1.107237155	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130523_c0_g1_i1	390	181.708
TRINITY_DN130524_c3_g1_i2	FC1	female	2.695336616	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130524_c3_g1_i2	1868	1651.83
TRINITY_DN130526_c16_g4_i1	FC1	female	1.213273549	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130526_c16_g4_i1	1018	801.835
TRINITY_DN130536_c4_g3_i2	FC1	female	2.996714904	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130536_c4_g3_i2	3602	3385.83
TRINITY_DN130540_c0_g2_i5	FC1	female	4.0129395	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130540_c0_g2_i5	2763	2546.83
TRINITY_DN130542_c0_g1_i9	FC1	female	3.894236526	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130542_c0_g1_i9	1626	1409.83
TRINITY_DN130545_c1_g7_i1	FC1	female	2.863882926	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130545_c1_g7_i1	480	266.482
TRINITY_DN130545_c1_g8_i1	FC1	female	4.280769562	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130545_c1_g8_i1	396	187.271
TRINITY_DN130552_c0_g2_i1	FC1	female	1.546075745	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130552_c0_g2_i1	4000	3783.83
TRINITY_DN130561_c0_g1_i2	FC1	female	3.576053325	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130561_c0_g1_i2	452	239.406
TRINITY_DN130567_c5_g1_i7	FC1	female	3.405680592	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130567_c5_g1_i7	907	690.958
TRINITY_DN130576_c1_g4_i1	FC1	female	4.597007824	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130576_c1_g4_i1	1650	1433.83
TRINITY_DN130593_c0_g3_i1	FC1	female	0.602202128	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130593_c0_g3_i1	1510	1293.83
TRINITY_DN130625_c0_g1_i2	FC1	female	1.182143412	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130625_c0_g1_i2	1993	1776.83
TRINITY_DN130635_c0_g1_i10	FC1	female	4.983153686	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130635_c0_g1_i10	910	693.958
TRINITY_DN130654_c0_g3_i2	FC1	female	2.561235561	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130654_c0_g3_i2	1049	832.835
TRINITY_DN130662_c0_g1_i1	FC1	female	2.684772388	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130662_c0_g1_i1	2039	1822.83
TRINITY_DN130677_c0_g1_i1	FC1	female	0.730897084	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130677_c0_g1_i1	483	269.329
TRINITY_DN130703_c0_g1_i1	FC1	female	3.354453057	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130703_c0_g1_i1	2861	2644.83
TRINITY_DN130723_c0_g2_i2	FC1	female	1.88267341	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130723_c0_g2_i2	1057	840.835
TRINITY_DN130735_c0_g2_i1	FC1	female	1.864888195	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130735_c0_g2_i1	387	178.961
TRINITY_DN130763_c0_g1_i1	FC1	female	4.401914139	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130763_c0_g1_i1	559	343.811
TRINITY_DN130765_c6_g10_i1	FC1	female	2.39236227	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130765_c6_g10_i1	1345	1128.83
TRINITY_DN130822_c0_g3_i1	FC1	female	2.122670844	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130822_c0_g3_i1	2152	1935.83
TRINITY_DN130828_c1_g4_i3	FC1	female	1.589537416	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130828_c1_g4_i3	434	222.282
TRINITY_DN130835_c4_g6_i2	FC1	female	2.375404409	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130835_c4_g6_i2	1792	1575.83
TRINITY_DN130860_c3_g1_i1	FC1	female	2.785953566	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130860_c3_g1_i1	3488	3271.83
TRINITY_DN130876_c2_g5_i1	FC1	female	1.341184567	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130876_c2_g5_i1	324	124.325
TRINITY_DN130878_c0_g1_i3	FC1	female	3.288726742	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130878_c0_g1_i3	614	398.384
TRINITY_DN130884_c3_g1_i4	FC1	female	-0.281254122	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130884_c3_g1_i4	882	665.958
TRINITY_DN130905_c3_g2_i3	FC1	female	2.295896455	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130905_c3_g2_i3	2160	1943.83
TRINITY_DN130912_c2_g1_i2	FC1	female	2.921311907	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130912_c2_g1_i2	961	744.911
TRINITY_DN130933_c7_g1_i2	FC1	female	5.156272251	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130933_c7_g1_i2	1396	1179.83
TRINITY_DN130938_c0_g3_i7	FC1	female	2.320704234	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130938_c0_g3_i7	2488	2271.83
TRINITY_DN130949_c0_g2_i1	FC1	female	0.509565692	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130949_c0_g2_i1	576	360.588
TRINITY_DN130965_c2_g1_i4	FC1	female	4.148844121	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130965_c2_g1_i4	2658	2441.83
TRINITY_DN130966_c5_g5_i1	FC1	female	0.719611604	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130966_c5_g5_i1	1239	1022.83
TRINITY_DN130966_c6_g4_i1	FC1	female	6.183827701	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130966_c6_g4_i1	1223	1006.83
TRINITY_DN130979_c4_g1_i1	FC1	female	0.284188553	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130979_c4_g1_i1	927	710.911
TRINITY_DN130980_c0_g1_i3	FC1	female	0.459422293	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130980_c0_g1_i3	1672	1455.83
TRINITY_DN131015_c3_g1_i4	FC1	female	0.014487824	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131015_c3_g1_i4	695	479.126
TRINITY_DN131022_c0_g2_i1	FC1	female	-0.787219293	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131022_c0_g2_i1	506	291.668
TRINITY_DN131028_c0_g1_i1	FC1	female	4.289483528	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131028_c0_g1_i1	1985	1768.83
TRINITY_DN131047_c0_g2_i1	FC1	female	2.266073578	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131047_c0_g2_i1	589	373.552
TRINITY_DN131063_c5_g3_i1	FC1	female	2.202918162	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131063_c5_g3_i1	448	235.541
TRINITY_DN131064_c5_g2_i2	FC1	female	2.957742004	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131064_c5_g2_i2	1081	864.835
TRINITY_DN131065_c1_g1_i1	FC1	female	2.62563364	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131065_c1_g1_i1	328	127.668
TRINITY_DN131065_c3_g1_i1	FC1	female	0.145893198	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131065_c3_g1_i1	597	381.527
TRINITY_DN131081_c2_g5_i2	FC1	female	3.27690411	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131081_c2_g5_i2	1134	917.835
TRINITY_DN131084_c5_g7_i1	FC1	female	-3.432878905	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131084_c5_g7_i1	2253	2036.83
TRINITY_DN131091_c9_g1_i1	FC1	female	2.200563825	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131091_c9_g1_i1	1918	1701.83
TRINITY_DN131099_c2_g1_i4	FC1	female	0.8730281	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131099_c2_g1_i4	2855	2638.83
TRINITY_DN131105_c0_g1_i1	FC1	female	4.374495073	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131105_c0_g1_i1	1161	944.835
TRINITY_DN131108_c0_g2_i1	FC1	female	2.000649936	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131108_c0_g2_i1	533	318.131
TRINITY_DN131108_c0_g8_i11	FC1	female	2.672693007	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131108_c0_g8_i11	2289	2072.83
TRINITY_DN131116_c0_g4_i1	FC1	female	1.804465249	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131116_c0_g4_i1	2624	2407.83
TRINITY_DN131119_c3_g6_i1	FC1	female	2.874036887	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131119_c3_g6_i1	559	343.811
TRINITY_DN131142_c1_g1_i2	FC1	female	1.245034577	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131142_c1_g1_i2	5364	5147.83
TRINITY_DN131166_c2_g1_i3	FC1	female	2.676280315	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131166_c2_g1_i3	1180	963.835
TRINITY_DN131166_c2_g10_i1	FC1	female	-0.391515355	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131166_c2_g10_i1	1275	1058.83
TRINITY_DN131173_c4_g9_i4	FC1	female	5.253397237	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131173_c4_g9_i4	475	261.659
TRINITY_DN131183_c0_g3_i6	FC1	female	1.539424299	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131183_c0_g3_i6	1898	1681.83
TRINITY_DN131190_c0_g1_i3	FC1	female	0.525970137	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131190_c0_g1_i3	394	185.424
TRINITY_DN131195_c1_g1_i1	FC1	female	5.140755974	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131195_c1_g1_i1	568	352.66
TRINITY_DN131195_c2_g4_i1	FC1	female	4.870102375	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131195_c2_g4_i1	796	580.039
TRINITY_DN131213_c0_g6_i1	FC1	female	1.876356409	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131213_c0_g6_i1	1143	926.835
TRINITY_DN131219_c2_g3_i1	FC1	female	0.507927501	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131219_c2_g3_i1	462	249.037
TRINITY_DN131220_c7_g1_i1	FC1	female	-2.927765179	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131220_c7_g1_i1	3450	3233.83
TRINITY_DN131243_c0_g1_i1	FC1	female	-1.475836155	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131243_c0_g1_i1	1743	1526.83
TRINITY_DN131259_c12_g4_i1	FC1	female	2.155181849	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131259_c12_g4_i1	742	526.093
TRINITY_DN131265_c3_g5_i1	FC1	female	4.126344022	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131265_c3_g5_i1	2103	1886.83
TRINITY_DN131269_c13_g3_i1	FC1	female	5.210667647	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131269_c13_g3_i1	931	714.911
TRINITY_DN131276_c1_g1_i1	FC1	female	3.659104015	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131276_c1_g1_i1	714	498.11
TRINITY_DN131276_c6_g1_i3	FC1	female	-0.655108957	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131276_c6_g1_i3	687	471.142
TRINITY_DN131278_c0_g1_i2	FC1	female	3.392498675	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131278_c0_g1_i2	406	196.348
TRINITY_DN131285_c6_g1_i2	FC1	female	1.088302672	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131285_c6_g1_i2	1219	1002.83
TRINITY_DN131286_c1_g2_i1	FC1	female	5.212745069	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131286_c1_g2_i1	3011	2794.83
TRINITY_DN131300_c5_g1_i1	FC1	female	4.592155779	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131300_c5_g1_i1	1410	1193.83
TRINITY_DN131316_c1_g6_i5	FC1	female	1.510263033	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131316_c1_g6_i5	574	358.6
TRINITY_DN131318_c1_g2_i1	FC1	female	-0.036237333	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131318_c1_g2_i1	710	494.11
TRINITY_DN131374_c6_g1_i5	FC1	female	0.568845657	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131374_c6_g1_i5	1181	964.835
TRINITY_DN131393_c0_g2_i4	FC1	female	0.067858769	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131393_c0_g2_i4	654	438.203
TRINITY_DN131412_c2_g1_i1	FC1	female	-0.910354586	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131412_c2_g1_i1	1004	787.835
TRINITY_DN131448_c2_g4_i2	FC1	female	2.616482414	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131448_c2_g4_i2	529	314.194
TRINITY_DN131451_c4_g1_i4	FC1	female	0.592200195	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131451_c4_g1_i4	3146	2929.83
TRINITY_DN131452_c2_g10_i1	FC1	female	-5.49E-05	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131452_c2_g10_i1	348	144.525
TRINITY_DN131471_c2_g1_i1	FC1	female	-0.553425599	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131471_c2_g1_i1	492	277.954
TRINITY_DN131492_c4_g1_i1	FC1	female	2.091398905	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131492_c4_g1_i1	430	218.535
TRINITY_DN131500_c1_g1_i2	FC1	female	0.423958548	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131500_c1_g1_i2	1220	1003.83
TRINITY_DN131509_c0_g1_i2	FC1	female	1.666801666	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131509_c0_g1_i2	712	496.11
TRINITY_DN131510_c7_g2_i1	FC1	female	2.219366614	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131510_c7_g2_i1	387	178.961
TRINITY_DN131521_c0_g1_i1	FC1	female	2.037398913	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131521_c0_g1_i1	1295	1078.83
TRINITY_DN131544_c1_g3_i3	FC1	female	3.289935773	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131544_c1_g3_i3	2238	2021.83
TRINITY_DN131570_c0_g1_i2	FC1	female	2.336744982	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131570_c0_g1_i2	647	431.246
TRINITY_DN131589_c8_g1_i1	FC1	female	2.865407347	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131589_c8_g1_i1	629	413.303
TRINITY_DN131589_c8_g2_i1	FC1	female	4.262000642	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131589_c8_g2_i1	2014	1797.83
TRINITY_DN131604_c2_g1_i3	FC1	female	3.69552792	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131604_c2_g1_i3	625	409.33
TRINITY_DN131627_c0_g4_i1	FC1	female	0.085834832	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131627_c0_g4_i1	658	442.188
TRINITY_DN131661_c1_g4_i7	FC1	female	1.61263627	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131661_c1_g4_i7	1378	1161.83
TRINITY_DN131669_c1_g5_i1	FC1	female	0.158005876	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131669_c1_g5_i1	1416	1199.83
TRINITY_DN131677_c5_g13_i1	FC1	female	0.905067749	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131677_c5_g13_i1	501	286.803
TRINITY_DN131679_c0_g1_i2	FC1	female	1.126563618	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131679_c0_g1_i2	2073	1856.83
TRINITY_DN131686_c3_g2_i3	FC1	female	4.22704071	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131686_c3_g2_i3	1063	846.835
TRINITY_DN131688_c2_g1_i2	FC1	female	1.303660702	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131688_c2_g1_i2	6064	5847.83
TRINITY_DN131733_c1_g1_i6	FC1	female	4.035711811	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131733_c1_g1_i6	681	465.158
TRINITY_DN131739_c2_g1_i2	FC1	female	-1.449041912	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131739_c2_g1_i2	1064	847.835
TRINITY_DN131743_c2_g1_i1	FC1	female	0.262910728	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131743_c2_g1_i1	1048	831.835
TRINITY_DN131745_c0_g1_i5	FC1	female	1.27598161	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131745_c0_g1_i5	868	651.958
TRINITY_DN131756_c4_g3_i1	FC1	female	6.260764364	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131756_c4_g3_i1	585	369.552
TRINITY_DN131761_c0_g2_i1	FC1	female	3.001505948	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131761_c0_g2_i1	362	156.514
TRINITY_DN131777_c4_g5_i2	FC1	female	1.205349135	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131777_c4_g5_i2	718	502.11
TRINITY_DN131806_c1_g1_i1	FC1	female	1.884383504	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131806_c1_g1_i1	624	408.344
TRINITY_DN131808_c0_g1_i1	FC1	female	4.396899781	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131808_c0_g1_i1	920	703.935
TRINITY_DN131812_c2_g3_i3	FC1	female	1.698273436	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131812_c2_g3_i3	3347	3130.83
TRINITY_DN131819_c1_g5_i1	FC1	female	-0.142181899	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131819_c1_g5_i1	860	643.958
TRINITY_DN131831_c0_g3_i2	FC1	female	4.522832833	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131831_c0_g3_i2	2488	2271.83
TRINITY_DN131833_c2_g4_i2	FC1	female	0.736215812	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131833_c2_g4_i2	3514	3297.83
TRINITY_DN131838_c5_g1_i1	FC1	female	4.340045768	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131838_c5_g1_i1	589	373.552
TRINITY_DN131843_c0_g4_i1	FC1	female	-0.840163528	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131843_c0_g4_i1	1062	845.835
TRINITY_DN131846_c4_g1_i1	FC1	female	3.470670995	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131846_c4_g1_i1	1233	1016.83
