gid	cutoff	bias	log2RPKM	sex	gname	chr	chr_all	start	end	target_id	length	eff_length
TRINITY_DN130027_c2_g1_i3	FC1	male	2.655736605	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130027_c2_g1_i3	1815	1598.83
TRINITY_DN130036_c2_g2_i6	FC1	male	4.787215988	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130036_c2_g2_i6	438	226.07
TRINITY_DN130037_c1_g9_i1	FC1	male	2.070242451	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130037_c1_g9_i1	1444	1227.83
TRINITY_DN130046_c9_g10_i1	FC1	male	4.965359757	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130046_c9_g10_i1	2193	1976.83
TRINITY_DN130063_c0_g1_i3	FC1	male	1.415120609	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130063_c0_g1_i3	2387	2170.83
TRINITY_DN130072_c0_g1_i1	FC1	male	3.215124321	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130072_c0_g1_i1	2986	2769.83
TRINITY_DN130077_c0_g1_i1	FC1	male	0.72658512	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130077_c0_g1_i1	2188	1971.83
TRINITY_DN130090_c8_g2_i1	FC1	male	1.376882239	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130090_c8_g2_i1	566	350.706
TRINITY_DN130091_c5_g1_i3	FC1	male	1.174800415	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130091_c5_g1_i3	821	604.999
TRINITY_DN130098_c0_g1_i16	FC1	male	3.660228999	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130098_c0_g1_i16	2032	1815.83
TRINITY_DN130106_c0_g1_i4	FC1	male	4.225729276	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130106_c0_g1_i4	1742	1525.83
TRINITY_DN130141_c2_g2_i1	FC1	male	3.669964247	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130141_c2_g2_i1	338	135.896
TRINITY_DN130148_c2_g1_i2	FC1	male	4.399385345	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130148_c2_g1_i2	2120	1903.83
TRINITY_DN130158_c5_g1_i3	FC1	male	2.528156178	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130158_c5_g1_i3	1235	1018.83
TRINITY_DN130164_c2_g10_i1	FC1	male	0.862997905	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130164_c2_g10_i1	1849	1632.83
TRINITY_DN130170_c2_g1_i1	FC1	male	4.533737404	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130170_c2_g1_i1	437	225.153
TRINITY_DN130171_c0_g1_i2	FC1	male	2.68462191	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130171_c0_g1_i2	1360	1143.83
TRINITY_DN130180_c1_g3_i3	FC1	male	0.715780127	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130180_c1_g3_i3	1063	846.835
TRINITY_DN130180_c1_g6_i1	FC1	male	5.273226186	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130180_c1_g6_i1	677	461.158
TRINITY_DN130180_c1_g7_i9	FC1	male	2.046334395	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130180_c1_g7_i9	1248	1031.83
TRINITY_DN130182_c1_g1_i1	FC1	male	2.316888134	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130182_c1_g1_i1	3790	3573.83
TRINITY_DN130198_c5_g1_i3	FC1	male	3.753198916	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130198_c5_g1_i3	657	441.188
TRINITY_DN130200_c0_g1_i2	FC1	male	2.783626454	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130200_c0_g1_i2	570	354.66
TRINITY_DN130208_c5_g2_i3	FC1	male	2.738750813	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130208_c5_g2_i3	1179	962.835
TRINITY_DN130220_c0_g1_i2	FC1	male	6.858258579	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130220_c0_g1_i2	1668	1451.83
TRINITY_DN130220_c0_g2_i2	FC1	male	6.076169679	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130220_c0_g2_i2	3344	3127.83
TRINITY_DN130224_c3_g3_i1	FC1	male	5.281574569	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130224_c3_g3_i1	460	247.087
TRINITY_DN130228_c1_g2_i1	FC1	male	2.505756329	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130228_c1_g2_i1	729	513.093
TRINITY_DN130229_c0_g1_i1	FC1	male	2.19608451	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130229_c0_g1_i1	1600	1383.83
TRINITY_DN130241_c0_g2_i1	FC1	male	-0.539576853	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130241_c0_g2_i1	4117	3900.83
TRINITY_DN130243_c1_g2_i2	FC1	male	2.463823792	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130243_c1_g2_i2	397	188.187
TRINITY_DN130250_c2_g1_i1	FC1	male	3.105608273	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130250_c2_g1_i1	1242	1025.83
TRINITY_DN130263_c6_g1_i9	FC1	male	0.324440335	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130263_c6_g1_i9	1875	1658.83
TRINITY_DN130270_c9_g3_i4	FC1	male	0.847072111	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130270_c9_g3_i4	981	764.886
TRINITY_DN130274_c2_g6_i1	FC1	male	4.438065736	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130274_c2_g6_i1	1512	1295.83
TRINITY_DN130279_c3_g1_i1	FC1	male	4.843710702	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130279_c3_g1_i1	1374	1157.83
TRINITY_DN130282_c1_g2_i1	FC1	male	3.014268598	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130282_c1_g2_i1	888	671.958
TRINITY_DN130292_c0_g2_i5	FC1	male	11.13467401	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130292_c0_g2_i5	939	722.911
TRINITY_DN130296_c2_g1_i3	FC1	male	4.061693368	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130296_c2_g1_i3	1018	801.835
TRINITY_DN130312_c0_g1_i2	FC1	male	2.124428312	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130312_c0_g1_i2	384	176.206
TRINITY_DN130316_c7_g1_i1	FC1	male	1.636933464	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130316_c7_g1_i1	510	295.559
TRINITY_DN130323_c3_g1_i1	FC1	male	-0.255450241	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130323_c3_g1_i1	6467	6250.83
TRINITY_DN130326_c1_g3_i1	FC1	male	0.723586698	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130326_c1_g3_i1	1003	786.835
TRINITY_DN130327_c2_g4_i1	FC1	male	3.109176084	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130327_c2_g4_i1	387	178.961
TRINITY_DN130342_c0_g2_i11	FC1	male	3.236340473	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130342_c0_g2_i11	414	203.686
TRINITY_DN130374_c0_g2_i3	FC1	male	3.348747996	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130374_c0_g2_i3	3565	3348.83
TRINITY_DN130375_c0_g3_i1	FC1	male	1.351280508	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130375_c0_g3_i1	1255	1038.83
TRINITY_DN130397_c3_g1_i3	FC1	male	1.080393053	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130397_c3_g1_i3	833	616.979
TRINITY_DN130418_c1_g2_i1	FC1	male	3.956625259	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130418_c1_g2_i1	1475	1258.83
TRINITY_DN130437_c2_g1_i1	FC1	male	1.732790178	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130437_c2_g1_i1	1937	1720.83
TRINITY_DN130448_c1_g7_i9	FC1	male	3.589036947	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130448_c1_g7_i9	2153	1936.83
TRINITY_DN130457_c6_g2_i4	FC1	male	11.32890592	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130457_c6_g2_i4	399	189.987
TRINITY_DN130457_c6_g3_i1	FC1	male	3.748057074	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130457_c6_g3_i1	1013	796.835
TRINITY_DN130461_c0_g1_i5	FC1	male	1.919135399	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130461_c0_g1_i5	592	376.539
TRINITY_DN130469_c2_g6_i2	FC1	male	3.928971391	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130469_c2_g6_i2	722	506.093
TRINITY_DN130469_c2_g8_i1	FC1	male	1.046419125	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130469_c2_g8_i1	4769	4552.83
TRINITY_DN130478_c4_g1_i1	FC1	male	1.670017287	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130478_c4_g1_i1	1015	798.835
TRINITY_DN130506_c0_g2_i1	FC1	male	1.96484412	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130506_c0_g2_i1	656	440.188
TRINITY_DN130508_c0_g2_i3	FC1	male	1.094573828	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130508_c0_g2_i3	992	775.86
TRINITY_DN130519_c2_g3_i2	FC1	male	5.809333716	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130519_c2_g3_i2	1084	867.835
TRINITY_DN130535_c0_g1_i2	FC1	male	2.226095448	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130535_c0_g1_i2	2408	2191.83
TRINITY_DN130535_c1_g1_i1	FC1	male	3.68971688	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130535_c1_g1_i1	2748	2531.83
TRINITY_DN130535_c1_g3_i2	FC1	male	2.502883964	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130535_c1_g3_i2	874	657.958
TRINITY_DN130538_c0_g2_i1	FC1	male	3.572772025	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130538_c0_g2_i1	4895	4678.83
TRINITY_DN130546_c0_g2_i1	FC1	male	1.448605469	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130546_c0_g2_i1	2149	1932.83
TRINITY_DN130548_c0_g1_i10	FC1	male	5.41738211	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130548_c0_g1_i10	2497	2280.83
TRINITY_DN13055_c0_g1_i1	FC1	male	3.521726109	meanmale	NA	NA	NA	NA	NA	TRINITY_DN13055_c0_g1_i1	306	109.945
TRINITY_DN130560_c3_g2_i1	FC1	male	3.270235775	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130560_c3_g2_i1	4392	4175.83
TRINITY_DN130564_c0_g1_i2	FC1	male	1.739948195	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130564_c0_g1_i2	585	369.552
TRINITY_DN130566_c7_g1_i2	FC1	male	0.909077035	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130566_c7_g1_i2	1012	795.835
TRINITY_DN130569_c0_g2_i1	FC1	male	0.627014023	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130569_c0_g2_i1	1930	1713.83
TRINITY_DN130574_c0_g5_i2	FC1	male	5.559580172	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130574_c0_g5_i2	785	569.039
TRINITY_DN130584_c1_g3_i5	FC1	male	12.33841875	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130584_c1_g3_i5	323	123.528
TRINITY_DN130596_c2_g1_i5	FC1	male	1.498553905	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130596_c2_g1_i5	1208	991.835
TRINITY_DN130604_c5_g5_i1	FC1	male	2.484377614	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130604_c5_g5_i1	390	181.708
TRINITY_DN130608_c5_g6_i1	FC1	male	4.00943409	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130608_c5_g6_i1	818	601.999
TRINITY_DN130615_c4_g1_i2	FC1	male	4.667471099	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130615_c4_g1_i2	1023	806.835
TRINITY_DN130618_c0_g1_i10	FC1	male	0.99428849	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130618_c0_g1_i10	1802	1585.83
TRINITY_DN130626_c2_g1_i3	FC1	male	2.5173444	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130626_c2_g1_i3	1013	796.835
TRINITY_DN130627_c3_g1_i1	FC1	male	7.022317726	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130627_c3_g1_i1	424	212.944
TRINITY_DN130627_c3_g3_i1	FC1	male	4.829567428	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130627_c3_g3_i1	450	237.462
TRINITY_DN130629_c1_g3_i5	FC1	male	1.05488982	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130629_c1_g3_i5	3080	2863.83
TRINITY_DN130638_c2_g2_i5	FC1	male	5.919982101	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130638_c2_g2_i5	1955	1738.83
TRINITY_DN130644_c1_g1_i1	FC1	male	0.452462267	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130644_c1_g1_i1	3205	2988.83
TRINITY_DN130646_c3_g1_i2	FC1	male	0.975930008	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130646_c3_g1_i2	657	441.188
TRINITY_DN130651_c2_g2_i1	FC1	male	2.953608228	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130651_c2_g2_i1	480	266.482
TRINITY_DN130656_c3_g2_i12	FC1	male	4.023956277	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130656_c3_g2_i12	391	182.639
TRINITY_DN130670_c0_g1_i1	FC1	male	4.143775783	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130670_c0_g1_i1	374	167.22
TRINITY_DN130672_c2_g3_i5	FC1	male	2.33302084	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130672_c2_g3_i5	539	324.066
TRINITY_DN130677_c5_g1_i3	FC1	male	2.978362581	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130677_c5_g1_i3	2430	2213.83
TRINITY_DN130706_c0_g1_i1	FC1	male	0.512356373	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130706_c0_g1_i1	3933	3716.83
TRINITY_DN130713_c0_g3_i3	FC1	male	1.106104838	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130713_c0_g3_i3	1370	1153.83
TRINITY_DN130721_c1_g2_i1	FC1	male	10.49297726	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130721_c1_g2_i1	842	625.958
TRINITY_DN130723_c0_g3_i3	FC1	male	-0.114990119	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130723_c0_g3_i3	2911	2694.83
TRINITY_DN130723_c0_g4_i1	FC1	male	1.494461924	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130723_c0_g4_i1	837	620.958
TRINITY_DN130727_c0_g9_i2	FC1	male	4.827648454	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130727_c0_g9_i2	930	713.911
TRINITY_DN130728_c1_g1_i2	FC1	male	0.616355813	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130728_c1_g1_i2	1429	1212.83
TRINITY_DN130733_c3_g2_i5	FC1	male	4.18009519	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130733_c3_g2_i5	1778	1561.83
TRINITY_DN130734_c5_g1_i1	FC1	male	0.227992317	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130734_c5_g1_i1	1227	1010.83
TRINITY_DN130756_c3_g1_i2	FC1	male	1.885791047	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130756_c3_g1_i2	865	648.958
TRINITY_DN130764_c1_g1_i1	FC1	male	3.091378426	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130764_c1_g1_i1	1709	1492.83
TRINITY_DN130765_c4_g1_i2	FC1	male	0.40994107	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130765_c4_g1_i2	1302	1085.83
TRINITY_DN130769_c2_g4_i6	FC1	male	5.473479121	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130769_c2_g4_i6	2940	2723.83
TRINITY_DN130775_c0_g1_i4	FC1	male	2.417350904	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130775_c0_g1_i4	4366	4149.83
TRINITY_DN130787_c1_g1_i1	FC1	male	4.159578509	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130787_c1_g1_i1	792	576.039
TRINITY_DN130788_c6_g1_i1	FC1	male	3.061831209	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130788_c6_g1_i1	1068	851.835
TRINITY_DN130788_c7_g3_i2	FC1	male	2.415954377	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130788_c7_g3_i2	328	127.668
TRINITY_DN130806_c0_g2_i3	FC1	male	4.38145143	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130806_c0_g2_i3	901	684.958
TRINITY_DN130807_c0_g5_i1	FC1	male	1.583065814	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130807_c0_g5_i1	1000	783.835
TRINITY_DN130825_c2_g5_i1	FC1	male	-0.053882043	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130825_c2_g5_i1	1715	1498.83
TRINITY_DN130826_c2_g1_i1	FC1	male	1.334838567	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130826_c2_g1_i1	3347	3130.83
TRINITY_DN130830_c3_g1_i1	FC1	male	3.662101217	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130830_c3_g1_i1	1164	947.835
TRINITY_DN130845_c4_g1_i3	FC1	male	5.441948607	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130845_c4_g1_i3	354	149.608
TRINITY_DN130851_c1_g4_i1	FC1	male	3.080858505	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130851_c1_g4_i1	977	760.886
TRINITY_DN130851_c1_g5_i1	FC1	male	0.796174364	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130851_c1_g5_i1	849	632.958
TRINITY_DN130851_c2_g1_i1	FC1	male	1.70514641	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130851_c2_g1_i1	514	299.45
TRINITY_DN130851_c2_g3_i1	FC1	male	0.04077835	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130851_c2_g3_i1	2174	1957.83
TRINITY_DN130854_c0_g3_i2	FC1	male	4.050697783	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130854_c0_g3_i2	913	696.958
TRINITY_DN130856_c6_g5_i1	FC1	male	2.845684021	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130856_c6_g5_i1	354	149.608
TRINITY_DN130857_c0_g1_i1	FC1	male	5.209693144	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130857_c0_g1_i1	737	521.093
TRINITY_DN130858_c0_g2_i1	FC1	male	1.945752843	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130858_c0_g2_i1	459	246.12
TRINITY_DN130859_c4_g2_i6	FC1	male	4.49774334	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130859_c4_g2_i6	398	189.058
TRINITY_DN130872_c8_g2_i1	FC1	male	13.78237397	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130872_c8_g2_i1	300	105.289
TRINITY_DN130872_c8_g5_i1	FC1	male	12.88179114	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130872_c8_g5_i1	375	168.127
TRINITY_DN130880_c4_g2_i7	FC1	male	4.917576308	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130880_c4_g2_i7	383	175.309
TRINITY_DN130880_c4_g3_i1	FC1	male	3.351441884	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130880_c4_g3_i1	1240	1023.83
TRINITY_DN130886_c1_g1_i1	FC1	male	0.366097566	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130886_c1_g1_i1	4650	4433.83
TRINITY_DN130906_c0_g1_i3	FC1	male	2.263497727	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130906_c0_g1_i3	2928	2711.83
TRINITY_DN130912_c3_g4_i1	FC1	male	7.440276042	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130912_c3_g4_i1	453	240.341
TRINITY_DN130915_c0_g2_i1	FC1	male	2.469616559	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130915_c0_g2_i1	406	196.348
TRINITY_DN130921_c7_g1_i1	FC1	male	3.309841337	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130921_c7_g1_i1	360	154.802
TRINITY_DN130932_c0_g5_i2	FC1	male	4.156333058	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130932_c0_g5_i2	1188	971.835
TRINITY_DN130935_c1_g2_i1	FC1	male	1.681414117	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130935_c1_g2_i1	1759	1542.83
TRINITY_DN130937_c5_g2_i3	FC1	male	2.203973805	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130937_c5_g2_i3	1050	833.835
TRINITY_DN130941_c2_g1_i1	FC1	male	-0.199500885	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130941_c2_g1_i1	2191	1974.83
TRINITY_DN130945_c0_g21_i1	FC1	male	0.819685249	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130945_c0_g21_i1	1375	1158.83
TRINITY_DN130950_c1_g1_i4	FC1	male	9.066361763	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130950_c1_g1_i4	1859	1642.83
TRINITY_DN130950_c1_g2_i1	FC1	male	3.322833197	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130950_c1_g2_i1	519	304.359
TRINITY_DN130955_c1_g2_i1	FC1	male	1.655350046	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130955_c1_g2_i1	1764	1547.83
TRINITY_DN130962_c1_g3_i2	FC1	male	0.843295112	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130962_c1_g3_i2	2379	2162.83
TRINITY_DN130963_c1_g1_i1	FC1	male	2.020767841	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130963_c1_g1_i1	2563	2346.83
TRINITY_DN130965_c1_g3_i1	FC1	male	-0.1283335	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130965_c1_g3_i1	1392	1175.83
TRINITY_DN130985_c0_g1_i1	FC1	male	3.369924267	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130985_c0_g1_i1	7199	6982.83
TRINITY_DN130987_c1_g1_i1	FC1	male	2.783844379	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130987_c1_g1_i1	2114	1897.83
TRINITY_DN130988_c1_g2_i2	FC1	male	1.874643893	meanmale	NA	NA	NA	NA	NA	TRINITY_DN130988_c1_g2_i2	3839	3622.83
TRINITY_DN131002_c1_g2_i1	FC1	male	3.893947891	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131002_c1_g2_i1	5493	5276.83
TRINITY_DN131019_c1_g2_i9	FC1	male	3.094723759	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131019_c1_g2_i9	1100	883.835
TRINITY_DN131026_c3_g5_i2	FC1	male	3.729928867	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131026_c3_g5_i2	704	488.126
TRINITY_DN131033_c4_g2_i1	FC1	male	0.301393482	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131033_c4_g2_i1	1711	1494.83
TRINITY_DN131035_c0_g3_i2	FC1	male	5.828032592	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131035_c0_g3_i2	1333	1116.83
TRINITY_DN131038_c0_g1_i1	FC1	male	1.48822945	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131038_c0_g1_i1	3262	3045.83
TRINITY_DN131043_c1_g4_i4	FC1	male	3.031183314	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131043_c1_g4_i4	2111	1894.83
TRINITY_DN131045_c0_g4_i1	FC1	male	1.937233959	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131045_c0_g4_i1	1753	1536.83
TRINITY_DN131055_c0_g1_i3	FC1	male	2.996918514	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131055_c0_g1_i3	2615	2398.83
TRINITY_DN131073_c5_g2_i1	FC1	male	1.757944461	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131073_c5_g2_i1	744	528.093
TRINITY_DN131082_c0_g3_i1	FC1	male	-0.165664657	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131082_c0_g3_i1	3642	3425.83
TRINITY_DN131091_c6_g1_i2	FC1	male	2.703734416	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131091_c6_g1_i2	642	426.261
TRINITY_DN131091_c8_g1_i2	FC1	male	2.063929508	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131091_c8_g1_i2	1166	949.835
TRINITY_DN131100_c1_g1_i7	FC1	male	2.397204659	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131100_c1_g1_i7	594	378.539
TRINITY_DN131116_c0_g15_i1	FC1	male	3.386605201	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131116_c0_g15_i1	987	770.886
TRINITY_DN131123_c0_g1_i1	FC1	male	3.716143281	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131123_c0_g1_i1	544	328.979
TRINITY_DN131133_c0_g1_i1	FC1	male	2.716035292	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131133_c0_g1_i1	1825	1608.83
TRINITY_DN131142_c1_g3_i1	FC1	male	8.276822523	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131142_c1_g3_i1	1529	1312.83
TRINITY_DN131144_c0_g8_i1	FC1	male	3.364957526	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131144_c0_g8_i1	856	639.958
TRINITY_DN131153_c3_g3_i1	FC1	male	0.391329552	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131153_c3_g3_i1	2561	2344.83
TRINITY_DN131154_c3_g7_i1	FC1	male	2.587098931	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131154_c3_g7_i1	807	591.019
TRINITY_DN131158_c7_g1_i1	FC1	male	0.172882194	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131158_c7_g1_i1	2146	1929.83
TRINITY_DN131171_c3_g1_i1	FC1	male	0.71649847	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131171_c3_g1_i1	815	599.019
TRINITY_DN131172_c2_g1_i1	FC1	male	2.33859025	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131172_c2_g1_i1	328	127.668
TRINITY_DN131177_c2_g1_i2	FC1	male	3.711863058	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131177_c2_g1_i2	1166	949.835
TRINITY_DN131180_c1_g2_i3	FC1	male	3.999319359	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131180_c1_g2_i3	1443	1226.83
TRINITY_DN131191_c0_g1_i1	FC1	male	3.64185355	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131191_c0_g1_i1	698	482.126
TRINITY_DN131191_c6_g2_i1	FC1	male	3.268650353	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131191_c6_g2_i1	2293	2076.83
TRINITY_DN131201_c3_g2_i2	FC1	male	1.898929389	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131201_c3_g2_i2	991	774.86
TRINITY_DN131202_c3_g1_i1	FC1	male	4.976213982	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131202_c3_g1_i1	412	201.88
TRINITY_DN131202_c6_g6_i1	FC1	male	5.13472792	meanmale	NA	NA	NA	NA	NA	TRINITY_DN131202_c6_g6_i1	366	160.079
