gid	gname	chr	start	end	target_id	length	eff_length
TRINITY_DN136134_c4_g7_i1	NA	NA	NA	NA	TRINITY_DN136134_c4_g7_i1	565	349.718
TRINITY_DN136144_c9_g4_i3	sqle	Chr06	126891201	126891201	TRINITY_DN136144_c9_g4_i3	3296	3079.83
TRINITY_DN136145_c2_g6_i4	NA	NA	NA	NA	TRINITY_DN136145_c2_g6_i4	692	476.142
TRINITY_DN136147_c0_g1_i5	LOC100497083	scaffold_587	83389	83389	TRINITY_DN136147_c0_g1_i5	5992	5775.83
TRINITY_DN136154_c1_g3_i1	NA	NA	NA	NA	TRINITY_DN136154_c1_g3_i1	2964	2747.83
TRINITY_DN136164_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN136164_c1_g1_i1	3095	2878.83
TRINITY_DN136164_c1_g3_i1	NA	NA	NA	NA	TRINITY_DN136164_c1_g3_i1	1480	1263.83
TRINITY_DN136165_c4_g1_i1	NA	NA	NA	NA	TRINITY_DN136165_c4_g1_i1	368	161.883
TRINITY_DN136165_c4_g8_i1	NA	NA	NA	NA	TRINITY_DN136165_c4_g8_i1	330	129.292
TRINITY_DN136166_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN136166_c0_g1_i2	2003	1786.83
TRINITY_DN136169_c1_g1_i2	NA	NA	NA	NA	TRINITY_DN136169_c1_g1_i2	1013	796.835
TRINITY_DN136173_c9_g1_i1	NA	NA	NA	NA	TRINITY_DN136173_c9_g1_i1	375	168.127
TRINITY_DN136175_c0_g1_i4	NA	NA	NA	NA	TRINITY_DN136175_c0_g1_i4	5303	5086.83
TRINITY_DN136179_c0_g4_i5	NA	NA	NA	NA	TRINITY_DN136179_c0_g4_i5	1996	1779.83
TRINITY_DN136180_c1_g4_i4	NA	NA	NA	NA	TRINITY_DN136180_c1_g4_i4	5356	5139.83
TRINITY_DN136181_c5_g6_i1	NA	NA	NA	NA	TRINITY_DN136181_c5_g6_i1	1161	944.835
TRINITY_DN136182_c0_g2_i3	NA	NA	NA	NA	TRINITY_DN136182_c0_g2_i3	3558	3341.83
TRINITY_DN136189_c1_g1_i5	NA	NA	NA	NA	TRINITY_DN136189_c1_g1_i5	309	112.267
TRINITY_DN136189_c1_g3_i2	NA	NA	NA	NA	TRINITY_DN136189_c1_g3_i2	717	501.11
TRINITY_DN136194_c0_g2_i1	fancd2	Chr04	114224326	114224326	TRINITY_DN136194_c0_g2_i1	4928	4711.83
TRINITY_DN136196_c3_g1_i3	NA	NA	NA	NA	TRINITY_DN136196_c3_g1_i3	2034	1817.83
TRINITY_DN136200_c5_g8_i1	NA	NA	NA	NA	TRINITY_DN136200_c5_g8_i1	825	608.999
TRINITY_DN136206_c3_g1_i3	NA	NA	NA	NA	TRINITY_DN136206_c3_g1_i3	1417	1200.83
TRINITY_DN136208_c0_g1_i3	NA	NA	NA	NA	TRINITY_DN136208_c0_g1_i3	4005	3788.83
TRINITY_DN136215_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN136215_c0_g1_i1	1781	1564.83
TRINITY_DN136216_c2_g1_i1	NA	NA	NA	NA	TRINITY_DN136216_c2_g1_i1	632	416.303
TRINITY_DN136219_c0_g1_i5	fzd4	Chr02	165141665	165141665	TRINITY_DN136219_c0_g1_i5	5979	5762.83
TRINITY_DN136220_c5_g6_i1	NA	NA	NA	NA	TRINITY_DN136220_c5_g6_i1	1037	820.835
TRINITY_DN136222_c2_g1_i1	NA	NA	NA	NA	TRINITY_DN136222_c2_g1_i1	447	234.605
TRINITY_DN136228_c5_g1_i1	NA	NA	NA	NA	TRINITY_DN136228_c5_g1_i1	814	598.019
TRINITY_DN136232_c2_g1_i2	NA	NA	NA	NA	TRINITY_DN136232_c2_g1_i2	3850	3633.83
TRINITY_DN136234_c11_g1_i1	NA	NA	NA	NA	TRINITY_DN136234_c11_g1_i1	1656	1439.83
TRINITY_DN136237_c11_g3_i4	NA	NA	NA	NA	TRINITY_DN136237_c11_g3_i4	1951	1734.83
TRINITY_DN136249_c1_g1_i2	NA	NA	NA	NA	TRINITY_DN136249_c1_g1_i2	3287	3070.83
TRINITY_DN136255_c0_g1_i5	NA	NA	NA	NA	TRINITY_DN136255_c0_g1_i5	1714	1497.83
TRINITY_DN136267_c1_g13_i1	NA	NA	NA	NA	TRINITY_DN136267_c1_g13_i1	533	318.131
TRINITY_DN136285_c1_g2_i1	dnah12	scaffold_87	196357	196357	TRINITY_DN136285_c1_g2_i1	7088	6871.83
TRINITY_DN136290_c1_g2_i4	NA	NA	NA	NA	TRINITY_DN136290_c1_g2_i4	1541	1324.83
TRINITY_DN136295_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN136295_c1_g1_i1	564	348.741
TRINITY_DN136295_c4_g1_i1	NA	NA	NA	NA	TRINITY_DN136295_c4_g1_i1	781	565.039
TRINITY_DN136295_c5_g1_i2	gna11	Chr01	102471306	102471306	TRINITY_DN136295_c5_g1_i2	1543	1326.83
TRINITY_DN136295_c9_g5_i1	NA	NA	NA	NA	TRINITY_DN136295_c9_g5_i1	2189	1972.83
TRINITY_DN136300_c5_g1_i4	lpin1	Chr05	135151919	135151919	TRINITY_DN136300_c5_g1_i4	4511	4294.83
TRINITY_DN136301_c4_g11_i2	NA	NA	NA	NA	TRINITY_DN136301_c4_g11_i2	709	493.11
TRINITY_DN136301_c4_g26_i1	NA	NA	NA	NA	TRINITY_DN136301_c4_g26_i1	874	657.958
TRINITY_DN136301_c4_g29_i1	NA	NA	NA	NA	TRINITY_DN136301_c4_g29_i1	305	109.183
TRINITY_DN136301_c4_g9_i1	NA	NA	NA	NA	TRINITY_DN136301_c4_g9_i1	398	189.058
TRINITY_DN136309_c8_g3_i1	NA	NA	NA	NA	TRINITY_DN136309_c8_g3_i1	701	485.126
TRINITY_DN136310_c4_g11_i1	NA	NA	NA	NA	TRINITY_DN136310_c4_g11_i1	4423	4206.83
TRINITY_DN136310_c4_g2_i2	NA	NA	NA	NA	TRINITY_DN136310_c4_g2_i2	1457	1240.83
TRINITY_DN136311_c2_g2_i1	NA	NA	NA	NA	TRINITY_DN136311_c2_g2_i1	445	232.691
TRINITY_DN136311_c3_g4_i1	NA	NA	NA	NA	TRINITY_DN136311_c3_g4_i1	423	212.045
TRINITY_DN136311_c3_g7_i2	NA	NA	NA	NA	TRINITY_DN136311_c3_g7_i2	3928	3711.83
TRINITY_DN136324_c5_g3_i1	NA	NA	NA	NA	TRINITY_DN136324_c5_g3_i1	321	121.977
TRINITY_DN136335_c7_g3_i3	NA	NA	NA	NA	TRINITY_DN136335_c7_g3_i3	507	292.648
TRINITY_DN136338_c5_g1_i1	NA	NA	NA	NA	TRINITY_DN136338_c5_g1_i1	3360	3143.83
TRINITY_DN136338_c8_g3_i1	NA	NA	NA	NA	TRINITY_DN136338_c8_g3_i1	1122	905.835
TRINITY_DN136342_c1_g1_i3	NA	NA	NA	NA	TRINITY_DN136342_c1_g1_i3	5737	5520.83
TRINITY_DN136346_c0_g2_i3	speg	Chr09	78288753	78288753	TRINITY_DN136346_c0_g2_i3	12903	12686.8
TRINITY_DN136350_c0_g1_i6	Xetrov90006807m	Chr02	156776975	156776975	TRINITY_DN136350_c0_g1_i6	9816	9599.83
TRINITY_DN136357_c1_g2_i3	NA	NA	NA	NA	TRINITY_DN136357_c1_g2_i3	5208	4991.83
TRINITY_DN136372_c3_g2_i1	NA	NA	NA	NA	TRINITY_DN136372_c3_g2_i1	562	346.776
TRINITY_DN136373_c4_g7_i5	NA	NA	NA	NA	TRINITY_DN136373_c4_g7_i5	511	296.5
TRINITY_DN136377_c0_g1_i5	NA	NA	NA	NA	TRINITY_DN136377_c0_g1_i5	672	456.173
TRINITY_DN136380_c2_g3_i16	NA	NA	NA	NA	TRINITY_DN136380_c2_g3_i16	3655	3438.83
TRINITY_DN136382_c2_g1_i3	NA	NA	NA	NA	TRINITY_DN136382_c2_g1_i3	5871	5654.83
TRINITY_DN136384_c1_g1_i1	psd3	Chr01	77582054	77582054	TRINITY_DN136384_c1_g1_i1	3221	3004.83
TRINITY_DN136384_c2_g2_i1	NA	NA	NA	NA	TRINITY_DN136384_c2_g2_i1	1026	809.835
TRINITY_DN136387_c7_g1_i1	LOC100495096	scaffold_261	12460	12460	TRINITY_DN136387_c7_g1_i1	4444	4227.83
TRINITY_DN136390_c2_g2_i1	NA	NA	NA	NA	TRINITY_DN136390_c2_g2_i1	972	755.886
TRINITY_DN136391_c5_g1_i1	col18a1	Chr09	56441974	56441974	TRINITY_DN136391_c5_g1_i1	6471	6254.83
TRINITY_DN136394_c9_g1_i1	NA	NA	NA	NA	TRINITY_DN136394_c9_g1_i1	2143	1926.83
TRINITY_DN136400_c1_g1_i6	NA	NA	NA	NA	TRINITY_DN136400_c1_g1_i6	3449	3232.83
TRINITY_DN136406_c4_g1_i1	ddah1	Chr04	29079173	29079173	TRINITY_DN136406_c4_g1_i1	2123	1906.83
TRINITY_DN136407_c5_g1_i3	c3	Chr03	130629789	130629789	TRINITY_DN136407_c5_g1_i3	2964	2747.83
TRINITY_DN136418_c2_g1_i1	NA	NA	NA	NA	TRINITY_DN136418_c2_g1_i1	1073	856.835
TRINITY_DN136418_c2_g3_i1	NA	NA	NA	NA	TRINITY_DN136418_c2_g3_i1	1024	807.835
TRINITY_DN136419_c2_g3_i3	NA	NA	NA	NA	TRINITY_DN136419_c2_g3_i3	779	563.039
TRINITY_DN136421_c0_g1_i2	NA	NA	NA	NA	TRINITY_DN136421_c0_g1_i2	7125	6908.83
TRINITY_DN136422_c3_g1_i2	NA	NA	NA	NA	TRINITY_DN136422_c3_g1_i2	711	495.11
TRINITY_DN136424_c0_g2_i3	NA	NA	NA	NA	TRINITY_DN136424_c0_g2_i3	6443	6226.83
TRINITY_DN136426_c1_g2_i4	NA	NA	NA	NA	TRINITY_DN136426_c1_g2_i4	3537	3320.83
TRINITY_DN136434_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN136434_c0_g2_i1	879	662.958
TRINITY_DN136445_c16_g1_i1	slc51b-like	Chr03	117845889	117845889	TRINITY_DN136445_c16_g1_i1	911	694.958
TRINITY_DN136448_c0_g6_i1	NA	NA	NA	NA	TRINITY_DN136448_c0_g6_i1	1782	1565.83
TRINITY_DN136451_c4_g3_i1	NA	NA	NA	NA	TRINITY_DN136451_c4_g3_i1	1033	816.835
TRINITY_DN136458_c4_g3_i1	NA	NA	NA	NA	TRINITY_DN136458_c4_g3_i1	710	494.11
TRINITY_DN136464_c5_g1_i2	NA	NA	NA	NA	TRINITY_DN136464_c5_g1_i2	371	164.577
TRINITY_DN136467_c6_g5_i1	NA	NA	NA	NA	TRINITY_DN136467_c6_g5_i1	1249	1032.83
TRINITY_DN136480_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN136480_c0_g2_i1	6926	6709.83
TRINITY_DN136488_c1_g32_i1	NA	NA	NA	NA	TRINITY_DN136488_c1_g32_i1	2963	2746.83
TRINITY_DN136507_c0_g1_i4	NA	NA	NA	NA	TRINITY_DN136507_c0_g1_i4	1935	1718.83
TRINITY_DN136510_c2_g1_i1	NA	NA	NA	NA	TRINITY_DN136510_c2_g1_i1	3414	3197.83
TRINITY_DN136521_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN136521_c0_g1_i1	3444	3227.83
TRINITY_DN136525_c2_g3_i2	NA	NA	NA	NA	TRINITY_DN136525_c2_g3_i2	1232	1015.83
TRINITY_DN136530_c3_g1_i2	NA	NA	NA	NA	TRINITY_DN136530_c3_g1_i2	2086	1869.83
TRINITY_DN136533_c5_g2_i2	NA	NA	NA	NA	TRINITY_DN136533_c5_g2_i2	580	364.564
TRINITY_DN136537_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN136537_c1_g1_i1	5390	5173.83
TRINITY_DN136538_c1_g1_i3	LOC101732203	Chr07	116202625	116202625	TRINITY_DN136538_c1_g1_i3	2593	2376.83
TRINITY_DN136540_c6_g1_i3	slc16a10	Chr05	74078513	74078513	TRINITY_DN136540_c6_g1_i3	2903	2686.83
TRINITY_DN136541_c2_g1_i1	NA	NA	NA	NA	TRINITY_DN136541_c2_g1_i1	681	465.158
TRINITY_DN136541_c2_g2_i1	NA	NA	NA	NA	TRINITY_DN136541_c2_g2_i1	694	478.142
TRINITY_DN136542_c1_g3_i1	NA	NA	NA	NA	TRINITY_DN136542_c1_g3_i1	323	123.528
TRINITY_DN136544_c2_g1_i3	NA	NA	NA	NA	TRINITY_DN136544_c2_g1_i3	832	615.979
TRINITY_DN136544_c3_g4_i1	NA	NA	NA	NA	TRINITY_DN136544_c3_g4_i1	565	349.718
TRINITY_DN136549_c11_g1_i2	NA	NA	NA	NA	TRINITY_DN136549_c11_g1_i2	1047	830.835
TRINITY_DN136551_c1_g1_i3	NA	NA	NA	NA	TRINITY_DN136551_c1_g1_i3	1586	1369.83
TRINITY_DN136561_c3_g4_i2	NA	NA	NA	NA	TRINITY_DN136561_c3_g4_i2	1978	1761.83
TRINITY_DN136561_c3_g5_i1	NA	NA	NA	NA	TRINITY_DN136561_c3_g5_i1	1068	851.835
TRINITY_DN136562_c2_g5_i1	NA	NA	NA	NA	TRINITY_DN136562_c2_g5_i1	2215	1998.83
TRINITY_DN136565_c2_g1_i2	olfml3	Chr02	67671613	67671613	TRINITY_DN136565_c2_g1_i2	1979	1762.83
TRINITY_DN136565_c2_g3_i4	NA	NA	NA	NA	TRINITY_DN136565_c2_g3_i4	1031	814.835
TRINITY_DN136568_c12_g3_i2	fam5b	Chr04	88941363	88941363	TRINITY_DN136568_c12_g3_i2	5286	5069.83
TRINITY_DN136581_c22_g1_i1	NA	NA	NA	NA	TRINITY_DN136581_c22_g1_i1	522	307.298
TRINITY_DN136584_c5_g1_i1	NA	NA	NA	NA	TRINITY_DN136584_c5_g1_i1	492	277.954
TRINITY_DN136589_c3_g3_i1	NA	NA	NA	NA	TRINITY_DN136589_c3_g3_i1	1524	1307.83
TRINITY_DN136610_c26_g3_i2	NA	NA	NA	NA	TRINITY_DN136610_c26_g3_i2	623	407.344
TRINITY_DN136614_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN136614_c0_g1_i1	1515	1298.83
TRINITY_DN136618_c14_g1_i1	NA	NA	NA	NA	TRINITY_DN136618_c14_g1_i1	1117	900.835
TRINITY_DN136618_c14_g2_i1	NA	NA	NA	NA	TRINITY_DN136618_c14_g2_i1	338	135.896
TRINITY_DN136618_c14_g3_i1	NA	NA	NA	NA	TRINITY_DN136618_c14_g3_i1	337	135.075
TRINITY_DN136618_c14_g4_i1	NA	NA	NA	NA	TRINITY_DN136618_c14_g4_i1	349	145.361
TRINITY_DN136620_c0_g1_i1	pcnt-like.1	Chr09	55952006	55952006	TRINITY_DN136620_c0_g1_i1	14830	14613.8
TRINITY_DN136622_c3_g2_i3	NA	NA	NA	NA	TRINITY_DN136622_c3_g2_i3	1981	1764.83
TRINITY_DN136628_c4_g1_i1	NA	NA	NA	NA	TRINITY_DN136628_c4_g1_i1	6520	6303.83
TRINITY_DN136634_c8_g12_i2	pros1	Chr02	17674218	17674218	TRINITY_DN136634_c8_g12_i2	3456	3239.83
TRINITY_DN136637_c5_g3_i3	NA	NA	NA	NA	TRINITY_DN136637_c5_g3_i3	2540	2323.83
TRINITY_DN136646_c17_g1_i1	NA	NA	NA	NA	TRINITY_DN136646_c17_g1_i1	1077	860.835
TRINITY_DN136647_c2_g1_i3	NA	NA	NA	NA	TRINITY_DN136647_c2_g1_i3	577	361.576
TRINITY_DN136653_c14_g2_i1	NA	NA	NA	NA	TRINITY_DN136653_c14_g2_i1	367	160.956
TRINITY_DN136656_c12_g1_i2	NA	NA	NA	NA	TRINITY_DN136656_c12_g1_i2	1329	1112.83
TRINITY_DN136674_c11_g2_i1	NA	NA	NA	NA	TRINITY_DN136674_c11_g2_i1	2755	2538.83
TRINITY_DN136675_c8_g1_i3	NA	NA	NA	NA	TRINITY_DN136675_c8_g1_i3	3770	3553.83
TRINITY_DN136683_c0_g1_i4	NA	NA	NA	NA	TRINITY_DN136683_c0_g1_i4	6627	6410.83
TRINITY_DN136686_c3_g1_i2	nxpe3-like	Chr02	98163477	98163477	TRINITY_DN136686_c3_g1_i2	2204	1987.83
TRINITY_DN136688_c7_g1_i2	NA	NA	NA	NA	TRINITY_DN136688_c7_g1_i2	1137	920.835
TRINITY_DN136704_c17_g1_i1	NA	NA	NA	NA	TRINITY_DN136704_c17_g1_i1	2820	2603.83
TRINITY_DN136707_c6_g2_i1	NA	NA	NA	NA	TRINITY_DN136707_c6_g2_i1	1299	1082.83
TRINITY_DN136713_c11_g1_i2	NA	NA	NA	NA	TRINITY_DN136713_c11_g1_i2	576	360.588
TRINITY_DN136713_c12_g1_i1	NA	NA	NA	NA	TRINITY_DN136713_c12_g1_i1	1541	1324.83
TRINITY_DN136720_c11_g2_i1	NA	NA	NA	NA	TRINITY_DN136720_c11_g2_i1	1016	799.835
TRINITY_DN136720_c13_g3_i2	zfyve9	Chr04	86457793	86457793	TRINITY_DN136720_c13_g3_i2	5884	5667.83
TRINITY_DN136721_c2_g4_i2	NA	NA	NA	NA	TRINITY_DN136721_c2_g4_i2	808	592.019
TRINITY_DN136724_c13_g2_i2	NA	NA	NA	NA	TRINITY_DN136724_c13_g2_i2	731	515.093
TRINITY_DN136725_c7_g1_i1	NA	NA	NA	NA	TRINITY_DN136725_c7_g1_i1	392	183.576
TRINITY_DN136729_c0_g4_i7	NA	NA	NA	NA	TRINITY_DN136729_c0_g4_i7	400	190.876
TRINITY_DN136729_c1_g1_i1	LOC100494984	Chr07	96307391	96307391	TRINITY_DN136729_c1_g1_i1	6551	6334.83
TRINITY_DN136729_c1_g5_i2	NA	NA	NA	NA	TRINITY_DN136729_c1_g5_i2	1934	1717.83
TRINITY_DN136729_c1_g6_i1	NA	NA	NA	NA	TRINITY_DN136729_c1_g6_i1	922	705.935
TRINITY_DN136739_c19_g2_i1	c4orf33	Chr01	54475487	54475487	TRINITY_DN136739_c19_g2_i1	1676	1459.83
TRINITY_DN136741_c9_g1_i1	NA	NA	NA	NA	TRINITY_DN136741_c9_g1_i1	988	771.886
TRINITY_DN136743_c28_g1_i1	NA	NA	NA	NA	TRINITY_DN136743_c28_g1_i1	684	468.158
TRINITY_DN136745_c32_g2_i1	NA	NA	NA	NA	TRINITY_DN136745_c32_g2_i1	524	309.267
TRINITY_DN136816_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN136816_c0_g1_i1	490	276.01
TRINITY_DN136989_c0_g1_i1	n6amt2	Chr02	155934642	155934642	TRINITY_DN136989_c0_g1_i1	1472	1255.83
TRINITY_DN139732_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN139732_c0_g1_i1	629	413.303
TRINITY_DN140136_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN140136_c0_g1_i1	604	388.462
TRINITY_DN140366_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN140366_c0_g1_i1	684	468.158
TRINITY_DN140595_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN140595_c0_g1_i1	350	146.166
TRINITY_DN140755_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN140755_c0_g1_i1	709	493.11
TRINITY_DN142384_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN142384_c0_g1_i1	415	204.61
TRINITY_DN14256_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN14256_c0_g1_i1	555	339.834
TRINITY_DN144998_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN144998_c0_g1_i1	360	154.802
TRINITY_DN145554_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN145554_c0_g1_i1	387	178.961
TRINITY_DN147848_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN147848_c0_g1_i1	300	105.289
TRINITY_DN149060_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN149060_c0_g1_i1	408	198.193
TRINITY_DN150561_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN150561_c0_g1_i1	318	119.503
TRINITY_DN150955_c0_g1_i1	LOC100490653	Chr07	32231175	32231175	TRINITY_DN150955_c0_g1_i1	763	547.057
TRINITY_DN151017_c0_g1_i1	LOC100489882	scaffold_428	51457	51457	TRINITY_DN151017_c0_g1_i1	2751	2534.83
TRINITY_DN151445_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN151445_c0_g1_i1	1504	1287.83
TRINITY_DN151870_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN151870_c0_g1_i1	809	593.019
TRINITY_DN152895_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN152895_c0_g1_i1	653	437.203
TRINITY_DN153187_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN153187_c0_g1_i1	751	535.093
TRINITY_DN153359_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN153359_c0_g1_i1	378	170.834
TRINITY_DN153555_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN153555_c0_g1_i1	1178	961.835
TRINITY_DN154522_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN154522_c0_g1_i1	1013	796.835
TRINITY_DN154970_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN154970_c0_g1_i1	625	409.33
TRINITY_DN155059_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN155059_c0_g1_i1	420	209.245
TRINITY_DN155787_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN155787_c0_g1_i1	337	135.075
TRINITY_DN156810_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN156810_c0_g1_i1	438	226.07
TRINITY_DN158711_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN158711_c0_g1_i1	302	106.83
TRINITY_DN158815_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN158815_c0_g1_i1	379	171.728
TRINITY_DN159187_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN159187_c0_g1_i1	489	275.065
TRINITY_DN159788_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN159788_c0_g1_i1	352	147.922
TRINITY_DN161276_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN161276_c0_g1_i1	491	276.982
TRINITY_DN1616_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN1616_c0_g1_i1	574	358.6
TRINITY_DN16337_c0_g1_i1	LOC100496329	Chr05	24913279	24913279	TRINITY_DN16337_c0_g1_i1	1208	991.835
TRINITY_DN164823_c0_g1_i1	cited4	Chr02	57828267	57828267	TRINITY_DN164823_c0_g1_i1	1512	1295.83
TRINITY_DN164841_c0_g1_i1	socs1	Chr09	31468729	31468729	TRINITY_DN164841_c0_g1_i1	1105	888.835
TRINITY_DN165389_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN165389_c0_g1_i1	533	318.131
TRINITY_DN165623_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN165623_c0_g1_i1	730	514.093
TRINITY_DN165824_c0_g1_i1	xgb	Chr08	93917425	93917425	TRINITY_DN165824_c0_g1_i1	781	565.039
TRINITY_DN168195_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN168195_c0_g1_i1	434	222.282
TRINITY_DN16998_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN16998_c0_g1_i1	365	159.173
TRINITY_DN170774_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN170774_c0_g1_i1	606	390.423
TRINITY_DN170873_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN170873_c0_g1_i1	596	380.527
TRINITY_DN171004_c0_g1_i1	b9d2-like	Chr08	58145601	58145601	TRINITY_DN171004_c0_g1_i1	963	746.911
TRINITY_DN172913_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN172913_c0_g1_i1	411	200.976
TRINITY_DN17879_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN17879_c0_g1_i1	369	162.775
TRINITY_DN179330_c0_g1_i1	Xetrov90014784m	Chr05	118728492	118728492	TRINITY_DN179330_c0_g1_i1	1500	1283.83
TRINITY_DN179433_c0_g1_i1	LOC100158544	Chr04	127653170	127653170	TRINITY_DN179433_c0_g1_i1	3090	2873.83
TRINITY_DN179696_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN179696_c0_g1_i1	816	599.999
TRINITY_DN180412_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN180412_c0_g1_i1	534	319.12
TRINITY_DN180473_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN180473_c0_g1_i1	345	141.936
TRINITY_DN180533_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN180533_c0_g1_i1	531	316.173
TRINITY_DN180631_c0_g1_i1	bend7	Chr03	72180664	72180664	TRINITY_DN180631_c0_g1_i1	2333	2116.83
TRINITY_DN180929_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN180929_c0_g1_i1	444	231.754
TRINITY_DN181156_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN181156_c0_g1_i1	301	106.076
TRINITY_DN181240_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN181240_c0_g1_i1	497	282.851
TRINITY_DN181467_c0_g1_i1	srd5a2	Chr05	40636572	40636572	TRINITY_DN181467_c0_g1_i1	1195	978.835
TRINITY_DN182304_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN182304_c0_g1_i1	336	134.278
TRINITY_DN183233_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN183233_c0_g1_i1	512	297.49
TRINITY_DN183259_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN183259_c0_g1_i1	559	343.811
TRINITY_DN186288_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN186288_c0_g1_i1	858	641.958
TRINITY_DN187275_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN187275_c0_g1_i1	571	355.624
TRINITY_DN187997_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN187997_c0_g1_i1	361	155.645
TRINITY_DN189998_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN189998_c0_g1_i1	728	512.093
TRINITY_DN19111_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN19111_c0_g1_i1	1307	1090.83
TRINITY_DN193382_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN193382_c0_g1_i1	630	414.303
TRINITY_DN193411_c0_g1_i1	nme9	Chr09	50899249	50899249	TRINITY_DN193411_c0_g1_i1	2284	2067.83
TRINITY_DN193437_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN193437_c0_g1_i1	684	468.158
TRINITY_DN194140_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN194140_c0_g1_i1	394	185.424
TRINITY_DN194334_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN194334_c0_g1_i1	372	165.439
TRINITY_DN194382_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN194382_c0_g1_i1	694	478.142
TRINITY_DN194461_c0_g1_i1	LOC101731533	Chr07	50701583	50701583	TRINITY_DN194461_c0_g1_i1	1177	960.835
TRINITY_DN194844_c0_g1_i1	sycp3	Chr04	2810834	2810834	TRINITY_DN194844_c0_g1_i1	993	776.835
TRINITY_DN19500_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN19500_c0_g2_i1	339	136.779
TRINITY_DN195298_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN195298_c0_g1_i1	695	479.126
TRINITY_DN196303_c0_g1_i1	LOC100496369	Chr06	18098492	18098492	TRINITY_DN196303_c0_g1_i1	1674	1457.83
TRINITY_DN196864_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN196864_c0_g1_i1	384	176.206
TRINITY_DN19764_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN19764_c0_g1_i1	1313	1096.83
TRINITY_DN197989_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN197989_c0_g1_i1	397	188.187
