gid	gname	chr	start	end	target_id	length	eff_length
TRINITY_DN134982_c4_g2_i4	NA	NA	NA	NA	TRINITY_DN134982_c4_g2_i4	794	578.039
TRINITY_DN134982_c6_g1_i2	nob1	Chr04	62439859	62439859	TRINITY_DN134982_c6_g1_i2	2165	1948.83
TRINITY_DN134982_c7_g1_i1	aasdh-like	Chr01	31594777	31594777	TRINITY_DN134982_c7_g1_i1	4019	3802.83
TRINITY_DN134985_c2_g2_i1	sirt3.1	Chr04	14651574	14651574	TRINITY_DN134985_c2_g2_i1	1363	1146.83
TRINITY_DN134986_c0_g1_i1	tbc1d10a	Chr01	131942891	131942891	TRINITY_DN134986_c0_g1_i1	2562	2345.83
TRINITY_DN134990_c3_g4_i1	cog8	Chr04	62273214	62273214	TRINITY_DN134990_c3_g4_i1	2003	1786.83
TRINITY_DN134992_c0_g2_i5	paip2b	Chr01	8039015	8039015	TRINITY_DN134992_c0_g2_i5	2382	2165.83
TRINITY_DN135001_c1_g4_i3	NA	NA	NA	NA	TRINITY_DN135001_c1_g4_i3	5415	5198.83
TRINITY_DN135009_c0_g3_i1	htatip2	scaffold_84	636289	636289	TRINITY_DN135009_c0_g3_i1	1606	1389.83
TRINITY_DN135010_c3_g1_i1	LOC100489773-like	Chr10	34093698	34093698	TRINITY_DN135010_c3_g1_i1	4059	3842.83
TRINITY_DN135012_c0_g2_i1	kdm4a	Chr04	73964755	73964755	TRINITY_DN135012_c0_g2_i1	4707	4490.83
TRINITY_DN135013_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN135013_c0_g1_i1	2180	1963.83
TRINITY_DN135015_c6_g5_i1	NA	NA	NA	NA	TRINITY_DN135015_c6_g5_i1	400	190.876
TRINITY_DN135020_c1_g4_i3	NA	NA	NA	NA	TRINITY_DN135020_c1_g4_i3	560	344.788
TRINITY_DN135032_c0_g4_i1	NA	NA	NA	NA	TRINITY_DN135032_c0_g4_i1	693	477.142
TRINITY_DN135040_c5_g1_i1	slc25a37	Chr03	107022815	107022815	TRINITY_DN135040_c5_g1_i1	2518	2301.83
TRINITY_DN135043_c1_g1_i2	NA	NA	NA	NA	TRINITY_DN135043_c1_g1_i2	1870	1653.83
TRINITY_DN135049_c4_g1_i1	dnajb9	Chr03	56040456	56040456	TRINITY_DN135049_c4_g1_i1	2591	2374.83
TRINITY_DN135050_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN135050_c0_g1_i1	1588	1371.83
TRINITY_DN135058_c4_g17_i2	NA	NA	NA	NA	TRINITY_DN135058_c4_g17_i2	1423	1206.83
TRINITY_DN135060_c1_g2_i12	NA	NA	NA	NA	TRINITY_DN135060_c1_g2_i12	5000	4783.83
TRINITY_DN135072_c5_g1_i2	NA	NA	NA	NA	TRINITY_DN135072_c5_g1_i2	1143	926.835
TRINITY_DN135082_c3_g3_i1	pdlim4	Chr03	27258120	27258120	TRINITY_DN135082_c3_g3_i1	1565	1348.83
TRINITY_DN135084_c0_g1_i3	rab23	Chr05	89097663	89097663	TRINITY_DN135084_c0_g1_i3	3106	2889.83
TRINITY_DN135090_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN135090_c1_g1_i1	641	425.261
TRINITY_DN135114_c0_g1_i1	nt5dc3	Chr03	39863440	39863440	TRINITY_DN135114_c0_g1_i1	3246	3029.83
TRINITY_DN135121_c0_g2_i2	wrnip1	Chr06	52311491	52311491	TRINITY_DN135121_c0_g2_i2	3445	3228.83
TRINITY_DN135128_c0_g3_i3	NA	NA	NA	NA	TRINITY_DN135128_c0_g3_i3	792	576.039
TRINITY_DN135130_c8_g1_i4	zufsp	Chr05	69402838	69402838	TRINITY_DN135130_c8_g1_i4	2119	1902.83
TRINITY_DN135135_c3_g2_i1	bcdin3d	Chr02	145408946	145408946	TRINITY_DN135135_c3_g2_i1	883	666.958
TRINITY_DN135136_c0_g4_i3	Xetrov90016619m	Chr06	88431947	88431947	TRINITY_DN135136_c0_g4_i3	4125	3908.83
TRINITY_DN135145_c0_g1_i6	NA	NA	NA	NA	TRINITY_DN135145_c0_g1_i6	2997	2780.83
TRINITY_DN135149_c5_g2_i1	LOC100495392	scaffold_259	79038	79038	TRINITY_DN135149_c5_g2_i1	3286	3069.83
TRINITY_DN135157_c2_g2_i1	Xetrov90008422m	Chr03	76785313	76785313	TRINITY_DN135157_c2_g2_i1	1730	1513.83
TRINITY_DN135158_c2_g1_i1	NA	NA	NA	NA	TRINITY_DN135158_c2_g1_i1	308	111.505
TRINITY_DN135160_c6_g1_i3	NA	NA	NA	NA	TRINITY_DN135160_c6_g1_i3	331	130.137
TRINITY_DN135160_c6_g2_i1	NA	NA	NA	NA	TRINITY_DN135160_c6_g2_i1	411	200.976
TRINITY_DN135175_c3_g2_i2	slc26a6-like.1	Chr04	125431618	125431618	TRINITY_DN135175_c3_g2_i2	2918	2701.83
TRINITY_DN135176_c2_g1_i3	NA	NA	NA	NA	TRINITY_DN135176_c2_g1_i3	1260	1043.83
TRINITY_DN135178_c2_g1_i1	LOC100489307	Chr01	130258024	130258024	TRINITY_DN135178_c2_g1_i1	3244	3027.83
TRINITY_DN135185_c1_g4_i1	mnat1	Chr08	82013879	82013879	TRINITY_DN135185_c1_g4_i1	1306	1089.83
TRINITY_DN135187_c1_g1_i4	kbtbd2	Chr06	26152009	26152009	TRINITY_DN135187_c1_g1_i4	3692	3475.83
TRINITY_DN135189_c4_g1_i1	nme4	Chr09	15200553	15200553	TRINITY_DN135189_c4_g1_i1	1527	1310.83
TRINITY_DN135189_c5_g3_i1	Xetrov90003730m	Chr01	188782517	188782517	TRINITY_DN135189_c5_g3_i1	4239	4022.83
TRINITY_DN135198_c0_g4_i3	NA	NA	NA	NA	TRINITY_DN135198_c0_g4_i3	1129	912.835
TRINITY_DN135220_c0_g4_i2	hps5	Chr01	176601537	176601537	TRINITY_DN135220_c0_g4_i2	4095	3878.83
TRINITY_DN135222_c1_g3_i1	snrk	Chr06	73144017	73144017	TRINITY_DN135222_c1_g3_i1	2840	2623.83
TRINITY_DN135230_c0_g1_i5	NA	NA	NA	NA	TRINITY_DN135230_c0_g1_i5	1042	825.835
TRINITY_DN135241_c3_g5_i1	NA	NA	NA	NA	TRINITY_DN135241_c3_g5_i1	1732	1515.83
TRINITY_DN135242_c0_g2_i3	naa35	Chr01	122534185	122534185	TRINITY_DN135242_c0_g2_i3	2623	2406.83
TRINITY_DN135252_c4_g4_i6	NA	NA	NA	NA	TRINITY_DN135252_c4_g4_i6	2537	2320.83
TRINITY_DN135256_c0_g1_i2	LOC100488277	scaffold_305	146479	146479	TRINITY_DN135256_c0_g1_i2	747	531.093
TRINITY_DN135261_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN135261_c0_g1_i1	377	169.923
TRINITY_DN135263_c3_g2_i8	pcdh9	Chr02	124710610	124710610	TRINITY_DN135263_c3_g2_i8	4455	4238.83
TRINITY_DN135264_c6_g4_i1	NA	NA	NA	NA	TRINITY_DN135264_c6_g4_i1	1621	1404.83
TRINITY_DN135265_c1_g2_i8	NA	NA	NA	NA	TRINITY_DN135265_c1_g2_i8	725	509.093
TRINITY_DN135268_c2_g1_i9	notum	Chr10	18486349	18486349	TRINITY_DN135268_c2_g1_i9	3983	3766.83
TRINITY_DN135275_c0_g12_i1	NA	NA	NA	NA	TRINITY_DN135275_c0_g12_i1	478	264.518
TRINITY_DN135280_c4_g2_i1	mlst8	Chr09	13557905	13557905	TRINITY_DN135280_c4_g2_i1	1730	1513.83
TRINITY_DN135283_c2_g7_i1	NA	NA	NA	NA	TRINITY_DN135283_c2_g7_i1	1939	1722.83
TRINITY_DN135291_c0_g1_i6	NA	NA	NA	NA	TRINITY_DN135291_c0_g1_i6	592	376.539
TRINITY_DN135298_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN135298_c1_g1_i1	349	145.361
TRINITY_DN135302_c2_g2_i7	NA	NA	NA	NA	TRINITY_DN135302_c2_g2_i7	629	413.303
TRINITY_DN135310_c4_g1_i3	tfb1m	Chr10	9082099	9082099	TRINITY_DN135310_c4_g1_i3	1433	1216.83
TRINITY_DN135315_c2_g1_i1	NA	NA	NA	NA	TRINITY_DN135315_c2_g1_i1	535	320.109
TRINITY_DN135315_c3_g4_i2	NA	NA	NA	NA	TRINITY_DN135315_c3_g4_i2	1518	1301.83
TRINITY_DN135315_c3_g5_i3	NA	NA	NA	NA	TRINITY_DN135315_c3_g5_i3	625	409.33
TRINITY_DN135315_c3_g6_i1	NA	NA	NA	NA	TRINITY_DN135315_c3_g6_i1	1525	1308.83
TRINITY_DN135334_c1_g1_i2	NA	NA	NA	NA	TRINITY_DN135334_c1_g1_i2	722	506.093
TRINITY_DN135339_c0_g1_i3	NA	NA	NA	NA	TRINITY_DN135339_c0_g1_i3	4814	4597.83
TRINITY_DN135353_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN135353_c0_g1_i1	457	244.194
TRINITY_DN135369_c4_g2_i2	NA	NA	NA	NA	TRINITY_DN135369_c4_g2_i2	1426	1209.83
TRINITY_DN135372_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN135372_c1_g1_i1	3535	3318.83
TRINITY_DN135378_c2_g16_i3	NA	NA	NA	NA	TRINITY_DN135378_c2_g16_i3	2485	2268.83
TRINITY_DN135389_c10_g4_i2	NA	NA	NA	NA	TRINITY_DN135389_c10_g4_i2	1801	1584.83
TRINITY_DN135393_c3_g7_i1	pdcd2l	Chr04	54693098	54693098	TRINITY_DN135393_c3_g7_i1	1547	1330.83
TRINITY_DN135394_c4_g3_i1	panx1	Chr02	162390124	162390124	TRINITY_DN135394_c4_g3_i1	1950	1733.83
TRINITY_DN135398_c4_g1_i3	LOC100037843	Chr09	22311978	22311978	TRINITY_DN135398_c4_g1_i3	3694	3477.83
TRINITY_DN135403_c1_g3_i1	NA	NA	NA	NA	TRINITY_DN135403_c1_g3_i1	492	277.954
TRINITY_DN135405_c1_g2_i2	sowahb	Chr01	94515141	94515141	TRINITY_DN135405_c1_g2_i2	4125	3908.83
TRINITY_DN135405_c1_g3_i1	NA	NA	NA	NA	TRINITY_DN135405_c1_g3_i1	993	776.835
TRINITY_DN135417_c4_g4_i8	NA	NA	NA	NA	TRINITY_DN135417_c4_g4_i8	795	579.039
TRINITY_DN135424_c2_g6_i2	NA	NA	NA	NA	TRINITY_DN135424_c2_g6_i2	2514	2297.83
TRINITY_DN135425_c1_g1_i2	NA	NA	NA	NA	TRINITY_DN135425_c1_g1_i2	1071	854.835
TRINITY_DN135433_c0_g2_i2	tjp3-like	Chr01	74416130	74416130	TRINITY_DN135433_c0_g2_i2	3300	3083.83
TRINITY_DN135433_c1_g5_i1	NA	NA	NA	NA	TRINITY_DN135433_c1_g5_i1	3339	3122.83
TRINITY_DN135443_c0_g3_i1	sema6a	Chr01	162837690	162837690	TRINITY_DN135443_c0_g3_i1	8199	7982.83
TRINITY_DN135450_c1_g2_i4	LOC100124863	Chr02	46331456	46331456	TRINITY_DN135450_c1_g2_i4	3205	2988.83
TRINITY_DN135461_c7_g4_i1	LOC779528	Chr03	51623109	51623109	TRINITY_DN135461_c7_g4_i1	1514	1297.83
TRINITY_DN135463_c0_g2_i4	sun1	Chr09	22262772	22262772	TRINITY_DN135463_c0_g2_i4	5728	5511.83
TRINITY_DN135480_c3_g10_i5	NA	NA	NA	NA	TRINITY_DN135480_c3_g10_i5	350	146.166
TRINITY_DN135486_c0_g1_i1	ctf1	scaffold_288	35903	35903	TRINITY_DN135486_c0_g1_i1	1199	982.835
TRINITY_DN135490_c1_g1_i2	napg	Chr06	89288026	89288026	TRINITY_DN135490_c1_g1_i2	1569	1352.83
TRINITY_DN135508_c3_g1_i4	chic2	Chr01	30765806	30765806	TRINITY_DN135508_c3_g1_i4	741	525.093
TRINITY_DN135509_c2_g1_i1	NA	NA	NA	NA	TRINITY_DN135509_c2_g1_i1	674	458.158
TRINITY_DN135514_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN135514_c0_g1_i1	730	514.093
TRINITY_DN135523_c1_g3_i2	NA	NA	NA	NA	TRINITY_DN135523_c1_g3_i2	1947	1730.83
TRINITY_DN135526_c5_g1_i1	gdf9	Chr03	28400241	28400241	TRINITY_DN135526_c5_g1_i1	2013	1796.83
TRINITY_DN135526_c5_g2_i2	NA	NA	NA	NA	TRINITY_DN135526_c5_g2_i2	952	735.911
TRINITY_DN135531_c2_g1_i4	impa2	Chr06	88707180	88707180	TRINITY_DN135531_c2_g1_i4	3742	3525.83
TRINITY_DN135535_c0_g1_i2	zp2	Chr09	18845774	18845774	TRINITY_DN135535_c0_g1_i2	2512	2295.83
TRINITY_DN135542_c0_g2_i2	arhgef26	Chr05	105620343	105620343	TRINITY_DN135542_c0_g2_i2	4709	4492.83
TRINITY_DN135556_c5_g2_i5	NA	NA	NA	NA	TRINITY_DN135556_c5_g2_i5	368	161.883
TRINITY_DN135564_c2_g5_i9	NA	NA	NA	NA	TRINITY_DN135564_c2_g5_i9	505	290.687
TRINITY_DN135567_c0_g1_i3	avl9	Chr06	26183399	26183399	TRINITY_DN135567_c0_g1_i3	5549	5332.83
TRINITY_DN135584_c0_g2_i4	NA	NA	NA	NA	TRINITY_DN135584_c0_g2_i4	2816	2599.83
TRINITY_DN135584_c0_g3_i2	NA	NA	NA	NA	TRINITY_DN135584_c0_g3_i2	981	764.886
TRINITY_DN135585_c3_g1_i1	NA	NA	NA	NA	TRINITY_DN135585_c3_g1_i1	1533	1316.83
TRINITY_DN135593_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN135593_c0_g1_i1	1151	934.835
TRINITY_DN135593_c1_g1_i2	zfyve21	Chr08	77719925	77719925	TRINITY_DN135593_c1_g1_i2	3761	3544.83
TRINITY_DN135599_c4_g1_i1	NA	NA	NA	NA	TRINITY_DN135599_c4_g1_i1	708	492.11
TRINITY_DN135599_c6_g1_i1	NA	NA	NA	NA	TRINITY_DN135599_c6_g1_i1	2667	2450.83
TRINITY_DN135599_c7_g1_i3	fgf14	Chr02	116548795	116548795	TRINITY_DN135599_c7_g1_i3	6721	6504.83
TRINITY_DN135602_c1_g1_i9	NA	NA	NA	NA	TRINITY_DN135602_c1_g1_i9	1695	1478.83
TRINITY_DN135606_c1_g3_i9	NA	NA	NA	NA	TRINITY_DN135606_c1_g3_i9	391	182.639
TRINITY_DN135609_c7_g3_i1	ccdc125	Chr01	167501051	167501051	TRINITY_DN135609_c7_g3_i1	1992	1775.83
TRINITY_DN135615_c0_g1_i2	lonrf1	Chr01	31681950	31681950	TRINITY_DN135615_c0_g1_i2	3884	3667.83
TRINITY_DN135616_c5_g4_i1	NA	NA	NA	NA	TRINITY_DN135616_c5_g4_i1	967	750.886
TRINITY_DN135619_c1_g2_i2	NA	NA	NA	NA	TRINITY_DN135619_c1_g2_i2	2799	2582.83
TRINITY_DN135619_c1_g3_i1	ap1m2	Chr03	127486391	127486391	TRINITY_DN135619_c1_g3_i1	2177	1960.83
TRINITY_DN135638_c10_g1_i1	cep120	Chr01	160685156	160685156	TRINITY_DN135638_c10_g1_i1	3352	3135.83
TRINITY_DN135643_c4_g1_i1	cetn4	Chr01	56529228	56529228	TRINITY_DN135643_c4_g1_i1	1508	1291.83
TRINITY_DN135643_c4_g3_i1	NA	NA	NA	NA	TRINITY_DN135643_c4_g3_i1	474	260.712
TRINITY_DN135645_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN135645_c0_g1_i1	1368	1151.83
TRINITY_DN135655_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN135655_c1_g1_i1	515	300.42
TRINITY_DN135679_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN135679_c1_g1_i1	2275	2058.83
TRINITY_DN135691_c1_g1_i3	NA	NA	NA	NA	TRINITY_DN135691_c1_g1_i3	2525	2308.83
TRINITY_DN135692_c2_g2_i2	NA	NA	NA	NA	TRINITY_DN135692_c2_g2_i2	871	654.958
TRINITY_DN135694_c0_g1_i2	cdhr4	Chr04	115755580	115755580	TRINITY_DN135694_c0_g1_i2	2680	2463.83
TRINITY_DN135701_c6_g1_i1	NA	NA	NA	NA	TRINITY_DN135701_c6_g1_i1	370	163.673
TRINITY_DN135706_c2_g4_i2	NA	NA	NA	NA	TRINITY_DN135706_c2_g4_i2	311	113.847
TRINITY_DN135712_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN135712_c0_g1_i1	1616	1399.83
TRINITY_DN135712_c0_g2_i1	sesn2	Chr02	52466721	52466721	TRINITY_DN135712_c0_g2_i1	2165	1948.83
TRINITY_DN135722_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN135722_c0_g1_i1	4863	4646.83
TRINITY_DN135727_c2_g2_i1	NA	NA	NA	NA	TRINITY_DN135727_c2_g2_i1	1499	1282.83
TRINITY_DN135727_c2_g6_i1	nipal4	Chr03	6539040	6539040	TRINITY_DN135727_c2_g6_i1	2134	1917.83
TRINITY_DN135727_c3_g1_i1	hn1l	Chr09	15737579	15737579	TRINITY_DN135727_c3_g1_i1	1581	1364.83
TRINITY_DN135734_c1_g1_i3	NA	NA	NA	NA	TRINITY_DN135734_c1_g1_i3	1714	1497.83
TRINITY_DN135735_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN135735_c0_g1_i1	611	395.384
TRINITY_DN135743_c0_g2_i1	LOC100127860	Chr01	51606696	51606696	TRINITY_DN135743_c0_g2_i1	599	383.501
TRINITY_DN135751_c6_g7_i1	suox	Chr02	134558504	134558504	TRINITY_DN135751_c6_g7_i1	2522	2305.83
TRINITY_DN135755_c4_g3_i2	tns4	scaffold_39	951569	951569	TRINITY_DN135755_c4_g3_i2	4811	4594.83
TRINITY_DN135759_c2_g9_i3	NA	NA	NA	NA	TRINITY_DN135759_c2_g9_i3	2189	1972.83
TRINITY_DN135770_c7_g2_i1	NA	NA	NA	NA	TRINITY_DN135770_c7_g2_i1	479	265.491
TRINITY_DN135780_c1_g1_i6	parl	Chr02	48794290	48794290	TRINITY_DN135780_c1_g1_i6	2400	2183.83
TRINITY_DN135781_c3_g1_i2	polr3a	Chr07	56376372	56376372	TRINITY_DN135781_c3_g1_i2	4882	4665.83
TRINITY_DN135782_c2_g2_i3	pfas	Chr09	3120017	3120017	TRINITY_DN135782_c2_g2_i3	4617	4400.83
TRINITY_DN135785_c0_g3_i16	NA	NA	NA	NA	TRINITY_DN135785_c0_g3_i16	362	156.514
TRINITY_DN135788_c4_g1_i1	wfs1	Chr01	19412425	19412425	TRINITY_DN135788_c4_g1_i1	4294	4077.83
TRINITY_DN135788_c4_g3_i1	lamc2	Chr04	89829149	89829149	TRINITY_DN135788_c4_g3_i1	3869	3652.83
TRINITY_DN135789_c0_g1_i2	siva1	Chr08	78780622	78780622	TRINITY_DN135789_c0_g1_i2	1139	922.835
TRINITY_DN135790_c23_g1_i1	galnt3	Chr09	65050583	65050583	TRINITY_DN135790_c23_g1_i1	3541	3324.83
TRINITY_DN135811_c0_g1_i3	atp8a1	Chr01	28181203	28181203	TRINITY_DN135811_c0_g1_i3	5888	5671.83
TRINITY_DN135812_c3_g5_i2	NA	NA	NA	NA	TRINITY_DN135812_c3_g5_i2	1129	912.835
TRINITY_DN135819_c3_g3_i1	NA	NA	NA	NA	TRINITY_DN135819_c3_g3_i1	2161	1944.83
TRINITY_DN135820_c0_g1_i2	emx2	scaffold_548	56782	56782	TRINITY_DN135820_c0_g1_i2	1244	1027.83
TRINITY_DN135828_c4_g29_i1	NA	NA	NA	NA	TRINITY_DN135828_c4_g29_i1	307	110.746
TRINITY_DN135828_c4_g4_i1	NA	NA	NA	NA	TRINITY_DN135828_c4_g4_i1	306	109.945
TRINITY_DN135835_c0_g1_i3	NA	NA	NA	NA	TRINITY_DN135835_c0_g1_i3	3681	3464.83
TRINITY_DN135842_c7_g1_i1	NA	NA	NA	NA	TRINITY_DN135842_c7_g1_i1	347	143.643
TRINITY_DN135845_c2_g1_i2	Xetrov90013561m	Chr05	42252257	42252257	TRINITY_DN135845_c2_g1_i2	6253	6036.83
TRINITY_DN135849_c1_g1_i2	NA	NA	NA	NA	TRINITY_DN135849_c1_g1_i2	329	128.487
TRINITY_DN135851_c0_g3_i1	wdr81	Chr02	28579429	28579429	TRINITY_DN135851_c0_g3_i1	7403	7186.83
TRINITY_DN135854_c3_g3_i3	NA	NA	NA	NA	TRINITY_DN135854_c3_g3_i3	1489	1272.83
TRINITY_DN135876_c6_g1_i1	NA	NA	NA	NA	TRINITY_DN135876_c6_g1_i1	713	497.11
TRINITY_DN135882_c0_g2_i1	senp6	Chr05	82419909	82419909	TRINITY_DN135882_c0_g2_i1	6385	6168.83
TRINITY_DN135901_c2_g2_i1	lhfpl2-like	Chr01	164183285	164183285	TRINITY_DN135901_c2_g2_i1	4420	4203.83
TRINITY_DN135914_c0_g2_i1	LOC100493164-like	Chr08	23237801	23237801	TRINITY_DN135914_c0_g2_i1	1520	1303.83
TRINITY_DN135945_c5_g13_i1	NA	NA	NA	NA	TRINITY_DN135945_c5_g13_i1	395	186.329
TRINITY_DN135947_c1_g1_i1	LOC100486817-like	scaffold_147	323376	323376	TRINITY_DN135947_c1_g1_i1	1198	981.835
TRINITY_DN135966_c1_g1_i10	vwa5a-like	scaffold_138	345924	345924	TRINITY_DN135966_c1_g1_i10	2855	2638.83
TRINITY_DN135967_c0_g4_i2	NA	NA	NA	NA	TRINITY_DN135967_c0_g4_i2	1322	1105.83
TRINITY_DN135968_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN135968_c1_g1_i1	1539	1322.83
TRINITY_DN135969_c1_g1_i1	wnt5a	scaffold_88	5295	5295	TRINITY_DN135969_c1_g1_i1	3811	3594.83
TRINITY_DN135970_c0_g1_i2	soga1-like	Chr10	34691115	34691115	TRINITY_DN135970_c0_g1_i2	5607	5390.83
TRINITY_DN135986_c0_g2_i1	rspo2	Chr06	116533015	116533015	TRINITY_DN135986_c0_g2_i1	1199	982.835
TRINITY_DN135989_c3_g1_i2	fam46c	scaffold_587	22245	22245	TRINITY_DN135989_c3_g1_i2	1896	1679.83
TRINITY_DN135989_c3_g6_i1	NA	NA	NA	NA	TRINITY_DN135989_c3_g6_i1	1253	1036.83
TRINITY_DN135991_c0_g5_i11	NA	NA	NA	NA	TRINITY_DN135991_c0_g5_i11	3592	3375.83
TRINITY_DN135997_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN135997_c0_g1_i1	1053	836.835
TRINITY_DN135999_c2_g9_i12	sppl3	Chr01	143400992	143400992	TRINITY_DN135999_c2_g9_i12	2922	2705.83
TRINITY_DN136015_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN136015_c0_g2_i1	1438	1221.83
TRINITY_DN136016_c2_g1_i1	NA	NA	NA	NA	TRINITY_DN136016_c2_g1_i1	1274	1057.83
TRINITY_DN136018_c3_g2_i1	nt5e	Chr05	87495640	87495640	TRINITY_DN136018_c3_g2_i1	2554	2337.83
TRINITY_DN136023_c4_g1_i1	NA	NA	NA	NA	TRINITY_DN136023_c4_g1_i1	702	486.126
TRINITY_DN136031_c3_g1_i2	NA	NA	NA	NA	TRINITY_DN136031_c3_g1_i2	1874	1657.83
TRINITY_DN136034_c0_g1_i4	NA	NA	NA	NA	TRINITY_DN136034_c0_g1_i4	860	643.958
TRINITY_DN136034_c0_g2_i1	NA	NA	NA	NA	TRINITY_DN136034_c0_g2_i1	315	117.061
TRINITY_DN136036_c1_g1_i1	NA	NA	NA	NA	TRINITY_DN136036_c1_g1_i1	2530	2313.83
TRINITY_DN136036_c1_g2_i2	NA	NA	NA	NA	TRINITY_DN136036_c1_g2_i2	2702	2485.83
TRINITY_DN136048_c3_g2_i1	NA	NA	NA	NA	TRINITY_DN136048_c3_g2_i1	397	188.187
TRINITY_DN136049_c1_g1_i2	NA	NA	NA	NA	TRINITY_DN136049_c1_g1_i2	1282	1065.83
TRINITY_DN136052_c0_g1_i3	ubox5	Chr01	6358205	6358205	TRINITY_DN136052_c0_g1_i3	2591	2374.83
TRINITY_DN136052_c0_g2_i1	fastkd5	Chr01	6365286	6365286	TRINITY_DN136052_c0_g2_i1	2517	2300.83
TRINITY_DN136052_c0_g3_i1	NA	NA	NA	NA	TRINITY_DN136052_c0_g3_i1	992	775.86
TRINITY_DN136054_c1_g1_i2	NA	NA	NA	NA	TRINITY_DN136054_c1_g1_i2	3775	3558.83
TRINITY_DN136054_c1_g2_i1	NA	NA	NA	NA	TRINITY_DN136054_c1_g2_i1	1635	1418.83
TRINITY_DN136061_c8_g1_i2	gls	Chr09	37291028	37291028	TRINITY_DN136061_c8_g1_i2	3045	2828.83
TRINITY_DN136067_c0_g2_i4	NA	NA	NA	NA	TRINITY_DN136067_c0_g2_i4	4637	4420.83
TRINITY_DN136068_c3_g2_i1	NA	NA	NA	NA	TRINITY_DN136068_c3_g2_i1	578	362.576
TRINITY_DN136069_c4_g3_i1	NA	NA	NA	NA	TRINITY_DN136069_c4_g3_i1	485	271.221
TRINITY_DN136080_c7_g1_i2	NA	NA	NA	NA	TRINITY_DN136080_c7_g1_i2	349	145.361
TRINITY_DN136091_c8_g2_i1	NA	NA	NA	NA	TRINITY_DN136091_c8_g2_i1	842	625.958
TRINITY_DN136095_c5_g1_i1	NA	NA	NA	NA	TRINITY_DN136095_c5_g1_i1	737	521.093
TRINITY_DN136097_c2_g6_i5	LOC100490649	Chr01	129940491	129940491	TRINITY_DN136097_c2_g6_i5	3936	3719.83
TRINITY_DN136108_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN136108_c0_g1_i1	1112	895.835
TRINITY_DN136115_c2_g1_i6	ngf	Chr02	66181231	66181231	TRINITY_DN136115_c2_g1_i6	1609	1392.83
TRINITY_DN136119_c4_g1_i2	NA	NA	NA	NA	TRINITY_DN136119_c4_g1_i2	2214	1997.83
TRINITY_DN136119_c4_g13_i9	NA	NA	NA	NA	TRINITY_DN136119_c4_g13_i9	1389	1172.83
TRINITY_DN136119_c4_g5_i12	NA	NA	NA	NA	TRINITY_DN136119_c4_g5_i12	612	396.384
TRINITY_DN136128_c0_g4_i1	pigv-like	Chr02	51959792	51959792	TRINITY_DN136128_c0_g4_i1	1674	1457.83
TRINITY_DN136137_c2_g4_i2	NA	NA	NA	NA	TRINITY_DN136137_c2_g4_i2	1439	1222.83
TRINITY_DN136144_c9_g2_i1	NA	NA	NA	NA	TRINITY_DN136144_c9_g2_i1	1467	1250.83
TRINITY_DN136144_c9_g5_i1	NA	NA	NA	NA	TRINITY_DN136144_c9_g5_i1	1285	1068.83
TRINITY_DN136157_c1_g2_i1	mphosph6	Chr04	66339509	66339509	TRINITY_DN136157_c1_g2_i1	1567	1350.83
TRINITY_DN136158_c6_g3_i1	utp15	Chr01	166491083	166491083	TRINITY_DN136158_c6_g3_i1	3059	2842.83
TRINITY_DN136159_c0_g1_i1	NA	NA	NA	NA	TRINITY_DN136159_c0_g1_i1	444	231.754
TRINITY_DN136167_c0_g1_i1	espl1-like	Chr02	144316234	144316234	TRINITY_DN136167_c0_g1_i1	7164	6947.83
TRINITY_DN136174_c0_g1_i4	NA	NA	NA	NA	TRINITY_DN136174_c0_g1_i4	8710	8493.83
TRINITY_DN136184_c3_g1_i2	NA	NA	NA	NA	TRINITY_DN136184_c3_g1_i2	1404	1187.83
TRINITY_DN136192_c0_g1_i7	NA	NA	NA	NA	TRINITY_DN136192_c0_g1_i7	518	303.37
TRINITY_DN136200_c5_g6_i1	tti2	Chr03	118704775	118704775	TRINITY_DN136200_c5_g6_i1	1819	1602.83
TRINITY_DN136207_c10_g1_i1	NA	NA	NA	NA	TRINITY_DN136207_c10_g1_i1	1068	851.835
TRINITY_DN136221_c4_g1_i1	lig3	Chr10	19249878	19249878	TRINITY_DN136221_c4_g1_i1	4467	4250.83
