gid	gname	chr	chrall	start	end	target_id	length	eff_length	cutoff	bias	log2RPKM	sex
TRINITY_DN136242_c3_g2_i6	emp2	Chr09	Auto	30997127	30997127	TRINITY_DN136242_c3_g2_i6	2153	1936.83	FC3	female	3.039282304	meanmale
TRINITY_DN113807_c0_g1_i1	armc7	Chr10	Auto	35786462	35786462	TRINITY_DN113807_c0_g1_i1	1038	821.835	FC3	female	3.888371526	meanmale
TRINITY_DN114659_c0_g4_i2	tekt3	Chr10	Auto	39319796	39319796	TRINITY_DN114659_c0_g4_i2	2007	1790.83	FC3	female	-1.174648347	meanmale
TRINITY_DN121785_c0_g2_i1	fam83c	Chr10	Auto	6181365	6181365	TRINITY_DN121785_c0_g2_i1	2439	2222.83	FC3	female	0.113478528	meanmale
TRINITY_DN122579_c1_g1_i2	otop3	Chr10	Auto	35680840	35680840	TRINITY_DN122579_c1_g1_i2	2449	2232.83	FC3	female	-3.996890272	meanmale
TRINITY_DN122727_c0_g1_i1	sphk1	Chr10	Auto	36648006	36648006	TRINITY_DN122727_c0_g1_i1	2245	2028.83	FC3	female	-0.570817161	meanmale
TRINITY_DN122968_c0_g1_i1	tk1	Chr10	Auto	18332035	18332035	TRINITY_DN122968_c0_g1_i1	1247	1030.83	FC3	female	1.84395342	meanmale
TRINITY_DN124703_c0_g1_i1	kcng1	Chr10	Auto	27384905	27384905	TRINITY_DN124703_c0_g1_i1	2297	2080.83	FC3	female	-2.295672471	meanmale
TRINITY_DN125307_c6_g1_i1	nags	Chr10	Auto	13733659	13733659	TRINITY_DN125307_c6_g1_i1	2121	1904.83	FC3	female	-1.406580699	meanmale
TRINITY_DN126029_c0_g1_i2	slc2a10	Chr10	Auto	29387860	29387860	TRINITY_DN126029_c0_g1_i2	2071	1854.83	FC3	female	-1.435678066	meanmale
TRINITY_DN126190_c0_g1_i6	mylk	Chr10	Auto	6819895	6819895	TRINITY_DN126190_c0_g1_i6	2675	2458.83	FC3	female	0.950201628	meanmale
TRINITY_DN129838_c9_g1_i1	pard6b	Chr10	Auto	27518735	27518735	TRINITY_DN129838_c9_g1_i1	1868	1651.83	FC3	female	0.336127565	meanmale
TRINITY_DN130395_c1_g1_i3	tom1l1	Chr10	Auto	16987442	16987442	TRINITY_DN130395_c1_g1_i3	2233	2016.83	FC3	female	-1.128750759	meanmale
TRINITY_DN130438_c0_g1_i4	tmc6-like	Chr10	Auto	15088582	15088582	TRINITY_DN130438_c0_g1_i4	2863	2646.83	FC3	female	0.683923611	meanmale
TRINITY_DN130947_c1_g6_i1	ace	Chr10	Auto	7775718	7775718	TRINITY_DN130947_c1_g6_i1	4548	4331.83	FC3	female	2.197066062	meanmale
TRINITY_DN131986_c3_g1_i2	cbfa2t2	Chr10	Auto	33362706	33362706	TRINITY_DN131986_c3_g1_i2	2373	2156.83	FC3	female	0.604549163	meanmale
TRINITY_DN133275_c1_g1_i2	crhr1.1	Chr10	Auto	7196145	7196145	TRINITY_DN133275_c1_g1_i2	1657	1440.83	FC3	female	-2.514772471	meanmale
TRINITY_DN135268_c2_g1_i9	notum	Chr10	Auto	18486349	18486349	TRINITY_DN135268_c2_g1_i9	3983	3766.83	FC3	female	-0.312810882	meanmale
TRINITY_DN106366_c0_g5_i1	klf2	Chr01	Auto	100271353	100271353	TRINITY_DN106366_c0_g5_i1	1880	1663.83	FC5	female	1.374973576	meanmale
TRINITY_DN106674_c0_g1_i1	rplp0	Chr01	Auto	143013157	143013157	TRINITY_DN106674_c0_g1_i1	1318	1101.83	FC5	female	-2.353512534	meanmale
TRINITY_DN110103_c0_g1_i1	vegt	Chr01	Auto	144396774	144396774	TRINITY_DN110103_c0_g1_i1	3781	3564.83	FC5	female	-1.192834055	meanmale
TRINITY_DN111820_c0_g1_i5	dapp1	Chr01	Auto	65208909	65208909	TRINITY_DN111820_c0_g1_i5	1819	1602.83	FC5	female	0.208335136	meanmale
TRINITY_DN120453_c0_g1_i1	LOC100494506-like	Chr01	Auto	82847293	82847293	TRINITY_DN120453_c0_g1_i1	3470	3253.83	FC5	female	-2.501518019	meanmale
TRINITY_DN122021_c2_g12_i1	MGC75582	Chr01	Auto	132931026	132931026	TRINITY_DN122021_c2_g12_i1	1605	1388.83	FC5	female	-5.356393245	meanmale
TRINITY_DN123123_c2_g1_i6	tmem171	Chr01	Auto	166721771	166721771	TRINITY_DN123123_c2_g1_i6	2156	1939.83	FC5	female	-0.05971993	meanmale
TRINITY_DN124055_c0_g1_i1	slc35d2	Chr01	Auto	123976221	123976221	TRINITY_DN124055_c0_g1_i1	2796	2579.83	FC5	female	-4.784173969	meanmale
TRINITY_DN124649_c0_g1_i1	sds	Chr01	Auto	133764075	133764075	TRINITY_DN124649_c0_g1_i1	2153	1936.83	FC5	female	2.021632419	meanmale
TRINITY_DN125454_c3_g1_i1	slc45a2	Chr01	Auto	186379597	186379597	TRINITY_DN125454_c3_g1_i1	1884	1667.83	FC5	female	0.053604662	meanmale
TRINITY_DN127929_c1_g1_i2	mlana-like	Chr01	Auto	114661493	114661493	TRINITY_DN127929_c1_g1_i2	638	422.275	FC5	female	3.238005805	meanmale
TRINITY_DN130037_c1_g4_i6	Xetrov90003234m	Chr01	Auto	157877979	157877979	TRINITY_DN130037_c1_g4_i6	1573	1356.83	FC5	female	-1.296236805	meanmale
TRINITY_DN134055_c0_g1_i1	acot12	Chr01	Auto	167928424	167928424	TRINITY_DN134055_c0_g1_i1	3530	3313.83	FC5	female	-1.083234599	meanmale
TRINITY_DN13889_c0_g1_i1	hs3st1	Chr01	Auto	17966463	17966463	TRINITY_DN13889_c0_g1_i1	1412	1195.83	FC5	female	-0.044221868	meanmale
TRINITY_DN208554_c0_g1_i1	zar1	Chr01	Auto	29767993	29767993	TRINITY_DN208554_c0_g1_i1	1304	1087.83	FC5	female	2.742362479	meanmale
TRINITY_DN118644_c0_g1_i1	kiaa1456	Chr02	Auto	149873241	149873241	TRINITY_DN118644_c0_g1_i1	1547	1330.83	FC5	female	-3.3735736	meanmale
TRINITY_DN119475_c1_g2_i1	pmel-like	Chr02	Auto	134646978	134646978	TRINITY_DN119475_c1_g2_i1	1477	1260.83	FC5	female	2.656801163	meanmale
TRINITY_DN120473_c0_g1_i2	kdf1	Chr02	Auto	52020407	52020407	TRINITY_DN120473_c0_g1_i2	1935	1718.83	FC5	female	1.535435713	meanmale
TRINITY_DN120812_c0_g1_i2	caln1	Chr02	Auto	94521446	94521446	TRINITY_DN120812_c0_g1_i2	2538	2321.83	FC5	female	-4.795135625	meanmale
TRINITY_DN123633_c0_g1_i1	grk1	Chr02	Auto	112230797	112230797	TRINITY_DN123633_c0_g1_i1	3422	3205.83	FC5	female	-3.464440083	meanmale
TRINITY_DN125009_c0_g1_i1	tyr	Chr02	Auto	164573784	164573784	TRINITY_DN125009_c0_g1_i1	2730	2513.83	FC5	female	-0.870020701	meanmale
TRINITY_DN125054_c0_g1_i2	fgf9	Chr02	Auto	154422899	154422899	TRINITY_DN125054_c0_g1_i2	465	251.97	FC5	female	-1.00123224	meanmale
TRINITY_DN125350_c0_g1_i1	gjb5	Chr02	Auto	85022726	85022726	TRINITY_DN125350_c0_g1_i1	1711	1494.83	FC5	female	-5.056432023	meanmale
TRINITY_DN126281_c5_g1_i4	LOC100490310	Chr02	Auto	146504622	146504622	TRINITY_DN126281_c5_g1_i4	1158	941.835	FC5	female	0.156626434	meanmale
TRINITY_DN126408_c2_g1_i1	pcdh20	Chr02	Auto	126257631	126257631	TRINITY_DN126408_c2_g1_i1	4117	3900.83	FC5	female	-3.534316797	meanmale
TRINITY_DN127961_c1_g13_i1	LOC100491657	Chr02	Auto	150722779	150722779	TRINITY_DN127961_c1_g13_i1	3245	3028.83	FC5	female	-6.16227097	meanmale
TRINITY_DN132173_c9_g2_i1	LOC100490651-like	Chr02	Auto	141220723	141220723	TRINITY_DN132173_c9_g2_i1	1905	1688.83	FC5	female	-0.609640261	meanmale
TRINITY_DN132429_c0_g3_i7	cnksr2	Chr02	Auto	41296797	41296797	TRINITY_DN132429_c0_g3_i7	3680	3463.83	FC5	female	-2.099320648	meanmale
TRINITY_DN133256_c3_g11_i2	grasp	Chr02	Auto	131908097	131908097	TRINITY_DN133256_c3_g11_i2	893	676.958	FC5	female	3.192606947	meanmale
TRINITY_DN90886_c0_g1_i1	grpr	Chr02	Auto	32487402	32487402	TRINITY_DN90886_c0_g1_i1	1624	1407.83	FC5	female	-6.663206756	meanmale
TRINITY_DN96859_c0_g2_i1	kcna10	Chr02	Auto	48398011	48398011	TRINITY_DN96859_c0_g2_i1	1784	1567.83	FC5	female	-3.909824653	meanmale
TRINITY_DN104496_c0_g2_i1	LOC100498003	Chr03	Auto	22984987	22984987	TRINITY_DN104496_c0_g2_i1	1705	1488.83	FC5	female	-3.431507608	meanmale
TRINITY_DN119122_c0_g1_i3	rbpms2	Chr03	Auto	85228279	85228279	TRINITY_DN119122_c0_g1_i3	1761	1544.83	FC5	female	2.434201378	meanmale
TRINITY_DN120801_c0_g1_i2	cyp1a1	Chr03	Auto	84563468	84563468	TRINITY_DN120801_c0_g1_i2	2340	2123.83	FC5	female	-3.813578686	meanmale
TRINITY_DN127481_c0_g1_i3	zfyve28-like.2	Chr03	Auto	36661549	36661549	TRINITY_DN127481_c0_g1_i3	1909	1692.83	FC5	female	-2.097963882	meanmale
TRINITY_DN128960_c2_g2_i7	slc6a15-like	Chr03	Auto	44108412	44108412	TRINITY_DN128960_c2_g2_i7	6499	6282.83	FC5	female	-3.067961394	meanmale
TRINITY_DN129466_c1_g5_i1	LOC100487104-like	Chr03	Auto	38537096	38537096	TRINITY_DN129466_c1_g5_i1	1069	852.835	FC5	female	-0.277973392	meanmale
TRINITY_DN129860_c0_g3_i1	amdhd1	Chr03	Auto	47684352	47684352	TRINITY_DN129860_c0_g3_i1	1825	1608.83	FC5	female	0.196763868	meanmale
TRINITY_DN129950_c0_g1_i1	paqr5	Chr03	Auto	116199709	116199709	TRINITY_DN129950_c0_g1_i1	1963	1746.83	FC5	female	-2.288276982	meanmale
TRINITY_DN130060_c4_g2_i1	kcnip3	Chr03	Auto	109340910	109340910	TRINITY_DN130060_c4_g2_i1	2023	1806.83	FC5	female	-2.978608439	meanmale
TRINITY_DN130378_c8_g3_i1	rhcg	Chr03	Auto	99524022	99524022	TRINITY_DN130378_c8_g3_i1	1957	1740.83	FC5	female	-0.617207231	meanmale
TRINITY_DN133440_c0_g2_i2	LOC101730245	Chr03	Auto	109238284	109238284	TRINITY_DN133440_c0_g2_i2	2683	2466.83	FC5	female	0.626554528	meanmale
TRINITY_DN23385_c0_g2_i1	slc24a5	Chr03	Auto	93736743	93736743	TRINITY_DN23385_c0_g2_i1	1850	1633.83	FC5	female	0.713857997	meanmale
TRINITY_DN92629_c0_g4_i1	LOC496503	Chr03	Auto	19331358	19331358	TRINITY_DN92629_c0_g4_i1	2175	1958.83	FC5	female	-2.580387124	meanmale
TRINITY_DN101072_c0_g2_i2	spdyc	Chr04	Auto	38584858	38584858	TRINITY_DN101072_c0_g2_i2	1526	1309.83	FC5	female	4.470342894	meanmale
TRINITY_DN116961_c0_g1_i1	depdc7	Chr04	Auto	9338168	9338168	TRINITY_DN116961_c0_g1_i1	1761	1544.83	FC5	female	3.148457979	meanmale
TRINITY_DN121083_c0_g1_i2	LOC100495376	Chr04	Auto	39302921	39302921	TRINITY_DN121083_c0_g1_i2	1487	1270.83	FC5	female	-5.246659189	meanmale
TRINITY_DN124190_c0_g2_i1	mcoln2-like	Chr04	Auto	25221375	25221375	TRINITY_DN124190_c0_g2_i1	2773	2556.83	FC5	female	-0.838530121	meanmale
TRINITY_DN126495_c0_g1_i1	LOC100495982	Chr04	Auto	49391568	49391568	TRINITY_DN126495_c0_g1_i1	1419	1202.83	FC5	female	-2.521844002	meanmale
TRINITY_DN130424_c0_g1_i4	cracr2b	Chr04	Auto	35150186	35150186	TRINITY_DN130424_c0_g1_i4	2313	2096.83	FC5	female	-3.709884331	meanmale
TRINITY_DN152314_c0_g1_i1	foxa4	Chr04	Auto	37220467	37220467	TRINITY_DN152314_c0_g1_i1	1038	821.835	FC5	female	-4.070872878	meanmale
TRINITY_DN164909_c0_g1_i1	zpd	Chr04	Auto	28097902	28097902	TRINITY_DN164909_c0_g1_i1	1490	1273.83	FC5	female	2.614283575	meanmale
TRINITY_DN96806_c0_g2_i1	top1.2	Chr04	Auto	65111976	65111976	TRINITY_DN96806_c0_g2_i1	1965	1748.83	FC5	female	-1.676728743	meanmale
TRINITY_DN115449_c0_g4_i8	epcam	Chr05	Auto	16787049	16787049	TRINITY_DN115449_c0_g4_i8	1276	1059.83	FC5	female	1.309005141	meanmale
TRINITY_DN115649_c0_g1_i2	chrng	Chr05	Auto	109008986	109008986	TRINITY_DN115649_c0_g1_i2	2548	2331.83	FC5	female	-4.892606905	meanmale
TRINITY_DN118445_c0_g1_i3	rgs17-like	Chr05	Auto	53226887	53226887	TRINITY_DN118445_c0_g1_i3	1489	1272.83	FC5	female	0.373298137	meanmale
TRINITY_DN119717_c0_g1_i2	sgpp2	Chr05	Auto	121622510	121622510	TRINITY_DN119717_c0_g1_i2	1881	1664.83	FC5	female	-3.21781287	meanmale
TRINITY_DN120000_c0_g1_i1	ovol2	Chr05	Auto	38629660	38629660	TRINITY_DN120000_c0_g1_i1	1553	1336.83	FC5	female	-0.247020359	meanmale
TRINITY_DN121862_c1_g1_i1	fam177b	Chr05	Auto	5882296	5882296	TRINITY_DN121862_c1_g1_i1	1319	1102.83	FC5	female	-1.025924674	meanmale
TRINITY_DN124826_c0_g1_i1	tf	Chr05	Auto	126433447	126433447	TRINITY_DN124826_c0_g1_i1	2485	2268.83	FC5	female	-4.919014596	meanmale
TRINITY_DN128175_c8_g1_i1	LOC101731322	Chr05	Auto	111893881	111893881	TRINITY_DN128175_c8_g1_i1	2533	2316.83	FC5	female	-6.714730545	meanmale
TRINITY_DN128331_c2_g1_i1	LOC100497894-like	Chr05	Auto	114454957	114454957	TRINITY_DN128331_c2_g1_i1	2410	2193.83	FC5	female	1.158523263	meanmale
TRINITY_DN128638_c0_g1_i2	zpax	Chr05	Auto	137914324	137914324	TRINITY_DN128638_c0_g1_i2	2906	2689.83	FC5	female	2.635741201	meanmale
TRINITY_DN130084_c0_g1_i1	gpr6	Chr05	Auto	74627054	74627054	TRINITY_DN130084_c0_g1_i1	1559	1342.83	FC5	female	-3.670083202	meanmale
TRINITY_DN130090_c6_g1_i1	otx1	Chr05	Auto	28507032	28507032	TRINITY_DN130090_c6_g1_i1	2446	2229.83	FC5	female	-2.183238489	meanmale
TRINITY_DN131147_c0_g2_i1	LOC100493862-like	Chr05	Auto	70483831	70483831	TRINITY_DN131147_c0_g2_i1	2856	2639.83	FC5	female	1.326797234	meanmale
TRINITY_DN131591_c3_g2_i1	gpr160	Chr05	Auto	107835197	107835197	TRINITY_DN131591_c3_g2_i1	1643	1426.83	FC5	female	1.727749235	meanmale
TRINITY_DN131905_c3_g3_i7	snap91	Chr05	Auto	81026676	81026676	TRINITY_DN131905_c3_g3_i7	2635	2418.83	FC5	female	-1.975246144	meanmale
TRINITY_DN132360_c0_g3_i2	LOC100489513	Chr05	Auto	55410619	55410619	TRINITY_DN132360_c0_g3_i2	2749	2532.83	FC5	female	-3.384569202	meanmale
TRINITY_DN133281_c3_g3_i6	arg1	Chr05	Auto	44700366	44700366	TRINITY_DN133281_c3_g3_i6	2520	2303.83	FC5	female	-0.118423643	meanmale
TRINITY_DN133921_c11_g2_i2	Xetrov90014487m	Chr05	Auto	103115814	103115814	TRINITY_DN133921_c11_g2_i2	1926	1709.83	FC5	female	-7.970795378	meanmale
TRINITY_DN98655_c0_g1_i1	gtf2a1l	Chr05	Auto	17413990	17413990	TRINITY_DN98655_c0_g1_i1	1936	1719.83	FC5	female	1.073288483	meanmale
TRINITY_DN111232_c1_g1_i1	LOC100491633	Chr06	Auto	134400774	134400774	TRINITY_DN111232_c1_g1_i1	2092	1875.83	FC5	female	0.044732994	meanmale
TRINITY_DN113308_c0_g1_i2	LOC100127564	Chr06	Auto	132689000	132689000	TRINITY_DN113308_c0_g1_i2	736	520.093	FC5	female	1.7726263	meanmale
TRINITY_DN124131_c8_g4_i2	trpa1	Chr06	Auto	105888031	105888031	TRINITY_DN124131_c8_g4_i2	2803	2586.83	FC5	female	-5.142557925	meanmale
TRINITY_DN125971_c0_g1_i2	mcm3	Chr06	Auto	97027401	97027401	TRINITY_DN125971_c0_g1_i2	2568	2351.83	FC5	female	0.422915921	meanmale
TRINITY_DN126932_c0_g1_i10	sybu	Chr06	Auto	120175494	120175494	TRINITY_DN126932_c0_g1_i10	3122	2905.83	FC5	female	-1.302332883	meanmale
TRINITY_DN107748_c0_g3_i1	aadacl4	Chr07	Auto	77113918	77113918	TRINITY_DN107748_c0_g3_i1	1425	1208.83	FC5	female	-3.907885499	meanmale
TRINITY_DN108052_c0_g1_i1	dhdh-like.2	Chr07	Auto	105215165	105215165	TRINITY_DN108052_c0_g1_i1	1238	1021.83	FC5	female	-3.288501848	meanmale
TRINITY_DN112272_c0_g1_i1	LOC733728	Chr07	Auto	40123943	40123943	TRINITY_DN112272_c0_g1_i1	1185	968.835	FC5	female	-0.11952363	meanmale
TRINITY_DN130591_c1_g6_i2	Xetrov90019353m	Chr07	Auto	108127519	108127519	TRINITY_DN130591_c1_g6_i2	3285	3068.83	FC5	female	-2.103779634	meanmale
TRINITY_DN132876_c2_g4_i1	LOC101733416	Chr07	Auto	19575822	19575822	TRINITY_DN132876_c2_g4_i1	1094	877.835	FC5	female	3.581828913	meanmale
TRINITY_DN214148_c0_g1_i1	upk2	Chr07	Auto	85278347	85278347	TRINITY_DN214148_c0_g1_i1	986	769.886	FC5	female	-0.297947628	meanmale
TRINITY_DN43625_c0_g1_i1	fam213b	Chr07	Auto	94609150	94609150	TRINITY_DN43625_c0_g1_i1	986	769.886	FC5	female	2.927706412	meanmale
TRINITY_DN115534_c0_g1_i1	gpr101	Chr08	Auto	48199238	48199238	TRINITY_DN115534_c0_g1_i1	2045	1828.83	FC5	female	-4.68906579	meanmale
TRINITY_DN115540_c0_g1_i5	bnipl	Chr08	Auto	115060101	115060101	TRINITY_DN115540_c0_g1_i5	1196	979.835	FC5	female	-1.522359002	meanmale
TRINITY_DN119995_c0_g1_i3	trpc5	Chr08	Auto	30736338	30736338	TRINITY_DN119995_c0_g1_i3	4712	4495.83	FC5	female	-7.201952116	meanmale
TRINITY_DN121732_c0_g1_i1	LOC100144286	Chr08	Auto	23197963	23197963	TRINITY_DN121732_c0_g1_i1	1408	1191.83	FC5	female	-1.060880746	meanmale
TRINITY_DN122072_c1_g1_i1	fos	Chr08	Auto	61187911	61187911	TRINITY_DN122072_c1_g1_i1	2247	2030.83	FC5	female	-0.569298171	meanmale
TRINITY_DN122073_c0_g2_i6	xpnpep2	Chr08	Auto	38702218	38702218	TRINITY_DN122073_c0_g2_i6	2611	2394.83	FC5	female	0.676292186	meanmale
TRINITY_DN122708_c1_g6_i3	LOC100487364	Chr08	Auto	53092821	53092821	TRINITY_DN122708_c1_g6_i3	1013	796.835	FC5	female	0.841567281	meanmale
TRINITY_DN125828_c2_g2_i3	otub2	Chr08	Auto	67105474	67105474	TRINITY_DN125828_c2_g2_i3	1092	875.835	FC5	female	-0.295315858	meanmale
TRINITY_DN130482_c0_g1_i4	cyp2c18	Chr08	Auto	57757978	57757978	TRINITY_DN130482_c0_g1_i4	1898	1681.83	FC5	female	-0.261996292	meanmale
TRINITY_DN134793_c1_g3_i3	LOC100495907-like	Chr08	Auto	23070446	23070446	TRINITY_DN134793_c1_g3_i3	1398	1181.83	FC5	female	-1.071798804	meanmale
TRINITY_DN136563_c5_g1_i2	ca14	Chr08	Auto	111966709	111966709	TRINITY_DN136563_c5_g1_i2	1614	1397.83	FC5	female	-3.057641324	meanmale
TRINITY_DN103838_c0_g1_i1	kpna7	Chr09	Auto	38771710	38771710	TRINITY_DN103838_c0_g1_i1	1701	1484.83	FC5	female	1.795966407	meanmale
TRINITY_DN113738_c0_g2_i6	LOC101732387-like	Chr09	Auto	3111846	3111846	TRINITY_DN113738_c0_g2_i6	1633	1416.83	FC5	female	-0.520980662	meanmale
TRINITY_DN114688_c0_g1_i1	LOC101732662	Chr09	Auto	7912216	7912216	TRINITY_DN114688_c0_g1_i1	834	617.979	FC5	female	-2.059760555	meanmale
TRINITY_DN118179_c0_g1_i1	prss8	Chr09	Auto	1863296	1863296	TRINITY_DN118179_c0_g1_i1	1781	1564.83	FC5	female	-1.37358421	meanmale
TRINITY_DN127485_c0_g1_i3	mreg	Chr09	Auto	53806422	53806422	TRINITY_DN127485_c0_g1_i3	2734	2517.83	FC5	female	0.024367988	meanmale
TRINITY_DN131690_c0_g1_i2	racgap1.2	Chr09	Auto	78223466	78223466	TRINITY_DN131690_c0_g1_i2	2322	2105.83	FC5	female	-1.425994918	meanmale
TRINITY_DN113605_c0_g1_i1	galr2	Chr10	Auto	36411081	36411081	TRINITY_DN113605_c0_g1_i1	2056	1839.83	FC5	female	-4.6672757	meanmale
TRINITY_DN117724_c0_g1_i1	sp6	Chr10	Auto	4552219	4552219	TRINITY_DN117724_c0_g1_i1	3443	3226.83	FC5	female	-1.52989079	meanmale
TRINITY_DN124453_c0_g1_i4	rundc3a	Chr10	Auto	14285958	14285958	TRINITY_DN124453_c0_g1_i4	2626	2409.83	FC5	female	-1.503944266	meanmale
TRINITY_DN125333_c0_g1_i1	42Sp43	Chr10	Auto	3444281	3444281	TRINITY_DN125333_c0_g1_i1	1595	1378.83	FC5	female	2.402074778	meanmale
TRINITY_DN131183_c0_g1_i4	sall4	Chr10	Auto	27044374	27044374	TRINITY_DN131183_c0_g1_i4	3959	3742.83	FC5	female	0.332732271	meanmale
TRINITY_DN105647_c0_g2_i1	ccnb1	Chr01	Auto	173679416	173679416	TRINITY_DN105647_c0_g2_i1	1213	996.835	FC7	female	-1.699860406	meanmale
TRINITY_DN109913_c0_g1_i1	LOC100486858	Chr01	Auto	80401669	80401669	TRINITY_DN109913_c0_g1_i1	1349	1132.83	FC7	female	-3.856296145	meanmale
TRINITY_DN110679_c0_g1_i1	LOC100145154	Chr01	Auto	116802093	116802093	TRINITY_DN110679_c0_g1_i1	2732	2515.83	FC7	female	-4.856334659	meanmale
TRINITY_DN112124_c0_g2_i1	polr3g-like	Chr01	Auto	170827700	170827700	TRINITY_DN112124_c0_g2_i1	787	571.039	FC7	female	-1.782632309	meanmale
TRINITY_DN114038_c0_g1_i2	atp8b3	Chr01	Auto	79408984	79408984	TRINITY_DN114038_c0_g1_i2	3956	3739.83	FC7	female	-4.362232122	meanmale
TRINITY_DN116966_c0_g1_i1	zp3.2	Chr01	Auto	131851113	131851113	TRINITY_DN116966_c0_g1_i1	1222	1005.83	FC7	female	0.647485649	meanmale
TRINITY_DN123696_c0_g1_i1	aldh3b1-like.1	Chr01	Auto	138358906	138358906	TRINITY_DN123696_c0_g1_i1	2154	1937.83	FC7	female	-2.439845051	meanmale
TRINITY_DN126545_c0_g3_i5	fabp1	Chr01	Auto	15230089	15230089	TRINITY_DN126545_c0_g3_i5	900	683.958	FC7	female	-1.164676997	meanmale
TRINITY_DN127129_c2_g3_i1	larp6-like.1	Chr01	Auto	82566090	82566090	TRINITY_DN127129_c2_g3_i1	2097	1880.83	FC7	female	-1.439459285	meanmale
TRINITY_DN128424_c0_g2_i1	tdgf1.1	Chr01	Auto	124436144	124436144	TRINITY_DN128424_c0_g2_i1	614	398.384	FC7	female	-6.346366109	meanmale
TRINITY_DN133080_c7_g9_i1	tdgf1.3	Chr01	Auto	124302024	124302024	TRINITY_DN133080_c7_g9_i1	1536	1319.83	FC7	female	-13.28771238	meanmale
TRINITY_DN48710_c0_g1_i1	tdgf1.2	Chr01	Auto	124405420	124405420	TRINITY_DN48710_c0_g1_i1	1068	851.835	FC7	female	-13.28771238	meanmale
TRINITY_DN9222_c0_g1_i1	gdf1	Chr01	Auto	100408473	100408473	TRINITY_DN9222_c0_g1_i1	1377	1160.83	FC7	female	-1.319315007	meanmale
TRINITY_DN99742_c0_g1_i1	tbxa2r	Chr01	Auto	74609990	74609990	TRINITY_DN99742_c0_g1_i1	1144	927.835	FC7	female	-5.184356352	meanmale
TRINITY_DN105624_c0_g1_i1	mkrn3	Chr02	Auto	77298584	77298584	TRINITY_DN105624_c0_g1_i1	1504	1287.83	FC7	female	-3.530233444	meanmale
TRINITY_DN115522_c0_g1_i1	LOC100486331	Chr02	Auto	85012846	85012846	TRINITY_DN115522_c0_g1_i1	1234	1017.83	FC7	female	-6.642376484	meanmale
TRINITY_DN118281_c0_g1_i1	birc5.1	Chr02	Auto	141231885	141231885	TRINITY_DN118281_c0_g1_i1	1161	944.835	FC7	female	-0.990893172	meanmale
TRINITY_DN119774_c0_g1_i2	LOC100170463	Chr02	Auto	85080445	85080445	TRINITY_DN119774_c0_g1_i2	1269	1052.83	FC7	female	-1.219434945	meanmale
TRINITY_DN120071_c0_g1_i2	patl2	Chr02	Auto	9933215	9933215	TRINITY_DN120071_c0_g1_i2	2649	2432.83	FC7	female	-0.976506688	meanmale
TRINITY_DN123821_c0_g1_i1	LOC100489930	Chr02	Auto	4288233	4288233	TRINITY_DN123821_c0_g1_i1	1409	1192.83	FC7	female	-3.29097338	meanmale
TRINITY_DN124325_c0_g1_i1	ccna1	Chr02	Auto	149015518	149015518	TRINITY_DN124325_c0_g1_i1	2072	1855.83	FC7	female	0.223365513	meanmale
TRINITY_DN126729_c2_g1_i2	sp5l	Chr02	Auto	137812167	137812167	TRINITY_DN126729_c2_g1_i2	1594	1377.83	FC7	female	-2.151965375	meanmale
TRINITY_DN130955_c0_g1_i1	oca2	Chr02	Auto	110870608	110870608	TRINITY_DN130955_c0_g1_i1	3449	3232.83	FC7	female	0.065765667	meanmale
TRINITY_DN131157_c1_g4_i5	zic2	Chr02	Auto	117356097	117356097	TRINITY_DN131157_c1_g4_i5	2301	2084.83	FC7	female	-2.913947093	meanmale
TRINITY_DN131491_c0_g1_i5	tbx4	Chr02	Auto	87936656	87936656	TRINITY_DN131491_c0_g1_i5	2452	2235.83	FC7	female	-8.309295969	meanmale
TRINITY_DN132305_c3_g4_i3	cdca7-like.1	Chr02	Auto	144125106	144125106	TRINITY_DN132305_c3_g4_i3	1329	1112.83	FC7	female	-0.817195229	meanmale
TRINITY_DN132736_c0_g1_i2	LOC100489670	Chr02	Auto	46267913	46267913	TRINITY_DN132736_c0_g1_i2	4973	4756.83	FC7	female	-4.672846586	meanmale
TRINITY_DN26128_c0_g1_i1	ddx3x	Chr02	Auto	69939262	69939262	TRINITY_DN26128_c0_g1_i1	2155	1938.83	FC7	female	-8.128578681	meanmale
TRINITY_DN69144_c0_g1_i1	hdac1	Chr02	Auto	82271699	82271699	TRINITY_DN69144_c0_g1_i1	2041	1824.83	FC7	female	-8.052304448	meanmale
TRINITY_DN111236_c0_g1_i1	eif4e-like.1	Chr03	Auto	37833720	37833720	TRINITY_DN111236_c0_g1_i1	815	599.019	FC7	female	0.462228379	meanmale
TRINITY_DN111329_c0_g1_i2	LOC733553	Chr03	Auto	107441880	107441880	TRINITY_DN111329_c0_g1_i2	1678	1461.83	FC7	female	-6.212881286	meanmale
TRINITY_DN120396_c0_g1_i4	sirt3.2	Chr03	Auto	12609991	12609991	TRINITY_DN120396_c0_g1_i4	1484	1267.83	FC7	female	-3.470120003	meanmale
TRINITY_DN125006_c1_g6_i2	syt1-like	Chr03	Auto	52730814	52730814	TRINITY_DN125006_c1_g6_i2	2815	2598.83	FC7	female	-7.384693397	meanmale
