ID	tau	Tissue_name	gid	chr	chrone	start	end
TRINITY_DN80114_c0_g2_i1	0.88994071	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN8011_c0_g1_i1	0.959448532	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80144_c0_g1_i1	0.58529841	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN80173_c0_g2_i1	0.908943358	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN80173_c0_g3_i1	0.912720429	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN80178_c0_g2_i1	0.710892436	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN80215_c0_g1_i1	0.886025153	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80228_c0_g1_i1	0.755123289	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80240_c0_g1_i1	0.705757819	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80257_c0_g1_i1	0.885995617	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80258_c0_g1_i1	0.967239211	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80260_c0_g1_i1	0.42358534	G46_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN80263_c0_g1_i1	0.217349479	G31_mean	NA	NA	Auto	NA	NA
TRINITY_DN8026_c0_g1_i1	0.974591185	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80276_c0_g1_i1	0.765004556	G27_mean	NA	NA	Auto	NA	NA
TRINITY_DN80289_c0_g1_i2	0.805606602	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80302_c0_g2_i1	0.489782745	G27_mean	NA	NA	Auto	NA	NA
TRINITY_DN80304_c0_g1_i1	0.705540687	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN80304_c0_g2_i1	0.589732506	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN80355_c0_g1_i1	0.495571556	G46_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN80357_c0_g2_i1	0.758448215	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN80370_c0_g1_i1	0.540605372	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN80382_c0_g1_i1	0.854358844	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN80385_c0_g2_i1	0.897835933	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80387_c0_g1_i1	0.367091908	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80387_c0_g2_i1	0.664991443	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN80400_c0_g1_i1	0.511920697	G27_mean	NA	NA	Auto	NA	NA
TRINITY_DN80419_c0_g2_i1	0.983327592	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80423_c0_g3_i1	0.447831074	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN80430_c0_g1_i1	0.684166307	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN80432_c1_g1_i1	0.439690314	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN80435_c0_g1_i1	0.567970906	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN80438_c0_g2_i1	0.663939393	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN80439_c0_g2_i1	0.574499494	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80444_c0_g1_i1	0.580130778	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN80450_c0_g1_i1	0.111701498	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN80463_c0_g1_i1	0.523376667	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN80467_c0_g2_i1	0.877807335	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80471_c0_g1_i1	0.868904588	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80505_c0_g1_i1	0.459915654	G46_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN80508_c0_g1_i1	0.524626433	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN8050_c0_g1_i1	0.714711634	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN80520_c0_g1_i1	0.639234997	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80535_c0_g2_i1	0.650606957	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN80535_c0_g3_i1	0.659284017	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN80554_c0_g1_i1	0.414769314	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80559_c0_g3_i1	0.355538543	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN80569_c0_g1_i1	0.919240623	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80576_c0_g1_i1	0.374860697	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN80576_c0_g2_i1	0.472148455	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN80590_c0_g1_i1	0.740008549	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80602_c0_g1_i1	0.621915314	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80615_c0_g1_i1	0.546915691	G27_mean	NA	NA	Auto	NA	NA
TRINITY_DN80615_c0_g2_i1	0.790080132	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN80623_c0_g1_i1	0.997915307	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80624_c0_g1_i1	0.605150087	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN80630_c0_g1_i1	0.929942917	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80631_c0_g2_i2	0.935406565	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80633_c0_g1_i1	0.87726284	G46_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN80645_c0_g1_i1	0.674255108	G27_mean	NA	NA	Auto	NA	NA
TRINITY_DN80652_c0_g1_i1	0.96493933	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80658_c0_g2_i1	0.903360974	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN80676_c0_g1_i2	0.579268778	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80677_c0_g1_i1	0.690487368	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN80690_c0_g1_i1	0.935174937	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80690_c2_g1_i1	0.829142179	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80690_c2_g2_i1	0.697731716	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80699_c0_g2_i1	0.640851169	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80717_c0_g1_i1	0.681781007	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80717_c0_g2_i1	0.518252707	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80718_c0_g1_i1	0.565414911	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN80724_c0_g1_i1	0.802415765	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80731_c0_g2_i1	0.786141362	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN80742_c0_g1_i1	0.790192779	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80743_c0_g1_i1	0.601828664	G31_mean	NA	NA	Auto	NA	NA
TRINITY_DN80748_c0_g1_i1	0.604374412	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80757_c0_g1_i1	0.53586291	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN80794_c0_g1_i1	0.730087569	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN80794_c0_g2_i1	0.772330309	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80796_c0_g2_i1	0.527027324	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN80804_c0_g2_i2	0.265715209	G27_mean	NA	NA	Auto	NA	NA
TRINITY_DN80834_c0_g1_i1	0.507727463	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80838_c0_g1_i1	0.864323068	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80848_c0_g1_i1	0.696581111	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN80850_c0_g1_i1	0.812733772	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80877_c0_g2_i1	0.679778072	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80879_c0_g1_i1	0.565775694	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80889_c0_g3_i1	0.597487944	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80897_c0_g2_i1	0.861493025	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80910_c0_g1_i1	0.852738904	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80916_c0_g1_i1	0.855898988	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80925_c0_g1_i1	0.635443374	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80949_c0_g1_i1	0.219824901	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80957_c0_g1_i1	0.824117975	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN80961_c0_g1_i1	0.528141732	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN80968_c0_g1_i1	0.392662645	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN80969_c0_g1_i1	0.862847947	G31_mean	NA	NA	Auto	NA	NA
TRINITY_DN80977_c0_g3_i1	0.903646736	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN80991_c0_g1_i1	0.63342069	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN81003_c0_g2_i1	0.53260934	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN81037_c0_g1_i1	0.592606599	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN81037_c0_g4_i1	0.503097945	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN81057_c0_g1_i1	0.761886351	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN81075_c0_g2_i1	0.942905103	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN81088_c0_g1_i1	0.733089142	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN81092_c0_g1_i1	0.418925323	G46_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN81094_c0_g1_i1	0.71058086	G46_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN81097_c0_g3_i1	0.274349636	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN81114_c0_g2_i1	0.688635338	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN81121_c0_g1_i1	0.425624118	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN81177_c0_g1_i1	0.61579417	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN81206_c0_g1_i1	0.977134147	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN81231_c0_g1_i1	0.56143676	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN81242_c0_g1_i1	0.587685537	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN81247_c0_g2_i1	0.950844066	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN81270_c0_g1_i1	0.75648225	G27_mean	NA	NA	Auto	NA	NA
TRINITY_DN81286_c0_g1_i1	0.302718946	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN81308_c0_g1_i1	0.894863159	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN81308_c0_g3_i1	0.926537395	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN81320_c0_g1_i1	0.683028619	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN81328_c0_g2_i1	0.725815404	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN81345_c0_g1_i1	0.838379541	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN8134_c0_g1_i1	0.946147233	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN81357_c0_g2_i1	0.683744069	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN8139_c0_g1_i1	0.727206362	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN81403_c0_g1_i1	0.720188005	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN81405_c0_g1_i1	0.569672764	G27_mean	NA	NA	Auto	NA	NA
TRINITY_DN81412_c0_g1_i1	0.781905348	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN81414_c0_g2_i1	0.82643528	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN81421_c0_g3_i1	0.529825521	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN81436_c0_g1_i1	0.592016752	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN81437_c0_g1_i1	0.82609345	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN81438_c0_g3_i1	0.91729101	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN81443_c0_g1_i1	0.816813053	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN81453_c0_g1_i1	0.627054217	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN81491_c0_g2_i1	0.80238877	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN81529_c0_g2_i1	0.700691697	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN81536_c0_g1_i1	0.624324128	G27_mean	NA	NA	Auto	NA	NA
TRINITY_DN81573_c0_g1_i1	0.255473211	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN81576_c0_g1_i1	0.613469247	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN81576_c0_g2_i1	0.633311661	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN81643_c0_g1_i1	0.700322059	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN81643_c0_g2_i1	0.362762972	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN81649_c0_g1_i1	0.377399319	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN8164_c0_g1_i1	0.539443326	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN81666_c0_g1_i1	0.935840119	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN81666_c0_g2_i1	0.932560775	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN81673_c0_g1_i1	0.755285016	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN81686_c0_g1_i1	0.472755375	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN81711_c0_g1_i1	0.63784884	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN81712_c0_g2_i1	0.388565944	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN81715_c0_g1_i1	0.261700642	G31_mean	NA	NA	Auto	NA	NA
TRINITY_DN81718_c0_g1_i1	0.760422263	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN81732_c0_g2_i1	0.628872024	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN81736_c0_g1_i1	0.716177222	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN81740_c0_g1_i1	0.637668941	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN81745_c0_g1_i1	0.456932084	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN81759_c0_g1_i1	0.865556975	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN81778_c0_g1_i2	0.279928117	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN81815_c0_g1_i1	0.236558217	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN81831_c0_g1_i1	0.59885457	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN81878_c0_g1_i1	0.901638296	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN81880_c0_g1_i1	0.926892496	G27_mean	NA	NA	Auto	NA	NA
TRINITY_DN81880_c0_g2_i1	0.749450701	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN81888_c0_g1_i1	0.673583004	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN8189_c0_g1_i1	0.346611232	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN81904_c0_g2_i1	0.083450881	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN81918_c0_g1_i1	0.815126316	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN81929_c0_g1_i1	0.795636949	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN81949_c0_g2_i1	0.433093524	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN81958_c0_g1_i1	0.869354006	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN81962_c0_g1_i1	0.532872628	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN81990_c0_g1_i1	0.188740576	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82003_c0_g1_i1	0.709419018	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82012_c0_g4_i1	0.728671409	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN82026_c0_g1_i1	0.857226618	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN82059_c0_g2_i1	0.909115186	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN82068_c0_g2_i1	0.331171579	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82069_c0_g1_i1	0.681815229	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN82069_c0_g2_i1	0.771851414	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN82069_c0_g3_i1	0.780765272	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN82070_c0_g1_i1	0.157754375	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82078_c0_g2_i1	0.500414324	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN82087_c0_g1_i1	0.724679897	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82097_c0_g1_i1	0.677093812	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN82106_c0_g1_i1	0.773588118	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82141_c0_g1_i1	0.453985021	G46_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN82163_c0_g1_i1	0.498311482	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN82163_c0_g3_i1	0.339468319	G27_mean	NA	NA	Auto	NA	NA
TRINITY_DN82163_c0_g4_i1	0.509729199	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN82172_c0_g1_i1	0.380410591	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82182_c0_g1_i1	0.781130008	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN82185_c0_g2_i1	0.981548328	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN82201_c0_g1_i1	0.907719606	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82208_c0_g2_i1	0.731545508	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82225_c0_g1_i1	0.790858931	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82268_c0_g1_i1	0.602650023	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN82271_c0_g1_i1	0.566118004	G46_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN82285_c0_g1_i1	0.939736787	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN82305_c0_g1_i1	0.5788149	G46_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN82309_c0_g1_i1	0.307677199	G31_mean	NA	NA	Auto	NA	NA
TRINITY_DN82315_c0_g1_i1	0.90327164	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82326_c0_g1_i1	0.193344015	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN82332_c0_g1_i1	0.579227569	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82332_c0_g2_i1	0.609631617	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN82346_c0_g1_i1	0.752304809	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82346_c0_g2_i1	0.842565967	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82349_c0_g3_i1	0.888059888	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82355_c0_g1_i1	0.795549947	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN82362_c0_g1_i1	0.896336197	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82392_c0_g1_i1	0.481078481	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN82397_c0_g2_i1	0.985023464	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82405_c0_g1_i1	0.252446084	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82428_c0_g3_i1	0.442579136	G46_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN82433_c0_g2_i1	0.542683405	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN82434_c0_g2_i1	0.727725293	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82441_c0_g5_i1	0.933747233	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82460_c0_g2_i1	0.782168968	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN82466_c0_g1_i1	0.704557468	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82474_c0_g1_i1	0.468712288	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN82517_c0_g1_i1	0.933884524	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82521_c0_g1_i1	0.920479408	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN82529_c0_g1_i1	0.291393638	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN82531_c0_g1_i1	0.691969767	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN82541_c0_g1_i1	0.668781635	G46_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN82591_c0_g1_i1	0.751352897	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN82604_c0_g3_i1	0.637711446	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN82613_c0_g1_i1	0.787919872	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82614_c0_g1_i1	0.902321248	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN82630_c0_g1_i1	0.822215446	G46_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN82646_c1_g1_i1	0.377234015	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN82653_c0_g2_i1	0.796219044	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN82658_c0_g2_i1	0.649306746	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN8267_c0_g1_i1	0.955885641	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN82692_c0_g1_i1	0.539453348	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN82693_c0_g1_i1	0.67669455	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN82701_c0_g1_i1	0.664701791	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN82707_c0_g2_i1	0.596021334	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82724_c0_g2_i1	0.783821717	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN82724_c0_g3_i1	0.927356734	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82757_c0_g2_i1	0.517139197	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN82810_c0_g1_i1	0.753271544	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82810_c0_g2_i1	0.517187769	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82826_c0_g1_i1	0.53561167	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82842_c0_g2_i1	0.993298949	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN82857_c0_g2_i1	0.490199216	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN82877_c0_g1_i1	0.849988999	G23_mean	NA	NA	Auto	NA	NA
TRINITY_DN82896_c0_g1_i1	0.87489705	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82897_c0_g1_i1	0.45456963	G31_mean	NA	NA	Auto	NA	NA
TRINITY_DN82900_c0_g1_i1	0.634870502	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN82925_c0_g2_i1	0.717240409	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82926_c0_g1_i1	0.544534814	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN82936_c0_g2_i1	0.823353476	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN82941_c0_g1_i1	0.854247772	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN82941_c0_g2_i1	0.851637182	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN82943_c0_g1_i1	0.666003816	Liver_mean	NA	NA	Auto	NA	NA
TRINITY_DN82959_c1_g1_i1	0.432047071	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN82961_c0_g2_i1	0.529000406	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN82966_c0_g1_i1	0.764359544	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN82971_c0_g1_i1	0.328778329	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN82979_c0_g2_i1	0.780231915	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN82979_c0_g3_i1	0.771496151	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN82994_c0_g1_i1	0.35287682	Testis_mean	NA	NA	Auto	NA	NA
TRINITY_DN83013_c0_g1_i1	0.802830229	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN83018_c0_g1_i1	0.55791073	G46_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN83023_c1_g1_i1	0.597668222	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN83028_c0_g1_i1	0.545028225	G43_F_mean	NA	NA	Auto	NA	NA
TRINITY_DN83035_c0_g1_i1	0.751690172	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN83083_c0_g1_i1	0.468963864	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN83127_c0_g2_i1	0.6471081	G46_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN83142_c1_g1_i1	0.599521137	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN83142_c1_g2_i1	0.471182201	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN83169_c0_g1_i1	0.543753764	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN83171_c0_g3_i1	0.937384839	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN83178_c0_g1_i2	0.854118308	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN83195_c0_g2_i1	0.515837331	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN83207_c0_g1_i1	0.541956158	G43_M_mean	NA	NA	Auto	NA	NA
TRINITY_DN83217_c0_g2_i1	0.810322065	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN83224_c0_g1_i1	0.952224677	Brain_mean	NA	NA	Auto	NA	NA
TRINITY_DN83227_c0_g1_i1	0.826445524	Ovary_mean	NA	NA	Auto	NA	NA
TRINITY_DN83234_c0_g1_i1	0.773758117	G27_mean	NA	NA	Auto	NA	NA
TRINITY_DN83269_c0_g1_i1	0.742256241	G46_F_mean	NA	NA	Auto	NA	NA
