gid	gname	chr	start	end	logFC.XYbrain.XXrain	bias	tau	tissue
TRINITY_DN169965_c0_g1_i1	NA	NA	NA	NA	-0.593190363	unbias	0.395423429	G43_M_mean
TRINITY_DN16998_c0_g1_i1	NA	NA	NA	NA	2.159949301	unbias	0.645365489	Testis_mean
TRINITY_DN17035_c0_g1_i1	NA	NA	NA	NA	0.094242621	unbias	0.363479582	Ovary_mean
TRINITY_DN170372_c0_g1_i1	NA	NA	NA	NA	-0.209955628	unbias	0.206270617	Brain_mean
TRINITY_DN170431_c0_g1_i1	NA	NA	NA	NA	0.11394284	unbias	0.963325893	Brain_mean
TRINITY_DN170475_c0_g1_i1	NA	NA	NA	NA	-0.118658604	unbias	0.297199331	Brain_mean
TRINITY_DN170512_c0_g1_i1	NA	NA	NA	NA	0.203043646	unbias	0.185092593	G43_M_mean
TRINITY_DN170528_c0_g1_i1	NA	NA	NA	NA	0.216308673	unbias	0.290446643	G43_F_mean
TRINITY_DN170731_c0_g1_i1	wisp1	Chr06	126645985	126645985	0.832556131	unbias	0.274111126	Brain_mean
TRINITY_DN170774_c0_g1_i1	map3k14	Chr10	6770711	6770711	0.736225215	unbias	0.392483933	Brain_mean
TRINITY_DN170873_c0_g1_i1	sox2	Chr05	95996743	95996743	0.004756172	unbias	0.325252159	Brain_mean
TRINITY_DN170959_c0_g8_i1	NA	NA	NA	NA	-0.491880752	unbias	0.434272781	Brain_mean
TRINITY_DN17096_c0_g1_i1	NA	NA	NA	NA	-0.188026541	unbias	0.380979484	Brain_mean
TRINITY_DN171004_c0_g1_i1	stt3a	Chr07	65856265	65856265	0.030745617	unbias	0.353431275	Testis_mean
TRINITY_DN17108_c0_g1_i1	NA	NA	NA	NA	0.056731194	unbias	0.916097677	Brain_mean
TRINITY_DN171130_c0_g1_i1	NA	NA	NA	NA	-0.150001989	unbias	0.274717863	G43_M_mean
TRINITY_DN171195_c0_g1_i1	NA	NA	NA	NA	0.102532799	unbias	0.395722938	Brain_mean
TRINITY_DN171213_c0_g1_i1	NA	NA	NA	NA	-0.625228329	unbias	0.370265296	G43_F_mean
TRINITY_DN171839_c0_g1_i1	NA	NA	NA	NA	0.561998442	unbias	0.447735684	Brain_mean
TRINITY_DN171847_c0_g1_i1	Xetrov90027761m	scaffold_278	285924	285924	-0.341763308	unbias	0.178191975	Brain_mean
TRINITY_DN171923_c0_g1_i1	NA	NA	NA	NA	1.939446232	unbias	0.699948856	Brain_mean
TRINITY_DN172012_c0_g1_i1	rasal1	Chr01	132644324	132644324	-0.41281055	unbias	0.233662559	G23_mean
TRINITY_DN172041_c0_g1_i1	NA	NA	NA	NA	-0.180959263	unbias	0.428117452	Brain_mean
TRINITY_DN172119_c0_g1_i1	NA	NA	NA	NA	0.022869183	unbias	0.176728932	G46_F_mean
TRINITY_DN172128_c0_g1_i1	NA	NA	NA	NA	-0.217342656	unbias	0.473765873	Brain_mean
TRINITY_DN172142_c0_g1_i1	NA	NA	NA	NA	-0.161287247	unbias	0.313574174	Brain_mean
TRINITY_DN172378_c0_g1_i1	NA	NA	NA	NA	0.816245519	unbias	0.56816578	Brain_mean
TRINITY_DN172429_c0_g2_i1	NA	NA	NA	NA	0.495102175	unbias	0.856828979	Brain_mean
TRINITY_DN172541_c0_g1_i1	rnft1	Chr02	87452051	87452051	0.125741269	unbias	0.745833592	Brain_mean
TRINITY_DN172584_c0_g1_i1	Xetrov90005082m	Chr02	64827785	64827785	0.039760857	unbias	0.209837886	Brain_mean
TRINITY_DN172818_c0_g1_i1	NA	NA	NA	NA	0.467092193	unbias	0.287171229	Brain_mean
TRINITY_DN173090_c0_g1_i1	NA	NA	NA	NA	-1.533023615	unbias	0.691397801	Brain_mean
TRINITY_DN173093_c0_g1_i1	NA	NA	NA	NA	3.797952201	male	0.419880713	Brain_mean
TRINITY_DN173188_c0_g1_i1	cpne1	Chr10	34222889	34222889	-0.106591795	unbias	0.483038782	Brain_mean
TRINITY_DN173261_c0_g1_i1	LOC101732630	Chr01	163694682	163694682	-0.406231123	unbias	0.43178543	Brain_mean
TRINITY_DN173586_c0_g1_i1	NA	NA	NA	NA	0.146795364	unbias	0.172969315	Ovary_mean
TRINITY_DN1736_c0_g1_i1	NA	NA	NA	NA	0.014110505	unbias	0.246809983	G46_F_mean
TRINITY_DN173781_c0_g1_i1	NA	NA	NA	NA	0.064811695	unbias	0.273709255	Brain_mean
TRINITY_DN173804_c0_g1_i1	NA	NA	NA	NA	0.240559613	unbias	0.208696256	G23_mean
TRINITY_DN173885_c0_g1_i1	naprt	Chr06	134483651	134483651	0.323622937	unbias	0.543494522	Brain_mean
TRINITY_DN173975_c0_g1_i1	NA	NA	NA	NA	0.590174115	unbias	0.616902192	Brain_mean
TRINITY_DN174028_c0_g1_i1	NA	NA	NA	NA	-0.314108869	unbias	0.880732723	Brain_mean
TRINITY_DN174073_c0_g1_i1	NA	NA	NA	NA	0.340434915	unbias	0.426276129	G43_F_mean
TRINITY_DN174180_c0_g1_i1	NA	NA	NA	NA	-0.105166429	unbias	0.507430146	Brain_mean
TRINITY_DN174421_c0_g1_i1	NA	NA	NA	NA	0.445232291	unbias	0.89970124	Brain_mean
TRINITY_DN174626_c0_g1_i1	NA	NA	NA	NA	-0.370009053	unbias	0.375970712	Brain_mean
TRINITY_DN174875_c0_g1_i1	NA	NA	NA	NA	-0.083273375	unbias	0.33825005	G43_M_mean
TRINITY_DN174896_c0_g1_i1	NA	NA	NA	NA	0.343019819	unbias	0.334015964	Brain_mean
TRINITY_DN17491_c0_g1_i1	NA	NA	NA	NA	0.240965696	unbias	0.426926798	Brain_mean
TRINITY_DN174964_c0_g1_i1	NA	NA	NA	NA	-1.454215561	unbias	0.968186241	Brain_mean
TRINITY_DN175919_c0_g1_i1	NA	NA	NA	NA	-0.360547925	unbias	0.636315946	Brain_mean
TRINITY_DN1760_c0_g1_i1	gnl2	Chr02	58980420	58980420	-0.603735562	unbias	0.537553195	Ovary_mean
TRINITY_DN176275_c0_g1_i1	fbxl5	Chr01	16988064	16988064	0.657916866	unbias	0.409934785	Brain_mean
TRINITY_DN17632_c0_g1_i1	NA	NA	NA	NA	0.959144983	unbias	0.362260083	Ovary_mean
TRINITY_DN1763_c0_g1_i1	NA	NA	NA	NA	0.31781364	unbias	0.277348018	Brain_mean
TRINITY_DN176868_c0_g1_i1	NA	NA	NA	NA	-0.023379253	unbias	0.231849715	Brain_mean
TRINITY_DN177482_c0_g1_i1	NA	NA	NA	NA	-0.041031445	unbias	0.510413341	Brain_mean
TRINITY_DN17783_c0_g1_i1	NA	NA	NA	NA	0.658519781	unbias	0.93033594	Brain_mean
TRINITY_DN177856_c0_g1_i1	NA	NA	NA	NA	-8.577598596	female	0.995919512	Brain_mean
TRINITY_DN177930_c0_g1_i1	nap1l1	Chr03	51790555	51790555	-0.264644109	unbias	0.331095681	G23_mean
TRINITY_DN177_c0_g1_i1	NA	NA	NA	NA	-0.007069651	unbias	0.160218047	Brain_mean
TRINITY_DN17879_c0_g1_i1	NA	NA	NA	NA	0.589184174	unbias	0.389635043	Testis_mean
TRINITY_DN179204_c0_g1_i1	NA	NA	NA	NA	-0.614140162	unbias	0.960415957	Brain_mean
TRINITY_DN179273_c0_g1_i1	dhrs3	Chr07	77077364	77077364	-0.132307271	unbias	0.268377021	Liver_mean
TRINITY_DN179288_c0_g1_i1	foxf1	Chr04	66819232	66819232	0.205142308	unbias	0.992902336	Brain_mean
TRINITY_DN179317_c0_g1_i1	NA	NA	NA	NA	-0.012275831	unbias	0.439086901	Ovary_mean
TRINITY_DN179330_c0_g1_i1	NA	NA	NA	NA	0.753248591	unbias	0.499155391	G43_F_mean
TRINITY_DN179403_c0_g1_i1	NA	NA	NA	NA	-0.240265327	unbias	0.165473417	Brain_mean
TRINITY_DN179433_c0_g1_i1	NA	NA	NA	NA	0.120674083	unbias	0.525669382	G23_mean
TRINITY_DN17943_c0_g1_i1	idh3a	Chr03	81454859	81454859	-0.244322188	unbias	0.776089595	Brain_mean
TRINITY_DN179441_c0_g1_i1	NA	NA	NA	NA	-0.111302218	unbias	0.858336596	Brain_mean
TRINITY_DN179491_c0_g1_i1	NA	NA	NA	NA	-0.501711037	unbias	0.711102534	Brain_mean
TRINITY_DN179520_c0_g1_i1	NA	NA	NA	NA	0.035785771	unbias	0.277838372	G43_M_mean
TRINITY_DN179538_c0_g1_i1	NA	NA	NA	NA	-0.111913228	unbias	0.588341218	G46_M_mean
TRINITY_DN179608_c0_g1_i1	NA	NA	NA	NA	0.082147146	unbias	0.37871588	Ovary_mean
TRINITY_DN17965_c0_g1_i1	NA	NA	NA	NA	-0.128604259	unbias	0.239685247	Liver_mean
TRINITY_DN179676_c0_g1_i1	txndc16	Chr08	74727191	74727191	-0.139171273	unbias	0.344036383	Ovary_mean
TRINITY_DN179786_c0_g1_i1	csgalnact2	Chr07	44627502	44627502	0.87828746	unbias	0.458221664	Brain_mean
TRINITY_DN179808_c0_g1_i1	Xetrov90017939m	Chr07	34541752	34541752	0.141761939	unbias	0.2140484	Ovary_mean
TRINITY_DN179822_c0_g1_i1	kcnab3	Chr03	131426617	131426617	0.059085515	unbias	0.58140162	Brain_mean
TRINITY_DN179884_c0_g1_i1	adamtsl5	Chr03	97701530	97701530	-0.192156974	unbias	0.722395019	Brain_mean
TRINITY_DN179912_c0_g2_i1	NA	NA	NA	NA	-0.51409132	unbias	0.771297947	Brain_mean
TRINITY_DN179956_c0_g1_i1	NA	NA	NA	NA	0.254206607	unbias	0.689768258	Brain_mean
TRINITY_DN180083_c0_g1_i1	NA	NA	NA	NA	-0.143577016	unbias	0.146695233	G43_M_mean
TRINITY_DN180256_c0_g1_i1	NA	NA	NA	NA	0.805530636	unbias	0.764088641	Brain_mean
TRINITY_DN180412_c0_g1_i1	NA	NA	NA	NA	-0.100539939	unbias	0.15327291	Testis_mean
TRINITY_DN180429_c0_g1_i1	NA	NA	NA	NA	-0.159606205	unbias	0.216901552	G23_mean
TRINITY_DN180533_c0_g1_i1	NA	NA	NA	NA	0.110793765	unbias	0.312920004	Brain_mean
TRINITY_DN180563_c0_g1_i1	LOC101734499	Chr01	194545810	194545810	0.269484506	unbias	0.35498384	Brain_mean
TRINITY_DN180631_c0_g1_i1	NA	NA	NA	NA	0.273641779	unbias	0.750153001	Brain_mean
TRINITY_DN180634_c0_g1_i1	eif3k	Chr08	59318346	59318346	0.314474409	unbias	0.980288396	Brain_mean
TRINITY_DN180695_c0_g1_i1	NA	NA	NA	NA	0.207509002	unbias	0.503985055	Brain_mean
TRINITY_DN180892_c0_g1_i1	NA	NA	NA	NA	-0.235810279	unbias	0.534302009	Brain_mean
TRINITY_DN180916_c0_g1_i1	NA	NA	NA	NA	-0.335273536	unbias	0.225425445	G43_M_mean
TRINITY_DN180936_c0_g1_i1	Xetrov90030779m	scaffold_87	432157	432157	0.205473108	unbias	0.505282049	G31_mean
TRINITY_DN18094_c0_g1_i1	tle4	Chr01	120781693	120781693	0.09144573	unbias	0.912845896	Brain_mean
TRINITY_DN180950_c0_g1_i1	NA	NA	NA	NA	-0.389988644	unbias	0.607950262	Ovary_mean
TRINITY_DN181025_c0_g1_i1	NA	NA	NA	NA	0.161439971	unbias	0.313122794	Brain_mean
TRINITY_DN181053_c0_g1_i1	NA	NA	NA	NA	-0.421272665	unbias	0.90727229	Brain_mean
TRINITY_DN181076_c0_g1_i1	NA	NA	NA	NA	0.120038935	unbias	0.78177207	Ovary_mean
TRINITY_DN18108_c0_g1_i1	crmp1	Chr01	19259195	19259195	0.286342276	unbias	0.784506178	Brain_mean
TRINITY_DN181156_c0_g1_i1	NA	NA	NA	NA	-0.284748035	unbias	0.386827725	Brain_mean
TRINITY_DN181167_c0_g1_i1	txn2	Chr04	105566838	105566838	-0.152555652	unbias	0.385184377	Brain_mean
TRINITY_DN181234_c0_g1_i1	NA	NA	NA	NA	0.383840507	unbias	0.217268702	G27_mean
TRINITY_DN181240_c0_g1_i1	ddx43	Chr05	79657895	79657895	-0.041074378	unbias	0.312045668	Brain_mean
TRINITY_DN181260_c0_g1_i1	fyb	Chr01	185045135	185045135	-0.412750552	unbias	0.773180621	Brain_mean
TRINITY_DN181382_c0_g1_i1	NA	NA	NA	NA	0.259696013	unbias	0.80929814	Brain_mean
TRINITY_DN181384_c0_g1_i1	fbxo22	Chr03	80562549	80562549	-0.106841443	unbias	0.187012479	Brain_mean
TRINITY_DN181530_c0_g1_i1	NA	NA	NA	NA	-0.311661518	unbias	0.503837814	Ovary_mean
TRINITY_DN181530_c0_g2_i1	ptges2	Chr08	4101777	4101777	0.680805227	unbias	0.825631537	Brain_mean
TRINITY_DN181563_c0_g1_i1	NA	NA	NA	NA	-0.076850074	unbias	0.920283354	Brain_mean
TRINITY_DN181667_c0_g1_i1	Xetrov90001894m	Chr01	97375445	97375445	-0.118808709	unbias	0.603484573	Brain_mean
TRINITY_DN18175_c0_g2_i1	NA	NA	NA	NA	-0.354310793	unbias	0.549007691	Brain_mean
TRINITY_DN181775_c0_g1_i1	NA	NA	NA	NA	0.245429461	unbias	0.273820321	Brain_mean
TRINITY_DN181790_c0_g1_i1	NA	NA	NA	NA	0.119706126	unbias	0.55975665	Liver_mean
TRINITY_DN181791_c0_g1_i1	NA	NA	NA	NA	-0.145429654	unbias	0.268751681	Brain_mean
TRINITY_DN181837_c0_g1_i1	NA	NA	NA	NA	0.010894234	unbias	0.302081882	G46_M_mean
TRINITY_DN181909_c0_g1_i1	NA	NA	NA	NA	-0.477068031	unbias	0.428114628	Brain_mean
TRINITY_DN181915_c0_g1_i1	pura	Chr03	21904026	21904026	-0.258401179	unbias	0.632525072	Brain_mean
TRINITY_DN18217_c1_g1_i1	NA	NA	NA	NA	0.20087921	unbias	0.332000976	Ovary_mean
TRINITY_DN182190_c0_g1_i1	NA	NA	NA	NA	0.204321189	unbias	0.386924668	Brain_mean
TRINITY_DN182193_c0_g1_i1	tbc1d9b	Chr03	5392604	5392604	-0.176474135	unbias	0.863513256	Brain_mean
TRINITY_DN182232_c0_g1_i1	NA	NA	NA	NA	0.015025604	unbias	0.246372754	Brain_mean
TRINITY_DN182304_c0_g1_i1	NA	NA	NA	NA	-0.089987469	unbias	0.198860379	Brain_mean
TRINITY_DN182613_c0_g1_i1	NA	NA	NA	NA	0.667646007	unbias	0.669472607	Brain_mean
TRINITY_DN182664_c0_g1_i1	NA	NA	NA	NA	-0.031332917	unbias	0.955949371	Brain_mean
TRINITY_DN182741_c0_g1_i1	NA	NA	NA	NA	0.034905674	unbias	0.675974451	Brain_mean
TRINITY_DN183095_c0_g1_i1	NA	NA	NA	NA	0.152325464	unbias	0.412467121	G43_F_mean
TRINITY_DN183393_c0_g1_i1	pdcd11	Chr07	20335587	20335587	0.06887516	unbias	0.438080504	Brain_mean
TRINITY_DN18341_c0_g1_i1	NA	NA	NA	NA	-0.159586309	unbias	0.318342827	G46_F_mean
TRINITY_DN183455_c0_g1_i1	zc3h12b	Chr08	24983382	24983382	0.159524324	unbias	0.361711484	G43_M_mean
TRINITY_DN183583_c0_g1_i1	NA	NA	NA	NA	-0.285280044	unbias	0.46562991	Brain_mean
TRINITY_DN183704_c0_g1_i1	NA	NA	NA	NA	0.779429376	unbias	0.501569862	Brain_mean
TRINITY_DN183714_c0_g1_i1	NA	NA	NA	NA	0.062604037	unbias	0.487005028	G43_F_mean
TRINITY_DN18389_c0_g1_i1	NA	NA	NA	NA	-1.450225858	unbias	0.469993446	G43_M_mean
TRINITY_DN18389_c0_g2_i1	NA	NA	NA	NA	1.489015127	unbias	0.582506982	G43_M_mean
TRINITY_DN183925_c0_g1_i1	NA	NA	NA	NA	-0.158500415	unbias	0.409619819	G46_M_mean
TRINITY_DN183941_c0_g1_i1	NA	NA	NA	NA	-0.387124553	unbias	0.813476432	Brain_mean
TRINITY_DN184010_c0_g1_i1	NA	NA	NA	NA	0.241490079	unbias	0.469998944	Brain_mean
TRINITY_DN184109_c0_g1_i1	NA	NA	NA	NA	-0.078401377	unbias	0.623654461	Brain_mean
TRINITY_DN18411_c0_g1_i1	NA	NA	NA	NA	0.052332806	unbias	0.551353473	Brain_mean
TRINITY_DN184231_c0_g1_i1	NA	NA	NA	NA	0.836447935	unbias	0.46938397	G31_mean
TRINITY_DN184550_c0_g1_i1	avil	Chr02	138725279	138725279	-0.047830942	unbias	0.542963527	Brain_mean
TRINITY_DN184690_c0_g1_i1	NA	NA	NA	NA	0.144457466	unbias	0.275054326	G46_F_mean
TRINITY_DN184759_c0_g1_i1	NA	NA	NA	NA	-0.369432688	unbias	0.50932913	Brain_mean
TRINITY_DN184834_c0_g1_i1	NA	NA	NA	NA	-0.123741474	unbias	0.26260728	Ovary_mean
TRINITY_DN184865_c0_g1_i1	NA	NA	NA	NA	0.177933195	unbias	0.379957823	Brain_mean
TRINITY_DN184985_c0_g1_i1	NA	NA	NA	NA	-0.278141718	unbias	0.684541378	Brain_mean
TRINITY_DN185470_c0_g1_i1	NA	NA	NA	NA	0.519366843	unbias	0.891598844	Brain_mean
TRINITY_DN185520_c0_g1_i1	NA	NA	NA	NA	-0.818512361	unbias	0.18644558	Brain_mean
TRINITY_DN185573_c0_g1_i1	NA	NA	NA	NA	-0.152040225	unbias	0.422275482	Brain_mean
TRINITY_DN186002_c0_g1_i1	NA	NA	NA	NA	-0.046705896	unbias	0.821259831	Brain_mean
TRINITY_DN186234_c0_g1_i1	NA	NA	NA	NA	0.188176886	unbias	0.503223852	Brain_mean
TRINITY_DN186288_c0_g1_i1	NA	NA	NA	NA	0.242793157	unbias	0.42868264	G43_F_mean
TRINITY_DN186532_c0_g1_i1	fbxo34	Chr08	84329818	84329818	0.002739476	unbias	0.294465126	Brain_mean
TRINITY_DN187213_c0_g1_i1	NA	NA	NA	NA	0.225582238	unbias	0.667931803	Brain_mean
TRINITY_DN187275_c0_g1_i1	NA	NA	NA	NA	0.468404199	unbias	0.640257588	Testis_mean
TRINITY_DN187277_c0_g1_i1	NA	NA	NA	NA	0.283350002	unbias	0.417167672	Brain_mean
TRINITY_DN187372_c0_g1_i1	NA	NA	NA	NA	0.361953902	unbias	0.432307516	Brain_mean
TRINITY_DN187639_c0_g1_i1	NA	NA	NA	NA	-0.39726749	unbias	0.450678204	Brain_mean
TRINITY_DN187743_c0_g1_i1	NA	NA	NA	NA	0.038327372	unbias	0.121680503	Ovary_mean
TRINITY_DN187997_c0_g1_i1	NA	NA	NA	NA	-0.339380301	unbias	0.266395476	G46_F_mean
TRINITY_DN188027_c0_g1_i1	NA	NA	NA	NA	0.228803192	unbias	0.187731696	G31_mean
TRINITY_DN18802_c0_g2_i1	NA	NA	NA	NA	-0.610465674	unbias	0.907466182	Brain_mean
TRINITY_DN188121_c0_g1_i1	smo	Chr03	77642125	77642125	0.121827449	unbias	0.16808971	Ovary_mean
TRINITY_DN188126_c0_g1_i1	NA	NA	NA	NA	0.208994926	unbias	0.241658634	Ovary_mean
TRINITY_DN188130_c0_g1_i1	NA	NA	NA	NA	-0.186145451	unbias	0.802214877	Brain_mean
TRINITY_DN188159_c0_g1_i1	mtif2-like	Chr05	20257462	20257462	0.186555258	unbias	0.209785978	Brain_mean
TRINITY_DN188190_c0_g1_i1	NA	NA	NA	NA	0.051464334	unbias	0.284091822	G43_M_mean
TRINITY_DN188446_c0_g1_i1	NA	NA	NA	NA	0.419663552	unbias	0.33033132	G43_M_mean
TRINITY_DN188452_c0_g1_i1	c16orf87	Chr04	25142812	25142812	-0.199722662	unbias	0.670678516	Brain_mean
TRINITY_DN18846_c0_g1_i1	NA	NA	NA	NA	-0.80703357	unbias	0.584051639	Brain_mean
TRINITY_DN188643_c0_g1_i1	NA	NA	NA	NA	0.402695129	unbias	0.360619456	G43_M_mean
TRINITY_DN188884_c0_g1_i1	Xetrov90015855m	Chr06	29236382	29236382	0.654042411	unbias	0.733425044	Brain_mean
TRINITY_DN18891_c0_g1_i1	NA	NA	NA	NA	0.309850079	unbias	0.57603915	Brain_mean
TRINITY_DN188920_c0_g1_i1	NA	NA	NA	NA	-0.377208114	unbias	0.255778571	Brain_mean
TRINITY_DN189217_c0_g1_i1	NA	NA	NA	NA	-0.316475821	unbias	0.624766146	G43_M_mean
TRINITY_DN18968_c0_g1_i1	NA	NA	NA	NA	-0.23860871	unbias	0.926853867	Brain_mean
TRINITY_DN189735_c0_g1_i1	NA	NA	NA	NA	0.748113342	unbias	0.60918618	Brain_mean
TRINITY_DN189998_c0_g1_i1	NA	NA	NA	NA	-0.15164744	unbias	0.825354248	Brain_mean
TRINITY_DN190001_c0_g1_i1	NA	NA	NA	NA	-0.117697571	unbias	0.568815822	Brain_mean
TRINITY_DN190077_c0_g1_i1	dkkx	Chr10	3559493	3559493	0.024973627	unbias	0.213497447	Brain_mean
TRINITY_DN190109_c0_g1_i1	NA	NA	NA	NA	-0.172205927	unbias	0.285862612	Brain_mean
TRINITY_DN190399_c0_g1_i1	Xetrov90016672m	Chr06	92829249	92829249	-0.075230005	unbias	0.200894054	Ovary_mean
TRINITY_DN190441_c0_g1_i1	NA	NA	NA	NA	0.716517454	unbias	0.238874719	G43_F_mean
TRINITY_DN190788_c0_g1_i1	NA	NA	NA	NA	-0.206709324	unbias	0.485091015	Brain_mean
TRINITY_DN19111_c0_g1_i1	NA	NA	NA	NA	-0.029610708	unbias	0.257012458	Brain_mean
TRINITY_DN191276_c0_g1_i1	NA	NA	NA	NA	0.126863034	unbias	0.401924885	G43_M_mean
TRINITY_DN191305_c0_g1_i1	NA	NA	NA	NA	-0.404052821	unbias	0.340666015	Liver_mean
TRINITY_DN191424_c0_g1_i1	NA	NA	NA	NA	0.045724883	unbias	0.323161089	G43_F_mean
TRINITY_DN191567_c0_g1_i1	olig1	Chr02	10780756	10780756	-0.181629001	unbias	0.506404111	Brain_mean
TRINITY_DN191637_c0_g1_i1	NA	NA	NA	NA	-0.134874372	unbias	0.384555186	Brain_mean
TRINITY_DN192302_c0_g1_i1	NA	NA	NA	NA	-0.795893896	unbias	0.704421012	Brain_mean
TRINITY_DN192512_c0_g1_i1	NA	NA	NA	NA	0.133795387	unbias	0.997023857	Brain_mean
TRINITY_DN193335_c0_g1_i1	NA	NA	NA	NA	0.020379671	unbias	0.286408629	G43_M_mean
TRINITY_DN193359_c0_g1_i1	NA	NA	NA	NA	0.43444518	unbias	0.967019628	Brain_mean
TRINITY_DN193400_c0_g1_i1	NA	NA	NA	NA	0.080059716	unbias	0.224738052	Brain_mean
TRINITY_DN193411_c0_g1_i1	NA	NA	NA	NA	0.454566168	unbias	0.405868671	G23_mean
TRINITY_DN193423_c0_g1_i1	NA	NA	NA	NA	-0.161101348	unbias	0.213206355	Ovary_mean
TRINITY_DN193437_c0_g1_i1	LOC100486112-like	scaffold_7631	671	671	0.056344563	unbias	0.230140299	Brain_mean
TRINITY_DN193484_c0_g1_i1	penk	Chr06	101007093	101007093	0.439025093	unbias	0.852066994	Brain_mean
TRINITY_DN193674_c0_g1_i1	zfp36	Chr08	60362838	60362838	-0.269041208	unbias	0.451434333	G46_F_mean
TRINITY_DN193812_c0_g1_i1	NA	NA	NA	NA	-0.56465147	unbias	0.361315586	Brain_mean
TRINITY_DN193867_c0_g1_i1	NA	NA	NA	NA	-0.240823088	unbias	0.323760897	Brain_mean
TRINITY_DN193883_c0_g1_i1	NA	NA	NA	NA	-1.450058231	unbias	0.717813809	Testis_mean
TRINITY_DN193897_c0_g1_i1	NA	NA	NA	NA	0.184914196	unbias	0.489064736	Brain_mean
TRINITY_DN1938_c0_g1_i1	NA	NA	NA	NA	-0.202840164	unbias	0.345827362	Ovary_mean
TRINITY_DN193944_c0_g1_i1	cul9	scaffold_282	77241	77241	-0.035632879	unbias	0.725892203	Ovary_mean
TRINITY_DN193994_c0_g1_i1	NA	NA	NA	NA	0.030988682	unbias	0.109921961	Liver_mean
TRINITY_DN194007_c0_g1_i1	NA	NA	NA	NA	0.224877757	unbias	0.254465083	Brain_mean
TRINITY_DN194009_c0_g1_i1	NA	NA	NA	NA	0.379890222	unbias	0.510602822	Ovary_mean
TRINITY_DN194081_c0_g1_i1	znf346	Chr03	36972599	36972599	-0.875620294	unbias	0.568485422	Liver_mean
TRINITY_DN194098_c0_g1_i1	atp4b	Chr02	112254545	112254545	-0.097084515	unbias	0.320176697	G23_mean
TRINITY_DN194140_c0_g1_i1	NA	NA	NA	NA	0.036146065	unbias	0.376643494	Brain_mean
TRINITY_DN194186_c0_g1_i1	LOC100490436	Chr02	106311795	106311795	-0.058786349	unbias	0.470981711	G43_M_mean
TRINITY_DN194237_c0_g1_i1	NA	NA	NA	NA	-0.425711744	unbias	0.239533881	Brain_mean
TRINITY_DN194284_c0_g1_i1	NA	NA	NA	NA	-0.157873042	unbias	0.241844173	Ovary_mean
TRINITY_DN194328_c0_g1_i1	NA	NA	NA	NA	-0.00837001	unbias	0.421388829	G43_F_mean
TRINITY_DN194382_c0_g1_i1	NA	NA	NA	NA	-0.977580792	unbias	0.632311454	Brain_mean
TRINITY_DN194394_c0_g1_i1	wdr20	Chr08	76620610	76620610	-1.866635968	unbias	0.627243603	Brain_mean
TRINITY_DN194461_c0_g1_i1	scaf8	Chr05	42650260	42650260	1.133238501	unbias	0.822561081	Testis_mean
TRINITY_DN194544_c0_g1_i1	Xetrov90026273m	scaffold_1375	2060	2060	-0.218041777	unbias	0.899143384	Brain_mean
TRINITY_DN194594_c0_g1_i1	NA	NA	NA	NA	-0.117476842	unbias	0.653481584	Brain_mean
TRINITY_DN19462_c0_g2_i1	NA	NA	NA	NA	0.169317519	unbias	0.575485823	Brain_mean
TRINITY_DN194635_c0_g1_i1	NA	NA	NA	NA	-0.16090596	unbias	0.34210011	G23_mean
TRINITY_DN194740_c0_g1_i1	NA	NA	NA	NA	-0.169263435	unbias	0.183557072	Liver_mean
TRINITY_DN194849_c0_g1_i1	NA	NA	NA	NA	0.34186598	unbias	0.767199091	Brain_mean
TRINITY_DN194883_c0_g1_i1	NA	NA	NA	NA	-0.014563222	unbias	0.149058816	G43_F_mean
TRINITY_DN194897_c0_g1_i1	NA	NA	NA	NA	-0.51343919	unbias	0.396129424	G46_F_mean
TRINITY_DN195024_c0_g1_i1	sec24d-like.1	Chr01	61127823	61127823	-0.338540148	unbias	0.656170495	Brain_mean
TRINITY_DN195136_c0_g1_i1	ptprd	Chr01	113906640	113906640	-0.270411949	unbias	0.730027932	Brain_mean
TRINITY_DN195295_c0_g1_i1	nop16	Chr03	36009520	36009520	-0.095296469	unbias	0.253987993	Brain_mean
TRINITY_DN195298_c0_g1_i1	NA	NA	NA	NA	-0.1259205	unbias	0.186167745	Brain_mean
TRINITY_DN195304_c0_g1_i1	LOC101734605	Chr03	82842692	82842692	-0.018872503	unbias	0.708220137	Brain_mean
TRINITY_DN195530_c0_g1_i1	NA	NA	NA	NA	0.136626761	unbias	0.193453151	G43_M_mean
TRINITY_DN195573_c0_g1_i1	fancd2	Chr04	114224326	114224326	-0.190751521	unbias	0.244679606	Ovary_mean
TRINITY_DN195623_c0_g1_i1	Xetrov90020943m	Chr08	56161445	56161445	-1.081375802	unbias	0.815668117	Brain_mean
TRINITY_DN195709_c0_g1_i1	NA	NA	NA	NA	-0.127481263	unbias	0.361101781	Brain_mean
TRINITY_DN195873_c0_g1_i1	ppp1r9b	Chr10	14017181	14017181	0.461613786	unbias	0.812398221	G23_mean
TRINITY_DN195932_c0_g1_i1	NA	NA	NA	NA	-2.893206107	unbias	0.959653019	Brain_mean
TRINITY_DN195966_c0_g1_i1	NA	NA	NA	NA	0.097105707	unbias	0.340831022	Liver_mean
TRINITY_DN196093_c0_g1_i1	NA	NA	NA	NA	0.178026951	unbias	0.330767144	Brain_mean
