gid	gname	chr	start	end	logFC.XYbrain.XXrain	bias	tau	tissue	dNdS	dN	dS
TRINITY_DN133194_c0_g3_i3	mcm5	Chr04	105634772	105634772	0.208055243	unbias	0.491654545	Brain_mean	0.0184	0.0135	0.7324
TRINITY_DN133194_c0_g4_i4	adipor1	Chr02	49313447	49313447	0.57546902	unbias	0.443713652	G23_mean	0.0719	0.1076	1.4975
TRINITY_DN133198_c1_g1_i5	LOC100493404	Chr07	67751929	67751929	-0.041106072	unbias	0.222568131	G43_M_mean	0.1198	0.142	1.1851
TRINITY_DN133203_c1_g5_i7	NA	NA	NA	NA	0.010940931	unbias	0.709491999	Brain_mean	0.0312	0.0398	1.2773
TRINITY_DN133204_c0_g2_i1	NA	NA	NA	NA	0.106702242	unbias	0.213953051	Testis_mean	0.0337	0.0499	1.4805
TRINITY_DN133209_c1_g2_i1	NA	NA	NA	NA	-0.103091793	unbias	0.588115877	Ovary_mean	0.0996	0.1119	1.1228
TRINITY_DN133210_c0_g1_i4	NA	NA	NA	NA	0.42223722	unbias	0.562856715	Liver_mean	0.0854	0.1037	1.2139
TRINITY_DN133213_c0_g2_i33	NA	NA	NA	NA	0.018019892	unbias	0.517712244	Brain_mean	0.0348	0.042	1.2039
TRINITY_DN133214_c0_g2_i1	NA	NA	NA	NA	0.006944381	unbias	0.511279062	Brain_mean	0.1031	0.1992	1.9318
TRINITY_DN133221_c2_g4_i6	NA	NA	NA	NA	0.167403224	unbias	0.352622991	Brain_mean	0.0263	0.043	1.6326
TRINITY_DN133228_c1_g2_i1	NA	NA	NA	NA	0.031750974	unbias	0.156349771	Ovary_mean	0.1249	0.1829	1.4641
TRINITY_DN133228_c5_g1_i1	ufl1	Chr05	85028651	85028651	-0.181433247	unbias	0.858979913	Brain_mean	0.0306	0.0423	1.3833
TRINITY_DN133231_c1_g4_i1	mkrn1-like	Chr03	190498	190498	0.049911673	unbias	0.590528934	Ovary_mean	0.1198	0.1506	1.2569
TRINITY_DN133238_c0_g2_i1	Xetrov90000859m	Chr01	44098177	44098177	-0.064081261	unbias	0.803827766	Brain_mean	0.0419	0.0784	1.8688
TRINITY_DN133241_c3_g1_i1	NA	NA	NA	NA	0.00116099	unbias	0.605231502	Brain_mean	0.0685	0.0654	0.9544
TRINITY_DN133243_c1_g2_i1	NA	NA	NA	NA	0.082279017	unbias	0.359658237	Ovary_mean	0.0949	0.1587	1.6716
TRINITY_DN133247_c2_g3_i5	NA	NA	NA	NA	1.195903462	unbias	0.352482493	G46_M_mean	0.1033	0.1482	1.4347
TRINITY_DN133247_c2_g5_i5	NA	NA	NA	NA	-0.08512863	unbias	0.639635647	Brain_mean	0.0646	0.0938	1.4509
TRINITY_DN133254_c2_g1_i2	NA	NA	NA	NA	0.094262106	unbias	0.352670244	Brain_mean	0.0386	0.057	1.4776
TRINITY_DN133255_c3_g4_i7	NA	NA	NA	NA	-0.01348005	unbias	0.447223855	Brain_mean	0.0597	0.0906	1.5182
TRINITY_DN133256_c3_g11_i2	NA	NA	NA	NA	0.281721511	unbias	0.650750887	Ovary_mean	0.0995	0.113	1.1358
TRINITY_DN133256_c3_g3_i1	hykk	Chr03	85623215	85623215	-0.164714255	unbias	0.442320641	Ovary_mean	0.0186	0.0231	1.2434
TRINITY_DN133257_c2_g1_i1	NA	NA	NA	NA	0.317763554	unbias	0.362795841	G43_F_mean	0.1119	0.1503	1.3427
TRINITY_DN133258_c5_g2_i3	NA	NA	NA	NA	-0.007590903	unbias	0.556165935	G27_mean	0.0768	0.1374	1.7894
TRINITY_DN133262_c7_g3_i1	NA	NA	NA	NA	0.204850783	unbias	0.289829711	Ovary_mean	0.0223	0.0409	1.8388
TRINITY_DN133269_c2_g1_i1	NA	NA	NA	NA	-0.05090609	unbias	0.663559039	Brain_mean	0.0489	0.0499	1.0209
TRINITY_DN133275_c1_g1_i2	saal1	scaffold_383	54807	54807	0.086092588	unbias	0.625279858	Ovary_mean	0.0883	0.1252	1.4183
TRINITY_DN133276_c0_g2_i3	NA	NA	NA	NA	0.211144907	unbias	0.34005572	Brain_mean	0.0675	0.1012	1.4993
TRINITY_DN133281_c3_g3_i6	NA	NA	NA	NA	0.350203847	unbias	0.520541291	Liver_mean	0.1016	0.1459	1.4367
TRINITY_DN133282_c1_g1_i2	mcam-like	Chr07	85953457	85953457	0.30081544	unbias	0.508170746	Ovary_mean	0.0424	0.052	1.2267
TRINITY_DN133283_c1_g1_i1	NA	NA	NA	NA	0.142386052	unbias	0.238520302	Brain_mean	0.0771	0.0768	0.9969
TRINITY_DN133285_c0_g1_i1	lrit3	Chr01	59124514	59124514	0.079907341	unbias	0.349559866	G23_mean	0.0585	0.0774	1.3248
TRINITY_DN133294_c1_g1_i6	NA	NA	NA	NA	-0.057440408	unbias	0.197371448	Brain_mean	0.0208	0.0221	1.0626
TRINITY_DN133296_c0_g1_i1	NA	NA	NA	NA	0.085328616	unbias	0.287342061	Brain_mean	0.0432	0.0556	1.2859
TRINITY_DN133299_c0_g1_i4	LOC100127867	Chr02	25287882	25287882	-0.018364988	unbias	0.414530287	Ovary_mean	0.1031	0.1676	1.6255
TRINITY_DN133301_c2_g3_i5	NA	NA	NA	NA	0.1892946	unbias	0.50421291	Ovary_mean	0.1214	0.1634	1.3455
TRINITY_DN133303_c0_g1_i2	Xetrov90011678m	Chr04	73158355	73158355	0.065096845	unbias	0.406197608	Brain_mean	0.094	0.1236	1.3152
TRINITY_DN133308_c0_g1_i2	NA	NA	NA	NA	-0.298644943	unbias	0.509697501	Ovary_mean	0.0514	0.0744	1.4471
TRINITY_DN133312_c3_g1_i2	NA	NA	NA	NA	-0.148558191	unbias	0.405768476	Brain_mean	0.024	0.0244	1.0179
TRINITY_DN133314_c3_g1_i1	NA	NA	NA	NA	-0.018464029	unbias	0.495172022	Brain_mean	0.1771	0.2621	1.4799
TRINITY_DN133314_c5_g2_i2	NA	NA	NA	NA	-0.011427146	unbias	0.521212055	Brain_mean	0.0314	0.0392	1.2516
TRINITY_DN133319_c0_g1_i4	ftsjd1	Chr04	27479825	27479825	0.227962793	unbias	0.613252781	Brain_mean	0.0255	0.029	1.1364
TRINITY_DN133319_c2_g2_i1	NA	NA	NA	NA	-0.109893038	unbias	0.544892376	Ovary_mean	0.1059	0.1488	1.4052
TRINITY_DN133320_c2_g1_i1	NA	NA	NA	NA	0.608633927	unbias	0.279695792	Testis_mean	0.0771	0.0926	1.2017
TRINITY_DN133322_c0_g2_i1	NA	NA	NA	NA	-0.412042072	unbias	0.72769808	Brain_mean	0.0366	0.0711	1.9464
TRINITY_DN133322_c1_g2_i1	NA	NA	NA	NA	0.326969244	unbias	0.648256229	G46_M_mean	0.0806	0.1018	1.2634
TRINITY_DN133325_c1_g1_i1	NA	NA	NA	NA	0.161480911	unbias	0.534273026	Brain_mean	0.0504	0.0751	1.4922
TRINITY_DN133333_c1_g6_i3	NA	NA	NA	NA	0.254892843	unbias	0.208615767	G23_mean	0.1063	0.1718	1.6161
TRINITY_DN133334_c6_g9_i1	NA	NA	NA	NA	-0.069523023	unbias	0.355278188	Brain_mean	0.1719	0.3134	1.8237
TRINITY_DN133337_c5_g1_i2	sertad1	Chr08	57074571	57074571	-0.482805149	unbias	0.430275692	G46_M_mean	0.1069	0.1753	1.6391
TRINITY_DN133338_c1_g1_i1	ddx25	Chr07	67831460	67831460	0.090415766	unbias	0.313304514	Ovary_mean	0.0221	0.0348	1.5764
TRINITY_DN133347_c3_g1_i1	NA	NA	NA	NA	0.234583563	unbias	0.487394565	Ovary_mean	0.03	0.0372	1.2412
TRINITY_DN133350_c2_g2_i3	NA	NA	NA	NA	-0.074660315	unbias	0.30204665	Ovary_mean	0.0413	0.0777	1.8822
TRINITY_DN133351_c7_g2_i4	NA	NA	NA	NA	-0.007523808	unbias	0.435423781	Ovary_mean	0.2102	0.2483	1.1814
TRINITY_DN133352_c2_g1_i3	slc37a3-like	Chr03	219441	219441	-0.10557408	unbias	0.309998746	Ovary_mean	0.0839	0.1083	1.2912
TRINITY_DN133352_c5_g1_i11	NA	NA	NA	NA	-0.000964664	unbias	0.165142052	G43_M_mean	0.02	0.0345	1.7284
TRINITY_DN133355_c0_g1_i1	NA	NA	NA	NA	0.167439639	unbias	0.334302453	G43_M_mean	0.1219	0.1871	1.5348
TRINITY_DN133356_c6_g2_i2	NA	NA	NA	NA	-0.092664432	unbias	0.630763962	Brain_mean	0.0818	0.0965	1.1793
TRINITY_DN133360_c0_g1_i1	isca2-like	Chr08	60931509	60931509	0.090388791	unbias	0.621937448	Ovary_mean	0.082	0.1593	1.9432
TRINITY_DN133361_c0_g8_i2	NA	NA	NA	NA	0.611585697	unbias	0.396935409	Ovary_mean	0.1107	0.1627	1.4707
TRINITY_DN133362_c6_g3_i1	rarres1	Chr05	103908498	103908498	0.22709476	unbias	0.416112857	Ovary_mean	0.0835	0.1227	1.4696
TRINITY_DN133364_c2_g4_i1	NA	NA	NA	NA	0.639477353	unbias	0.664649084	Ovary_mean	0.0658	0.0879	1.337
TRINITY_DN133365_c3_g1_i1	NA	NA	NA	NA	-0.217033208	unbias	0.491642733	Ovary_mean	0.0558	0.0877	1.5708
TRINITY_DN133368_c1_g2_i1	NA	NA	NA	NA	-0.255232483	unbias	0.486062688	Ovary_mean	0.0268	0.0429	1.5999
TRINITY_DN133368_c1_g3_i2	NA	NA	NA	NA	-0.074046008	unbias	0.234336213	Brain_mean	0.1104	0.1755	1.5905
TRINITY_DN133373_c1_g1_i2	NA	NA	NA	NA	0.192537006	unbias	0.682324622	Brain_mean	0.1171	0.1611	1.3755
TRINITY_DN133380_c1_g8_i4	NA	NA	NA	NA	0.414419211	unbias	0.339139821	Ovary_mean	0.0574	0.0872	1.519
TRINITY_DN133382_c5_g1_i1	NA	NA	NA	NA	-0.071261338	unbias	0.667081023	Brain_mean	0.0926	0.1237	1.3351
TRINITY_DN133392_c2_g1_i5	cndp1	scaffold_21	1572319	1572319	-0.078946933	unbias	0.443615051	Ovary_mean	0.0312	0.0445	1.4264
TRINITY_DN133392_c2_g3_i1	mdh2	Chr02	89791445	89791445	0.256583086	unbias	0.540298154	Ovary_mean	0.0536	0.0981	1.8322
TRINITY_DN133397_c2_g1_i1	glrb	Chr01	44226997	44226997	-0.00154816	unbias	0.647969741	Brain_mean	0.0034	0.0048	1.4223
TRINITY_DN133402_c0_g1_i2	NA	NA	NA	NA	-0.12022414	unbias	0.315488837	Ovary_mean	0.0893	0.1371	1.5346
TRINITY_DN133405_c0_g1_i1	NA	NA	NA	NA	-0.167749501	unbias	0.756353605	Brain_mean	0.1137	0.0965	0.8482
TRINITY_DN133407_c1_g3_i7	Xetrov90013806m	Chr05	59124632	59124632	-0.075502294	unbias	0.838972812	Brain_mean	0.0969	0.1245	1.2846
TRINITY_DN133410_c3_g2_i1	NA	NA	NA	NA	-0.015329845	unbias	0.454899677	Ovary_mean	0.1888	0.2348	1.2437
TRINITY_DN133416_c2_g2_i2	myt1l	Chr05	130630385	130630385	-0.13367508	unbias	0.523455962	Brain_mean	0.0915	0.1804	1.972
TRINITY_DN133416_c3_g1_i1	dlg3-like.2	Chr08	23765734	23765734	-0.038663188	unbias	0.308106338	Brain_mean	0.1272	0.208	1.6348
TRINITY_DN133418_c0_g1_i1	ythdf1	scaffold_1290	1913	1913	0.225826467	unbias	0.526556208	Ovary_mean	0.0895	0.137	1.5305
TRINITY_DN133420_c3_g1_i1	NA	NA	NA	NA	0.04342852	unbias	0.246497257	Ovary_mean	0.0764	0.1437	1.8812
TRINITY_DN133421_c0_g2_i2	NA	NA	NA	NA	-0.033821964	unbias	0.614063747	Ovary_mean	0.0847	0.1578	1.8634
TRINITY_DN133425_c9_g1_i1	NA	NA	NA	NA	-0.065803295	unbias	0.502515302	Brain_mean	0.0342	0.0387	1.1315
TRINITY_DN133426_c3_g2_i8	NA	NA	NA	NA	0.490136099	unbias	0.765965864	Testis_mean	0.0613	0.0799	1.304
TRINITY_DN133437_c0_g1_i4	NA	NA	NA	NA	0.079445186	unbias	0.270376032	G23_mean	0.0314	0.057	1.8167
TRINITY_DN133445_c0_g1_i1	NA	NA	NA	NA	-0.095340428	unbias	0.570214554	Ovary_mean	0.0882	0.1187	1.3453
TRINITY_DN133445_c0_g3_i2	NA	NA	NA	NA	-0.459932927	unbias	0.698084934	Ovary_mean	0.1057	0.1492	1.4116
TRINITY_DN133449_c1_g3_i1	NA	NA	NA	NA	0.447980707	unbias	0.531902255	Ovary_mean	0.1347	0.221	1.6409
TRINITY_DN133450_c2_g1_i8	NA	NA	NA	NA	-0.027927395	unbias	0.667313632	Ovary_mean	0.0554	0.0358	0.6458
TRINITY_DN133452_c0_g1_i1	NA	NA	NA	NA	0.140175989	unbias	0.555599524	Ovary_mean	0.0607	0.0882	1.4543
TRINITY_DN133456_c2_g1_i4	NA	NA	NA	NA	-0.001225305	unbias	0.392120847	Brain_mean	0.1364	0.1891	1.3871
TRINITY_DN133457_c1_g5_i1	NA	NA	NA	NA	0.08421189	unbias	0.126288844	Liver_mean	0.1516	0.1325	0.874
TRINITY_DN133462_c3_g1_i1	NA	NA	NA	NA	0.093808487	unbias	0.410460776	G23_mean	0.074	0.0896	1.2104
TRINITY_DN133462_c5_g1_i4	NA	NA	NA	NA	0.105598226	unbias	0.175844031	Brain_mean	0.0398	0.0521	1.3089
TRINITY_DN133466_c6_g1_i2	NA	NA	NA	NA	-0.135424829	unbias	0.416766871	Brain_mean	0.1494	0.1727	1.1559
TRINITY_DN133467_c3_g3_i2	NA	NA	NA	NA	-0.059455709	unbias	0.362830105	G43_F_mean	0.2212	0.2389	1.0798
TRINITY_DN133473_c0_g7_i11	NA	NA	NA	NA	0.176519969	unbias	0.647409173	Ovary_mean	0.136	0.225	1.6541
TRINITY_DN133475_c0_g1_i1	NA	NA	NA	NA	0.189150209	unbias	0.270358564	G23_mean	0.0668	0.1166	1.7461
TRINITY_DN133481_c0_g2_i6	NA	NA	NA	NA	0.117568881	unbias	0.436263	Brain_mean	0.1569	0.1334	0.8506
TRINITY_DN133482_c10_g3_i1	NA	NA	NA	NA	0.322822937	unbias	0.371655149	Liver_mean	0.0734	0.1018	1.3866
TRINITY_DN133482_c10_g6_i2	NA	NA	NA	NA	-0.223043218	unbias	0.544809978	G27_mean	0.0571	0.1012	1.773
TRINITY_DN133482_c7_g1_i3	NA	NA	NA	NA	0.332643974	unbias	0.783708711	Brain_mean	0.0506	0.0515	1.018
TRINITY_DN133483_c0_g1_i1	NA	NA	NA	NA	-0.133775679	unbias	0.601258778	Brain_mean	0.0809	0.1338	1.6532
TRINITY_DN133485_c1_g9_i5	nox4	Chr02	164442283	164442283	0.011833432	unbias	0.052006308	G43_F_mean	0.0408	0.0334	0.8186
TRINITY_DN133490_c0_g3_i3	dnaja2	Chr04	25203795	25203795	0.111593362	unbias	0.775311733	Brain_mean	0.0612	0.0998	1.632
TRINITY_DN133493_c3_g2_i1	NA	NA	NA	NA	-0.118875017	unbias	0.223475529	Ovary_mean	0.0509	0.0446	0.8753
TRINITY_DN133494_c5_g6_i3	NA	NA	NA	NA	-0.04498664	unbias	0.344089914	Ovary_mean	0.0634	0.1046	1.6501
TRINITY_DN133495_c3_g4_i2	NA	NA	NA	NA	0.05810289	unbias	0.35995692	Liver_mean	0.1039	0.1653	1.5913
TRINITY_DN133501_c1_g1_i1	NA	NA	NA	NA	0.099726214	unbias	0.804910991	Brain_mean	0.0531	0.0689	1.2967
TRINITY_DN133501_c1_g3_i3	dtwd1	Chr03	94454745	94454745	0.240740592	unbias	0.242363809	G23_mean	0.0407	0.0666	1.6357
TRINITY_DN133509_c2_g1_i2	NA	NA	NA	NA	0.256993236	unbias	0.448956151	Brain_mean	0.0562	0.0592	1.0532
TRINITY_DN133510_c3_g4_i3	NA	NA	NA	NA	0.020504743	unbias	0.245626752	G43_M_mean	0.101	0.1638	1.6219
TRINITY_DN133511_c4_g2_i1	NA	NA	NA	NA	-0.001635465	unbias	0.72527875	Brain_mean	0.0996	0.1289	1.2937
TRINITY_DN133519_c5_g1_i7	NA	NA	NA	NA	0.101539839	unbias	0.400901634	Brain_mean	0.1018	0.1188	1.1669
TRINITY_DN133520_c0_g2_i1	NA	NA	NA	NA	0.358357277	unbias	0.484119137	G23_mean	0.1126	0.2028	1.801
TRINITY_DN133528_c1_g1_i3	NA	NA	NA	NA	-0.002787609	unbias	0.400533164	Brain_mean	0.1513	0.1875	1.2391
TRINITY_DN133529_c0_g1_i3	NA	NA	NA	NA	0.716337597	unbias	0.347245542	G43_M_mean	0.0824	0.1489	1.8069
TRINITY_DN133530_c1_g2_i1	NA	NA	NA	NA	-0.142113204	unbias	0.373251467	Ovary_mean	0.0685	0.1099	1.606
TRINITY_DN133531_c8_g13_i6	NA	NA	NA	NA	-0.012861538	unbias	0.319484531	Ovary_mean	0.0346	0.0493	1.4233
TRINITY_DN133533_c1_g1_i4	NA	NA	NA	NA	0.024924358	unbias	0.256903472	G23_mean	0.1528	0.1973	1.2916
TRINITY_DN133534_c1_g2_i1	tmx3	Chr06	86538218	86538218	0.115884906	unbias	0.789646921	Brain_mean	0.0305	0.0306	1.0042
TRINITY_DN133534_c2_g6_i1	NA	NA	NA	NA	-0.011383198	unbias	0.644694682	Liver_mean	0.0431	0.0641	1.4874
TRINITY_DN133539_c0_g1_i1	NA	NA	NA	NA	-0.077852666	unbias	0.471502814	Ovary_mean	0.0363	0.0591	1.6258
TRINITY_DN133541_c1_g1_i4	NA	NA	NA	NA	-0.2559629	unbias	0.135731999	Testis_mean	0.1633	0.2318	1.4193
TRINITY_DN133543_c6_g1_i3	ppme1	scaffold_314	13131	13131	0.410461659	unbias	0.229935792	Ovary_mean	0.0248	0.0403	1.6263
TRINITY_DN133544_c1_g1_i2	NA	NA	NA	NA	-0.13257326	unbias	0.768184221	Brain_mean	0.0467	0.0611	1.3096
TRINITY_DN133549_c7_g2_i2	cpt2	Chr04	86990194	86990194	-0.085263582	unbias	0.448248016	Ovary_mean	0.0509	0.0974	1.9151
TRINITY_DN133552_c1_g1_i3	NA	NA	NA	NA	0.046550929	unbias	0.510919309	Brain_mean	0.0766	0.0611	0.7975
TRINITY_DN133553_c1_g2_i1	NA	NA	NA	NA	-0.701876315	unbias	0.440326825	G27_mean	0.0883	0.1443	1.6345
TRINITY_DN133555_c0_g3_i9	NA	NA	NA	NA	-0.090280169	unbias	0.18936066	G43_M_mean	0.0542	0.084	1.5508
TRINITY_DN133563_c2_g1_i1	NA	NA	NA	NA	-1.249815494	unbias	0.697533607	Ovary_mean	0.1241	0.1976	1.5924
TRINITY_DN133566_c0_g1_i1	LOC100495163	Chr02	44152639	44152639	-0.013488745	unbias	0.600435812	Ovary_mean	0.0866	0.1536	1.7731
TRINITY_DN133568_c1_g3_i2	NA	NA	NA	NA	-0.110943618	unbias	0.248920651	Ovary_mean	0.1577	0.2338	1.4823
TRINITY_DN133569_c3_g2_i2	NA	NA	NA	NA	0.202277441	unbias	0.411827813	Ovary_mean	0.0713	0.1284	1.8005
TRINITY_DN133570_c0_g1_i3	ncbp2	Chr05	97976339	97976339	0.083722291	unbias	0.264156237	G43_F_mean	0.0943	0.0864	0.9153
TRINITY_DN133572_c0_g1_i1	NA	NA	NA	NA	-0.202430462	unbias	0.569409578	Ovary_mean	0.1557	0.222	1.4255
TRINITY_DN133575_c2_g1_i3	NA	NA	NA	NA	0.429747358	unbias	0.564702691	G23_mean	0.0359	0.0475	1.3211
TRINITY_DN133582_c8_g1_i2	sos1	Chr05	53150453	53150453	-0.218893454	unbias	0.28366049	Ovary_mean	0.1872	0.2347	1.2537
TRINITY_DN133583_c0_g1_i3	NA	NA	NA	NA	0.258752981	unbias	0.185975579	G23_mean	0.0415	0.0628	1.5125
TRINITY_DN133585_c15_g11_i1	NA	NA	NA	NA	-0.249856026	unbias	0.515558498	Ovary_mean	0.03	0.0579	1.93
TRINITY_DN133586_c6_g4_i1	NA	NA	NA	NA	-0.057844121	unbias	0.670387935	Brain_mean	0.001	0.0004	0.4166
TRINITY_DN133588_c4_g3_i1	NA	NA	NA	NA	-0.085154343	unbias	0.641981138	Ovary_mean	0.154	0.2506	1.6275
TRINITY_DN133589_c0_g1_i1	NA	NA	NA	NA	-0.12111186	unbias	0.214013896	Ovary_mean	0.0254	0.0384	1.5099
TRINITY_DN133591_c2_g19_i1	NA	NA	NA	NA	0.296221937	unbias	0.349984942	Ovary_mean	0.1378	0.1934	1.4037
TRINITY_DN133592_c2_g3_i4	NA	NA	NA	NA	-0.074494706	unbias	0.327632919	Ovary_mean	0.015	0.0216	1.4456
TRINITY_DN133594_c0_g2_i3	NA	NA	NA	NA	-0.203962549	unbias	0.229453212	G43_M_mean	0.1063	0.1332	1.2529
TRINITY_DN133595_c5_g1_i1	NA	NA	NA	NA	-0.006848361	unbias	0.433623174	Ovary_mean	0.0723	0.1259	1.7413
TRINITY_DN133596_c0_g1_i1	vps37a	Chr01	33086111	33086111	-0.152286034	unbias	0.633655758	Ovary_mean	0.0703	0.084	1.1943
TRINITY_DN133597_c0_g2_i1	NA	NA	NA	NA	0.06741198	unbias	0.113625835	Ovary_mean	0.0642	0.0462	0.7204
TRINITY_DN133599_c1_g4_i3	NA	NA	NA	NA	0.091075659	unbias	0.274941239	Brain_mean	0.0305	0.0415	1.3603
TRINITY_DN133600_c2_g1_i2	NA	NA	NA	NA	0.187412841	unbias	0.314081249	Brain_mean	0.1247	0.2139	1.7146
TRINITY_DN133604_c0_g1_i1	NA	NA	NA	NA	0.088336645	unbias	0.636888159	Ovary_mean	0.1169	0.1083	0.9271
TRINITY_DN133604_c1_g1_i1	NA	NA	NA	NA	-0.009432049	unbias	0.551161058	Brain_mean	0.0377	0.0452	1.2
TRINITY_DN133605_c8_g1_i2	NA	NA	NA	NA	0.098680808	unbias	0.169506801	Ovary_mean	0.1044	0.2036	1.9504
TRINITY_DN133606_c1_g1_i8	NA	NA	NA	NA	0.385992202	unbias	0.282424677	Liver_mean	0.0354	0.0599	1.6948
TRINITY_DN133613_c0_g1_i1	NA	NA	NA	NA	0.086110759	unbias	0.262967347	G46_F_mean	0.1277	0.2435	1.9067
TRINITY_DN133614_c2_g1_i2	NA	NA	NA	NA	0.263386911	unbias	0.183851122	Testis_mean	0.1171	0.1609	1.3732
TRINITY_DN133616_c0_g1_i1	NA	NA	NA	NA	0.046938638	unbias	0.639584071	Liver_mean	0.1033	0.1611	1.5588
TRINITY_DN133626_c2_g3_i1	NA	NA	NA	NA	-0.367206673	unbias	0.822587776	Brain_mean	0.0725	0.13	1.7946
TRINITY_DN133629_c1_g1_i1	NA	NA	NA	NA	-0.04248926	unbias	0.391489279	G43_M_mean	0.049	0.0852	1.7382
TRINITY_DN133629_c2_g3_i2	NA	NA	NA	NA	-0.009279507	unbias	0.404389714	Brain_mean	0.1277	0.2174	1.7025
TRINITY_DN133633_c4_g1_i9	NA	NA	NA	NA	0.200884374	unbias	0.284977262	Testis_mean	0.0035	0.0034	0.9905
TRINITY_DN133638_c8_g1_i1	des.1	Chr09	78458649	78458649	0.04406886	unbias	0.337391049	Brain_mean	0.0155	0.0266	1.7212
TRINITY_DN133643_c0_g1_i3	NA	NA	NA	NA	-0.336238511	unbias	0.598021054	G43_M_mean	0.0812	0.1555	1.916
TRINITY_DN133645_c1_g2_i5	NA	NA	NA	NA	0.150327294	unbias	0.452735936	G46_F_mean	0.125	0.2136	1.7088
TRINITY_DN133650_c1_g3_i5	NA	NA	NA	NA	0.396647817	unbias	0.690071607	Ovary_mean	0.2417	0.4765	1.9717
TRINITY_DN133651_c2_g3_i2	rmnd1-like	Chr03	8987858	8987858	0.044768762	unbias	0.094941568	G27_mean	0.0882	0.1436	1.629
TRINITY_DN133651_c2_g4_i1	dnah12	scaffold_87	196357	196357	-0.028994945	unbias	0.368440765	Brain_mean	0.1162	0.1217	1.0471
TRINITY_DN133651_c3_g1_i2	LOC100327245	Chr08	110928396	110928396	0.101584668	unbias	0.589964418	Brain_mean	0.118	0.1439	1.2198
TRINITY_DN133653_c0_g2_i3	NA	NA	NA	NA	-0.156634661	unbias	0.459317158	Ovary_mean	0.0669	0.091	1.3607
TRINITY_DN133657_c2_g1_i6	tmem59l	Chr01	87808570	87808570	-0.050026368	unbias	0.660652686	Brain_mean	0.0097	0.0104	1.0735
TRINITY_DN133657_c2_g6_i2	NA	NA	NA	NA	0.040054151	unbias	0.428241127	Brain_mean	0.1214	0.1386	1.1415
TRINITY_DN133663_c0_g1_i1	hnrnph3	Chr07	30481181	30481181	0.367330908	unbias	0.380922048	Liver_mean	0.0439	0.042	0.9546
TRINITY_DN133666_c1_g1_i1	NA	NA	NA	NA	0.11217672	unbias	0.403438406	Ovary_mean	0.0706	0.0773	1.0951
TRINITY_DN133666_c1_g2_i2	NA	NA	NA	NA	-0.112936262	unbias	0.33941597	Ovary_mean	0.1021	0.1563	1.5301
TRINITY_DN133668_c1_g1_i2	NA	NA	NA	NA	-0.126133103	unbias	0.418128167	G23_mean	0.0949	0.1887	1.9882
TRINITY_DN133673_c0_g1_i2	LOC100496220	Chr10	21982385	21982385	0.032824713	unbias	0.704790212	Brain_mean	0.0904	0.135	1.4931
TRINITY_DN133674_c2_g1_i3	NA	NA	NA	NA	0.008953125	unbias	0.232237341	Testis_mean	0.1623	0.1468	0.9043
TRINITY_DN133680_c0_g1_i1	irak1	Chr08	12201914	12201914	0.227361998	unbias	0.141588415	Ovary_mean	0.0309	0.0573	1.8528
TRINITY_DN133680_c1_g3_i1	NA	NA	NA	NA	-0.00504079	unbias	0.28269428	Brain_mean	0.0709	0.0571	0.8047
TRINITY_DN133682_c0_g2_i3	NA	NA	NA	NA	-0.015639894	unbias	0.229646619	Ovary_mean	0.0228	0.0373	1.6331
TRINITY_DN133683_c0_g1_i1	NA	NA	NA	NA	-0.406137943	unbias	0.583592811	G43_M_mean	0.1297	0.1888	1.4557
TRINITY_DN133683_c0_g2_i6	NA	NA	NA	NA	0.118392684	unbias	0.413698014	G43_M_mean	0.1229	0.1478	1.2025
TRINITY_DN133685_c0_g1_i2	eml4	Chr05	12973764	12973764	0.042807541	unbias	0.7820548	Brain_mean	0.1164	0.1829	1.5718
TRINITY_DN133687_c1_g1_i1	NA	NA	NA	NA	0.152107053	unbias	0.430926885	G23_mean	0.0202	0.0339	1.68
TRINITY_DN133687_c4_g5_i4	NA	NA	NA	NA	-0.038624816	unbias	0.586354652	Ovary_mean	0.1004	0.1924	1.9174
TRINITY_DN133691_c3_g1_i1	NA	NA	NA	NA	-0.30030424	unbias	0.714486703	Brain_mean	0.0364	0.0357	0.9817
TRINITY_DN133698_c1_g2_i2	NA	NA	NA	NA	-0.238055626	unbias	0.308206475	Testis_mean	0.0359	0.0594	1.6541
TRINITY_DN133702_c0_g6_i4	Xetrov90021642m	Chr08	86683217	86683217	0.063172361	unbias	0.10755608	Testis_mean	0.0066	0.0052	0.785
TRINITY_DN133703_c1_g5_i6	serpine1	scaffold_48	919493	919493	-0.008161107	unbias	0.389794163	Ovary_mean	0.1297	0.2141	1.6515
TRINITY_DN133708_c1_g2_i1	NA	NA	NA	NA	0.101357084	unbias	0.575579372	G23_mean	0.0524	0.0871	1.6618
TRINITY_DN133712_c0_g7_i4	NA	NA	NA	NA	0.051133002	unbias	0.368886292	Brain_mean	0.0115	0.0185	1.6122
TRINITY_DN133715_c2_g2_i3	NA	NA	NA	NA	0.08389311	unbias	0.22938583	Ovary_mean	0.1267	0.1935	1.5276
TRINITY_DN133716_c6_g1_i2	NA	NA	NA	NA	0.522418579	unbias	0.561290258	G46_M_mean	0.0934	0.1647	1.7636
TRINITY_DN133717_c1_g5_i4	NA	NA	NA	NA	0.062283069	unbias	0.35046075	Ovary_mean	0.022	0.0328	1.4933
