gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46	Am2_463	Am2_464	Am4_461	Am6_462	Am6_464
TRINITY_DN134813_c2_g2_i7	ubtf	Chr10	14222087	14222087	5.35826130069318	0.764028205166118	0.00908936253698346	0.0275110503124173	5.67268301856031	4.74003663613192	5.33119767235619	5.80937044734704	4.96159555770692
TRINITY_DN134814_c5_g2_i1	ppp2r3c	Chr08	89172442	89172442	6.05442074847707	-0.762080764273828	0.00270464897945971	0.0103869721785248	5.6762918987914	6.38425074701629	5.60408261217759	5.81329020561568	6.53305641734086
TRINITY_DN134819_c10_g1_i1	slc16a5-like	Chr10	35772183	35772183	5.12817656739313	0.946250471852906	0.00119299558591331	0.00522944316123449	5.1723832509992	4.50156135513734	5.62669554655145	5.46773927681648	4.48868895605518
TRINITY_DN134821_c2_g1_i3	LOC100495728	scaffold_3121	161	161	8.71985368914556	0.244187770710914	0.475224092662358	0.576398280267302	8.92678452062381	8.23859294534713	9.07250947775682	8.33947244174817	8.8365382649261
TRINITY_DN134824_c3_g6_i5	LOC100498574	Chr10	33942643	33942643	4.22468982133126	-0.356476214375346	0.277977391026837	0.385683321975453	3.8162897852654	4.28190781187089	4.20658191357438	4.15244124681747	4.55372948393766
TRINITY_DN134825_c4_g2_i3	cltb	Chr03	38091597	38091597	8.61355487020264	0.736672337501824	0.0183419590539444	0.0481803925086838	9.08685993295541	7.95782312769397	8.62307924511213	8.84838266566662	8.28102862369514
TRINITY_DN134829_c5_g1_i1	camk1	Chr04	127940213	127940213	5.34405220685589	-0.585809917572924	0.0404152914577144	0.0885453576993607	4.75438286969679	5.77961899290159	5.23546730427725	5.19778200248018	5.54312429194901
TRINITY_DN134829_c6_g2_i1	lrrn1-like.1	Chr04	119516322	119516322	5.72329194007728	0.374273173967389	0.221049805495814	0.324099600854768	5.70484248310449	5.09541993932065	6.1832948603692	5.62987451576334	5.7933362217625
TRINITY_DN134832_c5_g1_i1	abcd3	Chr04	93334501	93334501	6.9954001229898	0.439582114568524	0.121836796180644	0.205412596810902	6.80506076231486	6.47194362836923	7.19482188722384	7.40266308243579	6.92450413078427
TRINITY_DN134833_c2_g2_i1	p2ry14	Chr05	106725981	106725981	0.733179418466812	0.648910728170731	0.281107011872792	0.389122137011405	1.05498550033533	0.0479619318366716	1.12902274347228	0.617726312545469	0.586041677343505
TRINITY_DN134834_c0_g3_i2	tnpo1	Chr01	166828267	166828267	4.87470284384043	-0.600294308917558	0.036332069789872	0.0820025335144049	4.77472551592345	5.21696898718027	4.42873304006296	4.59640594715477	5.18573956168085
TRINITY_DN134835_c6_g3_i1	mogat1-like.1	Chr02	169580384	169580384	6.5054047616514	0.962541210391868	0.0111724640098586	0.0324904556242361	7.02762678048608	5.7693991044873	7.27509227533902	5.73279713072697	5.93936241259755
TRINITY_DN134836_c4_g1_i1	emilin3	Chr10	31199551	31199551	3.92901373362827	1.36084355897889	0.000101499788599572	0.000616679338812634	4.38254006901546	3.01980608248123	4.2601582363453	4.35425154896627	2.95862328625394
TRINITY_DN134837_c3_g1_i1	srd5a1	Chr06	60053555	60053555	5.40289152967723	-1.30200313281977	8.48622815949618e-06	6.56264243793677e-05	4.45155581259089	6.28192154512758	4.76897235280524	4.94616597937062	5.74500825083796
TRINITY_DN134844_c0_g1_i1	smyd3	Chr05	41080478	41080478	3.38582670516903	-2.30957525474659	3.26122540816539e-08	3.70443523924341e-07	2.17156047836099	4.62004460444971	1.52889676874176	2.33444494400678	3.92634222466937
TRINITY_DN134844_c1_g6_i1	fez2	Chr05	52982416	52982416	2.93998062787202	0.503317223748804	0.246889052737019	0.353303916494894	2.53173996096888	2.4057912348755	3.35337672745015	3.30005475079035	2.80366481114445
TRINITY_DN134846_c0_g4_i1	tmtc2	Chr03	43733309	43733309	4.29747132921154	-0.430422149164269	0.197229030949488	0.297225089089891	3.92948783052846	4.81150612799362	4.19011320355971	4.18910408253786	4.20884572351462
TRINITY_DN134848_c4_g3_i2	nf2	Chr01	132339470	132339470	5.07758350126342	0.463220941320578	0.108168518972768	0.187008800802004	5.15696764940193	4.5620189624299	5.27504559615913	5.29909283525781	4.97283048549165
TRINITY_DN134849_c5_g1_i2	mapk10	Chr01	93296523	93296523	0.199651418048355	0.517297017752097	0.480459285186271	0.581491958905121	0.0781059888164557	-1.49326438709616	0.355012039116621	0.544158816388014	0.526291718701065
TRINITY_DN134850_c2_g14_i1	hsd17b12	Chr04	3164366	3164366	6.17107304056136	0.353503162120376	0.254784899973429	0.361096333203449	6.35850819972124	6.22322736078978	5.82104545918115	6.61746975706525	5.61480072551418
TRINITY_DN134852_c1_g1_i1	lrrc28	Chr03	105140609	105140609	6.0519990315811	0.485671418610715	0.0653684720019098	0.128315447686961	6.40709859065941	5.74613616759029	6.07085492269264	6.18556376784467	5.73844045165396
TRINITY_DN134855_c0_g2_i1	cyth1-like	Chr07	106697307	106697307	5.1877843748769	-1.26538409198887	6.25531145358003e-05	0.000399812152740109	3.98873822193971	5.96567282589794	4.87923424398048	4.61897568914757	5.63261972357737
TRINITY_DN134861_c0_g2_i2	hoga1	Chr07	24794514	24794514	5.08684932504768	0.813413754681461	0.0154500152939603	0.041985596064291	5.85250572548071	4.66484124758524	5.10684690748646	4.96742860138444	4.42875929300607
TRINITY_DN134863_c0_g5_i4	herc2	Chr02	111064974	111064974	7.29657400803753	-0.0445047908696877	0.866492515079621	0.903797147746678	7.06251789537537	7.19232487984111	7.41688906044777	7.33201729734226	7.44269301748709
TRINITY_DN134864_c1_g1_i1	manba-like	Chr01	64203660	64203660	5.77166701166119	-1.13087084695392	3.03108488340112e-05	0.000208874952535207	5.50828617473826	6.47036719507901	5.00067600967957	5.07908132163405	6.19338477858023
TRINITY_DN134865_c1_g1_i8	taok2	scaffold_211	133792	133792	5.33286683915625	-0.114892218967509	0.698240069960861	0.770118777050034	5.46721171990074	5.66851926831603	5.18372389791824	5.19177220110082	5.07541275603777
TRINITY_DN134867_c2_g1_i1	rpe65	Chr04	80347721	80347721	4.97129995374587	0.136762992314966	0.779114568005443	0.836086932166256	5.08819510363893	3.28667468449105	5.16699064900051	4.78784791017765	5.62195475663396
TRINITY_DN134869_c4_g2_i1	lzic	Chr07	38410994	38410994	4.89390041288169	0.101724440485354	0.72961861998051	0.795378607807249	4.83408703297833	5.01119140615565	5.07131873029529	4.88043063613005	4.63376859164834
TRINITY_DN134870_c6_g2_i2	nanp	Chr05	39085891	39085891	3.27795731781356	-0.360582937425231	0.334832565554667	0.444501284422011	2.9446824336173	3.47453915642586	3.10663708372592	3.28883751194613	3.48339211981822
TRINITY_DN134870_c8_g1_i1	bcl2l2	Chr01	127483255	127483255	5.45904168763764	-0.478608699937583	0.0941177083282922	0.168400563620665	5.30417758697267	6.01840684160807	5.22472711137436	5.21566264162084	5.36271508778335
TRINITY_DN134871_c2_g2_i4	gatad2a	Chr01	101535169	101535169	7.18224807341402	-1.01226763519036	0.000194590015653447	0.00110284762823189	6.79679563511339	7.96623646600966	6.56490442594466	6.70023609417803	7.3776131165979
TRINITY_DN134872_c1_g1_i1	myh9	Chr04	105435222	105435222	9.6675614720495	0.0775423804031765	0.826045001778697	0.872179631344076	9.53314222504952	9.54478529615867	9.64157949786527	9.89511955745395	9.69248700913849
TRINITY_DN134873_c3_g2_i6	akap7	Chr05	44937387	44937387	4.32512382026205	0.552308591837121	0.0884984422303133	0.16088858257081	4.51742015956482	3.78974767726248	4.4519422168794	4.59184931716558	4.13075055805359
TRINITY_DN134874_c0_g2_i5	znf385a	Chr02	142160932	142160932	5.33115291452136	0.934907453204018	0.00134501670584666	0.00580204904670199	5.87466432528557	4.73479359561526	5.46041429513857	5.54520310864167	4.67562425949104
TRINITY_DN134877_c3_g1_i4	hao2	scaffold_1422	1562	1562	5.1659735306808	0.936730130026782	0.0055904875852688	0.0187109131782005	5.6174376656972	4.82637102074271	5.71759664133219	4.97444706961111	4.18971466427925
TRINITY_DN134879_c0_g2_i4	slitrk4-like	Chr08	34772684	34772684	2.78734789913726	0.518599143389228	0.242902514270954	0.348823849543691	3.10322375161515	2.08164529906814	3.19732448532833	2.53764884644001	2.75243144864857
TRINITY_DN134879_c1_g1_i1	rd3-like	Chr05	11202325	11202325	1.77984928885481	0.549685782677545	0.277371769161637	0.384972980750738	2.13005640854742	1.00232495294225	2.05068723165701	1.71765422704306	1.76086859574848
TRINITY_DN134881_c1_g2_i1	lrrc3b	Chr06	76235676	76235676	1.34482436668688	0.668790376756134	0.205058849339605	0.30653391361119	1.57143660360749	1.13560717323447	1.56340487329287	1.57718543800609	0.75173991490925
TRINITY_DN134885_c0_g2_i1	pitpnm3	Chr02	44863091	44863091	2.92483613327565	0.727281499874362	0.100561316994416	0.17727598933283	3.24605477969307	1.9789534272185	2.83729305220066	3.38678470768022	2.80366481114445
TRINITY_DN134885_c1_g1_i1	synm	Chr03	105100692	105100692	5.42495747518327	1.23055912423924	6.10332977751977e-05	0.000391027506949256	5.45044880983761	4.45768117163779	6.11659726465915	5.75334533087244	4.68248364956433
TRINITY_DN134890_c0_g2_i1	srrm3	Chr02	89902150	89902150	2.42371073245979	0.669032200656769	0.195094241254744	0.2947926328385	1.90248062926294	1.42321306240985	3.14131630534491	2.59341948792642	2.3829493112287
TRINITY_DN134890_c1_g1_i1	bahcc1-like	Chr10	20438514	20438514	3.38850647160024	-0.322666979968088	0.434539060059319	0.538890554422191	3.14549567288791	4.02269912093903	3.31338523074359	3.28883751194613	2.93584023831977
TRINITY_DN134891_c1_g1_i2	stk11	Chr01	81121898	81121898	6.21560510357451	-0.591798555432444	0.0158345209998878	0.0427969704512043	5.99514382909124	6.55906683636867	5.95866089183419	5.89323680622306	6.52066982206803
TRINITY_DN134895_c0_g1_i3	glyr1	Chr09	8667222	8667222	4.64047356432634	0.783065872443473	0.0196276929154335	0.0508881881637305	4.54925800368579	4.04828491636024	5.25142914862641	4.81547035687047	4.19931190492521
TRINITY_DN134898_c1_g6_i3	lamp3-like	Chr05	96607431	96607431	4.87225946660374	1.10175051207976	0.000368405861956613	0.00192656385856456	5.16212450716454	3.85885353020031	5.15855067636997	5.32951803658014	4.34044180572714
TRINITY_DN134907_c3_g4_i2	folr4	Chr04	82129790	82129790	9.4240358290206	0.735116907752051	0.0330169337351708	0.0760520677064736	9.7534981567338	9.01011716333199	9.78647029199457	9.46389168809345	8.86658896437621
TRINITY_DN134910_c0_g2_i3	lta4h	Chr03	40900814	40900814	7.51591111396986	-1.31800134510771	8.7083951085162e-07	7.96566379101265e-06	6.63188964388672	8.11590758097999	6.75697598040704	7.09176840166032	8.19819505007833
TRINITY_DN134910_c0_g3_i1	proca1	Chr02	26818248	26818248	4.13049930661439	0.718336591476828	0.121865774077148	0.205412596810902	3.89273325274993	3.47453915642586	5.1528964719519	3.53656098977128	3.8245960792808
TRINITY_DN134915_c0_g1_i2	focad	Chr01	107524513	107524513	5.04191242986905	-0.308388370611974	0.299509377855691	0.408659101782636	4.67723854411974	5.33946834798791	5.2139063626603	4.77584587712332	5.08838324398441
TRINITY_DN134918_c2_g1_i1	mgat5	Chr09	79237234	79237234	2.93020473057316	-3.4219304174504	1.23783235020516e-11	2.10686116948685e-10	0.242925029698681	4.53210682782634	0.703339061465564	1.10079983409046	3.32583482154963
TRINITY_DN134918_c3_g1_i1	cit	Chr01	142829798	142829798	4.45966523396396	-0.0877277161639526	0.794869493154007	0.848591815984285	4.37367624847855	4.28907955807196	4.75411092812284	4.05648828817146	4.69949078357521
TRINITY_DN134922_c4_g1_i5	atf5	Chr07	95470407	95470407	8.67603149818796	0.843682086479512	0.00497581313620324	0.0170028023844149	9.01029281075649	8.04301209080455	8.96105595460946	8.89836543301644	8.18134463185687
TRINITY_DN134924_c0_g2_i1	Xetrov90022936m	Chr09	6705933	6705933	6.7090722811633	0.693022514303856	0.120022839371778	0.20308708148213	5.96004449245365	5.4459729076745	6.87243101971142	7.57416882842665	6.76885180391073
TRINITY_DN134931_c2_g1_i1	il1r2	Chr02	107122084	107122084	3.83340670014673	0.941149465202302	0.0563855900395005	0.114527906354779	3.26535205065708	2.37915485587336	4.09306356142356	4.69317450210314	3.71512611530683
TRINITY_DN134932_c0_g1_i3	gbf1-like	Chr07	52981269	52981269	7.26191911945404	-0.712183534287394	0.005073424024164	0.0172608275083456	6.9175854270453	7.76683768667865	6.91564369347953	6.96800519712812	7.51364380624697
TRINITY_DN134933_c0_g1_i2	rnf13	Chr05	115257129	115257129	6.33316054824452	-0.257183017981292	0.320297076947346	0.429498336664498	5.99514382909124	6.67720411748988	6.32327868554895	6.32799172055694	6.25795097136128
TRINITY_DN134933_c1_g1_i2	ccdc146	Chr03	68541057	68541057	5.38875751248599	-0.792625645633499	0.0106866686682743	0.0313745892097779	4.633353731519	6.10629299851267	5.08622860826704	5.2594180788492	5.43963281146511
TRINITY_DN134934_c4_g1_i2	cd151	Chr04	35118694	35118694	6.49289062673782	0.111893069344929	0.671483632657939	0.747428542684339	6.21205088620654	6.46245908609977	6.80913356707253	6.52369624899695	6.38743252240371
TRINITY_DN134935_c0_g2_i1	LOC100488102	Chr06	61856805	61856805	6.82553136326272	-0.43224591483116	0.165037855316313	0.258641056182631	6.54376022327404	7.4995155895042	6.56490442594466	6.78850091908415	6.4550881117093
TRINITY_DN134940_c0_g4_i10	map7d2	Chr02	39317646	39317646	4.11793164185288	0.413361905042599	0.267426773997961	0.374669159663462	3.95348077263956	3.88748616599613	4.75784066108996	3.91773724456269	3.83078395615159
TRINITY_DN134941_c5_g5_i1	polr3e-like	Chr09	19250589	19250589	6.38546263804427	-0.36658214133004	0.127333864452918	0.21203256655109	6.15628886143827	6.55013982990562	6.26811961376196	6.25493642417371	6.63558389493434
TRINITY_DN134946_c4_g2_i1	otub1	Chr04	40799202	40799202	6.06125985952119	-0.575779643969098	0.0217007989371251	0.0550815229274786	5.75006489597618	6.39758344985828	5.85278108052287	5.80347076882222	6.35774309698185
TRINITY_DN134948_c4_g7_i1	rgs5	Chr04	97932043	97932043	6.7550179073221	1.05403597884024	0.000527331154985864	0.00262009294881429	6.75645025308963	5.67674502276233	7.04871556231273	7.39352841491156	6.32414387706928
TRINITY_DN134949_c2_g1_i1	btaf1-like.1	Chr07	17540425	17540425	7.15329885845761	-1.42615307738685	2.92127484258389e-08	3.3536983438287e-07	6.33129797188979	7.99940759910538	6.49846471832497	6.39360351859474	7.64893183443741
TRINITY_DN134951_c5_g3_i1	nr1i2	scaffold_367	135263	135263	1.56223265910304	-1.73610104386255	0.00559746839489412	0.0187168068150065	1.14107670472568	2.98489939198416	0.640078960517204	0.205429493604606	1.15828655371163
TRINITY_DN134952_c1_g3_i1	nin-like	Chr08	75366821	75366821	5.53880397339697	-0.0184830216942193	0.943583894818328	0.961252574154253	5.4249334930873	5.62383846935578	5.60822050559843	5.55225654694647	5.47364374657625
TRINITY_DN134955_c0_g1_i2	kiaa0101	Chr03	84874565	84874565	6.18480851882556	-2.76508398794389	2.28721311019951e-26	1.11834324665528e-24	4.62590803602902	7.17500845400819	4.31688145096508	4.42768305814742	7.25470466119193
TRINITY_DN134960_c2_g2_i1	kdelr3	Chr04	112123178	112123178	5.56485133068439	0.730282920756684	0.0146767948819423	0.0402340169584744	5.39458382655964	4.9355154214492	5.7849450384236	6.15808636800829	5.22150188471627
TRINITY_DN134961_c2_g5_i1	anp32e	Chr08	107884937	107884937	7.60668619187142	-0.683528881889931	0.0107098903858568	0.0314256112604096	7.24369628911859	8.19344131755589	7.27313900005034	7.36109376805426	7.72232711125392
TRINITY_DN134962_c1_g1_i5	ankrd35	Chr08	116894260	116894260	6.31969969579266	1.22925639159131	1.36951175414334e-06	1.21851430432753e-05	6.70790876397002	5.55113065321159	6.7634837914067	6.61072878159527	5.3839113432703
TRINITY_DN134963_c4_g6_i2	fst	Chr01	179563181	179563181	4.37641843114037	0.943626904450623	0.00308446541688829	0.0116012568144991	4.61842371414577	3.68490337003737	4.68918413245427	4.73922880862114	3.80587159405631
TRINITY_DN134964_c0_g2_i1	tmem209	Chr03	77180208	77180208	5.4359637861347	-1.58719594213115	1.2852479141045e-07	1.3409710777907e-06	4.75438286969679	6.50157314887667	4.5017249997319	4.50242119050577	5.74336910200083
TRINITY_DN134966_c0_g2_i2	blm	Chr03	115834056	115834056	5.99304094383072	-2.03740269264479	1.26402139504349e-15	3.22205643281584e-14	4.85334355957239	6.97274500252834	4.7085854265976	4.92458529262218	6.74447655800659
TRINITY_DN134968_c1_g1_i1	Xetrov90012559m	Chr04	115900474	115900474	8.74396966194962	0.381657928947297	0.236949168020036	0.342037332312337	9.1501903619653	8.36232206759414	8.50931161632919	8.92396884730956	8.63139217396617
TRINITY_DN134970_c0_g1_i1	piezo1	Chr04	60760869	60760869	6.65968062074864	0.720562078188547	0.00468431177134484	0.0162336152462489	6.81163894009576	6.24551844450015	6.86120584350099	7.03583389015229	6.12705070154968
TRINITY_DN134974_c0_g1_i1	myo5c	Chr03	92085970	92085970	5.06413377163815	0.454588196702065	0.108737964302564	0.18775189117218	5.10435915488307	4.69754889609608	5.32366805506163	5.24787910506427	4.85025945839793
TRINITY_DN134975_c1_g1_i2	atp6v0d1	Chr04	51693569	51693569	6.14388173438626	0.300415223309583	0.244395662811335	0.350528552648204	6.18697136495515	6.03556502803519	6.42530336209619	6.13947298644741	5.87494888699402
TRINITY_DN134976_c6_g9_i1	srp68-like	Chr10	36383697	36383697	7.53546739214455	-0.918460331880116	0.000835317625650995	0.00388143053958002	7.27854096671246	8.15421370430551	6.78191739501533	7.18320697690694	7.85878451027512
TRINITY_DN134980_c3_g1_i1	hipk1	Chr02	67704903	67704903	1.68174006968509	-1.24509643087536	0.02097238551011	0.0536721643861728	0.647696073193721	2.69210751911331	0.931824632242106	1.50146533423525	1.70806410460277
TRINITY_DN134981_c1_g1_i1	cpsf2	Chr08	66294497	66294497	5.32257674347323	-0.282770472798424	0.316620607143724	0.42584891072719	5.16212450716454	5.6984538002975	5.21661916806146	5.22746112529039	5.23789235852612
TRINITY_DN134982_c6_g1_i2	nob1	Chr04	62439859	62439859	5.16865626241059	-0.596794396856162	0.0493197193577793	0.103276663642521	5.04418406314148	5.81482902681156	4.88265449883833	4.76374315884761	5.08838324398441
TRINITY_DN134982_c7_g1_i1	aasdh-like	Chr01	31594777	31594777	2.51978297698702	-1.43901723844325	0.00081211474071719	0.00378768678482436	1.80034627637296	2.93090278647674	1.59710681693286	1.93470802421326	3.38590252724177
TRINITY_DN134983_c5_g1_i2	set	Chr08	4283142	4283142	4.95297530211628	-0.372365264868677	0.211086059273087	0.313344599127884	4.54925800368579	5.01119140615565	5.05625315209141	4.71847710090973	5.29942395887744
TRINITY_DN134985_c2_g2_i1	sirt3.1	Chr04	14651574	14651574	4.68484075274383	0.00798586930565079	0.981968188237414	0.987476096183029	4.78144315117224	4.07342485055621	4.75784066108996	4.51210001705319	5.09867632348517
TRINITY_DN134986_c0_g1_i1	tbc1d10a	Chr01	131942891	131942891	7.33962724028935	0.0782631830382758	0.779528912476452	0.836281291663428	7.5930272133854	7.35749638100205	6.96649111721995	7.47929171781623	7.22388597795498
TRINITY_DN134987_c2_g1_i2	gnptg	Chr09	22684875	22684875	5.17953012393226	-0.863631717596435	0.00358434098260271	0.0131100836279692	4.82761064664583	5.51794048958613	5.03181612882622	4.38090819118616	5.73514530558081
