gid	gname	chr	chrone	start	end	logCPM	logFC.XY46.SR46	PV.XY46.SR46	FDR.XY46.SR46	Am2_463	Am4_461	Am5_461	Am6_462
TRINITY_DN128975_c2_g1_i4	znf281	Chr10	Auto	10668990	10668990	5.849186842	0.123244377	0.777459068	0.999859762	5.816872671	6.108964687	5.755988602	5.676630147
TRINITY_DN129043_c1_g6_i3	dnajc7	Chr10	Auto	2259259	2259259	5.100798641	0.445884199	0.417675945	0.999859762	5.476912829	4.102079895	4.755437742	5.604321506
TRINITY_DN129076_c0_g2_i3	cdk12	Chr10	Auto	3233887	3233887	1.18627428	-0.651749366	0.260243703	0.999859762	0.874075488	1.316806133	1.626091938	0.707437398
TRINITY_DN129170_c3_g6_i2	Xetrov90025009m	Chr10	Auto	14466129	14466129	1.242392665	0.012060488	0.982994199	0.999859762	1.222652938	1.253837383	1.23368939	1.257375835
TRINITY_DN129243_c3_g1_i1	ube2c	Chr10	Auto	16577842	16577842	1.046649829	-0.415713053	0.47449445	0.999859762	0.922539167	0.917055136	1.332702194	0.953066054
TRINITY_DN129322_c1_g2_i2	LOC100485278	Chr10	Auto	24700728	24700728	2.409490987	-0.516481684	0.277573738	0.999859762	2.197834447	2.127869847	2.771671627	2.438671093
TRINITY_DN129326_c1_g3_i2	phactr3	Chr10	Auto	839054	839054	0.05997161	-0.019201588	0.97847564	0.999859762	-0.50275094	0.193480477	0.068434378	0.282337637
TRINITY_DN129384_c0_g2_i2	Xetrov90025406m	Chr10	Auto	32542531	32542531	2.353383958	0.467463613	0.411410949	0.999859762	1.791117307	2.912072429	1.995991613	2.428554067
TRINITY_DN129548_c6_g1_i2	tanc2	Chr10	Auto	7622183	7622183	3.214718161	-0.22632567	0.590042687	0.999859762	3.165263177	2.939008666	3.379087681	3.333609914
TRINITY_DN129604_c0_g1_i1	42Sp43	Chr10	Auto	3444281	3444281	3.088131422	-0.08866243	0.851666488	0.999859762	2.482782379	3.3586343	3.153899167	3.197245177
TRINITY_DN129621_c4_g1_i1	slc32a1	Chr10	Auto	31839123	31839123	5.364049267	0.015938889	0.96884928	0.999859762	5.462644171	5.288716156	5.352023506	5.348035088
TRINITY_DN129698_c3_g4_i2	nmt2-like	Chr10	Auto	7014821	7014821	3.253014114	1.627454739	0.037293082	0.999859762	1.791117307	3.307873687	1.908817685	4.38395191
TRINITY_DN129733_c3_g5_i1	eif6	Chr10	Auto	6210596	6210596	1.576666235	3.811038366	1.78E-07	9.31E-05	2.052970625	1.94064074	-1.527366698	1.893978434
TRINITY_DN129851_c0_g1_i3	LOC100496220	Chr10	Auto	21982385	21982385	1.290414119	-0.112354833	0.852586005	0.999859762	1.222652938	0.774787865	1.370479863	1.654577202
TRINITY_DN129960_c2_g1_i1	klhl11	Chr10	Auto	2146357	2146357	1.359534828	-0.356830379	0.555198473	0.999859762	1.654321972	0.616940972	1.610390272	1.367388461
TRINITY_DN130021_c0_g5_i1	gaa	Chr10	Auto	12614297	12614297	6.986024714	0.022197528	0.963573519	0.999859762	6.719708597	7.087213964	6.969365409	7.132686049
TRINITY_DN130070_c1_g1_i6	ramp2	Chr10	Auto	11565045	11565045	4.2722583	-0.059572421	0.879397901	0.999859762	4.178936314	4.309823288	4.316637612	4.2780636
TRINITY_DN130137_c3_g2_i1	mllt6	Chr10	Auto	4404205	4404205	3.55281569	-0.275168457	0.512320533	0.999859762	3.380052591	3.378448805	3.752548251	3.657595349
TRINITY_DN130374_c0_g1_i1	mrps7	Chr10	Auto	35798037	35798037	4.756586591	-1.058329361	0.024197655	0.999859762	4.581109911	3.505518436	5.466557813	4.836392723
TRINITY_DN130457_c6_g3_i1	hoxb5	Chr10	Auto	5080375	5080375	3.488383802	-0.099594192	0.815105693	0.999859762	3.520494237	3.605581165	3.561630381	3.238366903
TRINITY_DN130506_c1_g6_i2	dus1l-like	Chr10	Auto	19446865	19446865	4.996995652	0.452774239	0.262691054	0.999859762	5.061382619	5.161547635	4.646101947	5.06747697
TRINITY_DN130529_c3_g1_i4	plcd3	Chr10	Auto	6976274	6976274	4.834094827	-0.037362312	0.922951706	0.999859762	4.748402708	4.886814166	4.862049194	4.834478322
TRINITY_DN130566_c8_g1_i1	slc25a19	Chr10	Auto	34246741	34246741	0.862694066	-0.483998512	0.418626254	0.999859762	0.922539167	0.548626498	1.192099832	0.707437398
TRINITY_DN130646_c1_g1_i2	LOC101733592	Chr10	Auto	36698208	36698208	5.920522103	0.86754757	0.127396369	0.999859762	6.74097799	5.366426225	5.227606178	5.828622417
TRINITY_DN130703_c0_g1_i1	ppp1r1b	Chr10	Auto	3090006	3090006	3.543355851	-0.057196078	0.902724108	0.999859762	3.281304664	3.97769822	3.585919938	3.185277565
TRINITY_DN130876_c2_g4_i3	myt1	Chr10	Auto	624063	624063	3.392668668	-0.050219204	0.91406642	0.999859762	3.81817676	3.211745581	3.429173237	2.992719431
TRINITY_DN130935_c1_g2_i1	pgs1	Chr10	Auto	23185377	23185377	2.099936886	0.289639279	0.566376876	0.999859762	2.27451882	2.116116164	1.882911765	2.111949521
TRINITY_DN131033_c3_g1_i5	LOC100494754	Chr10	Auto	39837447	39837447	1.34661327	-0.160311009	0.778923113	0.999859762	1.437997821	0.996134266	1.460810366	1.449731404
TRINITY_DN131063_c5_g6_i11	rbl1	Chr10	Auto	33877655	33877655	3.724868219	0.357150971	0.424663662	0.999859762	3.837262714	4.04433336	3.451377007	3.482844636
TRINITY_DN131156_c0_g2_i1	rpn2	Chr10	Auto	31131080	31131080	5.694932514	-0.314004708	0.449364318	0.999859762	5.532616777	5.834655305	5.923395732	5.430191461
TRINITY_DN131401_c5_g1_i3	gh1	Chr10	Auto	8781199	8781199	3.799940952	-0.200016834	0.63694958	0.999859762	3.63398917	3.554241103	3.946363013	4.009441044
TRINITY_DN131445_c1_g5_i1	LOC100494818	Chr10	Auto	4642995	4642995	0.529024523	-0.375242482	0.572367063	0.999859762	-0.162290315	0.774787865	0.779750152	0.451756746
TRINITY_DN131500_c2_g4_i1	gdap1l1	Chr10	Auto	30298649	30298649	4.034323681	0.182989156	0.6602086	0.999859762	4.293925694	4.078046677	3.895444608	3.828914632
TRINITY_DN131596_c0_g6_i1	galr2	Chr10	Auto	36411081	36411081	6.636344572	0.064067711	0.889038879	0.999859762	6.61577501	6.736713824	6.588087123	6.59976339
TRINITY_DN131598_c0_g1_i5	slc4a1	Chr10	Auto	14246466	14246466	4.554257276	-0.258345477	0.502733503	0.999859762	4.38321015	4.445157097	4.742890658	4.615625959
TRINITY_DN131611_c1_g1_i1	LOC101735197-like	Chr10	Auto	22952464	22952464	0.346178677	-0.329980288	0.606364333	0.999859762	0.194170392	0.193480477	0.568464255	0.369532675
TRINITY_DN131641_c0_g2_i1	hexdc	Chr10	Auto	37583173	37583173	3.768007364	-0.059041923	0.888464108	0.999859762	3.559326433	3.787021082	3.812102359	3.889176702
TRINITY_DN131661_c1_g4_i7	LOC100497111	Chr10	Auto	39124618	39124618	1.005680655	0.345884705	0.579047987	0.999859762	0.823927035	1.165361498	0.751395809	1.210909176
TRINITY_DN131669_c4_g1_i1	nfs1	Chr10	Auto	34283194	34283194	5.494547385	0.21822854	0.60440819	0.999859762	5.606786019	5.440163557	5.328223629	5.586232485
TRINITY_DN131704_c5_g1_i6	asb16	Chr10	Auto	14172355	14172355	3.363185789	0.805123575	0.129482188	0.999859762	3.641247247	3.938191936	2.728684733	2.762410141
TRINITY_DN131707_c0_g8_i1	eftud2	Chr10	Auto	13587555	13587555	9.693973493	0.06355952	0.8995653	0.999859762	9.930274446	9.404847819	9.64605025	9.745517564
TRINITY_DN131709_c0_g1_i2	LOC100494738	Chr10	Auto	16269108	16269108	1.357954221	0.399157931	0.519294267	0.999859762	0.969427604	1.33719943	1.059614152	1.864262123
TRINITY_DN131710_c5_g3_i6	tmem101	Chr10	Auto	13722937	13722937	4.310350011	0.423310232	0.313970398	0.999859762	4.546737616	4.075014178	3.983406097	4.547141716
TRINITY_DN131766_c11_g2_i5	chmp6	Chr10	Auto	18862402	18862402	3.035814798	-0.093038317	0.851174409	0.999859762	2.692953231	3.536713562	3.104313835	2.600619346
TRINITY_DN131808_c0_g4_i3	mafb	Chr10	Auto	32391302	32391302	6.815543763	-0.425674908	0.354173596	0.999859762	6.805392086	6.646647388	7.122161395	6.632083412
TRINITY_DN131874_c0_g5_i1	ccdc43	Chr10	Auto	13708440	13708440	1.024677488	-1.055020854	0.085045637	0.999859762	0.026921425	1.046543826	1.702134842	0.740527205
TRINITY_DN131894_c17_g2_i1	kctd2-like	Chr10	Auto	35743327	35743327	0.857763646	0.146712738	0.820450954	0.999859762	0.66208919	0.58318805	0.751395809	1.302392466
TRINITY_DN131988_c1_g3_i1	LOC100498415	Chr10	Auto	14622177	14622177	4.601233047	0.339538562	0.450053431	0.999859762	4.577330959	4.208304431	4.340627804	5.107661524
TRINITY_DN132057_c5_g2_i3	LOC100492713	Chr10	Auto	31128083	31128083	2.181241376	-0.009202069	0.985848433	0.999859762	1.682738407	2.39432463	2.188058692	2.33415897
TRINITY_DN132149_c0_g1_i1	c17orf53-like	Chr10	Auto	14162484	14162484	1.685737466	-0.022453278	0.965447395	0.999859762	1.534704811	1.645926099	1.702134842	1.833920827
TRINITY_DN132187_c1_g1_i2	LOC100496797-like	Chr10	Auto	35410564	35410564	4.809476088	-0.290140021	0.450755673	0.999859762	4.833239487	4.571031485	5.02043913	4.777825927
TRINITY_DN132215_c2_g2_i3	map3k14	Chr10	Auto	6770711	6770711	5.970636975	0.119009681	0.782320653	0.999859762	5.888766705	6.12518117	5.880673138	5.973964466
TRINITY_DN132276_c5_g2_i1	LOC100485936	Chr10	Auto	37793960	37793960	1.634182993	-0.052740262	0.919231102	0.999859762	1.682738407	1.544339261	1.672196919	1.63711122
TRINITY_DN132336_c0_g1_i3	serinc3	Chr10	Auto	30125709	30125709	3.025962361	0.003977829	0.992842128	0.999859762	2.761164677	3.066625817	3.023625326	3.20911433
TRINITY_DN132350_c2_g2_i3	nsf	Chr10	Auto	8804766	8804766	2.092741208	0.082673113	0.873654196	0.999859762	2.255726461	1.740827883	2.031797501	2.290137833
TRINITY_DN132358_c0_g1_i1	ada.2	Chr10	Auto	29647606	29647606	3.05620899	0.198518944	0.682431096	0.999859762	3.536152764	2.64392387	2.90636008	3.006387807
TRINITY_DN132469_c0_g1_i1	llgl2	Chr10	Auto	35985692	35985692	1.785438987	-0.450117322	0.425562485	0.999859762	2.197834447	1.046543826	2.100848754	1.546461329
TRINITY_DN132533_c4_g2_i1	Xetrov90024992m	Chr10	Auto	14200518	14200518	4.137215744	0.287192928	0.508489317	0.999859762	4.293925694	4.449846926	3.917942853	3.789931174
TRINITY_DN132553_c1_g6_i14	map2k6	Chr10	Auto	21091508	21091508	5.13580811	0.085359257	0.835567758	0.999859762	5.190680002	5.351466127	5.071506466	4.89083333
TRINITY_DN132579_c1_g1_i1	LOC101731830	Chr10	Auto	389306	389306	5.177316944	0.934665098	0.046815269	0.999859762	5.493048915	5.624647789	4.428316992	4.853508971
TRINITY_DN132667_c0_g6_i1	LOC100498574	Chr10	Auto	33942643	33942643	2.361926935	0.097153032	0.843641339	0.999859762	2.23668608	2.413658194	2.290143205	2.488218622
TRINITY_DN132735_c0_g1_i1	mylk	Chr10	Auto	6819895	6819895	3.967464723	0.658527273	0.161957981	0.999859762	4.173940333	3.558589917	3.451377007	4.450458962
TRINITY_DN132809_c9_g2_i1	rundc3a	Chr10	Auto	14285958	14285958	6.810165927	0.17820795	0.713078901	0.999859762	6.784238673	7.086837649	6.674624726	6.651785929
TRINITY_DN132851_c0_g1_i1	avd.2	Chr10	Auto	36014201	36014201	3.807533573	-0.118532824	0.78439003	0.999859762	3.388703352	3.967922606	3.895444608	3.900200879
TRINITY_DN132865_c2_g4_i12	Xetrov90025689m	Chr10	Auto	39232384	39232384	3.035446575	0.113760878	0.800622085	0.999859762	2.971569584	3.333477231	2.950679661	2.833144155
TRINITY_DN132866_c0_g1_i1	lasp1	Chr10	Auto	3688057	3688057	5.103124454	0.282632258	0.481487736	0.999859762	5.277084488	5.095742845	4.886700501	5.128123365
TRINITY_DN132887_c0_g1_i4	LOC100497272	Chr10	Auto	39136672	39136672	0.843072949	-0.213089618	0.75444469	0.999859762	0.479775714	1.377141068	0.988510681	0.189531682
TRINITY_DN132932_c0_g4_i1	fam83c	Chr10	Auto	6181365	6181365	0.983678218	-0.173123263	0.781890055	0.999859762	0.969427604	1.253837383	1.105141339	0.491175705
TRINITY_DN133012_c3_g1_i1	psma7	Chr10	Auto	1140233	1140233	0.114673785	-0.370461735	0.578356831	0.999859762	-0.267096749	0.193480477	0.358922295	0.038067897
TRINITY_DN133029_c0_g2_i7	card14	Chr10	Auto	19349383	19349383	4.788799719	-0.308443798	0.42875011	0.999859762	4.654681818	4.902294894	5.012993964	4.533045932
TRINITY_DN133080_c8_g1_i4	ezh1	Chr10	Auto	11719501	11719501	2.536911526	0.288644662	0.570640105	0.999859762	2.329470356	2.952290507	2.319411251	2.438671093
TRINITY_DN133105_c0_g2_i3	npepps	Chr10	Auto	3915993	3915993	4.864225298	0.18587043	0.635967607	0.999859762	5.042319656	4.878141437	4.722950658	4.79564695
TRINITY_DN133115_c12_g1_i1	kcnj16	Chr10	Auto	21363670	21363670	3.033478071	-0.120115277	0.780269935	0.999859762	3.134733415	2.945664871	3.121032357	2.92236488
TRINITY_DN133165_c0_g2_i1	wnt9b	Chr10	Auto	8865727	8865727	2.173677566	-0.323428852	0.54342775	0.999859762	1.503183971	2.506620695	2.40381301	2.047302579
TRINITY_DN133188_c4_g1_i1	engase-like	Chr10	Auto	11916420	11916420	2.862017541	-0.043217253	0.923855481	0.999859762	3.016915641	2.939008666	2.893443183	2.564116874
TRINITY_DN133191_c7_g3_i2	LOC100492996	Chr10	Auto	6490123	6490123	2.117556651	0.278943279	0.590169817	0.999859762	1.842399038	2.314290393	1.908817685	2.323278971
TRINITY_DN133258_c2_g2_i2	tox2	Chr10	Auto	33463458	33463458	1.142649953	0.640088403	0.319867881	0.999859762	1.18341634	0.917055136	0.662827522	1.63711122
TRINITY_DN133322_c0_g2_i1	slc16a5-like	Chr10	Auto	35772183	35772183	3.240150823	0.26273561	0.536937873	0.999859762	3.243651792	3.469020834	3.041299673	3.173209847
TRINITY_DN133383_c5_g1_i1	cwc25	Chr10	Auto	3815537	3815537	2.65653824	1.90221328	0.077604564	0.999859762	4.25187136	1.021559206	1.105141339	1.346046836
TRINITY_DN133428_c0_g3_i1	hid1	Chr10	Auto	35688243	35688243	0.384147589	0.442717917	0.529509241	0.999859762	0.543141518	0.002399045	0.068434378	0.804513467
TRINITY_DN133488_c1_g2_i2	slc12a5	Chr10	Auto	16189364	16189364	2.317057103	0.216018845	0.685981277	0.999859762	2.747777957	1.872412121	2.155969565	2.376876562
TRINITY_DN133527_c1_g2_i3	bahcc1-like	Chr10	Auto	20438514	20438514	5.84074684	1.083447663	0.259944216	0.999859762	5.450300557	7.171258816	4.962868056	3.339021353
TRINITY_DN133538_c2_g1_i1	ccdc57	Chr10	Auto	19518785	19518785	2.299455693	-0.169002923	0.727700396	0.999859762	2.157907519	2.413658194	2.421916797	2.173823457
TRINITY_DN133853_c6_g4_i1	trpc4ap	Chr10	Auto	34496073	34496073	2.895981365	-0.288765351	0.597194635	0.999859762	3.144981955	3.149683343	3.104313835	1.802927691
TRINITY_DN133918_c0_g1_i1	ppp1r9b	Chr10	Auto	14017181	14017181	3.84930394	-0.131660605	0.745683217	0.999859762	3.752669253	3.897573293	3.946363013	3.789931174
TRINITY_DN133929_c5_g3_i4	itgb4-like	Chr10	Auto	36158236	36158236	4.183929543	0.100494649	0.812315123	0.999859762	3.874693441	4.411894357	4.108839818	4.280878059
TRINITY_DN133961_c2_g1_i1	ahcy	Chr10	Auto	32802030	32802030	0.062895333	0.514842521	0.476648847	0.999859762	0.479775714	-0.159600179	-0.295679093	0.189531682
TRINITY_DN134056_c1_g1_i2	hgs	Chr10	Auto	19631932	19631932	5.578617295	0.16637157	0.692129853	0.999859762	5.701832256	5.633950564	5.452315702	5.513913571
TRINITY_DN134120_c0_g1_i2	tmem220	Chr10	Auto	38316583	38316583	4.293942354	0.800084634	0.055160088	0.999859762	4.378874753	4.623864416	3.660245134	4.349512172
TRINITY_DN134169_c15_g2_i4	srcin1	Chr10	Auto	4136661	4136661	3.354355756	0.042037229	0.925573139	0.999859762	3.676999812	2.984969803	3.322389719	3.360466388
TRINITY_DN134257_c1_g3_i1	LOC100145541	Chr10	Auto	39215943	39215943	1.377814503	0.010940138	0.986456283	0.999859762	1.404265903	0.58318805	1.370479863	1.879196788
TRINITY_DN134383_c0_g2_i1	LOC101732366	Chr10	Auto	3963956	3963956	10.63297848	0.060286806	0.901670579	0.999859762	10.89207832	10.352774	10.58753154	10.64853717
TRINITY_DN134398_c2_g2_i2	gjc1	Chr10	Auto	13641781	13641781	5.766572152	1.109446777	0.029936498	0.999859762	5.786099067	6.454676551	4.867013268	5.513913571
TRINITY_DN134435_c0_g1_i1	LOC100485776	Chr10	Auto	14946361	14946361	1.522357563	-0.739597034	0.21977136	0.999859762	0.543141518	1.071103117	2.019960671	1.908610163
TRINITY_DN134475_c3_g4_i1	hap1	Chr10	Auto	1919847	1919847	4.915525478	-0.047003273	0.902128944	0.999859762	4.937147612	4.865911356	4.950449455	4.907319332
TRINITY_DN134488_c3_g3_i3	LOC100486088	Chr10	Auto	14761731	14761731	3.516030345	0.175000363	0.699720425	0.999859762	3.81817676	3.651089981	3.383713448	3.123903482
TRINITY_DN134615_c0_g1_i2	Xetrov90025024m	Chr10	Auto	14967726	14967726	9.656846659	-0.017460617	0.97399698	0.999859762	9.423441982	10.13173238	9.669917327	9.242579444
TRINITY_DN134735_c4_g1_i1	tubg1-like.2	Chr10	Auto	20967482	20967482	2.015880703	0.196602034	0.71020871	0.999859762	1.595752753	2.173949781	1.869782247	2.301269684
TRINITY_DN134757_c1_g3_i1	crtap	Chr10	Auto	9089682	9089682	2.74310868	-0.068778813	0.901034052	0.999859762	1.816986017	3.222748295	2.792694105	2.778431236
TRINITY_DN134779_c7_g1_i1	wdr16	Chr10	Auto	39025432	39025432	1.146908228	0.770437483	0.234026913	0.999859762	1.682738407	0.94389936	0.568464255	1.234329574
TRINITY_DN134955_c0_g2_i1	socs3	Chr10	Auto	23170082	23170082	0.206878631	0.265098311	0.696835072	0.999859762	0.344029079	0.321824492	0.021714766	0.140789475
TRINITY_DN134961_c2_g5_i1	LOC100127579	Chr10	Auto	36243271	36243271	6.265040188	0.054381781	0.901830273	0.999859762	6.200206669	6.286591101	6.224139599	6.344608271
TRINITY_DN135079_c1_g4_i4	slc26a11	Chr10	Auto	19275367	19275367	8.016775226	-0.054608224	0.911429899	0.999859762	7.993565794	7.985053035	8.057519534	8.029761811
TRINITY_DN135090_c2_g7_i2	krt17	Chr10	Auto	1815204	1815204	6.843480404	-0.23505111	0.6417941	0.999859762	6.618535672	7.208057598	7.015921641	6.388327615
TRINITY_DN135178_c2_g1_i1	mtg2	Chr10	Auto	1161281	1161281	3.054232556	0.130883148	0.770436172	0.999859762	2.78757114	3.297503672	2.956901333	3.117619993
TRINITY_DN135206_c0_g1_i2	utp18	Chr10	Auto	12796430	12796430	4.975645917	-0.06404154	0.871681242	0.999859762	4.823701422	4.931090645	5.023406471	5.107661524
TRINITY_DN135265_c1_g2_i8	Xetrov90025478m	Chr10	Auto	34797339	34797339	2.400439922	0.352043471	0.482429663	0.999859762	2.650422625	2.488501242	2.134173302	2.290137833
TRINITY_DN135288_c6_g3_i7	edem2	Chr10	Auto	34484016	34484016	3.27328205	-0.098299244	0.818103119	0.999859762	2.971569584	3.353637858	3.346285237	3.376343527
TRINITY_DN135308_c1_g1_i1	tmem100	Chr10	Auto	17444106	17444106	3.625208064	-0.223794047	0.598342212	0.999859762	3.732422595	3.27124776	3.787877065	3.657595349
TRINITY_DN135640_c2_g12_i1	LOC100493211	Chr10	Auto	30575651	30575651	5.175401027	1.531437159	0.078225359	0.999859762	3.676999812	4.52954331	3.905129706	6.54754852
TRINITY_DN135691_c1_g1_i3	sla2	Chr10	Auto	34939460	34939460	0.992464993	0.241710492	0.742397728	0.999859762	-0.064584738	1.678258647	0.80755795	0.953066054
TRINITY_DN135762_c2_g2_i5	slc35c2	Chr10	Auto	14366354	14366354	3.413807593	0.206544321	0.65382712	0.999859762	2.994420767	3.722595007	3.258343174	3.563648729
TRINITY_DN135845_c2_g1_i2	mif4gd	Chr10	Auto	35794316	35794316	4.251990932	0.079054072	0.845128654	0.999859762	4.102116808	4.33539256	4.192949012	4.360196846
TRINITY_DN135917_c0_g12_i7	rptor	Chr10	Auto	18906946	18906946	5.395372437	-0.14497029	0.803250637	0.999859762	4.266026118	6.105253563	5.502091781	5.120287733
TRINITY_DN135964_c2_g1_i2	snta1	Chr10	Auto	33414924	33414924	3.617998884	-0.391180625	0.442445561	0.999859762	2.59169162	3.651089981	3.898680203	3.950561678
TRINITY_DN136242_c3_g2_i6	ttpal	Chr10	Auto	30136228	30136228	6.877150927	-0.084806841	0.861916389	0.999859762	6.985843522	6.502861782	6.940222066	7.022234215
TRINITY_DN136425_c0_g6_i1	rbm34	Chr10	Auto	3802487	3802487	2.593626599	-0.287281613	0.54041238	0.999859762	2.678915214	2.559652378	2.799634071	2.290137833
TRINITY_DN139179_c0_g1_i1	spata2	Chr10	Auto	27933696	27933696	0.570177058	-0.554100807	0.376944776	0.999859762	0.194170392	0.682166345	0.939083721	0.282337637
TRINITY_DN160290_c0_g1_i1	LOC101734633	Chr10	Auto	16918626	16918626	0.344770116	-0.424080013	0.536413238	0.999859762	0.603840886	-0.408476997	0.632053822	0.369532675
TRINITY_DN172041_c0_g1_i1	zmynd8-like	Chr10	Auto	29013226	29013226	0.266118077	0.484381291	0.485931365	0.999859762	0.603840886	0.193480477	-0.076523957	0.326593803
TRINITY_DN201532_c0_g1_i1	stx8	Chr10	Auto	38945068	38945068	2.976466949	-0.573947111	0.233722571	0.999859762	2.621355964	2.32454087	3.379087681	3.300707964
TRINITY_DN3392_c0_g1_i1	fkbp10	Chr10	Auto	2108818	2108818	3.215148247	0.29200741	0.492267144	0.999859762	3.214752881	3.402840266	2.993678226	3.22088663
TRINITY_DN38807_c0_g1_i1	lsm12	Chr10	Auto	14060133	14060133	2.515207015	-0.014669737	0.975175979	0.999859762	2.498853313	2.479355456	2.526013351	2.5548451
TRINITY_DN50569_c0_g1_i1	galk1	Chr10	Auto	36189221	36189221	0.240423909	-0.233354481	0.72881343	0.999859762	-0.162290315	0.280298971	0.396028253	0.326593803
TRINITY_DN5131_c0_g1_i1	ttc25	Chr10	Auto	2222634	2222634	6.20751103	0.130446806	0.79383676	0.999859762	6.563248618	6.392698778	6.108736671	5.587369718
TRINITY_DN69048_c0_g1_i1	sulf2	Chr10	Auto	28835463	28835463	1.430300239	1.608867967	0.012383607	0.732303835	2.031035206	1.612852294	0.157565936	1.409147326
TRINITY_DN74753_c0_g1_i1	zhx3	Chr10	Auto	32591983	32591983	5.555728063	0.224170866	0.606863729	0.999859762	5.85326748	5.506943211	5.384697202	5.431458538
TRINITY_DN75230_c0_g1_i1	aar2	Chr10	Auto	31400396	31400396	2.78538022	1.869002047	0.044512683	0.999859762	2.052970625	4.194398689	1.23368939	1.409147326
TRINITY_DN79773_c0_g1_i1	sp6	Chr10	Auto	4552219	4552219	0.407827999	0.117303567	0.867090089	0.999859762	-0.162290315	0.362188136	0.320836724	0.86578193
TRINITY_DN80757_c0_g1_i1	tmem98	Chr10	Auto	10632374	10632374	1.465085945	-0.672820136	0.2238502	0.999859762	1.058866418	0.970253205	1.921598264	1.654577202
TRINITY_DN92026_c0_g3_i1	enthd2-like	Chr10	Auto	20198255	20198255	5.641580807	7.932518154	0.003034589	0.300289755	6.990823805	6.180545037	-1.527366698	-3.650945666
TRINITY_DN94088_c0_g2_i1	itga2b.1-like	Chr10	Auto	9331518	9331518	2.167526666	-0.141752549	0.771810358	0.999859762	2.031035206	2.127869847	2.270296012	2.221480298
TRINITY_DN96639_c0_g1_i2	acox1	Chr10	Auto	36312511	36312511	3.213697833	0.122740793	0.775588181	0.999859762	3.472472364	3.054360262	3.121032357	3.179256324
